FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
rijbanen_kenmerk.1368,Gescheiden,R,19.58099937,R,19.68400002,H,038,KLK0008124429,R,I,,"LINESTRING (99443.84059999883 433253.6261, 99445.53880000114 433263.8894999996, 99446.69299999997 433269.36400000006, 99451.31549999863 433288.8247000016, 99466 433347, 99471 433367)"
rijbanen_kenmerk.1369,Gescheiden,R,19.58099937,R,19.68400002,T,038,KLK0008124430,L,I,,"LINESTRING (99459.36580000073 433250.7190000005, 99463.3451000005 433263.25090000033, 99468.21499999985 433282.4732999988, 99482 433343, 99488 433363)"
rijbanen_kenmerk.1399,Gescheiden,R,23.48500061,R,23.56200027,T,061,KLK0008141180,L,I,,"LINESTRING (46435.87420000136 368248.91699999943, 46450.57409999892 368251.8984000012, 46470.12180000171 368256.1312999986, 46483.15150000155 368258.99859999865, 46507.376499999315 368261.91699999943)"
rijbanen_kenmerk.1372,Gescheiden,R,19.86400032,R,20.64500046,H,038,KLK0008124449,R,I,,"LINESTRING (99188.6427000016 432375.5474999994, 99215.7928000018 432400.7166999988, 99229.21389999986 432415.55490000173, 99242.15210000053 432430.8751000017, 99257.5 432450.9342, 99268.91580000147 432467.4164999984, 99272.33839999884 432472.5892999992, 99282.75620000064 432489.66970000044, 99292.56010000035 432507.14130000025, 99302.44409999996 432526.31430000067, 99307.28020000085 432536.36719999835, 99315.3676000014 432554.6612999998, 99322.76359999925 432573.32510000095, 99331.5791000016 432598.37689999864, 99337.6101000011 432617.48270000145, 99342.00860000029 432632.23330000043, 99347.44729999825 432651.4829000011, 99357.67770000175 432690.24109999835, 99378.24560000002 432772.18890000135, 99421.566300001 432945.4877999984, 99431.74170000106 432987.45479999855, 99436.26269999892 433006.9481999986, 99438.7386999987 433018.33619999886, 99442.0896999985 433038.0551000014, 99444.52980000153 433057.9290000014, 99445.68580000103 433076.01740000024, 99445.45030000061 433100.0315000005)"
rijbanen_kenmerk.1373,Gescheiden,R,19.86400032,R,20.64500046,T,038,KLK0008124450,L,I,,"LINESTRING (99215.18349999934 432235.15150000155, 99225.42650000006 432246.17390000075, 99237.95199999958 432261.79619999975, 99241.20129999891 432266.22199999914, 99252.03610000014 432282.96510000154, 99262.89139999822 432303.46079999954, 99271.14649999887 432321.6783999987, 99278.3601000011 432340.3321999982, 99282.05209999904 432350.9763999991, 99288.02629999816 432370.0749000013, 99293.10200000182 432388.1556000002, 99298.17190000042 432407.4882000014, 99310.51889999956 432456.0802000016, 99398.19110000134 432805.2186000012, 99435.80629999936 432954.0190999992, 99445.36259999871 432992.86499999836, 99448.1565000005 433005.96819999814, 99451.84219999984 433025.631000001, 99453.79069999978 433040.0247000009, 99455.6959999986 433059.93389999866, 99456.47360000014 433072.99240000173, 99456.69079999998 433092.5183000006)"
rijbanen_kenmerk.1374,Gescheiden,R,20.64500046,R,20.70000076,H,038,KLK0008124486,R,I,,"LINESTRING (99188.6427000016 432375.5474999994, 99184.75690000132 432371.94519999996, 99171.9979000017 432361.00250000134, 99156.38580000028 432348.4941000007, 99149.26199999824 432343.17990000173)"
rijbanen_kenmerk.1375,Gescheiden,R,20.64500046,R,20.70000076,T,038,KLK0008124487,L,I,,"LINESTRING (99172.74190000072 432200.3971000016, 99180.6352000013 432205.48589999974, 99192.92550000176 432214.78180000186, 99207.99929999933 432227.8128999993, 99211.80449999869 432231.5153999999, 99215.18349999934 432235.15150000155)"
rijbanen_kenmerk.1376,Gescheiden,R,20.70000076,R,20.85499954,H,038,KLK0008124488,R,I,,"LINESTRING (99149.26199999824 432343.17990000173, 99138.10170000046 432334.85449999943, 99121.65850000083 432323.4268999994, 99104.94790000096 432312.4338000007, 99088.07690000162 432301.6928000003, 99019.85590000078 432259.8869000003, 99012.81949999928 432256.0001000017)"
rijbanen_kenmerk.1377,Gescheiden,R,20.70000076,R,20.85499954,T,038,KLK0008124489,L,I,,"LINESTRING (99026.61800000072 432159.70169999823, 99032.29160000011 432159.65239999816, 99055.3563000001 432160.6228, 99074.00019999966 432162.7960000001, 99093.60480000079 432166.58370000124, 99099.00930000097 432167.866799999, 99118.18530000001 432173.50620000064, 99124.67339999974 432175.9968000017, 99146.1475000009 432185.2703000009, 99163.8227000013 432194.6468999982, 99172.74190000072 432200.3971000016)"
rijbanen_kenmerk.1378,Gescheiden,R,20.85499954,R,20.9090004,T,038,KLK0008124501,L,I,,"LINESTRING (98972.62319999933 432159.88120000064, 98980.01509999856 432160.1068999991, 99026.61800000072 432159.70169999823)"
rijbanen_kenmerk.1379,Gescheiden,R,20.85499954,R,20.9090004,H,038,KLK0008124500,R,I,,"LINESTRING (99012.81949999928 432256.0001000017, 99002.31549999863 432250.19779999927, 98964.86050000042 432220.54830000177)"
rijbanen_kenmerk.1380,Gescheiden,R,20.9090004,R,21.11599922,H,038,KLK0008124507,R,I,,"LINESTRING (98964.86050000042 432220.54830000177, 98906.11930000037 432184.7001999989, 98798.74489999935 432118.6908)"
rijbanen_kenmerk.1381,Gescheiden,R,20.9090004,R,21.11599922,T,038,KLK0008124508,L,I,,"LINESTRING (98795.18939999864 432099.13369999826, 98819.32079999894 432113.80849999934, 98836.57779999822 432124.00140000135, 98850.98809999973 432131.2446000017, 98869.5978000015 432139.46279999986, 98892.21049999818 432147.3431000002, 98918.00059999898 432154.0874999985, 98937.52730000019 432157.3302000016, 98960.01889999956 432159.4963000007, 98972.62319999933 432159.88120000064)"
rijbanen_kenmerk.1382,Gescheiden,R,134.05700684,R,134.3789978,H,058,KLK0008136800,R,I,,"LINESTRING (63290.63899999857 383999.84099999815, 63285.54569999874 383996.5020999983, 63282.00519999862 383994.2159000002, 63279.148899998516 383991.47989999875, 63277.06030000001 383989.0940000005, 63274.962900001556 383985.2859000005, 63274.154399998486 383983.0731999986, 63273.48669999838 383978.95529999956, 63274.04679999873 383969.9893999994, 63276.0139000006 383963.0863999985, 63278.88379999995 383955.61569999903, 63282.31190000102 383948.04670000076, 63288.890000000596 383934.5650999993, 63302.63289999962 383907.8960000016, 63322.279199998826 383870.97989999875, 63344.04690000042 383831.59490000084, 63359.71240000054 383804.2173999995, 63367.45149999857 383791.3641999997, 63371.44909999892 383785.1376999989, 63377.05070000142 383776.85379999876, 63388.62790000066 383760.5384999998, 63399.59820000082 383746.3084000014, 63405.958299998194 383738.5912999995, 63412.52430000156 383731.00560000166, 63421.987900000066 383712.49920000136)"
rijbanen_kenmerk.1383,Gescheiden,R,35.35499954,R,36.07899857,H,037,KLK0008123532,R,I,,"LINESTRING (261708.81049999967 528675.9611999989, 261749.66840000078 528676.9807999991, 261779.2965000011 528681.6801999994, 261803.6601999998 528685.1704999991, 261828.4499000013 528688.4079000019, 261850.15340000018 528690.9666999988, 261865.06689999998 528692.5804000013, 261880.6458999999 528694.0128000006, 261890.61850000173 528694.7844999991, 261900.60319999978 528695.3476999998, 261910.128800001 528695.6810000017, 261925.12939999998 528695.7923999988, 261936.81019999832 528695.5018000007, 261946.79989999905 528694.9888999984, 261957.73779999837 528694.0951999985, 261972.63439999893 528692.4501999989, 261984.5309999995 528690.6904999986, 261994.3729000017 528688.9640999995, 262005.18310000002 528686.8293000013, 262019.76689999923 528683.3361999989, 262032.85330000147 528679.7201000005, 262042.41200000048 528676.8018999994, 262053.6187000014 528673.0075999983, 262067.68070000038 528667.7853000015, 262077.17210000008 528663.818599999, 262090.86019999906 528657.7283000015, 262107.78929999843 528649.4389000013, 262125.53759999946 528640.237399999, 262240.2362000011 528578.1684000008, 262256.6074000001 528569.6413999982, 262265.59420000017 528565.5368000008, 262274.7188999988 528562.1380000003, 262284.4156999998 528559.5733000003, 262292.1284000017 528558.1301000006, 262297.1294 528557.617899999, 262305.56269999966 528557.1757999994, 262310.5797000006 528557.2476000004, 262315.57339999825 528557.5434999987, 262320.5357000008 528558.1851000004, 262326.7710000016 528559.2611999996, 262331.63259999827 528560.3902000003, 262337.8024000004 528562.1336000003, 262345.29459999874 528564.9382999986, 262350.248399999 528567.1693000011, 262357.3104000017 528570.9098000005, 262360.7265000008 528572.9935000017, 262387.64400000125 528590.936999999)"
rijbanen_kenmerk.1384,Gescheiden,R,115.69300079,R,116.0019989,T,048,KLK0008125994,L,I,,"LINESTRING (227231.9897999987 524763.4503000006, 227289.5100999996 524873.302099999, 227373.2600999996 525033.2208999991)"
rijbanen_kenmerk.1385,Gescheiden,R,18.24600029,R,18.30999947,H,067,KLK0008311950,R,I,,"LINESTRING (157789.94799999893 379454.41970000044, 157829.7974999994 379449.93840000033, 157862.686999999 379449.13369999826)"
rijbanen_kenmerk.1386,Gescheiden,R,18.24600029,R,18.30999947,T,067,KLK0008311951,L,I,,"LINESTRING (157849.90289999917 379514.2921000011, 157823.8110000007 379509.47989999875, 157804.72049999982 379505.6640000008)"
rijbanen_kenmerk.1387,Gescheiden,R,147.82800293,R,148.29499817,H,058,KLK0008136953,R,I,,"LINESTRING (51069.98460000008 389031.5188000016, 51108.705099999905 389033.8902999982, 51177.3674999997 389028.4926000014, 51217.25979999825 389025.5590999983, 51310.232999999076 389019.3308000006, 51345.17700000107 389017.3484000005, 51360.21499999985 389016.99529999867, 51370.21559999883 389017.1887000017, 51375.2089000009 389017.45479999855, 51385.14689999819 389018.37000000104, 51390.81980000064 389019.18499999866, 51395.731400001794 389020.1209000014, 51404.78779999912 389022.4572999999, 51409.55249999836 389023.9833999984, 51414.23950000107 389025.72569999844, 51418.80160000175 389027.7170000002, 51423.542199999094 389030.0822999999, 51427.88599999994 389032.561999999, 51432.07649999857 389035.3024000004, 51437.265200000256 389039.2263999991, 51441.06289999932 389042.4712000005, 51446.67880000174 389048.04100000113, 51449.97520000115 389051.82339999825, 51454.70340000093 389057.94220000133, 51457.43989999965 389062.1270999983, 51459.968600001186 389066.4924999997, 51463.225900001824 389073.1510999985, 51465.08439999819 389077.7961000018, 51466.69539999962 389082.5551000014, 51467.79989999905 389086.3823999986, 51469.52690000087 389094.1640999988, 51470.938799999654 389104.8247000016, 51471.623100001365 389116.39400000125, 51470.81700000167 389133.00499999896)"
rijbanen_kenmerk.1388,Gescheiden,R,12.42199993,R,12.58500004,T,058,KLK0008135753,L,I,,"LINESTRING (156319.55070000142 388192.95490000024, 156330.40089999884 388197.6378000006, 156375.19099999964 388216.28489999846, 156413.6387999989 388231.76469999924, 156445.38210000098 388244.2573999986, 156471.7800000012 388246.7468999997)"
rijbanen_kenmerk.1389,Gescheiden,R,39.93700027,R,40.26499939,T,058,KLK0008136008,L,I,,"LINESTRING (131526.7052000016 394361.28339999914, 131526.817400001 394361.2897000015, 131534.10869999975 394362.2826000005, 131539.00510000065 394363.4081000015, 131543.78570000082 394364.87420000136, 131548.87319999933 394366.84849999845, 131553.44700000063 394368.9470000006, 131557.95389999822 394371.1259999983, 131562.35489999875 394373.62790000066, 131566.61800000072 394376.28269999847, 131572.97580000013 394380.88589999825, 131576.8348999992 394384.0938999988, 131582.3489000015 394389.3240999989, 131589.0874999985 394396.7184000015, 131595.6286999993 394404.2824999988, 131615.46810000017 394427.95589999855, 131625.5502000004 394439.0637000017, 131633.62669999897 394446.98860000074, 131641.06560000032 394453.67159999907, 131650.1884999983 394460.69029999897, 131654.28970000148 394463.5511999987, 131662.47360000014 394468.64400000125, 131671.29430000111 394473.28510000184, 131682.8126000017 394478.39609999955, 131692.38850000128 394481.6887000017, 131702.03269999847 394484.27149999887, 131706.9162000008 394485.35240000114, 131716.7787999995 394487.0223999992, 131726.82229999825 394488.1911999993, 131736.8013000004 394488.83960000053, 131741.14460000023 394488.9497000016, 131751.12420000136 394488.8691000007, 131765.37579999864 394487.9149999991, 131780.29179999977 394486.3216999993, 131798.6050999984 394483.8586000018, 131810.57510000095 394485.62260000035)"
rijbanen_kenmerk.1390,Gescheiden,R,5.96799994,R,6.34700012,H,067,KLK0008142006,R,I,,"LINESTRING (147220.11800000072 373504.9539999999, 147235.4349000007 373517.86389999837, 147258.86239999905 373539.49340000004, 147263.2589999996 373543.8332999982, 147270.07990000024 373551.0927999988, 147278.4112999998 373560.6033000015, 147284.87420000136 373568.6581999995, 147287.85979999974 373572.67550000176, 147295.32349999994 373583.34149999917, 147303.0973000005 373595.2181000002, 147319.2061999999 373620.3997000009, 147330.47190000117 373636.93879999965, 147339.2509999983 373649.1138000004, 147347.6009999998 373659.8599999994, 147357.13850000128 373671.44579999894, 147371.17960000038 373687.05000000075, 147378.0934999995 373694.27479999885, 147385.73589999974 373701.8627999984, 147401.72700000182 373716.7699000016, 147427.8905000016 373740.07869999856, 147462.99720000103 373770.96759999916, 147479.08839999884 373792.2272000015)"
rijbanen_kenmerk.1391,Gescheiden,B,18.83099937,B,18.98999977,H,067,KLK0008142104,R,I,,"LINESTRING (158053.0978000015 379996.370099999, 158056.879900001 379957.86499999836, 158061.02439999953 379937.3911000006, 158065.8317000009 379915.1402999982, 158069.16409999877 379900.51419999823, 158075.14229999855 379876.2291000001, 158081.7109999992 379833.3885000013)"
rijbanen_kenmerk.1392,Gescheiden,R,23.02499962,R,23.08099937,T,061,KLK0008141153,L,I,,"LINESTRING (46049.38850000128 368227.14990000054, 46044.31540000066 368227.93200000003, 45994.14420000091 368236.31650000066)"
rijbanen_kenmerk.1393,Gescheiden,R,23.34499931,R,23.41900063,H,061,KLK0008141158,R,I,,"LINESTRING (46311.05469999835 368211.23600000143, 46320 368212, 46370.14680000022 368221.2895999998)"
rijbanen_kenmerk.1394,Gescheiden,R,23.41900063,R,23.48500061,H,061,KLK0008141177,R,I,,"LINESTRING (46370.14680000022 368221.2895999998, 46378.99650000036 368222.9290000014, 46405.09319999814 368228.1468000002, 46422.14570000023 368231.8429999985, 46434.68039999902 368235.04850000143)"
rijbanen_kenmerk.1395,Gescheiden,R,23.41900063,R,23.48500061,T,061,KLK0008141178,L,I,,"LINESTRING (46435.87420000136 368248.91699999943, 46430.97300000116 368247.9228999987, 46383.742800001055 368238.6372999996, 46371.08100000024 368236.36140000075)"
rijbanen_kenmerk.1396,Gescheiden,R,23.48500061,R,23.56200027,H,061,KLK0008141179,R,I,,"LINESTRING (46434.68039999902 368235.04850000143, 46441.51379999891 368236.7960000001, 46460.59079999849 368242.8095000014, 46484.518199998885 368250.6977000013, 46507.4626000002 368259.9780000001)"
rijbanen_kenmerk.1401,Gescheiden,R,24.15999985,R,24.20000076,T,061,KLK0008141188,L,I,,"LINESTRING (47120.22850000113 368414.31909999996, 47113.468400001526 368410.6777999997, 47095.41110000014 368401.72349999845, 47086.974100001156 368396.05209999904)"
rijbanen_kenmerk.1402,Gescheiden,R,24.20000076,R,24.3220005,H,061,KLK0008141189,R,I,,"LINESTRING (47127.38859999925 368402.91000000015, 47134.438999999315 368406.47630000114, 47142.62359999865 368410.88259999827, 47159.93340000138 368420.9032000005, 47166.3273999989 368424.8251999989, 47183.18360000104 368435.7490000017, 47198 368450, 47227.25079999864 368473.7168000005)"
rijbanen_kenmerk.1403,Gescheiden,R,68.10099792,R,68.21199799,H,067,KLK0008142507,R,I,,"LINESTRING (205984.89020000026 378484.0384999998, 206012.3856999986 378481.89130000025, 206032.37319999933 378481.3524999991, 206047.35970000178 378480.71559999883, 206067.3273999989 378479.5395000018, 206084.21779999882 378478.19409999996, 206099.15060000122 378476.7754999995)"
rijbanen_kenmerk.1404,Gescheiden,R,15.01299953,R,15.09399986,T,061,KLK0008141003,L,I,,"LINESTRING (38594.70930000022 370884.80469999835, 38578.36439999938 370888.57730000094, 38514.65599999949 370904.00400000066)"
rijbanen_kenmerk.1405,Gescheiden,R,5.4749999,R,5.51800013,H,061,KLK0008140843,R,I,,"LINESTRING (30067.40019999817 372123.6011000015, 30082.014400001615 372083.1607999988)"
rijbanen_kenmerk.1406,Gescheiden,R,5.4749999,R,5.51800013,T,061,KLK0008140844,L,I,,"LINESTRING (30091.605000000447 372086.0117000006, 30087.539000000805 372098.1011000015, 30081.847399998456 372117.3062000014, 30079.471200000495 372123.8299999982, 30078.282499998808 372126.87779999897)"
rijbanen_kenmerk.1407,Gescheiden,R,15.93599987,R,16.55999947,H,061,KLK0008141010,R,I,,"LINESTRING (39415.349599998444 370694.24720000103, 39456.14539999887 370684.5725999996, 39498.63800000027 370674.8066999987, 39594.83229999989 370653.69409999996, 39657.14600000158 370640.06599999964, 39722.94280000031 370625.14350000024, 39764.41679999977 370615.29619999975, 39822.626899998635 370600.77059999853, 39851.987300001085 370593.16310000047, 39890.58980000019 370582.67990000173, 39909.79850000143 370577.1046000011, 39984.11540000141 370554.26579999924, 40010.373100001365 370546.37480000034, 40020.686200000346 370543.8125)"
rijbanen_kenmerk.1408,Gescheiden,R,15.93599987,R,16.55999947,T,061,KLK0008141011,L,I,,"LINESTRING (39417.794500000775 370703.02639999986, 39459.661600001156 370693.10179999843, 39498.63859999925 370684.1132000014, 39596.283900000155 370662.66750000045, 39650.559099998325 370650.79989999905, 39700.653200000525 370639.6121000014, 39763.376699998975 370624.85759999976, 39802.21409999952 370615.2835999988, 39854.096200000495 370601.9657999985, 39912.10709999874 370586.6442999989, 39969.97870000079 370570.7991000004, 40024.20089999959 370556.1521999985)"
rijbanen_kenmerk.1409,Gescheiden,R,16.55999947,R,16.58799934,T,061,KLK0008141052,L,I,,"LINESTRING (40051.25629999861 370548.9409000017, 40027.903000000864 370555.1521999985, 40024.20089999959 370556.1521999985)"
rijbanen_kenmerk.1410,Gescheiden,R,16.58799934,R,16.63699913,T,061,KLK0008141054,L,I,,"LINESTRING (40098.58549999818 370536.2558000013, 40087.784099999815 370539.22560000047, 40051.25629999861 370548.9409000017)"
rijbanen_kenmerk.1411,Gescheiden,R,16.63699913,R,16.67499924,H,061,KLK0008141055,R,I,,"LINESTRING (40095.196400001645 370524.4433000013, 40107.1427000016 370521.15740000084, 40131.919300001115 370514.6768000014)"
rijbanen_kenmerk.1412,Gescheiden,R,16.63699913,R,16.67499924,T,061,KLK0008141056,L,I,,"LINESTRING (40134.88300000131 370525.03620000184, 40126.09319999814 370527.66010000184, 40107.068700000644 370533.92339999974, 40098.58549999818 370536.2558000013)"
rijbanen_kenmerk.1413,Gescheiden,R,19.20000076,R,19.43000031,H,065,KLK0008141898,R,I,,"LINESTRING (137576.92179999873 397200.5535000004, 137588.8247999996 397204.7597000003, 137607.94680000097 397210.6110999994, 137616.78440000117 397213.55469999835, 137626.1532999985 397217.0529000014, 137635.38859999925 397220.8968000002, 137646.6966000013 397226.4028999992, 137651.09180000052 397228.79199999943, 137659.67480000108 397233.9243000001, 137667.98669999838 397239.4693999998, 137680.31280000135 397248.7217000015, 137687.67940000072 397255.5144999996, 137701.25439999998 397268.9204999991, 137704.68690000102 397272.5582000017, 137707.85060000047 397276.37849999964, 137713.17880000174 397283.25769999996, 137719.08630000055 397291.3066999987, 137722.43840000033 397296.5335999988, 137727.79129999876 397304.9840000011, 137734.49700000137 397316.25620000064, 137741.72729999945 397329.39869999886, 137746.09200000018 397337.44150000066, 137757.4050000012 397345.8038999997)"
rijbanen_kenmerk.1414,Gescheiden,R,19.37999916,R,19.61100006,T,065,KLK0008141919,L,I,,"LINESTRING (137581.41539999843 397001.1105000004, 137591.1414999999 397004.87480000034, 137641.68510000035 397076.5258000009, 137645.10289999843 397080.7023999989, 137650.25809999928 397085.56219999865, 137654.25200000033 397088.63870000094, 137658.44750000164 397091.3596000001, 137664.6079000011 397094.61930000037, 137669.23910000175 397096.55519999936, 137675.90670000017 397098.4877999984, 137680.19619999826 397099.20419999957, 137685.20270000026 397099.5843999982, 137690.20100000128 397099.40850000083, 137694.46070000157 397098.8784000017, 137699.39059999958 397097.7965000011, 137705.9050000012 397095.4422999993, 137710.3764999993 397093.16270000115, 137716.73149999976 397088.7507000007, 137720.4023000002 397085.4248000011, 137725.30860000104 397079.63870000094, 137728.04789999872 397075.51300000027, 137730.40960000083 397071.0115999989, 137732.16950000077 397066.59120000154, 137733.31700000167 397062.15249999985, 137733.32059999928 397062.11470000073)"
rijbanen_kenmerk.1415,Gescheiden,R,19.43000031,R,19.4810009,H,065,KLK0008141899,R,I,,"LINESTRING (137576.92179999873 397200.5535000004, 137574.67859999835 397199.7608000003, 137563.61080000177 397195.3456000015, 137554.50919999927 397191.129900001, 137550.06610000134 397188.83029999956, 137538.97940000147 397182.53599999845, 137534.66600000113 397179.85830000043, 137531.47610000148 397177.7102999985)"
rijbanen_kenmerk.1416,Gescheiden,R,19.45999908,R,19.61199951,H,065,KLK0008141931,R,I,,"LINESTRING (137563.90069999918 396996.6068999991, 137568.90469999984 397014.6735999994, 137582.95010000095 397036.7076999992, 137596.35009999946 397058.86950000003, 137606.00809999928 397076.40769999847, 137611.3489000015 397087.35130000114, 137613.33929999918 397091.9633000009, 137615.94449999928 397099.804299999, 137617.31909999996 397104.6046999991, 137619.0469999984 397112.2848000005, 137619.74080000073 397117.2366999984, 137619.81650000066 397122.26889999956, 137619.5122999996 397130.48849999905, 137619.45309999958 397131.13919999823)"
rijbanen_kenmerk.1417,Gescheiden,R,57.90100098,R,58.34799957,T,067,KLK0008142341,L,I,,"LINESTRING (196116.7837000005 376653.96979999915, 196208.7591000013 376658.33249999955, 196228 376659.18670000136, 196254.01559999958 376660.7597000003, 196273.97080000117 376662.2415000014, 196298.85190000013 376664.68470000103, 196532.62060000002 376690.7054999992, 196540.52690000087 376691.9659000002, 196544 376695, 196562 376696)"
rijbanen_kenmerk.1418,Gescheiden,R,58.73600006,R,58.79199982,T,067,KLK0008142368,L,I,,"LINESTRING (197012.89939999953 376674.66699999943, 196950.90100000054 376675.11300000176)"
rijbanen_kenmerk.1419,Gescheiden,R,18.30999947,R,18.38899994,H,067,KLK0008142919,R,I,,"LINESTRING (157862.686999999 379449.13369999826, 157913.62220000103 379447.8874000013, 157941.66600000113 379448.4527999982)"
rijbanen_kenmerk.1420,Gescheiden,R,18.30999947,R,18.38899994,T,067,KLK0008142920,L,I,,"LINESTRING (157927.76700000092 379527.61730000004, 157914.71489999816 379525.5907000005, 157875.2536999993 379518.96770000085, 157849.90289999917 379514.2921000011)"
rijbanen_kenmerk.1421,Gescheiden,R,1.72599995,R,1.79299998,H,065,KLK0008141287,R,I,,"LINESTRING (150197.0885999985 409077.9065000005, 150168.70340000093 409075.00780000165, 150149.34629999846 409069.2355999984, 150126.0337000005 409062.493999999)"
rijbanen_kenmerk.1422,Gescheiden,R,68.21199799,R,68.2440033,H,067,KLK0008142508,R,I,,"LINESTRING (206099.15060000122 378476.7754999995, 206124.08590000123 378474.4065999985, 206130.96719999984 378473.41479999945)"
rijbanen_kenmerk.1423,Gescheiden,R,18.38899994,R,19.01499939,H,067,KLK0008142921,R,I,,"LINESTRING (157941.66600000113 379448.4527999982, 157973.64499999955 379449.09760000184, 158018.37570000067 379449.4574000016, 158038.3830000013 379449.8654000014, 158058.37810000032 379450.4976999983, 158091.62139999866 379452.0175999999, 158131.54300000146 379454.61560000107, 158151.48180000111 379456.1810000017, 158171.40300000086 379457.9600000009, 158210.88210000098 379462.0573000014, 158230.73530000076 379464.45540000126, 158270.377700001 379469.79780000076, 158290.17159999907 379472.6623999998, 158309.93450000137 379475.7468999997, 158349.03840000182 379482.1671000011, 158412.9968000017 379493.5152999982, 158496.50030000135 379508.877700001, 158532.96620000154 379515.39389999956, 158562.54520000145 379524.2199999988)"
rijbanen_kenmerk.1424,Gescheiden,R,18.38899994,R,19.01499939,T,067,KLK0008142922,L,I,,"LINESTRING (157927.76700000092 379527.61730000004, 157954.24489999935 379531.72839999944, 157993.59659999982 379537.2701999992, 158013.42799999937 379539.87000000104, 158053.15040000156 379544.64820000157, 158090.7991000004 379548.92130000144, 158150.5375000015 379554.5733000003, 158210.34739999846 379559.5615000017, 158291.42610000074 379565.4976999983, 158429.36349999905 379574.7311999984, 158550.27109999955 379582.66699999943)"
rijbanen_kenmerk.1425,Gescheiden,R,69.02500153,R,69.05000305,T,067,KLK0008142544,L,I,,"LINESTRING (206926.5225000009 378623.9246000014, 206917.32660000026 378625.6424999982, 206907.73900000006 378627.95589999855, 206902.94909999892 378629.3924999982, 206902.20980000123 378629.6460000016)"
rijbanen_kenmerk.1426,Gescheiden,R,39.77600098,R,39.85499954,H,073,KLK0008144464,R,I,,"LINESTRING (208697.2045999989 373328.78929999843, 208696.08989999816 373333.7719999999, 208689.23779999837 373362.3247999996, 208684.24210000038 373381.69420000166, 208678.89919999987 373400.9673999995, 208675.5438000001 373411.99549999833)"
rijbanen_kenmerk.1427,dubbel doorgetrokken streep,R,38.06299973,R,38.13499832,H,059,KLK0008735793,R,I,,"LINESTRING (74643.4552000016 412620.9307000004, 74661.19619999826 412618.1799999997, 74706.81509999931 412610.7868999988, 74711.79769999906 412607.44420000166)"
rijbanen_kenmerk.1428,Gescheiden,R,244.81500244,R,244.86099243,H,050,KLK0008128880,R,I,,"LINESTRING (192678.41970000044 502766.3187999986, 192643.00340000167 502783.1860000007, 192637.0245999992 502786.366799999)"
rijbanen_kenmerk.1429,Gescheiden,R,246.96200562,R,247.1519928,H,050,KLK0008128949,R,I,,"LINESTRING (191256.4252000004 504332.4937000014, 191254.45760000125 504335.0705000013, 191213.4360000007 504387.01509999856, 191188.2677000016 504418.03379999846, 191149.92419999838 504464.1840999983, 191137.1988000013 504479.1215999983)"
rijbanen_kenmerk.1430,Gescheiden,R,92.96299744,R,93.58200073,T,050,KLK0008129390,L,I,,"LINESTRING (156906.39809999987 388435.3735000007, 156950.51469999924 388462.57609999925, 156970.566300001 388473.9259000011, 156987.73939999938 388484.09629999846, 156997.8024000004 388490.2558000013, 157014.72089999914 388500.94200000167, 157027.27279999852 388509.15850000083, 157039.7087999992 388517.5458999984, 157052.02659999952 388526.1075000018, 157066.70600000024 388536.6345999986, 157090.6345999986 388554.5764000006, 157103.0249999985 388564.24760000035, 157118.65100000054 388576.7430000007, 157136.42489999905 388591.2697999999, 157178.7760999985 388626.3685000017, 157194.31430000067 388638.96079999954, 157202.20100000128 388645.1112000011, 157214.2509999983 388654.07979999855, 157232.3322999999 388666.7091999985, 157249.19970000163 388677.4924999997, 157259.53159999847 388683.6490999982, 157277.01669999957 388693.381000001, 157285.88709999993 388697.998300001, 157294.8550999984 388702.42550000176, 157313.66059999913 388711.1059000008, 157327.4825000018 388716.93989999965, 157336.79729999974 388720.57880000025, 157346.17770000175 388724.0535000004, 157355.61230000108 388727.32250000164, 157374.8898999989 388733.5740999989, 157403.67390000075 388742.0758999996, 157428.84939999878 388749.09739999846)"
rijbanen_kenmerk.1640,Gescheiden,R,26.58799934,R,26.63999939,H,016,KLK0008100072,R,I,,"LINESTRING (100044.48110000044 430783.9567999989, 100071.24379999936 430756.7912000008, 100080.1565000005 430747.51260000095)"
rijbanen_kenmerk.1431,Gescheiden,R,96.20800018,R,96.40599823,H,050,KLK0008129509,R,I,,"LINESTRING (159870.0738000013 389624.45800000057, 159886.86039999872 389621.85080000013, 159902.01460000128 389622.4750000015, 159915.70219999924 389622.7250000015, 159945.70080000162 389623.1149000004, 159995.7003000006 389623.32719999924, 160060.70309999958 389622.8568999991, 160080.69619999826 389623.0865999982)"
