VERSIE,SUBTYPE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,OFFSET_VLAKPUNT,OFFSET_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STRAAT,HUISNUMMER,HUISLETTER,POSTCODE,WOONPLAATS,GEBWBAGID,NAAM,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,DOCUMENT,NUMAANDUIDINGVISUALISATIE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,OBJECTID
01,onderstation,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.179649,"22,179649",-44.189881,"-44,189881",Zuid,Z,ProRail,91192.004666,395552.8385,51.54531688,4.46732872,,,,,,1674100000958450,,Roosendaal,G1674,bestaand,,,197.687,283,0,gerealiseerd,5682
01,onderstation,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,90.145172,"90,145172",20.96845,"20,968450",Noord-Oost,NO,ProRail,188559.130318,444417.8805,51.98714024,5.87575253,Diependalseweg,13,,6813GE,Arnhem,0202100000237734,,Arnhem,G0202,bestaand,,,268.129,283,0,,5683
01,onderstation,075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,49.798478,"49,798478",29.163327,"29,163327",Randstad Noord,RN,ProRail,107107.9955,510308.049541,52.57825558,4.68066338,Westerweg,35,a,,Limmen,0383100000043328,Limmen,Castricum,G0383,bestaand,,,72.895,283,0,gerealiseerd,5684
01,onderstation,105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,25.05712,"25,057120",24.241653,"24,241653",Randstad Zuid,RZ,ProRail,114939.350276,448654.058,52.0247844,4.80351378,,,,,,0595100000007313,Hekendorp,Bodegraven-Reeuwijk,G1901,bestaand,,,100.355,283,0,gerealiseerd,5685
01,onderstation,533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,15.271851,"15,271851",18.47997,"18,479970",Randstad Noord,RN,ProRail,121552.843186,455549.956,52.08720161,4.89919453,,,,,,0632100000014876,Woerden,Woerden,G0632,bestaand,,,103.098,283,0,gerealiseerd,5686
01,onderstation,105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,21.112476,"21,112476",-22.545206,"-22,545206",Randstad Noord,RN,ProRail,118183.9735,450887.278595,52.04508094,4.85054593,,,,,,0589100000249879,Oudewater,Oudewater,G0589,bestaand,,,56.335,283,0,gerealiseerd,5687
01,onderstation,618,a,618,618_a,Eindhoven,Ehv-Wt,Eindhoven - Weert ,1.825212,"1,825212",-23.599385,"-23,599385",Zuid,Z,ProRail,163230.694134,383949.427,51.44457727,5.50559214,,,,,,0772100000297637,Eindhoven Zuid,Eindhoven,G0772,bestaand,,,97.707,283,0,gerealiseerd,5688
01,onderstation,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,42.76611,"42,766110",-13.619354,"-13,619354",Randstad Noord,RN,ProRail,142517.563923,452806.938,52.06341671,5.20517657,Anton van Dampad,8001,,,Bunnik,0312100000011866,Bunnik,Bunnik,G0312,bestaand,,,47.423,283,0,gerealiseerd,5689
01,onderstation,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,39.920574,"39,920574",-24.268431,"-24,268431",Randstad Zuid,RZ,ProRail,102829.911,443208.127273,51.97483229,4.62791994,Schielandweg,98,b,2914LP,Nieuwerkerk aan den IJssel,1892100000640651,,Zuidplas,G1892,bestaand,,,62.424,283,0,gerealiseerd,5690
01,onderstation,109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,32.523469,"32,523469",9.189304,"9,189304",Randstad Noord,RN,ProRail,165180.458448,448746.613,52.02696889,5.53553993,Edelvalk,46,,,Veenendaal,0345100002004605,Veenendaal,Veenendaal,G0345,bestaand,,,46.778,283,0,gerealiseerd,5691
01,onderstation,059,,59,059__,Weert - Roermond,Bdl-Rm,Budel - Roermond ,76.850058,"76,850058",15.279304,"15,279304",Zuid,Z,ProRail,189482.308205,360510.856,51.23290602,5.88090786,Ganzenweg,3,,6095PA,Baexem,1640100000000429,,Leudal,G1640,bestaand,,,61.93,283,0,,5692
01,onderstation,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,48.696141,"48,696141",-20.886565,"-20,886565",Randstad Zuid,RZ,ProRail,92348.450089,437890.517,51.92595805,4.47635975,Schiestraat,3,,3013AH,Rotterdam,0599100010041052,Schiekade,Rotterdam,G0599,bestaand,,,75.508,283,0,gerealiseerd,5718
01,onderstation,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,14.219157,"14,219157",16.681597,"16,681597",Zuid,Z,ProRail,169338.052,373758.765633,51.35285463,5.59302661,,,,,,1658100000043994,Sterksel,Heeze-Leende,G1658,bestaand,,,157.276,283,0,gerealiseerd,5719
01,onderstation,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,25.659508,"25,659508",-12.327799,"-12,327799",Zuid,Z,ProRail,186414.915507,384620.47,51.44979343,5.83913019,Griendtsveenseweg,41,,5754AA,Deurne,0762100000003694,Deurne Oost,Deurne,G0762,bestaand,,,47.453,283,0,gerealiseerd,5720
01,onderstation,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.717389,"51,717389",26.867641,"26,867641",Randstad Zuid,RZ,ProRail,89333.4965,459811.564235,52.12261687,4.4283263,Papelaan-West,97,a,2254AH,Voorschoten,0626100000000116,Voorschoten,Voorschoten,G0626,bestaand,,,73.753,283,0,gerealiseerd,5721
01,onderstation,540,d,540,540_d,Rotterdam Westelijke Splitsing,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,82.488,"82,488000",34.885016,"34,885016",Randstad Zuid,RZ,ProRail,90448.360044,437626.334,51.9233665,4.44878887,,,,,,0599100010038447,,Rotterdam,G0599,bestaand,,,105.41,283,0,gerealiseerd,5722
01,onderstation,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,9.620502,"9,620502",-23.542254,"-23,542254",Zuid,Z,ProRail,201846.92011,381123.7265,51.41729272,6.06065527,Grubbenvorsterweg,44,b,5975RB,Sevenum,1507100000023853,Gekkegraaf,Horst aan de Maas,G1507,bestaand,,,51.5,283,0,gerealiseerd,5723
01,onderstation,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,9.585992,"9,585992",19.138604,"19,138604",Randstad Noord,RN,ProRail,111071.670553,488986.409,52.38697382,4.74193788,,,,,,0393100000001158,Halfweg,Haarlemmermeer,G0394,bestaand,,,46.97,283,0,gerealiseerd,5724
01,onderstation,589,b,589,589_b,Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,5.036945,"5,036945",-87.499977,"-87,499977",Randstad Noord,RN,ProRail,124551.740604,481178.387,52.31771349,4.94064715,,,,,,0363100012186429,,Amsterdam,G0363,bestaand,,,343.164,283,0,gerealiseerd,5725
01,onderstation,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,905.224773,"905,224773",-98.089899,"-98,089899",Randstad Noord,RN,ProRail,125128.974681,485121.145,52.35318035,4.94876296,Kruislaan,261,,1098SM,Amsterdam,0363100012155627,Watergraafsmeer,Amsterdam,G0363,bestaand,,,175.472,283,0,gerealiseerd,5726
01,onderstation,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,42.966506,"42,966506",-15.447872,"-15,447872",Zuid,Z,ProRail,169791.563263,385694.7695,51.46013142,5.60003728,,,,,,0794100000360143,Mierlo,Helmond,G0794,bestaand,,,63.576,283,0,gerealiseerd,5727
01,onderstation,039,,39,039__,Zevenaar - Zevenaar Grens,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,110.931332,"110,931332",25.088184,"25,088184",Randstad Zuid,RZ,ProRail,206601.0785,435106.590379,51.90206996,6.13698814,Kwartiersedijk,2,,6909DJ,Babberich,0299100000406174,,Rijnwaarden,G0299,bestaand,,,91.742,283,0,gerealiseerd,5728
01,onderstation,133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,14.836479,"14,836479",9.102005,"9,102005",Randstad Noord,RN,ProRail,111909.24855,479899.017,52.30537033,4.75540393,Handelskade,18,,,Schiphol,0394100001022466,Schiphol-luchthaven,Haarlemmermeer,G0394,bestaand,,,350.078,283,0,gerealiseerd,5729
01,onderstation,043,,43,043__,Kesteren - Geldermalsen,Est-Gdm,Elst - Geldermalsen ,32.466424,"32,466424",-16.551089,"-16,551089",Zuid,Z,ProRail,157767.73,433696.311486,51.89178049,5.42740913,Lingedijk,56,a,4001XK,Tiel,0281100000001616,Tiel,Tiel,G0281,bestaand,,,76.268,283,0,gerealiseerd,5730
01,onderstation,102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,9.402721,"9,402721",17.510724,"17,510724",Randstad Zuid,RZ,ProRail,110912.634884,455065.734,52.08210466,4.74402002,Stationsweg,9002,,,Bodegraven,0497100000001811,Bodegraven,Bodegraven-Reeuwijk,G1901,bestaand,,,70.304,283,0,gerealiseerd,5731
01,onderstation,013,,13,013__,Herfte Aansl. - Meppel,Zl-Lw,Zwolle - Leeuwarden ,88.155256,"88,155256",33.596088,"33,596088",Noord-Oost,NO,ProRail,211679.985,511479.126999,52.58793513,6.2235817,Dedemsvaartweg,37,a,7715RJ,Punthorst,0180100000002646,Dedemsvaart,Staphorst,G0180,bestaand,,,101.119,283,0,gerealiseerd,5732
01,onderstation,507,b,507,507_b,Velperbroek Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,93.843554,"93,843554",14.609135,"14,609135",Noord-Oost,NO,ProRail,192178.069,444003.416196,51.98318446,5.92838948,,,,,,0202100000260222,,Arnhem,G0202,bestaand,,,85.663,283,0,,5776
01,onderstation,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,27.614285,"27,614285",36.591761,"36,591761",Noord-Oost,NO,ProRail,230125.865,535440.9705,52.8010163,6.50117698,Grondselweg,8,T,9418TP,Wijster,1731100000017054,Wijster,Midden-Drenthe,G1731,bestaand,,,70.049,283,0,gerealiseerd,5777
01,onderstation,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,7.721375,"7,721375",-24.925254,"-24,925254",Noord-Oost,NO,ProRail,216861.94427,524420.578,52.70366496,6.30245559,,,,,,1690100000002234,Koekange,De Wolden,G1690,bestaand,,,71.738,283,0,gerealiseerd,5778
01,onderstation,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,20.707429,"20,707429",12.419242,"12,419242",Noord-Oost,NO,ProRail,228772.3855,528650.413381,52.74018635,6.47958864,,,,,,0118100000018389,Hoogeveen,Hoogeveen,G0118,bestaand,,,101.372,283,0,gerealiseerd,5779
01,onderstation,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,122.335915,"122,335915",-24.57784,"-24,577840",Noord-Oost,NO,ProRail,199442.5795,539945.73745,52.84488104,6.04685251,,,,,,0098100000029421,Peperga,Weststellingwerf,G0098,bestaand,,,101.992,283,0,gerealiseerd,5780
01,onderstation,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,165.807335,"165,807335",12.520332,"12,520332",Noord-Oost,NO,ProRail,180968.621773,578646.701,53.19384662,5.77575336,Edisonstraat,2,k,8912AW,Leeuwarden,0080100000349350,,Leeuwarden,G0080,bestaand,,,185.618,283,0,gerealiseerd,5781
01,onderstation,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,57.318299,"57,318299",-14.939942,"-14,939942",Randstad Noord,RN,ProRail,156829.708499,451705.4755,52.05365403,5.41387923,,,,,,1581100000011213,Maarsbergen,Utrechtse Heuvelrug,G1581,bestaand,,,286.971,283,0,gerealiseerd,5782
01,onderstation,013,,13,013__,Herfte Aansl. - Meppel,Zl-Lw,Zwolle - Leeuwarden ,95.396574,"95,396574",-13.466611,"-13,466611",Noord-Oost,NO,ProRail,211232.7505,518030.846251,52.64685718,6.2180937,Westerparallelweg,1,a,,Staphorst,0180100000002765,Staphorst,Staphorst,G0180,bestaand,,,76.112,283,0,gerealiseerd,5783
01,onderstation,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,37.3572,"37,357200",18.386049,"18,386049",Noord-Oost,NO,ProRail,192770.504796,502796.9615,52.51154701,5.94358168,Jules van Hasseltweg,1,,8278AE,Kamperveen,0166100000029747,Kamperveen (Hanzelijn),Kampen,G0166,bestaand,,,142.422,283,0,gerealiseerd,5784
01,onderstation,531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,1.029348,"1,029348",-23.989423,"-23,989423",Randstad Noord,RN,ProRail,135236.674162,456480.1975,52.09622,5.09879049,,,,,,0344100000105533,Utrecht Noord,Utrecht,G0344,bestaand,,,452.824,283,0,gerealiseerd,5785
01,onderstation,115,a,115,115_a,Schiedam Centrum - Vlaardingen Vulcaanhaven,Sdm-Sdmga,Schiedam Centrum - Schiedam Goederenoverdrachtspoor Aansluiting ,0.746034,"0,746034",-32.021008,"-32,021008",Randstad Zuid,RZ,ProRail,87104.469379,437908.7815,51.92550682,4.40012831,Willem Passtoorsstraat,1,,3119HG,Schiedam,0606100000015242,Schiedam,Schiedam,G0606,bestaand,,,276.676,283,0,gerealiseerd,5786
01,onderstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,43.861644,"43,861644",-16.770699,"-16,770699",Zuid,Z,ProRail,55819.752019,388785.452,51.47937701,3.95942811,,,,,,0678100000000632,Kapelle-Biezelinge,Kapelle,G0678,bestaand,,,60.993,283,0,gerealiseerd,5787
01,onderstation,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,56.541375,"56,541375",18.345311,"18,345311",Noord-Oost,NO,ProRail,178847.475134,424896.026,51.81217745,5.73302159,Kraanvogelstraat,16,,6601DH,Wijchen,0296100000019931,Uilenboom,Wijchen,G0296,bestaand,,,72.931,283,0,gerealiseerd,5788
01,onderstation,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,18.369035,"18,369035",22.921142,"22,921142",Zuid,Z,ProRail,144189.694,439507.857021,51.94391816,5.22997989,,,,,,0216100000001818,Culemborg,Culemborg,G0216,bestaand,,,59.22,283,0,gerealiseerd,5789
01,onderstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,15.75063,"15,750630",22.220833,"22,220833",Zuid,Z,ProRail,79259.0225,386886.267738,51.46594711,4.29719537,Fianestraat,13,,4625DN,Bergen op Zoom,0748100000003928,Bergen op Zoom,Bergen op Zoom,G0748,bestaand,,,201.025,283,0,gerealiseerd,5839
01,onderstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,53.998977,"53,998977",-23.394736,"-23,394736",Zuid,Z,ProRail,46245.247662,391218.157,51.49947038,3.82089048,Noordweegseweg,1,A,4458AT,'s-Heer Arendskerke,0664100000000045,s Heer Arendskerke,Goes,G0664,bestaand,,,197.901,283,0,gerealiseerd,5840
01,onderstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,25.461253,"25,461253",-17.44687,"-17,446870",Zuid,Z,ProRail,72352.266423,382495.5355,51.42551671,4.19884788,Oude Rijksweg,102,,4411NK,Rilland,0703100000024507,Reimerswaal,Reimerswaal,G0703,bestaand,,,62.355,283,0,gerealiseerd,5841
01,onderstation,504,b,504,504_b,Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,17.296379,"17,296379",-16.478558,"-16,478558",Zuid,Z,ProRail,195287.215,322973.582,50.89512258,5.95980589,,,,,,0917100000030830,Heerlen,Heerlen,G0917,bestaand,,,172.477,283,0,gerealiseerd,5842
01,onderstation,026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,26.051059,"26,051059",26.005949,"26,005949",Noord-Oost,NO,ProRail,260335.606913,480936.0275,52.30628781,6.93174338,Stationsstraat,18,,7573AT,Oldenzaal,0173100000132078,Oldenzaal,Oldenzaal,G0173,bestaand,,,133.434,283,0,gerealiseerd,5843
01,onderstation,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,8.799969,"8,799969",-12.532435,"-12,532435",Noord-Oost,NO,ProRail,216467.421798,474195.8945,52.25236863,6.28737883,Koekendijk,17,T,7437CJ,Bathmen,0150100000046072,Bathmen,Deventer,G0150,bestaand,,,128.729,283,0,gerealiseerd,5844
01,onderstation,145,,145,145__,Amsterdam Sloterdijk - Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,54.541813,"54,541813",34.551588,"34,551588",Randstad Noord,RN,ProRail,117317.861,487133.752957,52.37078797,4.83389197,,,,,,0363100012218288,Sloterplas,Amsterdam,G0363,bestaand,,,50.017,283,0,gerealiseerd,5845
01,onderstation,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,9.360027,"9,360027",-17.71005,"-17,710050",Zuid,Z,ProRail,189514.440486,327727.56,50.93823084,5.87821343,Breinder,2,,,Schinnen,0962100000206337,Nagelbeek,Beekdaelen,G1954,bestaand,,,46.709,283,0,gerealiseerd,5846
01,onderstation,530,a,530,530_a,Den Dolder,Dld-Brn,Den Dolder - Baarn ,1.585071,"1,585071",-9.614291,"-9,614291",Randstad Noord,RN,ProRail,146470.50614,461960.7225,52.14576569,5.26259178,Stapelplaats den Dolder,2,,3768MT,Soest,0342100000020122,,Soest,G0342,bestaand,,,98.916,283,0,gerealiseerd,5847
01,onderstation,538,,538,538__,Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,52.430913,"52,430913",21.068723,"21,068723",Randstad Zuid,RZ,ProRail,91349.4565,439432.835,51.93970588,4.46155238,,,,,,0599100010057356,Schie,Rotterdam,G0599,bestaand,,,79.101,283,0,gerealiseerd,5848
01,onderstation,513,a,513,513_a,Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,26.213278,"26,213278",-21.82777,"-21,827770",Zuid,Z,ProRail,147107.26,432264.795259,51.87886477,5.27257817,,,,,,0236100000003952,Geldermalsen,West Betuwe,G1960,bestaand,,,285.138,283,0,gerealiseerd,5849
01,onderstation,046,,46,046__,Meteren Aansl. - s Hertogenbosch,Ut-Btl,Utrecht Centraal - Boxtel ,45.763078,"45,763078",13.779326,"13,779326",Zuid,Z,ProRail,148746.412,413388.158985,51.70921516,5.29672355,Orthen,71,,5231XP,'s-Hertogenbosch,0796100000204222,Orthen,'s-Hertogenbosch,G0796,bestaand,,,345.085,283,0,gerealiseerd,5850
01,onderstation,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,14.405771,"14,405771",-32.258849,"-32,258849",Randstad Noord,RN,ProRail,142120.0225,442886.492099,51.97424182,5.19975248,Achterdijk,29,,3998NE,Schalkwijk,0321100000001978,Schalkwijk,Houten,G0321,bestaand,,,91.722,283,0,gerealiseerd,5851
01,onderstation,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,33.482019,"33,482019",30.722757,"30,722757",Zuid,Z,ProRail,158015.256003,416133.0855,51.73391445,5.43085121,Kerkdijk,1,,,Nuland,1671100000000488,Maasdonk,'s-Hertogenbosch,G0796,bestaand,,,96.404,283,0,gerealiseerd,5852
01,onderstation,509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,36.589826,"36,589826",-36.375725,"-36,375725",Randstad Noord,RN,ProRail,148399.227558,468218.7035,52.20203809,5.29064793,Torenlaan,75,,,Baarn,0308100000021687,Baarn,Baarn,G0308,bestaand,,,57.312,283,0,gerealiseerd,5903
01,onderstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,6.402747,"6,402747",18.86075,"18,860750",Zuid,Z,ProRail,84639.912414,391979.3465,51.5124186,4.37360195,,,,,,1674100000964355,Wouw,Roosendaal,G1674,bestaand,,,57.392,283,0,gerealiseerd,5904
01,onderstation,018,,18,018__,Deventer - Zwolle,Ah-Zl,Arnhem - Zwolle ,58.680689,"58,680689",-13.100771,"-13,100771",Noord-Oost,NO,ProRail,205910.3705,488604.8075,52.3829391,6.13496489,Noorder Koeslag,2,t,8131VN,Wijhe,1773100000000735,Wijhe,Olst-Wijhe,G1773,bestaand,,,193.561,283,0,gerealiseerd,5905
01,onderstation,604,b,604,604_b,Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,83.571768,"83,571768",51.060683,"51,060683",Noord-Oost,NO,ProRail,199835.954758,500120.151,52.48695706,6.04729324,de Netelhorst,28,,8051KE,Hattem,0244100000007917,,Hattem,G0244,bestaand,,,97.597,283,0,gerealiseerd,5906
01,onderstation,546,b,546,546_b,Blauwkapel,Ut-Amf,Utrecht - Amersfoort ,4.004425,"4,004425",-67.392637,"-67,392637",Randstad Noord,RN,ProRail,137987.348,458268.787092,52.11238707,5.13884234,,,,,,0344100000100690,Blauwkapel,Utrecht,G0344,bestaand,,,470.757,283,0,gerealiseerd,5907
01,onderstation,093,,93,093__,Blauwkapel - Den Dolder,Ut-Amf,Utrecht - Amersfoort ,9.205258,"9,205258",-11.09241,"-11,092410",Randstad Noord,RN,ProRail,142762.612981,460331.1285,52.13104944,5.20848009,,,,,,0310100000669359,Bilthoven,De Bilt,G0310,bestaand,,,45.079,283,0,gerealiseerd,5908
01,onderstation,090,,90,090__,Den Dolder - Amersfoort,Ut-Amf,Utrecht - Amersfoort ,17.083095,"17,083095",-25.27254,"-25,272540",Randstad Noord,RN,ProRail,150290.308406,461776.515,52.14415573,5.3183997,Heezerspoor Oostzijde,2,,3768MX,Soest,0342100000023508,Soestduinen,Soest,G0342,bestaand,,,55.997,283,0,gerealiseerd,5909
01,onderstation,603,f,603,603_f,Zwolle,Zl-Lw,Zwolle - Leeuwarden ,74.831293,"74,831293",-23.971924,"-23,971924",Noord-Oost,NO,ProRail,204019.283827,501423.6875,52.49831274,6.10906839,,,,,,0193100000063424,,Zwolle,G0193,bestaand,,,241.627,283,0,gerealiseerd,5910
01,onderstation,553,c,553,553_c,Sittard,Mt-Vl,Maastricht - Venlo ,21.00018,"21,000180",17.045064,"17,045064",Zuid,Z,ProRail,187653.682,334118.221848,50.99578291,5.85232081,,,,,,1883100000006465,Sittard,Sittard-Geleen,G1883,bestaand,,,201.621,283,0,gerealiseerd,5911
01,onderstation,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,26.075978,"26,075978",11.817071,"11,817071",Zuid,Z,ProRail,185673.378011,320402.1985,50.87260521,5.82294994,,,,,,0994100002018856,Valkenburg,Valkenburg aan de Geul,G0994,bestaand,,,50.036,283,0,gerealiseerd,5912
01,onderstation,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,28.061256,"28,061256",-23.216968,"-23,216968",Randstad Noord,RN,ProRail,118137.4875,527146.094503,52.73042973,4.84149721,,,,,,0395100000012197,Waarland,Harenkarspel,G0441,bestaand,,,59.224,283,0,gerealiseerd,5913
01,onderstation,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,1.522686,"1,522686",-8.952496,"-8,952496",Randstad Noord,RN,ProRail,113025.059,551479.005905,52.94871755,4.76270345,,,,,,0400100000014320,,,G0400,bestaand,,,160.043,283,0,gerealiseerd,5914
01,onderstation,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",7.389734,"7,389734",81.849014,"81,849014",Randstad Zuid,RZ,ProRail,89536.265,431879.976916,51.87161583,4.43662338,,,,,,0599100010053594,,Rotterdam,G0599,bestaand,,,111.879,283,0,gerealiseerd,5915
01,onderstation,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,8.402006,"8,402006",29.339927,"29,339927",Randstad Noord,RN,ProRail,138836.1245,483165.171064,52.33617506,5.15004547,,,,,,0034100000107067,Pampuspad,Almere,G0034,bestaand,,,155.857,283,0,,5916
01,onderstation,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,70.362215,"70,362215",-49.281577,"-49,281577",Randstad Zuid,RZ,ProRail,84444.228026,446098.6485,51.99877829,4.35977575,Jupiterstraat,1,,2624GZ,Delft,0503100000034229,Delft (nieuw os),Delft,G0503,bestaand,,,86.98,283,0,gerealiseerd,5917
01,straatkast,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,101.44072,"101,440720",8.276588,"8,276588",Noord-Oost,NO,ProRail,206760.908621,463554.434,52.15772933,6.14361686,IJsselstraat,2,,7399RC,Empe,0213100000087967,,Brummen,G0213,bestaand,,,8.871,283,0,gerealiseerd,6007
01,straatkast,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,69.493682,"69,493682",15.328165,"15,328165",Zuid,Z,ProRail,209879.7845,375055.959521,51.36203138,6.17518062,,,,,,0983100000036266,,Venlo,G0983,bestaand,,,14.366,283,0,gerealiseerd,6008
01,niet-bgt: straatkast,042,,42,042__,Vork - Kesteren,Est-Gdm,Elst - Geldermalsen ,2.903704,"2,903704",11.3723,"11,372300",Noord-Oost,NO,ProRail,185989.130941,435088.889,51.9034408,5.83749798,,,,,,,,Prorail,L0004,bestaand,,,18.203,283,0,,6009
01,niet-bgt: straatkast,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",7.468159,"7,468159",71.690259,"71,690259",Randstad Zuid,RZ,ProRail,89458.259492,431878.7135,51.87159531,4.43549108,,,,,,,,Prorail,L0004,bestaand,,,1.354,283,0,,6010
01,niet-bgt: straatkast,015,,15,015__,Zwolle - Kampen,Zl-Kpn,Zwolle - Kampen ,99.798982,"99,798982",-9.372383,"-9,372383",Noord-Oost,NO,ProRail,192332.987935,507829.377,52.55680295,5.93770119,,,,,,,,Prorail,L0004,bestaand,,,13.704,283,0,,6011
01,niet-bgt: straatkast,026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,17.377768,"17,377768",6.480817,"6,480817",Noord-Oost,NO,ProRail,252787.085313,476643.6605,52.26911301,6.8198498,,,,,,,,Prorail,L0004,bestaand,,,4.143,283,0,,6012
