PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;CBS BUURTCODE (2022);CBS BUURTNAAM (2022);AANSLUITINGEN MET PV (N);TOTAAL AANSLUITINGEN (N);OPGESTELD VERMOGEN (kW)
20220829;Liander;Gelderland   ;Barneveld          ;BU02035536         ;De Steenkamp                                         ;27;125;102
20220829;Liander;Gelderland   ;Barneveld          ;BU02035411         ;De Vaarst                                            ;233;947;894
20220829;Liander;Gelderland   ;Barneveld          ;BU02035406         ;De Valk                                              ;92;368;507
20220829;Liander;Gelderland   ;Barneveld          ;BU02035535         ;De Wheem                                             ;258;553;875
20220829;Liander;Gelderland   ;Barneveld          ;BU02035781         ;Garderen                                             ;94;406;450
20220829;Liander;Gelderland   ;Barneveld          ;BU02035532         ;Haarkamp                                             ;76;281;271
20220829;Liander;Gelderland   ;Barneveld          ;BU02035426         ;Harselaar-Oost                                       ;9;151;276
20220829;Liander;Gelderland   ;Barneveld          ;BU02035425         ;Harselaar-West                                       ;5;113;112
20220829;Liander;Gelderland   ;Barneveld          ;BU02035651         ;Kootwijkerbroek                                      ;115;457;547
20220829;Liander;Gelderland   ;Barneveld          ;BU02035652         ;Kootwijkerbroek-west                                 ;39;173;304
20220829;Liander;Gelderland   ;Barneveld          ;BU02035412         ;Norschoten                                           ;384;1283;1584
20220829;Liander;Gelderland   ;Barneveld          ;BU02035410         ;Oldenbarneveld                                       ;132;1034;403
20220829;Liander;Gelderland   ;Barneveld          ;Overig             ;Overig                                               ;4;178;28
20220829;Liander;Gelderland   ;Barneveld          ;BU02035534         ;Prinsessenwijk                                       ;9;71;38
20220829;Liander;Gelderland   ;Barneveld          ;BU02035533         ;Roeleneng                                            ;68;246;320
20220829;Liander;Gelderland   ;Barneveld          ;BU02035409         ;Rootselaar-Oost                                      ;167;609;592
20220829;Liander;Gelderland   ;Barneveld          ;BU02035408         ;Rootselaar-West                                      ;526;1603;1902
20220829;Liander;Gelderland   ;Barneveld          ;BU02035405         ;Staatsliedenwijk                                     ;176;563;781
20220829;Liander;Gelderland   ;Barneveld          ;BU02035961         ;Stroe                                                ;36;180;156
20220829;Liander;Gelderland   ;Barneveld          ;BU02035876         ;terschuur                                            ;26;165;198
20220829;Liander;Gelderland   ;Barneveld          ;BU02035415         ;Veller                                               ;556;1402;1926
20220829;Liander;Gelderland   ;Barneveld          ;BU02035407         ;Vliegersveld                                         ;158;463;689
20220829;Liander;Gelderland   ;Barneveld          ;BU02035403         ;Vogelbuurt                                           ;87;492;382
20220829;Liander;Gelderland   ;Barneveld          ;BU02035537         ;Zeeheldenwijk                                        ;107;365;539
20220829;Liander;Gelderland   ;Barneveld          ;BU02036071         ;Zwartebroek                                          ;51;202;233
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450507         ;Bedrijventerrein Mies                                ;24;137;239
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450000         ;Beek-Midden                                          ;133;769;558
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450001         ;Beek-Oost                                            ;143;592;478
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450002         ;Beek-West                                            ;69;257;290
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450200         ;Breedeweg                                            ;166;875;679
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450102         ;Buitengebied Berg en Dal                             ;63;565;482
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450201         ;Buitengebied Breedeweg                               ;130;413;745
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450301         ;Buitengebied De Horst                                ;128;408;986
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450511         ;Buitengebied Groesbeek-Midden-West                   ;22;83;98
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450510         ;Buitengebied Groesbeek-Noord                         ;152;564;996
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450509         ;Buitengebied Groesbeek-Zuid-West                     ;25;63;234
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450601         ;Buitengebied Heilig Landstichting                    ;23;62;123
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450701         ;Buitengebied Kekerdom                                ;41;139;208
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450802         ;Buitengebied Leuth                                   ;80;216;476
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450904         ;Buitengebied Millingerwaard                          ;5;17;26
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19451002         ;Buitengebied Ooij                                    ;103;341;567
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450903         ;Buitengebied Zuid                                    ;77;175;394
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450300         ;De Horst                                             ;97;207;380
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450400         ;Erlecom                                              ;28;75;216
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450501         ;Groesbeek Centrum-Noord                              ;144;1100;697
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450500         ;Groesbeek Centrum-Zuid                               ;110;812;471
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450503         ;Groesbeek De Drul-Oost                               ;173;845;689
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450504         ;Groesbeek De Drul-West                               ;108;551;550
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450502         ;Groesbeek Nijerf                                     ;250;705;943
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450505         ;Groesbeek Stekkenberg                                ;222;1111;1084
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450600         ;Heilig Landstichting                                 ;99;285;595
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450101         ;Hoog Berg en Dal                                     ;51;295;179
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450700         ;Kekerdom                                             ;37;123;227
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450100         ;Laag Berg en Dal                                     ;150;440;559
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450800         ;Leuth                                                ;171;627;616
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450900         ;Millingen aan de Rijn-Oost                           ;559;1324;1853
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19450901         ;Millingen aan de Rijn-West                           ;503;1219;1753
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19451000         ;Ooij                                                 ;196;876;747
20220829;Liander;Gelderland   ;Berg en Dal        ;Overig             ;Overig                                               ;11;104;190
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19451100         ;Persingen                                            ;7;54;55
20220829;Liander;Gelderland   ;Berg en Dal        ;BU19451200         ;Ubbergen                                             ;23;?               ;145
20220829;Liander;Gelderland   ;Berkelland         ;BU18590200         ;Beltrum                                              ;140;454;623
20220829;Liander;Gelderland   ;Berkelland         ;BU18590118         ;Berkellanden                                         ;91;166;425
20220829;Liander;Gelderland   ;Berkelland         ;BU18590000         ;Borculo Centrum                                      ;89;536;360
20220829;Liander;Gelderland   ;Berkelland         ;BU18590113         ;Bronbeek-Rozenkamp                                   ;158;443;639
20220829;Liander;Gelderland   ;Berkelland         ;BU18590310         ;De Berg                                              ;170;513;573
20220829;Liander;Gelderland   ;Berkelland         ;BU18590317         ;De Kamp-Spilbroek                                    ;72;214;325
20220829;Liander;Gelderland   ;Berkelland         ;BU18590015         ;De Koppel                                            ;143;413;418
20220829;Liander;Gelderland   ;Berkelland         ;BU18590016         ;De Maat                                              ;36;349;165
20220829;Liander;Gelderland   ;Berkelland         ;BU18590111         ;De Mors                                              ;6;14;29
20220829;Liander;Gelderland   ;Berkelland         ;BU18590112         ;D'n Esch                                             ;116;370;457
20220829;Liander;Gelderland   ;Berkelland         ;BU18590116         ;Eibergen Centrum                                     ;57;531;379
20220829;Liander;Gelderland   ;Berkelland         ;BU18590010         ;Elbrink                                              ;98;232;415
20220829;Liander;Gelderland   ;Berkelland         ;BU18590411         ;Everwenninkhoek                                      ;196;565;698
20220829;Liander;Gelderland   ;Berkelland         ;BU18590412         ;Garvelinkkamp                                        ;131;440;510
20220829;Liander;Gelderland   ;Berkelland         ;BU18590003         ;Geesteren                                            ;54;170;263
20220829;Liander;Gelderland   ;Berkelland         ;BU18590004         ;Gelselaar                                            ;19;45;110
20220829;Liander;Gelderland   ;Berkelland         ;BU18590005         ;Haarlo                                               ;12;33;49
20220829;Liander;Gelderland   ;Berkelland         ;BU18590415         ;Haarskamp                                            ;36;76;152
20220829;Liander;Gelderland   ;Berkelland         ;BU18590002         ;Hambroek                                             ;165;457;775
20220829;Liander;Gelderland   ;Berkelland         ;BU18590314         ;Hofmaat                                              ;143;603;527
20220829;Liander;Gelderland   ;Berkelland         ;BU18590313         ;Hondelink                                            ;14;41;83
20220829;Liander;Gelderland   ;Berkelland         ;BU18590319         ;Industerrein Neede                                   ;67;215;488
20220829;Liander;Gelderland   ;Berkelland         ;BU18590013         ;Industrieterrein Borculo                             ;38;161;441
20220829;Liander;Gelderland   ;Berkelland         ;BU18590124         ;Industrieterrein De Kiefte                           ;12;77;80
20220829;Liander;Gelderland   ;Berkelland         ;BU18590418         ;Industrieterrein Ruurlo                              ;31;153;291
20220829;Liander;Gelderland   ;Berkelland         ;BU18590316         ;Julianastraat eo                                     ;81;379;370
20220829;Liander;Gelderland   ;Berkelland         ;BU18590416         ;Leusinkbrink                                         ;247;555;1163
20220829;Liander;Gelderland   ;Berkelland         ;BU18590318         ;Moeshof eo                                           ;159;486;790
20220829;Liander;Gelderland   ;Berkelland         ;BU18590117         ;Mollemors                                            ;68;191;320
20220829;Liander;Gelderland   ;Berkelland         ;BU18590315         ;Neede Centrum                                        ;24;274;142
20220829;Liander;Gelderland   ;Berkelland         ;BU18590017         ;Nieuw Boer                                           ;62;172;301
20220829;Liander;Gelderland   ;Berkelland         ;BU18590011         ;Noord                                                ;115;436;450
20220829;Liander;Gelderland   ;Berkelland         ;BU18590301         ;Noordijk                                             ;5;6;18
20220829;Liander;Gelderland   ;Berkelland         ;BU18590012         ;Oostenrijkse Buurt                                   ;81;321;333
20220829;Liander;Gelderland   ;Berkelland         ;BU18590115         ;Op de Bleek                                          ;129;206;450
20220829;Liander;Gelderland   ;Berkelland         ;Overig             ;Overig                                               ;6;14;43
20220829;Liander;Gelderland   ;Berkelland         ;BU18590119         ;Prins Bernhardstraat eo                              ;125;625;517
20220829;Liander;Gelderland   ;Berkelland         ;BU18590102         ;Rekken                                               ;25;86;113
20220829;Liander;Gelderland   ;Berkelland         ;BU18590302         ;Rietmolen                                            ;40;129;201
20220829;Liander;Gelderland   ;Berkelland         ;BU18590311         ;Roodland                                             ;73;233;297
20220829;Liander;Gelderland   ;Berkelland         ;BU18590414         ;Ruurlo Centrum                                       ;66;311;293
20220829;Liander;Gelderland   ;Berkelland         ;BU18590312         ;Ruwenhof-Meijersveld                                 ;215;759;859
20220829;Liander;Gelderland   ;Berkelland         ;BU18590018         ;Schollenkamp                                         ;67;193;276
20220829;Liander;Gelderland   ;Berkelland         ;BU18590121         ;Simmelink Noord                                      ;56;126;261
20220829;Liander;Gelderland   ;Berkelland         ;BU18590120         ;Simmelink West                                       ;79;347;315
20220829;Liander;Gelderland   ;Berkelland         ;BU18590122         ;Simmelink Zuid                                       ;88;298;322
20220829;Liander;Gelderland   ;Berkelland         ;BU18590413         ;Smidsbrink                                           ;80;308;335
20220829;Liander;Gelderland   ;Berkelland         ;BU18590417         ;'t Loo                                               ;113;334;435
20220829;Liander;Gelderland   ;Berkelland         ;BU18590207         ;Verspreide huizen Beltrum Lintvelde en Avest         ;145;484;1412
20220829;Liander;Gelderland   ;Berkelland         ;BU18590209         ;Verspreide huizen Beltrumsche Veld                   ;20;74;202
20220829;Liander;Gelderland   ;Berkelland         ;BU18590008         ;Verspreide huizen Borculo                            ;95;272;672
20220829;Liander;Gelderland   ;Berkelland         ;BU18590007         ;Verspreide huizen Geesteren                          ;137;335;1398
20220829;Liander;Gelderland   ;Berkelland         ;BU18590006         ;Verspreide huizen Gelselaar                          ;59;242;535
20220829;Liander;Gelderland   ;Berkelland         ;BU18590009         ;Verspreide huizen Haarlo                             ;90;252;728
20220829;Liander;Gelderland   ;Berkelland         ;BU18590407         ;Verspreide huizen Heurne                             ;24;58;173
20220829;Liander;Gelderland   ;Berkelland         ;BU18590106         ;Verspreide huizen Holterhoek                         ;85;219;827
20220829;Liander;Gelderland   ;Berkelland         ;BU18590105         ;Verspreide huizen Hupsel-Oost                        ;23;53;173
20220829;Liander;Gelderland   ;Berkelland         ;BU18590104         ;Verspreide huizen Hupsel-West                        ;41;149;397
20220829;Liander;Gelderland   ;Berkelland         ;BU18590107         ;Verspreide huizen Mallem en Loo                      ;66;192;632
20220829;Liander;Gelderland   ;Berkelland         ;BU18590309         ;Verspreide huizen Neede                              ;140;404;1041
20220829;Liander;Gelderland   ;Berkelland         ;BU18590308         ;Verspreide huizen Noordijk                           ;121;423;857
20220829;Liander;Gelderland   ;Berkelland         ;BU18590108         ;Verspreide huizen Olden Eibergen                     ;41;187;454
20220829;Liander;Gelderland   ;Berkelland         ;BU18590109         ;Verspreide huizen Rekken                             ;150;413;1135
20220829;Liander;Gelderland   ;Berkelland         ;BU18590307         ;Verspreide huizen Rietmolen en Broeke                ;86;278;597
20220829;Liander;Gelderland   ;Berkelland         ;BU18590405         ;Verspreide huizen Ruurlo                             ;132;408;1022
20220829;Liander;Gelderland   ;Berkelland         ;BU18590410         ;Verspreide huizen Ruurlosche Broek                   ;23;57;243
20220829;Liander;Gelderland   ;Berkelland         ;BU18590406         ;Verspreide huizen Veldhoek                           ;33;246;315
20220829;Liander;Gelderland   ;Berkelland         ;BU18590206         ;Verspreide huizen Voor-Beltrum                       ;39;113;534
20220829;Liander;Gelderland   ;Berkelland         ;BU18590408         ;Verspreide huizen Zuidelijk Broek                    ;70;180;650
20220829;Liander;Gelderland   ;Berkelland         ;BU18590123         ;Vrijersmaat-Plan Zuid                                ;92;301;431
20220829;Liander;Gelderland   ;Berkelland         ;BU18590014         ;West                                                 ;63;115;253
20220829;Liander;Gelderland   ;Berkelland         ;BU18590110         ;Westenesch-Hofrichter                                ;106;490;367
20220829;Liander;Gelderland   ;Berkelland         ;BU18590114         ;Zuivelfabriek                                        ;94;269;312
20220829;Liander;Gelderland   ;Beuningen          ;BU02090141         ;Beuningen-Aalsterveld                                ;36;304;192
20220829;Liander;Gelderland   ;Beuningen          ;BU02090161         ;Beuningen-Beuningse Plas                             ;398;1072;1842
20220829;Liander;Gelderland   ;Beuningen          ;BU02090143         ;Beuningen-Blanckenburgh                              ;52;322;194
20220829;Liander;Gelderland   ;Beuningen          ;BU02090100         ;Beuningen-Buitengebied Noord                         ;114;278;721
20220829;Liander;Gelderland   ;Beuningen          ;BU02090101         ;Beuningen-Buitengebied Zuid                          ;17;93;193
20220829;Liander;Gelderland   ;Beuningen          ;BU02090111         ;Beuningen-Centrum                                    ;36;666;170
20220829;Liander;Gelderland   ;Beuningen          ;BU02090112         ;Beuningen-Centrum Oost                               ;166;736;684
20220829;Liander;Gelderland   ;Beuningen          ;BU02090113         ;Beuningen-De Haaghe                                  ;74;130;362
20220829;Liander;Gelderland   ;Beuningen          ;BU02090126         ;Beuningen-De Hutgraaf                                ;125;130;268
20220829;Liander;Gelderland   ;Beuningen          ;BU02090122         ;Beuningen-De Linde                                   ;25;36;79
20220829;Liander;Gelderland   ;Beuningen          ;BU02090114         ;Beuningen-De Notenhof                                ;24;45;132
20220829;Liander;Gelderland   ;Beuningen          ;BU02090146         ;Beuningen-Den Balmerd                                ;127;368;648
20220829;Liander;Gelderland   ;Beuningen          ;BU02090121         ;Beuningen-Duivenkamp                                 ;167;413;590
20220829;Liander;Gelderland   ;Beuningen          ;BU02090151         ;Beuningen-Heuve-1                                    ;111;285;494
20220829;Liander;Gelderland   ;Beuningen          ;BU02090152         ;Beuningen-Heuve-2                                    ;62;164;230
20220829;Liander;Gelderland   ;Beuningen          ;BU02090153         ;Beuningen-Heuve-3                                    ;70;130;282
20220829;Liander;Gelderland   ;Beuningen          ;BU02090154         ;Beuningen-Heuve-4                                    ;93;204;499
20220829;Liander;Gelderland   ;Beuningen          ;BU02090123         ;Beuningen-Hoeve-1                                    ;50;165;187
20220829;Liander;Gelderland   ;Beuningen          ;BU02090124         ;Beuningen-Hoeve-2                                    ;75;244;275
20220829;Liander;Gelderland   ;Beuningen          ;BU02090125         ;Beuningen-Hoeve-3                                    ;30;100;121
20220829;Liander;Gelderland   ;Beuningen          ;BU02090142         ;Beuningen-Olden Tempel                               ;74;665;261
20220829;Liander;Gelderland   ;Beuningen          ;BU02090131         ;Beuningen-Schoenaker                                 ;26;94;132
20220829;Liander;Gelderland   ;Beuningen          ;BU02090145         ;Beuningen-Tinnegieter                                ;160;715;585
20220829;Liander;Gelderland   ;Beuningen          ;BU02090144         ;Beuningen-Viermorgen                                 ;147;538;577
20220829;Liander;Gelderland   ;Beuningen          ;BU02090202         ;Ewijk-Buitengebied Noord-1                           ;28;93;211
20220829;Liander;Gelderland   ;Beuningen          ;BU02090203         ;Ewijk-Buitengebied Zuid-1                            ;33;102;244
20220829;Liander;Gelderland   ;Beuningen          ;BU02090204         ;Ewijk-Buitengebied Zuid-2                            ;31;227;188
20220829;Liander;Gelderland   ;Beuningen          ;BU02090271         ;Ewijk-Centrum                                        ;67;407;339
20220829;Liander;Gelderland   ;Beuningen          ;BU02090276         ;Ewijk-Den Elt                                        ;49;78;330
20220829;Liander;Gelderland   ;Beuningen          ;BU02090275         ;Ewijk-Keizershoeve                                   ;163;351;610
20220829;Liander;Gelderland   ;Beuningen          ;BU02090274         ;Ewijk-Veluwstraat                                    ;12;38;54
20220829;Liander;Gelderland   ;Beuningen          ;BU02090272         ;Ewijk-Vording-2                                      ;84;298;342
20220829;Liander;Gelderland   ;Beuningen          ;BU02090273         ;Ewijk-Vording-3                                      ;98;396;494
20220829;Liander;Gelderland   ;Beuningen          ;Overig             ;Overig                                               ;15;165;141
20220829;Liander;Gelderland   ;Beuningen          ;BU02090305         ;Weurt-Buitengebied Noord                             ;14;53;143
20220829;Liander;Gelderland   ;Beuningen          ;BU02090306         ;Weurt-Buitengebied Zuid                              ;24;95;135
20220829;Liander;Gelderland   ;Beuningen          ;BU02090381         ;Weurt-Noord                                          ;75;241;325
20220829;Liander;Gelderland   ;Beuningen          ;BU02090382         ;Weurt-Zuid                                           ;190;673;776
20220829;Liander;Gelderland   ;Beuningen          ;BU02090407         ;Winssen-Buitengebied Noord                           ;58;166;371
20220829;Liander;Gelderland   ;Beuningen          ;BU02090408         ;Winssen-Buitengebied Zuid-1                          ;73;207;507
20220829;Liander;Gelderland   ;Beuningen          ;BU02090491         ;Winssen-Centrum                                      ;170;554;692
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760302         ;Baak                                                 ;40;172;172
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760403         ;Drempt                                               ;152;275;591
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760101         ;Halle                                                ;97;310;435
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760000         ;Hengelo                                              ;560;2024;2278
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760401         ;Hoog-Keppel                                          ;46;160;199
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760400         ;Hummelo                                              ;80;380;316
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760001         ;Keijenborg                                           ;104;389;490
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760201         ;Kranenburg                                           ;19;45;71
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760402         ;Laag-Keppel                                          ;22;81;102
20220829;Liander;Gelderland   ;Bronckhorst        ;Overig             ;Overig                                               ;2;7;12
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760304         ;Rha                                                  ;8;16;27
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760300         ;Steenderen                                           ;257;736;1036
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760305         ;Toldijk                                              ;28;103;100
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760002         ;Veldhoek                                             ;8;17;42
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760102         ;Velswijk                                             ;16;47;57
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760308         ;Verspreide huizen Baak                               ;94;255;711
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760306         ;Verspreide huizen Bakerwaard                         ;28;62;246
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760007         ;Verspreide huizen Bekveld en Gooi                    ;46;130;396
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760209         ;Verspreide huizen Delden en Veldwijk                 ;210;717;1321
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760005         ;Verspreide huizen Dunsborg                           ;84;258;560
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760208         ;Verspreide huizen Grote Veld                         ;29;88;130
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760104         ;Verspreide huizen Halle                              ;189;574;1539
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760006         ;Verspreide huizen Hengelo en Noordink                ;111;319;797
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760409         ;Verspreide huizen Hoog-Keppel                        ;45;135;299
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760406         ;Verspreide huizen Hummelo                            ;63;231;679
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760407         ;Verspreide huizen Hummelo-Broek                      ;5;37;56
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760004         ;Verspreide huizen Keijenborg                         ;95;272;681
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760207         ;Verspreide huizen Linde, Mossel en Wildenborch       ;136;397;1073
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760307         ;Verspreide huizen Olburgen en Rha                    ;57;121;454
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760410         ;Verspreide huizen Oude IJsselgebied                  ;53;170;399
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760310         ;Verspreide huizen Steenderen                         ;128;315;998
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760405         ;Verspreide huizen ten noorden van Drempt             ;115;355;769
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760408         ;Verspreide huizen ten zuidoosten van Hummelo         ;19;93;133
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760309         ;Verspreide huizen Toldijk                            ;83;259;780
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760008         ;Verspreide huizen Varssel                            ;50;138;364
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760105         ;Verspreide huizen Velswijk                           ;151;412;1301
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760203         ;Verspreide huizen Vierakker                          ;28;90;232
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760204         ;Verspreide huizen Wichmond                           ;42;155;343
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760103         ;Verspreide huizen Zelhem                             ;319;1109;2482
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760009         ;Verspreide huizen Zuidelijk bosgebied                ;32;117;213
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760200         ;Vorden                                               ;733;2236;2878
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760202         ;Wichmond                                             ;40;162;193
20220829;Liander;Gelderland   ;Bronckhorst        ;BU18760100         ;Zelhem                                               ;818;2642;3187
20220829;Liander;Gelderland   ;Brummen            ;BU02130300         ;Brummen Centrum                                      ;183;797;789
20220829;Liander;Gelderland   ;Brummen            ;BU02130302         ;Brummense Enk Oost                                   ;331;748;1207
20220829;Liander;Gelderland   ;Brummen            ;BU02130301         ;Brummense Enk West                                   ;317;601;1238
20220829;Liander;Gelderland   ;Brummen            ;BU02130502         ;Cellenrijk                                           ;27;99;159
20220829;Liander;Gelderland   ;Brummen            ;BU02130610         ;Coldenhove                                           ;23;?               ;115
20220829;Liander;Gelderland   ;Brummen            ;BU02130317         ;Cortenoever                                          ;39;131;240
20220829;Liander;Gelderland   ;Brummen            ;BU02130303         ;De Pothof                                            ;179;359;683
20220829;Liander;Gelderland   ;Brummen            ;BU02130102         ;Dovenkamp                                            ;7;33;77
20220829;Liander;Gelderland   ;Brummen            ;BU02130600         ;Eerbeek centrum                                      ;85;?               ;407
20220829;Liander;Gelderland   ;Brummen            ;BU02130606         ;Eerbeek Zuid                                         ;42;?               ;163
20220829;Liander;Gelderland   ;Brummen            ;BU02130605         ;Eerbeekse Enk                                        ;433;?               ;1498
20220829;Liander;Gelderland   ;Brummen            ;BU02130309         ;Elzenbos                                             ;142;331;554
20220829;Liander;Gelderland   ;Brummen            ;BU02130100         ;Empe Kern                                            ;21;61;119
20220829;Liander;Gelderland   ;Brummen            ;BU02130500         ;Hall kern                                            ;35;92;147
20220829;Liander;Gelderland   ;Brummen            ;BU02130607         ;Het Hungeling                                        ;31;?               ;287
20220829;Liander;Gelderland   ;Brummen            ;BU02130304         ;Koppelenburg                                         ;82;199;383
20220829;Liander;Gelderland   ;Brummen            ;BU02130400         ;Leuvenheim kern                                      ;69;191;273
20220829;Liander;Gelderland   ;Brummen            ;BU02130402         ;Lichtenbelt                                          ;8;34;70
20220829;Liander;Gelderland   ;Brummen            ;BU02130601         ;Lombok                                               ;250;?               ;907
20220829;Liander;Gelderland   ;Brummen            ;BU02130602         ;Noorder Enk                                          ;194;?               ;593
20220829;Liander;Gelderland   ;Brummen            ;BU02130313         ;Oeken kern                                           ;9;31;30
20220829;Liander;Gelderland   ;Brummen            ;Overig             ;Overig                                               ;28;64;153
20220829;Liander;Gelderland   ;Brummen            ;BU02130306         ;Rhienderen Kern                                      ;110;288;441
20220829;Liander;Gelderland   ;Brummen            ;BU02130307         ;Rhienderen Noord                                     ;7;81;51
20220829;Liander;Gelderland   ;Brummen            ;BU02130312         ;Rhienderense Broek                                   ;42;104;252
20220829;Liander;Gelderland   ;Brummen            ;BU02130308         ;Rhienderense Enk                                     ;18;51;82
20220829;Liander;Gelderland   ;Brummen            ;BU02130200         ;Tonden                                               ;56;161;383
20220829;Liander;Gelderland   ;Brummen            ;BU02130604         ;Veldkant                                             ;21;?               ;104
20220829;Liander;Gelderland   ;Brummen            ;BU02130305         ;Verspreide huizen Brummen                            ;14;88;96
20220829;Liander;Gelderland   ;Brummen            ;BU02130609         ;Verspreide huizen Eerbeek                            ;191;?               ;1049
20220829;Liander;Gelderland   ;Brummen            ;BU02130101         ;Verspreide huizen Empe                               ;73;200;474
20220829;Liander;Gelderland   ;Brummen            ;BU02130501         ;Verspreide huizen Hall                               ;62;213;521
20220829;Liander;Gelderland   ;Brummen            ;BU02130401         ;Verspreide huizen Leuvenheim                         ;38;86;211
20220829;Liander;Gelderland   ;Brummen            ;BU02130314         ;Verspreide huizen Oeken                              ;48;146;314
20220829;Liander;Gelderland   ;Brummen            ;BU02130311         ;Verspreide huizen Rhienderen                         ;45;91;144
20220829;Liander;Gelderland   ;Brummen            ;BU02130316         ;Voorstonden                                          ;18;68;162
20220829;Liander;Gelderland   ;Brummen            ;BU02130315         ;Wapsum                                               ;7;31;72
20220829;Liander;Gelderland   ;Brummen            ;BU02130603         ;Werfakker                                            ;265;?               ;864
20220829;Liander;Gelderland   ;Brummen            ;BU02130608         ;Wilhelminapark                                       ;53;?               ;360
20220829;Liander;Gelderland   ;Buren              ;BU02140003         ;Asch                                                 ;28;102;134
20220829;Liander;Gelderland   ;Buren              ;BU02140100         ;Beusichem                                            ;335;1047;1348
20220829;Liander;Gelderland   ;Buren              ;BU02140001         ;Buren Appelenboomgaard                               ;101;376;362
20220829;Liander;Gelderland   ;Buren              ;BU02140002         ;Buren Tielseweg                                      ;61;326;211
