FID,pointid,nap_05_10,nap_10_15,nap_15_20,nap_20_30,nap_30_40,se_anno_cad_data,gdb_geomattr_data,shape
dominant_bodemtype_op_15m_20m_nap.1620,20839,zand,zand,zand,zand,zand,,,"POLYGON ((146750 558250, 146500 558250, 146500 558500, 146750 558500, 146750 558250))"
dominant_bodemtype_op_15m_20m_nap.1621,20860,zand,leem,zand,zand,klei,,,"POLYGON ((152000 558250, 151750 558250, 151750 558500, 152000 558500, 152000 558250))"
dominant_bodemtype_op_15m_20m_nap.1622,20873,keileem,keileem,zand,zand,klei,,,"POLYGON ((155250 558250, 155000 558250, 155000 558500, 155250 558500, 155250 558250))"
dominant_bodemtype_op_15m_20m_nap.1623,21194,zand,zand,zand,zand,zand,,,"POLYGON ((146250 558000, 146000 558000, 146000 558250, 146250 558250, 146250 558000))"
dominant_bodemtype_op_15m_20m_nap.1624,21202,zand,zand,zand,zand,zand,,,"POLYGON ((148250 558000, 148000 558000, 148000 558250, 148250 558250, 148250 558000))"
dominant_bodemtype_op_15m_20m_nap.1625,21211,zand,zand,zand,zand,klei,,,"POLYGON ((150500 558000, 150250 558000, 150250 558250, 150500 558250, 150500 558000))"
dominant_bodemtype_op_15m_20m_nap.1626,21234,keileem,keileem,zand,-,klei,,,"POLYGON ((156250 558000, 156000 558000, 156000 558250, 156250 558250, 156250 558000))"
dominant_bodemtype_op_15m_20m_nap.1627,21536,zand,zand,zand,zand,zand,,,"POLYGON ((142500 557750, 142250 557750, 142250 558000, 142500 558000, 142500 557750))"
dominant_bodemtype_op_15m_20m_nap.1628,23677,klei,keileem,keileem,zand,zand,,,"POLYGON ((142250 556250, 142000 556250, 142000 556500, 142250 556500, 142250 556250))"
dominant_bodemtype_op_15m_20m_nap.1629,23680,zand,zand,zand,zand,zand,,,"POLYGON ((143000 556250, 142750 556250, 142750 556500, 143000 556500, 143000 556250))"
dominant_bodemtype_op_15m_20m_nap.1630,23689,klei,zand,zand,zand,zand,,,"POLYGON ((145250 556250, 145000 556250, 145000 556500, 145250 556500, 145250 556250))"
dominant_bodemtype_op_15m_20m_nap.1631,23694,zand,zavel,zand,zand,zand,,,"POLYGON ((146500 556250, 146250 556250, 146250 556500, 146500 556500, 146500 556250))"
dominant_bodemtype_op_15m_20m_nap.1632,29070,zand,klei,zand,zand,zand,,,"POLYGON ((151750 552500, 151500 552500, 151500 552750, 151750 552750, 151750 552500))"
dominant_bodemtype_op_15m_20m_nap.1633,29072,zand,klei,zand,zand,zand,,,"POLYGON ((152250 552500, 152000 552500, 152000 552750, 152250 552750, 152250 552500))"
dominant_bodemtype_op_15m_20m_nap.1634,29075,zand,klei,zand,zand,zand,,,"POLYGON ((153000 552500, 152750 552500, 152750 552750, 153000 552750, 153000 552500))"
dominant_bodemtype_op_15m_20m_nap.1635,29717,zand,leem,zand,leem,zand,,,"POLYGON ((135000 552000, 134750 552000, 134750 552250, 135000 552250, 135000 552000))"
dominant_bodemtype_op_15m_20m_nap.1636,30844,klei,zand,zand,zand,zand,,,"POLYGON ((149000 551250, 148750 551250, 148750 551500, 149000 551500, 149000 551250))"
dominant_bodemtype_op_15m_20m_nap.1637,30847,klei,zand,zand,zand,zand,,,"POLYGON ((149750 551250, 149500 551250, 149500 551500, 149750 551500, 149750 551250))"
dominant_bodemtype_op_15m_20m_nap.1638,30855,zand,klei,zand,zand,zand,,,"POLYGON ((151750 551250, 151500 551250, 151500 551500, 151750 551500, 151750 551250))"
dominant_bodemtype_op_15m_20m_nap.1639,30866,klei,klei,zand,zand,zand,,,"POLYGON ((154500 551250, 154250 551250, 154250 551500, 154500 551500, 154500 551250))"
dominant_bodemtype_op_15m_20m_nap.1640,30869,klei,klei,zand,zand,zand,,,"POLYGON ((155250 551250, 155000 551250, 155000 551500, 155250 551500, 155250 551250))"
dominant_bodemtype_op_15m_20m_nap.1641,31140,zand,leem,zand,zand,zand,,,"POLYGON ((133750 551000, 133500 551000, 133500 551250, 133750 551250, 133750 551000))"
dominant_bodemtype_op_15m_20m_nap.1642,33644,zand,leem,zand,zand,zand,,,"POLYGON ((135000 549250, 134750 549250, 134750 549500, 135000 549500, 135000 549250))"
dominant_bodemtype_op_15m_20m_nap.1643,41524,zand,zand,middelgrof zand,fijn zand,grof zand,,,"POLYGON ((141500 543750, 141250 543750, 141250 544000, 141500 544000, 141500 543750))"
dominant_bodemtype_op_15m_20m_nap.1644,41525,zand,zand,middelgrof zand,fijn zand,grof zand,,,"POLYGON ((141750 543750, 141500 543750, 141500 544000, 141750 544000, 141750 543750))"
dominant_bodemtype_op_15m_20m_nap.1645,41526,zand,zand,middelgrof zand,fijn zand,grof zand,,,"POLYGON ((142000 543750, 141750 543750, 141750 544000, 142000 544000, 142000 543750))"
dominant_bodemtype_op_15m_20m_nap.1646,41541,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((145750 543750, 145500 543750, 145500 544000, 145750 544000, 145750 543750))"
dominant_bodemtype_op_15m_20m_nap.1647,41542,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((146000 543750, 145750 543750, 145750 544000, 146000 544000, 146000 543750))"
dominant_bodemtype_op_15m_20m_nap.1648,41546,klei,klei,zand,klei,zand,,,"POLYGON ((147000 543750, 146750 543750, 146750 544000, 147000 544000, 147000 543750))"
dominant_bodemtype_op_15m_20m_nap.1649,41561,klei,zand,zand,zand,zand,,,"POLYGON ((150750 543750, 150500 543750, 150500 544000, 150750 544000, 150750 543750))"
dominant_bodemtype_op_15m_20m_nap.1650,41865,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((137500 543500, 137250 543500, 137250 543750, 137500 543750, 137500 543500))"
dominant_bodemtype_op_15m_20m_nap.1651,41876,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((140250 543500, 140000 543500, 140000 543750, 140250 543750, 140250 543500))"
dominant_bodemtype_op_15m_20m_nap.1652,41879,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((141000 543500, 140750 543500, 140750 543750, 141000 543750, 141000 543500))"
dominant_bodemtype_op_15m_20m_nap.1653,41887,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((143000 543500, 142750 543500, 142750 543750, 143000 543750, 143000 543500))"
dominant_bodemtype_op_15m_20m_nap.1654,41889,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((143500 543500, 143250 543500, 143250 543750, 143500 543750, 143500 543500))"
dominant_bodemtype_op_15m_20m_nap.1655,41890,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((143750 543500, 143500 543500, 143500 543750, 143750 543750, 143750 543500))"
dominant_bodemtype_op_15m_20m_nap.1656,41899,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((146000 543500, 145750 543500, 145750 543750, 146000 543750, 146000 543500))"
dominant_bodemtype_op_15m_20m_nap.1657,41908,zand,zand,zand,zand,leem,,,"POLYGON ((148250 543500, 148000 543500, 148000 543750, 148250 543750, 148250 543500))"
dominant_bodemtype_op_15m_20m_nap.1658,42221,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((137250 543250, 137000 543250, 137000 543500, 137250 543500, 137250 543250))"
dominant_bodemtype_op_15m_20m_nap.1659,42228,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((139000 543250, 138750 543250, 138750 543500, 139000 543500, 139000 543250))"
dominant_bodemtype_op_15m_20m_nap.1660,42232,zand,leem,fijn zand,fijn zand,fijn zand,,,"POLYGON ((140000 543250, 139750 543250, 139750 543500, 140000 543500, 140000 543250))"
dominant_bodemtype_op_15m_20m_nap.1661,42235,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((140750 543250, 140500 543250, 140500 543500, 140750 543500, 140750 543250))"
dominant_bodemtype_op_15m_20m_nap.1662,43311,zand,zand,middelgrof zand,fijn zand,grof zand,,,"POLYGON ((142000 542500, 141750 542500, 141750 542750, 142000 542750, 142000 542500))"
dominant_bodemtype_op_15m_20m_nap.1663,43316,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((143250 542500, 143000 542500, 143000 542750, 143250 542750, 143250 542500))"
dominant_bodemtype_op_15m_20m_nap.1664,43318,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((143750 542500, 143500 542500, 143500 542750, 143750 542750, 143750 542500))"
dominant_bodemtype_op_15m_20m_nap.1665,43319,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((144000 542500, 143750 542500, 143750 542750, 144000 542750, 144000 542500))"
dominant_bodemtype_op_15m_20m_nap.1666,43322,klei,klei,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((144750 542500, 144500 542500, 144500 542750, 144750 542750, 144750 542500))"
dominant_bodemtype_op_15m_20m_nap.1667,43327,klei,klei,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((146000 542500, 145750 542500, 145750 542750, 146000 542750, 146000 542500))"
dominant_bodemtype_op_15m_20m_nap.1668,43353,keileem,leem,zand,zand,zand,,,"POLYGON ((152500 542500, 152250 542500, 152250 542750, 152500 542750, 152500 542500))"
dominant_bodemtype_op_15m_20m_nap.1669,43644,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((136000 542250, 135750 542250, 135750 542500, 136000 542500, 136000 542250))"
dominant_bodemtype_op_15m_20m_nap.1670,43648,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((137000 542250, 136750 542250, 136750 542500, 137000 542500, 137000 542250))"
dominant_bodemtype_op_15m_20m_nap.1671,43649,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((137250 542250, 137000 542250, 137000 542500, 137250 542500, 137250 542250))"
dominant_bodemtype_op_15m_20m_nap.1672,43662,zand,leem,fijn zand,fijn zand,grof zand,,,"POLYGON ((140500 542250, 140250 542250, 140250 542500, 140500 542500, 140500 542250))"
dominant_bodemtype_op_15m_20m_nap.1673,43670,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((142500 542250, 142250 542250, 142250 542500, 142500 542500, 142500 542250))"
dominant_bodemtype_op_15m_20m_nap.1674,42254,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((145500 543250, 145250 543250, 145250 543500, 145500 543500, 145500 543250))"
dominant_bodemtype_op_15m_20m_nap.1675,42261,klei,klei,fijn zand,klei,fijn zand,,,"POLYGON ((147250 543250, 147000 543250, 147000 543500, 147250 543500, 147250 543250))"
dominant_bodemtype_op_15m_20m_nap.1676,42569,zand,zand,zand,zand,zand,,,"POLYGON ((135000 543000, 134750 543000, 134750 543250, 135000 543250, 135000 543000))"
dominant_bodemtype_op_15m_20m_nap.1677,42574,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((136250 543000, 136000 543000, 136000 543250, 136250 543250, 136250 543000))"
dominant_bodemtype_op_15m_20m_nap.1678,42582,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((138250 543000, 138000 543000, 138000 543250, 138250 543250, 138250 543000))"
dominant_bodemtype_op_15m_20m_nap.1679,42604,zand,zand,middelgrof zand,middelgrof zand,grof zand,,,"POLYGON ((143750 543000, 143500 543000, 143500 543250, 143750 543250, 143750 543000))"
dominant_bodemtype_op_15m_20m_nap.1680,55122,klei,zand,zand,leem,zand,,,"POLYGON ((149500 534250, 149250 534250, 149250 534500, 149500 534500, 149500 534250))"
dominant_bodemtype_op_15m_20m_nap.1681,55132,zand,zand,zand,zand,zand,,,"POLYGON ((152000 534250, 151750 534250, 151750 534500, 152000 534500, 152000 534250))"
dominant_bodemtype_op_15m_20m_nap.1682,55138,zand,zand,zand,zand,zand,,,"POLYGON ((153500 534250, 153250 534250, 153250 534500, 153500 534500, 153500 534250))"
dominant_bodemtype_op_15m_20m_nap.1683,55141,zand,zand,zand,zand,zand,,,"POLYGON ((154250 534250, 154000 534250, 154000 534500, 154250 534500, 154250 534250))"
dominant_bodemtype_op_15m_20m_nap.1684,55142,zand,zand,zand,zand,zand,,,"POLYGON ((154500 534250, 154250 534250, 154250 534500, 154500 534500, 154500 534250))"
dominant_bodemtype_op_15m_20m_nap.1685,55144,zand,zand,zand,zand,zand,,,"POLYGON ((155000 534250, 154750 534250, 154750 534500, 155000 534500, 155000 534250))"
dominant_bodemtype_op_15m_20m_nap.1686,55154,zand,zand,zand,zand,zand,,,"POLYGON ((157500 534250, 157250 534250, 157250 534500, 157500 534500, 157500 534250))"
dominant_bodemtype_op_15m_20m_nap.1687,55157,zand,zand,zand,zand,zand,,,"POLYGON ((158250 534250, 158000 534250, 158000 534500, 158250 534500, 158250 534250))"
dominant_bodemtype_op_15m_20m_nap.1688,55160,zand,zand,zand,zand,zand,,,"POLYGON ((159000 534250, 158750 534250, 158750 534500, 159000 534500, 159000 534250))"
dominant_bodemtype_op_15m_20m_nap.1689,55163,zand,zand,zand,zand,zand,,,"POLYGON ((159750 534250, 159500 534250, 159500 534500, 159750 534500, 159750 534250))"
dominant_bodemtype_op_15m_20m_nap.1690,55166,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((160500 534250, 160250 534250, 160250 534500, 160500 534500, 160500 534250))"
dominant_bodemtype_op_15m_20m_nap.1691,55169,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((161250 534250, 161000 534250, 161000 534500, 161250 534500, 161250 534250))"
dominant_bodemtype_op_15m_20m_nap.1692,55180,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164000 534250, 163750 534250, 163750 534500, 164000 534500, 164000 534250))"
dominant_bodemtype_op_15m_20m_nap.1693,55182,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164500 534250, 164250 534250, 164250 534500, 164500 534500, 164500 534250))"
dominant_bodemtype_op_15m_20m_nap.1694,55199,zand,zand,zand,zand,zand,,,"POLYGON ((168750 534250, 168500 534250, 168500 534500, 168750 534500, 168750 534250))"
dominant_bodemtype_op_15m_20m_nap.1695,55426,zand,zand,zand,zand,klei,,,"POLYGON ((136250 534000, 136000 534000, 136000 534250, 136250 534250, 136250 534000))"
dominant_bodemtype_op_15m_20m_nap.1696,55483,klei,zand,zand,leem,zand,,,"POLYGON ((150500 534000, 150250 534000, 150250 534250, 150500 534250, 150500 534000))"
dominant_bodemtype_op_15m_20m_nap.1697,55488,zand,zand,zand,zand,zand,,,"POLYGON ((151750 534000, 151500 534000, 151500 534250, 151750 534250, 151750 534000))"
dominant_bodemtype_op_15m_20m_nap.1698,55490,zand,zand,zand,zand,zand,,,"POLYGON ((152250 534000, 152000 534000, 152000 534250, 152250 534250, 152250 534000))"
dominant_bodemtype_op_15m_20m_nap.1699,55495,zand,zand,zand,zand,zand,,,"POLYGON ((153500 534000, 153250 534000, 153250 534250, 153500 534250, 153500 534000))"
dominant_bodemtype_op_15m_20m_nap.1700,55496,zand,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((153750 534000, 153500 534000, 153500 534250, 153750 534250, 153750 534000))"
dominant_bodemtype_op_15m_20m_nap.1701,55509,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((157000 534000, 156750 534000, 156750 534250, 157000 534250, 157000 534000))"
dominant_bodemtype_op_15m_20m_nap.1702,55517,zand,zand,zand,zand,zand,,,"POLYGON ((159000 534000, 158750 534000, 158750 534250, 159000 534250, 159000 534000))"
dominant_bodemtype_op_15m_20m_nap.1703,55523,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((160500 534000, 160250 534000, 160250 534250, 160500 534250, 160500 534000))"
dominant_bodemtype_op_15m_20m_nap.1704,55534,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((163250 534000, 163000 534000, 163000 534250, 163250 534250, 163250 534000))"
dominant_bodemtype_op_15m_20m_nap.1705,55542,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((165250 534000, 165000 534000, 165000 534250, 165250 534250, 165250 534000))"
dominant_bodemtype_op_15m_20m_nap.1706,55543,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((165500 534000, 165250 534000, 165250 534250, 165500 534250, 165500 534000))"
dominant_bodemtype_op_15m_20m_nap.1707,55547,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((166500 534000, 166250 534000, 166250 534250, 166500 534250, 166500 534000))"
dominant_bodemtype_op_15m_20m_nap.1708,55548,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((166750 534000, 166500 534000, 166500 534250, 166750 534250, 166750 534000))"
dominant_bodemtype_op_15m_20m_nap.1709,55550,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((167250 534000, 167000 534000, 167000 534250, 167250 534250, 167250 534000))"
dominant_bodemtype_op_15m_20m_nap.1710,55552,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((167750 534000, 167500 534000, 167500 534250, 167750 534250, 167750 534000))"
dominant_bodemtype_op_15m_20m_nap.1711,55555,zand,zand,zand,zand,zand,,,"POLYGON ((168500 534000, 168250 534000, 168250 534250, 168500 534250, 168500 534000))"
dominant_bodemtype_op_15m_20m_nap.1712,55786,zand,zand,zand,zand,klei,,,"POLYGON ((137000 533750, 136750 533750, 136750 534000, 137000 534000, 137000 533750))"
dominant_bodemtype_op_15m_20m_nap.1713,55800,klei,klei,klei,zand,zand,,,"POLYGON ((140500 533750, 140250 533750, 140250 534000, 140500 534000, 140500 533750))"
dominant_bodemtype_op_15m_20m_nap.1714,55803,klei,zand,zand,zand,zand,,,"POLYGON ((141250 533750, 141000 533750, 141000 534000, 141250 534000, 141250 533750))"
dominant_bodemtype_op_15m_20m_nap.1715,55811,zand,zand,zand,zand,zand,,,"POLYGON ((143250 533750, 143000 533750, 143000 534000, 143250 534000, 143250 533750))"
dominant_bodemtype_op_15m_20m_nap.1716,55812,zand,zand,zand,zand,zand,,,"POLYGON ((143500 533750, 143250 533750, 143250 534000, 143500 534000, 143500 533750))"
dominant_bodemtype_op_15m_20m_nap.1717,55815,zand,zand,zand,zand,zand,,,"POLYGON ((144250 533750, 144000 533750, 144000 534000, 144250 534000, 144250 533750))"
dominant_bodemtype_op_15m_20m_nap.1718,55816,klei,zand,zand,zand,zand,,,"POLYGON ((144500 533750, 144250 533750, 144250 534000, 144500 534000, 144500 533750))"
dominant_bodemtype_op_15m_20m_nap.1719,70180,veen,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((165500 523750, 165250 523750, 165250 524000, 165500 524000, 165500 523750))"
dominant_bodemtype_op_15m_20m_nap.1720,70474,zand,zand,zand,klei,zand,,,"POLYGON ((149750 523500, 149500 523500, 149500 523750, 149750 523750, 149750 523500))"
dominant_bodemtype_op_15m_20m_nap.1721,70476,klei,zand,zand,zand,zand,,,"POLYGON ((150250 523500, 150000 523500, 150000 523750, 150250 523750, 150250 523500))"
dominant_bodemtype_op_15m_20m_nap.1722,70486,klei,zand,zand,zand,zand,,,"POLYGON ((152750 523500, 152500 523500, 152500 523750, 152750 523750, 152750 523500))"
dominant_bodemtype_op_15m_20m_nap.1723,70489,zand,zand,zand,zand,zand,,,"POLYGON ((153500 523500, 153250 523500, 153250 523750, 153500 523750, 153500 523500))"
dominant_bodemtype_op_15m_20m_nap.1724,70496,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((155250 523500, 155000 523500, 155000 523750, 155250 523750, 155250 523500))"
dominant_bodemtype_op_15m_20m_nap.1725,70497,klei,zand,fijn zand,leem,fijn zand,,,"POLYGON ((155500 523500, 155250 523500, 155250 523750, 155500 523750, 155500 523500))"
dominant_bodemtype_op_15m_20m_nap.1726,70498,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((155750 523500, 155500 523500, 155500 523750, 155750 523750, 155750 523500))"
dominant_bodemtype_op_15m_20m_nap.1727,70499,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((156000 523500, 155750 523500, 155750 523750, 156000 523750, 156000 523500))"
dominant_bodemtype_op_15m_20m_nap.1728,70500,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((156250 523500, 156000 523500, 156000 523750, 156250 523750, 156250 523500))"
dominant_bodemtype_op_15m_20m_nap.1729,70507,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((158000 523500, 157750 523500, 157750 523750, 158000 523750, 158000 523500))"
dominant_bodemtype_op_15m_20m_nap.1730,70510,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((158750 523500, 158500 523500, 158500 523750, 158750 523750, 158750 523500))"
dominant_bodemtype_op_15m_20m_nap.1731,70511,leem,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((159000 523500, 158750 523500, 158750 523750, 159000 523750, 159000 523500))"
dominant_bodemtype_op_15m_20m_nap.1732,70516,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((160250 523500, 160000 523500, 160000 523750, 160250 523750, 160250 523500))"
dominant_bodemtype_op_15m_20m_nap.1733,70517,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((160500 523500, 160250 523500, 160250 523750, 160500 523750, 160500 523500))"
dominant_bodemtype_op_15m_20m_nap.1734,70523,zand,zand,fijn zand,klei,fijn zand,,,"POLYGON ((162000 523500, 161750 523500, 161750 523750, 162000 523750, 162000 523500))"
dominant_bodemtype_op_15m_20m_nap.1735,70525,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((162500 523500, 162250 523500, 162250 523750, 162500 523750, 162500 523500))"
dominant_bodemtype_op_15m_20m_nap.1736,70526,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((162750 523500, 162500 523500, 162500 523750, 162750 523750, 162750 523500))"
dominant_bodemtype_op_15m_20m_nap.1737,70531,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((164000 523500, 163750 523500, 163750 523750, 164000 523750, 164000 523500))"
dominant_bodemtype_op_15m_20m_nap.1738,70539,veen,zand,fijn zand,klei,grof zand,,,"POLYGON ((166000 523500, 165750 523500, 165750 523750, 166000 523750, 166000 523500))"
dominant_bodemtype_op_15m_20m_nap.1739,71207,veen,zand,zand,zand,zand,,,"POLYGON ((154500 523000, 154250 523000, 154250 523250, 154500 523250, 154500 523000))"
dominant_bodemtype_op_15m_20m_nap.1740,71214,klei,zand,fijn zand,leem,fijn zand,,,"POLYGON ((156250 523000, 156000 523000, 156000 523250, 156250 523250, 156250 523000))"
dominant_bodemtype_op_15m_20m_nap.1741,71218,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((157250 523000, 157000 523000, 157000 523250, 157250 523250, 157250 523000))"
dominant_bodemtype_op_15m_20m_nap.1742,70836,klei,zand,zand,klei,zand,,,"POLYGON ((151000 523250, 150750 523250, 150750 523500, 151000 523500, 151000 523250))"
dominant_bodemtype_op_15m_20m_nap.1743,70840,klei,zand,zand,klei,zand,,,"POLYGON ((152000 523250, 151750 523250, 151750 523500, 152000 523500, 152000 523250))"
dominant_bodemtype_op_15m_20m_nap.1744,72972,klei,klei,middelgrof zand,klei,fijn zand,,,"POLYGON ((149500 521750, 149250 521750, 149250 522000, 149500 522000, 149500 521750))"
dominant_bodemtype_op_15m_20m_nap.1745,72973,klei,klei,middelgrof zand,klei,fijn zand,,,"POLYGON ((149750 521750, 149500 521750, 149500 522000, 149750 522000, 149750 521750))"
dominant_bodemtype_op_15m_20m_nap.1746,72975,klei,klei,zand,leem,zand,,,"POLYGON ((150250 521750, 150000 521750, 150000 522000, 150250 522000, 150250 521750))"
dominant_bodemtype_op_15m_20m_nap.1747,72986,zand,zand,zand,klei,zand,,,"POLYGON ((153000 521750, 152750 521750, 152750 522000, 153000 522000, 153000 521750))"
dominant_bodemtype_op_15m_20m_nap.1748,72994,klei,zand,zand,leem,zand,,,"POLYGON ((155000 521750, 154750 521750, 154750 522000, 155000 522000, 155000 521750))"
dominant_bodemtype_op_15m_20m_nap.1749,73004,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((157500 521750, 157250 521750, 157250 522000, 157500 522000, 157500 521750))"
dominant_bodemtype_op_15m_20m_nap.1750,73005,klei,zand,fijn zand,klei,fijn zand,,,"POLYGON ((157750 521750, 157500 521750, 157500 522000, 157750 522000, 157750 521750))"
dominant_bodemtype_op_15m_20m_nap.1751,73014,klei,zand,fijn zand,leem,fijn zand,,,"POLYGON ((160000 521750, 159750 521750, 159750 522000, 160000 522000, 160000 521750))"
dominant_bodemtype_op_15m_20m_nap.1752,73016,klei,zand,fijn zand,klei,grof zand,,,"POLYGON ((160500 521750, 160250 521750, 160250 522000, 160500 522000, 160500 521750))"
dominant_bodemtype_op_15m_20m_nap.1753,73022,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((162000 521750, 161750 521750, 161750 522000, 162000 522000, 162000 521750))"
dominant_bodemtype_op_15m_20m_nap.1754,73028,klei,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((163500 521750, 163250 521750, 163250 522000, 163500 522000, 163500 521750))"
dominant_bodemtype_op_15m_20m_nap.1755,73034,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((165000 521750, 164750 521750, 164750 522000, 165000 522000, 165000 521750))"
dominant_bodemtype_op_15m_20m_nap.1756,73036,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((165500 521750, 165250 521750, 165250 522000, 165500 522000, 165500 521750))"
dominant_bodemtype_op_15m_20m_nap.1757,73040,veen,zand,fijn zand,middelgrof zand,grof zand,,,"POLYGON ((166500 521750, 166250 521750, 166250 522000, 166500 522000, 166500 521750))"
dominant_bodemtype_op_15m_20m_nap.1758,33648,leem,leem,leem,zand,zand,,,"POLYGON ((136000 549250, 135750 549250, 135750 549500, 136000 549500, 136000 549250))"
dominant_bodemtype_op_15m_20m_nap.1759,33665,zand,zand,zand,zand,zand,,,"POLYGON ((140250 549250, 140000 549250, 140000 549500, 140250 549500, 140250 549250))"
dominant_bodemtype_op_15m_20m_nap.1760,33672,zand,leem,zand,zand,zand,,,"POLYGON ((142000 549250, 141750 549250, 141750 549500, 142000 549500, 142000 549250))"
dominant_bodemtype_op_15m_20m_nap.1761,36876,leem,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((139750 547000, 139500 547000, 139500 547250, 139750 547250, 139750 547000))"
dominant_bodemtype_op_15m_20m_nap.1762,36886,zand,zavel,middelgrof zand,fijn zand,grof zand,,,"POLYGON ((142250 547000, 142000 547000, 142000 547250, 142250 547250, 142250 547000))"
dominant_bodemtype_op_15m_20m_nap.1763,36899,klei,klei,fijn zand,klei,klei,,,"POLYGON ((145500 547000, 145250 547000, 145250 547250, 145500 547250, 145500 547000))"
dominant_bodemtype_op_15m_20m_nap.1764,36900,klei,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((145750 547000, 145500 547000, 145500 547250, 145750 547250, 145750 547000))"
dominant_bodemtype_op_15m_20m_nap.1765,36903,klei,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((146500 547000, 146250 547000, 146250 547250, 146500 547250, 146500 547000))"
dominant_bodemtype_op_15m_20m_nap.1766,44000,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((135750 542000, 135500 542000, 135500 542250, 135750 542250, 135750 542000))"
dominant_bodemtype_op_15m_20m_nap.1767,44002,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((136250 542000, 136000 542000, 136000 542250, 136250 542250, 136250 542000))"
dominant_bodemtype_op_15m_20m_nap.1768,44003,zand,zand,fijn zand,fijn zand,grof zand,,,"POLYGON ((136500 542000, 136250 542000, 136250 542250, 136500 542250, 136500 542000))"
