Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Beslissing;Nationaliteit;Aantal beslissingen
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Belarussische;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Bengalese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Boliviaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Braziliaanse;450
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Brits burger;190
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Burger van Bosnië-Herzegovina;40
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Burger van Congo;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Burger van Democratische Republiek Congo;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Canadese;60
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Chileense;50
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Chinese;110
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Colombiaanse;120
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Costa Ricaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Cubaanse;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Dominicaanse;70
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Ecuadoraanse;30
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Egyptische;100
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Eritrese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Ethiopische;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Filipijnse;140
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Gambiaanse;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Georgische;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Ghanese;100
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Guatemalaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Guinese;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Hondurese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Indiase;110
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Indonesische;70
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Iraakse;100
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Iraanse;40
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Israëlische;70
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Ivoriaanse;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Jamaicaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Japanse;40
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Jemenitische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Jordaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Kaapverdische;30
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Kameroense;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Kazachse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Kenyaanse;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Kosovaarse;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Libanese;50
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Liberiaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Libische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Macedonische/Burger van Noord-Macedonië;70
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Maleisische;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Marokkaanse;580
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Mexicaanse;90
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Moldavische;50
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Mozambikaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Namibische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Nepalese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Nicaraguaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Nieuw-Zeelandse;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Nigeriaanse;130
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Oekraïense;160
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Oezbeekse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Onbekend;30
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Pakistaanse;50
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Panamese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Paraguayaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Peruaanse;40
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Poolse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Russische;200
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Salvadoraanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Senegalese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Servische;70
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Sierra Leoonse;30
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Singaporese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Soedanese;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Somalische;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Sri Lankaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Staatloos;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Surinaamse;220
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Syrische;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Taiwanese;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Tanzaniaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Thaise;60
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Togolese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Tunesische;40
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Turkse;590
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Ugandese;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Uruguayaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Venezolaanse;90
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Vietnamese;30
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Zimbabwaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Zuid-Afrikaanse;210
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Inwilliging;Zuid-Koreaanse;30
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Albanese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Amerikaans burger;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Australische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Braziliaanse;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Brits burger;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Canadese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Chinese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Colombiaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Dominicaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Egyptische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Ghanese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Indonesische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Iraakse;20
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Iraanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Israëlische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Japanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Kaapverdische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Marokkaanse;30
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Nigeriaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Oekraïense;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Pakistaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Portugese;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Russische;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Surinaamse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Turkse;40
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Venezolaanse;10
11;Jaar, Procedure categorie, Beslissing, Nationaliteit;2022;*Alle*;EU-document;*Alle*;Overig;Zuid-Afrikaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Afwijzing;Albanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Afwijzing;Marokkaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Afwijzing;Turkse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Albanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Amerikaans burger;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Argentijnse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Braziliaanse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Brits burger;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Chinese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Filipijnse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Ghanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Indiase;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Indonesische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Iraakse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Israëlische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Marokkaanse;30
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Mexicaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Oekraïense;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Peruaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Russische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Surinaamse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Thaise;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Turkse;40
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Venezolaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;01;EU-document;*Alle*;Inwilliging;Zuid-Afrikaanse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Afwijzing;Braziliaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Afwijzing;Marokkaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Afwijzing;Nigeriaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Afwijzing;Pakistaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Afwijzing;Surinaamse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Afwijzing;Turkse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Albanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Amerikaans burger;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Argentijnse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Armeense;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Braziliaanse;30
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Brits burger;30
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Chinese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Colombiaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Egyptische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Filipijnse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Ghanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Indiase;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Indonesische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Israëlische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Macedonische/Burger van Noord-Macedonië;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Marokkaanse;50
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Mexicaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Oekraïense;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Russische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Surinaamse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Thaise;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Turkse;30
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;02;EU-document;*Alle*;Inwilliging;Zuid-Afrikaanse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Afwijzing;Braziliaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Afwijzing;Marokkaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Afwijzing;Nigeriaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Afwijzing;Turkse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Albanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Algerijnse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Amerikaans burger;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Angolese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Argentijnse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Australische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Braziliaanse;40
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Brits burger;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Canadese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Chinese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Colombiaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Dominicaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Egyptische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Filipijnse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Ghanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Indiase;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Indonesische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Iraakse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Israëlische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Libanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Macedonische/Burger van Noord-Macedonië;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Marokkaanse;40
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Mexicaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Nigeriaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Oekraïense;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Pakistaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Russische;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Servische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Surinaamse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Turkse;50
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Venezolaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Inwilliging;Zuid-Afrikaanse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;03;EU-document;*Alle*;Overig;Japanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Afwijzing;Ghanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Afwijzing;Surinaamse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Afwijzing;Turkse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Inwilliging;Albanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Inwilliging;Amerikaans burger;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Inwilliging;Argentijnse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Inwilliging;Braziliaanse;40
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Inwilliging;Brits burger;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;04;EU-document;*Alle*;Inwilliging;Chinese;10
