jaar;gebiedcode15;variabele;waarde
2021;TA03;BEVTOTAAL;62
2021;TA04;BEVTOTAAL;5
2021;TA05;BEVTOTAAL;1349
2021;TA06;BEVTOTAAL;28
2021;TA07;BEVTOTAAL;144
2021;TB01;BEVTOTAAL;5066
2021;TB02;BEVTOTAAL;3432
2021;TC01;BEVTOTAAL;1910
2021;TC02;BEVTOTAAL;4397
2021;TC03;BEVTOTAAL;1397
2021;TC04;BEVTOTAAL;695
2021;TC05;BEVTOTAAL;
2021;TD01;BEVTOTAAL;1890
2021;TD02;BEVTOTAAL;3055
2021;TD03;BEVTOTAAL;2515
2021;TD04;BEVTOTAAL;206
2021;TE01;BEVTOTAAL;2219
2021;TE02;BEVTOTAAL;3654
2021;TE03;BEVTOTAAL;1774
2021;TF01;BEVTOTAAL;3145
2021;TF02;BEVTOTAAL;1732
2021;TF03;BEVTOTAAL;2241
2021;TG01;BEVTOTAAL;2289
2021;TG02;BEVTOTAAL;3080
2021;TG03;BEVTOTAAL;2371
2021;TH01;BEVTOTAAL;651
2021;TH02;BEVTOTAAL;2873
2021;TH03;BEVTOTAAL;1015
2021;TH04;BEVTOTAAL;1429
2021;TH05;BEVTOTAAL;1373
2021;TJ01;BEVTOTAAL;2850
2021;TJ02;BEVTOTAAL;2506
2021;TJ03;BEVTOTAAL;4247
2021;TK01;BEVTOTAAL;3010
2021;TK02;BEVTOTAAL;
2021;TK03;BEVTOTAAL;
2021;TL01;BEVTOTAAL;1994
2021;TL02;BEVTOTAAL;1539
2021;TL03;BEVTOTAAL;2442
2021;TL04;BEVTOTAAL;2539
2021;TM01;BEVTOTAAL;2962
2021;TM02;BEVTOTAAL;1668
2021;TM03;BEVTOTAAL;3248
2021;TM04;BEVTOTAAL;3355
2021;ZZ99;BEVTOTAAL;
2021;0000;BEVTOTAAL;
2021;1011;BEVTOTAAL;9629
2021;1012;BEVTOTAAL;8551
2021;1013;BEVTOTAAL;21253
2021;1014;BEVTOTAAL;2869
2021;1015;BEVTOTAAL;14853
2021;1016;BEVTOTAAL;10916
2021;1017;BEVTOTAAL;12709
2021;1018;BEVTOTAAL;21191
2021;1019;BEVTOTAAL;18821
2021;1021;BEVTOTAAL;6899
2021;1022;BEVTOTAAL;3799
2021;1023;BEVTOTAAL;4653
2021;1024;BEVTOTAAL;13560
2021;1025;BEVTOTAAL;15680
2021;1026;BEVTOTAAL;545
2021;1027;BEVTOTAAL;546
2021;1028;BEVTOTAAL;623
2021;1031;BEVTOTAAL;6967
2021;1032;BEVTOTAAL;6072
2021;1033;BEVTOTAAL;13075
2021;1034;BEVTOTAAL;14999
2021;1035;BEVTOTAAL;10719
2021;1036;BEVTOTAAL;2614
2021;1037;BEVTOTAAL;136
2021;1041;BEVTOTAAL;10
2021;1042;BEVTOTAAL;25
2021;1043;BEVTOTAAL;713
2021;1044;BEVTOTAAL;
2021;1045;BEVTOTAAL;1
2021;1046;BEVTOTAAL;101
2021;1047;BEVTOTAAL;54
2021;1051;BEVTOTAAL;13102
2021;1052;BEVTOTAAL;12327
2021;1053;BEVTOTAAL;16505
2021;1054;BEVTOTAAL;17151
2021;1055;BEVTOTAAL;21115
2021;1056;BEVTOTAAL;20750
2021;1057;BEVTOTAAL;17420
2021;1058;BEVTOTAAL;15759
2021;1059;BEVTOTAAL;6506
2021;1060;BEVTOTAAL;9955
2021;1061;BEVTOTAAL;16337
2021;1062;BEVTOTAAL;13714
2021;1063;BEVTOTAAL;12466
2021;1064;BEVTOTAAL;17005
2021;1065;BEVTOTAAL;12170
2021;1066;BEVTOTAAL;18328
2021;1067;BEVTOTAAL;19976
2021;1068;BEVTOTAAL;17148
2021;1069;BEVTOTAAL;25886
2021;1071;BEVTOTAAL;12537
2021;1072;BEVTOTAAL;13663
2021;1073;BEVTOTAAL;13129
2021;1074;BEVTOTAAL;8293
2021;1075;BEVTOTAAL;10661
2021;1076;BEVTOTAAL;11334
2021;1077;BEVTOTAAL;9735
2021;1078;BEVTOTAAL;14559
2021;1079;BEVTOTAAL;14585
2021;1081;BEVTOTAAL;5272
2021;1082;BEVTOTAAL;12149
2021;1083;BEVTOTAAL;7606
2021;1086;BEVTOTAAL;4275
2021;1087;BEVTOTAAL;19663
2021;1091;BEVTOTAAL;16779
2021;1092;BEVTOTAAL;8876
2021;1093;BEVTOTAAL;10043
2021;1094;BEVTOTAAL;12519
2021;1095;BEVTOTAAL;14723
2021;1096;BEVTOTAAL;5244
2021;1097;BEVTOTAAL;15035
2021;1098;BEVTOTAAL;15538
2021;1101;BEVTOTAAL;98
2021;1102;BEVTOTAAL;24563
2021;1103;BEVTOTAAL;14177
2021;1104;BEVTOTAAL;15669
2021;1105;BEVTOTAAL;1526
2021;1106;BEVTOTAAL;17811
2021;1107;BEVTOTAAL;11543
2021;1108;BEVTOTAAL;3062
2021;1109;BEVTOTAAL;1627
2020;STAD;BEVTOTAAL;872380
2020;A;BEVTOTAAL;87310
2020;B;BEVTOTAAL;106
2020;E;BEVTOTAAL;147421
2020;F;BEVTOTAAL;160124
2020;K;BEVTOTAAL;146291
2020;M;BEVTOTAAL;142049
2020;N;BEVTOTAAL;99238
2020;T;BEVTOTAAL;88221
2020;Z;BEVTOTAAL;
2020;GA01;BEVTOTAAL;43713
2020;GA02;BEVTOTAAL;43597
2020;GE03;BEVTOTAAL;38115
2020;GE04;BEVTOTAAL;35657
2020;GE05;BEVTOTAAL;73649
2020;GF06;BEVTOTAAL;842
2020;GF07;BEVTOTAAL;46502
2020;GF08;BEVTOTAAL;39834
2020;GF09;BEVTOTAAL;28504
2020;GF10;BEVTOTAAL;44442
2020;GK11;BEVTOTAAL;54415
2020;GK12;BEVTOTAAL;27001
2020;GK13;BEVTOTAAL;64875
2020;GM14;BEVTOTAAL;36235
2020;GM15;BEVTOTAAL;41372
2020;GM16;BEVTOTAAL;35744
2020;GM17;BEVTOTAAL;28698
2020;GN18;BEVTOTAAL;39110
2020;GN19;BEVTOTAAL;29950
2020;GN20;BEVTOTAAL;30178
2020;GT21;BEVTOTAAL;742
2020;GT22;BEVTOTAAL;24939
2020;GT23;BEVTOTAAL;29788
2020;GT24;BEVTOTAAL;32752
2020;ZX99;BEVTOTAAL;106
2020;AA;BEVTOTAAL;9275
2020;AB;BEVTOTAAL;19399
2020;AC;BEVTOTAAL;6440
2020;AD;BEVTOTAAL;4134
2020;AE;BEVTOTAAL;4465
2020;AF;BEVTOTAAL;9703
2020;AG;BEVTOTAAL;5436
2020;AH;BEVTOTAAL;7294
2020;AJ;BEVTOTAAL;7480
2020;AK;BEVTOTAAL;13684
2020;EA;BEVTOTAAL;539
2020;EB;BEVTOTAAL;10783
2020;EC;BEVTOTAAL;2950
2020;ED;BEVTOTAAL;10724
2020;EE;BEVTOTAAL;19061
2020;EF;BEVTOTAAL;5872
2020;EG;BEVTOTAAL;2472
2020;EH;BEVTOTAAL;13098
2020;EJ;BEVTOTAAL;8273
2020;EK;BEVTOTAAL;7696
2020;EL;BEVTOTAAL;6842
2020;EM;BEVTOTAAL;10435
2020;EN;BEVTOTAAL;6162
2020;EP;BEVTOTAAL;6673
2020;EQ;BEVTOTAAL;4660
2020;ER;BEVTOTAAL;6959
2020;ES;BEVTOTAAL;7083
2020;ET;BEVTOTAAL;8006
2020;EU;BEVTOTAAL;7362
2020;EV;BEVTOTAAL;1771
2020;FA;BEVTOTAAL;842
2020;FB;BEVTOTAAL;18987
2020;FC;BEVTOTAAL;11205
2020;FD;BEVTOTAAL;9480
2020;FE;BEVTOTAAL;6830
2020;FF;BEVTOTAAL;1218
2020;FG;BEVTOTAAL;14470
2020;FH;BEVTOTAAL;6228
2020;FJ;BEVTOTAAL;15712
2020;FK;BEVTOTAAL;16676
2020;FL;BEVTOTAAL;8137
2020;FM;BEVTOTAAL;14149
2020;FN;BEVTOTAAL;10811
2020;FP;BEVTOTAAL;11345
2020;FQ;BEVTOTAAL;14034
2020;KA;BEVTOTAAL;11860
2020;KB;BEVTOTAAL;3958
2020;KC;BEVTOTAAL;5516
2020;KD;BEVTOTAAL;12619
2020;KE;BEVTOTAAL;14812
2020;KF;BEVTOTAAL;12431
2020;KG;BEVTOTAAL;8196
2020;KH;BEVTOTAAL;11925
2020;KJ;BEVTOTAAL;8537
2020;KK;BEVTOTAAL;14988
2020;KL;BEVTOTAAL;5292
2020;KM;BEVTOTAAL;9156
2020;KN;BEVTOTAAL;1342
2020;KP;BEVTOTAAL;3947
2020;KQ;BEVTOTAAL;13613
2020;KR;BEVTOTAAL;8099
2020;MA;BEVTOTAAL;18924
2020;MB;BEVTOTAAL;5894
2020;MC;BEVTOTAAL;10880
2020;MD;BEVTOTAAL;9237
2020;ME;BEVTOTAAL;10224
2020;MF;BEVTOTAAL;12533
2020;MG;BEVTOTAAL;9915
2020;MH;BEVTOTAAL;4704
2020;MJ;BEVTOTAAL;15730
2020;MK;BEVTOTAAL;
2020;ML;BEVTOTAAL;8264
2020;MM;BEVTOTAAL;11637
2020;MN;BEVTOTAAL;15790
2020;MP;BEVTOTAAL;3234
2020;MQ;BEVTOTAAL;5083
2020;NA;BEVTOTAAL;8883
2020;NB;BEVTOTAAL;4759
2020;NC;BEVTOTAAL;11958
2020;ND;BEVTOTAAL;3488
2020;NE;BEVTOTAAL;14781
2020;NF;BEVTOTAAL;1659
2020;NG;BEVTOTAAL;3455
2020;NH;BEVTOTAAL;11154
2020;NJ;BEVTOTAAL;13191
2020;NK;BEVTOTAAL;9561
2020;NL;BEVTOTAAL;8257
2020;NM;BEVTOTAAL;1885
2020;NN;BEVTOTAAL;3532
2020;NP;BEVTOTAAL;297
2020;NQ;BEVTOTAAL;2378
2020;SA;BEVTOTAAL;1620
2020;TA;BEVTOTAAL;742
2020;TB;BEVTOTAAL;8665
2020;TC;BEVTOTAAL;8525
2020;TD;BEVTOTAAL;7749
2020;TE;BEVTOTAAL;7663
2020;TF;BEVTOTAAL;5388
2020;TG;BEVTOTAAL;9655
2020;TH;BEVTOTAAL;7082
2020;TJ;BEVTOTAAL;9794
2020;TK;BEVTOTAAL;3037
2020;TL;BEVTOTAAL;8594
2020;TM;BEVTOTAAL;11327
2020;ZZ;BEVTOTAAL;
2020;A02;BEVTOTAAL;35114
2020;A03;BEVTOTAAL;12730
2020;A04;BEVTOTAAL;25464
2020;A11;BEVTOTAAL;5404
2020;A12;BEVTOTAAL;8598
2020;E01;BEVTOTAAL;37576
2020;E02;BEVTOTAAL;35555
2020;E03;BEVTOTAAL;36196
2020;E04;BEVTOTAAL;38094
2020;K01;BEVTOTAAL;35439
2020;K02;BEVTOTAAL;29436
2020;K03;BEVTOTAAL;54415
2020;K04;BEVTOTAAL;21712
2020;K05;BEVTOTAAL;5289
2020;M01;BEVTOTAAL;5894
2020;M02;BEVTOTAAL;10880
2020;M03;BEVTOTAAL;8102
2020;M04;BEVTOTAAL;2122
2020;M05;BEVTOTAAL;9237
2020;M06;BEVTOTAAL;1326
2020;M07;BEVTOTAAL;4762
2020;M08;BEVTOTAAL;1083
2020;M09;BEVTOTAAL;2677
2020;M10;BEVTOTAAL;2517
2020;M11;BEVTOTAAL;10643
2020;M12;BEVTOTAAL;2162
2020;M13;BEVTOTAAL;2985
2020;M14;BEVTOTAAL;3234
2020;M15;BEVTOTAAL;890
2020;M16;BEVTOTAAL;3465
2020;M17;BEVTOTAAL;3076
2020;M18;BEVTOTAAL;2393
2020;M19;BEVTOTAAL;3975
2020;M20;BEVTOTAAL;2812
2020;M21;BEVTOTAAL;2838
2020;M22;BEVTOTAAL;3830
2020;M23;BEVTOTAAL;8449
2020;M24;BEVTOTAAL;6307
2020;M25;BEVTOTAAL;4084
2020;M26;BEVTOTAAL;3608
2020;M27;BEVTOTAAL;4704
2020;M28;BEVTOTAAL;4254
2020;M29;BEVTOTAAL;2788
2020;M30;BEVTOTAAL;8688
2020;M31;BEVTOTAAL;8264
2020;Z99;BEVTOTAAL;106
2020;AA01;BEVTOTAAL;351
2020;AA02;BEVTOTAAL;2928
2020;AA03;BEVTOTAAL;1878
2020;AA04;BEVTOTAAL;165
2020;AA05;BEVTOTAAL;2466
2020;AA06;BEVTOTAAL;1487
2020;AB01;BEVTOTAAL;1429
2020;AB02;BEVTOTAAL;2732
2020;AB03;BEVTOTAAL;2085
2020;AB04;BEVTOTAAL;963
2020;AB05;BEVTOTAAL;2937
2020;AB06;BEVTOTAAL;195
2020;AB07;BEVTOTAAL;2947
2020;AB08;BEVTOTAAL;243
2020;AB09;BEVTOTAAL;678
2020;AB10;BEVTOTAAL;4326
2020;AB11;BEVTOTAAL;864
2020;AC01;BEVTOTAAL;1872
2020;AC02;BEVTOTAAL;1825
2020;AC03;BEVTOTAAL;2058
2020;AC04;BEVTOTAAL;685
2020;AD01;BEVTOTAAL;1
2020;AD02;BEVTOTAAL;577
2020;AD03;BEVTOTAAL;463
2020;AD04;BEVTOTAAL;825
2020;AD05;BEVTOTAAL;820
2020;AD06;BEVTOTAAL;722
2020;AD07;BEVTOTAAL;417
2020;AD08;BEVTOTAAL;309
2020;AE01;BEVTOTAAL;1100
2020;AE02;BEVTOTAAL;728
2020;AE03;BEVTOTAAL;1613
2020;AE04;BEVTOTAAL;351
2020;AE05;BEVTOTAAL;673
2020;AF01;BEVTOTAAL;478
2020;AF02;BEVTOTAAL;1086
2020;AF03;BEVTOTAAL;736
2020;AF04;BEVTOTAAL;1010
2020;AF05;BEVTOTAAL;1606
2020;AF06;BEVTOTAAL;1225
2020;AF07;BEVTOTAAL;1201
2020;AF08;BEVTOTAAL;1497
2020;AF09;BEVTOTAAL;864
2020;AG01;BEVTOTAAL;661
2020;AG04;BEVTOTAAL;821
2020;AG06;BEVTOTAAL;1512
2020;AH01;BEVTOTAAL;259
2020;AH02;BEVTOTAAL;1008
2020;AH03;BEVTOTAAL;2424
2020;AH04;BEVTOTAAL;1174
2020;AH05;BEVTOTAAL;131
2020;AH06;BEVTOTAAL;290
2020;AH07;BEVTOTAAL;1081
2020;AH08;BEVTOTAAL;927
2020;AJ01;BEVTOTAAL;3107
2020;AJ02;BEVTOTAAL;1808
2020;AJ03;BEVTOTAAL;2174
2020;AJ04;BEVTOTAAL;391
2020;AK01;BEVTOTAAL;77
2020;AK02;BEVTOTAAL;1720
2020;AK03;BEVTOTAAL;2560
2020;AK04;BEVTOTAAL;1734
2020;AK05;BEVTOTAAL;2397
2020;AK06;BEVTOTAAL;1337
2020;AK07;BEVTOTAAL;2905
2020;AK08;BEVTOTAAL;954
2020;BA01;BEVTOTAAL;7
2020;BA02;BEVTOTAAL;14
2020;BA03;BEVTOTAAL;39
2020;BA04;BEVTOTAAL;2
2020;BA05;BEVTOTAAL;3
2020;BA06;BEVTOTAAL;11
2020;BB07;BEVTOTAAL;2
2020;EA03;BEVTOTAAL;451
2020;EB04;BEVTOTAAL;1983
2020;EB05;BEVTOTAAL;1298
2020;EB06;BEVTOTAAL;1685
2020;EB07;BEVTOTAAL;2728
2020;EB08;BEVTOTAAL;2057
2020;EB09;BEVTOTAAL;
2020;EB10;BEVTOTAAL;1024
2020;EC01;BEVTOTAAL;2282
2020;EC02;BEVTOTAAL;668
2020;ED01;BEVTOTAAL;4156
2020;ED02;BEVTOTAAL;2235
2020;ED03;BEVTOTAAL;2261
2020;ED04;BEVTOTAAL;2072
2020;EE01;BEVTOTAAL;5756
2020;EE02;BEVTOTAAL;4287
2020;EE03;BEVTOTAAL;580
2020;EE04;BEVTOTAAL;2397
2020;EE05;BEVTOTAAL;1927
2020;EE06;BEVTOTAAL;4114
2020;EF01;BEVTOTAAL;1791
2020;EF02;BEVTOTAAL;4081
2020;EG01;BEVTOTAAL;69
2020;EG02;BEVTOTAAL;1316
2020;EG03;BEVTOTAAL;17
2020;EG04;BEVTOTAAL;1070
2020;EH01;BEVTOTAAL;2871
2020;EH02;BEVTOTAAL;3689
2020;EH03;BEVTOTAAL;1215
2020;EH04;BEVTOTAAL;1365
2020;EH05;BEVTOTAAL;882
2020;EH06;BEVTOTAAL;3076
2020;EJ01;BEVTOTAAL;3851
2020;EJ02;BEVTOTAAL;1136
2020;EJ03;BEVTOTAAL;3286
2020;EK01;BEVTOTAAL;2064
2020;EK02;BEVTOTAAL;1379
2020;EK03;BEVTOTAAL;2301
2020;EK04;BEVTOTAAL;1952
2020;EL01;BEVTOTAAL;1901
2020;EL02;BEVTOTAAL;3226
2020;EL03;BEVTOTAAL;1715
2020;EM01;BEVTOTAAL;1934
2020;EM02;BEVTOTAAL;3080
2020;EM03;BEVTOTAAL;1896
2020;EM04;BEVTOTAAL;3525
2020;EN01;BEVTOTAAL;1106
2020;EN02;BEVTOTAAL;2219
2020;EN03;BEVTOTAAL;1024
2020;EN04;BEVTOTAAL;1813
2020;EP01;BEVTOTAAL;2713
2020;EP02;BEVTOTAAL;3960
2020;EQ01;BEVTOTAAL;4660
2020;ER01;BEVTOTAAL;3033
2020;ER02;BEVTOTAAL;3926
2020;ES01;BEVTOTAAL;1907
2020;ES02;BEVTOTAAL;2903
2020;ES03;BEVTOTAAL;2273
2020;ET01;BEVTOTAAL;5756
2020;ET02;BEVTOTAAL;2250
2020;EU01;BEVTOTAAL;2290
2020;EU02;BEVTOTAAL;2474
2020;EU03;BEVTOTAAL;2598
2020;EV01;BEVTOTAAL;919
2020;EV02;BEVTOTAAL;852
2020;FA01;BEVTOTAAL;28
2020;FA06;BEVTOTAAL;
2020;FA07;BEVTOTAAL;2
2020;FA08;BEVTOTAAL;702
2020;FB01;BEVTOTAAL;32
2020;FB02;BEVTOTAAL;2420
2020;FB03;BEVTOTAAL;6090
2020;FB04;BEVTOTAAL;312
2020;FB05;BEVTOTAAL;2824
2020;FC01;BEVTOTAAL;3619
2020;FC02;BEVTOTAAL;3681
2020;FC03;BEVTOTAAL;3905
2020;FD04;BEVTOTAAL;3076
2020;FE03;BEVTOTAAL;3338
2020;FE04;BEVTOTAAL;76
2020;FF01;BEVTOTAAL;809
2020;FF02;BEVTOTAAL;340
2020;FF03;BEVTOTAAL;69
2020;FG01;BEVTOTAAL;3969
2020;FG02;BEVTOTAAL;4572
2020;FG03;BEVTOTAAL;5929
2020;FH01;BEVTOTAAL;117
2020;FH02;BEVTOTAAL;6111
2020;FJ01;BEVTOTAAL;2827
2020;FJ02;BEVTOTAAL;3486
2020;FJ03;BEVTOTAAL;3190
2020;FJ04;BEVTOTAAL;6209
2020;FK01;BEVTOTAAL;4989
2020;FK02;BEVTOTAAL;3156
2020;FK03;BEVTOTAAL;3271
2020;FK04;BEVTOTAAL;1248
2020;FK05;BEVTOTAAL;4012
2020;FL01;BEVTOTAAL;2507
2020;FL02;BEVTOTAAL;2272
2020;FL03;BEVTOTAAL;3358
2020;FM01;BEVTOTAAL;1098
2020;FM02;BEVTOTAAL;6179
2020;FM03;BEVTOTAAL;939
2020;FM04;BEVTOTAAL;4322
2020;FM05;BEVTOTAAL;848
2020;FM06;BEVTOTAAL;763
2020;FN01;BEVTOTAAL;3262
2020;FN02;BEVTOTAAL;3629
2020;FN03;BEVTOTAAL;816
2020;FN04;BEVTOTAAL;3104
2020;FP01;BEVTOTAAL;1174
2020;FP02;BEVTOTAAL;2790
2020;FP03;BEVTOTAAL;1290
2020;FP04;BEVTOTAAL;3948
2020;FP05;BEVTOTAAL;1574
2020;FP06;BEVTOTAAL;569
2020;FQ01;BEVTOTAAL;711
2020;FQ02;BEVTOTAAL;3113
2020;FQ03;BEVTOTAAL;3168
2020;FQ04;BEVTOTAAL;2295
2020;FQ05;BEVTOTAAL;1087
2020;FQ06;BEVTOTAAL;2176
2020;FQ07;BEVTOTAAL;268
2020;FQ08;BEVTOTAAL;988
2020;FQ09;BEVTOTAAL;65
2020;FQ10;BEVTOTAAL;163
2020;KA01;BEVTOTAAL;3607
2020;KA02;BEVTOTAAL;1551
2020;KA03;BEVTOTAAL;1695
2020;KA04;BEVTOTAAL;2535
2020;KA05;BEVTOTAAL;2212
2020;KA06;BEVTOTAAL;260
2020;KB01;BEVTOTAAL;2427
2020;KB02;BEVTOTAAL;1531
2020;KC01;BEVTOTAAL;
2020;KC02;BEVTOTAAL;1522
2020;KC03;BEVTOTAAL;2585
2020;KC04;BEVTOTAAL;1409
2020;KD01;BEVTOTAAL;4
2020;KD02;BEVTOTAAL;2872
2020;KD03;BEVTOTAAL;1840
2020;KD04;BEVTOTAAL;799
2020;KD05;BEVTOTAAL;9
2020;KD06;BEVTOTAAL;785
2020;KD07;BEVTOTAAL;2048
2020;KD08;BEVTOTAAL;1489
2020;KD09;BEVTOTAAL;1388
2020;KD10;BEVTOTAAL;1385
2020;KE01;BEVTOTAAL;2644
2020;KE02;BEVTOTAAL;1919
2020;KE03;BEVTOTAAL;2647
2020;KE04;BEVTOTAAL;5002
2020;KE05;BEVTOTAAL;2600
2020;KF01;BEVTOTAAL;3498
2020;KF02;BEVTOTAAL;2365
2020;KF03;BEVTOTAAL;3911
2020;KF04;BEVTOTAAL;2657
2020;KG01;BEVTOTAAL;2264
2020;KG02;BEVTOTAAL;2832
2020;KG03;BEVTOTAAL;3100
2020;KH01;BEVTOTAAL;1076
2020;KH02;BEVTOTAAL;2349
2020;KH03;BEVTOTAAL;2426
2020;KH04;BEVTOTAAL;1462
2020;KH05;BEVTOTAAL;4230
2020;KH06;BEVTOTAAL;382
2020;KJ01;BEVTOTAAL;79
2020;KJ02;BEVTOTAAL;1332
2020;KJ03;BEVTOTAAL;2418
2020;KJ04;BEVTOTAAL;2655
2020;KJ05;BEVTOTAAL;1260
2020;KJ06;BEVTOTAAL;793
2020;KK01;BEVTOTAAL;2999
2020;KK02;BEVTOTAAL;4365
2020;KK03;BEVTOTAAL;3131
2020;KK04;BEVTOTAAL;2358
