OBJECTID,REF_WISSEL_KRUISING_PUIC,REF_GANG_NAAM,REF_WISSEL_KRUISINGBEEN_PUIC,M_GANG_VAN_T,M_GANG_TOT_T,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,LATITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
101,a3a8cd1b-1d2d-4d9e-80d4-0cbd90593533,Links,275329ed-45b7-4316-88d8-8023d4a3aa2d,"-4,500","0,000",158028.26999999,386772.95899999,18.91799999,158031.13699999,386769.48999999,18.91799999,51.47000875,51.46997755,5.43078283,5.43082406,0,-4.5
102,a3a8cd1b-1d2d-4d9e-80d4-0cbd90593533,Links,4cdcdf31-6a48-4d25-bf02-96e3537440b2,"0,000","57,931",158031.13699999,386769.48999999,18.91799999,158069.958,386726.50799999,18.898,51.46997755,51.46959099,5.43082406,5.4313824,57.931,0
103,6a6e934f-67c6-4def-8c72-c4db20b49a40,Rechts,669e2f59-6a01-46e1-9cdc-5811028b5df8,"-4,500","0,000",88092.84299999,432223.427,3.47699999,88097.24899999,432222.51199999,3.486,51.87453156,51.87452387,4.41560009,4.41566424,0,-4.5
104,6a6e934f-67c6-4def-8c72-c4db20b49a40,Rechts,a4bc43c5-a125-4abe-8ae4-8e2ccc16fed7,"0,000","34,088",88097.24899999,432222.51199999,3.486,88129.979,432213.07,3.551,51.87452387,51.87444294,4.41566424,4.4161413,34.088,0
105,6a6e934f-67c6-4def-8c72-c4db20b49a40,Links,669e2f59-6a01-46e1-9cdc-5811028b5df8,"-4,500","0,000",88092.84299999,432223.427,3.47699999,88097.24899999,432222.51199999,3.486,51.87453156,51.87452387,4.41560009,4.41566424,0,-4.5
106,6a6e934f-67c6-4def-8c72-c4db20b49a40,Links,efb677a3-e563-4c12-bfa9-d31ba14d5896,"0,000","34,065",88097.24899999,432222.51199999,3.486,88130.603,432215.58799999,3.551,51.87452387,51.87446564,4.41566424,4.41614988,34.065,0
107,7af1781f-e7c7-496e-b337-28787a7ed525,Rechts,79fc8ed9-5464-4c5b-91cf-caa8f2cbe6c8,"-3,900","0,000",136704.032,398688.064,12.997,136705.86199999,398691.50799999,12.997,51.57681994,51.57685096,5.12326276,5.12328898,0,-3.9
108,7af1781f-e7c7-496e-b337-28787a7ed525,Rechts,820cea52-8d70-47ed-b6cb-3f2c481d3221,"0,000","30,938",136705.86199999,398691.50799999,12.997,136722.31299999,398717.68699999,12.925,51.57685096,51.5770868,5.12328898,5.12352494,30.938,0
109,7af1781f-e7c7-496e-b337-28787a7ed525,Links,79fc8ed9-5464-4c5b-91cf-caa8f2cbe6c8,"-3,900","0,000",136704.032,398688.064,12.997,136705.86199999,398691.50799999,12.997,51.57681994,51.57685096,5.12326276,5.12328898,0,-3.9
110,7af1781f-e7c7-496e-b337-28787a7ed525,Links,6d581cb0-a5f8-44c4-8105-4ae1850f383f,"0,000","36,470",136705.86199999,398691.50799999,12.997,136722.976,398723.71299999,12.997,51.57685096,51.57714099,5.12328898,5.12353419,36.47,0
111,64988f61-8fdb-4648-8ddb-71f63d73fcf3,Links,67e1f127-17db-4e4e-983c-0f8aff4fdff2,"-3,900","0,000",107720.855,478327.45199999,-0.798,107724.009,478329.74599999,-0.796,52.29090279,52.29092368,4.69421726,4.69426316,0,-3.9
112,64988f61-8fdb-4648-8ddb-71f63d73fcf3,Links,66c5a628-75fd-45b1-aefd-a587e23c4d71,"0,000","46,892",107724.009,478329.74599999,-0.796,107760.35799999,478359.34499999,-0.683,52.29092368,52.29119281,4.69426316,4.69479176,46.892,0
113,64988f61-8fdb-4648-8ddb-71f63d73fcf3,Rechts,67e1f127-17db-4e4e-983c-0f8aff4fdff2,"-3,900","0,000",107720.855,478327.45199999,-0.798,107724.009,478329.74599999,-0.796,52.29090279,52.29092368,4.69421726,4.69426316,0,-3.9
114,64988f61-8fdb-4648-8ddb-71f63d73fcf3,Rechts,88de8e42-c94f-46b6-8919-b37cd5f2a31f,"0,000","49,805",107724.009,478329.74599999,-0.796,107764.287,478359.042,-0.764,52.29092368,52.29119043,4.69426316,4.69484939,49.805,0
115,a43c21d0-eb6c-4b76-a884-397b8ce4971d,Rechts,8a1eec5f-392a-45d1-91be-0f0dac9dfaef,"-3,899","0,000",126629.753,484108.38299999,-0.039,126633.232,484106.62199999,-0.039,52.34415788,52.34414223,4.97087493,4.97092613,0,-3.899
116,a43c21d0-eb6c-4b76-a884-397b8ce4971d,Rechts,f7689338-4890-44df-bc03-ed69029b149e,"0,000","36,492",126633.232,484106.62199999,-0.039,126664.397,484087.67999999,-0.039,52.34414223,52.3439736,4.97092613,4.97138505,36.492,0
117,a43c21d0-eb6c-4b76-a884-397b8ce4971d,Links,8a1eec5f-392a-45d1-91be-0f0dac9dfaef,"-3,899","0,000",126629.753,484108.38299999,-0.039,126633.232,484106.62199999,-0.039,52.34415788,52.34414223,4.97087493,4.97092613,0,-3.899
118,a43c21d0-eb6c-4b76-a884-397b8ce4971d,Links,0722abdb-344e-4e58-b02d-f868c3479e4d,"0,000","36,470",126633.232,484106.62199999,-0.039,126665.772,484090.15399999,-0.039,52.34414223,52.34399591,4.97092613,4.97140502,36.47,0
119,0ed800f1-6690-45c9-a4ef-fc09e2565e4d,Links,448cbe1f-5c87-464b-8eff-f7b8f8d6590e,"-4,500","0,000",149962.476,399821.685,8.51399999,149959.179,399824.748,8.51399999,51.58728465,51.58731215,5.31451255,5.31446493,0,-4.5
120,0ed800f1-6690-45c9-a4ef-fc09e2565e4d,Links,35c5d5f7-a93c-4dbc-9eb8-b057e7666385,"0,000","35,835",149959.179,399824.748,8.51399999,149932.927,399849.14,8.51399999,51.58731215,51.58753117,5.31446493,5.31408578,35.835,0
121,0ed800f1-6690-45c9-a4ef-fc09e2565e4d,Rechts,448cbe1f-5c87-464b-8eff-f7b8f8d6590e,"-4,500","0,000",149962.476,399821.685,8.51399999,149959.179,399824.748,8.51399999,51.58728465,51.58731215,5.31451255,5.31446493,0,-4.5
122,0ed800f1-6690-45c9-a4ef-fc09e2565e4d,Rechts,138b7f04-826d-40e4-b3d4-6f6892c594ed,"0,000","30,989",149959.179,399824.748,8.51399999,149937.958,399847.30099999,8.535,51.58731215,51.58751468,5.31446493,5.3141584,30.989,0
123,bc5aca9f-c9d7-4aa8-9d1e-c0985459dde9,Rechts,a6721ed5-c5ef-4e16-baf6-60d5493e19dd,"-3,599","0,000",121779.657,488094.227,5.56799999,121782.738,488092.36599999,5.56799999,52.37970816,52.37969162,4.89930939,4.89935482,0,-3.599
124,bc5aca9f-c9d7-4aa8-9d1e-c0985459dde9,Rechts,67d4b1dc-9210-450e-9ad9-d708a83d8035,"0,000","25,889",121782.738,488092.36599999,5.56799999,121803.926,488077.509,5.56799999,52.37969162,52.37955938,4.89935482,4.89966746,25.889,0
125,bc5aca9f-c9d7-4aa8-9d1e-c0985459dde9,Links,a6721ed5-c5ef-4e16-baf6-60d5493e19dd,"-3,599","0,000",121779.657,488094.227,5.56799999,121782.738,488092.36599999,5.56799999,52.37970816,52.37969162,4.89930939,4.89935482,0,-3.599
126,bc5aca9f-c9d7-4aa8-9d1e-c0985459dde9,Links,606ea026-6f60-4859-8797-790aa7ed9fae,"0,000","28,389",121782.738,488092.36599999,5.56799999,121807.032,488077.678,5.56799999,52.37969162,52.37956109,4.89935482,4.89971306,28.389,0
127,e0448a15-75cf-40c2-b3cb-76cc70915e26,Links,a5608357-eaee-4092-8d4c-ef99ec230d2b,"-3,900","0,000",211552.25399999,493793.94199999,4.032,211554.996,493791.168,4.032,52.42902031,52.4289951,6.21869963,6.21873948,0,-3.9
128,e0448a15-75cf-40c2-b3cb-76cc70915e26,Links,bbd6a057-7662-4097-8974-c77692cd8543,"0,000","49,821",211554.996,493791.168,4.032,211591.907,493757.72999999,4.032,52.4289951,52.42869079,6.21873948,6.21927648,49.821,0
129,e0448a15-75cf-40c2-b3cb-76cc70915e26,Rechts,a5608357-eaee-4092-8d4c-ef99ec230d2b,"-3,900","0,000",211552.25399999,493793.94199999,4.032,211554.996,493791.168,4.032,52.42902031,52.4289951,6.21869963,6.21873948,0,-3.9
130,e0448a15-75cf-40c2-b3cb-76cc70915e26,Rechts,da50ec85-4cbb-4be6-b475-64c75963f36b,"0,000","49,805",211554.996,493791.168,4.032,211590.003,493755.742,4.032,52.4289951,52.42867312,6.21873948,6.21924815,49.805,0
131,f32e6983-02a8-4ea5-b5a2-a2a41468ef5c,Links,4bb498ee-6ead-45e5-b7dd-0056abb7d3dc,"-4,500","0,000",217565.98999999,441492.325,12.971,217561.492,441492.46799999,12.971,51.95833588,51.95833767,6.2974586,6.29739319,0,-4.5
132,f32e6983-02a8-4ea5-b5a2-a2a41468ef5c,Links,c6bab923-ac18-428d-a58e-002362464dca,"0,000","34,088",217561.492,441492.46799999,12.971,217527.464,441490.874,12.971,51.95833767,51.95832718,6.29739319,6.2968979,34.088,0
133,f32e6983-02a8-4ea5-b5a2-a2a41468ef5c,Rechts,4bb498ee-6ead-45e5-b7dd-0056abb7d3dc,"-4,500","0,000",217565.98999999,441492.325,12.971,217561.492,441492.46799999,12.971,51.95833588,51.95833767,6.2974586,6.29739319,0,-4.5
134,f32e6983-02a8-4ea5-b5a2-a2a41468ef5c,Rechts,15fe9a11-5345-4161-9d66-36a57b81bd6d,"0,000","34,065",217561.492,441492.46799999,12.971,217527.44399999,441493.548,12.971,51.95833767,51.95835121,6.29739319,6.2968981,34.065,0
135,354bee93-7b4e-46bd-b05e-5cdf42ba248b,Links,cf9241a6-9868-46b4-a26b-01ff31cf7f9a,"-4,501","0,000",104304.79399999,499279.83,4.19399999,104301.25999999,499282.617,4.20399999,52.47889577,52.47892049,4.64098816,4.64093572,0,-4.501
136,354bee93-7b4e-46bd-b05e-5cdf42ba248b,Links,26823f8d-9152-4176-a7b6-413741562565,"0,000","34,088",104301.25999999,499282.617,4.20399999,104272.93799999,499301.54499999,4.27899999,52.47892049,52.47908797,4.64093572,4.64051599,34.088,0
137,354bee93-7b4e-46bd-b05e-5cdf42ba248b,Rechts,cf9241a6-9868-46b4-a26b-01ff31cf7f9a,"-4,501","0,000",104304.79399999,499279.83,4.19399999,104301.25999999,499282.617,4.20399999,52.47889577,52.47892049,4.64098816,4.64093572,0,-4.501
138,354bee93-7b4e-46bd-b05e-5cdf42ba248b,Rechts,028214f6-4614-4e97-be60-101045d5dd63,"0,000","34,065",104301.25999999,499282.617,4.20399999,104274.50999999,499303.70799999,4.28,52.47892049,52.47910755,4.64093572,4.6405388,34.065,0
139,6f4b6db4-5abc-479a-8fc4-14da97170bfe,Links,30857f3f-b9bb-4222-9744-d9d3bcd5a8fc,"-4,500","0,000",40892.864,385441.204,2.466,40890.737,385445.16999999,2.466,51.44650178,51.44653698,3.74570812,3.74567625,0,-4.5
140,6f4b6db4-5abc-479a-8fc4-14da97170bfe,Links,a17ff274-291e-4549-84c9-8e91e06d9ae9,"0,000","34,088",40890.737,385445.16999999,2.466,40872.33299999,385473.836,2.466,51.44653698,51.44679084,3.74567625,3.74540232,34.088,0
141,6f4b6db4-5abc-479a-8fc4-14da97170bfe,Rechts,30857f3f-b9bb-4222-9744-d9d3bcd5a8fc,"-4,500","0,000",40892.864,385441.204,2.466,40890.737,385445.16999999,2.466,51.44650178,51.44653698,3.74570812,3.74567625,0,-4.5
142,6f4b6db4-5abc-479a-8fc4-14da97170bfe,Rechts,43648fad-f582-4a47-b42b-6b4b2adbfa0c,"0,000","34,065",40890.737,385445.16999999,2.466,40874.63799999,385475.19099999,2.466,51.44653698,51.44680348,3.74567625,3.74543503,34.065,0
143,d6687ddd-4103-494b-88d6-a1e397839ac2,Links,b5247096-4edc-4ca5-8d22-baa089aca94f,"-4,500","0,000",125737.84,482649.802,6.81799999,125741.784,482651.96899999,6.81799999,52.33100226,52.33102195,4.95791345,4.95797112,0,-4.5
144,d6687ddd-4103-494b-88d6-a1e397839ac2,Links,20451cc6-91a4-437e-9eba-3cc117a27394,"0,000","34,089",125741.784,482651.96899999,6.81799999,125770.262,482670.663,6.81799999,52.33102195,52.33119147,4.95797112,4.95838727,34.089,0
145,d6687ddd-4103-494b-88d6-a1e397839ac2,Rechts,b5247096-4edc-4ca5-8d22-baa089aca94f,"-4,500","0,000",125737.84,482649.802,6.81799999,125741.784,482651.96899999,6.81799999,52.33100226,52.33102195,4.95791345,4.95797112,0,-4.5
146,d6687ddd-4103-494b-88d6-a1e397839ac2,Rechts,b2655c91-1cd7-46aa-af6e-08fdf2c791aa,"0,000","34,065",125741.784,482651.96899999,6.81799999,125771.64,482668.37199999,6.81799999,52.33102195,52.33117096,4.95797112,4.95840768,34.065,0
147,10342290-a226-40ba-9f8b-8f4efdab2c17,Rechts,de246165-96de-4949-87cf-17648faccb87,"-4,500","0,000",196021.94699999,322613.759,108.67,196018.03599999,322615.98499999,108.67,50.8918355,50.89185579,5.97020592,5.97015059,0,-4.5
148,10342290-a226-40ba-9f8b-8f4efdab2c17,Rechts,87980c61-4029-4e63-b1d7-b37f563a747f,"0,000","34,065",196018.03599999,322615.98499999,108.67,195988.42999999,322632.83399999,108.67,50.89185579,50.89200936,5.97015059,5.96973175,34.065,0
149,10342290-a226-40ba-9f8b-8f4efdab2c17,Links,de246165-96de-4949-87cf-17648faccb87,"-4,500","0,000",196021.94699999,322613.759,108.67,196018.03599999,322615.98499999,108.67,50.8918355,50.89185579,5.97020592,5.97015059,0,-4.5
150,10342290-a226-40ba-9f8b-8f4efdab2c17,Links,ebf5a925-032e-4a45-a79c-a31a67c94021,"0,000","34,088",196018.03599999,322615.98499999,108.67,195987.2,322630.461,108.67,50.89185579,50.89198812,5.97015059,5.96971401,34.088,0
151,90997627-2cb5-48a2-bc8a-3c9d9ab2a694,Links,1ab65783-6819-4a66-8c86-1c7131ea4613,"-3,900","0,000",116105.933,494263.78,0.507,116105.163,494267.603,0.511,52.43478228,52.43481658,4.81527024,4.81525847,0,-3.9
152,90997627-2cb5-48a2-bc8a-3c9d9ab2a694,Links,e2d266f9-ba4e-4621-9ef7-2e2046ba42a5,"0,000","61,145",116105.163,494267.603,0.511,116093.102,494327.547,0.57,52.43481658,52.43535445,4.81525847,4.81507416,61.145,0
153,90997627-2cb5-48a2-bc8a-3c9d9ab2a694,Rechts,1ab65783-6819-4a66-8c86-1c7131ea4613,"-3,900","0,000",116105.933,494263.78,0.507,116105.163,494267.603,0.511,52.43478228,52.43481658,4.81527024,4.81525847,0,-3.9
154,90997627-2cb5-48a2-bc8a-3c9d9ab2a694,Rechts,cc81fb7d-f461-48c1-bc37-656a584f9f97,"0,000","61,156",116105.163,494267.603,0.511,116095.859,494328.036,0.57,52.43481658,52.43535904,4.81525847,4.81511465,61.156,0
155,50d55895-dcda-46c5-af08-c18d81db2ae3,Links,c0622619-1a1e-4166-9f6e-9f505687b4f6,"-3,899","0,000",146491.829,424100.92499999,7.583,146491.39499999,424104.79999999,7.596,51.80547623,51.80551105,5.26384113,5.26383474,0,-3.899
156,50d55895-dcda-46c5-af08-c18d81db2ae3,Links,90258426-e053-418d-9997-9661bf513d09,"0,000","29,538",146491.39499999,424104.79999999,7.596,146485.992,424133.815,7.70899999,51.80551105,51.80577177,5.26383474,5.26375569,29.538,0
157,50d55895-dcda-46c5-af08-c18d81db2ae3,Rechts,c0622619-1a1e-4166-9f6e-9f505687b4f6,"-3,899","0,000",146491.829,424100.92499999,7.583,146491.39499999,424104.79999999,7.596,51.80547623,51.80551105,5.26384113,5.26383474,0,-3.899
158,50d55895-dcda-46c5-af08-c18d81db2ae3,Rechts,c1b6cb91-f588-47fe-ab9a-dfbff3885d5f,"0,000","36,470",146491.39499999,424104.79999999,7.596,146487.33499999,424141.043,7.719,51.80551105,51.80583676,5.26383474,5.26377498,36.47,0
159,38601bc1-ba87-408a-a76e-104e629f3943,Links,5be38d2d-2611-4519-9257-936c34c39492,"-3,900","0,000",87449.62699999,453238.516,-0.591,87447.10199999,453241.488,-0.613,52.06331867,52.06334507,4.40212349,4.40208609,0,-3.9
160,38601bc1-ba87-408a-a76e-104e629f3943,Links,b0d1d1a0-a3e3-4ef2-97c4-719543ddf982,"0,000","35,156",87447.10199999,453241.488,-0.613,87422.38099999,453266.451,-0.814,52.06334507,52.0635664,4.40208609,4.40172069,35.156,0
161,38601bc1-ba87-408a-a76e-104e629f3943,Rechts,5be38d2d-2611-4519-9257-936c34c39492,"-3,900","0,000",87449.62699999,453238.516,-0.591,87447.10199999,453241.488,-0.613,52.06331867,52.06334507,4.40212349,4.40208609,0,-3.9
162,38601bc1-ba87-408a-a76e-104e629f3943,Rechts,b7068f67-3397-4dba-9bf0-c8ca4df90a04,"0,000","36,470",87447.10199999,453241.488,-0.613,87423.49,453269.282,-0.815,52.06334507,52.06359198,4.40208609,4.4017363,36.47,0
163,d040da46-8d28-4c62-a155-e6339d3c293d,Rechts-Links,dda3d678-9eeb-4a65-8550-0e34ec7e515f,"19,950","34,015",177323.88699999,318166.592,46.838,177328.067,318153.162,46.838,50.85289611,50.85277523,5.70419823,5.70425676,34.015,19.95
164,d040da46-8d28-4c62-a155-e6339d3c293d,Rechts-Links,60f97033-7686-40e0-8948-76a322504618,"9,975","19,950",177320.92199999,318176.11599999,46.838,177323.88699999,318166.592,46.838,50.85298184,50.85289611,5.70415672,5.70419823,19.95,9.975
165,d040da46-8d28-4c62-a155-e6339d3c293d,Rechts-Links,4357d851-ec08-4bf4-997d-a193dab33c22,"0,000","9,975",177317.95699999,318185.64,46.838,177320.92199999,318176.11599999,46.838,50.85306756,50.85298184,5.7041152,5.70415672,9.975,0
166,d040da46-8d28-4c62-a155-e6339d3c293d,Rechts-Links,e318854d-4098-42b9-adea-48f05c06de43,"-16,015","0,000",177313.196,318200.93099999,46.838,177317.95699999,318185.64,46.838,50.85320519,50.85306756,5.70404853,5.7041152,0,-16.015
167,d040da46-8d28-4c62-a155-e6339d3c293d,Rechts-Rechts,6067904c-204c-4696-9f2b-8ae9714d1b6d,"19,924","35,939",177322.81099999,318166.32199999,46.838,177325.845,318150.597,46.838,50.85289373,50.85275226,5.70418294,5.70422505,35.939,19.924
168,d040da46-8d28-4c62-a155-e6339d3c293d,Rechts-Rechts,2173ffc3-2ea2-4bad-af8a-c5b1cc63616b,"0,000","19,924",177317.95699999,318185.64,46.838,177322.81099999,318166.32199999,46.838,50.85306756,50.85289373,5.7041152,5.70418294,19.924,0
169,d040da46-8d28-4c62-a155-e6339d3c293d,Rechts-Rechts,e318854d-4098-42b9-adea-48f05c06de43,"-16,015","0,000",177313.196,318200.93099999,46.838,177317.95699999,318185.64,46.838,50.85320519,50.85306756,5.70404853,5.7041152,0,-16.015
170,d040da46-8d28-4c62-a155-e6339d3c293d,Links-Rechts,6067904c-204c-4696-9f2b-8ae9714d1b6d,"19,949","35,964",177322.81099999,318166.32199999,46.838,177325.845,318150.597,46.838,50.85289373,50.85275226,5.70418294,5.70422505,35.964,19.949
171,d040da46-8d28-4c62-a155-e6339d3c293d,Links-Rechts,0d9812d6-fb8b-49df-9072-8a764044de0a,"9,975","19,949",177320.92199999,318176.11599999,46.838,177322.81099999,318166.32199999,46.838,50.85298184,50.85289373,5.70415672,5.70418294,19.949,9.975
172,d040da46-8d28-4c62-a155-e6339d3c293d,Links-Rechts,f94c0d28-aed8-45fc-8611-17a616e167aa,"0,000","9,975",177319.033,318185.90999999,46.838,177320.92199999,318176.11599999,46.838,50.85306995,50.85298184,5.70413049,5.70415672,9.975,0
173,d040da46-8d28-4c62-a155-e6339d3c293d,Links-Rechts,4200f90e-28ad-406e-a56f-7cd4dea3104a,"-16,016","0,000",177315.999,318201.636,46.838,177319.033,318185.90999999,46.838,50.85321142,50.85306995,5.70408838,5.70413049,0,-16.016
174,d040da46-8d28-4c62-a155-e6339d3c293d,Links-Links,dda3d678-9eeb-4a65-8550-0e34ec7e515f,"19,923","33,989",177323.88699999,318166.592,46.838,177328.067,318153.162,46.838,50.85289611,50.85277523,5.70419823,5.70425676,33.989,19.923
175,d040da46-8d28-4c62-a155-e6339d3c293d,Links-Links,0c3ea3ae-6f0e-497f-90a0-b5fedd4b2620,"0,000","19,923",177319.033,318185.90999999,46.838,177323.88699999,318166.592,46.838,50.85306995,50.85289611,5.70413049,5.70419823,19.923,0
176,d040da46-8d28-4c62-a155-e6339d3c293d,Links-Links,4200f90e-28ad-406e-a56f-7cd4dea3104a,"-16,016","0,000",177315.999,318201.636,46.838,177319.033,318185.90999999,46.838,50.85321142,50.85306995,5.70408838,5.70413049,0,-16.016
177,008b290a-fa14-49f1-87ef-c89f6a675583,Rechts,19208cca-b035-4df8-acbb-fe601c07f0e3,"-4,750","0,000",72581.00599999,438828.786,5.496,72576.978,438831.303,5.51299999,51.93181208,51.93183411,4.188804,4.18874484,0,-4.75
178,008b290a-fa14-49f1-87ef-c89f6a675583,Rechts,86de64f2-4baf-4401-9d50-ad900d2243ec,"0,000","31,710",72576.978,438831.303,5.51299999,72550.09699999,438848.106,5.62699999,51.93183411,51.93198112,4.18874484,4.18835003,31.71,0
179,008b290a-fa14-49f1-87ef-c89f6a675583,Links,19208cca-b035-4df8-acbb-fe601c07f0e3,"-4,750","0,000",72581.00599999,438828.786,5.496,72576.978,438831.303,5.51299999,51.93181208,51.93183411,4.188804,4.18874484,0,-4.75
180,008b290a-fa14-49f1-87ef-c89f6a675583,Links,b83e42dc-b9c3-4ab9-b2cd-6e6aa7cc47b6,"0,000","31,755",72576.978,438831.303,5.51299999,72548.672,438845.59,5.62699999,51.93183411,51.9319583,4.18874484,4.18832992,31.755,0
181,0892460e-dbb0-47b3-a2f3-b3e42afa121f,Rechts,d3a50270-2fc4-4396-a065-b931c52155c2,"-4,501","0,000",89865.42299999,431820.89,3.789,89869.90799999,431820.516,3.789,51.87112382,51.87112098,4.4414136,4.44147879,0,-4.501
182,0892460e-dbb0-47b3-a2f3-b3e42afa121f,Rechts,e08f3f5e-00c4-4059-9c6f-0cb416f0a7dc,"0,000","34,064",89869.90799999,431820.516,3.789,89903.854,431817.678,3.789,51.87112098,51.87109944,4.44147879,4.44197217,34.064,0
183,0892460e-dbb0-47b3-a2f3-b3e42afa121f,Links,d3a50270-2fc4-4396-a065-b931c52155c2,"-4,501","0,000",89865.42299999,431820.89,3.789,89869.90799999,431820.516,3.789,51.87112382,51.87112098,4.4414136,4.44147879,0,-4.501
184,0892460e-dbb0-47b3-a2f3-b3e42afa121f,Links,d8df586d-9046-4180-ba6a-2a150051d754,"0,000","34,087",89869.90799999,431820.516,3.789,89903.97199999,431820.34899999,3.789,51.87112098,51.87112346,4.44147879,4.44197338,34.087,0
185,9ad8b427-7755-481a-bc4d-9a911caacfa2,Rechts-Links,1c378efd-8b52-425d-be0d-968ed7da8106,"19,950","26,810",99934.65499999,427746.645,3.355,99940.47199999,427743.00799999,3.37699999,51.8355919,51.83555979,4.5882597,4.58834467,26.81,19.95
186,9ad8b427-7755-481a-bc4d-9a911caacfa2,Rechts-Links,175a55dd-afdd-4f01-9e77-4695695eb42f,"9,975","19,950",99926.197,427751.933,3.322,99934.65499999,427746.645,3.355,51.83563859,51.8355919,4.58813615,4.5882597,19.95,9.975
187,9ad8b427-7755-481a-bc4d-9a911caacfa2,Rechts-Links,7126b916-5f47-4c6b-a31a-2f1c75710255,"0,000","9,975",99917.74,427757.222,3.29,99926.197,427751.933,3.322,51.83568529,51.83563859,4.58801261,4.58813615,9.975,0
188,9ad8b427-7755-481a-bc4d-9a911caacfa2,Rechts-Links,d56473ff-61b0-4451-b8b3-e0695fd69733,"-13,034","0,000",99906.68799999,427764.13199999,3.24699999,99917.74,427757.222,3.29,51.8357463,51.83568529,4.58785117,4.58801261,0,-13.034
189,9ad8b427-7755-481a-bc4d-9a911caacfa2,Links-Rechts,6b206999-925e-4637-a7f6-309b2a25043b,"19,950","29,945",99934.01499999,427745.738,3.355,99941.849,427739.531,3.387,51.83558368,51.83552867,4.58825056,4.5883652,29.945,19.95
190,9ad8b427-7755-481a-bc4d-9a911caacfa2,Links-Rechts,c1ea1cd9-082d-4c56-853d-818d5c284226,"9,975","19,950",99926.197,427751.933,3.322,99934.01499999,427745.738,3.355,51.83563859,51.83558368,4.58813615,4.58825056,19.95,9.975
191,9ad8b427-7755-481a-bc4d-9a911caacfa2,Links-Rechts,d55c1a74-634c-47cc-b6d8-7b25fc709ec1,"0,000","9,975",99918.379,427758.128,3.29,99926.197,427751.933,3.322,51.8356935,51.83563859,4.58802174,4.58813615,9.975,0
192,9ad8b427-7755-481a-bc4d-9a911caacfa2,Links-Rechts,cb95fed8-6bd3-4b71-bd26-0723ce4eeaee,"-13,034","0,000",99908.163,427766.223,3.24699999,99918.379,427758.128,3.29,51.83576524,51.8356935,4.58787224,4.58802174,0,-13.034
193,9ad8b427-7755-481a-bc4d-9a911caacfa2,Rechts-Rechts,6b206999-925e-4637-a7f6-309b2a25043b,"19,924","29,919",99934.01499999,427745.738,3.355,99941.849,427739.531,3.387,51.83558368,51.83552867,4.58825056,4.5883652,29.919,19.924
194,9ad8b427-7755-481a-bc4d-9a911caacfa2,Rechts-Rechts,94624c2a-9e86-4fb9-aa0a-215f1ece43ed,"0,000","19,924",99917.74,427757.222,3.29,99934.01499999,427745.738,3.355,51.83568529,51.83558368,4.58801261,4.58825056,19.924,0
195,9ad8b427-7755-481a-bc4d-9a911caacfa2,Rechts-Rechts,d56473ff-61b0-4451-b8b3-e0695fd69733,"-13,034","0,000",99906.68799999,427764.13199999,3.24699999,99917.74,427757.222,3.29,51.8357463,51.83568529,4.58785117,4.58801261,0,-13.034
196,9ad8b427-7755-481a-bc4d-9a911caacfa2,Links-Links,1c378efd-8b52-425d-be0d-968ed7da8106,"19,924","26,784",99934.65499999,427746.645,3.355,99940.47199999,427743.00799999,3.37699999,51.8355919,51.83555979,4.5882597,4.58834467,26.784,19.924
197,9ad8b427-7755-481a-bc4d-9a911caacfa2,Links-Links,c7686a13-b2e0-4ad4-818a-f8b532c848d5,"0,000","19,924",99918.379,427758.128,3.29,99934.65499999,427746.645,3.355,51.8356935,51.8355919,4.58802174,4.5882597,19.924,0
198,9ad8b427-7755-481a-bc4d-9a911caacfa2,Links-Links,cb95fed8-6bd3-4b71-bd26-0723ce4eeaee,"-13,034","0,000",99908.163,427766.223,3.24699999,99918.379,427758.128,3.29,51.83576524,51.8356935,4.58787224,4.58802174,0,-13.034
199,45359de2-0cd6-4a06-950a-4154cdc1b366,Rechts,c5b8278b-b963-4bf0-b1a4-7faf40eaa6e0,"-4,499","0,000",108725.662,478794.988,2.87999999,108721.326,478793.788,2.859,52.29519002,52.29517888,4.70887996,4.70881657,0,-4.499
