OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,VERKANTING_BEGIN,VERKANTING_EIND,HELLING,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
83,349893,003_2213L_83.9,L,0,33.145925,2021/10/29 14:29:04+00,2017/05/16 10:25:33+00,Constant,33.145925,0,0,0,0,66.29185,Ja,10,4282d451-8d55-4b06-90e6-08f46ab70c59,da769f9f-f774-40e3-a17e-b5f9d2df6f64,2193bf3a-f886-4f2e-8abd-8357062dd800,33.1460047889141
84,349894,003_2213L_83.9,L,33.145925,66.29185,2021/10/29 14:29:04+00,2017/05/16 10:25:33+00,Constant,33.145925,0,0,0,1,66.29185,Ja,10,4282d451-8d55-4b06-90e6-08f46ab70c59,da769f9f-f774-40e3-a17e-b5f9d2df6f64,d21a9817-c7b0-42d9-b75e-4a0cf50ca376,33.145845037784
85,349895,003_2235L_84.2,L,0,36.57,2021/10/29 14:29:04+00,2017/05/16 10:01:00+00,Constant,36.57,0,0,0,0,505.17962474,Nee,10,b0fcf9ed-8119-419f-85aa-cea70fd6669e,de1b3863-d07c-4990-b6b2-25f843ef299d,3910ee0f-f1ff-48ad-831f-1cf385e64a67,36.5700492168751
86,349896,003_2235L_84.2,,36.57,505.17962474,2021/10/29 14:29:04+00,2017/05/16 10:01:00+00,Constant,468.60962474,0,0,0,1,505.17962474,Nee,10,b0fcf9ed-8119-419f-85aa-cea70fd6669e,de1b3863-d07c-4990-b6b2-25f843ef299d,,468.609605564485
87,349897,003_2223R_84.1,R,0,27.34246,2021/10/29 14:29:05+00,2020/08/20 02:00:00+00,Constant,27.34246,0,0,0,0,33.1458858,Ja,10,ade38739-a6f0-4458-afa5-a4320483caff,e3ecb22b-6e54-4191-b784-8078071da641,55558d33-5fdd-4c25-b65c-8ff4bdd327c1,27.3424848577276
88,349898,003_2223R_84.1,P,27.34246,33.1458858,2021/10/29 14:29:05+00,2020/08/20 02:00:00+00,Constant,5.8034258,0,0,0,1,33.1458858,Ja,10,ade38739-a6f0-4458-afa5-a4320483caff,e3ecb22b-6e54-4191-b784-8078071da641,a257810a-7ccb-4e60-8d22-33cb124b66f1,5.80344334770315
89,349899,003_2227Q_84.2,Q,0,16.835,2021/10/29 14:29:06+00,2020/08/20 02:00:00+00,Constant,16.835,0,0,0,0,22.6384258,Ja,10,2f04f122-46f1-4df4-b23f-061b1d4f1626,ea1cfcbd-7bb9-4e55-8594-ac1fc5474a59,0c5853ff-18ee-4223-b4e4-c55b28fa4494,16.8350205777496
90,349900,003_2227Q_84.2,Q,16.835,22.6383888,2021/10/29 14:29:06+00,2020/08/20 02:00:00+00,Constant,5.8033888,0,0,0,1,22.6384258,Ja,10,2f04f122-46f1-4df4-b23f-061b1d4f1626,ea1cfcbd-7bb9-4e55-8594-ac1fc5474a59,a257810a-7ccb-4e60-8d22-33cb124b66f1,5.80342071712882
91,349901,003_2213R_83.9,R,0,36.57,2021/10/29 14:29:07+00,2017/05/16 10:25:33+00,Constant,36.57,0,0,0,0,108.96634618,Ja,10,e6d5f3d8-02c7-468e-911d-9b6639473425,eae5f201-8fb6-45a7-bdf2-37d505591884,2193bf3a-f886-4f2e-8abd-8357062dd800,36.5700718475498
92,349902,003_2213R_83.9,,36.57,72.41888618,2021/10/29 14:29:07+00,2020/08/20 18:08:24+00,Constant,35.84888618,0,0,0,1,108.96634618,Ja,10,e6d5f3d8-02c7-468e-911d-9b6639473425,eae5f201-8fb6-45a7-bdf2-37d505591884,,35.8488338228961
93,349903,003_2213R_83.9,R,72.41888618,108.96634618,2021/10/29 14:29:07+00,2020/08/20 18:08:24+00,Constant,36.54746,0,0,0,2,108.96634618,Ja,10,e6d5f3d8-02c7-468e-911d-9b6639473425,eae5f201-8fb6-45a7-bdf2-37d505591884,d89a34d2-2228-4911-a6ad-0073952711ab,36.5474933554179
94,349904,003_2227/2229_S_T_84,S_T,0,20.12712,2021/10/29 14:29:07+00,2020/08/20 02:00:00+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,eca748a3-2f86-4965-ab70-ac75676f26ec,0c5853ff-18ee-4223-b4e4-c55b28fa4494,20.1271283129947
95,349905,003_2241R_84.3,R,0,36.57,2021/10/29 14:29:08+00,2017/05/16 10:01:20+00,Constant,36.57,0,0,0,0,440.90155074,Nee,10,e3f9596e-3d31-45b5-9029-65fa95f3803f,f777864e-120d-4a2e-b6c7-36476a729d1a,b9b148f4-5b42-4eac-a2e7-52caeab69278,36.5700025226162
96,349906,003_2241R_84.3,,36.57,440.90155074,2021/10/29 14:29:08+00,2017/05/16 10:01:14+00,Constant,404.33155074,0,0,0,1,440.90155074,Nee,10,e3f9596e-3d31-45b5-9029-65fa95f3803f,f777864e-120d-4a2e-b6c7-36476a729d1a,,404.331544996196
97,349907,003_2235R_84.2,R,0,36.54746,2021/10/29 14:29:09+00,2017/05/16 10:01:00+00,Constant,36.54746,0,0,0,0,48.44429,Ja,10,fb52ba36-4f2d-4473-aba6-2d7bb9389080,f9571555-86bc-47f5-a87b-a30a47f2db84,3910ee0f-f1ff-48ad-831f-1cf385e64a67,36.5474452018137
98,349908,003_2235R_84.2,,36.54746,44.64429,2021/10/29 14:29:09+00,2017/05/16 10:01:14+00,Constant,8.09683,0,0,0,1,48.44429,Ja,10,fb52ba36-4f2d-4473-aba6-2d7bb9389080,f9571555-86bc-47f5-a87b-a30a47f2db84,,8.09679699449109
99,349909,003_2235R_84.2,V,44.64429,48.44429,2021/10/29 14:29:09+00,2017/05/16 10:01:14+00,Constant,3.8,0,0,0,2,48.44429,Ja,10,fb52ba36-4f2d-4473-aba6-2d7bb9389080,f9571555-86bc-47f5-a87b-a30a47f2db84,b9b148f4-5b42-4eac-a2e7-52caeab69278,3.7999800539874
100,349910,003_2327R_84.4,R,0,36.57,2021/10/29 14:29:09+00,2017/05/16 10:20:05+00,Constant,36.57,0,0,0,0,505.96810172,Nee,10,b09ca28f-c730-4823-9a9b-3dd23db6bbe9,f9650b44-d705-407e-a4bc-36ee643d31ea,e17030cf-80a6-47da-bf15-1497affec6ad,36.5699500362639
101,349911,003_2327R_84.4,,36.57,505.96810172,2021/10/29 14:29:09+00,2017/05/16 10:19:23+00,Constant,469.39810172,0,0,0,1,505.96810172,Nee,10,b09ca28f-c730-4823-9a9b-3dd23db6bbe9,f9650b44-d705-407e-a4bc-36ee643d31ea,,469.398091402735
102,349912,003_2227/2229_P_Q_84,P_Q,0,20.12712,2021/10/29 14:29:10+00,2020/08/20 02:00:00+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,fcbd0927-bdf9-4398-8ac4-f65fb3070227,0c5853ff-18ee-4223-b4e4-c55b28fa4494,20.1270784721422
103,350232,009_33V_115.3,V,0,4.49999,2021/10/29 14:30:40+00,2019/09/18 02:00:00+00,Constant,4.49999,0,0,0,0,14.85607,Ja,10,bc9d3fd0-16e4-4342-b0a3-9e7e9171e251,019de3dc-662f-4617-adcd-92fa440b8e17,e3258121-d52e-4874-b777-33816973b6da,4.50002889819479
104,350233,009_33V_115.3,,4.49999,10.45606,2021/10/29 14:30:40+00,2019/08/29 02:00:00+00,Constant,5.95607,0,0,0,1,14.85607,Ja,10,bc9d3fd0-16e4-4342-b0a3-9e7e9171e251,019de3dc-662f-4617-adcd-92fa440b8e17,,5.95605547489276
105,350234,009_33V_115.3,V,10.45606,14.85606,2021/10/29 14:30:40+00,2019/08/29 02:00:00+00,Constant,4.4,0,0,0,2,14.85607,Ja,10,bc9d3fd0-16e4-4342-b0a3-9e7e9171e251,019de3dc-662f-4617-adcd-92fa440b8e17,4899b63a-5240-41d2-993f-b3adcdce6725,4.4000176843215
106,350235,009_129V_148.9,V,0,3.8,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Constant,3.8,0,0,0,0,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,f633be92-aa20-4312-875e-829a53a56d77,3.80000365923852
107,350236,009_129V_148.9,,3.8,112.742547,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Constant,108.942547,0,0,0,1,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,108.942573614267
108,350237,009_129V_148.9,,112.742547,147.742547,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Helling,35,0,25,0.71428571,2,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,34.9999993976957
109,350238,009_129V_148.9,,147.742547,207.033096,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Constant,59.290549,25,25,0,3,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,59.2905751088334
110,350239,009_129V_148.9,,207.033096,242.033096,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Helling,35,25,0,-0.71428571,4,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,34.9999414394007
111,350240,009_129V_148.9,,242.033096,466.505237,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Constant,224.472141,0,0,0,5,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,224.472148807529
112,350241,009_129V_148.9,V,466.505237,470.305237,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Constant,3.8,0,0,0,6,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,52913c02-850f-47eb-bcf1-7ff02c7239b4,3.79999664360111
113,350242,009_67BV_127.8,V,0,4.4,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Constant,4.4,0,0,0,0,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,adac8c36-2b3e-4e31-ae8d-f5cba1572754,4.40000509318316
114,350243,009_67BV_127.8,,4.4,1416.610508,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Constant,1412.210508,0,0,0,1,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,1412.2104567328
115,350244,009_67BV_127.8,,1416.610508,1466.610508,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Helling,50,0,20,0.4,2,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,50.0000285375576
116,350245,009_67BV_127.8,,1466.610508,1652.320451,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Constant,185.709943,20,20,0,3,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,185.709923410551
117,350246,009_67BV_127.8,,1652.320451,1711.320451,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Helling,59,20,0,-0.33898305,4,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,59.0000088659532
118,350247,009_67BV_127.8,,1711.320451,5034.11763,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Constant,3322.797179,0,0,0,5,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,3322.79719851987
119,350248,009_67BV_127.8,,5034.11763,5084.11763,2021/10/29 14:30:41+00,2019/07/24 02:00:00+00,Helling,50,0,-40,-0.8,6,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,50.0000316293445
120,350249,009_67BV_127.8,,5084.11763,5154.518419,2021/10/29 14:30:41+00,2019/07/24 02:00:00+00,Constant,70.400789,-40,-40,0,7,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,70.4007560583614
121,350250,009_67BV_127.8,,5154.518419,5204.518419,2021/10/29 14:30:41+00,2019/07/24 02:00:00+00,Helling,50,-40,0,0.8,8,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,50.0000274432164
122,350251,009_67BV_127.8,,5204.518419,9850.552565,2021/10/29 14:30:41+00,2019/07/24 02:00:00+00,Constant,4646.034146,0,0,0,9,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,4646.03409578044
123,350252,009_67BV_127.8,L,9850.552565,9884.717565,2021/10/29 14:30:41+00,2019/07/24 02:00:00+00,Constant,34.165,0,0,0,10,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,305bafb3-81fc-4e96-8cdd-4ff73f15230f,34.1650644404777
124,350253,009_85BV_137.8,V,0,4.4,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Constant,4.4,0,0,0,0,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,024c4ffd-e184-4899-9b41-944801ccd591,4.39999477338156
125,350254,009_85BV_137.8,,4.4,86.325836,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Constant,81.925836,0,0,0,1,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,81.9258528920543
126,350255,009_85BV_137.8,,86.325836,135.325836,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Helling,49,0,30,0.6122449,2,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,48.9999719401829
127,350256,009_85BV_137.8,,135.325836,184.990858,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Constant,49.665022,30,30,0,3,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,49.6650279445871
128,350257,009_85BV_137.8,,184.990858,233.990858,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Helling,49,30,0,-0.6122449,4,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,49.0000033287394
129,350258,009_85BV_137.8,,233.990858,468.731807,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Constant,234.740949,0,0,0,5,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,234.740973520431
130,350259,009_85BV_137.8,,468.731807,523.731807,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Helling,55,0,30,0.54545455,6,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,54.9999744327536
131,350260,009_85BV_137.8,,523.731807,603.372734,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Constant,79.640927,30,30,0,7,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,79.640925131903
132,350261,009_85BV_137.8,,603.372734,643.372734,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Helling,40,30,0,-0.75,8,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,39.9999913637959
133,350262,009_85BV_137.8,,643.372734,710.746384,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Helling,67.37365,0,-40,-0.59370392,9,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,67.3737245405799
134,350263,009_85BV_137.8,,710.746384,767.061981,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Constant,56.315597,-40,-40,0,10,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,56.3155079609503
135,350264,009_85BV_137.8,,767.061981,778.891502,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Helling,11.829521,-40,-16.340958,2,11,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,,11.8295447094885
136,350265,009_85BV_137.8,R,778.891502,787.061981,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Helling,8.170479,-16.340958,0,2,12,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,a9d4bc39-6637-43a1-86b3-847feefecfb0,8.17045949453754
137,350266,009_85BV_137.8,R,787.061981,815.461502,2021/10/29 14:30:42+00,2019/07/24 02:00:00+00,Constant,28.399521,0,0,0,13,815.461502,Ja,10,84425265-a93f-41a4-8536-34d01c271cc2,10eed2b0-6fb3-4ce4-84b0-32acd2627911,a9d4bc39-6637-43a1-86b3-847feefecfb0,28.3995468803113
138,350267,009_25B/27_S_T_165.9,S_T,0,20.12712,2021/10/29 14:30:43+00,2019/07/15 02:00:00+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,131c5506-40bc-415b-874f-42ea5cad3514,02c331bb-dd2e-4702-9398-e3f44d6f79c7,20.1271684578316
139,350268,009_105AL_138.7,L,0,34.435,2021/10/29 14:30:44+00,2019/07/24 02:00:00+00,Constant,34.435,0,0,0,0,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,602f9c61-b16e-4f1f-910b-191b15977b30,34.4350701933846
140,350269,009_105AL_138.7,,34.435,843.41083,2021/10/29 14:30:44+00,2019/10/29 14:43:53+00,Constant,808.97583,0,0,0,1,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,808.975799131458
141,350270,009_105AL_138.7,,843.41083,962.41083,2021/10/29 14:30:44+00,2019/07/15 02:00:00+00,Helling,119,0,-85,-0.71428571,2,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,118.999982631126
142,350271,009_105AL_138.7,,962.41083,1011.860446,2021/10/29 14:30:44+00,2019/07/15 02:00:00+00,Constant,49.449616,-85,-85,0,3,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,49.449554204699
143,350272,009_105AL_138.7,,1011.860446,1109.360446,2021/10/29 14:30:44+00,2019/07/15 02:00:00+00,Helling,97.5,-85,0,0.87179487,4,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,97.500032402039
144,350273,009_105AL_138.7,,1109.360446,4309.847702,2021/10/29 14:30:44+00,2019/07/15 02:00:00+00,Constant,3200.487256,0,0,0,5,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,3200.48724004123
145,350274,009_105AL_138.7,,4309.847702,4410.647702,2021/10/29 14:30:44+00,2019/07/15 02:00:00+00,Helling,100.8,0,90,0.89285714,6,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,100.800046922277
146,350275,009_105AL_138.7,,4410.647702,4845.819504,2021/10/29 14:30:44+00,2019/07/15 02:00:00+00,Constant,435.171802,90,90,0,7,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,435.171732792418
147,350276,009_105AL_138.7,,4845.819504,4946.619504,2021/10/29 14:30:44+00,2019/07/15 02:00:00+00,Helling,100.8,90,0,-0.89285714,8,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,100.800009104616
148,350277,009_105AL_138.7,,4946.619504,9539.211535,2021/10/29 14:30:44+00,2019/07/15 02:00:00+00,Constant,4592.592031,0,0,0,9,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,,4592.59203868536
149,350278,009_105AL_138.7,R,9539.211535,9575.781535,2021/10/29 14:30:44+00,2019/07/17 02:00:00+00,Constant,36.57,0,0,0,10,9575.781535,Ja,10,e98e04fe-8ee6-49bb-9e28-eab9bdc74e82,14b00bfb-05be-452d-834f-48b6e5db7321,de7bff96-043b-497a-9aa7-765ffe64e1b4,36.5700592953478
150,350279,009_115AR_148.1,R,0,36.57,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Constant,36.57,0,0,0,0,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,5e16ab45-b799-48ff-80f1-b72fd6f7a51a,36.5699351377038
151,350280,009_115AR_148.1,,36.57,241.728828,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Constant,205.158828,0,0,0,1,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,205.15882079173
152,350281,009_115AR_148.1,,241.728828,291.728828,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Helling,50,0,40,0.8,2,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,50.0000375586016
153,350282,009_115AR_148.1,,291.728828,359.072364,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Constant,67.343536,40,40,0,3,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,67.3434703468647
154,350283,009_115AR_148.1,,359.072364,448.072364,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Helling,89,40,-40,-0.8988764,4,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,89.0000488077295
155,350284,009_115AR_148.1,,448.072364,776.034513,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Constant,327.962149,-40,-40,0,5,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,327.962146398632
156,350285,009_115AR_148.1,,776.034513,826.034513,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Helling,50,-40,0,0.8,6,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,49.9999987840745
157,350286,009_115AR_148.1,,826.034513,890.034513,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Helling,64,0,50,0.78125,7,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,64.0000064803856
158,350287,009_115AR_148.1,,890.034513,938.765232,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Constant,48.730719,50,50,0,8,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,48.7307258231807
159,350288,009_115AR_148.1,,938.765232,1002.765232,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Helling,64,50,0,-0.78125,9,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,64.0000145410034
160,350289,009_115AR_148.1,,1002.765232,1261.128417,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Constant,258.363185,0,0,0,10,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,,258.363171070898
161,350290,009_115AR_148.1,L,1261.128417,1297.698417,2021/10/29 14:30:45+00,2019/07/17 02:00:00+00,Constant,36.57,0,0,0,11,1297.698417,Ja,10,ef3700bc-f63c-4d7b-9664-706e78b9466e,175d142a-cd57-48d1-aee4-081c0b803624,4ec35e8e-ac1a-40a5-8f93-39559d1f4b27,36.5700091952319
162,350291,009_45AR_126.7,R,0,36.57,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Constant,36.57,0,0,0,0,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,27172c85-7cc9-4e9a-9229-eeeccabd4b1c,36.5700348538958
163,350292,009_45AR_126.7,,36.57,59.448219,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Constant,22.878219,0,0,0,1,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,,22.878141756926
164,350293,009_45AR_126.7,,59.448219,144.448219,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Helling,85,0,20,0.23529412,2,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,,85.0000150435944
165,350294,009_45AR_126.7,,144.448219,222.301527,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Constant,77.853308,20,20,0,3,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,,77.853287628538
166,350295,009_45AR_126.7,,222.301527,252.301527,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Helling,30,20,0,-0.66666667,4,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,,30.0000337829342
167,350296,009_45AR_126.7,,252.301527,323.434309,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Constant,71.132782,0,0,0,5,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,,71.1328259930734
168,350297,009_45AR_126.7,,323.434309,379.434309,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Helling,56,0,-40,-0.71428571,6,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,,56.0000295778071
169,350298,009_45AR_126.7,,379.434309,684.417747,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Constant,304.983438,-40,-40,0,7,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,,304.983361122407
170,350299,009_45AR_126.7,,684.417747,764.417747,2021/10/29 14:30:47+00,2019/07/23 02:00:00+00,Helling,80,-40,0,0.5,8,1045.681124,Ja,10,9715422c-8abb-4181-b955-1a59c65fcf36,18f3c769-5e56-46f9-80b6-143fad7ad593,,80.00000996029
