ID,STANDPLAATSNUMMER,HOOFDBRANCHE_1,HOOFDBRANCHE_2,SUBBRANCHE_1,SUBBRANCHE_2,MARKTDAG,OPPERVLAKTE_ACHTERRUIMTE_M2,OPPERVLAKTE_MARKT_STANDPLAATS,OPPERVLAKTE_OPSLAGUNIT_M2,OPPERVLAKTE_VOORRUIMTE_M2
20114,4.51,Wonen en leven,,"3.03 - Baby, kleuter en kinderkleding tot maat 176","4.12 - Baby-, kinder- en kleuterbenodigdheden",VRIJDAG,,23,15,8
20113,4.50,Wonen en leven,,"3.03 - Baby, kleuter en kinderkleding tot maat 176","4.12 - Baby-, kinder- en kleuterbenodigdheden",VRIJDAG,,23,15,8
20112,4.49,,,3.05 - Stoffen tbv vervaardigen kleding,,VRIJDAG,,23,15,8
20111,4.48,,,3.05 - Stoffen tbv vervaardigen kleding,,VRIJDAG,,23,7,16
20109,3.49,,,3.01 - Heren bovenkleding,,VRIJDAG,,23,15,8
20108,3.50,,,3.01 - Heren bovenkleding,,VRIJDAG,,23,15,8
20107,3.51,Wonen en leven,,4.02 - Huishoudelijke gebruiksvoorwerpen,4.14 - Gereedschappen en motortechnische- en rijwielonderdelen,VRIJDAG,,23,15,8
20106,3.52,Mens en mode,,3.01 - Heren bovenkleding,3.02 - Dames bovenkleding,VRIJDAG,,23,15,8
20104,3.54,Proeven en genieten,,2.01 - Brood en banket,"2.02 - Chocolade, drop en snoep",VRIJDAG,,23,15,8
20103,3.53,Mens en mode,,3.01 - Heren bovenkleding,3.02 - Dames bovenkleding,VRIJDAG,,23,15,8
20102,3.55,Proeven en genieten,,2.01 - Brood en banket,"2.02 - Chocolade, drop en snoep",VRIJDAG,,23,15,8
20101,3.56,Wonen en leven,,4.02 - Huishoudelijke gebruiksvoorwerpen,4.06 - Woninginrichting en decoratie,VRIJDAG,,23,15,8
20100,3.57,,,"3.10 - Tassen, koffers, portefeuilles en portemonnees, en overige lederwaren",,VRIJDAG,,23,15,8
20099,3.58,,,"3.10 - Tassen, koffers, portefeuilles en portemonnees, en overige lederwaren",,VRIJDAG,,23,15,8
20098,3.59,Mens en mode,,3.06 - Beenmode,"3.04 - Lingerie, ondergoed en nachtmode",VRIJDAG,,23,15,8
20097,3.60,Proeven en genieten,,"2.04 - Kaas, zuivel, eieren",2.01 - Brood en banket,VRIJDAG,,23,15,8
