FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_kenmerk.1134,Puntstuk,R,62.31399918,R,62.41199875,H,002,KLK0008056844,R,I,3,,,"LINESTRING (133567.6165000014 454496.7432000004, 133566.7670999989 454492.74599999934, 133561.3647999987 454468.3363999985, 133548.41600000113 454412.189199999, 133543.0454000011 454404.939199999)"
kantstroken_kenmerk.1135,Vluchtstrook,R,62.85800171,R,62.93500137,H,002,KLK0008056846,R,I,4,,,"LINESTRING (133429.31700000167 453976.2943999991, 133418.62000000104 453950.10709999874, 133405.6981999986 453903.1400000006)"
kantstroken_kenmerk.1136,Puntstuk,R,63.65800095,R,63.72999954,H,002,KLK0008056855,R,I,3,,,"LINESTRING (133263.03940000013 453207.0423000008, 133240.92770000175 453122.49980000034)"
kantstroken_kenmerk.1137,Puntstuk,R,64.19400024,R,64.23699951,H,002,KLK0008056862,R,I,3,,,"LINESTRING (133127.16550000012 452691.2692000009, 133117.15700000152 452650.95639999956, 133112.32880000025 452639.5399999991)"
kantstroken_kenmerk.1138,Puntstuk,R,113.64399719,R,113.7009964,T,002,KLK0008057961,L,I,3,,,"LINESTRING (151830.09259999916 413859.98739999905, 151796.79569999874 413911.0982000008)"
kantstroken_kenmerk.1139,Vluchtstrook,R,113.7009964,R,114.26000214,T,002,KLK0008057962,L,I,4,,,"LINESTRING (152134.9208999984 413393.8903999999, 151997.95690000057 413604.7932999991, 151988.22179999948 413616.48319999874, 151830.09259999916 413859.98739999905)"
kantstroken_kenmerk.1140,Vluchtstrook,R,116.52999878,R,116.6760025,T,002,KLK0008058005,L,I,5,,,"LINESTRING (152405.38599999994 411069.9679999985, 152434.2263999991 411216.15019999817)"
kantstroken_kenmerk.1141,Puntstuk,R,118.58999634,R,118.68800354,T,002,KLK0008058014,L,I,3,,,"LINESTRING (151297.7782999985 409614.97129999846, 151317.9032999985 409621.1319000013, 151346.78409999982 409629.2544, 151366.12929999828 409634.3328999989, 151394.23429999873 409641.2272000015)"
kantstroken_kenmerk.1142,Vluchtstrook,R,164.77900696,R,164.89399719,H,002,KLK0008059432,R,I,2,,,"LINESTRING (158010.58549999818 379809.74870000035, 158005.59910000116 379868.53759999946, 158007.3786999993 379914.3823999986)"
kantstroken_kenmerk.1143,Vluchtstrook,R,239.10499573,R,239.27999878,H,002,KLK0008060170,R,I,2,,,"LINESTRING (182791.06590000167 333154.97019999847, 182790.42590000108 333151.0058999993, 182774.3649000004 333057.36719999835, 182770.6677000001 333032.64079999924, 182766.65320000052 333003.3214999996, 182769.65089999884 332983.4990000017)"
kantstroken_kenmerk.1144,Vluchtstrook,R,240.477005,R,240.64199829,T,002,KLK0008060204,L,I,2,,,"LINESTRING (184007.91910000145 330378.0872000009, 184016.01110000163 330370.9723000005, 184052.18620000035 330339.8277999982, 184120.16099999845 330281.46279999986, 184142.85700000077 330271.55999999866)"
kantstroken_kenmerk.1145,Puntstuk,R,62.4679985,R,62.53099823,T,002,KLK0008056757,L,I,3,,,"LINESTRING (133577.72019999847 454264.2476999983, 133580.4908999987 454289.309799999, 133591.7329000011 454331.6272)"
kantstroken_kenmerk.1146,Vluchtstrook,R,55.64799881,R,55.90599823,H,002,KLK0008056781,R,I,3,,,"LINESTRING (130003.42650000006 459548.3055000007, 130013.76220000163 459526.5689999983, 130037.27690000087 459500.69000000134, 130054.85300000012 459481.0273000002, 130081.69350000098 459451.3583999984, 130095.33790000156 459436.7349999994, 130109.22619999945 459422.34160000086, 130130.3946999982 459401.06819999963, 130167.56049999967 459364.1680999994, 130172.98220000044 459358.8333999999)"
kantstroken_kenmerk.1147,Vluchtstrook,R,55.90599823,R,56.20500183,H,002,KLK0008056782,R,I,4,,,"LINESTRING (130172.98220000044 459358.8333999999, 130270.91910000145 459262.46869999915, 130299.53649999946 459234.5188000016, 130347.19299999997 459188.9763999991, 130372.5207999982 459165.4349000007, 130381.558699999 459157.38329999894)"
kantstroken_kenmerk.1148,Puntstuk,R,56.23300171,R,56.29499817,H,002,KLK0008056793,R,I,3,,,"LINESTRING (130401.1660999991 459139.9156999998, 130420.16409999877 459123.1217, 130439.23149999976 459106.95259999856, 130449.7498999983 459098.2635000013)"
kantstroken_kenmerk.1149,Puntstuk,R,164.70599365,R,164.78399658,H,002,KLK0008059116,R,I,1,,,"LINESTRING (158072.6270999983 379917.9706999995, 158071.99210000038 379920.2509999983, 158064.7562999986 379949.3784000017, 158059.50189999864 379972.6634000018, 158053.0978000015 379996.370099999)"
kantstroken_kenmerk.1150,Vluchtstrook,R,164.8999939,R,165.14500427,H,002,KLK0008059125,R,I,1,,,"LINESTRING (158265.26159999892 379665.0918999985, 158262.96440000087 379666.3630999997, 158254.33779999986 379671.43189999834, 158240.80220000073 379679.95059999824, 158232.47150000185 379685.4847000018, 158224.30040000007 379691.26740000024, 158214.0390000008 379699.0177000016, 158206.3060999997 379705.26680000126, 158198.69750000164 379711.7714000009, 158187.50580000132 379721.76480000094, 158180.25600000098 379728.6528999992, 158172.49689999968 379736.40239999816, 158165.57679999992 379743.6438000016, 158158.872299999 379751.0645000003, 158152.40590000153 379758.69480000064, 158146.06560000032 379766.66420000046, 158140.08049999923 379774.6763000004, 158134.27659999952 379782.8271000013, 158123.06320000067 379799.6886, 158117.80730000138 379808.19640000165, 158112.75059999898 379816.82930000126, 158108.0196999982 379825.5001000017, 158106.54470000044 379828.38489999995)"
kantstroken_kenmerk.1151,Vluchtstrook,R,63.04499817,R,63.59000015,H,002,KLK0008057151,R,I,5,,,"LINESTRING (133397.21799999848 453793.23900000006, 133386.99579999968 453744.83260000125, 133383.66930000111 453730.24109999835, 133380.0159999989 453715.6917000003, 133375.90289999917 453701.2522, 133371.33469999954 453686.9213999994, 133366.50869999826 453673.2093000002, 133361.08949999884 453659.20800000057, 133355.25510000065 453645.38800000027, 133346.7837000005 453627.2635000013, 133339.90249999985 453613.9004999995, 133334.21229999885 453603.4351999983, 133331.0614 453597.9609000012, 133323.3242000006 453585.1182000004, 133314.3847000003 453571.4545999989, 133305.81639999896 453559.1350999996, 133300.7424999997 453552.19900000095, 133294.65659999847 453544.26900000125, 133285.21829999983 453532.6105999984, 133276.47419999912 453522.45479999855, 133261.58069999889 453506.2771999985, 133252.14299999923 453496.7859000005, 133238.70960000157 453484.1257000007, 133227.4023000002 453474.2578999996, 133215.81120000035 453464.7371000014, 133201.72470000014 453453.8739, 133189.4739000015 453445.20589999855, 133181.20450000092 453439.5817000009, 133168.5417000018 453431.53599999845, 133155.64299999923 453423.8467000015, 133129.27419999987 453409.1143999994, 133075.31529999897 453380.4726999998)"
kantstroken_kenmerk.1152,Vluchtstrook,R,63.62599945,R,63.71900177,H,002,KLK0008057153,R,I,3,,,"LINESTRING (133042.48090000078 453357.74599999934, 133042.05059999973 453357.49439999834, 133025.60209999979 453347.1616999991, 133013.2237999998 453338.6953999996, 133006.3027999997 453333.6284000017, 132998.36960000172 453327.5298999995, 132990.65410000086 453321.1545000002, 132986.9085999988 453317.8420000002, 132977.13720000163 453308.46649999917, 132973.77529999986 453304.8392999992)"
kantstroken_kenmerk.1153,Vluchtstrook,R,126.6760025,R,126.71199799,H,002,KLK0008058502,R,I,2,,,"LINESTRING (150165.77540000156 403037.2793999985, 150161.17940000072 403019.6158999987, 150165.81579999998 402993.2723999992)"
kantstroken_kenmerk.1154,Vluchtstrook,R,257.2250061,R,257.4119873,T,002,KLK0008060680,L,A,2,,,"LINESTRING (178322.01830000058 316621.4283000007, 178323.2210999988 316641.7307000011, 178320.86800000072 316665.1845000014, 178319.3370999992 316685.1264999993, 178319.02409999818 316693.84540000185, 178318.9387000017 316703.8449999988, 178319.05150000006 316708.8449999988, 178319.5522999987 316718.0276999995, 178320.9814000018 316732.9598999992, 178322.85379999876 316745.50769999996, 178327.310899999 316769.5249999985, 178334.01570000127 316803.4574000016, 178336.2749999985 316814.60500000045)"
kantstroken_kenmerk.1155,Vluchtstrook,R,7.15299988,R,7.30499983,T,003,KLK0008060924,L,I,4,,,"LINESTRING (105531.52419999987 422344.58040000126, 105547.00050000101 422374.4283999987, 105556.4459999986 422392.0590999983, 105565.99810000136 422409.63109999895, 105585.45789999887 422444.57880000025, 105605.8984999992 422480.55319999903)"
kantstroken_kenmerk.1156,Puntstuk,R,164.89199829,R,164.92799377,T,002,KLK0008059417,L,I,1,,,"LINESTRING (158004.46350000054 379796.23530000076, 158004.60300000012 379795.7619000003, 158006.9294999987 379786.01900000125, 158011.83570000157 379757.02219999954)"
kantstroken_kenmerk.1157,Vluchtstrook,R,165.40499878,R,165.48500061,T,002,KLK0008059446,L,I,2,,,"LINESTRING (158508.17799999937 379587.4466000013, 158443.75890000165 379581.5469999984, 158429.36349999905 379574.7311999984)"
kantstroken_kenmerk.1158,Redresseerstrook,R,165.48500061,R,165.50999451,T,002,KLK0008059447,L,I,2,,,"LINESTRING (158508.17799999937 379587.4466000013, 158515.14880000055 379588.0850000009, 158532.5720999986 379589.67819999903)"
kantstroken_kenmerk.1159,Puntstuk,R,166.19799805,R,166.26600647,T,002,KLK0008059150,L,I,4,,,"LINESTRING (159294.43820000067 379616.93730000034, 159248.40159999952 379615.61890000105, 159225.9662999995 379616.6070000008)"
kantstroken_kenmerk.1160,Vluchtstrook,R,8.22799969,R,8.50599957,H,004,KLK0008061718,R,I,2,,,"LINESTRING (111241.61710000038 479892.0095999986, 111246.40659999847 479904.09519999847, 111288.691300001 480009.4499000013, 111315.04569999874 480072.6328999996, 111339.7098999992 480132.5907000005, 111346.9712000005 480149.992899999)"
kantstroken_kenmerk.1161,Vluchtstrook,R,36.34400177,R,36.74000168,T,002,KLK0008056521,L,I,3,,,"LINESTRING (125351.74610000104 477421.28339999914, 125355.26379999891 477428.83790000156, 125359.2314000018 477437.9979000017, 125362.7511 477447.36780000106, 125366.37000000104 477458.92449999973, 125368.8321999982 477468.61670000106, 125370.14620000124 477476.02149999887, 125370.82589999959 477480.97239999846, 125371.38769999892 477485.9448999986, 125372.00530000031 477495.4633000009, 125371.93310000002 477505.4743000008, 125371.66679999977 477510.47480000183, 125371.24469999969 477515.12260000035, 125369.95109999925 477525.0122000016, 125367.81430000067 477535.62220000103, 125364.7184999995 477546.7063000016, 125363.14279999956 477551.4527999982, 125360.81480000168 477557.4849999994, 125355.98160000145 477568.1724999994, 125353.67650000006 477572.61239999905, 125349.6699000001 477579.6191999987, 125347.0212999992 477583.8627000004, 125341.91039999947 477591.19220000133, 125338.90049999952 477595.10060000047, 125331.87429999933 477603.2996000014, 125324.91739999875 477610.4857000001, 125316.10920000076 477618.30490000173, 125312.18349999934 477621.40349999815, 125303.77299999818 477627.4268999994, 125293.96869999915 477633.4090999998, 125289.57070000097 477635.7921999991, 125281.1314000003 477639.8577999994, 125276.5364000015 477641.82919999957, 125269.19550000131 477644.61780000106, 125264.42639999837 477646.1997000016, 125259.61210000142 477647.54989999905, 125250.36439999938 477649.78069999814, 125245.45749999955 477650.7419999987, 125240.70419999957 477651.5324999988, 125235.72500000149 477652.14449999854, 125227.00560000166 477652.9615000002, 125217.00140000135 477653.42819999903, 125207.0020999983 477653.55680000037, 125177.96599999815 477653.1816999987, 125137.41789999977 477652.3720000014)"
kantstroken_kenmerk.1162,Vluchtstrook,R,36.78699875,R,36.96500015,T,002,KLK0008056530,L,I,4,,,"LINESTRING (125314.5623999983 477206.74170000106, 125313.05189999938 477214.6768000014, 125311.51799999923 477224.56219999865, 125309.92749999836 477239.4807999991, 125309.2078000009 477249.4699999988, 125308.85509999841 477266, 125308.89330000058 477271, 125309.55350000039 477285.0967000015, 125310.43670000136 477295.0648000017, 125312.27769999951 477309.3612000011, 125313.96669999883 477319.29360000044, 125315.97210000083 477329.0914000012, 125319.44640000165 477343.13230000064, 125322.22260000184 477352.74980000034, 125330.10220000148 477375.12099999934)"
kantstroken_kenmerk.1163,Vluchtstrook,R,36.96500015,R,37.18099976,T,002,KLK0008056531,L,I,3,,,"LINESTRING (125314.5623999983 477206.74170000106, 125314.92540000007 477204.83469999954, 125318.14200000092 477190.1235000007, 125320.95160000026 477179.5291999988, 125323.7314000018 477169.91589999944, 125327.8238000013 477156.77120000124, 125332.5832999982 477142.5384000018, 125351.56949999928 477089.5320000015, 125373.79809999838 477028.4008000009, 125376.14070000127 477002.12049999833)"
kantstroken_kenmerk.1164,Puntstuk,R,89.59100342,R,89.73000336,T,002,KLK0008057647,L,I,2,,,"LINESTRING (143732.67920000106 430518.83100000024, 143678.05059999973 430623.7181000002, 143677.19399999827 430630.13699999824)"
kantstroken_kenmerk.1165,Puntstuk,R,90.37799835,R,90.40100098,T,002,KLK0008057649,L,I,2,,,"LINESTRING (144044.13439999893 429923.3652999997, 144032.98680000007 429944.6191999987)"
kantstroken_kenmerk.1166,Vluchtstrook,R,90.40100098,R,90.58499908,T,002,KLK0008057650,L,I,3,,,"LINESTRING (144129.73090000078 429759.42350000143, 144044.13439999893 429923.3652999997)"
kantstroken_kenmerk.1167,Puntstuk,R,91.04699707,R,91.10199738,T,002,KLK0008057667,L,I,2,,,"LINESTRING (144377.54720000178 429308.00659999996, 144362.85570000112 429328.27490000054, 144352.5887000002 429345.4397, 144344.98160000145 429358.32829999924)"
kantstroken_kenmerk.1168,Vluchtstrook,R,56.16600037,R,57.0379982,T,002,KLK0008056703,L,I,3,,,"LINESTRING (130392.40239999816 459234.71829999983, 130396.64350000024 459230.4924999997, 130417.9609999992 459209.7448000014, 130450.71889999881 459178.88910000026, 130465.41849999875 459165.32730000094, 130484.01639999822 459148.6165000014, 130510.52059999853 459125.52160000056, 130541.11320000142 459099.75030000135, 130557.27699999884 459086.58669999987, 130580.7837000005 459067.94409999996, 130600.59789999947 459052.6992000006, 130623.4411999993 459035.7523000017, 130643.6970999986 459021.0991999991, 130660.0225000009 459009.5452999994, 130686.87090000138 458990.99870000035, 130720.04780000076 458968.65089999884, 130841.9888000004 458888.03269999847, 130904.25180000067 458847.10080000013, 130942.09499999881 458822.7512000017, 131064.30550000072 458744.71499999985, 131089.47830000147 458728.39460000023, 131096.42350000143 458723.83579999954)"
kantstroken_kenmerk.1169,Vluchtstrook,R,57.10400009,R,57.73799896,T,002,KLK0008056714,L,I,5,,,"LINESTRING (131677.96950000152 458343.6988000013, 131156.64809999987 458688.40040000156)"
kantstroken_kenmerk.1170,Puntstuk,R,57.73799896,R,57.95399857,T,002,KLK0008056715,L,I,3,,,"LINESTRING (131853.05629999936 458223.15359999985, 131838.74320000038 458232.938099999, 131800.14310000092 458258.7890999988, 131695.72899999842 458327.8355999999, 131677.96950000152 458343.6988000013)"
kantstroken_kenmerk.1171,Vluchtstrook,R,57.95399857,R,58.64899826,T,002,KLK0008056716,L,I,3,,,"LINESTRING (132388.58069999889 457783.2340000011, 132387.1398999989 457784.6680999994, 132358.46970000118 457812.5628999993, 132332.20100000128 457837.67990000173, 132295.67880000174 457871.8291000016, 132269.84109999985 457895.44029999897, 132247.9439000003 457915.0430999994, 132206.63060000166 457951.3535999991, 132172.46819999814 457980.6444000006, 132149.4754000008 457999.9193999991, 132128.1442000009 458017.5443999991, 132089.3189000003 458049.0614, 132073.65459999815 458061.4970000014, 132042.08830000088 458086.06500000134, 132010.31329999864 458110.3669000007, 131978.5064000003 458134.18250000104, 131942.21880000085 458160.7950000018, 131909.63159999996 458183.9963000007, 131880.02180000022 458204.71990000084, 131853.05629999936 458223.15359999985)"
kantstroken_kenmerk.1172,Vluchtstrook,R,58.72700119,R,58.98099899,T,002,KLK0008056718,L,I,5,,,"LINESTRING (132612.9662999995 457541.90630000085, 132611.3093000017 457543.8803000003, 132585.1715000011 457574.1603000015, 132555.0615000017 457608.28269999847, 132519.51669999957 457647.6154000014, 132488.38329999894 457681.1094000004, 132448.31810000166 457722.76949999854)"
kantstroken_kenmerk.1173,Vluchtstrook,R,33.0719986,R,33.36600113,T,002,KLK0008056352,L,I,2,,,"LINESTRING (123389.74740000069 480589.74130000174, 123440.77100000158 480531.7875000015, 123464.68939999864 480499.4781000018, 123476.96229999885 480483.6666000001, 123483.3649000004 480475.98479999974, 123490.1576000005 480468.6314999983, 123497.27389999852 480461.2362000011, 123503.54190000147 480455.48110000044, 123511.34950000048 480449.2296999991, 123517.13039999828 480444.8630999997, 123523.25569999963 480440.93239999935, 123531.84800000116 480435.7635000013, 123537.64840000123 480432.46550000086, 123542.09189999849 480430.16739999875, 123549.40340000018 480426.97129999846, 123559.37409999967 480422.89820000157, 123569.20450000092 480419.4156000018, 123578.18659999967 480416.930399999, 123587.90019999817 480414.4891999997, 123594.98759999871 480412.805399999, 123599.89389999956 480411.8365000002, 123618.61630000174 480408.43510000035)"
kantstroken_kenmerk.1174,Vluchtstrook,R,33.36600113,R,33.57400131,T,002,KLK0008056357,L,I,3,,,"LINESTRING (123788.76999999955 480305.2349999994, 123759.56500000134 480338.2848000005, 123754.14460000023 480344.32449999824, 123743.97269999981 480355.0183000006, 123736.79560000077 480361.9948000014, 123729.62330000103 480368.6141999997, 123719.36549999937 480377.21660000086, 123715.40549999848 480380.18349999934, 123708.27870000154 480384.7765999995, 123704.03990000114 480387.19469999894, 123699.5876000002 480389.47769999877, 123689.05970000103 480394.08370000124, 123680.71829999983 480397.0560000017, 123671.14319999889 480399.73110000044, 123666.27820000052 480400.88980000094, 123656.45320000127 480402.76779999956, 123643.76330000162 480404.71990000084, 123622.80660000071 480407.67379999906, 123618.61630000174 480408.43510000035)"
kantstroken_kenmerk.1175,Vluchtstrook,R,73.72699738,R,75.31700134,T,002,KLK0008057432,L,I,3,,,"LINESTRING (135844.1160000004 443943.1948999986, 135840.7186000012 443922.67449999973, 135828.3247999996 443887.43360000104, 135809.71590000018 443835.67540000007, 135795.2250000015 443793.0705000013, 135771.55590000004 443721.8911000006, 135749.67289999872 443655.2542000003, 135743.38049999997 443635.0007000007, 135732.13910000026 443596.6055999994, 135724.308699999 443567.64550000057, 135719.38219999894 443548.0903000012, 135715.9200000018 443533.4948000014, 135708.48860000074 443499.2906999998, 135701.6964999996 443464.04289999977, 135696.7313000001 443434.4565999992, 135694.47580000013 443419.6251000017, 135691.15190000087 443395.54580000043, 135689.29340000078 443380.6596000008, 135687.64279999956 443365.7507000007, 135685.60559999943 443345.8542000018, 135684.11410000175 443328.89009999856, 135682.99960000068 443313.92550000176, 135682.11250000075 443298.9503999986, 135680.54899999872 443263.98530000076, 135679.9208999984 443240, 135679.79179999977 443225, 135679.95820000023 443200, 135680.2237999998 443185, 135680.9001000002 443160.96990000084, 135681.5326000005 443145.98259999976, 135684.59710000083 443099.9510000013, 135687.2771999985 443071.18780000135, 135689.00620000064 443056.2835999988, 135692.2276000008 443031.4908000007, 135697.32459999993 442996.86300000176, 135700.5423000008 442977.3920999989, 135703.23809999973 442962.6354999989, 135711.2014000006 442923.4343999997, 135717.7501000017 442894.17229999974, 135722.99179999903 442872.7289999984, 135726.75349999964 442858.2078999989, 135732.0199000016 442838.9134000018, 135737.689100001 442819.367899999, 135748.1187000014 442785.6992999986, 135753.36740000173 442769.87999999896, 135759.97129999846 442750.9899000004, 135772.89609999955 442716.0445000008, 135785.810899999 442683.5135000013, 135796.81419999897 442657.9109000005, 135806.03979999945 442637.19150000066, 135813.36210000142 442621.32360000163, 135820.84270000085 442605.47250000015, 135829.67660000175 442587.5267999992, 135837.7025000006 442571.7087999992, 135850.68200000003 442547.30739999935, 135857.9492000006 442534.1840999983, 135870.44790000096 442512.3471000008, 135877.65480000153 442489.4818000011)"
kantstroken_kenmerk.1199,Vluchtstrook,R,70.61000061,R,71.01300049,H,002,KLK0008057329,R,I,2,,,"LINESTRING (133423.42130000144 446043.1281000003, 133418.5817000009 446054.39449999854, 133414.18499999866 446066.79630000144, 133411.1911999993 446076.3467000015, 133409.88899999857 446081.17440000176, 133408.43950000033 446087.57229999825, 133407.5423000008 446092.50400000066, 133406.92430000007 446097.4657999985, 133406.5014999993 446103.47140000015, 133406.5020999983 446108.46719999984, 133407.30530000106 446117.0582999997, 133408.2648999989 446121.9211000018, 133410.7848000005 446130.16230000183, 133412.72030000016 446134.6779000014, 133415.00340000167 446139.1275999993, 133418.27230000123 446144.3740000017, 133421.2468000017 446148.32009999827, 133424.53269999847 446152.08879999816, 133427.54100000113 446155.0331999995, 133431.29780000076 446158.26410000026, 133435.34970000014 446161.20120000094, 133439.35709999874 446163.73889999837, 133443.66409999877 446166.0406999998, 133448.2426000014 446168.0520000011, 133452.53940000013 446169.59600000083, 133457.23589999974 446170.90370000154, 133463.61439999938 446172.06489999965, 133468.47960000113 446172.51590000093, 133475.060899999 446172.60500000045, 133479.9851000011 446172.19959999993, 133486.7109999992 446171.06280000135, 133491.44830000028 446169.83370000124, 133495.8999999985 446168.3258000016, 133500.46499999985 446166.374499999, 133504.91380000114 446164.0872000009, 133508.66360000148 446161.7681999989, 133512.6347000003 446158.95120000094, 133518.188000001 446154.1504999995, 133521.62079999968 446150.57620000094, 133525.08929999918 446146.4127999991, 133528.00659999996 446142.4342, 133530.1794999987 446139.0089999996, 133533.14930000156 446133.70529999956, 133535.35570000112 446129.2263999991, 133539.24749999866 446120.0144000016, 133543.3392000012 446107.9332999997, 133547.63789999858 446093.5625, 133567.5276999995 446024.3225999996, 133581.0998999998 446009.97729999945)"
kantstroken_kenmerk.1229,Vluchtstrook,R,65.41799927,R,65.62200165,H,002,KLK0008057211,R,I,2,,,"LINESTRING (134171.49240000173 452680.2905000001, 134177.49980000034 452679.01839999855, 134221.70059999824 452670.04989999905, 134304.84959999844 452652.8247000016, 134372.2512000017 452638.870099999, 134394.04610000178 452642.26150000095)"
kantstroken_kenmerk.1176,Vluchtstrook,R,73.81300354,R,75.27799988,H,002,KLK0008057452,R,I,3,,,"LINESTRING (134968.98550000042 443662.8055999987, 134979.5428000018 443645.0751999989, 134997.18250000104 443627.3403999992, 135014.38329999894 443609.194600001, 135027.71920000017 443594.28709999844, 135043.55640000105 443575.52050000057, 135052.93409999833 443563.80999999866, 135068.12319999933 443543.9530000016, 135078.7479000017 443529.4470000006, 135087.31309999898 443517.13219999894, 135096.10440000147 443504.0669, 135104.2386999987 443491.45059999824, 135112.00039999932 443478.6147999987, 135124.4514000006 443456.930399999, 135133.45340000093 443440.29459999874, 135144.2237999998 443419.57620000094, 135150.75939999893 443406.07459999993, 135154.93230000138 443396.9866000004, 135163.2419999987 443378.10539999977, 135168.98110000044 443364.2467, 135175.8249000013 443346.58100000024, 135182.61439999938 443327.76570000127, 135188.91380000114 443308.78280000016, 135193.66070000082 443293.2894000001, 135197.7853000015 443278.86620000005, 135202.83799999952 443259.51410000026, 135207.06960000098 443241.8542999998, 135211.2329000011 443222.28830000013, 135213.9935999997 443207.5443999991, 135217.25059999898 443187.8044999987, 135219.78170000017 443169.96009999886, 135221.61459999904 443155.0648000017, 135223.5636 443135.15949999914, 135224.74859999865 443118.4706999995, 135225.7479000017 443098.4941000007, 135226.28709999844 443078.50019999966, 135226.31689999998 443060.14389999956, 135225.9175999984 443040.1477999985, 135225.2303000018 443023.741799999, 135223.9567000009 443003.78229999915, 135222.5384999998 442988.01520000026, 135220.32449999824 442968.13500000164, 135217.96570000052 442951.0146000013, 135214.8361000009 442931.2608000003, 135211.87629999965 442915.1145000011, 135207.84980000183 442895.52380000055, 135204.42770000175 442880.6909000017, 135199.5164999999 442861.30270000175, 135194.83260000125 442844.39990000054, 135190.5186999999 442829.9690000005, 135185.97450000048 442815.6816000007, 135181.11389999837 442801.4904000014, 135174.60280000046 442783.5478999987, 135167.34490000084 442764.91160000116, 135163.52259999886 442755.6708999984, 135156.0223999992 442738.5775000006, 135149.70389999822 442724.9668000005, 135143.14930000156 442711.4737999998, 135133.97360000014 442693.70059999824, 135126.8396999985 442680.49650000036, 135110.9175999984 442652.9362999983, 135097.81899999827 442631.64240000024, 135088.6035999991 442617.16800000146, 135080.35720000044 442604.63919999823, 135046.96660000086 442554.7884000018, 135011.91220000014 442502.9365000017, 134950.87689999864 442413.07239999995, 134940.5828000009 442391.8874000013)"
kantstroken_kenmerk.1177,Vluchtstrook,R,112.5,R,112.58799744,H,002,KLK0008058074,R,I,6,,,"LINESTRING (150990.26889999956 414711.4968000017, 151050.1724999994 414664.38379999995, 151060.32389999926 414658.38910000026)"
kantstroken_kenmerk.1178,Vluchtstrook,R,112.58799744,R,112.81999969,H,002,KLK0008058075,R,I,5,,,"LINESTRING (151060.32389999926 414658.38910000026, 151063.19839999825 414656.6915999986, 151102.5025999993 414625.7851999998, 151151.85660000145 414587.4442999996, 151167.50239999965 414574.9857000001, 151186.8900000006 414559.1979999989, 151222.6447999999 414529.0828000009, 151237.95639999956 414515.58089999855)"
kantstroken_kenmerk.1179,Vluchtstrook,R,112.81999969,R,113.2990036,H,002,KLK0008058076,R,I,4,,,"LINESTRING (151237.95639999956 414515.58089999855, 151245.1592000015 414509.22949999943, 151279.55260000005 414477.6867999993, 151304.94539999962 414453.58100000024, 151322.77380000055 414436.05380000174, 151339.17909999937 414419.5705000013, 151363.52600000054 414394.37150000036, 151387.436999999 414368.8114, 151404.33419999853 414350.38610000163, 151430.2697999999 414321.3165999986, 151453.18890000135 414294.85440000147, 151462.8878000006 414283.4109000005, 151482.11769999936 414260.38439999893, 151497.93360000104 414241.02219999954, 151522.84180000052 414209.71269999817, 151541.22740000114 414185.98530000076, 151558.4140000008 414163.6160000004)"
kantstroken_kenmerk.1180,Puntstuk,R,241.87600708,R,241.91900635,T,002,KLK0008060269,L,I,3,,,"LINESTRING (183093.18169999868 330397.4096999988, 183096.49340000004 330441.28489999846)"
kantstroken_kenmerk.1181,Vluchtstrook,R,28.54400063,R,28.72200012,H,004,KLK0008062262,R,I,3,,,"LINESTRING (98433.40450000018 464536.3504000008, 98433.53409999982 464536.4798000008, 98443.82079999894 464547.3969999999, 98452.26740000024 464557.03240000084, 98461.72890000045 464568.68030000106, 98473.15069999918 464583.65619999915, 98477.5196999982 464586.40619999915, 98517.44849999994 464640.5573000014, 98544.21959999949 464678.82290000096)"
kantstroken_kenmerk.1182,Puntstuk,R,75.69999695,R,75.72499847,H,004,KLK0008063659,R,I,3,,,"LINESTRING (85936.65720000118 432534.55310000107, 85934.64799999818 432525.05420000106, 85930.90540000051 432510.48420000076, 85930.253800001 432508.3328000009)"
kantstroken_kenmerk.1183,Puntstuk,R,76.03500366,R,76.13500214,H,004,KLK0008063673,R,I,3,,,"LINESTRING (85680.09840000048 432279.9772000015, 85664.23310000077 432276.5998999998, 85649.4497999996 432274.0751999989, 85634.82039999962 432272.05959999934, 85619.87669999897 432270.6763000004, 85604.84180000052 432269.79470000044, 85589.84420000017 432269.49870000035, 85576.90170000121 432269.7747000009)"
kantstroken_kenmerk.1184,Vluchtstrook,R,76.21499634,R,76.35600281,H,004,KLK0008063691,R,I,3,,,"LINESTRING (85430.0064000003 432372.90100000054, 85432.88760000095 432371.9926000014, 85437.6202000007 432370.37310000136, 85456.32110000029 432363.2820999995, 85475.11160000041 432356.42859999835, 85499.8220999986 432348.4213999994, 85517.49219999835 432345.11030000076, 85551.33700000122 432335.0342000015)"
