FID,id,grid_code,se_anno_cad_data,area,len,gdb_geomattr_data,shape
dieptepolygonen_noordzee__bonn_gebied_.1415,626,10,,,,,"POLYGON ((748936.7322000004 6990663.943300001, 748736.7326999996 6990663.943300001, 748736.7326999996 6990763.942600001, 748936.7322000004 6990763.942600001, 748936.7322000004 6990663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1416,627,5,,,,,"POLYGON ((749036.7324000001 6990663.943300001, 748936.7322000004 6990663.943300001, 748936.7322000004 6990763.942600001, 749036.7324000001 6990763.942600001, 749036.7324000001 6990663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1417,628,0,,,,,"POLYGON ((749136.7325999998 6990663.943300001, 749036.7324000001 6990663.943300001, 749036.7324000001 6990763.942600001, 749136.7325999998 6990763.942600001, 749136.7325999998 6990663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1418,629,-10,,,,,"POLYGON ((749236.7319999998 6990663.943300001, 749136.7325999998 6990663.943300001, 749136.7325999998 6990763.942600001, 749236.7319999998 6990763.942600001, 749236.7319999998 6990663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1419,630,-20,,,,,"POLYGON ((749336.7322000004 6990663.943300001, 749236.7319999998 6990663.943300001, 749236.7319999998 6990763.942600001, 749336.7322000004 6990763.942600001, 749336.7322000004 6990663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1420,631,-30,,,,,"POLYGON ((755936.7319 6990663.943300001, 755436.7325999998 6990663.943300001, 755436.7325999998 6990763.942600001, 755936.7319 6990763.942600001, 755936.7319 6990663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1421,632,-40,,,,,"POLYGON ((758336.7325999998 6990663.943300001, 758236.7323000003 6990663.943300001, 758236.7323000003 6990763.942600001, 758336.7325999998 6990763.942600001, 758336.7325999998 6990663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1422,633,20,,,,,"POLYGON ((775336.7320999997 6990663.943300001, 774836.7319 6990663.943300001, 774836.7319 6990763.942600001, 774836.7319 6990963.943100002, 775336.7320999997 6990963.943100002, 775336.7320999997 6990663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1423,634,0,,,,,"POLYGON ((707536.7325999998 6990563.943100002, 707603.9197000004 6990696.7555, 707736.7322000004 6990763.942600001, 707736.7322000004 6990563.943100002, 707536.7325999998 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1424,635,-5,,,,,"POLYGON ((719436.7319999998 6990563.943100002, 718936.7318000002 6990563.943100002, 718936.7318000002 6990663.943300001, 719436.7319999998 6990663.943300001, 719436.7319999998 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1425,636,10,,,,,"POLYGON ((736536.7326999996 6990563.943100002, 736536.7326999996 6990663.943300001, 736836.7324000001 6990663.943300001, 736836.7324000001 6990563.943100002, 736536.7326999996 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1426,637,10,,,,,"POLYGON ((738236.7326999996 6990563.943100002, 738136.7324999999 6990563.943100002, 738136.7324999999 6990663.943300001, 738236.7326999996 6990663.943300001, 738236.7326999996 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1427,638,0,,,,,"POLYGON ((738336.7319999998 6990563.943100002, 738236.7326999996 6990563.943100002, 738236.7326999996 6990663.943300001, 738336.7319999998 6990663.943300001, 738336.7319999998 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1428,639,-30,,,,,"POLYGON ((747436.7325999998 6990563.943100002, 747336.7324000001 6990563.943100002, 747336.7324000001 6990663.943300001, 747436.7325999998 6990663.943300001, 747436.7325999998 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1429,640,-20,,,,,"POLYGON ((747736.7323000003 6990563.943100002, 747636.7320999997 6990563.943100002, 747536.7319 6990563.943100002, 747436.7325999998 6990563.943100002, 747436.7325999998 6990663.943300001, 747736.7323000003 6990663.943300001, 747736.7323000003 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1430,641,-10,,,,,"POLYGON ((747936.7319 6990563.943100002, 747836.7325999998 6990563.943100002, 747736.7323000003 6990563.943100002, 747736.7323000003 6990663.943300001, 747936.7319 6990663.943300001, 747936.7319 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1431,642,-5,,,,,"POLYGON ((748036.7320999997 6990563.943100002, 747936.7319 6990563.943100002, 747936.7319 6990663.943300001, 748036.7320999997 6990663.943300001, 748036.7320999997 6990563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1432,1067,-150,,,,,"POLYGON ((759936.7324000001 6986463.943300001, 760100.1107999999 6986700.570300002, 760336.7323000003 6986863.943300001, 760255.0920000002 6986545.632100001, 759936.7324000001 6986463.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1433,1068,0,,,,,"POLYGON ((769936.7322000004 6986463.943300001, 769436.7319999998 6986463.943300001, 769436.7319999998 6986963.942600001, 769936.7322000004 6986963.942600001, 769936.7322000004 6986563.942600001, 769936.7322000004 6986463.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1434,1069,-20,,,,,"POLYGON ((769936.7322000004 6986463.943300001, 769936.7322000004 6986563.942600001, 770036.7324000001 6986563.942600001, 770036.7324000001 6986963.942600001, 770136.7325999998 6986963.942600001, 770136.7325999998 6986463.943300001, 769936.7322000004 6986463.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1435,1070,-100,,,,,"POLYGON ((774936.7320999997 6986463.943300001, 774436.7319 6986463.943300001, 774436.7319 6986963.942600001, 774659.8771000002 6987026.070700001, 774800.5997000001 6987370.022300001, 774772.6700999998 6987559.0055, 774486.3414000003 6987780.0132, 773936.7326999996 6987563.943, 774008.0210999995 6987800.6193, 774538.3925999999 6987921.114100002, 774438.2945999997 6989166.567299999, 774083.0214999998 6990010.2258, 773788.3923000004 6990786.690699998, 773634.3888999997 6991464.583799999, 772988.3924000002 6992245.4672, 772936.7323000003 6992863.942600001, 773336.7323000003 6992863.942600001, 773392.0056999996 6992216.756299999, 773995.3260000004 6992452.4439, 774580.3843 6992877.09, 774961.4395000003 6993303.4934, 775464.6618999997 6993333.492800001, 775494.1540999999 6992839.095400002, 775389.5646000002 6992611.128800001, 775028.9199000001 6992499.770500001, 774559.2911 6992201.064800002, 774389.5642999997 6992011.129299998, 774190.9318000004 6991833.633099999, 774112.9039000003 6990525.784000002, 774389.5642999997 6990016.756999999, 774583.8997999998 6989111.1294, 774689.5640000002 6988716.756900001, 774783.9002999999 6988311.129500002, 775181.0681999996 6987019.0331999995, 774936.7320999997 6986463.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1436,1071,-75,,,,,"POLYGON ((774936.7320999997 6986463.943300001, 775181.0681999996 6987019.0331999995, 774783.9002999999 6988311.129500002, 774689.5640000002 6988716.756900001, 774583.8997999998 6989111.1294, 774389.5642999997 6990016.756999999, 774112.9039000003 6990525.784000002, 774190.9318000004 6991833.633099999, 774389.5642999997 6992011.129299998, 774559.2911 6992201.064800002, 775028.9199000001 6992499.770500001, 775389.5646000002 6992611.128800001, 775494.1540999999 6992839.095400002, 775464.6618999997 6993333.492800001, 774961.4395000003 6993303.4934, 774580.3843 6992877.09, 773995.3260000004 6992452.4439, 773392.0056999996 6992216.756299999, 773336.7323000003 6992863.942600001, 773436.7324999999 6992863.942600001, 773436.7324999999 6993363.9428, 773936.7326999996 6993363.9428, 774436.7319 6993363.9428, 774436.7319 6993863.943, 774936.7320999997 6993863.943, 774936.7320999997 6994363.943100002, 775436.7323000003 6994363.943100002, 775553.2363999998 6994263.546300001, 775783.0214999998 6993851.760600001, 775671.7911 6992480.318599999, 775483.0218000002 6992317.6603000015, 775390.4428000003 6992210.226, 774637.6114999996 6991738.699099999, 774390.4434000002 6991065.6028, 774483.0214 6990210.226199999, 774590.4429000001 6989817.6603000015, 774688.6858000001 6989279.366700001, 774890.4435 6988917.6602, 775026.9671 6988169.081900001, 775390.4428000003 6987517.659899998, 775483.0218000002 6987210.2261000015, 775613.9781999998 6986853.5977, 775321.6930999998 6986514.3094, 774936.7320999997 6986463.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1437,1072,0,,,,,"POLYGON ((776836.7325999998 6986563.942600001, 777036.7320999997 6986563.942600001, 776936.7319 6986424.422600001, 776836.7325999998 6986563.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.1438,1073,-5,,,,,"POLYGON ((732336.7326999996 6986363.943100002, 732262.1224999996 6986389.3825, 732211.3415000001 6987138.503600001, 731962.1227000002 6987389.382800002, 731936.7326999996 6987863.942699999, 732236.7324000001 6987863.942699999, 732290.4431999996 6987217.660100002, 732336.7326999996 6986363.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1439,1074,-5,,,,,"POLYGON ((741436.7323000003 6986363.943100002, 741436.7323000003 6986463.943300001, 741536.7325999998 6986463.943300001, 741536.7325999998 6986363.943100002, 741436.7323000003 6986363.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1440,1075,-10,,,,,"POLYGON ((777836.7319999998 6986363.943100002, 777273.1580999997 6986405.111400001, 777336.7318000002 6986663.9428, 777336.7318000002 6986763.943100002, 777336.7318000002 6986863.943300001, 777836.7319999998 6986863.943300001, 777836.7319999998 6986363.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1441,1076,-40,,,,,"POLYGON ((730536.7324000001 6986263.942899998, 730436.7322000004 6986263.942899998, 730436.7322000004 6986363.943100002, 730536.7324000001 6986363.943100002, 730536.7324000001 6986263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1442,1077,-30,,,,,"POLYGON ((730636.7325999998 6986263.942899998, 730536.7324000001 6986263.942899998, 730536.7324000001 6986363.943100002, 730636.7325999998 6986363.943100002, 730636.7325999998 6986263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1443,1078,-10,,,,,"POLYGON ((741236.7319 6986263.942899998, 741136.7325999998 6986263.942899998, 741036.7324000001 6986263.942899998, 741036.7324000001 6986363.943100002, 741236.7319 6986363.943100002, 741236.7319 6986263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1444,1079,-5,,,,,"POLYGON ((741336.7320999997 6986263.942899998, 741236.7319 6986263.942899998, 741236.7319 6986363.943100002, 741436.7323000003 6986363.943100002, 741436.7323000003 6986263.942899998, 741336.7320999997 6986263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1445,1080,0,,,,,"POLYGON ((732836.7319 6986163.942699999, 732336.7326999996 6986163.942699999, 732336.7326999996 6986363.943100002, 732290.4431999996 6987217.660100002, 732236.7324000001 6987863.942699999, 732436.7319999998 6987863.942699999, 732436.7319999998 6988363.942899998, 732936.7320999997 6988363.942899998, 732936.7320999997 6988863.943100002, 733436.7323000003 6988863.943100002, 734536.7319999998 6988863.943100002, 734536.7319999998 6988763.9428, 734436.7326999996 6988763.9428, 734436.7326999996 6988663.942600001, 734080.2871000003 6988520.382599998, 733646.6935999999 6988258.8279, 733536.7324999999 6987863.942699999, 733436.7323000003 6987863.942699999, 733386.7326999996 6987992.0187, 733336.7320999997 6987863.942699999, 732980.2873999998 6987720.381700002, 732893.1777999997 6987607.503699999, 732667.3962000003 6987433.254299998, 732432.7284000004 6987129.231800001, 732522.2789000003 6986523.671700001, 732736.7325999998 6986463.943300001, 732836.7319 6986463.943300001, 732836.7319 6986163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1446,1081,-5,,,,,"POLYGON ((741136.7325999998 6986163.942699999, 741036.7324000001 6986163.942699999, 741036.7324000001 6986263.942899998, 741136.7325999998 6986263.942899998, 741136.7325999998 6986163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1447,1082,5,,,,,"POLYGON ((741236.7319 6986163.942699999, 741136.7325999998 6986163.942699999, 741136.7325999998 6986263.942899998, 741236.7319 6986263.942899998, 741236.7319 6986163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1448,1083,10,,,,,"POLYGON ((741236.7319 6986163.942699999, 741236.7319 6986263.942899998, 741336.7320999997 6986263.942899998, 741336.7320999997 6986163.942699999, 741236.7319 6986163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1449,1084,-200,,,,,"POLYGON ((773336.7323000003 6987463.942699999, 773336.7323000003 6986863.943300001, 773207.6309000002 6986435.109900001, 772838.1969999997 6986173.177900001, 772376.6738999998 6986312.130399998, 771632.2397999996 6986846.6699, 771490.4435 6987317.6603999995, 771212.0248999996 6987978.902399998, 771041.3221000005 6989078.8235, 771341.2240000004 6990492.159400001, 771935.0724999998 6990710.225499999, 772554.7011000002 6990606.960099999, 773051.5760000004 6990178.817699999, 773283.0214999998 6989410.226300001, 773583.0213000001 6988872.5304000005, 773490.4431999996 6988310.225699998, 773383.0218000002 6988017.660100002, 773336.7323000003 6987463.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1490,213,0,,,,,"POLYGON ((782736.7325999998 6994263.942899998, 782636.7324000001 6994263.942899998, 782636.7324000001 6994363.943100002, 782736.7325999998 6994363.943100002, 782736.7325999998 6994263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1491,214,5,,,,,"POLYGON ((782736.7325999998 6994263.942899998, 782736.7325999998 6994363.943100002, 782836.7319 6994363.943100002, 782936.7320999997 6994363.943100002, 782936.7320999997 6994263.942899998, 782736.7325999998 6994263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1450,1085,-30,,,,,"POLYGON ((725536.7324999999 6986063.943399999, 725436.7323000003 6986063.943399999, 725436.7323000003 6986563.942600001, 724936.7320999997 6986563.942600001, 724936.7320999997 6986963.942600001, 725152.5528999995 6987118.624000002, 725278.5289000003 6987673.7815000005, 724849.0367 6987922.768199999, 724683.3142999997 6988352.382800002, 724636.7324000001 6988863.943100002, 725236.7318000002 6988863.943100002, 725294.5448000003 6987941.171, 725922.0835999995 6988166.3412999995, 726089.5642999997 6988016.756299999, 726183.9006000003 6987911.1296, 726570.8143999996 6987733.553800002, 726989.5643999996 6987016.7568, 727036.7320999997 6986863.943300001, 726836.7325999998 6986863.943300001, 726766.7126000002 6987090.7621, 726462.1227000002 6987651.217099998, 725764.2714 6987609.622000001, 725479.1151 6986988.381299999, 725536.7324999999 6986063.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.1451,1086,-40,,,,,"POLYGON ((725536.7324999999 6986063.943399999, 725479.1151 6986988.381299999, 725764.2714 6987609.622000001, 726462.1227000002 6987651.217099998, 726766.7126000002 6987090.7621, 726836.7325999998 6986863.943300001, 726714.5645000003 6986958.254900001, 726352.5526999999 6987478.780699998, 725818.8612000002 6987047.457199998, 725669.1538000004 6986166.1587000005, 725536.7324999999 6986063.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.1452,1087,-40,,,,,"POLYGON ((730636.7325999998 6986063.943399999, 730536.7324000001 6986063.943399999, 730536.7324000001 6986263.942899998, 730636.7325999998 6986263.942899998, 730636.7325999998 6986063.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.1453,1088,-30,,,,,"POLYGON ((730736.7319 6986063.943399999, 730636.7325999998 6986063.943399999, 730636.7325999998 6986263.942899998, 730736.7319 6986263.942899998, 730736.7319 6986063.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.1454,1089,-50,,,,,"POLYGON ((731436.7324999999 6986063.943399999, 731366.7125000004 6986107.07, 731220.7171 6986575.7348, 731400.6972000003 6986867.696400002, 731604.1153999995 6986413.546100002, 731436.7324999999 6986063.943399999))"
dieptepolygonen_noordzee__bonn_gebied_.1455,1496,-30,,,,,"POLYGON ((783536.7324999999 6982763.942600001, 783436.7323000003 6982763.942600001, 783336.7320999997 6982763.942600001, 783336.7320999997 6982863.9428, 783536.7324999999 6982863.9428, 783536.7324999999 6982763.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.1456,1497,-40,,,,,"POLYGON ((783636.7318000002 6982763.942600001, 783536.7324999999 6982763.942600001, 783536.7324999999 6982863.9428, 783636.7318000002 6982863.9428, 783636.7318000002 6982763.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.1457,1498,10,,,,,"POLYGON ((785636.7324999999 6982763.942600001, 785636.7324999999 6982863.9428, 785736.7318000002 6982863.9428, 785736.7318000002 6982763.942600001, 785636.7324999999 6982763.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.1458,1499,-200,,,,,"POLYGON ((680936.7323000003 6982663.943300001, 680592.2991000004 6982939.791200001, 680923.256 6983608.413400002, 681067.5919000003 6983004.348299999, 680936.7323000003 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1459,1500,0,,,,,"POLYGON ((771136.7320999997 6982663.943300001, 771036.7319 6982663.943300001, 771036.7319 6982763.942600001, 771136.7320999997 6982763.942600001, 771136.7320999997 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1460,1501,10,,,,,"POLYGON ((771436.7326999996 6982663.943300001, 771195.9121000003 6982823.098000001, 771036.7319 6982863.9428, 770936.7324999999 6982863.9428, 770936.7324999999 6982963.943, 771436.7326999996 6982963.943, 771436.7326999996 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1461,1502,5,,,,,"POLYGON ((779936.7319999998 6982663.943300001, 779936.7319999998 6982763.942600001, 780436.7322000004 6982763.942600001, 780436.7322000004 6982663.943300001, 779936.7319999998 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1462,1503,10,,,,,"POLYGON ((783136.7325999998 6982663.943300001, 783036.7324000001 6982663.943300001, 783036.7324000001 6982763.942600001, 783136.7325999998 6982763.942600001, 783136.7325999998 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1463,1504,0,,,,,"POLYGON ((783236.7319 6982663.943300001, 783136.7325999998 6982663.943300001, 783136.7325999998 6982763.942600001, 783236.7319 6982763.942600001, 783236.7319 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1464,1505,-5,,,,,"POLYGON ((783336.7320999997 6982663.943300001, 783236.7319 6982663.943300001, 783236.7319 6982763.942600001, 783336.7320999997 6982763.942600001, 783336.7320999997 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1465,1506,-10,,,,,"POLYGON ((783436.7323000003 6982663.943300001, 783336.7320999997 6982663.943300001, 783336.7320999997 6982763.942600001, 783436.7323000003 6982763.942600001, 783436.7323000003 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1466,1507,-20,,,,,"POLYGON ((783536.7324999999 6982663.943300001, 783436.7323000003 6982663.943300001, 783436.7323000003 6982763.942600001, 783536.7324999999 6982763.942600001, 783536.7324999999 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1467,1508,-30,,,,,"POLYGON ((783636.7318000002 6982663.943300001, 783536.7324999999 6982663.943300001, 783536.7324999999 6982763.942600001, 783636.7318000002 6982763.942600001, 783636.7318000002 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1468,1509,-40,,,,,"POLYGON ((783736.7320999997 6982663.943300001, 783636.7318000002 6982663.943300001, 783636.7318000002 6982763.942600001, 783736.7320999997 6982763.942600001, 783736.7320999997 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1469,1510,-30,,,,,"POLYGON ((784136.7319999998 6982663.943300001, 784036.7326999996 6982663.943300001, 784036.7326999996 6982763.942600001, 784036.7326999996 6982863.9428, 784136.7319999998 6982863.9428, 784136.7319999998 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1470,1511,-20,,,,,"POLYGON ((784136.7319999998 6982663.943300001, 784136.7319999998 6982863.9428, 784136.7319999998 6982963.943, 784136.7319999998 6983563.942499999, 784036.7326999996 6983563.942499999, 783973.3536 6983810.8913, 783636.7318000002 6983863.943100002, 783536.7324999999 6983863.943100002, 783436.7323000003 6983863.943100002, 783436.7323000003 6984363.943300001, 784136.7319999998 6984363.943300001, 784268.5685 6982777.547800001, 784136.7319999998 6982663.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.1471,1512,-40,,,,,"POLYGON ((774436.7319 6982963.943, 774236.7324000001 6982963.943, 774195.9123 6983423.098299999, 773953.0410000002 6983590.761799999, 773436.7324999999 6983463.9432, 773632.5329 6983708.412700001, 774285.8530000001 6983582.0273, 774878.1387 6983233.889400002, 775376.2829 6983443.826000001, 775246.0099999998 6984491.299199998, 775336.7320999997 6984563.9428, 775383.0214999998 6984310.226199999, 775490.443 6984117.6598000005, 775639.6616000002 6983622.206900001, 776336.7324000001 6983563.942499999, 776336.7324000001 6983463.9432, 775803.3343000002 6983416.494100001, 776136.7319999998 6983363.943, 776070.3262 6983230.349199999, 776036.7326999996 6982963.943, 775982.1427999996 6982918.569200002, 775864.7596000005 6982518.715500001, 775691.3225999996 6982918.569200002, 775543.9590999996 6983175.8389, 774526.5757999998 6983072.140299998, 774436.7319 6982963.943))"
dieptepolygonen_noordzee__bonn_gebied_.1472,1513,-5,,,,,"POLYGON ((776336.7324000001 6982763.942600001, 776636.7322000004 6982763.942600001, 776601.5758999996 6982694.448100001, 776373.2556999996 6982582.949000001, 776336.7324000001 6982763.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.1473,1514,10,,,,,"POLYGON ((783336.7320999997 6982563.943100002, 783236.7319 6982563.943100002, 783236.7319 6982663.943300001, 783336.7320999997 6982663.943300001, 783336.7320999997 6982563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1474,1515,0,,,,,"POLYGON ((783436.7323000003 6982563.943100002, 783336.7320999997 6982563.943100002, 783336.7320999997 6982663.943300001, 783436.7323000003 6982663.943300001, 783436.7323000003 6982563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1475,1516,-10,,,,,"POLYGON ((783636.7318000002 6982563.943100002, 783536.7324999999 6982563.943100002, 783436.7323000003 6982563.943100002, 783436.7323000003 6982663.943300001, 783536.7324999999 6982663.943300001, 783636.7318000002 6982663.943300001, 783636.7318000002 6982563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1476,1517,-20,,,,,"POLYGON ((783736.7320999997 6982563.943100002, 783636.7318000002 6982563.943100002, 783636.7318000002 6982663.943300001, 783736.7320999997 6982663.943300001, 783736.7320999997 6982563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1477,1518,-40,,,,,"POLYGON ((783836.7323000003 6982563.943100002, 783736.7320999997 6982563.943100002, 783736.7320999997 6982663.943300001, 783836.7323000003 6982663.943300001, 783836.7323000003 6982563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1478,1519,-40,,,,,"POLYGON ((784036.7326999996 6982563.943100002, 783936.7324999999 6982563.943100002, 783936.7324999999 6982763.942600001, 784036.7326999996 6982763.942600001, 784036.7326999996 6982663.943300001, 784036.7326999996 6982563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1479,1520,5,,,,,"POLYGON ((785636.7324999999 6982563.943100002, 785536.7323000003 6982563.943100002, 785536.7323000003 6982863.9428, 785636.7324999999 6982863.9428, 785636.7324999999 6982763.942600001, 785636.7324999999 6982563.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.1480,1521,-5,,,,,"POLYGON ((726936.7319 6982463.9428, 726436.7325999998 6982463.9428, 726436.7325999998 6982963.943, 726936.7319 6982963.943, 726936.7319 6982863.9428, 726936.7319 6982763.942600001, 726936.7319 6982463.9428))"
dieptepolygonen_noordzee__bonn_gebied_.1481,1522,5,,,,,"POLYGON ((771436.7326999996 6982463.9428, 771136.7320999997 6982663.943300001, 771136.7320999997 6982763.942600001, 771036.7319 6982763.942600001, 771036.7319 6982863.9428, 771195.9121000003 6982823.098000001, 771436.7326999996 6982663.943300001, 771436.7326999996 6982563.943100002, 771436.7326999996 6982463.9428))"
dieptepolygonen_noordzee__bonn_gebied_.1482,1523,10,,,,,"POLYGON ((771536.7319999998 6982463.9428, 771436.7326999996 6982463.9428, 771436.7326999996 6982563.943100002, 771536.7319999998 6982563.943100002, 771536.7319999998 6982463.9428))"
dieptepolygonen_noordzee__bonn_gebied_.1483,1524,20,,,,,"POLYGON ((771836.7326999996 6982463.9428, 771536.7319999998 6982463.9428, 771536.7319999998 6982563.943100002, 771436.7326999996 6982563.943100002, 771436.7326999996 6982663.943300001, 771436.7326999996 6982963.943, 771436.7326999996 6983063.9432, 771436.7326999996 6983163.942499999, 771436.7326999996 6983263.9428, 771536.7319999998 6983263.9428, 771536.7319999998 6983363.943, 771536.7319999998 6983663.942699999, 771536.7319999998 6983763.942899998, 771536.7319999998 6983863.943100002, 771436.7326999996 6983863.943100002, 771436.7326999996 6983963.943399999, 772436.7322000004 6983963.943399999, 772536.7324000001 6983963.943399999, 772536.7324000001 6983863.943100002, 772636.7325999998 6983863.943100002, 772636.7325999998 6983763.942899998, 772736.7319 6983763.942899998, 772736.7319 6983663.942699999, 772836.7320999997 6983663.942699999, 772836.7320999997 6983463.9432, 772836.7320999997 6982963.943, 772336.7319 6982963.943, 772336.7319 6982463.9428, 771836.7326999996 6982463.9428))"
dieptepolygonen_noordzee__bonn_gebied_.1484,1525,-20,,,,,"POLYGON ((775436.7323000003 6982463.9428, 774436.7319 6982463.9428, 774436.7319 6982963.943, 775436.7323000003 6982963.943, 775436.7323000003 6982463.9428))"
dieptepolygonen_noordzee__bonn_gebied_.1485,208,-20,,,,,"POLYGON ((768436.7325999998 6994263.942899998, 768336.7324000001 6994263.942899998, 768236.7322000004 6994263.942899998, 768236.7322000004 6994363.943100002, 768436.7325999998 6994363.943100002, 768436.7325999998 6994263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1486,209,-30,,,,,"POLYGON ((768536.7319 6994263.942899998, 768436.7325999998 6994263.942899998, 768436.7325999998 6994363.943100002, 768536.7319 6994363.943100002, 768536.7319 6994263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1487,210,-40,,,,,"POLYGON ((768636.7320999997 6994263.942899998, 768536.7319 6994263.942899998, 768536.7319 6994363.943100002, 768636.7320999997 6994363.943100002, 768636.7320999997 6994263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1488,211,0,,,,,"POLYGON ((776536.7319 6994263.942899998, 776436.7325999998 6994263.942899998, 776436.7325999998 6994363.943100002, 776536.7319 6994363.943100002, 776536.7319 6994263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1489,212,-5,,,,,"POLYGON ((782636.7324000001 6994263.942899998, 782536.7322000004 6994263.942899998, 782536.7322000004 6994363.943100002, 782636.7324000001 6994363.943100002, 782636.7324000001 6994263.942899998))"
dieptepolygonen_noordzee__bonn_gebied_.1492,215,-20,,,,,"POLYGON ((743636.7325999998 6994163.942699999, 743536.7323000003 6994163.942699999, 743436.7320999997 6994163.942699999, 743518.4702000003 6994325.600400001, 743936.7323000003 6994363.943100002, 743936.7323000003 6994263.942899998, 743736.7319 6994263.942899998, 743636.7325999998 6994263.942899998, 743636.7325999998 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1493,216,-10,,,,,"POLYGON ((743736.7319 6994163.942699999, 743636.7325999998 6994163.942699999, 743636.7325999998 6994263.942899998, 743736.7319 6994263.942899998, 743736.7319 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1494,217,-5,,,,,"POLYGON ((743936.7323000003 6994163.942699999, 743736.7319 6994163.942699999, 743736.7319 6994263.942899998, 743936.7323000003 6994263.942899998, 743936.7323000003 6994163.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.1495,218,0,,,,,"POLYGON ((744036.7324999999 6994163.942699999, 743936.7323000003 6994163.942699999, 743936.7323000003 6994263.942899998, 744036.7324999999 6994263.942899998, 744036.7324999999 6994163.942699999))"
