Ministerie;Leverancier;7000 - Huisvesting overig;7110 - Gebruik en onderhoud gebouw en terreinen;7210 - Verbruik van energie en water;7310 - Verhuizen;7410 - Verwerven en afstoten;Eindtotaal
BZK;F.C.D. van Wageningen Architecten B.V.;;2;;;;2
BZK;F.M.T. Beheer B.V.;;1;;;;1
BZK;Fa. Jimmink Julianadorp;;1;;;;1
BZK;Fa. Van Effrink & Malestein;;5;;;;5
BZK;FAAD Electrical;;7;;;;7
BZK;FaberExposize B.V.;;1;;;;1
BZK;Facilicom PPS B30 B.V.;;6;;;8;8
BZK;Facilicom PPS Doetinchem Exploitatie B.V.;;;;;7;7
BZK;Facilicom Solutions B.V.;;8;;;;8
BZK;Fair Price;;1;;;;1
BZK;Fakton Executives B.V.;;;;;2;2
BZK;Falco B.V.;;1;;;;1
BZK;Farraig C.V.;;;;;3;3
BZK;Federatie Ruimtelijke Kwaliteit;;1;;;;1
BZK;Feld Technische Dienst en Groen Onderhoud;;;;;1;1
BZK;Felixx Landscape Architects & Planners;;2;;;;2
BZK;Felixx Landscape Architects & Planners B.V.;;2;;;;2
BZK;FENEXIS;;;2;;;2
BZK;Feuerstein Holding B.V.;;6;;;;6
BZK;Fewiro Wijchen B.V.;;7;;;;7
BZK;Fides Expertise B.V.;;1;;;;1
BZK;Fieten & Roos B.V.;;4;;;;4
BZK;Fietscentrum Overdevest B.V.;;;;;1;1
BZK;Figo Figo Heavy Equipment;;2;;;;2
BZK;Fire Protection Support;;3;;;;3
BZK;Fire Safety First B.V.;;4;;;;4
BZK;Firesol B.V.;;1;;;;1
BZK;Firma Schuurmans;;5;;;;5
BZK;Firma Van Es Boomverzorging;;2;;;;2
BZK;Flash Rental Services B.V.;;3;;;;3
BZK;Flora Nova Hoven.- en Groenvoorzieningen B.V.;;1;1;;;1
BZK;Flores B.V.;;;;;5;5
BZK;Floriaan B.V.;;2;;;;2
BZK;Florian Braakman Fotografie & Beeldbewerking;;1;;;;1
BZK;Florie Makelaardij;;;;;2;2
BZK;Florisse De Maas B.V.;;;5;;7;7
BZK;Flux Landscape Architecture B.V.;;2;;;;2
BZK;FN2 B.V.;;;4;;7;7
BZK;Formabouw B.V.;;2;;;;2
BZK;Foster en Gamko;;1;;;;1
BZK;Fotex Netherlands B.V.;;;;;7;7
BZK;Foto Jan Bouwhuis;;1;;;;1
BZK;Fotografie Siebe Swart;;;;;1;1
BZK;Franke Koffieservices;;1;;;;1
BZK;Fransje Killaars;;1;;;;1
BZK;Frens Construction N.V.;;5;;;;5
BZK;Frensly J.E. Constancia Jefcon Airconditioning;;2;;;;2
BZK;Freyssinet Oost B.V.;;2;;;;2
BZK;Frimex Service;;3;;;;3
BZK;Fris Bedrijfsmakelaars B.V.;;;;;2;2
BZK;Frits de Wind Logistiek advies;;2;;;;2
BZK;Frontwise Facades;;2;;;;2
BZK;Fudura B.V.;;;1;;;1
BZK;Fugro NL Land B.V.;;2;;;;2
BZK;Fuhler Wegenbouw;;1;;;;1
BZK;Fundashon Cas Bonairiano;;;;;2;2
BZK;G & B Beheer B.V.;;1;;;;1
BZK;G & C Holding B.V.;;;;;2;2
BZK;G. van den Bos Loon- en Grondverzetbedrijf;;1;;;;1
BZK;G.J.M, M.A.J. v.den Berg en J.A.J. v.den Berg;;1;;;;1
BZK;Gaari General Contractor;;6;;;;6
BZK;Gacom B.V.;;2;;;;2
BZK;Galjema B.V. Technisch Adviesbureau;;5;;;;5
BZK;Gardeluxe B.V.;;2;;;;2
BZK;Garnet Bonaire B.V.;;4;;;;4
BZK;Gasunie BBL B.V.;;;;;1;1
BZK;Gate2 Vastgoed B.V.;;;5;;5;6
BZK;gAvilar B.V.;;1;;;;1
BZK;GEA Westfalia Separator Nederland B.V.;;1;;;;1
BZK;Gebiedsmanagers B.V.;;1;;;;1
BZK;Gebr. Griekspoor B.V.;;7;;;;7
BZK;Gebr. Meijer Luchttechniek B.V.;;1;;;;1
BZK;Gebr. Van der Veekens B.V.;;;1;;2;2
BZK;Gebr. van Kessel B.V.;;5;;;;5
BZK;Gebr. Van Kessel Spec. Techn. en Prod. B.V.;;2;;;;2
BZK;Gehlen Zonwering B.V.;;1;;;;1
BZK;Geleijns B.V.;;1;;;;1
BZK;Generation Energy B.V.;;3;;;;3
BZK;GenKoo B.V.;;2;;;;2
BZK;Geo.xyz B.V.;;2;;;;2
BZK;Geofox-Lexmond B.V.;;1;;;;1
BZK;Geomaat B.V.;;1;;;;1
BZK;Geomet B.V.;;2;;;;2
BZK;Geomij B.V.;;;;;1;1
BZK;Geopoints;;1;;;;1
BZK;Georg Fromm Batavia-Haven;;1;;;;1
BZK;Geotron Caribbean, onderzoeksburo voor Grond;;1;;;;1
BZK;Gerco Brandpreventie B.V.;;4;;;;4
BZK;Gerrits Glas- en Schilderwerken;;5;;;;5
BZK;Gerrits Glas- en Schilderwerken B.V.;;2;;;;2
BZK;Geurts Civiele Techniek;;2;;;;2
BZK;Geveke B.V.;;1;;;;1
BZK;Gevelliften.nl B.V.;;1;;;;1
BZK;Geveltechniek Mexim Aruba Operations vba;;2;;;;2
BZK;GGB inBalans B.V.;;2;;;9;9
BZK;GHG B.V.;;1;4;;5;6
BZK;Giesbers Servicebouw B.V.;;7;;;;7
BZK;Gijsbert van der Wal;;1;;;;1
BZK;GL events World Forum Convention Center B.V.;;3;;;;3
BZK;Glasbedrijf Rob Beekman;;;;;2;2
BZK;Glaspunt B.V.;;1;;;;1
BZK;Global Newspace B.V.;;4;;;;4
BZK;GMB Rioleringstechnieken B.V.;;7;;;;7
BZK;Gom Schoonhouden;;3;;;;3
BZK;Gomperts Cooling Service N.V.;;3;;;;3
BZK;Good Lock and Key Service;;1;;;;1
BZK;Gorissen Bedrijfskeukens B.V.;;2;;;;2
BZK;Goudappel Coffeng B.V.;;2;;;;2
BZK;Gouweloos Elektrotechniek B.V.;;7;;;;7
BZK;Gouwenberg vloeren.gordijnen.zonwering;;4;;;;4
BZK;Govers B.V.;;1;;;;1
BZK;Gppc Fons Bergmans;;1;;;;1
BZK;Grand Cafe Groningen;;1;;;;1
BZK;Grand Café Hermes B.V.;;1;;;;1
BZK;Gras- en Groenvoeders Hoogland Marrum B.V.;;5;;;;5
BZK;GrausBouw B.V.;;2;;;;2
BZK;Greenchoice;;;7;;;7
BZK;GripFactory B.V.;;1;;;;1
BZK;Groenservice Noord B.V.;;2;;;;2
BZK;Grondboorbedrijf Haitjema B.V.;;5;;;;5
BZK;Groningen Airport Eelde N.V.;;;3;;3;4
BZK;Groningen Seaports N.V.;;;;;1;1
BZK;Groothandelsgebouwen N.V.;;1;3;;4;4
BZK;Grottendieck Maatwerk;;;;;1;1
BZK;GS Consultancy;;4;;;;4
BZK;Gufler Universe;;3;;;;3
BZK;Gullimex B.V.;;2;;;;2
BZK;Gunnebo Nederland B.V.;;4;;;;4
BZK;H. Rennings GmbH;;1;;;;1
BZK;H.H Catering;;1;;;;1
BZK;H.O.D. Nederland B.V.;;;;;1;1
BZK;H.O.D. Presentie B.V.;;;;;2;2
BZK;H.P.V. Lumiere Classique B.V.;;1;;;;1
BZK;H+N+S B.V.;;2;;;;2
BZK;H4a Groen B.V.;;2;;;;2
BZK;Haagevents Signing & Logistics B.V.;;1;;;;1
BZK;Haarsma Infra & Milieu B.V.;;7;;;;7
BZK;Hacousto Videotechniek B.V.;;5;;;;5
BZK;Hafkamp Installatietechniek B.V.;;2;;;;2
BZK;Hage Historisch Interieur Advies;;1;;;;1
BZK;Hagemann & Henrichsmann;;1;;;;1
BZK;Hakvoort Professional Zeeland B.V.;;1;;;;1
BZK;Halvermuhlen Onr. Goed & Exploit. Mij.;;5;2;;4;5
BZK;Halverstad archeologie en bouwhistorie;;1;;;;1
BZK;Hamer B.V.;;4;;;;4
BZK;Hammer Fachmârkte für Heim-Ausstattung GmbH & Co. Betriebs KG Wesel;;1;;;;1
BZK;Handelsmij Kaya Amsterdam BV;;2;;;;2
BZK;Handelsonderneming Bechtold;;3;;;;3
BZK;Handelsonderneming Gebrs. Van Walraven B.V.;;1;;;;1
BZK;Handwerksservice;;1;;;;1
BZK;Hans Kollhoff & Alexander Pols architecten;;2;;;;2
BZK;Hans van de Veerdonk en Zoon;;2;;;;2
BZK;Hanze Luchttechniek B.V.;;1;;;;1
BZK;Hanzevast Real Estate;;;3;;6;6
BZK;Happel Cornelisse Verhoeven B.V.;;5;;;;5
BZK;Harry Cock Fotografie C.V.;;2;;;;2
BZK;Harvado B.V.;;2;;;;2
BZK;Harwig Communicatie & Veiligheid B.V.;;6;;;;6
BZK;HaskoningDHV Nederland B.V.;;7;;;;7
BZK;Hatenboer-Water B.V.;;2;;;;2
BZK;Havenbedrijf Eemshaven B.V.;;;;;1;1
BZK;Hazenberg Bouw B.V.;;7;;;;7
BZK;HBK 2000 Besturingstechniek B.V.;;6;;;;6
BZK;He Adviseurs;;1;;;;1
BZK;Heezen Sloopwerken B.V.;;7;;;;7
BZK;Hefas Branddetectie B.V.;;1;;;;1
BZK;Hegeman Bouw & Infra B.V.;;7;;;;7
BZK;Heibrink Telecom Support B.V.;;2;;;;2
BZK;Heijmans Utiliteit;;12;;;3;12
BZK;Heijmans Wegen B.V.;;7;;;;7
BZK;Heilijgers Bouw B.V.;;6;;;;6
BZK;Heinen & Partners B.V.;;2;;;;2
BZK;Heldoorn Eggels Netwerk Notarissen;;;;;1;1
BZK;Helm bouwregie;;3;;;;3
BZK;Héman Verhuurservice B.V.;;1;;;;1
BZK;Hembrug Zaandam B.V.;;;;;1;1
BZK;Henri Culinair;;1;;;;1
BZK;Henriquez Enterprises N.V.;;;;;2;2
BZK;Hep' Heij Elektronische Produkten;;1;;;;1
BZK;Heras B.V.;;9;;;1;9
BZK;Heras Ridderkerk;;3;;;;3
BZK;Heras Zwolle;;2;;;;2
BZK;Herbert Electrical Services;;1;;;;1
BZK;HermanDeGroot Ingenieurs en Vastgoedstrategen;;1;;;;1
BZK;Herruer Grond- Weg- en Waterbouw;;2;;;;2
BZK;Herruer Holding B.V.;;5;;;;5
BZK;Hertek B.V.;;1;;;;1
BZK;Hesuma B.V.;;3;;;;3
BZK;Het Bakkertje;;1;;;;1
BZK;Het kleine verschil B.V.;;3;;;;3
BZK;Het NIC B.V.;;1;;;;1
BZK;Het Notarieel Emmeloord B.V.;;;;;1;1
BZK;Het Notarieel Zwolle B.V.;;;;;1;1
BZK;Het Zuid-Hollands Landschap';;;;;1;1
BZK;Heuer & Lobel GMBH;;1;;;;1
BZK;Heuft Historische Binnenruimten;;1;;;;1
BZK;Hexta Hekwerk B.V.;;3;;;;3
BZK;HFB B.V.;;2;;;;2
BZK;High Lines Holland B.V.;;1;;;;1
BZK;Hinke Fongers Beheer Tupla B.V.;;;4;;7;7
BZK;HITA- Caribbean B.V.;;1;;;;1
BZK;Hitess Bonaire N.V.;;2;;;;2
BZK;Hivacuflex B.V.;;1;;;;1
BZK;Hobart GMBH;;1;;;;1
BZK;Hobéon SKO B.V.;;2;;;;2
BZK;Hoefnagels Branddeuren B.V.;;4;;;;4
BZK;Hoefnagels Safety Services B.V.;;2;;;;2
BZK;Hoek Voorhout B.V.;;1;;;;1
BZK;Hof van Duivenvoorde B.V.;;1;;;;1
BZK;Hofman Vastgoed B.V.;;;;;4;4
BZK;Holding van Landschoot B.V.;;;;;4;4
BZK;Holland Conditioning Parkeersystemen B.V.;;1;;;;1
BZK;Holland Shielding Systems B.V.;;3;;;;3
BZK;Hollandse Hoogte B.V.;;1;;;;1
BZK;Holscher GmbH;;1;;;;1
BZK;Homij Technische Installaties B.V.;;7;;;;7
BZK;Honeywell;;1;;;;1
BZK;Honeywell Building Solutions;;8;;;;8
BZK;Hoog Catharijne Mall of the Netherlands B.V.;;;2;;3;3
BZK;Hooijer Milieu B.V.;;1;;;;1
BZK;Hootsmans Architectuurbureau B.V.;;4;;;;4
BZK;HooVos Projecten B.V.;;4;;;;4
BZK;Hortus Horeca en Catering B.V.;;;;;1;1
BZK;Hospitality Design B.V.;;4;;;;4
BZK;Hotel Spoorzicht & Spa B.V.;;1;;;;1
BZK;Hotel-Café-Restaurant Haarhuis;;1;;;;1
BZK;House of Lords B.V.;;2;;;;2
BZK;Houthandel Lemmens;;1;;;;1
BZK;Houthoff Coöperatief U.A.;;9;;;;9
BZK;Hoveniersbedrijf Hendriksen B.V.;;2;;;;2
BZK;Hoveniersbedrijf Kruisinga;;1;;;;1
BZK;Hoveniersbedrijf VITIS N.V.;;2;;;;2
BZK;Howards Enterprises N.V.;;4;;;;4
BZK;HR Groep;;1;;;;1
BZK;HR Groep Streetcare B.V.;;2;;;;2
BZK;Hudson Cybertec B.V.;;2;;;;2
BZK;Huitink Media;;2;;;;2
BZK;Huizer Constructions N.V.;;6;;;;6
BZK;HulstFlier Installateurs Elburg B.V.;;2;;;;2
BZK;Humankind;;1;;;;1
BZK;HumbleTech;;4;;;;4
BZK;Hurenkamp Architecten;;2;;;;2
BZK;Huys te Voorn Vastgoed B.V.;;;3;;6;6
BZK;HVB Constructie B.V.;;2;;;;2
BZK;HVC Warmte B.V.;;5;;;;5
BZK;Hydroscope B.V.;;3;;;;3
BZK;I.B.V. NV;;2;;;;2
BZK;I.O.S. Boiten B.V.;;3;;;;3
BZK;IBO Bonaire N.V.;;1;;;;1
BZK;Icat Textielrestauratie B.V.;;1;;;;1
BZK;ICS Adviseurs;;1;;;;1
BZK;ID bouwen van architectuur B.V.;;2;;;;2
BZK;ID Ware International B.V.;;2;;;;2
BZK;Iedema Projectstoffering Wateringen B.V.;;4;;;;4
BZK;If Technology B.V.;;3;;;;3
BZK;ifsa;;2;;;;2
BZK;IGG bouweconomie;;2;;;;2
BZK;IJbouw B.V.;;7;;;;7
BZK;IJzerman Gerechtsdeurwaarders & Incasso;;;;;1;1
BZK;IKA Nederland;;1;;;4;4
BZK;Ilja Meefout Photography;;1;;;;1
BZK;Image Building B.V.;;;1;;;1
BZK;IMD Raadgevende Ingenieurs;;4;;;;4
BZK;IMI Aero-Dynamiek B.V.;;2;;;;2
BZK;IMI Hydronic Engineering B.V.;;1;;;;1
BZK;Imming Logistics Fine Art B.V.;;2;;;;2
BZK;Immolab B.V.;;2;;;;2
BZK;In Person Personeelsgroep B.V.;;2;;;;2
BZK;Inbo;;2;;;2;3
BZK;Incendio B.V.;;1;;;;1
BZK;Independent Consulting Engineers N.V.;;1;;;;1
BZK;Independent Solar Systems B.V.;;1;;;;1
BZK;Indri Vloersystemen B.V.;;2;;;;2
BZK;Industech B.V.;;1;;;;1
BZK;Industrial Solutions Zuid-Oost B.V.;;4;;;;4
BZK;Industrieel Klimmen B.V.;;1;;;;1
BZK;inElements;;1;;;;1
BZK;Infoplaza B.V.;;2;;;;2
BZK;Infrabouw B.V.;;5;;;;5
BZK;Infrasoil B.V.;;1;;;;1
BZK;Infrastructure Services & Projects B.V.;;5;;;;5
BZK;Ing.bur. Beton en Staalkonstr. A. Palte B.V.;;2;;;;2
BZK;Ing.bur. Bouwtechn. Goudstikker-de Vries B.V.;;2;;;;2
BZK;Ing.bur. en Techn. Hand.ondernem. Autron B.V.;;5;;;;5
BZK;Ingenieursbureau Haboldt B.V.;;4;;;;4
BZK;Ingenieursbureau Inpijn-Blokpoel Son B.V.;;1;;;;1
BZK;Ingenieursbureau International N.V.;;1;;;;1
BZK;Ingenieursbureau van Oossanen;;1;;;;1
BZK;Ingenieursbureau Wassenaar B.V.;;4;;;;4
BZK;Ingenieursburo van Ierssel B.V.;;1;;;;1
BZK;Inh. Andreas Bölter;;1;;;;1
BZK;Initial B.V.;;1;;;;1
BZK;Inlumen B.V.;;2;;;;2
BZK;Inmix B.V.;;1;;;;1
BZK;Inpijn-Blokpoel Son Milieu B.V.;;1;;;;1
BZK;Inprevo;;2;;;;2
BZK;InPublic B.V.;;2;;;;2
BZK;Inside Outside B.V.;;2;;;;2
BZK;Insignium B.V.;;2;;;;2
BZK;Inspexx B.V.;;6;;;;6
BZK;Insta Zuid B.V.;;4;;;;4
BZK;Instaan B.V.;;2;;;;2
BZK;Installatiebedrijf Embrechts B.V.;;3;;;;3
BZK;Installatiebedrijf Wals V.O.F.;;2;;;;2
BZK;Installatiebureau Maigret B.V.;;2;;;;2
BZK;Installation Technologies N.V.;;2;;;;2
BZK;Instaver Systems B.V.;;1;;;;1
BZK;Insted B.V.;;2;;;;2
BZK;Instituut voor Agrarisch Recht;;;;;1;1
BZK;Interboor Midsland B.V.;;2;;;;2
BZK;Interflow B.V.;;1;;;;1
BZK;Interfurn B.V.;;4;;;;4
BZK;Intern. Transp. en Exp. Bedr. H. Rensink B.V.;;2;;;;2
BZK;Interparking Nederland B.V.;;;;;6;6
BZK;Intersafe Groeneveld B.V.;;4;;;;4
BZK;Interswitch;;2;;;;2
BZK;Intertraining B.V.;;2;;;;2
BZK;Interwabo B.V.;;1;;;;1
BZK;Int'l Airconditioning Supplies & Services;;6;;;;6
BZK;Intra Interieurbouw B.V.;;2;;;;2
BZK;Iolan B.V.;;5;;;;5
BZK;IOSense Rotterdam B.V.;;3;;;;3
BZK;IPR Vastgoedmanagement B.V.;;2;;;;2
BZK;Isocool N.V.;;4;;;;4
BZK;ista Nederland B.V.;;;;;1;1
BZK;ITH Kozijn & Geveltechniek B.V.;;1;;;;1
BZK;ITN Installatietechniek B.V.;;5;;;;5
BZK;Ivast B.V.;;;;;5;5
BZK;J. & H. van 't Klooster;;1;;;;1
BZK;J. van Esch B.V.;;7;;;1;7
BZK;J.E. van Reekum, restauratie metalen kunstv.;;1;;;;1
BZK;J.H. Oosterbeek Milieu en Asbest B.V.;;1;;;;1
BZK;Jac Ruijters Schildersbedrijf B.V.;;5;;;;5
BZK;Jac. Boiten B.V.;;4;;;;4
BZK;Jacco Maris Design;;1;;;;1
BZK;Jacobs Architekten B.V.;;2;;;;2
BZK;Jacot Audiovisueel Rental B.V.;;1;;;;1
BZK;Jan de Bruijn Bestratingen;;2;;;;2
BZK;Jan van de Pavert;;2;;;;2
BZK;Jan van Limborgh Afbouw;;1;;;;1
BZK;Jansen Bartels Installatietechniek;;2;;;;2
BZK;Jansma en Van Dijk B.V.;;4;;;;4
BZK;Jaro B.V.;;1;;;;1
BZK;Jelsma Koelma Netwerk Notarissen;;;;;3;3
BZK;Jet Dock Systems, inc.;;2;;;;2
BZK;JHK Architecten;;4;;;;4
BZK;Jimmink Kolhorn B.V.;;3;;;;3
BZK;John's Handyman Services;;2;;;;2
BZK;Johnson Controls Systems & Service B.V.;;2;;;;2
BZK;Jongejan Asbestinventarisatie B.V.;;2;;;;2
BZK;Jongerenplatform Young & Connected B.V.;;2;;;;2
BZK;Jongste Projectmanagement & Advies;;1;;;1;1
BZK;Jonker. Restaurateur/Decorateur;;1;;;;1
BZK;Jonkheer Sound & Light B.V.;;;;;1;1
BZK;Josefien & co;;1;;;;1
BZK;Josine Verdegaal-Hoefhamer;;1;;;;1
BZK;Joss B.V.;;;;;2;2
BZK;Joulz Infradiensten B.V.;;5;2;;;5
BZK;JOVI Investments Events & Business Company II;;;2;;6;6
BZK;Judith Bohan Interieur Restauratie;;2;;;;2
BZK;Junior Construction;;4;;;;4
BZK;Jurriëns Midden B.V.;;7;;;;7
BZK;Jurriëns Noord;;8;;;;8
BZK;Jurriëns West B.V.;;7;;;;7
BZK;Jurry Projects;;2;;;;2
BZK;JvandeW;;1;;;;1
BZK;JW Onroerend Goed B.V.;;;;;2;2
BZK;jw-starpoint;;2;;;;2
BZK;K.T.D. Klimaatbeheersing B.V.;;1;;;;1
BZK;Kalisvaart Technisch Beheer B.V.;;4;;;;4
BZK;Kalsbeek B.V.;;1;;;;1
BZK;Kanters B.V.;;5;;;;5
BZK;Kapulanthis B.V.;;;;;7;7
BZK;Karpinteria & Pintura El Caribe B.V.;;4;;;;4
BZK;Karres en Brands Landschapsarchitecten B.V.;;3;;;;3
BZK;Kayana Szymczak Photography;;1;;;;1
BZK;Kees van de Veen;;1;;;;1
BZK;KEI-Advies B.V.;;;;;1;1
BZK;Kemkens Gasservice B.V.;;1;;;;1
BZK;Kemkens Utiliteit B.V.;;4;;;;4
BZK;Kemp Schalkwijk B.V.;;2;;;;2
BZK;Kemtec B.V.;;2;;;;2
BZK;Kennelbouw Exclusief V.O.F.;;4;;;;4
BZK;Kennis van Pompen B.V.;;2;;;;2
BZK;Kenter;;3;1;;1;3
BZK;Kerkhof Technische Installaties Leersum B.V.;;4;;;;4
BZK;Keurmijnwoning.nl;;;;;1;1
BZK;KG Parkmanagement B.V.;;1;;;;1
BZK;Kilowatt Electrical Company N.V.;;2;;;;2
BZK;Kim Lewis;;2;;;;2
BZK;KIM Plus Delta B.V.;;2;;;3;3
BZK;Kimsma Bouwbedrijf B.V.;;6;;;;6
BZK;KINEPOLIS UBOS B.V.;;1;;;;1
BZK;Kiwa ISA Sport;;2;;;;2
BZK;Kiwa KOAC;;2;;;;2
BZK;Kiwa Nederland B.V.;;1;;;;1
BZK;Klaber ausbert Andre;;5;;;;5
BZK;Klaber schildersbedrijf;;;;;1;1
BZK;Klaver Asbestinventarisaties B.V.;;;;;1;1
BZK;Klaver Makelaardij Wonen B.V.;;;;;2;2
BZK;Klaver Technisch Bedrijf B.V.;;5;;;;5
BZK;Klein Klaus GMBH;;1;;;;1
BZK;Klein Poelhuis Beheer B.V.;;3;;;;3
BZK;Klein Poelhuis Emmeloord B.V.;;7;;;;7
BZK;Klein Poelhuis Hengelo B.V.;;1;;;;1
BZK;Klijn Bodemonderzoek B.V.;;1;;;;1
BZK;Klimaatservice Holland B.V.;;3;;;;3
BZK;Klimwandspecialist;;6;;;;6
BZK;Kloppenburg Beheer B.V.;;1;;;;1
BZK;Klusbedrijf A. Hoefs;;;;;1;1
BZK;Klussenbedrijf Kastenberg;;2;;;;2
BZK;Knipscheer Infrastructuur B.V.;;5;;;;5
BZK;Knol Bouwgroep B.V.;;6;;;;6
BZK;Koek & Reinders Schilderwerken B.V.;;6;;;;6
BZK;Koelplan Airconditioning Zuid-Oost B.V.;;2;;;;2
BZK;Koenders & Partners advis. en procesman. B.V.;;4;;;2;5
BZK;Koers Groep B.V.;;1;;;;1
BZK;Koetshuis de Burcht;;1;;;;1
BZK;Koffer- en Lederwarenfabriek Lejan B.V.;;1;;;;1
BZK;Komfort B.V.;;11;;;;11
BZK;Kone B.V.;;;;;1;1
BZK;Kone Gevelliftinstallaties;;7;;;;7
BZK;Konecranes B.V.;;1;;;;1
BZK;Konermann;;1;;;;1
BZK;Koning & Hartman B.V.;;1;;;;1
BZK;Koninklijk Instituut van Ingenieurs;;1;;;;1
BZK;Koninklijke Damstra Installatietechniek B.V.;;6;;;;6
BZK;Koninklijke Oosterberg B.V.;;1;;;;1
BZK;Koninklijke Talens B.V.;;;;;3;3
BZK;Koninklijke Van Twist B.V.;;5;;;;5
BZK;Koninklijke Woudenberg;;7;;;;7
BZK;Konstruktiebedrijf Roodenburg;;1;;;;1
BZK;Koomen Installatie B.V.;;3;;;;3
BZK;Koopmans Bouwgroep B.V.;;7;;;;7
BZK;Koopmans Service & Onderhoud B.V.;;2;;;;2
BZK;Kooyman B.V.;;2;;;;2
BZK;Kop Beveiliging B.V.;;1;;;;1
BZK;Korff Dakwerken Volendam B.V.;;4;;;;4
BZK;Kors Hoogwerksystemen B.V.;;1;;;;1
BZK;Korstanje Services;;3;;;;3
BZK;Kortmann Art Packers & Shippers B.V.;;1;;;;1
BZK;Kosterbeemden Kerkrade B.V.;;;5;;5;6
BZK;KozijnenKoning;;1;;;;1
BZK;KPN B.V.;;7;;;;7
BZK;KPN Insurance Company;;1;;;1;1
BZK;KPN Ventures B.V.;;;;;1;1
BZK;Kraaijeveld's Aannemingsbedrijf B.V.;;2;;;;2
BZK;Kraaijvanger B.V.;;2;;;;2
BZK;KrÃƒÂ¤mer Bouw B.V.;;8;;;;8
BZK;Kragten B.V.;;2;;;;2
BZK;Kralendijk Real Estate B.V.;;;;;6;6
BZK;Kramer & Partners Makelaardij B.V.;;;;;2;2
BZK;Kranendonk Vastgoedonderhoud;;4;;;;4
BZK;Kreeft Betonrenovatie & Injectietechn. B.V.;;1;;;;1
BZK;Krinkels B.V.;;7;;;;7
BZK;Kristiaan Asscheman mediaproducties;;3;;;;3
BZK;Kronenburg Promotie & Begeleiding B.V.;;2;;;;2
BZK;Kroon B.V.;;1;;;;1
BZK;Kropman Installatietechniek;;7;;;1;7
BZK;Kubiek Ruimtelijke Plannen B.V.;;1;;;;1
BZK;Kuijpers Installaties;;2;;;;2
BZK;Kuiper Bouw B.V.;;7;;;;7
BZK;Kunstwacht B.V.;;4;;;2;4
BZK;Kusters Bouw B.V.;;4;;;;4
BZK;Kwa Bedrijfsadviseurs B.V.;;1;;;;1
BZK;La Cour;;1;;;;1
BZK;Lagerweij & Partner Consultants B.V.;;1;;;;1
BZK;LAgroup B.V.;;;;;1;1
BZK;Lamberink Makelaars;;;;;1;1
BZK;Lammertink Bouwbedrijf B.V.;;7;;;;7
BZK;Landbouwbedrijf J.J. Beukema;;;;;1;1
BZK;Lande NL B.V.;;6;;;;6
BZK;Landgoed Bieduinen B.V.;;;;;3;3
BZK;Landgoed Den Treek-Henschoten N.V.;;;;;5;5
BZK;Landgoed Ekenstein B.V.;;1;;;;1
BZK;Landhuis in de Stad U.A.;;1;;;;1
BZK;LANDSADVOCAAT DE;;1;;;;1
BZK;Landschapsbeheer Het Witterveld;;2;;;;2
BZK;Landustrie Sneek B.V.;;1;;;;1
BZK;Lanten ingenieursbureau B.V.;;1;;;;1
BZK;Larmag Real Estate 6 B.V.;;;;;7;7
BZK;Lasaulec B.V.;;;;;4;4
BZK;Lasaulec Emmen;;1;;;;1
BZK;LCB Monster (Lutter Climate Balance);;1;;;;1
BZK;Le Blaireau B.V.;;;;;1;1
BZK;Leemans Speciaalwerken B.V.;;2;;;;2
BZK;Leene Communicatie;;;;;1;1
BZK;Lefier Emmen;;;1;;;1
BZK;Legiotec B.V.;;1;;;;1
BZK;Leisure Management Solutions;;1;;;;1
BZK;Lenferink Amsterdam Schilders, Afb.&V.g.o. BV;;2;;;;2
BZK;Lenntech B.V.;;3;;;;3
BZK;Leo Baumann;;2;;;;2
BZK;Level Acoustics & Vibration B.V.;;3;;;;3
BZK;LGADVIES B.V.;;2;;;;2
BZK;LIAG architekten en bouwadviseurs;;4;;;;4
BZK;Liander N.V.;;2;2;;2;3
BZK;Lichtconsult B.V.;;1;;;;1
BZK;Liemers Wegenbouw B.V.;;2;;;;2
BZK;Lievense Infra B.V.;;2;;;;2
BZK;Lievense Milieu B.V.;;5;;;2;5
BZK;Life Safety Inspection Services B.V.;;;;;1;1
BZK;Liftinstituut B.V.;;2;;;;2
BZK;Liftinstituut Solutions Caribbean N.V.;;1;;;;1
BZK;Limburgse Koelindustrie Liko B.V.;;2;;;;2
BZK;LinBogaard Photography;;1;;;;1
BZK;Linthorst Techniek B.V.;;6;;;;6
BZK;Lisette Kappers;;2;;;;2
BZK;Lisette van Baars meubelrestauratie;;2;;;;2
BZK;Li-Tech Holding B.V.;;1;;;;1
BZK;Lodewijk Baljon landschapsarchitecten;;2;;;;2
BZK;Logitech B.V.;;1;;;;1
BZK;Loka Liften B.V.;;1;;;;1
BZK;Lokapost;;1;;;;1
BZK;Lomans Amersfoort B.V.;;4;;;;4
BZK;Lomans Capelle B.V.;;4;;;;4
BZK;Loodgiet.- & Inst.bedr. M. Schroevers B.V.;;2;;;;2
BZK;LooHorst Landscaping B.V.;;2;;;;2
BZK;Loohuis Service B.V.;;1;;;;1
BZK;Loon- en Grondverzetbedrijf Koonstra B.V.;;3;;;;3
BZK;Loon- en Verhuurbedrijf De West C.V.;;1;;;;1
BZK;Loonbedrijf Berg B.V.;;3;;;1;3
BZK;Loonbedrijf Dieleman;;1;;;;1
