PRODUCT;PROVINCIE;GEMEENTE;FEITCODE;OMSCHRIJVING;ZAKEN;BEDRAG
Wahv;Groningen;Groningen;VB020;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 20 km/h;104;19605
Wahv;Groningen;Groningen;VB021;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 21 km/h;86;17182
Wahv;Groningen;Groningen;VB022;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 22 km/h;78;16454
Wahv;Groningen;Groningen;VB023;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 23 km/h;59;13273
Wahv;Groningen;Groningen;VB024;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 24 km/h;45;10662
Wahv;Groningen;Groningen;VB025;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 25 km/h;30;7560
Wahv;Groningen;Groningen;VB026;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 26 km/h;35;9360
Wahv;Groningen;Groningen;VB027;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 27 km/h;65;18396
Wahv;Groningen;Groningen;VB028;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 28 km/h;34;10160
Wahv;Groningen;Groningen;VB029;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 29 km/h;29;9036
Wahv;Groningen;Groningen;VB030;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 30 km/h;34;11174
Wahv;Groningen;Groningen;VD011;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 11 km/h;1;131
Wahv;Groningen;Groningen;VD012;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 12 km/h;1;144
Wahv;Groningen;Groningen;VD015;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 15 km/h;6;1092
Wahv;Groningen;Groningen;VD016;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 16 km/h;3;576
Wahv;Groningen;Groningen;VD017;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 17 km/h;10;2060
Wahv;Groningen;Groningen;VD018;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 18 km/h;6;1320
Wahv;Groningen;Groningen;VD019;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 19 km/h;2;474
Wahv;Groningen;Groningen;VD020;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 20 km/h;5;1265
Wahv;Groningen;Groningen;VD021;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 21 km/h;1;265
Wahv;Groningen;Groningen;VD022;;1;278
Wahv;Groningen;Groningen;VD023;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 23 km/h;2;594
Wahv;Groningen;Groningen;VD026;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 26 km/h;1;350
Wahv;Groningen;Groningen;VD028;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 28 km/h;1;387
Wahv;Groningen;Groningen;VD029;Overschrijding maximumsnelheid binnen debebouwde kom (verkeersbord A1 + wegwerk)met 29 km/h;1;401
Wahv;Groningen;Groningen;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;65;1612
Wahv;Groningen;Groningen;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;55;1718
Wahv;Groningen;Groningen;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;28;1035
Wahv;Groningen;Groningen;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;30;1279
Wahv;Groningen;Groningen;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;25;1248
Wahv;Groningen;Groningen;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;14;784
Wahv;Groningen;Groningen;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;21;1386
Wahv;Groningen;Groningen;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;11;968
Wahv;Groningen;Groningen;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;11;1077
Wahv;Groningen;Groningen;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;5;545
Wahv;Groningen;Groningen;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;6;690
Wahv;Groningen;Groningen;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;3;381
Wahv;Groningen;Groningen;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;10;1349
Wahv;Groningen;Groningen;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;6;870
Wahv;Groningen;Groningen;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;1;154
Wahv;Groningen;Groningen;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;1;167
Wahv;Groningen;Groningen;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;4;720
Wahv;Groningen;Groningen;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;4;852
Wahv;Groningen;Groningen;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;1;211
Wahv;Groningen;Groningen;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;1;252
Wahv;Groningen;Groningen;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;2;553
Wahv;Groningen;Groningen;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;2;590
Wahv;Groningen;Groningen;VG004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h (verkeersbord A 1);23;552
Wahv;Groningen;Groningen;VG005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h (verkeersbord A 1);22;682
Wahv;Groningen;Groningen;VG006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h (verkeersbord A 1);20;740
Wahv;Groningen;Groningen;VG007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h (verkeersbord A 1);20;880
Wahv;Groningen;Groningen;VG008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h (verkeersbord A 1);19;931
Wahv;Groningen;Groningen;VG009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h (verkeersbord A 1);15;840
Wahv;Groningen;Groningen;VG010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h (verkeersbord A 1);10;660
Wahv;Groningen;Groningen;VG011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h (verkeersbord A 1);6;528
Wahv;Groningen;Groningen;VG012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h (verkeersbord A 1);15;1470
Wahv;Groningen;Groningen;VG013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h (verkeersbord A 1);9;1003
Wahv;Groningen;Groningen;VG014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h (verkeersbord A 1);7;805
Wahv;Groningen;Groningen;VG015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h (verkeersbord A 1);8;1044
Wahv;Groningen;Groningen;VG016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h (verkeersbord A 1);5;710
Wahv;Groningen;Groningen;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);3;435
Wahv;Groningen;Groningen;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);6;924
Wahv;Groningen;Groningen;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);3;501
Wahv;Groningen;Groningen;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);2;358
Wahv;Groningen;Groningen;VG021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1);4;752
Wahv;Groningen;Groningen;VG022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h (verkeersbord A 1);3;600
Wahv;Groningen;Groningen;VG023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h (verkeersbord A 1);3;633
Wahv;Groningen;Groningen;VG024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1);3;675
Wahv;Groningen;Groningen;VG025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h (verkeersbord A 1);2;474
Wahv;Groningen;Groningen;VG026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h (verkeersbord A 1);7;1764
Wahv;Groningen;Groningen;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);4;1056
Wahv;Groningen;Groningen;VG028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h (verkeersbord A 1);10;2774
Wahv;Groningen;Groningen;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);8;2360
Wahv;Groningen;Groningen;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);6;1872
Wahv;Groningen;Groningen;VI017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1 + wegwerk);1;184
Wahv;Groningen;Groningen;VI019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1 + wegwerk);1;207
Wahv;Groningen;Groningen;VI020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1 + wegwerk);4;880
Wahv;Groningen;Groningen;VI021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1 + wegwerk);3;711
Wahv;Groningen;Groningen;VI022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h (verkeersbord A 1 + wegwerk);2;504
Wahv;Groningen;Groningen;VI023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h (verkeersbord A 1 + wegwerk);4;1044
Wahv;Groningen;Groningen;VI024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1 + wegwerk);2;556
Wahv;Groningen;Groningen;VL016;Overschrijding maximum snelheid opautosnelwegen, met 16 km/h;2;250
Wahv;Groningen;Groningen;VL017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h;1;135
Wahv;Groningen;Groningen;VL025;Overschrijding maximum snelheid opautosnelwegen, met 25 km/h;2;437
Wahv;Groningen;Groningen;VL026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h;2;460
Wahv;Groningen;Groningen;VL027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h;1;242
Wahv;Groningen;Groningen;VL030;Overschrijding maximum snelheid opautosnelwegen, met 30 km/h;2;558
Wahv;Groningen;Groningen;VL031A;Overschrijding maximum snelheid opautosnelwegen, met 31 km/h;1;288
Wahv;Groningen;Groningen;VL033A;Overschrijding maximum snelheid opautosnelwegen, met 33 km/h;1;317
Wahv;Groningen;Groningen;VL034A;Overschrijding maximum snelheid opautosnelwegen, met 34 km/h;1;333
Wahv;Groningen;Groningen;VL035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h;1;343
Wahv;Groningen;Groningen;VL037A;Overschrijding maximum snelheid opautosnelwegen, met 37 km/h;1;378
Wahv;Groningen;Groningen;VL039A;;2;824
Wahv;Groningen;Groningen;VM010;Overschrijding maximum snelheid opautosnelwegen, met 10 km/h(verkeersbord A 1);1;62
Wahv;Groningen;Groningen;VM016;Overschrijding maximum snelheid opautosnelwegen, met 16 km/h(verkeersbord A 1);1;126
Wahv;Groningen;Groningen;VM017;Overschrijding maximum snelheid opautosnelwegen, met 17 km/h(verkeersbord A 1);2;269
Wahv;Groningen;Groningen;VM019;Overschrijding maximum snelheid opautosnelwegen, met 19 km/h(verkeersbord A 1);2;308
Wahv;Groningen;Groningen;VM020;Overschrijding maximum snelheid opautosnelwegen, met 20 km/h(verkeersbord A 1);3;501
Wahv;Groningen;Groningen;VM022;Overschrijding maximum snelheid opautosnelwegen, met 22 km/h(verkeersbord A 1);1;188
Wahv;Groningen;Groningen;VM026;Overschrijding maximum snelheid opautosnelwegen, met 26 km/h(verkeersbord A 1);3;690
Wahv;Groningen;Groningen;VM027;Overschrijding maximum snelheid opautosnelwegen, met 27 km/h(verkeersbord A 1);2;484
Wahv;Groningen;Groningen;VM028;Overschrijding maximum snelheid opautosnelwegen, met 28 km/h(verkeersbord A 1);4;1012
Wahv;Groningen;Groningen;VM029;Overschrijding maximum snelheid opautosnelwegen, met 29 km/h(verkeersbord A 1);3;795
Wahv;Groningen;Groningen;VM030;Overschrijding maximum snelheid opautosnelwegen, met 30 km/h(verkeersbord A 1);2;555
Wahv;Groningen;Groningen;VM031A;Overschrijding maximum snelheid opautosnelwegen, met 31 km/h(verkeersbord A 1);7;2016
Wahv;Groningen;Groningen;VM032A;Overschrijding maximum snelheid opautosnelwegen, met 32 km/h(verkeersbord A 1);3;897
Wahv;Groningen;Groningen;VM033A;Overschrijding maximum snelheid opautosnelwegen, met 33 km/h(verkeersbord A 1);5;1585
Wahv;Groningen;Groningen;VM034A;Overschrijding maximum snelheid opautosnelwegen, met 34 km/h(verkeersbord A 1);3;999
Wahv;Groningen;Groningen;VM035A;Overschrijding maximum snelheid opautosnelwegen, met 35 km/h(verkeersbord A 1);3;1021
Wahv;Groningen;Groningen;VM036A;Overschrijding maximum snelheid opautosnelwegen, met 36 km/h(verkeersbord A 1);2;722
Wahv;Groningen;Groningen;VM037A;Overschrijding maximum snelheid opautosnelwegen, met 37 km/h(verkeersbord A 1);4;1512
Wahv;Groningen;Groningen;VM038A;Overschrijding maximum snelheid opautosnelwegen, met 38 km/h(verkeersbord A 1);7;2723
Wahv;Groningen;Groningen;VM039A;;1;412
Wahv;Groningen;Groningen;VS009;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 9 km/h;1;94
Wahv;Groningen;Groningen;VS010;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 10 km/h;2;210
Wahv;Groningen;Groningen;VS011;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 11 km/h;2;262
Wahv;Groningen;Groningen;VS012;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 12 km/h;1;144
Wahv;Groningen;Groningen;VS013;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 13 km/h;1;155
Wahv;Groningen;Groningen;VS014;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 14 km/h;2;334
Wahv;Groningen;Groningen;VS015;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 15 km/h;1;182
Wahv;Groningen;Groningen;VS016;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 16 km/h;1;192
Wahv;Groningen;Groningen;VS017;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h met 17 km/h;1;206
Wahv;Groningen;Groningen;VS023;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 23 km/h;1;294
Wahv;Groningen;Groningen;VS029;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 29 km/h;1;405
OM-afdoening;Groningen;Grootegast;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;1;600
OM-afdoening;Groningen;Grootegast;BM435B;Niet (tijdig) melden van dempen opper-vlaktewaterlichaam 50 - 150m²;1;900
OM-afdoening;Groningen;Grootegast;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;1;95
OM-afdoening;Groningen;Grootegast;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;1;95
OM-afdoening;Groningen;Grootegast;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;4;1300
OM-afdoening;Groningen;Grootegast;GA300C;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 500 µg/l;3;1650
OM-afdoening;Groningen;Grootegast;GA305A;Rijden onder invloed, alcoholgehalteadem 95 t/m 230µg/l.(beg. bestuurder);1;300
OM-afdoening;Groningen;Grootegast;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);1;300
OM-afdoening;Groningen;Grootegast;H022;Straatafval achterlaten in openb. ruimtezonder gebruik voorgeschreven bakken e.d;2;280
OM-afdoening;Groningen;Grootegast;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;1;380
OM-afdoening;Groningen;Grootegast;H645A;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende mt 1/2 hengels;1;140
OM-afdoening;Groningen;Grootegast;K055;Rijden zonder geldig rijbewijs;7;1980
OM-afdoening;Groningen;Grootegast;K060F;Rijden tw. rijbewijs geldigh. heeft ver-loren, verstrijken geldigh.duur (>1 jr);2;580
OM-afdoening;Groningen;Grootegast;N083G;Als best. van bromfiets rijden,tw. max.constructiesnelh. overschrijdt >15 km/h;1;260
OM-afdoening;Groningen;Grootegast;P121C;"Lading steekt teveel uit en/of stootbalk> 0,60m van achterzijde; 0,50 t/m 0,75 m";1;600
OM-afdoening;Groningen;Grootegast;R628B;Niet stoppen voor stopteken gegeven doormiddel van een politietransparant;1;380
OM-afdoening;Groningen;Grootegast;VA035;Overschrijding max. snelheid binnenbebouwde kom, van 31 tot 35 km/h;2;728
OM-afdoening;Groningen;Grootegast;VA040;Overschrijding max. snelheid binnenbebouwde kom, van 35 tot 40 km/h;1;450
OM-afdoening;Groningen;Grootegast;VA045;Overschrijding maximum snelheid binnenbebouwde kom, van 40 tot 45 km/h;1;540
OM-afdoening;Groningen;Grootegast;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;1;333
OM-afdoening;Groningen;Grootegast;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;4;1616
OM-afdoening;Groningen;Grootegast;VF050;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 45-50 km/h;1;620
OM-afdoening;Groningen;Grootegast;VG035;Overschrijding max snelheid (auto)wegenbuiten beb.kom 31-35 km/h (verkeersb A1);4;1332
OM-afdoening;Groningen;Grootegast;VG040;Overschrijding max snelheid (auto)wegenbuiten beb.kom 35-40 km/h (verkeersb A1);1;404
OM-afdoening;Groningen;Grootegast;VG045;Overschrijding max snelheid (auto)wegenbuiten beb.kom 40-45 km/h (verkeersb.A1);1;500
Wahv;Groningen;Grootegast;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;24;8150
Wahv;Groningen;Grootegast;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;66;26400
Wahv;Groningen;Grootegast;K030A;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan het motorrijtuig;1;140
Wahv;Groningen;Grootegast;K030B;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan de aanhangwagen;1;140
Wahv;Groningen;Grootegast;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;9;1260
