OBJECTID,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,LENGTE,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,Shape__Length
571,283,0,2016/09/23 07:22:08+00,17.57,Etten-Leur,G0777,bestaand,17.5696121755718
572,283,0,2016/09/23 07:22:08+00,12.978,Etten-Leur,G0777,bestaand,12.9779231774579
573,283,0,2016/09/23 07:22:08+00,7.18,Etten-Leur,G0777,bestaand,7.18022389481289
574,283,0,2016/09/23 07:22:08+00,77.033,Etten-Leur,G0777,bestaand,77.0334044717462
575,283,0,2016/09/23 07:22:08+00,13.644,Etten-Leur,G0777,bestaand,13.6443360061133
576,283,0,2016/09/23 07:22:08+00,12.446,Etten-Leur,G0777,bestaand,12.4462054056648
577,283,0,2016/09/23 07:22:08+00,7.399,Etten-Leur,G0777,bestaand,7.39889157861373
578,283,0,2020/06/19 07:12:46+00,12.545,Etten-Leur,G0777,bestaand,12.5445333512251
579,283,0,2016/09/23 07:22:08+00,4.09,Etten-Leur,G0777,bestaand,4.08970063586741
580,283,0,2016/09/23 07:22:08+00,10.425,Etten-Leur,G0777,bestaand,10.4254531316389
581,283,0,2016/09/23 07:22:08+00,6.552,Etten-Leur,G0777,bestaand,6.55201129425156
582,283,0,2016/09/23 07:22:08+00,20.733,Etten-Leur,G0777,bestaand,20.7330360777191
583,283,0,2016/09/23 07:22:08+00,22.361,Etten-Leur,G0777,bestaand,22.3610909617577
584,283,0,2016/09/23 07:22:08+00,71.446,Etten-Leur,G0777,bestaand,71.4460895166072
585,283,0,2016/09/23 07:22:08+00,9.212,Etten-Leur,G0777,bestaand,9.2122341481315
586,283,0,2016/09/23 07:22:08+00,24.272,Etten-Leur,G0777,bestaand,24.2718419491564
587,283,0,2022/07/25 10:22:14+00,1.945,Vught,G0865,bestaand,1.945411267573
588,283,0,2022/09/16 16:18:59+00,21.91,'s-Hertogenbosch,G0796,bestaand,21.9101155861853
589,283,0,2021/09/07 12:30:38+00,25.377,Dalfsen,G0148,bestaand,25.3771093986279
590,283,0,2021/09/07 12:30:38+00,7.599,Dalfsen,G0148,bestaand,7.59910878361068
591,283,0,2017/04/21 17:35:24+00,2.689,Schijndel,G1948,bestaand,2.68916808697411
592,283,0,2017/04/21 17:35:24+00,1.373,Schijndel,G1948,bestaand,1.37310487581976
593,283,0,2015/04/21 10:04:35+00,25.795,Rheden,G0275,bestaand,25.7953446962819
594,283,0,2015/04/21 10:04:45+00,75.506,Rheden,G0275,bestaand,75.505606828754
595,283,0,2015/04/21 10:04:48+00,2.378,Rheden,G0275,bestaand,2.3784820789739
596,283,0,2019/10/14 10:55:39+00,4.528,Papendrecht,G0590,bestaand,4.52803986289874
597,283,0,2015/04/21 10:04:49+00,3.947,Rheden,G0275,bestaand,3.94738926380462
598,283,0,2015/11/03 00:00:00+00,5.414,Purmerend,G0439,bestaand,5.41444891009233
599,283,0,2015/11/03 00:00:00+00,4.069,Purmerend,G0439,bestaand,4.06915445762384
600,283,0,2019/10/21 07:02:28+00,19.068,Amstelveen,G0362,bestaand,19.0680484538841
601,283,0,2015/11/03 00:00:00+00,3.915,Purmerend,G0439,bestaand,3.91452129895853
602,283,0,2019/10/21 07:02:28+00,41.249,Amstelveen,G0362,bestaand,41.2493120740749
603,283,0,2015/11/03 00:00:00+00,10.521,Purmerend,G0439,bestaand,10.5209901625275
604,283,0,2015/11/03 00:00:00+00,5.208,Purmerend,G0439,bestaand,5.20807162009126
605,283,0,2015/11/03 00:00:00+00,17.178,Purmerend,G0439,bestaand,17.1779509837466
606,283,0,2015/11/03 00:00:00+00,14.042,Purmerend,G0439,bestaand,14.041702923791
607,283,0,2015/11/03 00:00:00+00,16.536,Purmerend,G0439,bestaand,16.5359908079317
608,283,0,2015/11/03 00:00:00+00,4.065,Purmerend,G0439,bestaand,4.0646580421974
609,283,0,2015/11/02 00:00:00+00,6.868,Purmerend,G0439,bestaand,6.86794328747697
610,283,0,2015/11/03 00:00:00+00,6.705,Purmerend,G0439,bestaand,6.70495100653241
611,283,0,2015/11/03 00:00:00+00,12.583,Purmerend,G0439,bestaand,12.5829771516919
612,283,0,2015/11/02 00:00:00+00,16.209,Purmerend,G0439,bestaand,16.209000493553
613,283,0,2015/11/02 00:00:00+00,27.819,Purmerend,G0439,bestaand,27.8187216456831
614,283,0,2016/11/08 07:54:17+00,14.836,Dordrecht,G0505,bestaand,14.8360965760183
615,283,0,2015/03/19 12:28:42+00,1.723,Rheden,G0275,bestaand,1.72346308344565
616,283,0,2022/05/20 07:24:09+00,5.422,Utrecht,G0344,bestaand,5.42205763525251
617,283,0,2022/05/20 07:24:09+00,172.323,Utrecht,G0344,bestaand,172.322753662309
618,283,0,2022/05/20 07:24:09+00,2.912,Utrecht,G0344,bestaand,2.91235849441651
619,283,0,2018/08/21 15:26:53+00,3.562,Leeuwarden,G0080,bestaand,3.56179070131865
620,283,0,2022/05/20 07:24:09+00,62.29,Utrecht,G0344,bestaand,62.2902272350968
621,283,0,2022/10/24 08:31:23+00,5.343,Utrecht,G0344,bestaand,5.34303380593349
622,283,0,2018/08/21 15:26:53+00,4.699,Leeuwarden,G0080,bestaand,4.6985029530692
623,283,0,2022/05/20 07:24:09+00,4.36,Utrecht,G0344,bestaand,4.36041431517694
624,283,0,2022/05/20 07:24:09+00,5.388,Utrecht,G0344,bestaand,5.38776855479149
625,283,0,2018/08/21 15:26:53+00,4.447,Leeuwarden,G0080,bestaand,4.44658453197508
626,283,0,2022/05/20 07:24:09+00,1.621,Utrecht,G0344,bestaand,1.62122422878515
627,283,0,2022/05/20 07:24:09+00,4.436,Utrecht,G0344,bestaand,4.43579136118912
628,283,0,2016/10/21 13:49:13+00,27.556,Etten-Leur,G0777,bestaand,27.5557089598061
629,283,0,2016/10/21 13:49:13+00,24.602,Etten-Leur,G0777,bestaand,24.6019879278078
630,283,0,2016/10/21 13:49:13+00,7.463,Etten-Leur,G0777,bestaand,7.4627247704843
631,283,0,2016/10/21 13:49:13+00,24.553,Etten-Leur,G0777,bestaand,24.5531940488402
632,283,0,2016/10/21 13:49:13+00,79.963,Etten-Leur,G0777,bestaand,79.9626774517733
633,283,0,2020/08/27 17:07:17+00,4.089,Velsen,G0453,bestaand,4.08920627995214
634,283,0,2016/10/21 13:49:13+00,31.173,Etten-Leur,G0777,bestaand,31.1726860568672
635,283,0,2016/10/21 13:49:13+00,49.652,Etten-Leur,G0777,bestaand,49.6515199565935
636,283,0,2020/08/27 17:07:17+00,116.426,Velsen,G0453,bestaand,116.425875341491
637,283,0,2016/10/21 13:49:13+00,47.459,Etten-Leur,G0777,bestaand,47.4556371919176
638,283,0,2016/10/26 11:04:29+00,59.315,Duiven,G0226,bestaand,59.3154826781735
639,283,0,2016/10/26 11:04:29+00,35.459,Duiven,G0226,bestaand,35.4593860304183
640,283,0,2016/10/26 11:04:29+00,47.928,Duiven,G0226,bestaand,47.9278435282111
641,283,0,2016/10/26 11:04:29+00,102.464,Duiven,G0226,bestaand,102.46416857272
642,283,0,2016/10/26 11:04:29+00,63.407,Duiven,G0226,bestaand,63.4071128076403
643,283,0,2016/10/26 11:04:29+00,18.07,Duiven,G0226,bestaand,18.0697454454877
644,283,0,2016/06/13 16:04:06+00,6.081,Sliedrecht,G0610,bestaand,6.0808490361133
645,283,0,2016/06/13 16:04:06+00,46.054,Sliedrecht,G0610,bestaand,46.0539075372424
646,283,0,2016/06/13 16:04:06+00,7.125,Sliedrecht,G0610,bestaand,7.12493990837844
647,283,0,2016/06/13 16:04:06+00,9.497,Sliedrecht,G0610,bestaand,9.49692692401073
648,283,0,2016/06/13 16:04:06+00,34.9,Sliedrecht,G0610,bestaand,34.9002713055267
649,283,0,2016/06/13 16:04:06+00,8.965,Sliedrecht,G0610,bestaand,8.9647497455311
650,283,0,2016/06/13 16:04:06+00,5.663,Sliedrecht,G0610,bestaand,5.66273614342709
651,283,0,2016/06/13 16:04:06+00,4.025,Sliedrecht,G0610,bestaand,4.02459004123401
652,283,0,2016/06/13 16:04:06+00,23.395,Sliedrecht,G0610,bestaand,23.3947438602214
653,283,0,2016/08/18 12:00:45+00,18.35,Alblasserdam,G0482,bestaand,18.3500047755367
654,283,0,2016/08/18 12:00:45+00,5.267,Alblasserdam,G0482,bestaand,5.26653301518181
655,283,0,2016/09/23 07:22:08+00,4.618,Etten-Leur,G0777,bestaand,4.61779222139758
656,283,0,2016/09/23 07:22:08+00,15.322,Etten-Leur,G0777,bestaand,15.3224379913903
657,283,0,2016/09/23 07:22:08+00,4.88,Etten-Leur,G0777,bestaand,4.87958850724116
658,283,0,2016/06/13 16:04:06+00,24.941,Sliedrecht,G0610,bestaand,24.9413187502185
659,283,0,2016/10/18 07:25:58+00,38.926,Etten-Leur,G0777,bestaand,38.9257676820884
660,283,0,2019/10/14 10:55:39+00,4.704,Papendrecht,G0590,bestaand,4.70424117153872
661,283,0,2016/06/13 16:04:06+00,26.733,Sliedrecht,G0610,bestaand,26.733366803701
662,283,0,2016/10/21 07:48:25+00,45.28,Etten-Leur,G0777,bestaand,45.2798329502219
663,283,0,2022/08/30 11:32:40+00,16.164,Helmond,G0794,bestaand,16.1640598860559
664,283,0,2016/10/21 07:48:25+00,4.835,Etten-Leur,G0777,bestaand,4.83482915933955
665,283,0,2016/10/21 07:48:25+00,3.912,Etten-Leur,G0777,bestaand,3.91206454445731
666,283,0,2016/10/21 07:48:25+00,0.3,Etten-Leur,G0777,bestaand,0.299686502865912
667,283,0,2016/10/21 07:48:25+00,2.213,Etten-Leur,G0777,bestaand,2.21296294591663
668,283,0,2016/10/21 07:48:25+00,2.866,Etten-Leur,G0777,bestaand,2.86606699154085
669,283,0,2016/10/21 07:48:25+00,4.893,Etten-Leur,G0777,bestaand,4.89275924198197
670,283,0,2016/10/21 07:48:25+00,2.171,Etten-Leur,G0777,bestaand,2.1712784252601
671,283,0,2016/10/21 07:48:25+00,12.439,Etten-Leur,G0777,bestaand,12.4390709058193
672,283,0,2016/10/21 07:48:25+00,3.4,Etten-Leur,G0777,bestaand,3.39971366441352
673,283,0,2016/10/21 07:48:25+00,54.214,Etten-Leur,G0777,bestaand,54.2134326971442
674,283,0,2016/10/21 07:48:25+00,2.17,Etten-Leur,G0777,bestaand,2.16962346963707
675,283,0,2016/10/21 07:48:25+00,4.824,Etten-Leur,G0777,bestaand,4.82355480947403
676,283,0,2016/10/21 07:48:25+00,5.172,Etten-Leur,G0777,bestaand,5.17169527331222
677,283,0,2018/07/24 13:20:28+00,7.758,Etten-Leur,G0777,bestaand,7.75774291902104
678,283,0,2016/10/21 07:48:25+00,16.511,Etten-Leur,G0777,bestaand,16.511351519485
679,283,0,2016/10/21 07:48:25+00,2.386,Etten-Leur,G0777,bestaand,2.38623552902893
680,283,0,2016/10/21 07:48:25+00,3.867,Etten-Leur,G0777,bestaand,3.86673260001257
681,283,0,2016/10/21 07:48:25+00,4.269,Etten-Leur,G0777,bestaand,4.26871936299401
682,283,0,2016/10/21 07:48:25+00,3.773,Etten-Leur,G0777,bestaand,3.77291611356521
683,283,0,2016/10/21 07:48:25+00,10.07,Etten-Leur,G0777,bestaand,10.0699852319105
684,283,0,2016/10/21 07:48:25+00,6.303,Etten-Leur,G0777,bestaand,6.30319267793773
685,283,0,2016/10/21 07:48:25+00,3.246,Etten-Leur,G0777,bestaand,3.24599969192851
686,283,0,2019/10/14 10:55:39+00,4.643,Papendrecht,G0590,bestaand,4.64253131384162
687,283,0,2016/10/21 07:48:25+00,1.871,Etten-Leur,G0777,bestaand,1.8710045430196
688,283,0,2016/10/21 07:48:25+00,4.58,Etten-Leur,G0777,bestaand,4.57997030558059
689,283,0,2016/10/21 07:48:25+00,1.531,Etten-Leur,G0777,bestaand,1.53147020865572
690,283,0,2016/10/21 07:48:25+00,2.823,Etten-Leur,G0777,bestaand,2.82309085932423
691,283,0,2019/10/14 10:55:39+00,24.717,Papendrecht,G0590,bestaand,24.7170338773609
692,283,0,2016/10/21 07:48:25+00,59.687,Etten-Leur,G0777,bestaand,59.6760740960382
693,283,0,2019/10/14 10:55:39+00,7.029,Papendrecht,G0590,bestaand,7.02885886897724
694,283,0,2016/10/21 07:48:25+00,1.384,Etten-Leur,G0777,bestaand,1.38402312119415
695,283,0,2019/10/14 10:55:39+00,49.274,Papendrecht,G0590,bestaand,49.27447066823
696,283,0,2016/10/21 07:48:25+00,4.326,Etten-Leur,G0777,bestaand,4.32634765131051
697,283,0,2016/10/21 07:48:25+00,2.159,Etten-Leur,G0777,bestaand,2.15901204257873
698,283,0,2015/11/05 14:50:46+00,8.834,Dordrecht,G0505,bestaand,8.8343651191215
699,283,0,2015/11/05 14:50:46+00,16.426,Dordrecht,G0505,bestaand,16.4262290255554
700,283,0,2015/11/05 14:50:46+00,8.497,Dordrecht,G0505,bestaand,8.49743208269416
701,283,0,2016/11/08 16:04:40+00,14.14,Dordrecht,G0505,bestaand,14.1402434561785
702,283,0,2015/11/05 14:50:46+00,45.161,Dordrecht,G0505,bestaand,45.1611045842351
703,283,0,2015/11/05 14:50:46+00,80.309,Dordrecht,G0505,bestaand,80.3088431076923
704,283,0,2015/11/05 14:50:46+00,4.654,Dordrecht,G0505,bestaand,4.6540918141091
705,283,0,2015/11/05 14:50:46+00,21.447,Dordrecht,G0505,bestaand,21.4473590215672
706,283,0,2015/11/05 14:50:46+00,3.089,Dordrecht,G0505,bestaand,3.08896115223225
707,283,0,2015/11/05 14:50:46+00,74.753,Dordrecht,G0505,bestaand,74.7531915573689
708,283,0,2015/11/05 14:50:46+00,0.535,Dordrecht,G0505,bestaand,0.534524087389895
709,283,0,2015/11/05 14:50:46+00,29.948,Dordrecht,G0505,bestaand,29.9481061170819
710,283,0,2015/11/05 14:50:46+00,7,Dordrecht,G0505,bestaand,7.00007292819153
711,283,0,2015/11/05 14:50:46+00,12.432,Dordrecht,G0505,bestaand,12.4324721998483
712,283,0,2015/11/05 14:50:46+00,64.393,Dordrecht,G0505,bestaand,64.3926731218236
713,283,0,2015/11/05 14:50:46+00,29.651,Dordrecht,G0505,bestaand,29.6505672753383
714,283,0,2015/11/05 14:50:46+00,98.386,Dordrecht,G0505,bestaand,98.38603261862
715,283,0,2015/11/05 14:50:46+00,27.196,Dordrecht,G0505,bestaand,27.1962945535635
716,283,0,2015/11/05 14:50:46+00,24.752,Dordrecht,G0505,bestaand,24.7519163736744
717,283,0,2015/11/05 14:50:46+00,5.173,Dordrecht,G0505,bestaand,5.17257402073668
718,283,0,2015/01/16 08:56:15+00,12.413,Maastricht,G0935,bestaand,12.413427085217
719,283,0,2015/01/16 08:56:12+00,6.271,Maastricht,G0935,bestaand,6.27107367202778
720,283,0,2014/12/05 11:57:13+00,94.55,Maastricht,G0935,bestaand,94.5504355816026
721,283,0,2015/01/16 08:56:15+00,155.294,Maastricht,G0935,bestaand,155.293825701475
722,283,0,2018/04/24 08:14:27+00,2.594,Utrecht,G0344,bestaand,2.59377504807183
723,283,0,2021/01/12 14:26:32+00,20.739,Eemsdelta,G1979,bestaand,20.7389894836884
724,283,0,2021/01/12 14:26:32+00,6.926,Eemsdelta,G1979,bestaand,6.9262876059257
725,283,0,2021/01/12 14:26:32+00,20.625,Eemsdelta,G1979,bestaand,20.6252747443145
726,283,0,2009/01/15 11:34:24+00,5.482,Rotterdam,G0599,bestaand,5.48249943000453
727,283,0,2009/01/06 11:33:22+00,0.058,Rotterdam,G0599,bestaand,0.0581377674149945
728,283,0,2013/02/27 11:22:46+00,48.205,Rotterdam,G0599,bestaand,48.2051636238277
729,283,0,2013/10/02 08:31:59+00,2.674,Rotterdam,G0599,bestaand,2.67393118834423
730,283,0,2010/03/24 14:12:13+00,0.879,Rotterdam,G0599,bestaand,0.879204185613331
731,283,0,2021/01/12 14:26:32+00,25.285,Eemsdelta,G1979,bestaand,25.284958249509
732,283,0,2017/04/20 12:12:46+00,10.898,Rotterdam,G0599,bestaand,10.897676128423
733,283,0,2021/01/12 14:26:32+00,17.575,Eemsdelta,G1979,bestaand,17.5754260441009
734,283,0,2009/01/15 11:34:25+00,1.626,Rotterdam,G0599,bestaand,1.62565986602364
735,283,0,2009/01/15 11:34:16+00,5.231,Rotterdam,G0599,bestaand,5.23061468663101
736,283,0,2013/12/18 14:00:53+00,6.349,Rotterdam,G0599,bestaand,6.34901094659633
737,283,0,2010/03/24 14:12:15+00,4.281,Rotterdam,G0599,bestaand,4.28067529719319
738,283,0,2018/04/24 08:14:27+00,3.659,Utrecht,G0344,bestaand,3.65859057561788
739,283,0,2018/04/24 08:14:27+00,2.802,Utrecht,G0344,bestaand,2.80169234570822
740,283,0,2021/04/12 14:57:09+00,6.241,Capelle aan den IJssel,G0502,bestaand,6.24087077257653
741,283,0,2021/04/12 14:57:09+00,7.367,Capelle aan den IJssel,G0502,bestaand,7.3667662608918
742,283,0,2021/04/12 14:57:09+00,5.397,Capelle aan den IJssel,G0502,bestaand,5.39668583484346
743,283,0,2015/10/06 06:46:13+00,0.804,Rotterdam,G0599,bestaand,0.80449362955837
744,283,0,2017/05/01 12:51:58+00,39.312,Schijndel,G1948,bestaand,39.3120267857052
745,283,0,2017/05/01 12:51:58+00,13.912,Schijndel,G1948,bestaand,13.9123960912562
746,283,0,2017/05/01 12:51:58+00,3.31,Schijndel,G1948,bestaand,3.310079908401
747,283,0,2017/05/01 12:51:58+00,86.627,Schijndel,G1948,bestaand,86.6266362596476
748,283,0,2017/05/01 12:51:58+00,12.952,Schijndel,G1948,bestaand,12.9521042691912
749,283,0,2017/05/01 12:51:58+00,0.862,Schijndel,G1948,bestaand,0.862083522635713
750,283,0,2017/05/01 12:51:58+00,15.213,Schijndel,G1948,bestaand,15.2129855237352
751,283,0,2017/05/01 12:51:58+00,53.396,Schijndel,G1948,bestaand,53.3964316909001
752,283,0,2015/09/24 12:38:52+00,18.822,Roosendaal,G1674,bestaand,18.8219119645163
753,283,0,2015/09/24 12:38:52+00,21.671,Roosendaal,G1674,bestaand,21.6711420326664
754,283,0,2015/09/24 12:38:52+00,33.44,Roosendaal,G1674,bestaand,33.4400957085951
755,283,0,2015/09/24 12:38:52+00,25.948,Roosendaal,G1674,bestaand,25.9478493099735
756,283,0,2014/10/22 09:26:53+00,36.397,Lelystad,G0995,bestaand,36.3966755624741
757,283,0,2018/08/28 14:42:42+00,8.614,Groesbeek,G1945,bestaand,8.61406257232904
758,283,0,2014/11/04 15:22:05+00,11.278,Lelystad,G0995,bestaand,11.2775644533738
759,283,0,2019/02/07 11:16:05+00,70.745,Utrecht,G0344,bestaand,70.7449208331879
760,283,0,2020/09/03 11:17:26+00,9.191,Sittard-Geleen,G1883,bestaand,9.19106223458421
761,283,0,2020/09/03 11:17:26+00,0.637,Sittard-Geleen,G1883,bestaand,0.636908156644268
762,283,0,2020/09/03 11:17:26+00,0.021,Sittard-Geleen,G1883,bestaand,0.0214709105535839
763,283,0,2020/09/03 11:17:26+00,0.038,Sittard-Geleen,G1883,bestaand,0.0382753184180093
764,283,0,2020/09/03 11:17:26+00,1.254,Sittard-Geleen,G1883,bestaand,1.25398125982807
765,283,0,2015/05/08 00:00:00+00,2.093,Utrecht,G0344,bestaand,2.0932763427543
766,283,0,2015/05/08 00:00:00+00,27.666,Utrecht,G0344,bestaand,27.6664686940708
767,283,0,2015/05/08 00:00:00+00,1.225,Utrecht,G0344,bestaand,1.22471629367785
768,283,0,2015/05/08 00:00:00+00,5.744,Utrecht,G0344,bestaand,5.74352243836481
769,283,0,2017/09/29 09:46:35+00,3.711,Utrecht,P0026,bestaand,3.71071489069155
770,283,0,2017/09/29 09:46:35+00,102.288,Utrecht,P0026,bestaand,102.288156439516
771,283,0,2017/09/29 09:46:35+00,0.109,Utrecht,P0026,bestaand,0.109444049632678
772,283,0,2017/09/29 09:46:35+00,0.044,Utrecht,P0026,bestaand,0.0442831796509691
773,283,0,2017/09/29 09:46:35+00,20.823,Utrecht,P0026,bestaand,20.8231919022997
774,283,0,2021/01/12 18:20:06+00,4.633,Eemsdelta,G1979,bestaand,4.63332979616172
775,283,0,2011/07/29 10:54:14+00,17.333,Rotterdam,G0599,bestaand,17.3328400162602
776,283,0,2016/12/16 15:10:16+00,0.931,'s-Gravenhage,G0518,bestaand,0.931066592677452
777,283,0,2016/12/16 15:10:16+00,0.96,'s-Gravenhage,G0518,bestaand,0.959610337585001
778,283,0,2019/09/09 15:16:38+00,188.855,Lansingerland,G1621,bestaand,188.854964816064
779,283,0,2016/12/16 15:10:16+00,0.932,'s-Gravenhage,G0518,bestaand,0.932185603836489
780,283,0,2021/01/12 18:20:06+00,37.789,Eemsdelta,G1979,bestaand,37.7889207767832
781,283,0,2016/12/16 15:10:16+00,0.931,'s-Gravenhage,G0518,bestaand,0.931002148225234
782,283,0,2017/12/19 11:24:33+00,122.38,Utrecht,P0026,bestaand,122.376624581227
783,283,0,2016/12/16 15:10:16+00,0.932,'s-Gravenhage,G0518,bestaand,0.931549783962188
784,283,0,2016/12/16 15:10:16+00,0.96,'s-Gravenhage,G0518,bestaand,0.959602521880805
785,283,0,2016/12/16 15:10:16+00,0.959,'s-Gravenhage,G0518,bestaand,0.95870746320241
786,283,0,2017/05/02 06:24:24+00,3.73,Zoetermeer,G0637,bestaand,3.72996099175313
787,283,0,2017/05/02 06:24:24+00,6.503,Zoetermeer,G0637,bestaand,6.50327702008764
788,283,0,2017/05/02 06:24:24+00,7.007,Zoetermeer,G0637,bestaand,7.00726287504615
789,283,0,2011/03/03 15:17:43+00,13.198,Rotterdam,G0599,bestaand,13.1980735336639
790,283,0,2020/01/29 11:18:00+00,22.361,Gelderland,P0025,bestaand,22.3608052180596
791,283,0,2015/05/18 12:52:10+00,10.415,Rotterdam,G0599,bestaand,10.4147010130143
792,283,0,2020/01/29 11:18:00+00,11.731,Gelderland,P0025,bestaand,11.7310194356671
793,283,0,2011/03/03 15:17:44+00,12.63,Rotterdam,G0599,bestaand,12.6296567253429
794,283,0,2020/11/25 11:55:39+00,14.944,Vught,G0865,bestaand,14.9442523131587
795,283,0,2009/03/18 12:16:37+00,32.475,Rotterdam,G0599,bestaand,32.475420152582
796,283,0,2017/09/29 09:46:35+00,445.453,Utrecht,P0026,bestaand,445.453184581981
797,283,0,2017/12/19 11:24:33+00,187.313,Utrecht,P0026,bestaand,187.31267567884
798,283,0,2017/05/02 06:24:24+00,76.813,Zoetermeer,G0637,bestaand,76.8133437691655
799,283,0,2017/05/02 06:24:24+00,34.96,Zoetermeer,G0637,bestaand,34.9596966202251
800,283,0,2017/05/02 06:24:24+00,0.632,Zoetermeer,G0637,bestaand,0.631706419153708
801,283,0,2018/08/21 15:26:53+00,1.834,Leeuwarden,G0080,bestaand,1.83379633547458
802,283,0,2018/08/21 15:26:53+00,4.528,Leeuwarden,G0080,bestaand,4.52797725259304
803,283,0,2022/05/20 07:24:09+00,4.385,Utrecht,G0344,bestaand,4.38494526761737
804,283,0,2022/05/20 07:24:09+00,11.519,Utrecht,G0344,bestaand,11.5191948503357
805,283,0,2019/08/06 08:47:33+00,50.9,Rotterdam,G0599,bestaand,50.899649662005
806,283,0,2020/01/21 12:38:04+00,5.854,Sittard-Geleen,G1883,bestaand,5.85370122230371
807,283,0,2018/08/21 15:26:53+00,4.871,Leeuwarden,G0080,bestaand,4.87145645572246
808,283,0,2020/01/21 12:38:04+00,0.264,Sittard-Geleen,G1883,bestaand,0.263759360023488
809,283,0,2020/01/21 12:38:04+00,2.095,Sittard-Geleen,G1883,bestaand,2.0946200132721
810,283,0,2018/08/21 15:26:53+00,1.96,Leeuwarden,G0080,bestaand,1.95976146507681
811,283,0,2020/01/21 12:38:04+00,0.649,Sittard-Geleen,G1883,bestaand,0.649129416988631
812,283,0,2020/01/21 12:38:04+00,2.022,Sittard-Geleen,G1883,bestaand,2.02197576642254
813,283,0,2017/03/14 12:05:36+00,30.352,Zoetermeer,G0637,bestaand,30.3518495812034
814,283,0,2022/10/19 10:53:07+00,4.338,Utrecht,G0344,bestaand,4.33836674337244
815,283,0,2022/10/19 10:53:07+00,4.286,Utrecht,G0344,bestaand,4.28639533874327
816,283,0,2022/10/19 10:53:07+00,4.359,Utrecht,G0344,bestaand,4.35914498497125
817,283,0,2022/05/20 07:24:09+00,4.334,Utrecht,G0344,bestaand,4.3339979233959
818,283,0,2021/10/21 13:34:21+00,5.902,Zoetermeer,G0637,bestaand,5.90036641275613
819,283,0,2017/03/14 12:05:36+00,36.621,Zoetermeer,G0637,bestaand,36.6206854113901
820,283,0,2017/03/14 12:05:36+00,9.598,Zoetermeer,G0637,bestaand,9.59734021542705
821,283,0,2017/03/14 12:05:36+00,0.902,Zoetermeer,G0637,bestaand,0.902108640907513
822,283,0,2017/03/14 12:05:36+00,16.15,Zoetermeer,G0637,bestaand,16.1502421344078
823,283,0,2017/03/14 12:05:36+00,9.724,Zoetermeer,G0637,bestaand,9.72416577398802
824,283,0,2022/05/20 07:24:09+00,5.101,Utrecht,G0344,bestaand,5.10050820997281
825,283,0,2017/03/14 12:05:36+00,6.235,Zoetermeer,G0637,bestaand,6.23460808712144
826,283,0,2017/03/14 12:05:36+00,3.667,Zoetermeer,G0637,bestaand,3.66690086279125
827,283,0,2017/03/14 12:05:36+00,2.099,Zoetermeer,G0637,bestaand,2.09882371818121
828,283,0,2017/03/14 12:05:36+00,5.612,Zoetermeer,G0637,bestaand,5.6095990646316
829,283,0,2017/03/14 12:05:36+00,24.797,Zoetermeer,G0637,bestaand,24.7968961690571
830,283,0,2017/03/14 12:05:36+00,3.667,Zoetermeer,G0637,bestaand,3.66683820885477
831,283,0,2022/05/20 07:24:09+00,5.093,Utrecht,G0344,bestaand,5.09305654788949
832,283,0,2022/12/14 07:19:08+00,11.142,Geldrop-Mierlo,G1771,bestaand,11.1419858105194
833,283,0,2022/10/19 10:53:07+00,4.323,Utrecht,G0344,bestaand,4.32339426839607
834,283,0,2022/10/19 10:53:07+00,4.18,Utrecht,G0344,bestaand,4.1799495212263
835,283,0,2022/10/19 10:53:07+00,4.265,Utrecht,G0344,bestaand,4.26482660843322
836,283,0,2022/12/14 07:19:08+00,23.383,Geldrop-Mierlo,G1771,bestaand,23.3827972835695
837,283,0,2023/01/02 09:30:52+00,13.19,Utrecht,G0344,bestaand,13.1904475198138
838,283,0,2023/01/02 09:30:52+00,53.217,Utrecht,G0344,bestaand,53.2166517549767
839,283,0,2018/08/28 14:42:42+00,7.628,Groesbeek,G1945,bestaand,7.62795496840405
840,283,0,2017/03/09 07:00:42+00,4.703,Zoetermeer,G0637,bestaand,4.70340302334384
841,283,0,2017/03/09 07:00:42+00,25.598,Zoetermeer,G0637,bestaand,25.5979256972123
842,283,0,2020/06/04 15:28:44+00,1.459,Delft,G0503,bestaand,1.45946051676638
843,283,0,2018/12/05 14:41:52+00,39.673,Ouder-Amstel,G0437,bestaand,39.6734479673324
844,283,0,2017/06/13 12:48:06+00,15.398,Ouder-Amstel,G0437,bestaand,15.3982012886296
845,283,0,2017/06/13 12:48:06+00,7.007,Ouder-Amstel,G0437,bestaand,7.00702076491857
846,283,0,2018/12/05 14:41:52+00,20.743,Ouder-Amstel,G0437,bestaand,20.7433025023384
847,283,0,2018/12/05 14:41:52+00,10.174,Ouder-Amstel,G0437,bestaand,10.1744490279487
848,283,0,2017/06/13 12:48:06+00,42.199,Ouder-Amstel,G0437,bestaand,42.198521747223
849,283,0,2020/06/04 15:28:44+00,1.438,Delft,G0503,bestaand,1.43833306295865
850,283,0,2016/12/16 09:50:38+00,1.478,Helmond,G0794,bestaand,1.47743478810226
851,283,0,2020/10/13 08:55:59+00,13.739,Vught,G0865,bestaand,13.7394913340903
