FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken_0910.598,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Sluis Westzaner Overtoom,nvt,KD.13.ss.103,nvt,37k4,nvt,400,ss,schutsluis,nvt,c,waterkerend kunstwerk,113946.678,493813.114,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (113946.67799999937 493813.11400000006)
kunstwerken_0910.599,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Uitwateringssluis Nauerna,nvt,KD.13.sp.104,nvt,38k1,nvt,401,sp,spuisluis,nvt,c,waterkerend kunstwerk,111978.760016,494886.198984,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (111978.76000000164 494886.19900000095)
kunstwerken_0910.600,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Sluis Nauerna,nvt,KD.13.ss.105,nvt,38k2,nvt,402,ss,schutsluis,nvt,c,waterkerend kunstwerk,111931.145,494881.825,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (111931.14499999955 494881.82499999925)
kunstwerken_0910.601,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Gemaal Nauerna,nvt,KD.13.gm.106,nvt,38k3,nvt,403,gm,gemaal,nvt,c,waterkerend kunstwerk,111623.353069,494898.057812,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (111623.35300000012 494898.05799999833)
kunstwerken_0910.602,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Lovink,nvt,KD.8.gm.013,nvt,105723309,nvt,145,gm,gemaal,nvt,c,waterkerend kunstwerk,170513.923304,487060.252098,Waterschap Zuiderzeeland,Flevoland,NEE,,,POINT (170513.92300000042 487060.2520000003)
kunstwerken_0910.603,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Inlaatduiker,nvt,KD.13.du.108,nvt,40k2,nvt,405,du,duiker,nvt,c,waterkerend kunstwerk,107232.66567,499227.753954,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (107232.66600000113 499227.75400000066)
kunstwerken_0910.604,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Gemaal St Aagtendijk,nvt,KD.13.gm.109,nvt,40k3,nvt,406,gm,gemaal,nvt,c,waterkerend kunstwerk,106544.823557,499791.664183,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (106544.82400000095 499791.6640000008)
kunstwerken_0910.605,13,44,Noord-Holland,Kromme Rijn,1:10000,nvt,nvt,Spoorlijn Uitgeest-Beverwijk,nvt,KD.13.co.110,nvt,40k4,nvt,407,co,coupure,nvt,c,waterkerend kunstwerk,106480.115225,499884.803983,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (106480.11499999836 499884.8040000014)
kunstwerken_0910.606,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Duiker Botgat,nvt,KD.13.du.111,nvt,83k0,nvt,408,du,duiker,nvt,a,waterkerend kunstwerk,108816.668225,542394.172175,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (108816.66800000146 542394.1719999984)
kunstwerken_0910.607,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Zeedoksluis,nvt,KD.13.ss.112,nvt,86k1,nvt,409,ss,schutsluis,nvt,a,waterkerend kunstwerk,113817.398487,552778.093756,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (113817.39799999818 552778.0940000005)
kunstwerken_0910.608,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Gemaaltje visafslag,nvt,KD.13.gm.113,nvt,86k7,nvt,410,gm,gemaal,nvt,a,waterkerend kunstwerk,113952.098697,552327.057025,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (113952.09899999946 552327.057)
kunstwerken_0910.609,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Coupure Visafslag,nvt,KD.13.co.114,nvt,86k2,nvt,411,co,coupure,nvt,a,waterkerend kunstwerk,114117.110532,552111.356343,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (114117.11100000143 552111.3559999987)
kunstwerken_0910.610,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Coupure Moormanbrug,nvt,KD.13.co.115,nvt,86k3,nvt,412,co,coupure,nvt,a,waterkerend kunstwerk,114125.354931,552099.780256,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (114125.35500000045 552099.7800000012)
kunstwerken_0910.611,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Koopvaardersschutsluis,nvt,KD.13.ss.116,nvt,86k4,nvt,413,ss,schutsluis,nvt,a,waterkerend kunstwerk,114697.662214,551329.243345,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (114697.66200000048 551329.2430000007)
kunstwerken_0910.612,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Gemaal De Helsdeur,nvt,KD.13.gm.117,nvt,86k5,nvt,414,gm,gemaal,nvt,a,waterkerend kunstwerk,114761.611314,551215.02931,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (114761.61100000143 551215.0289999992)
kunstwerken_0910.613,13,nvt,Noord-Holland,nvt,1:10000,nvt,nvt,Spuisluis Oostoever,nvt,KD.13.sp.118,nvt,88k1,nvt,415,sp,spuisluis,nvt,a,waterkerend kunstwerk,115034.63454,549683.922798,HHRS Hollands Noorderkwartier,Noord-Holland,NEE,,,POINT (115034.63500000164 549683.9230000004)
kunstwerken_0910.614,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Gemaal Westdijk,nvt,KD.45.gm.033,nvt,W3,VNK.45.02.003,1099,gm,gemaal,nvt,a,waterkerend kunstwerk,152995.482398,475453.620663,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (152995.48200000077 475453.62099999934)
kunstwerken_0910.615,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Inlaatsluis Westdijk,nvt,KD.45.is.034,nvt,W3,VNK.45.03.004,1100,is,inlaatsluis,nvt,a,waterkerend kunstwerk,152995.482398,475453.620663,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (152995.48200000077 475453.62099999934)
kunstwerken_0910.616,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Spuisluis Westdijk,nvt,KD.45.sp.035,nvt,W3,VNK.45.08.007,1101,sp,spuisluis,nvt,a,waterkerend kunstwerk,152995.482398,475453.620663,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (152995.48200000077 475453.62099999934)
kunstwerken_0910.617,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Duiker Westdijk,nvt,KD.45.sp.036,nvt,W1,VNK.45.08.006,1102,sp,spuisluis,nvt,a,waterkerend kunstwerk,153375.672353,475162.225064,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (153375.6719999984 475162.2250000015)
kunstwerken_0910.618,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Duiker Westdijk,nvt,KD.45.sp.037,nvt,W0,VNK.45.08.005,1103,sp,spuisluis,nvt,a,waterkerend kunstwerk,153739.996143,474884.215802,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (153739.99599999934 474884.21599999815)
kunstwerken_0910.619,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Coupure Sportvelden Bunschoten,nvt,KD.45.co.038,nvt,W0.5,nvt,1104,co,coupure,Lengte van de coupure is circa 6 meter,a,waterkerend kunstwerk,154364.990888,474164.623562,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (154364.9910000004 474164.6240000017)
kunstwerken_0910.620,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Gemaal Veendijk,nvt,KD.45.gm.039,nvt,O8,VNK.45.02.002,1105,gm,gemaal,nvt,a,waterkerend kunstwerk,155116.310945,473840.335408,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (155116.3110000007 473840.3350000009)
kunstwerken_0910.621,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Inlaatsluis Veendijk,nvt,KD.45.is.040,nvt,O8,VNK.45.03.003,1106,is,inlaatsluis,nvt,a,waterkerend kunstwerk,155116.310945,473840.335408,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (155116.3110000007 473840.3350000009)
kunstwerken_0910.622,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Spuisluis Veendijk,nvt,KD.45.sp.041,nvt,O8,VNK.45.08.004,1107,sp,spuisluis,nvt,a,waterkerend kunstwerk,155116.310945,473840.335408,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (155116.3110000007 473840.3350000009)
kunstwerken_0910.623,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Effluentleiding RWZI Bunschoten,nvt,KD.45.du.042,nvt,O7,nvt,1108,du,duiker,nvt,a,waterkerend kunstwerk,155419.289848,473616.791094,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (155419.2899999991 473616.79100000113)
kunstwerken_0910.624,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Laakse Duiker,nvt,KD.45.sp.043,nvt,O6,VNK.45.08.003,1109,sp,spuisluis,nvt,a,waterkerend kunstwerk,156153.857005,473189.026109,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (156153.85700000077 473189.02600000054)
kunstwerken_0910.625,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Wielse Sluis,nvt,KD.45.sp.044,nvt,O5,VNK.45.08.002,1110,sp,spuisluis,nvt,a,waterkerend kunstwerk,158488.974143,473834.656381,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (158488.97399999946 473834.6559999995)
kunstwerken_0910.626,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Inlaatduiker Arkersluis,nvt,KD.45.is.045,nvt,O3,VNK.45.03.002,1111,is,inlaatsluis,nvt,a,waterkerend kunstwerk,160302.465633,474120.043753,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (160302.46599999815 474120.04399999976)
kunstwerken_0910.627,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Arkersluis,nvt,KD.45.ss.046,nvt,O4,VNK.45.06.001,1112,ss,schutsluis,nvt,a,waterkerend kunstwerk,160366.280153,474138.948917,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (160366.2800000012 474138.94900000095)
kunstwerken_0910.628,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Omloopkanalen Arkersluis,nvt,KD.45.py.047,nvt,O4,nvt,1113,py,leidingen,nvt,a,waterkerend kunstwerk,160366.280153,474138.948917,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (160366.2800000012 474138.94900000095)
kunstwerken_0910.629,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Puttergemaal,nvt,KD.45.gm.048,nvt,O2,VNK.45.02.001,1114,gm,gemaal,nvt,c,waterkerend kunstwerk,162338.660248,475076.68812,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (162338.66000000015 475076.688000001)
kunstwerken_0910.630,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Spuisluis Puttergemaal,nvt,KD.45.sp.049,nvt,O2,VNK.45.08.001,1115,sp,spuisluis,nvt,c,waterkerend kunstwerk,162338.660248,475076.68812,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (162338.66000000015 475076.688000001)
kunstwerken_0910.631,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Inlaatduiker nabij A28,nvt,KD.45.is.050,nvt,O1,VNK.45.03.001,1116,is,inlaatsluis,nvt,c,waterkerend kunstwerk,164885.739672,475042.729283,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (164885.73999999836 475042.7289999984)
kunstwerken_0910.632,45,nvt,Gelderse Vallei,nvt,1:1250,nvt,nvt,Witte Sluis,nvt,KD.45.sp.051,nvt,KJ1,VNK.45.08.020,1117,sp,spuisluis,nvt,a,waterkerend kunstwerk,173902.528816,441605.66937,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (173902.52899999917 441605.66899999976)
kunstwerken_0910.633,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Gooijergracht,nvt,KD.46.du.001,nvt,V1,nvt,1118,du,duiker,nvt,a,waterkerend kunstwerk,147410.051492,476938.944563,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (147410.05099999905 476938.9450000003)
kunstwerken_0910.634,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker 1e Molensloot,nvt,KD.46.du.002,nvt,M1,nvt,1119,du,duiker,nvt,a,waterkerend kunstwerk,147462.002918,476429.108567,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (147462.00299999863 476429.1090000011)
kunstwerken_0910.635,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker 2e Molensloot,nvt,KD.46.du.003,nvt,M2,nvt,1120,du,duiker,nvt,a,waterkerend kunstwerk,147248.983713,475637.8675,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (147248.9840000011 475637.8680000007)
kunstwerken_0910.636,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker V06-KDU10,nvt,KD.14.du.018,nvt,V06-KDU10,nvt,433,du,duiker,nvt,c,waterkerend kunstwerk,105169.096056,495829.535968,HHRS van Rijnland,Zuid-Holland,NEE,,,POINT (105169.09600000083 495829.53599999845)
kunstwerken_0910.637,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,duiker GH-75.020.06.008,nvt,KD.14.du.019,nvt,GH-75.020.06.008,nvt,434,du,duiker,nvt,c,waterkerend kunstwerk,104568.505969,493676.947656,HHRS van Rijnland,Zuid-Holland,NEE,,,POINT (104568.50600000098 493676.9479999989)
kunstwerken_0910.638,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Gemaal Oude Spaarndammer,nvt,KD.14.gm.020,nvt,GH-91.200,nvt,435,gm,gemaal,nvt,c,waterkerend kunstwerk,106325.513656,492747.664264,HHRS van Rijnland,Zuid-Holland,NEE,,,POINT (106325.51399999857 492747.6640000008)
kunstwerken_0910.639,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Haarlemmer Sluisje,nvt,KD.14.ss.021,nvt,RL-DNR-010,nvt,436,ss,schutsluis,nvt,c,waterkerend kunstwerk,106639.628402,492247.158,HHRS van Rijnland,Zuid-Holland,NEE,,,POINT (106639.62799999863 492247.1579999998)
kunstwerken_0910.640,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Boezemsluis te Spaarndam,nvt,KD.14.ks.022,nvt,RL-DNR-013,nvt,437,ks,keersluis,nvt,c,waterkerend kunstwerk,106685.803132,492147.942664,HHRS van Rijnland,Zuid-Holland,NEE,,,POINT (106685.80299999937 492147.94299999997)
kunstwerken_0910.641,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Boezemsluis te Spaarndam,nvt,KD.14.ks.023,nvt,RL-DNR-014,nvt,438,ks,keersluis,nvt,c,waterkerend kunstwerk,106690.433863,492139.132357,HHRS van Rijnland,Zuid-Holland,NEE,,,POINT (106690.43400000036 492139.1319999993)
kunstwerken_0910.642,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Kolksluis te Spaarndam,nvt,KD.14.ss.024,nvt,RL-DNR-012,nvt,439,ss,schutsluis,nvt,c,waterkerend kunstwerk,106734.328568,492071.925708,HHRS van Rijnland,Zuid-Holland,NEE,,,POINT (106734.32899999991 492071.92599999905)
kunstwerken_0910.643,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Zuidelijke Wendwetering,nvt,KD.46.du.007,nvt,M6,nvt,1124,du,duiker,nvt,a,waterkerend kunstwerk,146824.46559,473921.14387,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146824.46599999815 473921.14400000125)
kunstwerken_0910.644,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Eemnesservaart,nvt,KD.46.du.008,nvt,E1,nvt,1125,du,duiker,nvt,a,waterkerend kunstwerk,146732.093623,473558.142551,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146732.0940000005 473558.1429999992)
kunstwerken_0910.645,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Bijster Stammesloot,nvt,KD.46.du.009,nvt,W1,nvt,1126,du,duiker,nvt,a,waterkerend kunstwerk,146638.241039,473189.264521,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146638.2410000004 473189.2650000006)
kunstwerken_0910.646,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Wakkerendijk W3,nvt,KD.46.du.010,nvt,W3,nvt,1127,du,duiker,nvt,a,waterkerend kunstwerk,146542.05105,472809.569997,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146542.05099999905 472809.5700000003)
kunstwerken_0910.647,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Wakkerendijk 134 W4,nvt,KD.46.du.011,nvt,W4,nvt,1128,du,duiker,nvt,a,waterkerend kunstwerk,146458.123669,472487.004691,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146458.1240000017 472487.00499999896)
kunstwerken_0910.648,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Wakkerendijk  (de Deel) W6,nvt,KD.46.du.012,nvt,W6,nvt,1129,du,duiker,nvt,a,waterkerend kunstwerk,146369.456259,472146.597186,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146369.45600000024 472146.59699999914)
kunstwerken_0910.649,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Wakkerendijk W8,nvt,KD.46.du.013,nvt,W8,nvt,1130,du,duiker,nvt,a,waterkerend kunstwerk,146304.203662,471884.468031,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146304.2039999999 471884.4679999985)
kunstwerken_0910.650,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Wakkerendijk W11,nvt,KD.46.du.014,nvt,W11,nvt,1131,du,duiker,nvt,a,waterkerend kunstwerk,146177.592141,471381.323893,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146177.59200000018 471381.32400000095)
kunstwerken_0910.651,46,nvt,Eempolder,nvt,1:1250,nvt,nvt,Duiker Hoofdwatergang,nvt,KD.46.du.015,nvt,W13,nvt,1132,du,duiker,nvt,a,waterkerend kunstwerk,146124.457532,471120.407377,Waterschap Vallei en Eem,Utrecht,NEE,,,POINT (146124.45800000057 471120.4070000015)
kunstwerken_0910.652,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Doorlaatwerk,nvt,KD.47.du.001,nvt,nvt,nvt,1133,du,duiker,"Nieuw kunstwerk, actueel op peildatum",a,waterkerend kunstwerk,192884.270936,441939.49587,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (192884.27100000158 441939.49599999934)
kunstwerken_0910.653,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Afvoerleiding CORUS,nvt,KD.47.ov.002,nvt,47-8,nvt,1134,ov,overstort,nvt,a,waterkerend kunstwerk,191973.798916,442657.779434,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (191973.79899999872 442657.77899999917)
kunstwerken_0910.654,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Afvoer Broekgemaal,nvt,KD.47.ov.003,nvt,47-7,nvt,1135,ov,overstort,nvt,a,waterkerend kunstwerk,191815.460153,442661.837371,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (191815.4600000009 442661.8370000012)
kunstwerken_0910.655,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Overstort AKZO,nvt,KD.47.ov.004,nvt,47-6,nvt,1136,ov,overstort,nvt,a,waterkerend kunstwerk,191682.791396,442699.787083,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (191682.79100000113 442699.7870000005)
kunstwerken_0910.656,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Riooloverstort Badhuisweg,nvt,KD.47.ov.005,nvt,47-5,nvt,1137,ov,overstort,nvt,a,waterkerend kunstwerk,191256.502696,442974.854533,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (191256.50299999863 442974.85500000045)
kunstwerken_0910.657,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Nieuwe uitstroom ipv Rijngemaal en Gemaal Lauwersgracht,nvt,KD.47.ov.006,nvt,nvt,nvt,1138,ov,overstort,"Nieuw kunstwerk, actueel op peildatum",a,waterkerend kunstwerk,191114.643177,443116.370605,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (191114.64299999923 443116.37099999934)
kunstwerken_0910.658,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Riooloverstort Vossenstraat,nvt,KD.47.ov.007,nvt,47-2,nvt,1139,ov,overstort,nvt,a,waterkerend kunstwerk,190522.366189,443441.146817,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (190522.3660000004 443441.1469999999)
kunstwerken_0910.659,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Riooloverstort Onderlangs,nvt,KD.47.ov.008,nvt,47-1,nvt,1140,ov,overstort,nvt,a,waterkerend kunstwerk,189944.534662,443958.230193,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (189944.53500000015 443958.23000000045)
kunstwerken_0910.660,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Gemaal De Laak,nvt,KD.47.gm.009,nvt,47-11,nvt,1141,gm,gemaal,nvt,a,waterkerend kunstwerk,200071.189689,446691.994915,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (200071.19000000134 446691.99500000104)
kunstwerken_0910.661,47,nvt,Arnhemse- en Velpsebroek,nvt,1:1250,nvt,nvt,Dubbele duiker overstort Biljoen,nvt,KD.47.ov.010,nvt,47-10,nvt,1142,ov,overstort,nvt,a,waterkerend kunstwerk,196820.671016,444842.370876,Waterschap Rijn en IJssel,Gelderland,NEE,,,POINT (196820.6710000001 444842.37099999934)
kunstwerken_0910.662,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Schutsluis Hasselt,nvt,KD.9.ss.017,nvt,IWK-09-300,nvt,163,ss,schutsluis,nvt,a,waterkerend kunstwerk,202745.632612,511554.629124,Waterschap Groot Salland,Overijssel,NEE,,,POINT (202745.6330000013 511554.62900000066)
kunstwerken_0910.663,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Kloosterzijl,nvt,KD.9.gm.018,nvt,IWK-09-340,nvt,164,gm,gemaal,nvt,a,waterkerend kunstwerk,202789.374881,513984.20803,Waterschap Groot Salland,Overijssel,NEE,,,POINT (202789.375 513984.20800000057)
kunstwerken_0910.664,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Kostverlorenzijl,nvt,KD.9.gm.019,nvt,IWK-09-350,nvt,165,gm,gemaal,nvt,a,waterkerend kunstwerk,201963.028718,516850.552324,Waterschap Groot Salland,Overijssel,NEE,,,POINT (201963.02899999917 516850.5520000011)
kunstwerken_0910.665,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Zedemuden,nvt,KD.9.gm.020,nvt,21E-400-01,nvt,166,gm,gemaal,nvt,a,waterkerend kunstwerk,201856.746337,516896.881419,RWS Oost-Nederland,Overijssel,JA,,,POINT (201856.74599999934 516896.881000001)
kunstwerken_0910.666,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Meppelerdiepkeersluis,nvt,KD.9.ks.021,nvt,21E-002-01,nvt,167,ks,keersluis,nvt,a,waterkerend kunstwerk,201773.169514,516930.688656,RWS Oost-Nederland,Overijssel,JA,,,POINT (201773.1700000018 516930.6889999993)
kunstwerken_0910.667,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Grote Kolksluis,nvt,KD.9.ss.022,nvt,21E-001-01,nvt,168,ss,schutsluis,nvt,a,waterkerend kunstwerk,201327.271714,517097.124967,RWS Oost-Nederland,Overijssel,JA,,,POINT (201327.27199999988 517097.125)
kunstwerken_0910.668,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Keersluis De Whaa,nvt,KD.9.ks.023,nvt,PK-4,nvt,169,ks,keersluis,nvt,a,waterkerend kunstwerk,200818.4733,516973.196117,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (200818.47300000116 516973.1959999986)
kunstwerken_0910.669,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Barsbekerbinnenpolder,nvt,KD.9.gm.024,nvt,PK-5,nvt,170,gm,gemaal,nvt,a,waterkerend kunstwerk,198109.43796,517362.302213,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (198109.438000001 517362.3020000011)
kunstwerken_0910.670,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Duiker Kadoelen,nvt,KD.9.du.025,nvt,PK-6,nvt,171,du,duiker,nvt,a,waterkerend kunstwerk,195445.868934,519133.105696,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (195445.86899999902 519133.10599999875)
kunstwerken_0910.671,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Afvoer Oldenhof,nvt,KD.9.du.026,nvt,PK-8,nvt,172,du,duiker,nvt,c,waterkerend kunstwerk,194437.273364,520133.777521,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (194437.27299999818 520133.77800000086)
kunstwerken_0910.672,14,15,Zuid-Holland,Lopiker- en Krimpenerwaard,1:10000,nvt,nvt,Sluis Oudewater,nvt,KD.14.ks.093,nvt,KW14-25,nvt,508,ks,keersluis,nvt,c,waterkerend kunstwerk,119579.333739,448281.962021,HHRS De Stichtse Rijnlanden,Zuid-Holland,NEE,,,POINT (119579.33399999887 448281.9620000012)
kunstwerken_0910.673,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Keersluis West,Waterkering Dageraad,KD.14.ks.045,nvt,KSL_SLUIZEN_137,nvt,460,ks,keersluis,nvt,c,waterkerend kunstwerk,123615.89,486588.58,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE,,,POINT (123615.8900000006 486588.5799999982)
kunstwerken_0910.674,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Keersluis Midden,Waterkering Dageraad,KD.14.ks.046,nvt,KSL_SLUIZEN_252,nvt,461,ks,keersluis,nvt,c,waterkerend kunstwerk,123624.608226,486579.90969,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE,,,POINT (123624.60799999908 486579.91000000015)
kunstwerken_0910.675,14,44,Zuid-Holland,Kromme Rijn,1:10000,nvt,nvt,Keersluis Oost,Waterkering Dageraad,KD.14.ks.047,nvt,KSL_SLUIZEN_253,nvt,462,ks,keersluis,Dichtgezet,c,waterkerend kunstwerk,123632.011011,486572.535666,HHRS Amstel Gooi en Vecht / Waternet,Zuid-Holland,NEE,,,POINT (123632.01099999994 486572.53599999845)
