Boomsoort Wet. Naam;Boomsoort Ned. Naam;Eigendom;Plantjaar;Stamdiameter;Boomhoogte;Standplaats;Boomvorm;X-coordinaat;Y-coordinaat;Elementnummer;Eindbeeld
Acer saccharinum;Zilveresdoorn;Gemeente;1970;40;15;GRAS INTENSIEF;;104757,831;423548,995;02-09-646-0240;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;55;13;GRAS INTENSIEF;;104747,348;423544,531;02-09-646-0250;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;35;15;GRAS INTENSIEF;;104598,577;423456,855;02-09-646-0280;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;50;16;GRAS INTENSIEF;;104606,182;423462,438;02-09-646-0370;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;50;16;GRAS INTENSIEF;;104612,54;423466,723;02-09-646-0420;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;40;16;GRAS INTENSIEF;;104822,962;423559,165;02-09-646-0470;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;50;16;GRAS INTENSIEF;;104861,77;423566,003;02-09-646-0480;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;45;16;GRAS INTENSIEF;;104945,892;423596,322;02-09-646-0490;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;50;14;GRAS INTENSIEF;;104983,221;423618,725;02-09-646-0530;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;45;15;GRAS INTENSIEF;;104974,192;423610,388;02-09-646-0540;
Tilia x europaea;Linde;Gemeente;1980;27;9;VERHARDING;;104931,702;423736,816;02-09-661-0010;
Tilia x europaea;Linde;Gemeente;1980;30;10;VERHARDING;;104925,348;423730,693;02-09-661-0020;
Tilia x europaea;Linde;Gemeente;1970;45;12;VERHARDING;;104919,561;423725,185;02-09-661-0030;
Tilia x europaea;Linde;Gemeente;1980;30;8;VERHARDING;;104912,769;423719,131;02-09-661-0040;
Tilia x europaea;Linde;Gemeente;1935;45;12;VERHARDING;;104899,113;423709,432;02-09-661-0050;
Tilia x europaea;Linde;Gemeente;2000;15;7;VERHARDING;;104901,088;423697,664;02-09-661-0060;
Tilia x europaea;Linde;Gemeente;1970;50;12;VERHARDING;;104886,852;423703,183;02-09-661-0070;
Tilia x europaea;Linde;Gemeente;1970;40;11;VERHARDING;;104879,562;423700,063;02-09-661-0080;
Tilia x europaea;Linde;Gemeente;1970;40;10;VERHARDING;;104871,874;423696,786;02-09-661-0090;
Tilia x europaea;Linde;Gemeente;1975;40;10;VERHARDING;;104855,063;423689,704;02-09-661-0100;
Tilia x europaea;Linde;Gemeente;;;;;;;;02-09-661-0110;
Tilia x europaea;Linde;Gemeente;1935;35;15;VERHARDING;;104814,752;423673,041;02-09-661-0120;
Tilia x europaea;Linde;Gemeente;;;;;;;;02-09-661-0130;
Tilia x europaea;Linde;Gemeente;1980;25;10;VERHARDING;;104789,112;423662,221;02-09-661-0140;
Tilia x europaea;Linde;Gemeente;1980;25;11;VERHARDING;;104781,192;423658,997;02-09-661-0150;
Tilia x europaea;Linde;Gemeente;1980;50;15;VERHARDING;;104773,558;423655,683;02-09-661-0160;
Tilia x europaea;Linde;Gemeente;1985;30;10;VERHARDING;;104758,449;423649,455;02-09-661-0170;
Tilia x europaea;Linde;Gemeente;2005;10;8;VERHARDING;;104771,739;423644,264;02-09-661-0180;
Tilia x europaea;Linde;Gemeente;1970;45;14;VERHARDING;;104744,403;423643,557;02-09-661-0200;
Tilia x europaea;Linde;Gemeente;1975;40;9;VERHARDING;;104711,486;423629,686;02-09-661-0210;
Tilia x europaea;Linde;Gemeente;2000;13;6;VERHARDING;;104715,701;423620,895;02-09-661-0220;
Tilia x europaea;Linde;Gemeente;1975;45;13;VERHARDING;;104701,885;423615,495;02-09-661-0230;
Tilia x europaea;Linde;Gemeente;1975;40;13;VERHARDING;;104703,519;423626,417;02-09-661-0240;
Tilia x europaea;Linde;Gemeente;1985;35;11;VERHARDING;;104688,7;423620,074;02-09-661-0250;
Tilia x europaea;Linde;Gemeente;1975;55;16;VERHARDING;;104681,376;423616,387;02-09-661-0260;
Tilia x europaea;Linde;Gemeente;1970;55;13;VERHARDING;;104673,623;423612,156;02-09-661-0270;
Tilia x europaea;Linde;Gemeente;1980;35;8;VERHARDING;;104666,29;423607,658;02-09-661-0280;
Tilia x europaea;Linde;Gemeente;1975;55;18;VERHARDING;;104659,265;423603,206;02-09-661-0290;
Tilia x europaea 'Pallida';Koningslinde;Gemeente;1970;55;16;VERHARDING;;104652,336;423598,563;02-09-661-0300;
Tilia x europaea 'Pallida';Koningslinde;Gemeente;1985;35;8;VERHARDING;;104625,557;423582,787;02-09-661-0310;
Tilia x europaea 'Pallida';Koningslinde;Gemeente;1985;30;8;VERHARDING;;104617,837;423577,543;02-09-661-0320;
Tilia x europaea 'Pallida';Koningslinde;Gemeente;1985;35;9;VERHARDING;;104610,04;423572,237;02-09-661-0330;
Tilia x europaea 'Pallida';Koningslinde;Gemeente;1985;35;9;VERHARDING;;104601,816;423566,536;02-09-661-0340;
Tilia tomentosa 'Brabant';Zilverlinde;Gemeente;1994;20;8;VERHARDING;;104827,303;423677,962;02-09-661-0370;
Tilia x europaea;Linde;Gemeente;1935;45;12;VERHARDING;;104906,2;423714,037;02-09-661-0380;
Tilia x europaea;Linde;Gemeente;1975;50;11;VERHARDING;;104863,21;423693,222;02-09-661-0390;
Tilia x europaea;Linde;Gemeente;1935;25;8;VERHARDING;;104765,695;423652,491;02-09-661-0410;
Tilia x europaea;Linde;Gemeente;1985;40;13;VERHARDING;;104751,773;423646,57;02-09-661-0420;
Tilia x europaea;Linde;Gemeente;1980;35;15;VERHARDING;;104719,771;423633,281;02-09-661-0430;
Tilia x europaea;Linde;Gemeente;1935;35;10;VERHARDING;;104696,483;423623,23;02-09-661-0440;
Acer negundo;Vederesdoorn;Gemeente;1980;45;10;BEPLANTING;;104718,254;423728,742;02-09-676-0030;
Tilia x europaea;Linde;Gemeente;1980;30;10;GRAS EXTENSIEF;;104556,338;424595,142;02-09-706-0010;
Tilia x europaea;Linde;Gemeente;1980;45;13;GRAS EXTENSIEF;;104550,466;424587,656;02-09-706-0020;
Tilia x europaea;Linde;Gemeente;1980;40;10;GRAS EXTENSIEF;;104544,086;424579,496;02-09-706-0030;
Tilia x europaea;Linde;Gemeente;1980;40;13;GRAS EXTENSIEF;;104537,77;424571,733;02-09-706-0040;
Tilia x europaea;Linde;Gemeente;1980;45;13;GRAS EXTENSIEF;;104531,574;424563,73;02-09-706-0050;
Tilia x europaea;Linde;Gemeente;1980;45;13;GRAS EXTENSIEF;;104525,467;424556,015;02-09-706-0060;
Tilia x europaea;Linde;Gemeente;1980;50;10;GRAS EXTENSIEF;;104519,348;424548,102;02-09-706-0070;
Tilia x europaea;Linde;Gemeente;1980;35;10;GRAS EXTENSIEF;;104513,135;424540,468;02-09-706-0080;
Tilia x europaea;Linde;Gemeente;1980;45;10;GRAS EXTENSIEF;;104500,788;424524,519;02-09-706-0090;
Tilia x europaea;Linde;Gemeente;1980;35;10;GRAS EXTENSIEF;;104494,51;424516,179;02-09-706-0200;
Tilia x europaea;Linde;Gemeente;1980;35;11;GRAS EXTENSIEF;;104488,524;424508,45;02-09-706-0210;
Tilia x europaea;Linde;Gemeente;1980;60;14;GRAS EXTENSIEF;;104482,491;424500,84;02-09-706-0220;
Tilia x europaea;Linde;Gemeente;1980;60;15;GRAS EXTENSIEF;;104476,603;424493,161;02-09-706-0260;
Tilia x europaea;Linde;Gemeente;1980;60;13;GRAS EXTENSIEF;;104470,635;424485,238;02-09-706-0270;
Tilia x europaea;Linde;Gemeente;1980;60;14;GRAS EXTENSIEF;;104464,708;424477,561;02-09-706-0280;
Tilia x europaea;Linde;Gemeente;1980;55;14;GRAS EXTENSIEF;;104458,163;424469,335;02-09-706-0290;
Tilia x europaea;Linde;Gemeente;1980;40;8;GRAS EXTENSIEF;;104451,921;424461,63;02-09-706-0300;
Tilia x europaea;Linde;Gemeente;1980;45;15;GRAS EXTENSIEF;;104445,882;424453,663;02-09-706-0370;
Tilia x europaea;Linde;Gemeente;1980;65;15;GRAS EXTENSIEF;;104439,507;424445,491;02-09-706-0380;
Tilia x europaea;Linde;Gemeente;1980;45;15;GRAS EXTENSIEF;;104433,38;424437,433;02-09-706-0390;
Tilia x europaea;Linde;Gemeente;1980;40;13;GRAS EXTENSIEF;;104427,658;424429,76;02-09-706-0400;
Tilia x europaea 'Euchlora';Linde;Gemeente;1980;45;14;GRAS EXTENSIEF;;104421,305;424421,735;02-09-706-0410;
Tilia x europaea;Linde;Gemeente;1980;40;14;GRAS EXTENSIEF;;104415,271;424413,933;02-09-706-0420;
Tilia x europaea;Linde;Gemeente;1980;45;11;GRAS EXTENSIEF;;104409,146;424405,674;02-09-706-0430;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;35;11;BEPLANTING;;104415,462;424388,192;02-09-706-0590;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;40;10;BEPLANTING;;104423,749;424382,012;02-09-706-0600;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;40;13;BEPLANTING;;104431,253;424376,679;02-09-706-0610;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;35;10;BEPLANTING;;104439,74;424370,362;02-09-706-0620;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;15;8;BEPLANTING;;104447,542;424364,79;02-09-706-0630;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;40;11;BEPLANTING;;104463,979;424352,029;02-09-706-0650;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;25;8;BEPLANTING;;104472,401;424346,285;02-09-706-0660;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;50;16;BEPLANTING;;104480,151;424341,074;02-09-706-0670;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;40;13;BEPLANTING;;104487,268;424336,693;02-09-706-0680;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;50;13;GRAS EXTENSIEF;;104495,309;424333,147;02-09-706-0690;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;25;10;BEPLANTING;;104476,357;424352,093;02-09-706-0700;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;30;12;BEPLANTING;;104464,362;424360,07;02-09-706-0710;
Acer campestre;Veldesdoorn;Gemeente;1980;30;10;BEPLANTING;;104446,391;424370,947;02-09-706-0720;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;40;13;GRAS EXTENSIEF;;104483,126;424327,581;02-09-706-0810;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;30;10;GRAS EXTENSIEF;;104474,191;424332,498;02-09-706-0820;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;45;10;GRAS EXTENSIEF;;104448,998;424350,554;02-09-706-0840;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;35;10;GRAS EXTENSIEF;;104440,809;424356,126;02-09-706-0850;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;55;10;GRAS EXTENSIEF;;104432,917;424362,353;02-09-706-0860;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;35;10;GRAS EXTENSIEF;;104416,807;424373,705;02-09-706-0870;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;50;11;GRAS EXTENSIEF;;104409,525;424378,811;02-09-706-0880;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;50;13;GRAS EXTENSIEF;;104400,928;424385,308;02-09-706-0890;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;40;10;GRAS EXTENSIEF;;104361,488;424413,771;02-09-706-0920;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;50;13;GRAS EXTENSIEF;;104353,493;424419,858;02-09-706-0930;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;50;11;GRAS EXTENSIEF;;104345,379;424425,618;02-09-706-0940;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;45;10;GRAS EXTENSIEF;;104337,111;424431,454;02-09-706-0950;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;45;10;GRAS EXTENSIEF;;104328,747;424437,216;02-09-706-0960;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;40;10;GRAS EXTENSIEF;;104296,302;424461,206;02-09-706-0970;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;40;10;GRAS EXTENSIEF;;104288,645;424467,77;02-09-706-0980;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;30;8;GRAS EXTENSIEF;;104280,984;424474,109;02-09-706-0990;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;40;13;GRAS EXTENSIEF;;104491,613;424323,022;02-09-706-1040;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;40;10;GRAS EXTENSIEF;;104458,051;424343,85;02-09-706-1060;
Acer pseudoplatanus;Gewone esdoorn;Gemeente;1980;45;11;GRAS EXTENSIEF;;104369,511;424407,788;02-09-706-1070;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;40;10;GRAS EXTENSIEF;;104304,384;424455,332;02-09-706-1080;
Acer pseudoplatanus 'Leopoldii';Gewone esdoorn;Gemeente;1980;50;13;GRAS EXTENSIEF;;104319,965;424443,591;02-09-706-1100;
Carpinus betulus 'Fastigiata';Haagbeuk;Gemeente;1945;70;20;BEPLANTING;;105010,952;424495,037;02-11-031-0190;
Carpinus betulus 'Quercifolia';Haagbeuk;Gemeente;1945;70;16;BEPLANTING;;105024,315;424484,077;02-11-031-0210;
Carpinus betulus 'Quercifolia';Haagbeuk;Gemeente;1945;85;16;BEPLANTING;;105024,869;424489,255;02-11-031-0220;
Carpinus betulus 'Quercifolia';Haagbeuk;Gemeente;1945;65;16;BEPLANTING;;105022,42;424494,692;02-11-031-0230;
Carpinus betulus 'Quercifolia';Haagbeuk;Gemeente;1955;45;15;BEPLANTING;;105017,936;424501,734;02-11-031-0240;
Carpinus betulus;Gewone haagbeuk;Gemeente;1945;70;20;BEPLANTING;;105019,833;424510,316;02-11-031-0260;
Carpinus betulus;Gewone haagbeuk;Gemeente;1945;65;22;BEPLANTING;;105011,659;424527,192;02-11-031-0370;
Carpinus betulus 'Quercifolia';Haagbeuk;Gemeente;1945;65;20;BEPLANTING;;105012,598;424533,399;02-11-031-0390;
Carpinus betulus;Gewone haagbeuk;Gemeente;1945;75;15;BEPLANTING;;105011,042;424539,78;02-11-031-0400;
Carpinus betulus 'Quercifolia';Haagbeuk;Gemeente;1945;85;15;BEPLANTING;;104982,317;424532,798;02-11-031-0840;
Taxus baccata;Venijnboom;Gemeente;1945;45;10;BEPLANTING;;104992,739;424526,196;02-11-031-0860;
Taxus baccata;Venijnboom;Gemeente;1945;45;15;BEPLANTING;;104995,11;424525,207;02-11-031-0870;
Taxus baccata;Venijnboom;Gemeente;1945;50;15;BEPLANTING;;104997,952;424525,477;02-11-031-0880;
Taxus baccata;Venijnboom;Gemeente;1945;40;15;BEPLANTING;;104996,519;424522,755;02-11-031-0890;
Carpinus betulus 'Fastigiata';Haagbeuk;Gemeente;1945;70;20;BEPLANTING;;104999,538;424517,296;02-11-031-0910;
Acer campestre;Veldesdoorn;Gemeente;1945;85;20;BEPLANTING;;104979,182;424470,96;02-11-031-1090;
Pinus nigra;Zwarte den;Gemeente;1945;90;20;BEPLANTING;;105003,257;424469,996;02-11-031-1140;
Pinus nigra;Zwarte den;Gemeente;1945;50;13;BEPLANTING;;105005,564;424464,17;02-11-031-1150;
Pinus nigra;Zwarte den;Gemeente;1945;45;20;BEPLANTING;;105000,884;424464,66;02-11-031-1160;
Pinus nigra;Zwarte den;Gemeente;1945;45;20;BEPLANTING;;104999,314;424466,478;02-11-031-1170;
Acer campestre;Veldesdoorn;Gemeente;1945;70;15;BEPLANTING;;104994,302;424466,715;02-11-031-1180;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;55;17;VERHARDING;;105966,506;424135,073;02-11-066-0020;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;55;15;VERHARDING;;105973,012;424123,492;02-11-066-0040;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;50;15;VERHARDING;;105963,495;424127,044;02-11-066-0050;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;70;15;VERHARDING;;105954,038;424130,507;02-11-066-0060;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;60;15;VERHARDING;;105945,233;424131,618;02-11-066-0070;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1970;60;20;VERHARDING;;105848,736;424169,421;02-11-066-0090;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;55;20;VERHARDING;;105923,139;424150,558;02-11-066-0100;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;60;20;VERHARDING;;105913,293;424154,256;02-11-066-0110;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1980;35;15;VERHARDING;;105872,927;424169,116;02-11-066-0120;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1970;60;15;VERHARDING;;105862,074;424173,301;02-11-066-0130;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1970;38;15;VERHARDING;;105852,01;424177,086;02-11-066-0140;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1970;60;20;VERHARDING;;105859,289;424165,705;02-11-066-0190;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1970;60;20;VERHARDING;;105869,76;424161,971;02-11-066-0200;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1970;65;20;VERHARDING;;105880,258;424158,059;02-11-066-0210;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1970;60;20;VERHARDING;;105890,519;424154,118;02-11-066-0220;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1970;55;20;VERHARDING;;105900,9;424150,296;02-11-066-0230;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;65;20;VERHARDING;;105920,621;424142,811;02-11-066-0250;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;1945;40;15;VERHARDING;;105883,22;424165,414;02-11-066-0260;
Tilia x europaea 'Euchlora';Krimlinde;Gemeente;;;;;;;;02-11-066-0270;
Tilia x europaea;Linde;Gemeente;1945;45;15;VERHARDING;;105759,85;424228,199;02-11-091-0020;
Tilia x europaea;Linde;Gemeente;1945;40;15;VERHARDING;;105780,064;424203,615;02-11-091-0030;
Tilia x europaea;Linde;Gemeente;1945;40;10;VERHARDING;;105751,012;424244,103;02-11-091-0070;
Tilia x europaea;Linde;Gemeente;1945;65;16;VERHARDING;;105411,934;424085,552;02-11-136-0110;
Tilia x europaea;Linde;Gemeente;1945;40;15;VERHARDING;;105407,082;424096,256;02-11-136-0120;
Tilia x europaea;Linde;Gemeente;1950;35;10;VERHARDING;;105401,724;424107,678;02-11-136-0130;
Tilia x europaea;Linde;Gemeente;1950;50;15;VERHARDING;;105397,861;424115,914;02-11-136-0140;
Tilia x europaea;Linde;Gemeente;1945;40;10;BEPLANTING;;105406,551;424120,675;02-11-136-0150;
Tilia x europaea;Linde;Gemeente;;;;;;;;02-11-136-0160;
Tilia x europaea;Linde;Gemeente;1945;45;15;BEPLANTING;;105428,65;424133,159;02-11-136-0170;
Tilia x europaea;Linde;Gemeente;1950;35;15;BEPLANTING;;105437,871;424138,577;02-11-136-0180;
Tilia x europaea;Linde;Gemeente;1950;45;15;BEPLANTING;;105443,192;424129,106;02-11-136-0190;
Tilia x europaea;Linde;Gemeente;1950;46;15;BEPLANTING;;105448,848;424118,02;02-11-136-0200;
Tilia x europaea;Linde;Gemeente;1950;42;15;BEPLANTING;;105454,363;424107,532;02-11-136-0210;
Tilia x europaea;Linde;Gemeente;1950;45;15;BEPLANTING;;105444,19;424102,188;02-11-136-0220;
Tilia x europaea;Linde;Gemeente;1945;40;10;BEPLANTING;;105433,177;424096,467;02-11-136-0230;
Tilia x europaea;Linde;Gemeente;1945;30;10;BEPLANTING;;105422,345;424090,833;02-11-136-0240;
Sorbus aria 'Chrysophylla';Meelbes;Gemeente;1980;50;10;GRAS INTENSIEF;;105407,651;423707,952;02-11-151-0170;
Sorbus aria 'Chrysophylla';Meelbes;Gemeente;1980;35;10;GRAS INTENSIEF;;105415,188;423713,002;02-11-151-0180;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;95;30;GRAS INTENSIEF;;105713,572;423650,07;02-11-166-0260;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;95;30;GRAS INTENSIEF;;105701,376;423674,486;02-11-166-0290;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;102;30;GRAS INTENSIEF;;105695,519;423685,162;02-11-166-0310;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;85;30;GRAS INTENSIEF;;105747,925;423700,432;02-11-166-0360;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;90;30;GRAS INTENSIEF;;105767,026;423666,284;02-11-166-0390;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;95;30;GRAS INTENSIEF;;105769,932;423660,853;02-11-166-0400;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;105;25;GRAS INTENSIEF;;105662,492;423748,625;02-11-166-0690;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;110;25;GRAS INTENSIEF;;105657,5;423758,261;02-11-166-0700;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;105;25;GRAS INTENSIEF;;105631,945;423807,866;02-11-166-0750;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;105;25;GRAS INTENSIEF;;105621,961;423827,316;02-11-166-0760;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1955;100;30;GRAS INTENSIEF;;105664,63;423850,44;02-11-166-0830;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1960;95;30;GRAS INTENSIEF;;105676,643;423828,583;02-11-166-0850;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;100;30;GRAS INTENSIEF;;105697,409;423791,62;02-11-166-0890;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1950;100;30;GRAS INTENSIEF;;105708,914;423770,596;02-11-166-0900;
Alnus incana 'Laciniata';Els;Gemeente;1965;90;20;GRAS INTENSIEF;;105511;424109,502;02-11-166-1170;
Alnus incana 'Laciniata';Els;Gemeente;1965;95;20;GRAS INTENSIEF;;105515,866;424102,744;02-11-166-1180;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1950;90;30;GRAS INTENSIEF;;105538,53;424078,158;02-11-166-1200;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1955;85;30;GRAS INTENSIEF;;105550,263;424056,929;02-11-166-1220;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1950;90;25;GRAS INTENSIEF;;105571,007;424019,286;02-11-166-1250;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1950;100;30;GRAS INTENSIEF;;105582,824;423997,929;02-11-166-1270;
Taxodium distichum;Moerascypres;Gemeente;1960;65;20;GRAS INTENSIEF;;105584,789;423978,939;02-11-166-1280;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1950;100;17;GRAS INTENSIEF;;105589,548;423969,331;02-11-166-1290;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1960;85;30;GRAS INTENSIEF;;105607,083;423954,677;02-11-166-1300;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1960;90;30;GRAS INTENSIEF;;105618,581;423933,965;02-11-166-1320;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;80;25;GRAS INTENSIEF;;105572,5;423922,771;02-11-166-1360;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1960;85;25;GRAS INTENSIEF;;105561,228;423944,586;02-11-166-1370;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;90;25;GRAS INTENSIEF;;105538,616;423988,277;02-11-166-1410;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1955;90;25;GRAS INTENSIEF;;105507,469;424048,753;02-11-166-1480;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;100;25;GRAS INTENSIEF;;105445,569;424169,579;02-11-166-1810;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;100;25;GRAS INTENSIEF;;105439,017;424182,676;02-11-166-1820;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;100;30;GRAS INTENSIEF;;105431,669;424196,322;02-11-166-1830;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;95;30;GRAS INTENSIEF;;105479,212;424181,09;02-11-166-1840;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;85;30;GRAS INTENSIEF;;105472,649;424192,936;02-11-166-1850;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;105;30;GRAS INTENSIEF;;105424,546;424210,139;02-11-166-1910;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;95;30;GRAS INTENSIEF;;105459,021;424217,711;02-11-166-1940;
Populus x berolinensis;Siberische balsempopulier;Gemeente;1965;105;30;GRAS INTENSIEF;;105465,909;424205,12;02-11-166-1960;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;;;;;;;;02-11-166-2120;
Taxodium distichum;Moerascypres;Gemeente;1960;60;20;GRAS INTENSIEF;;105583,114;423984,878;02-11-166-2180;
