MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
002 000531,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200608000000,20200608000000,LED 13W 3000K 1400lm
002 000558,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201116000000,310024 PL-L 24W/830 4P MASTER
002 000566,2500 1xPLL24 E,,20041201000000,20170328000000,310024 PL-L 24W/830 4P MASTER
002 000574,KFK 1xPLL18/24 E,,20120222000000,20210104000000,310024 PL-L 24W/830 4P MASTER
002 000582,RMB 1xPLL 24W C,,20151008000000,20190611000000,PL-L 24W/830 4P+ S10 MASTER
002 000590,2500 1xPLL24 E,,20090815000000,20151214000000,320024 PL-L 24W/840 4P MASTER
002 000604,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
002 000620,LIBRA 1xPLL24 E RAL9007,,20120620000000,20201106000000,310024 PL-L 24W/830 4P MASTER
002 000639,KFK 1xPLL18/24 E,,20101212000000,20160201000000,310024 PL-L 24W/830 4P MASTER
002 000647,KFK LED2WELL 1600lm,,20180806000000,20180806000000,LED 15W 3000K 1600lm
002 000655,LIBRA 1xPLL36 E RAL9007,,20140401000000,20201202000000,310036 PL-L 36W/830 4P MASTER
002 000671,ALURA 1696 1xPLL 24 E,,20070316000000,20170317000000,310024 PL-L 24W/830 4P MASTER
002 000698,Pro-Vision mini 12 led 3000k,,20160907000000,20160907000000,LED 15W 3000K 1600lm
002 000701,ALBANY Maxi 5068 sym 24led 500mA WW RAL5004,,20170801000000,20170801000000,LED 38W 3000K 4500lm - 3600lm
002 000728,2500 1xPLL24 E,,20090707000000,20201214000000,310024 PL-L 24W/830 4P MASTER
002 000736,KFK 1xPLL18/24 E,,20090707000000,20201214000000,310024 PL-L 24W/830 4P MASTER
002 000744,Furyo 1 CPO-TW 60W Dimbaar,,20170905000000,20170905000000,260060 CPO-TW 060W/728 MASTER
002 000760,2500 1xPLL24 E,,20080313000000,20170325000000,310024 PL-L 24W/830 4P MASTER
002 000779,2500 1xPLL24 E,,20090615000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 000787,2550 1xPLL18/24 Iris,,20160901000000,20160901000000,310024 PL-L 24W/830 4P MASTER
002 000795,2500 1xPLL24 E,,20020101000000,20170324000000,310024 PL-L 24W/830 4P MASTER
002 000809,2500 1xPLL24 E,,20090707000000,20201214000000,310024 PL-L 24W/830 4P MASTER
002 000817,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
002 000825,2500 1xPLL24 E,,20090615000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 000833,KFK 1xPLL18/24 E,,20140301000000,20170330000000,310024 PL-L 24W/830 4P MASTER
002 000841,2500 1xPLL24 E,,20010301000000,20170323000000,310024 PL-L 24W/830 4P MASTER
002 000868,RMB 1xPLL 24W E,,19990901000000,20201204000000,310024 PL-L 24W/830 4P MASTER
002 000876,2500 1xPLL24 E,,20090615000000,20170327000000,310024 PL-L 24W/830 4P MASTER
002 000884,2500 1xPLL24 E,,20041201000000,20191011000000,310024 PL-L 24W/830 4P MASTER
002 000892,KFK 1xPLL18/24 E,,20121001000000,20170119000000,310024 PL-L 24W/830 4P MASTER
002 000906,2500 1xPLL24 E,,20090615000000,20170324000000,310024 PL-L 24W/830 4P MASTER
002 000914,KFK 1xPLL18/24 E,,20090707000000,20201214000000,310024 PL-L 24W/830 4P MASTER
002 000922,KFK LED2WELL 1600lm,,20140414000000,20140414000000,LED 15W 4000K 1600lm
002 000930,KFK 1xPLL18/24 E,,20101129000000,20201112000000,310024 PL-L 24W/830 4P MASTER
002 000949,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
002 000957,KFK 1xPLL18/24 E,,20140711000000,20170322000000,310024 PL-L 24W/830 4P MASTER
002 000965,2500 1xPLL24 E,,20041201000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 000973,KFK 1xPLL18/24 E,,20160701000000,20201112000000,310024 PL-L 24W/830 4P MASTER
002 000981,RMB 1xPLL 24W E,,19991001000000,20201204000000,310024 PL-L 24W/830 4P MASTER
002 001007,KFK 1xPLL18/24 E,,20160408000000,20201117000000,310024 PL-L 24W/830 4P MASTER
002 001015,RMB 1xPLL 24W E,,20090615000000,20201116000000,310024 PL-L 24W/830 4P MASTER
002 001023,KFK 1xPLL18/24 E,,20080331000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 001031,2500 1xPLL24 E,,20090707000000,20201214000000,310024 PL-L 24W/830 4P MASTER
002 001058,BRISA LC-N 2750lm 3000k CLO * Ral 9007,,20160701000000,20160701000000,LED 26W 3000K 2750lm
002 001066,KFK 1xPLL18/24 E,,20160701000000,20201208000000,310024 PL-L 24W/830 4P MASTER
002 001090,KFK LED2WELL 1600lm,,20160715000000,20160715000000,LED 15W 3000K 1600lm
002 001112,Furyo 2 24 led 5098 WW 500mA,,20200207000000,20200204000000,LED 40W 3000K 5000lm
002 001120,KFK LED2WELL 1600lm,,20180214000000,20180214000000,LED 15W 3000K 1600lm
002 001147,LIBRA 1xPLL24 E RAL9007,,20100806000000,20180806000000,310024 PL-L 24W/830 4P MASTER
002 001155,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
002 001171,LIBRA 1xPLL24 E RAL9007,,20130401000000,20201117000000,310024 PL-L 24W/830 4P MASTER
002 001198,RMB 1xPLL 18W C,,19900901000000,20190613000000,310018 PL-L 18W/830 4P MASTER
002 001201,KFK LED2WELL 1200lm overeenkomst,,20190521000000,20190521000000,LED 10W 3000K 1200lm
002 001228,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201117000000,310024 PL-L 24W/830 4P MASTER
002 001236,KFK 1xPLL18/24 E,,20101212000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 001252,KFK 1xPLL18/24 E,,20100301000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 001260,LIBRA 1xPLL24 E RAL9007,,20160210000000,20160210000000,310024 PL-L 24W/830 4P MASTER
002 001279,2500 1xPLL24 E,,20030701000000,20201204000000,310024 PL-L 24W/830 4P MASTER
002 001287,2700 2xTLS20,,19820801000000,19820801000000,TLS 20W kl33
002 001287,2700 2xTLS20,,19820801000000,20160201000000,TLS 20W kl33
002 001295,Pro-Vision mini 12 led 3000k,,20160914000000,20160914000000,LED 12W 3000K 1250lm
002 001317,2500 1xPLL24 E,,20020601000000,20170325000000,310024 PL-L 24W/830 4P MASTER
002 001325,Pro-Vision mini 12 led 3000k,,20181213000000,20181213000000,LED 16W 3000K 2000lm
002 001333,ALTRA-3 1xPLL 55 E,,20041101000000,20201201000000,310055 PL-L 55W/830 4P MASTER
002 001341,BGP630 GRN 2800/NW PSD IP65 .... D9 SRG10 350mA,,20120509000000,20120509000000,LED 27W 4000K 2800lm
002 001368,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
002 001376,2550 1xPLL18/24 Iris,,20140901000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 001384,KFK 1xPLL18/24 E,,20101115000000,20170328000000,310024 PL-L 24W/830 4P MASTER
002 001392,KFK 1xPLL18/24 E,,20090615000000,20170406000000,310024 PL-L 24W/830 4P MASTER
002 001406,KFK LED2WELL 1800lm,,20110916000000,20110916000000,LED 25W 4000K 1800lm
002 001414,KFK LED2WELL 1800lm,,20110916000000,20110916000000,LED 25W 4000K 1800lm
002 001422,RMB 1xPLL 24W E,,20030301000000,20160208000000,310024 PL-L 24W/830 4P MASTER
002 001430,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 3000K 1600lm
002 001449,NEOS-1  1754  1X CDM-T 70W,,20180409000000,20180413000000,200070 CDM-T 70W/930 Mast.elit
002 001465,BGP630 GRN 2800/NW PSD IP65 .... D9 SRG10 350mA,,20120509000000,20120509000000,LED 27W 4000K 2800lm
002 001481,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201208000000,310024 PL-L 24W/830 4P MASTER
002 001503,2500 1xPLL24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
002 001511,KFK 1xPLL18/24 E,,20160826000000,20160816000000,310024 PL-L 24W/830 4P MASTER
002 001538,2550 1xPLL18/24 Iris,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
002 001546,KFK 1xPLL18/24 E,,20100301000000,20170406000000,310024 PL-L 24W/830 4P MASTER
002 001554,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 001562,KFK 1xPLL18/24 E,,20160913000000,20160913000000,310024 PL-L 24W/830 4P MASTER
002 001570,KFK LED2WELL 1500lm,,20171109000000,20171109000000,LED 13W 3000K 1500lm
002 001589,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
002 001600,2700 2xTLS20,,19791201000000,20180503000000,TLS 20W kl33
002 001619,KFK LED2WELL 1800lm overeenkomst,,20190808000000,20190808000000,LED 16W 3000K 1800lm
002 001627,2550 1xPLL18/24 Iris,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
002 001635,KFK 1xPLL18/24 E,,20090615000000,20170406000000,310024 PL-L 24W/830 4P MASTER
002 001643,KFK LED2WELL 1600lm overeenkomst,,20200903000000,20200903000000,LED 13W 3000K 1600lm
002 001651,Furyo 1 CPO-TW 60W Dimbaar,,20140314000000,20180412000000,260060 CPO-TW 060W/728 MASTER
002 001678,KFK 1xPLL18/24 E,,20090615000000,20170406000000,310024 PL-L 24W/830 4P MASTER
002 001686,LIBRA 1xPLL36 E RAL9007,,20120509000000,20170318000000,310036 PL-L 36W/830 4P MASTER
002 001694,KFK 1xPLL18/24 E,,20160721000000,20160721000000,310024 PL-L 24W/830 4P MASTER
002 001708,Ampera Midi 32LED WW 500mA 005A1,,20190430000000,20190430000000,LED 51W 3000K 6000lm - 5100lm
002 001716,LIBRA 1xPLL24 E RAL9007,,20170930000000,20170930000000,310024 PL-L 24W/830 4P MASTER
002 001724,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 001732,KFK 1xPLL18/24 E,,20090615000000,20170401000000,310024 PL-L 24W/830 4P MASTER
002 001740,LIBRA 2565 FORTIMO LED 24W LS6,,20120620000000,20120620000000,LED 28w Fortimo 1800 Lm 3000K
002 001759,2550 1xPLL18/24 Iris,,20141201000000,20201202000000,310024 PL-L 24W/830 4P MASTER
002 001767,2500 1xPLL24 E,,20011101000000,20170325000000,310024 PL-L 24W/830 4P MASTER
002 001783,2500 1xPLL24 E,,20020101000000,20170325000000,310024 PL-L 24W/830 4P MASTER
002 001791,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
002 001805,KFK LED2WELL 1050lm overeenkomst,,20190615000000,20190615000000,LED 09W 3000K 1050lm
002 001813,2500 1xPLL24 E,,20041201000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 001821,KFK 1xPLL18/24 E,,20150415000000,20201109000000,310024 PL-L 24W/830 4P MASTER
002 001848,KFK 1xPLL18/24 E,,20160829000000,20160829000000,310024 PL-L 24W/830 4P MASTER
002 001856,2550 1xPLL18/24 Iris,,20160711000000,20160711000000,310024 PL-L 24W/830 4P MASTER
002 001864,KFK 1xPLL18/24 E,,20160701000000,20201207000000,310024 PL-L 24W/830 4P MASTER
002 001872,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200608000000,20200608000000,LED 13W 3000K 1400lm
002 001880,KFK LED2WELL 1600lm overeenkomst,,20190808000000,20190808000000,LED 13W 3000K 1600lm
002 001899,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201208000000,310024 PL-L 24W/830 4P MASTER
002 001902,2550 1xPLL18/24 Iris,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
002 001929,KFK 1xPLL18/24 E,,20160808000000,20160808000000,310024 PL-L 24W/830 4P MASTER
002 001937,LIBRA 1xPLL24 E RAL9007,,20120509000000,20170318000000,310024 PL-L 24W/830 4P MASTER
002 001953,KFK 1xPLL18/24 E,,20090928000000,20201105000000,310024 PL-L 24W/830 4P MASTER
002 001961,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20200608000000,20200608000000,LED 13W 3000K 1400lm
002 001988,LIBRA 1xPLL24 E RAL9007,,20120509000000,20170317000000,310024 PL-L 24W/830 4P MASTER
002 001996,2550 1xPLL18/24 Iris,,20160905000000,20160905000000,310024 PL-L 24W/830 4P MASTER
002 002003,RMB 1xPLL 24W E,,19970601000000,20160118000000,310024 PL-L 24W/830 4P MASTER
002 002011,Ampera Midi 32LED WW 500mA 005A1,,20190128000000,20190128000000,LED 51W 3000K 6000lm - 5100lm
002 002038,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
002 002046,KFK 1xPLL18/24 E,,20161125000000,20201119000000,310024 PL-L 24W/830 4P MASTER
002 002054,BGP630 LED22/830 PSD DW50 2200lm 3000k,,20190601000000,20190601000000,LED 19W 3000K 2200m
002 002062,LIBRA 24LED WW RAL9007,,20161201000000,20161201000000,LED 24W 3000K 2650lm
002 002089,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
002 002097,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
002 002100,LIBRA 20LED WW RAL9007,,20180601000000,20180601000000,LED 19W 3000K 2200m
002 002119,Stela square 18 Led,,20120118000000,20120118000000,LED 22W 4000K 2250lm
002 002127,KFK 1xPLL18/24 E,,20170930000000,20170930000000,310024 PL-L 24W/830 4P MASTER
002 002135,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
002 002143,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201202000000,310024 PL-L 24W/830 4P MASTER
002 002151,LIBRA 1xPLL24 E RAL9007,,20120815000000,20201116000000,310024 PL-L 24W/830 4P MASTER
002 002178,KFK 1xPLL18/24 E,,20160905000000,20160905000000,310024 PL-L 24W/830 4P MASTER
002 002186,Furyo 1 1xCPO-TW45W,,20140301000000,20180412000000,260045 CPO-TW 045W/628 MASTER
002 002194,KFK 1xPLL18/24 E,,20101212000000,20160211000000,310024 PL-L 24W/830 4P MASTER
002 002208,KFK 1xPLL18/24 E,,20160817000000,20160817000000,310024 PL-L 24W/830 4P MASTER
002 002216,Axia 2.1 WW 5187 8 led 690mA 2000lm,,20190215000000,20190215000000,LED 18W 3000K 2000lm
002 002224,BGP630 GRN 2350/NW PSD IP65 .... D9 SRG10 350mA,,20140331000000,20140331000000,LED 22W 4000K 2350lm
002 002232,2500 1xPLL24 E,,20131211000000,20201116000000,310024 PL-L 24W/830 4P MASTER
002 002240,RMB 1xPLL 18W C,,19900501000000,20190613000000,310018 PL-L 18W/830 4P MASTER
002 002259,2550 1xPLL18/24 Iris,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
002 002275,2500 1xPLL55 E,,20050501000000,20201112000000,310055 PL-L 55W/830 4P MASTER
002 002283,KFK 1xPLL18/24 E,,20150901000000,20150901000000,310024 PL-L 24W/830 4P MASTER
002 002291,2500 1xPLL24 E,,20041201000000,20170404000000,310024 PL-L 24W/830 4P MASTER
002 002305,Furyo 2 CPO-TW 60W,,20140331000000,20180412000000,260060 CPO-TW 060W/728 MASTER
002 002313,LIBRA 1xPLL24 E RAL9007,,20131201000000,20201112000000,310024 PL-L 24W/830 4P MASTER
002 002321,2500 1xPLL24 E,,20000701000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 002356,2500 1xPLL24 E,,20041201000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002364,KFK LED2WELL 1600lm overeenkomst,,20190808000000,20190808000000,LED 13W 3000K 1600lm
002 002372,RMB 1xPLL 18W C,,19891201000000,20190613000000,310018 PL-L 18W/830 4P MASTER
002 002380,ALTRA-3 1xPLL 55 E,,20041101000000,20190701000000,310055 PL-L 55W/830 4P MASTER
002 002399,BRISA LC-N 2750lm 3000k CLO * Ral 9007,,20160701000000,20160701000000,LED 26W 3000K 2750lm
002 002410,2500 1xPLL24 E,,20020101000000,20170328000000,310024 PL-L 24W/830 4P MASTER
002 002429,KFK LED2WELL 1600lm,,20181015000000,20181015000000,LED 15W 3000K 1600lm
002 002437,KFK LED2WELL 1500lm overeenkomst,,20190613000000,20190613000000,LED 13W 3000K 1500lm
002 002445,LIBRA 1xPLL36 E RAL9007,,20120620000000,20201106000000,310036 PL-L 36W/830 4P MASTER
002 002453,2500 1xPLL24 E,,20011101000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002461,KFK 1xPLL18/24 E,,20110427000000,20201204000000,310024 PL-L 24W/830 4P MASTER
002 002488,2500 1xPLL24 E,,20041201000000,20160115000000,310024 PL-L 24W/830 4P MASTER
002 002496,KFK LED2WELL 1800lm overeenkomst,,20190808000000,20190808000000,LED 16W 3000K 1800lm
002 002518,KFK LED2WELL 1600lm,,20161102000000,20161102000000,LED 15W 3000K 1600lm
002 002526,2500 1xPLL24 E,,20070615000000,20200312000000,320024 PL-L 24W/840 4P MASTER
002 002534,2500 1xPLL36 C,,19980101000000,20190613000000,310036 PL-L 36W/830 4P MASTER
002 002542,KFK 1xPLL18/24 E,,20110427000000,20201204000000,310024 PL-L 24W/830 4P MASTER
002 002550,2500 1xPLL24 E,,20010301000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002569,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 002577,2500 1xPLL24 E,,20020601000000,20181212000000,310024 PL-L 24W/830 4P MASTER
002 002585,2500 1xPLL24 E,,20041201000000,20170329000000,310024 PL-L 24W/830 4P MASTER
002 002593,KFK 1xPLL18/24 E,,20090217000000,20201217000000,310024 PL-L 24W/830 4P MASTER
002 002607,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20210318000000,20210318000000,LED 13W 3000K 1400lm
002 002615,2500 1xPLL24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
002 002623,Axia 2.1 WW 5187 8 led 480mA 1400lm,,20191220000000,20191220000000,LED 13W 3000K 1400lm
002 002631,LIBRA 1xPLL36 E RAL9007,,20110405000000,20201106000000,310036 PL-L 36W/830 4P MASTER
002 002658,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 002666,2500 1xPLL24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
002 002674,2500 1xPLL24 E,,20110615000000,20201104000000,310024 PL-L 24W/830 4P MASTER
002 002682,VALENCY 1xPLT 32,,20051001000000,20201214000000,360032 PL-T TOP 32W/830 4P
002 002690,LIBRA 1xPLL24 E RAL9007,,20130925000000,20170328000000,310024 PL-L 24W/830 4P MASTER
002 002704,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002720,KFK 1xPLL18/24 E,,20110726000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002739,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002747,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002755,KFK LED2WELL 1200lm overeenkomst,,20190808000000,20190808000000,LED 10W 3000K 1200lm
002 002763,BGP630 GRN 2800/NW PSD IP65 .... D9 SRG10 350mA,,20120509000000,20120509000000,LED 27W 4000K 2800lm
002 002771,TUSCAN D853 TLD36,,19970301000000,20180727000000,390036 TLD 36W/840
002 002801,LIBRA 1xPLL24 E RAL9007,,20141201000000,20201202000000,310024 PL-L 24W/830 4P MASTER
002 002828,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 002844,KFK 1xPLL18/24 E,,20090707000000,20201210000000,310024 PL-L 24W/830 4P MASTER
002 002852,Furyo 1 CPO-TW 60W Dimbaar,,20091115000000,20180412000000,260060 CPO-TW 060W/728 MASTER
002 002860,KFK LED2WELL 1800lm overeenkomst,,20190808000000,20190808000000,LED 16W 3000K 1800lm
002 002879,KFK 1xPLL18/24 E,,20120509000000,20170318000000,310024 PL-L 24W/830 4P MASTER
002 002895,2500 1xPLL55 E,,20020101000000,20201202000000,310055 PL-L 55W/830 4P MASTER
002 002909,KFK 1xPLL18/24 E,,20161220000000,20161220000000,310024 PL-L 24W/830 4P MASTER
002 002917,2500 1xPLL24 E,,20020101000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002933,KFK 1xPLL18/24 E,,20090615000000,20170405000000,310024 PL-L 24W/830 4P MASTER
002 002941,KFK 1xPLL18/24 E,,20120509000000,20170317000000,310024 PL-L 24W/830 4P MASTER
002 002976,2500 1xPLL55 E,,19990701000000,20151204000000,310055 PL-L 55W/830 4P MASTER
002 002984,BGP630 GRN 2800/NW PSD IP65 .... D9 SRG10 350mA,,20120509000000,20120509000000,LED 27W 4000K 2800lm
002 002992,2500 1xPLL24 E,,20041201000000,20170404000000,310024 PL-L 24W/830 4P MASTER
002 003018,Furyo 1 CPO-TW 90W Dimbaar,,20101012000000,20190919000000,260090 CPO-TW 090W/728 MASTER
002 003026,2500 1xPLL24 E,,20010301000000,20170403000000,310024 PL-L 24W/830 4P MASTER
002 003034,KFK LED2WELL 1800lm overeenkomst,,20190717000000,20190717000000,LED 16W 3000K 1800lm
002 003042,2500 1xPLL24 E,,20030701000000,20201105000000,310024 PL-L 24W/830 4P MASTER
002 003077,KFK LED2WELL 1600lm,,20141201000000,20141201000000,LED 15W 4000K 1600lm
002 003093,Furyo 1 CPO-TW 60W Dimbaar,,20191015000000,20191015000000,260060 CPO-TW 060W/728 MASTER
002 003107,Ampera Mini 24LED 5068 WW 350mA 003A7,,20170930000000,20170930000000,LED 27W 3000K 3600lm - 3000lm
002 003115,2550 1xPLL18/24 Iris,,20140401000000,20201202000000,310024 PL-L 24W/830 4P MASTER
002 003123,KFK 1xPLL18/24 E,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
002 003131,LIBRA 1xPLL24 E RAL9007,,20150901000000,20201109000000,310024 PL-L 24W/830 4P MASTER
002 003158,LIBRA 1xPLL24 E RAL9007,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
002 003174,KFK 1xPLL18/24 E,,20080509000000,20201112000000,310024 PL-L 24W/830 4P MASTER
002 003182,KFK 1xPLL18/24 E,,20130801000000,20201211000000,310024 PL-L 24W/830 4P MASTER
002 003190,KFK 1xPLL18/24 E,,20150924000000,20201111000000,310024 PL-L 24W/830 4P MASTER
002 003204,2500 1xPLL24 E,,20020101000000,20170403000000,310024 PL-L 24W/830 4P MASTER
002 003212,KFK LED2WELL 1600lm,,20160701000000,20160701000000,LED 15W 3000K 1600lm
002 003220,2500 1xPLL24 E,,20090815000000,20151209000000,320024 PL-L 24W/840 4P MASTER
002 003239,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201117000000,310024 PL-L 24W/830 4P MASTER
002 003247,LIBRA 1xPLL24 E RAL9007,,20120509000000,20170318000000,310024 PL-L 24W/830 4P MASTER
002 003255,ALBANY Midi 5068 sym 16led 350mA WW RAL5004,,20170801000000,20170801000000,LED 19W 3000K 2200m
002 003263,LIBRA 1xPLL24 E RAL9007,,20150901000000,20170331000000,310024 PL-L 24W/830 4P MASTER
002 003271,FGS 103 1xPLL 24 E,,20041101000000,20170320000000,310024 PL-L 24W/830 4P MASTER
002 003298,Furyo 1 CPO-TW 90W Dimbaar,Furyo 1 CPO-TW 90W Dimbaar,20130801000000,20180413000000,260090 CPO-TW 090W/728 MASTER
002 003301,Pro-Vision mini 12 led 3000k,,20170605000000,20170605000000,LED 12W 3000K 1250lm
002 003328,2500 1xPLL24 E,,20020101000000,20170328000000,310024 PL-L 24W/830 4P MASTER
002 003336,2500 1xPLL24 E,,20020101000000,20170406000000,310024 PL-L 24W/830 4P MASTER
002 003344,2500 1xPLL24 E,,20090707000000,20201113000000,310024 PL-L 24W/830 4P MASTER
002 003352,KFK 1xPLL18/24 E,,20160817000000,20160817000000,310024 PL-L 24W/830 4P MASTER
002 003360,KFK 1xPLL18/24 E,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
002 003379,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201119000000,310024 PL-L 24W/830 4P MASTER
002 003387,KFK LED2WELL 1050lm,,20181018000000,20181018000000,LED 09W 3000K 1050lm
002 003395,LIBRA 1xPLL24 E RAL9007,,20140401000000,20201120000000,310024 PL-L 24W/830 4P MASTER
