cluster;gemcode;gemnaam;jaar;lbm9802;lbm9806;lbm9808;lbm9812;lbm0206;lbm0208;lbm0212;lbm0608;lbm0612;lbm0812;lbm1012
4798020038;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020039;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020040;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020041;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020042;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020043;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020044;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020045;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020046;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020047;47;Veendam;2002;4; ; ; ; ; ; ; ; ; ; 
4798020048;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4798020049;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4798020050;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4798020051;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4798020052;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4798020053;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4798020054;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4798020055;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4798020056;47;Veendam;2002;5; ; ; ; ; ; ; ; ; ; 
4898020001;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020002;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020003;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020004;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020005;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020006;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020007;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020008;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020009;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020010;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020011;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020012;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020013;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020014;48;Vlagtwedde;2002;3; ; ; ; ; ; ; ; ; ; 
4898020015;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020016;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020017;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020018;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020019;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020020;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020021;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020022;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020023;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020024;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020025;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020026;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020027;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020028;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020029;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020030;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020031;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020032;48;Vlagtwedde;2002;4; ; ; ; ; ; ; ; ; ; 
4898020033;48;Vlagtwedde;2002;5; ; ; ; ; ; ; ; ; ; 
4898020034;48;Vlagtwedde;2002;5; ; ; ; ; ; ; ; ; ; 
4898020035;48;Vlagtwedde;2002;5; ; ; ; ; ; ; ; ; ; 
5098020001;50;Zeewolde;2002;3; ; ; ; ; ; ; ; ; ; 
5098020002;50;Zeewolde;2002;3; ; ; ; ; ; ; ; ; ; 
5098020003;50;Zeewolde;2002;3; ; ; ; ; ; ; ; ; ; 
5098020004;50;Zeewolde;2002;3; ; ; ; ; ; ; ; ; ; 
5098020005;50;Zeewolde;2002;4; ; ; ; ; ; ; ; ; ; 
5098020006;50;Zeewolde;2002;4; ; ; ; ; ; ; ; ; ; 
5198020001;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020002;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020003;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020004;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020005;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020006;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020007;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020008;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020009;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020010;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020011;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020012;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020013;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020014;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020015;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020016;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020017;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020018;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020019;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020020;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020021;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020022;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020023;51;Skarsterlan;2002;3; ; ; ; ; ; ; ; ; ; 
5198020024;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020025;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020026;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020027;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020028;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020029;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020030;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020031;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020032;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020033;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020034;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020035;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020036;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020037;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020038;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020039;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020040;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020041;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020042;51;Skarsterlan;2002;4; ; ; ; ; ; ; ; ; ; 
5198020043;51;Skarsterlan;2002;5; ; ; ; ; ; ; ; ; ; 
5198020044;51;Skarsterlan;2002;5; ; ; ; ; ; ; ; ; ; 
5198020045;51;Skarsterlan;2002;5; ; ; ; ; ; ; ; ; ; 
5198020046;51;Skarsterlan;2002;5; ; ; ; ; ; ; ; ; ; 
5398020001;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020002;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020003;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020004;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020005;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020006;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020007;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020008;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020009;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020010;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020011;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020012;53;Winsum;2002;3; ; ; ; ; ; ; ; ; ; 
5398020013;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020014;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020015;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020016;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020017;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020018;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020019;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020020;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020021;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020022;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020023;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5398020024;53;Winsum;2002;4; ; ; ; ; ; ; ; ; ; 
5598020001;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020002;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020003;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020004;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020005;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020006;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020007;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020008;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020009;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020010;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020011;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020012;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020013;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020014;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020015;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020016;55;Boarnsterhim;2002;3; ; ; ; ; ; ; ; ; ; 
5598020017;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020018;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020019;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020020;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020021;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020022;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020023;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020024;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020025;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020026;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020027;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020028;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020029;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020030;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020031;55;Boarnsterhim;2002;4; ; ; ; ; ; ; ; ; ; 
5598020032;55;Boarnsterhim;2002;5; ; ; ; ; ; ; ; ; ; 
5598020033;55;Boarnsterhim;2002;5; ; ; ; ; ; ; ; ; ; 
5598020034;55;Boarnsterhim;2002;5; ; ; ; ; ; ; ; ; ; 
5698020001;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020002;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020003;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020004;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020005;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020006;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020007;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020008;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020009;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020010;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020011;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020012;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020013;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020014;56;Zuidhorn;2002;3; ; ; ; ; ; ; ; ; ; 
5698020015;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020016;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020017;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020018;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020019;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020020;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020021;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020022;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020023;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020024;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020025;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020026;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020027;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5698020028;56;Zuidhorn;2002;4; ; ; ; ; ; ; ; ; ; 
5898020001;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020002;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020003;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020004;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020005;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020006;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020007;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020008;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020009;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020010;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020011;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020012;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020013;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020014;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020015;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020016;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020017;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020018;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020019;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020020;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020021;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020022;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020023;58;Dongeradeel;2002;3; ; ; ; ; ; ; ; ; ; 
5898020024;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020025;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020026;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020027;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020028;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020029;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020030;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020031;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020032;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020033;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020034;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020035;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020036;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020037;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020038;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020039;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020040;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020041;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020042;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020043;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020044;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020045;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020046;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020047;58;Dongeradeel;2002;4; ; ; ; ; ; ; ; ; ; 
5898020048;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5898020049;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5898020050;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5898020051;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5898020052;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5898020053;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5898020054;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5898020055;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5898020056;58;Dongeradeel;2002;5; ; ; ; ; ; ; ; ; ; 
5998020001;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020002;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020003;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020004;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020005;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020006;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020007;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020008;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020009;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020010;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020011;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020012;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020013;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020014;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020015;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020016;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020017;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020018;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020019;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020020;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020021;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020022;59;Achtkarspelen;2002;3; ; ; ; ; ; ; ; ; ; 
5998020023;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020024;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020025;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020026;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020027;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020028;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020029;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020030;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020031;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020032;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020033;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020034;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020035;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020036;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020037;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020038;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020039;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020040;59;Achtkarspelen;2002;4; ; ; ; ; ; ; ; ; ; 
5998020041;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020042;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020043;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020044;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020045;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020046;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020047;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020048;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020049;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020050;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020051;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020052;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
5998020053;59;Achtkarspelen;2002;5; ; ; ; ; ; ; ; ; ; 
6098020001;60;Ameland;2002;3; ; ; ; ; ; ; ; ; ; 
6098020002;60;Ameland;2002;3; ; ; ; ; ; ; ; ; ; 
6098020003;60;Ameland;2002;3; ; ; ; ; ; ; ; ; ; 
6098020004;60;Ameland;2002;3; ; ; ; ; ; ; ; ; ; 
6098020005;60;Ameland;2002;4; ; ; ; ; ; ; ; ; ; 
6098020006;60;Ameland;2002;4; ; ; ; ; ; ; ; ; ; 
6098020007;60;Ameland;2002;4; ; ; ; ; ; ; ; ; ; 
6098020008;60;Ameland;2002;4; ; ; ; ; ; ; ; ; ; 
6398020001;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020002;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020003;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020004;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020005;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020006;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020007;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020008;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020009;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020010;63;Het Bildt;2002;3; ; ; ; ; ; ; ; ; ; 
6398020011;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020012;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020013;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020014;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020015;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020016;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020017;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020018;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020019;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020020;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020021;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020022;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020023;63;Het Bildt;2002;4; ; ; ; ; ; ; ; ; ; 
6398020024;63;Het Bildt;2002;5; ; ; ; ; ; ; ; ; ; 
6398020025;63;Het Bildt;2002;5; ; ; ; ; ; ; ; ; ; 
6498020001;64;Bolsward (tot 1-1-2011);2002;3; ; ; ; ; ; ; ; ; ; 
6498020002;64;Bolsward (tot 1-1-2011);2002;3; ; ; ; ; ; ; ; ; ; 
6498020003;64;Bolsward (tot 1-1-2011);2002;4; ; ; ; ; ; ; ; ; ; 
6498020004;64;Bolsward (tot 1-1-2011);2002;4; ; ; ; ; ; ; ; ; ; 
6498020005;64;Bolsward (tot 1-1-2011);2002;4; ; ; ; ; ; ; ; ; ; 
6498020006;64;Bolsward (tot 1-1-2011);2002;4; ; ; ; ; ; ; ; ; ; 
6498020007;64;Bolsward (tot 1-1-2011);2002;4; ; ; ; ; ; ; ; ; ; 
6498020008;64;Bolsward (tot 1-1-2011);2002;4; ; ; ; ; ; ; ; ; ; 
6498020009;64;Bolsward (tot 1-1-2011);2002;5; ; ; ; ; ; ; ; ; ; 
6498020010;64;Bolsward (tot 1-1-2011);2002;5; ; ; ; ; ; ; ; ; ; 
6498020011;64;Bolsward (tot 1-1-2011);2002;5; ; ; ; ; ; ; ; ; ; 
6498020012;64;Bolsward (tot 1-1-2011);2002;5; ; ; ; ; ; ; ; ; ; 
