FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,aantal,datumaanleg,faunavoorziening,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,doelsoort,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,lengte,st_length_shape_,gdb_geomattr_data,shape
groen_lijnen.664,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500471,,,ov,,,,,,,"LINESTRING (238930.54520000145 472023.5, 238929.52279999852 472025.0562000014, 238928.24670000002 472026.65680000186, 238927.78319999948 472027.3504000008, 238927.66459999979 472027.7719999999, 238927.6660999991 472028.13219999894, 238927.7969999984 472028.4455000013, 238928.0058999993 472028.69590000063, 238931.24190000072 472029.8618000001, 238934.09789999947 472030.6618999988, 238935.32789999992 472031.2082999982, 238936.26590000093 472031.61470000073, 238940.71930000186 472033.5390999988, 238945.98710000142 472036.0850000009, 238953.30750000104 472039.58999999985, 238954.56830000132 472040.2840999998, 238955.83260000125 472040.8169, 238956.93879999965 472041.02479999885, 238957.71939999983 472041.2248999998, 238960.66959999874 472042.40459999815, 238966.50290000066 472045.0954999998, 238970.78720000014 472047.0799999982, 238975.31190000102 472049.29560000077, 238981.97610000148 472052.1532000005, 238984.91209999844 472053.4530999996, 238985.65729999915 472053.80519999936, 238986.4252000004 472054.00670000166, 238987.28280000016 472054.14919999987, 238987.81210000068 472054.1383000016, 238989.8473000005 472053.90100000054, 238990.5714999996 472053.71379999816, 238991.2736000009 472053.52690000087, 238992.1585999988 472053.37640000135, 238992.68659999967 472053.4477000013, 238993.19170000032 472053.6356000006, 238993.5428000018 472054.08949999884, 238993.67920000106 472054.53550000116, 238993.4583999999 472056.25, 238993.5615000017 472056.77849999815, 238993.92550000176 472057.3205999993, 238994.30490000173 472057.58579999954, 239000.89070000127 472060.67350000143, 239005.72949999943 472063.49450000003, 239006.79199999943 472063.90579999983, 239007.14299999923 472063.9085999988, 239007.63489999995 472063.7536999993, 239008.04580000043 472063.5152999982, 239011.2335000001 472060.8288999982, 239012.00409999862 472060.23420000076, 239013.02549999952 472059.6552999988, 239016.48189999908 472057.93079999834, 239019.36050000042 472056.98220000044, 239020.80999999866 472056.564100001, 239021.75580000132 472056.2254999988, 239021.82140000165 472056.18400000036)"
groen_lijnen.665,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500323,,,ov,,,,,,,"LINESTRING (239135.6860000007 472138.4129000008, 239130.5612999983 472138.25979999825, 239126.19799999893 472137.9316000007, 239125.45949999988 472137.7685999982, 239119.54879999906 472135.28759999946, 239103.88329999894 472127.9263000004, 239086.4679000005 472120.00939999893, 239072.65100000054 472113.6319999993, 239069.32299999893 472112.0850000009, 239065.03799999878 472110.79300000146, 239051.75600000098 472107.4670000002, 239042.6400000006 472104.2969999984, 239034.34270000085 472101.1568999998, 239030.53680000082 472099.9186999984)"
groen_lijnen.698,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41159621,,,ov,,,,,,,"LINESTRING (246133.9299999997 474605.63500000164, 246159.16000000015 474605.9675000012, 246166.5678000003 474605.6783000007, 246179.7628000006 474605.1354999989, 246205.75519999862 474603.9523999989, 246231.72300000116 474602.9204000011, 246246.61690000072 474602.16050000116, 246253.65729999915 474601.6548999995, 246258.51029999927 474600.53180000186, 246263.47720000148 474598.89119999856)"
groen_lijnen.666,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497721,,,ov,,,,,,,"LINESTRING (232758.84939999878 469110.5676999986, 232766.55090000108 469118.3273999989, 232780.28709999844 469130.27629999816, 232789.66230000183 469137.7388000004, 232794.95010000095 469141.72670000046, 232799.64409999922 469145.26669999957, 232807.81480000168 469152.3962999992, 232819.14090000093 469162.4068999998, 232828.01080000028 469169.8233000003, 232833.01689999923 469174.17280000076, 232836.75649999827 469176.8770999983, 232841.68189999834 469180.07620000094, 232845.91840000078 469183.0185999982, 232847.88960000128 469184.35649999976, 232851.94209999964 469187.1068999991, 232853.4488000013 469188.4382000007, 232855.2696999982 469190.0469999984, 232858.02959999815 469192.7296000011, 232861.25580000132 469196.7914999984, 232864.38149999827 469200.9048999995, 232867.86230000108 469205.21709999815, 232871.11340000108 469208.6528000012, 232873.18879999965 469210.42229999974, 232877.5412000008 469213.92920000106, 232885.03330000117 469220.8222000003, 232890.0496999994 469225.2019999996, 232893.26139999926 469228.18930000067, 232896.12730000168 469230.8550999984, 232903.45710000023 469237.6686999984, 232910.94860000163 469244.5012000017, 232914.00869999826 469246.8680999987)"
groen_lijnen.667,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,46245615,,,ov,,,,,,,"LINESTRING (233301.80099999905 469592.3839999996, 233302.74639999866 469593.3244000003, 233322.39200000092 469610.61499999836, 233342.47800000012 469627.7899999991, 233358.81700000167 469642.0850000009, 233363.63699999824 469648.5799999982, 233365.93439999968 469651.3614999987, 233365.5159999989 469652.58100000024)"
groen_lijnen.668,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497401,,,ov,,,,,,,"LINESTRING (233505.5540000014 469847.11100000143, 233500.85680000111 469843.18609999865, 233489.55889999866 469833.6202000007, 233472.4721999988 469819.5368999988, 233455.0084999986 469804.92179999873, 233437.126600001 469789.258200001, 233416.5155000016 469770.93299999833, 233404.54569999874 469760.5042999983, 233403.56500000134 469759.6810000017)"
groen_lijnen.669,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167357,,,ov,,,,,,,"LINESTRING (243077.22100000083 473914.0709999986, 243074.00699999928 473910.27800000086, 243064.99599999934 473897.9770000018, 243061.14169999957 473892.22360000014, 243052.1587000005 473883.5976999998, 243041.59600000083 473873.4549999982, 243025.5549999997 473859.1479999982, 243022.4059999995 473855.6490000002)"
groen_lijnen.670,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167284,,,ov,,,,,,,"LINESTRING (242324.72700000182 473437.72300000116, 242329.39710000157 473439.9710999988, 242353.16000000015 473451.41000000015, 242375.00200000033 473461.4479999989, 242396.8440000005 473471.48699999973, 242435.35200000182 473489.9620000012)"
groen_lijnen.671,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167280,,,ov,,,,,,,"LINESTRING (242652.94299999997 473600.46499999985, 242666.7950000018 473607.09099999815, 242669.81500000134 473608.7320000008, 242671.77899999917 473610.0769999996, 242675.5826999992 473612.3691000007, 242682.00549999997 473617.98889999837, 242684.20910000056 473620.40199999884, 242684.88340000063 473621.6457999982, 242685.06670000032 473622.6319999993, 242684.99549999833 473623.9450000003, 242684.8002000004 473625.49159999937, 242685.90260000154 473627.4560999982)"
groen_lijnen.672,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167286,,,ov,,,,,,,"LINESTRING (242738.811999999 473731.2179999985, 242767.13100000098 473750.7589999996, 242791.21499999985 473767.11100000143, 242811.938000001 473781.6319999993, 242832.7800000012 473795.99500000104, 242852.88199999928 473809.6160000004, 242862.54800000042 473816.41899999976, 242874.3660000004 473824.62000000104, 242889.71599999815 473835.2820000015, 242893.36300000176 473837.6779999994, 242897.02899999917 473839.63800000027, 242897.72800000012 473840.1259999983, 242900.59800000116 473842.6719999984, 242910.0150000006 473849.86100000143, 242920.62200000137 473857.2019999996, 242938.95899999887 473870.1270000003, 242959.313000001 473884.5370000005, 242962.33700000122 473886.51300000027, 242982.69799999893 473899.8189999983, 242998.90100000054 473910.88599999994, 243017.22100000083 473923.65100000054)"
groen_lijnen.673,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167870,,,ov,,,,,,,"LINESTRING (243459.43200000003 474217.3900000006, 243471.1490000002 474225.3269999996, 243471.3909999989 474225.2989999987, 243497.39990000054 474242.68239999935, 243497.4571999982 474242.7206000015)"
groen_lijnen.674,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167519,,,ov,,,,,,,"LINESTRING (243449.23550000042 474232.55739999935, 243470.4043999985 474246.7021000013, 243491.5731999986 474260.8467999995, 243520.43349999934 474280.64130000025, 243549.2939000018 474300.435800001, 243576.32609999925 474318.7685999982, 243603.35819999874 474337.1015000008, 243627.59750000015 474353.0469999984, 243651.83680000156 474368.9924999997, 243675.90199999884 474384.6444000006, 243699.96719999984 474400.2963999994, 243732.67760000005 474418.97040000185, 243749.43310000002 474428.56010000035, 243756.43580000103 474432.2740999982, 243766.58769999817 474437.9574000016, 243781.89889999852 474445.67720000073, 243798.07059999928 474454.0518999994, 243821.3024000004 474465.8550999984, 243852.4675000012 474481.6620000005, 243879.28869999945 474494.50560000166, 243899.16550000012 474503.34059999883, 243935.5271999985 474519.29670000076, 243959.53779999912 474529.12029999867, 243984.36180000007 474538.70749999955, 244009.18580000103 474548.2947999984, 244036.12519999966 474557.1004000008, 244063.0645999983 474565.9061000012, 244095.8407999985 474576.26509999856)"
groen_lijnen.675,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167273,,,ov,,,,,,,"LINESTRING (244210.66970000044 474593.0262000002, 244211.37249999866 474593.1176000014, 244211.76520000026 474593.45639999956, 244212.1625000015 474593.6275999993, 244212.61340000108 474593.64770000055, 244213.08210000023 474593.57829999924, 244213.49300000072 474593.3088000007, 244213.58900000155 474592.7190000005)"
groen_lijnen.676,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500216,,,ov,,,,,,,"LINESTRING (236894.12950000167 471466.71379999816, 236894.15239999816 471464.8845999986, 236893.96180000156 471463.9103000015, 236893.7901000008 471463.6629999988, 236893.05840000138 471463.1937999986, 236891.56489999965 471462.6832000017, 236885.30939999968 471461.0788999982, 236881.77160000056 471459.9937000014, 236876.04289999977 471458.3616000004, 236870.73939999938 471457.1107000001, 236865.89079999924 471456.14770000055, 236857.94299999997 471454.5320999995)"
groen_lijnen.677,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497679,,,ov,,,,,,,"LINESTRING (234647.2890000008 470775.5529999994, 234650.95100000128 470777.12000000104, 234669.6000000015 470787.46499999985, 234680.17599999905 470794.3680000007, 234681.19959999993 470795.1783999987)"
groen_lijnen.678,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500084,,,ov,,,,,,,"LINESTRING (235488.52430000156 471099.93989999965, 235488.3975000009 471099.9406999983)"
groen_lijnen.679,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500166,,,ov,,,,,,,"LINESTRING (235532.86199999973 471042.2989999987, 235527.08909999952 471041.3020000011, 235518.2985999994 471039.1790000014, 235507.5896999985 471036.60020000115, 235506.0828000009 471036.26570000127)"
groen_lijnen.680,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500521,,,ov,,,,,,,"LINESTRING (238143.43789999932 471700.94680000097, 238133.7349999994 471697.13439999893, 238124.32169999927 471695.53599999845, 238120.60680000111 471695.3568000011, 238115.23699999973 471696.8969999999, 238113.2659999989 471697.125, 238109.5240000002 471696.4466999993, 238094.1495999992 471694.5665999986, 238070.18140000105 471691.68609999865, 238055.39719999954 471689.80409999937)"
groen_lijnen.681,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500197,,,ov,,,,,,,"LINESTRING (238234.1400000006 471827.75400000066, 238214.09319999814 471821.9836000018)"
groen_lijnen.682,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50500549,,,ov,,,,,,,"LINESTRING (238209.02980000153 471817.7034999989, 238213.42799999937 471818.1079999991, 238219.9050000012 471819.25400000066, 238227.1799999997 471820.97199999914, 238235.56899999827 471822.93200000003, 238239.4690000005 471823.2719999999)"
groen_lijnen.683,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497680,,,ov,,,,,,,"LINESTRING (234681.19959999993 470795.1783999987, 234671.9439000003 470793.5042000003, 234662.73200000077 470792.17390000075, 234661.98530000076 470792.03830000013, 234660.23889999837 470791.3946999982, 234648.9699999988 470784.8509999998, 234642.45800000057 470781.01399999857)"
groen_lijnen.684,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497402,,,ov,,,,,,,"LINESTRING (233860.99749999866 470242.07979999855, 233860.95650000125 470242.874499999, 233860.9648000002 470244.23039999977, 233861.16860000044 470248.64169999957, 233861.11320000142 470249.8792000003, 233861.0159999989 470251.63479999825, 233860.80209999904 470253.999499999, 233861.13919999823 470255.55999999866)"
groen_lijnen.694,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497681,,,ov,,,,,,,"LINESTRING (234070.19900000095 470331.0929999985, 234075.77699999884 470335.8779999986, 234081.2199999988 470340.5480000004, 234109.44640000165 470364.570700001, 234123.10500000045 470376.4921000004, 234131.67229999974 470382.7712999992, 234137.00710000098 470387.79989999905, 234139.03510000184 470390.74760000035, 234139.18400000036 470390.96400000155, 234143.2410000004 470394.5582999997, 234150.188000001 470400.7129999995, 234169.17599999905 470416.97100000083, 234171.53649999946 470418.99219999835, 234188.1649999991 470433.23000000045, 234217.0150000006 470458.0320000015, 234246.33700000122 470482.6860000007, 234249.41699999943 470485.1790000014, 234279.37799999863 470509.42599999905, 234300.63699999824 470526.1400000006, 234305.59800000116 470530.04100000113, 234310.7969999984 470534.12900000066, 234332.59600000083 470550.8509999998, 234354.39600000158 470567.57400000095)"
groen_lijnen.695,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41159778,,,ov,,,,,,,"LINESTRING (246915.8110000007 474549.50759999827, 246913.7292000018 474549.3861999996, 246912.4464999996 474549.4204000011, 246905.78669999912 474549.88269999996, 246902.35759999976 474550.3275000006, 246900.48710000142 474550.4785999991, 246897.9721999988 474550.71180000156)"
groen_lijnen.696,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,41167533,,,ov,,,,,,,"LINESTRING (244455.33999999985 474554.41800000146, 244450.16699999943 474553.6629999988, 244449.54399999976 474553.8969999999, 244447.3449999988 474553.7190000005, 244434.41299999878 474552.09099999815)"
groen_lijnen.685,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497440,,,ov,,,,,,,"LINESTRING (234007.4541000016 470401.0047999993, 234004.8803000003 470399.44040000066, 234003.55429999903 470398.7019999996, 234000.75840000063 470397.4884000011, 233999.3487999998 470396.5658, 233998.4285000004 470395.78929999843, 233997.56819999963 470395.04019999877, 233996.68039999902 470394.32360000163, 233995.73319999874 470393.79619999975, 233994.72630000114 470393.31969999894, 233993.8071999997 470392.92599999905, 233992.84640000015 470392.47239999846, 233992.07939999923 470392.0458999984, 233989.9037999995 470390.9967, 233988.66699999943 470390.7745999992, 233987.125500001 470390.46130000055, 233986.0449000001 470390.03119999915, 233985.1297999993 470389.42069999874, 233983.94579999894 470388.39130000025, 233983.30260000005 470387.72459999844, 233982.57079999894 470386.76300000027, 233981.47700000182 470385.0936000012, 233981.23530000076 470384.7122000009, 233980.13859999925 470383.76689999923, 233977.19860000163 470382.3101999983, 233975.59219999984 470381.68279999867, 233974.03799999878 470380.8707999997, 233972.66160000116 470380.0482000001, 233971.65469999984 470379.38599999994, 233968.03759999946 470376.3238000013, 233966.94999999925 470375.1675999984, 233966.0373999998 470374.0965999998, 233964.8509999998 470372.9340999983, 233960.94370000064 470368.749499999, 233959.89919999987 470367.67550000176, 233958.8781999983 470366.7234000005, 233957.9924999997 470365.82030000165, 233957.42399999872 470365.25869999826, 233953.24799999967 470361.5163999982, 233951.90410000086 470360.54879999906, 233950.49390000105 470359.46609999985, 233949.24909999967 470358.557599999, 233945.5647 470356.1050999984, 233940.56709999964 470351.9765999988, 233939.71810000017 470351.2446999997, 233936.98050000146 470349.1845000014, 233935.23050000146 470347.9349000007, 233934.26300000027 470347.2263999991, 233932.99799999967 470346.2157000005, 233931.68030000106 470345.2085000016, 233930.39169999957 470344.0135000013, 233927.09319999814 470340.6405999996, 233925.92689999938 470339.6000000015, 233925.03550000116 470338.9998999983, 233924.1411000006 470338.47239999846, 233921.10779999942 470336.67009999976, 233919.8958999999 470335.7712999992, 233918.9376000017 470334.8585000001, 233917.58320000023 470333.7164000012, 233913.56060000136 470330.56980000064, 233911.97769999877 470329.0199000016, 233907.85269999877 470324.76680000126, 233906.94330000132 470323.67920000106, 233905.7762000002 470322.3751000017, 233904.95010000095 470321.57389999926, 233903.17599999905 470320.0014999993, 233902.2248999998 470319.2829999998, 233901.42559999973 470318.623399999, 233900.68549999967 470317.9470999986, 233899.68090000004 470316.99489999935, 233898.06859999895 470315.53730000183, 233895.4904000014 470312.8407999985, 233894.5375000015 470311.53269999847, 233893.7923000008 470310.31280000135, 233893.19260000065 470309.22100000083, 233890.3374999985 470304.4235999994, 233889.0896999985 470302.5892999992, 233888.17320000008 470301.3370000012, 233884.1420999989 470295.5384999998, 233880.97069999948 470290.7157000005, 233879.62790000066 470289.0430999994, 233878.25820000097 470287.2289999984, 233877.23649999872 470286.0593999997, 233874.0511999987 470282.03390000015, 233873.05530000106 470280.6831, 233872.39400000125 470279.9175999984, 233871.7089000009 470278.93140000105, 233870.82189999893 470277.6394999996, 233870.13639999926 470276.5117000006, 233869.50340000167 470275.3343999982, 233867.5465000011 470272.24060000107, 233866.17419999838 470270.6009999998, 233864.94040000066 470269.03350000083, 233861.48680000007 470265.61499999836, 233860.60759999976 470264.69209999964, 233859.52369999886 470263.64130000025, 233859.04129999876 470263.20800000057, 233858.5353000015 470262.59690000117, 233858.51440000162 470262.2311999984, 233858.76590000093 470261.54850000143, 233860.83060000092 470258.17969999835, 233861.00039999932 470258.0051999986, 233861.55829999968 470257.96350000054, 233862.1464000009 470258.2842000015, 233862.6486000009 470258.92760000005, 233863.22720000148 470259.6832000017, 233866.63960000128 470263.8579000011, 233867.23640000075 470264.6350999996, 233868.3462000005 470266.05209999904, 233871.43989999965 470270.2857999988, 233872.44409999996 470271.54729999974, 233873.1862999983 470272.4690000005, 233878.0634999983 470278.00890000165, 233878.74450000003 470279.04670000076, 233879.5780000016 470280.1928000003, 233882.47129999846 470285.2243999988, 233883.2917000018 470286.79459999874, 233883.9364 470287.8398000002, 233885.90300000086 470290.87029999867, 233887.00879999995 470292.1713999994, 233888.00189999864 470293.36769999936, 233890.9862000011 470296.2536999993, 233892.48279999942 470297.372299999, 233894.1165000014 470298.3165999986, 233895.310899999 470298.96499999985, 233897.253800001 470300.2707000002, 233899.2195999995 470301.9387000017, 233900.01619999856 470302.8783, 233901.29670000076 470304.4252999984, 233903.96449999884 470308.05150000006, 233906.81549999863 470312.30040000007, 233908.18719999865 470314.0390999988, 233909.34099999815 470315.6191000007, 233913.40630000085 470321.0854000002, 233914.6972000003 470322.4910000004, 233918.5949999988 470326.5879999995, 233919.91429999843 470327.7868999988, 233921.57519999892 470329.31819999963, 233924.87420000136 470332.003800001, 233930.34800000116 470335.97260000184, 233934.8392000012 470338.8504000008, 233935.63969999924 470339.436900001, 233940.7725000009 470343.431499999, 233945.52210000157 470347.0500999987, 233951.31679999828 470351.2633000016, 233953.95309999958 470352.9364, 233955.6548999995 470353.6449000016, 233960.48900000006 470355.8834999986, 233961.07039999962 470356.39990000054, 233961.4237000011 470356.9569000006, 233961.55889999866 470357.3007000014)"
