OBJECTID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Length,HECTOMETER
937,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.4937867151607,"84,4"
938,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.624732066484,"89,6"
939,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,58.1355485137966,152
940,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,70.2337646506294,"134,1"
941,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.5948550582784,"163,3"
942,014,,14,014__,Zwolle - Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.5540303621703,"75,9"
943,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.265678484416,131
944,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,58.9937289294379,"95,6"
945,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.7351475918187,"120,2"
946,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.1571924728631,"81,5"
947,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.1147464640076,"142,3"
948,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.3608025517354,"107,3"
949,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6445073356688,"135,3"
950,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.4206157333717,"158,5"
951,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.2664771714516,"151,8"
952,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.6841224722111,"156,8"
953,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.0930127882181,"117,8"
954,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.8348575690577,126
955,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.4319943698742,"94,7"
956,502,b,502,502_b,Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,81.2479281766618,"100,4"
957,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1532276689007,"107,9"
958,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.7714497203944,"153,6"
959,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.2709989030823,"161,5"
960,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1763064763998,"146,6"
961,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.9159009949793,"161,6"
962,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.8312231299057,165
963,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.7806843801476,150
964,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.2815309130225,"113,9"
965,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.5452490192844,"118,5"
966,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.2283836658822,"126,3"
967,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.4591003654537,94
968,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.5445937512382,"110,2"
969,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.9955310939756,"141,9"
970,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.555684246179,"159,5"
971,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.2384382477079,"115,7"
972,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.8519778863584,"103,2"
973,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.8982739359992,"134,9"
974,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.3569254304531,"105,8"
975,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.9401435015841,"114,1"
976,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.36651388549,"83,5"
977,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0429921958024,"118,2"
978,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.2583928179303,125
979,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.7287680733489,"119,2"
980,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.0774150235011,"115,3"
981,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.3032292699196,"99,3"
982,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,55.4873231288012,"95,4"
983,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,70.1149069456703,136
984,014,,14,014__,Zwolle - Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.5505595338683,"76,1"
985,014,,14,014__,Zwolle - Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6952543365673,"75,1"
986,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,73.4373153444487,"88,1"
987,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.5196350966123,"97,3"
988,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.9865191456614,"102,5"
989,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.7151547514404,"121,1"
990,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.7433416130658,"162,9"
991,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.7568082985453,"136,3"
992,014,,14,014__,Zwolle - Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.5910167555135,"76,3"
993,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.3652719801554,"128,7"
994,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.5244794192333,"143,7"
995,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,70.2027074193011,137
996,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.1135293008155,"97,2"
997,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.692014186382,143
998,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.1532326645875,"153,8"
999,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.7493684820183,"143,6"
1000,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.3095160070117,"80,1"
1001,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.4822573716468,"95,1"
1002,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,82.7749919963753,"106,3"
1003,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0516547919244,"98,1"
1004,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1247855679526,"110,9"
1005,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.9569433290866,"157,2"
1006,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,58.2217093703028,"127,3"
1007,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,56.3461489899709,"123,5"
1008,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.0158745937287,"147,2"
1009,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.7920325122908,"98,6"
1010,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.1179057442082,"93,9"
1011,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.2950643517837,"161,1"
1012,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.5277319588493,92
1013,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6818935805147,"118,9"
1014,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.2265877461024,"119,3"
1015,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0511117744961,"115,6"
1016,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.4472544954399,"138,6"
1017,014,,14,014__,Zwolle - Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.8214763385434,"76,6"
1018,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.6336409030754,"123,7"
1019,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.8878606091828,"151,7"
1020,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.5672800882924,"129,8"
1021,602,b,602,602_b,Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.0643410623311,"77,7"
1022,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.7266566622706,"129,6"
1023,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.9037377623563,"160,6"
1024,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.130721618347,"116,7"
1025,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.0356036642296,"148,5"
1026,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0822360098309,"106,7"
1027,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.8413688027242,"85,9"
1028,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.2454893358281,"160,8"
1029,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.6758269989316,"79,9"
1030,502,b,502,502_b,Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,90.3627918836066,101
1031,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.6775554815862,"117,7"
1032,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.5320648980024,"160,5"
1033,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.6718530921178,"122,7"
1034,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.7891026860247,96
1035,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.0838403967802,"155,6"
1036,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.06527374483,"145,2"
1037,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.4366344860466,"125,5"
1038,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,72.4413151178249,"131,9"
1039,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.546034822361,"99,6"
1040,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.3659569485067,"155,2"
1041,502,b,502,502_b,Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.9845808003603,"100,2"
1042,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.6580475278316,"91,8"
1043,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.644087350683,"82,5"
1044,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0145641895586,"151,1"
1045,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,70.5944620632525,"132,2"
1046,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.212903056067,114
1047,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.3241213335575,"82,8"
1048,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.8447173595363,"109,9"
1049,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.9359840497008,"134,2"
1050,502,b,502,502_b,Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,68.9636325754379,"99,9"
1051,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.9318059648696,"126,7"
1052,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.0783117482315,"124,9"
1053,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.590223078369,"92,8"
1054,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,58.6380204730685,"126,9"
1055,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.8170738501694,"136,5"
1056,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6578620438984,"164,9"
1057,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0014229125025,"102,3"
1058,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.2760976423762,123
1059,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.7179888606231,"86,3"
1060,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0173134939915,"148,2"
1061,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.9562527816734,"154,7"
1062,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.9205333080374,"140,3"
1063,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.8554349280951,"109,8"
1064,014,,14,014__,Zwolle - Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.3028625334829,"75,5"
1065,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.5765237712033,"117,5"
1066,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.4034588961833,"162,5"
1067,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.1197668429947,147
1068,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.8980101411617,"113,6"
1069,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.4445782965021,"128,8"
1070,602,b,602,602_b,Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.9034768034745,"77,3"
1071,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1914717347207,"109,3"
1072,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.283322380222,"93,5"
1073,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6995447393465,"147,3"
1074,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.587248701313,"108,4"
1075,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,86.8836841817841,"88,3"
1076,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.4291622599574,"103,1"
1077,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.1692231273211,"140,4"
1078,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.3492825531592,"147,9"
1079,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.2756172189405,"105,4"
1080,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.7951677593522,"142,5"
1081,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.6929546899803,"89,2"
1082,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.1705717808817,"130,2"
1083,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6526489315252,"86,9"
1084,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.0726787406302,"123,6"
1085,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.748032518659,"122,4"
1086,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.8585057030327,"130,4"
1087,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6769879391292,"89,1"
1088,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.4790319475652,"155,9"
1089,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.3155521143319,"82,3"
1090,502,b,502,502_b,Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,85.7226283428127,"101,1"
1091,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.0850227142464,"91,4"
1092,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.2915047774976,"125,4"
1093,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,92.0838814179767,"137,9"
1094,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.5442313007363,"78,9"
1095,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.8930669426959,"116,3"
1096,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0732503839781,"115,5"
1097,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1717659718327,103
1098,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.9710862802789,"142,8"
1099,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.1573006477743,"129,1"
1100,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,70.0566179314988,134
1101,014,,14,014__,Zwolle - Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.9161727822384,"75,6"
1102,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.7233277536571,164
1103,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.0576610097416,"98,2"
1104,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.2561551059507,135
1105,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.0228119017233,"86,1"
1106,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.2302522531739,"159,1"
1107,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.3014352127975,"105,5"
1108,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.3784063176466,"161,4"
1109,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.5765620995521,"164,7"
1110,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.4570279232049,"125,7"
1111,014,,14,014__,Zwolle - Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.5013741583598,"76,7"
1112,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,61.710338558462,"78,2"
1113,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,60.7425194818259,"151,9"
1114,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.2785338202312,"113,5"
1115,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.5338007106162,144
1116,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.1795185397959,"156,4"
1117,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.3537538501025,"129,5"
1118,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.7775367170728,"111,7"
1119,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,57.3966734663256,"94,4"
1120,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.057706015748,"150,2"
1121,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.2612284826853,"112,1"
1122,602,b,602,602_b,Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,67.7024789649537,"77,4"
1123,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1240566266142,"110,5"
1124,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.5018377214392,"119,6"
1125,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.3976288383354,"149,5"
1126,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.2400550725605,"148,4"
1127,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.1341406740591,"161,7"
1128,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,48.3110772494259,"89,4"
1129,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,90.9731859890594,"114,9"
1130,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,59.7251643614314,"128,6"
1131,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1508994789465,"84,5"
1132,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.1787300442166,"84,9"
1133,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.6038887175934,"102,2"
1134,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,65.7440145564598,"139,5"
1135,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,58.6693590385987,"138,2"
1136,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,66.5374349520629,"116,5"
1137,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,62.7462335523018,"118,4"
1138,013,,13,013__,Herfte Aansl. - Meppel,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,63.028354389116,"91,1"
1139,009,,9,009__,Meppel - Leeuwarden,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,64.5776470615026,"154,3"
1140,602,b,602,602_b,Herfte Aansl.,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,69.867786575789,"77,1"
1141,603,f,603,603_f,Zwolle,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,81.5967020166869,"74,8"
