objectid;id;stadsdeel;buurt_code;straat;eigenaar;beheerder;onderhouder;soort;voet;zitobject;afwerking;kleur;aanleg_jaar;standplaats;locatie;leverancier;geo_shape;geo_point_2d
7940;16356;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.455337419336835, 51.4547976936643], ""type"": ""Point""}";51.4547976936643, 5.455337419336835
7941;16361;Strijp 2;1635;;;;;;;;;;;;;;"{""coordinates"": [5.399499625739803, 51.44093276786838], ""type"": ""Point""}";51.44093276786838, 5.399499625739803
7943;16372;Woensel zuid;1434;;;;;;;;;;;;;;"{""coordinates"": [5.490213333304512, 51.46649551491259], ""type"": ""Point""}";51.46649551491259, 5.490213333304512
7944;16389;Woensel noord 1;1511;;;;;;;;;;;;;;"{""coordinates"": [5.4565888430647655, 51.47622898016886], ""type"": ""Point""}";51.47622898016886, 5.4565888430647655
7945;16394;Strijp 2;1640;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;;;Hout;Onbehandeld;Licht bruin;2021;Verharding;Plein;;"{""coordinates"": [5.407318239938461, 51.44216672479557], ""type"": ""Point""}";51.44216672479557, 5.407318239938461
7950;16481;Gestel;1725;;;;;;;;;;;;;;"{""coordinates"": [5.4482959060274085, 51.419701707109326], ""type"": ""Point""}";51.419701707109326, 5.4482959060274085
7952;16483;Strijp 2;1635;;;;;;;;;;;;;;"{""coordinates"": [5.403614865669652, 51.43861691275917], ""type"": ""Point""}";51.43861691275917, 5.403614865669652
7956;16487;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.4475120754353865, 51.47643411933314], ""type"": ""Point""}";51.47643411933314, 5.4475120754353865
7960;16491;Stratum;1223;;;;;;;;;;;;;;"{""coordinates"": [5.477988926739578, 51.417846784365885], ""type"": ""Point""}";51.417846784365885, 5.477988926739578
7970;16503;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.485328738137711, 51.44945805872474], ""type"": ""Point""}";51.44945805872474, 5.485328738137711
7972;16506;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.392543557909505, 51.456911650479285], ""type"": ""Point""}";51.456911650479285, 5.392543557909505
7973;16507;Stratum;1726;;;;;;;;;;;;;;"{""coordinates"": [5.471878439092173, 51.415920422328085], ""type"": ""Point""}";51.415920422328085, 5.471878439092173
7977;16512;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.456309223774598, 51.455335442284465], ""type"": ""Point""}";51.455335442284465, 5.456309223774598
7982;16751;Strijp 1;1612;;Particulier;Particulier;Beheerovereenkomst;Anders;;;;Anders;2022;;Plein;;"{""coordinates"": [5.455422400370326, 51.44142702311704], ""type"": ""Point""}";51.44142702311704, 5.455422400370326
7985;16758;Strijp 1;1612;;Particulier;Particulier;Beheerovereenkomst;Anders;;;;Anders;2022;;Plein;;"{""coordinates"": [5.455364862299231, 51.44137522817366], ""type"": ""Point""}";51.44137522817366, 5.455364862299231
7986;16759;Strijp 1;1614;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank 2+1 zits);Staal;Hout;Onbehandeld;Donker bruin;2021;Verharding;Plein;Velopa;"{""coordinates"": [5.454731059654465, 51.44127162583323], ""type"": ""Point""}";51.44127162583323, 5.454731059654465
7987;16760;Strijp 1;1614;;Particulier;Particulier;Beheerovereenkomst;Anders;;;;Anders;2022;;Plein;;"{""coordinates"": [5.454664403281208, 51.44127794758314], ""type"": ""Point""}";51.44127794758314, 5.454664403281208
7988;16761;Strijp 1;1612;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (stoel);Staal;Hout;Onbehandeld;Donker bruin;2021;Verharding;Plein;Velopa;"{""coordinates"": [5.455368333707476, 51.441465301594356], ""type"": ""Point""}";51.441465301594356, 5.455368333707476
7989;16763;Strijp 1;1624;;;;;;;;;;;;;;"{""coordinates"": [5.440606878679337, 51.44685625046735], ""type"": ""Point""}";51.44685625046735, 5.440606878679337
7990;16764;Strijp 1;1614;;Particulier;Particulier;Beheerovereenkomst;Anders;;;;Anders;2022;;Plein;;"{""coordinates"": [5.454957661324436, 51.441346288805406], ""type"": ""Point""}";51.441346288805406, 5.454957661324436
7993;16433;Strijp 2;1640;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;;;Hout;Onbehandeld;Licht bruin;2021;Verharding;Plein;;"{""coordinates"": [5.40727541862538, 51.44222749569065], ""type"": ""Point""}";51.44222749569065, 5.40727541862538
7997;16463;Woensel zuid;1421;;;;;;;;;;;;;;"{""coordinates"": [5.456343782540274, 51.455145437440294], ""type"": ""Point""}";51.455145437440294, 5.456343782540274
7999;16472;Woensel zuid;1412;;;;;;;;;;;;;;"{""coordinates"": [5.468324729353856, 51.450453736781114], ""type"": ""Point""}";51.450453736781114, 5.468324729353856
8001;16498;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.4866799790097485, 51.45157722136784], ""type"": ""Point""}";51.45157722136784, 5.4866799790097485
8002;16504;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.447888667560198, 51.476571755260174], ""type"": ""Point""}";51.476571755260174, 5.447888667560198
8005;16528;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.447784555866144, 51.47651914507708], ""type"": ""Point""}";51.47651914507708, 5.447784555866144
8011;16569;Centrum;1111;;;;;;;;;;;;;;"{""coordinates"": [5.480935807040836, 51.43528636563838], ""type"": ""Point""}";51.43528636563838, 5.480935807040836
8013;16579;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.392721526944392, 51.464703812974676], ""type"": ""Point""}";51.464703812974676, 5.392721526944392
8014;16597;Strijp 2;1635;;;;;;;;;;;;;;"{""coordinates"": [5.403514999265903, 51.43870812611156], ""type"": ""Point""}";51.43870812611156, 5.403514999265903
8016;16517;Woensel noord 1;1511;;;;;;;;;;;;;;"{""coordinates"": [5.456536802655655, 51.476282053213026], ""type"": ""Point""}";51.476282053213026, 5.456536802655655
8017;16518;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.448267228901152, 51.47666268391671], ""type"": ""Point""}";51.47666268391671, 5.448267228901152
8019;16520;Woensel zuid;1412;;;;;;;;;;;;;;"{""coordinates"": [5.4682066265262455, 51.45044114503221], ""type"": ""Point""}";51.45044114503221, 5.4682066265262455
8022;16523;Gestel;1713;;;;;;;;;;;;;;"{""coordinates"": [5.458310433245941, 51.4314934467721], ""type"": ""Point""}";51.4314934467721, 5.458310433245941
8032;16535;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.4948261040373, 51.45022707079096], ""type"": ""Point""}";51.45022707079096, 5.4948261040373
8035;16538;Stratum;1211;;;;;;;;;;;;;;"{""coordinates"": [5.500221491735809, 51.43207011997512], ""type"": ""Point""}";51.43207011997512, 5.500221491735809
8039;16544;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.447887712854316, 51.47646026954216], ""type"": ""Point""}";51.47646026954216, 5.447887712854316
8041;16546;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.44694799389404, 51.47749700379131], ""type"": ""Point""}";51.47749700379131, 5.44694799389404
8042;16547;Centrum;1113;;;;;;;;;;;;;;"{""coordinates"": [5.473661841330116, 51.43874151643459], ""type"": ""Point""}";51.43874151643459, 5.473661841330116
8044;16550;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.447452940759374, 51.476431660147185], ""type"": ""Point""}";51.476431660147185, 5.447452940759374
8047;16607;Woensel zuid;1425;;;;;;;;;;;;;;"{""coordinates"": [5.472144790452721, 51.4652372122988], ""type"": ""Point""}";51.4652372122988, 5.472144790452721
8051;16787;Stratum;1216;;;;;Zitbank;;;;;;;;;"{""coordinates"": [5.49063549390709, 51.424662880959794], ""type"": ""Point""}";51.424662880959794, 5.49063549390709
8057;16554;Stratum;1726;;;;;;;;;;;;;;"{""coordinates"": [5.47189471903162, 51.41594757430233], ""type"": ""Point""}";51.41594757430233, 5.47189471903162
8060;16558;Gestel;1732;;;;;;;;;;;;;;"{""coordinates"": [5.439151235597005, 51.415429775941384], ""type"": ""Point""}";51.415429775941384, 5.439151235597005
8061;16559;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.446967559608006, 51.477422945245394], ""type"": ""Point""}";51.477422945245394, 5.446967559608006
8065;16563;Woensel noord 1;1513;;;;;;;;;;;;;;"{""coordinates"": [5.462810349403021, 51.47407307733381], ""type"": ""Point""}";51.47407307733381, 5.462810349403021
8068;16567;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.390793161712851, 51.45694366789825], ""type"": ""Point""}";51.45694366789825, 5.390793161712851
8070;16570;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.447420501664414, 51.47645754629125], ""type"": ""Point""}";51.47645754629125, 5.447420501664414
8073;16574;Centrum;1113;;;;;;;;;;;;;;"{""coordinates"": [5.471812149869081, 51.440698262503155], ""type"": ""Point""}";51.440698262503155, 5.471812149869081
8074;16575;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.488421561699826, 51.44523008154335], ""type"": ""Point""}";51.44523008154335, 5.488421561699826
8075;16576;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.488949746493992, 51.44527090613813], ""type"": ""Point""}";51.44527090613813, 5.488949746493992
8081;16583;Centrum;1111;;;;;;;;;;;;;;"{""coordinates"": [5.480994374957902, 51.43530401716471], ""type"": ""Point""}";51.43530401716471, 5.480994374957902
8087;16244;Tongelre;1328;;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;;;;;"{""coordinates"": [5.521681683818641, 51.4365213654891], ""type"": ""Point""}";51.4365213654891, 5.521681683818641
8098;16119;Woensel noord 1;1512;;BOR;BOR Stedelijk;BOR Stedelijk;;Staal;Hout;Onbehandeld;Donker bruin;;Gazon;;;"{""coordinates"": [5.464497684255492, 51.46641238741737], ""type"": ""Point""}";51.46641238741737, 5.464497684255492
8102;15982;Strijp 2;1640;;BOR;BOR Stedelijk;BOR Stedelijk;Flyer Eagle;Staal;Hout;Onbehandeld;Licht bruin;2019;Anders;Park;Velopa;"{""coordinates"": [5.409745188026627, 51.444796261749], ""type"": ""Point""}";51.444796261749, 5.409745188026627
8106;16226;Centrum;1111;;BOR;BOR Stedelijk;BOR Stedelijk;;Beton;Beton;Onbehandeld;Grijs;2017;Verharding;Park;;"{""coordinates"": [5.481695768852538, 51.43738283603646], ""type"": ""Point""}";51.43738283603646, 5.481695768852538
8107;16128;Strijp 1;1627;;BOR;Particulier;Particulier;;;;;;;;;;"{""coordinates"": [5.437732971555903, 51.46298697891807], ""type"": ""Point""}";51.46298697891807, 5.437732971555903
8111;16268;Gestel;1713;;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Beton;Hout;Beits;Licht bruin;2009;Gazon;Park;;"{""coordinates"": [5.462222047094395, 51.433820154519324], ""type"": ""Point""}";51.433820154519324, 5.462222047094395
8113;16281;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.4470051676943285, 51.47745215698571], ""type"": ""Point""}";51.47745215698571, 5.4470051676943285
8117;16285;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.391635810111254, 51.45695816231539], ""type"": ""Point""}";51.45695816231539, 5.391635810111254
8126;16295;Woensel zuid;1425;;;;;;;;;;;;;;"{""coordinates"": [5.472238132229211, 51.45838045260265], ""type"": ""Point""}";51.45838045260265, 5.472238132229211
8127;16296;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.447787527015415, 51.47650197520838], ""type"": ""Point""}";51.47650197520838, 5.447787527015415
8128;16297;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.494809536036708, 51.45021683902081], ""type"": ""Point""}";51.45021683902081, 5.494809536036708
8134;16305;Strijp 1;1622;;;;;;;;;;;;;;"{""coordinates"": [5.445451571725866, 51.441477989765374], ""type"": ""Point""}";51.441477989765374, 5.445451571725866
8136;16307;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.489255698317679, 51.45064303851787], ""type"": ""Point""}";51.45064303851787, 5.489255698317679
8137;16309;Strijp 2;1631;;;;;;;;;;;;;;"{""coordinates"": [5.39260186780826, 51.470981398610995], ""type"": ""Point""}";51.470981398610995, 5.39260186780826
8142;16612;Stratum;1223;;;;;;;;;;;;;;"{""coordinates"": [5.4779174052828825, 51.41763611832529], ""type"": ""Point""}";51.41763611832529, 5.4779174052828825
8143;16613;Woensel zuid;1425;;;;;;;;;;;;;;"{""coordinates"": [5.473416265778075, 51.46539698594972], ""type"": ""Point""}";51.46539698594972, 5.473416265778075
8148;16618;Woensel noord 1;1522;;;;;;;;;;;;;;"{""coordinates"": [5.44779059448803, 51.47653554621421], ""type"": ""Point""}";51.47653554621421, 5.44779059448803
8150;16621;Woensel zuid;1423;;;;;;;;;;;;;;"{""coordinates"": [5.458535897956944, 51.461121832303775], ""type"": ""Point""}";51.461121832303775, 5.458535897956944
8151;16623;Stratum;1726;;;;;;;;;;;;;;"{""coordinates"": [5.471728998271053, 51.415890994108224], ""type"": ""Point""}";51.415890994108224, 5.471728998271053
8152;16624;Stratum;1232;;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2006;Verharding;Park;;"{""coordinates"": [5.510581079622299, 51.42919802912434], ""type"": ""Point""}";51.42919802912434, 5.510581079622299
8155;16631;Woensel noord 2;1534;;;;;;;;;;;;;;"{""coordinates"": [5.476935342541943, 51.49426227186002], ""type"": ""Point""}";51.49426227186002, 5.476935342541943
8156;16634;Centrum;1112;;;;;;;;;;;;;;"{""coordinates"": [5.4757077066306294, 51.43566221191369], ""type"": ""Point""}";51.43566221191369, 5.4757077066306294
8157;16636;Strijp 1;1616;;;;;;;;;;;;;;"{""coordinates"": [5.461912264778627, 51.44477067724269], ""type"": ""Point""}";51.44477067724269, 5.461912264778627
8158;16639;Strijp 2;1637;;;;;;;;;;;;;;"{""coordinates"": [5.40094995509762, 51.455047464538254], ""type"": ""Point""}";51.455047464538254, 5.40094995509762
8159;16640;Strijp 2;1637;;;;;;;;;;;;;;"{""coordinates"": [5.4011061954473885, 51.4550722004152], ""type"": ""Point""}";51.4550722004152, 5.4011061954473885
8163;16678;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.388292484961378, 51.454375393096555], ""type"": ""Point""}";51.454375393096555, 5.388292484961378
4062;10266;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Groen;2006;Gazon;Park;;"{""coordinates"": [5.429270462352034, 51.44321867681209], ""type"": ""Point""}";51.44321867681209, 5.429270462352034
4063;10273;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.429076215367223, 51.44567174564913], ""type"": ""Point""}";51.44567174564913, 5.429076215367223
4161;10276;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.429375294868997, 51.44573129507251], ""type"": ""Point""}";51.44573129507251, 5.429375294868997
4166;10282;Park Philips van Lennep;1623;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Lak;Groen;2006;Beplanting;Park;;"{""coordinates"": [5.428835572595128, 51.44648703249736], ""type"": ""Point""}";51.44648703249736, 5.428835572595128
4172;10292;Woensel noord 1;1521;Jo Soeslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.43508344489125, 51.47365831516989], ""type"": ""Point""}";51.47365831516989, 5.43508344489125
4175;10297;Woensel noord 1;1521;Achtse Loop;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.433514440475604, 51.477870789732926], ""type"": ""Point""}";51.477870789732926, 5.433514440475604
4178;10300;Woensel noord 1;1521;Vliststraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.434586373157288, 51.48077966750616], ""type"": ""Point""}";51.48077966750616, 5.434586373157288
4182;9292;Tongelre;1335;Oude Urkhovenseweg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2011;Verharding;Overig;;"{""coordinates"": [5.520158424185959, 51.447823353640246], ""type"": ""Point""}";51.447823353640246, 5.520158424185959
4187;9306;Tongelre;1321;Bloemfonteinstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Verharding;Overig;;"{""coordinates"": [5.510080271309115, 51.43939260128795], ""type"": ""Point""}";51.43939260128795, 5.510080271309115
4190;9309;Tongelre;1321;Tafelbergplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Beits;Donker bruin;2010;Verharding;School;;"{""coordinates"": [5.509518520623646, 51.44114651446707], ""type"": ""Point""}";51.44114651446707, 5.509518520623646
4191;9311;Tongelre;1322;Jozef Israëlslaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2009;Verharding;School;;"{""coordinates"": [5.520763051385441, 51.43811950388783], ""type"": ""Point""}";51.43811950388783, 5.520763051385441
4194;9314;Tongelre;1333;B.P. Geestenberg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2008;Verharding;Park;;"{""coordinates"": [5.5248807878614645, 51.44497690757864], ""type"": ""Point""}";51.44497690757864, 5.5248807878614645
4195;9315;Tongelre;1333;Asberg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Verharding;Overig;;"{""coordinates"": [5.525796853262391, 51.44350615490924], ""type"": ""Point""}";51.44350615490924, 5.525796853262391
4196;9316;Tongelre;1334;Buitengebied in brt: 327;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.530823784508937, 51.437320358326566], ""type"": ""Point""}";51.437320358326566, 5.530823784508937
4197;9317;Tongelre;1334;Buitengebied in brt: 327;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.5298043015608656, 51.437060148176336], ""type"": ""Point""}";51.437060148176336, 5.5298043015608656
4198;9319;Tongelre;1334;Buitengebied in brt: 327;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.530881679370363, 51.43729089394105], ""type"": ""Point""}";51.43729089394105, 5.530881679370363
8164;16679;Woensel noord 2;1543;;;;;;;;;;;;;;"{""coordinates"": [5.490403967609528, 51.480435381087474], ""type"": ""Point""}";51.480435381087474, 5.490403967609528
8168;16683;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.390175054304477, 51.4560549056489], ""type"": ""Point""}";51.4560549056489, 5.390175054304477
8169;16700;Woensel noord 1;1511;;BOR;BOR Stedelijk;;Solitaire bank;Kunststof;Kunststof;Anders;Donker bruin;;Gazon;Park;;"{""coordinates"": [5.452896195505607, 51.47316601228125], ""type"": ""Point""}";51.47316601228125, 5.452896195505607
8175;16260;Strijp 1;1624;;BOR;BOR Stedelijk;BOR Stedelijk;Mimetic;Beton;Beton;Onbehandeld;Grijs;2020;Gazon;;Tjinco;"{""coordinates"": [5.44007222962942, 51.44711109901397], ""type"": ""Point""}";51.44711109901397, 5.44007222962942
8184;16771;Strijp 1;1612;;Particulier;Particulier;Beheerovereenkomst;Anders;;;;Anders;2022;;Plein;;"{""coordinates"": [5.45548638204007, 51.44138254560283], ""type"": ""Point""}";51.44138254560283, 5.45548638204007
8190;16777;Strijp 1;1615;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (Ouderen bank 1+1 zits);Staal;Hout;Onbehandeld;Donker bruin;2022;Verharding;Winkel;Velopa;"{""coordinates"": [5.453937589187738, 51.441243877240304], ""type"": ""Point""}";51.441243877240304, 5.453937589187738
8192;16270;Tongelre;1328;;BOR;BOR Stedelijk;;;;Hout;;;;;;;"{""coordinates"": [5.520832883125892, 51.437322056159715], ""type"": ""Point""}";51.437322056159715, 5.520832883125892
8196;16314;Strijp 2;1637;;;;;;;;;;;;;;"{""coordinates"": [5.401499141189307, 51.45285145702659], ""type"": ""Point""}";51.45285145702659, 5.401499141189307
8197;16315;Centrum;1115;;;;;;;;;;;;;;"{""coordinates"": [5.4893192829392, 51.45143875830623], ""type"": ""Point""}";51.45143875830623, 5.4893192829392
8199;16318;Gestel;1725;;;;;;;;;;;;;;"{""coordinates"": [5.447698426949679, 51.41911647841303], ""type"": ""Point""}";51.41911647841303, 5.447698426949679
8201;16320;Strijp 1;1612;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Vivanti (stoel);Staal;Hout;Beits;Licht bruin;2020;Verharding;Overig;Velopa;"{""coordinates"": [5.46331211744882, 51.43932596209024], ""type"": ""Point""}";51.43932596209024, 5.46331211744882
8204;16323;Strijp 2;1638;;;;;;;;;;;;;;"{""coordinates"": [5.392307319491705, 51.45754047273351], ""type"": ""Point""}";51.45754047273351, 5.392307319491705
