BEGINDATUM;EINDDATUM;ID;NWB_ID;CAPACITEIT;ORIENTATIE;TYPE_PARKEERPLEK;MAANDAG;DINSDAG;WOENSDAG;DONDERDAG;VRIJDAG;ZATERDAG;ZONDAG;VAN;TOT;GEBRUIKSDOEL;WEGDEEL_ID;GUID;DOSSIERNUMMER;COUNTER;TYPE_GERESERVEERD_AS400;STRAATCODE_AS400;STRAATNAAM_AS400;PLAATSAANDUIDING_AS400;DOSSIERNNUMMER_AS400
20130411;;1129066;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;696076;{D18F91B3-452D-46A8-9053-36759;;2801;;;;;
20130411;;1129067;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2399087;{674ACF65-0BF4-4E63-BEC7-C286E;83965;2802;;;;;
20130411;;1129068;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{071ADF8C-C04B-4A29-A0C7-6A4E4;90424;2803;Gehandicaptenparkeerpl.;5020;ESDOORNSTR;NABIJ 69 B;90424
20130411;;1129069;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2401525;{9F60BF52-E863-4D46-8267-66BB2;88265;2804;;;;;
20130411;;1129116;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670833;{86975CA4-DAE0-4AD0-89A6-7B636;85145;2699;;;;;
20130411;;1129117;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;670834;{9BEC2DA2-2E39-46DA-AF78-96956;71345;2700;Arts;3530;DAGUERRESTR;NABIJ PERC;71345
20130411;;1129118;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;700825;{846C64C6-D888-4CF5-95B9-2327E;Autodate D;2701;;;;;
20130411;;1129119;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;689323;{581E5C6F-72F1-4A76-B21A-E925D;71341;2702;;;;;
20130411;;1129120;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;683717;{3D923FB9-12E0-48B6-94B8-AF610;82498;2703;Gehandicaptenparkeerpl.;14910;REGENTESSEPLEIN;NABIJ PERC;82498
20130411;;1129121;;2;Haaks;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;682286;{33473990-9E79-4EF6-9D0D-D5814;;2704;;;;;
20130411;;1129122;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;683717;{913C2EBC-F2A6-4B38-AB4B-5CC14;84378;2705;;;;;
20130411;;1129124;;2;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;671143;{0EE93258-3C42-4B20-8FC8-77136;Autodate B;2706;;;;;
20130411;;1129125;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;681324;{1A175C05-02F8-4BA3-B801-69978;87343;2707;Gehandicaptenparkeerpl.;1340;BEEKLAAN;NABIJ PERC;87343
20130411;;1129126;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;2943010;{E89E9419-71B5-45E4-9313-76A8A;71333;2708;;;;;
20130411;20170508;1129127;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;705701;{C0022D21-1D76-41F4-8485-3ABF3;80083;2709;Gehandicaptenparkeerpl.;1650;BEIJERSSTR;NABIJ PERC;80083
20130411;;1129128;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670951;{E8B6892F-0576-417A-9D9F-0D025;81338;2710;;;;;
20130411;;1129129;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670951;{D7FF6C41-328D-4D14-A080-90CE6;83194;2711;Gehandicaptenparkeerpl.;5520;GALILEISTR;NABIJ PERC;83194
20130411;;1129131;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695368;{E5C603C5-475B-4529-AF96-31BF4;85256;2712;;;;;
20130411;;1129132;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682426;{8043E7F0-21D9-4D2F-80AB-6C77A;81750;2713;Gehandicaptenparkeerpl.;3530;DAGUERRESTR;NABIJ PERC;81750
20130411;;1129133;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;670937;{7B6FA622-F975-48A9-B79C-55B60;Autodate C;2714;;;;;
20130411;;1129134;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;698715;{FDFA7D6D-CD82-4AC4-AB32-637B9;80084;2715;Gehandicaptenparkeerpl.;2720;V BYLANDTSTR;THV;80084
20130411;;1129135;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;694700;{63DEDE0C-FC99-4344-86B6-CBD19;89216;2716;Gehandicaptenparkeerpl.;5320;FRANKLINSTR;NABIJ PERC;89216
20130411;;1129136;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;694700;{44ABABE3-5EC8-4D66-A88A-3F9A3;90767;2717;Gehandicaptenparkeerpl.;5320;FRANKLINSTR;NABIJ PERC;90767
20130411;;1129137;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670886;{0619D430-AE02-44C0-BDD7-C2560;91904;2718;Gehandicaptenparkeerpl.;5320;FRANKLINSTR;NABIJ PERC;91904
20130411;20170613;1129138;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670886;{10009B48-6BFD-4975-A9DF-4EE7F;84747;2719;Gehandicaptenparkeerpl.;5320;FRANKLINSTR;NABIJ PERC;84747
20130411;20170508;1129139;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670886;{2E93EC15-2F37-4453-B1ED-4F2A7;81394;2720;Gehandicaptenparkeerpl.;5010;ESCAMPLAAN;NABIJ PERC;81394
20130411;;1129140;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670886;{0479A0B0-8B97-40CF-A0B3-9C38F;89642;2721;Gehandicaptenparkeerpl.;5320;FRANKLINSTR;NABIJ PERC;89642
20130411;;1129141;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2894545;{C2CF8EF9-13E5-4B66-AAB0-FFF8B;85438;2722;Gehandicaptenparkeerpl.;970;AUCUBASTR;NABIJ PERC;85438
20130411;;1129142;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688175;{060793BC-75B9-42EF-9237-B99D5;81559;2723;Gehandicaptenparkeerpl.;1470;BERBERISSTR;NABIJ PERC;81559
20130411;;1129143;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;09:00;18:00;Gehandicapte algemeen, Parkeergelegenheid;3613932;{4219F268-0295-475B-B82F-DA288;90402;2724;;;;;
20130411;;1129143;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Nee;Nee;00:00;09:00;Gehandicapte algemeen, Parkeergelegenheid;3613932;{4219F268-0295-475B-B82F-DA288;;2725;;;;;
20130411;;1129143;;1;File;Parkeergelegenheid;Nee;Nee;Nee;Nee;Nee;Ja;Ja;00:00;24:00;Gehandicapte algemeen, Parkeergelegenheid;3613932;{4219F268-0295-475B-B82F-DA288;;2726;;;;;
20130411;;1129143;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Nee;Nee;18:00;24:00;Gehandicapte algemeen, Parkeergelegenheid;3613932;{4219F268-0295-475B-B82F-DA288;;2727;;;;;
20130411;;1129144;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669575;{7529EE33-8BF7-4488-A2D9-BACF2;85029;2728;Gehandicaptenparkeerpl.;5970;GOUDENREGENSTR;NABIJ PERC;85029
20130411;;1129145;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669575;{89B50C06-5006-4A1A-9880-32AD2;81857;2729;Gehandicaptenparkeerpl.;5970;GOUDENREGENSTR;NABIJ PERC;81857
20130411;;1129146;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669575;{22D8BC10-7BE5-4EEA-8F30-E7271;87140;2730;Gehandicaptenparkeerpl.;5970;GOUDENREGENSTR;NABIJ PERC;87140
20130411;;1129147;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;683636;{FED0298C-64C6-4B91-ACA3-EC982;;2731;;;;;
20130411;;1129148;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669879;{26CB3621-5A32-46B8-B0EB-E0E1B;86099;2732;Gehandicaptenparkeerpl.;16640;SNEEUWBALSTR;NABIJ PERC;86099
20130411;;1129149;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2402094;{7C9B03C2-FF44-4623-8CF0-BC5E5;82288;2733;Gehandicaptenparkeerpl.;16640;SNEEUWBALSTR;NABIJ PERC;82288
20130411;;1129011;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2839388;{B4AC88FD-32C5-4A06-B44F-3C3C6;83996;2665;Gehandicaptenparkeerpl.;17640;TASMANSTR;NABIJ PERC;83996
20130411;20170922;1129012;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;694845;{439C3ECD-1388-4B70-8EAF-0C0E0;;2666;;;;;
20130411;;1129013;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;673332;{826E9D19-E5A6-45FE-ADEB-BA365;Autodate L;2667;;;;;
20130411;20181009;1129014;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;685505;{C646BEF9-5755-472E-B669-DF94E;85987;2668;;;;;
20130411;;1129015;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2577320;{453C1F8B-CFB1-4FB7-B34C-B9E1E;90062;2669;;;;;
20130411;;1129016;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2577319;{DF9960FD-2587-4862-80C5-22C3A;82834;2670;Gehandicaptenparkeerpl.;12540;NICOLAISTR;NABIJ PERC;82834
20130411;;1129017;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689297;{00785C1F-2E5E-4762-980E-C2E01;88043;2671;Gehandicaptenparkeerpl.;15790;DE S LOHMANLAAN;NABIJ PERC;88043
20130411;;1129018;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;673325;{592A7786-FB6E-4845-8D1C-640A3;89477;2672;;;;;
20130411;;1128909;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;245668;{BDB71DF5-D633-4D54-A2CD-42152;82444;2673;Gehandicaptenparkeerpl.;14450;PRINSEGRACHT;NABIJ PERC;82444
20130411;;1128910;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;241625;{53D914E0-D5F3-47A0-B868-13609;71205;2674;Specialist;14450;PRINSEGRACHT;NABIJ PERC;71205
20130411;;1128912;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;258730;{AD052E87-B4E7-4660-A4BD-F3D7E;;2675;;;;;
20130411;;1128915;;2;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;;{2284610E-5232-48A2-83EF-55595;71174;2676;;;;;
20130411;;1128916;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;239724;{93B41A1C-B8A4-4140-93F1-11F37;70929;2677;Rechter;7380;HOGE NIEUWSTR;NABIJ PERC;70929
20130411;;1128917;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695908;{607DCEF0-D1CA-4DE7-BCF8-5BF07;83128;2678;Gehandicaptenparkeerpl.;8196;J BRONNERSTR;T/O PERC;83128
20130411;;1128918;;2;File;Ambassadeur;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassadeur;266906;{078A3A4F-C1E1-4D6C-9DE5-9830F;71001;2679;Ambassade;13680;PARKSTR;NABIJ PERC;71001
20130411;;1128919;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;238494;{97E35A39-AA31-4C6D-8646-C1B2B;;2680;;;;;
20130411;;1128920;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;244668;{8C59CB1B-C826-4F3E-A65D-621E6;70975;2681;Arts;13680;PARKSTR;NABIJ 67A;70975
20130412;;1129199;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695849;{44C84501-DEAA-4AA4-9A14-28930;84249;2855;Gehandicaptenparkeerpl.;540;AMPERESTR;NABIJ PERC;84249
20130412;;1129201;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700868;{FAFAA41B-A362-4615-8F6F-52FD7;85673;2856;;;;;
20130412;;1129202;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;683513;{79CDD211-9151-4899-ABA8-505CB;84788;2857;;;;;
20130412;20170621;1129203;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682802;{974A3BD0-65DC-4F1E-BC47-A1BCF;85650;2858;;;;;
20130412;;1129204;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;682805;{858BAA3B-CA50-4833-8DC5-85D86;71142;2859;Arts;18420;VALKENBOSLAAN;NABIJ PERC;71142
20130412;;1129205;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;696885;{39FAE5AC-DD39-4A2B-8ACA-4CFD8;91250;2860;Gehandicaptenparkeerpl.;18420;VALKENBOSLAAN;NABIJ PERC;91250
20130412;;1129206;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682806;{14049D20-99B2-41BD-9F74-BC5A9;86797;2861;;;;;
20130412;;1129207;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682806;{06EE7012-63F6-451D-86EE-4F919;92154;2862;;;;;
20130412;;1129208;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;670485;{489D05DE-1793-40EC-8B11-32D88;Autodate F;2863;;;;;
20130412;;1129209;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;696098;{1776A7A4-6F40-46FB-83F1-4B957;80085;2864;Gehandicaptenparkeerpl.;5130;FAHRENHEITSTR;NABIJ PERC;80085
20130412;;1129210;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;696098;{EC508F61-15AB-45FB-B9AC-1F900;90332;2865;;;;;
20130412;;1129211;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684526;{E5D3EE26-2310-4205-8D9A-397BC;91836;2866;Gehandicaptenparkeerpl.;5130;FAHRENHEITSTR;NABIJ PERC;91836
20130412;;1129212;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670409;{3705654E-AE5B-44E8-B2A6-C425C;85360;2867;;;;;
20130412;20180906;1129214;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695527;{36E58514-D95F-4A6E-9E21-85C5D;93312;2868;Gehandicaptenparkeerpl.;12040;MOERWEG;T/O PERC;93312
20130412;;1129215;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670649;{D371C063-BDC2-4CA6-B383-9918D;85361;2869;;;;;
20130412;20170415;1129217;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;685961;{F159525A-8F87-47CE-BD48-8DBA6;86296;2870;;;;;
20130412;;1129218;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670424;{57ABA9AB-EDB1-422B-9BC6-7D810;82252;2871;;;;;
20130412;;1129219;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670424;{3001ABCB-090D-44A3-9EE9-F6DBB;80877;2872;Gehandicaptenparkeerpl.;11440;MARIOTTESTR;NABIJ PERC;80877
20130412;;1129220;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688293;{AEBDD9C1-293A-47F2-ACAB-BD8AF;81793;2873;;;;;
20130412;;1129221;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688293;{EDAF789B-4614-4200-AE67-98963;87790;2874;Gehandicaptenparkeerpl.;3560;DALTONSTR;NABIJ PERC;87790
20130412;;1129222;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670419;{281022B9-7DCA-47BB-9BFC-E73F4;91050;2875;Gehandicaptenparkeerpl.;2910;CARTESIUSSTR;NABIJ PERC;91050
20130412;;1129223;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;683491;{F2C96CEB-B296-4C47-ACBD-C77E2;80196;2876;Gehandicaptenparkeerpl.;19500;WEIMARSTR;THV;80196
20130412;;1129224;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;697677;{49A79E4D-424D-4F64-B3DB-AFD93;83362;2877;Gehandicaptenparkeerpl.;19500;WEIMARSTR;NABIJ PERC;83362
20130412;20180320;1129225;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;697677;{6D94DA55-5340-4332-8618-60738;84336;2878;;;;;
20130412;;1129246;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;702391;{02879EBB-2130-401C-9A7A-634FD;80417;2879;Gehandicaptenparkeerpl.;12520;NEWTONSTR;T/H;80417
20130412;;1129247;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;694961;{7E5311BB-18C7-4DA8-8356-CD6FC;86653;2880;Gehandicaptenparkeerpl.;12520;NEWTONSTR;NABIJ PERC;86653
20130412;20180320;1129248;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684532;{EE0372FC-1C8D-4E7F-8C92-E4A60;84956;2881;;;;;
20130412;;1129249;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4764598;{53CE8138-453D-4CC0-9680-15F92;88144;2882;Gehandicaptenparkeerpl.;7060;HERSCHELSTR;NABIJ PERC;88144
20130412;;1129250;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;701316;{79C5C36A-4A26-447C-A55F-B109E;83977;2883;;;;;
20130412;;1129251;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;701319;{779FAACD-509E-47EE-A48F-A1AB9;91892;2884;;;;;
20130412;20180409;1129252;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670731;{C33CDC4B-3962-4818-B608-25468;80088;2885;;;;;
20130412;;1129253;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682231;{19101BFD-61D0-46EF-9400-16D57;84570;2886;;;;;
20130412;;1129254;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;705788;{83F51704-D698-44BA-B7D0-C522A;84768;2887;Gehandicaptenparkeerpl.;11350;MARCONISTR;NABIJ PERC;84768
20130412;;1129256;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682215;{5FE88093-E768-437E-BC7B-726B7;85044;2888;Gehandicaptenparkeerpl.;4540;EDISONSTR;NABIJ PERC;85044
20130412;;1129257;;1;File;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;685997;{0860E1E3-6EF3-4486-8015-F7460;Autodate C;2889;;;;;
20130412;;1129259;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670550;{BB13B963-F3F5-4032-8F80-B0767;87192;2890;Gehandicaptenparkeerpl.;4540;EDISONSTR;NABIJ PERC;87192
20130412;;1129260;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689254;{E62BAE74-3359-40A2-877E-72A3B;86765;2891;Gehandicaptenparkeerpl.;540;AMPERESTR;NABIJ PERC;86765
20130412;;1129262;;1;Haaks;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;252136;{D7831FB9-0CFA-477A-9C45-49765;71293;2892;Arts;21101;VERHEESKADE;NABIJ PERC;71293
20130412;;1129263;;1;Haaks;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;252136;{E0B36883-27B4-46C8-9842-F7EFA;71038;2893;Arts;21101;VERHEESKADE;NABIJ PERC;71038
20170221;;1129264;;1;File;Elektrische auto;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Elektrische auto;242949;{DAD87B4A-11EA-42D6-B96C-CDA65;1311+1312+;2894;;;;;
20130412;;1129265;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2493449;{38283108-D964-439C-8A2E-E7685;89358;2895;;;;;
20130412;;1129266;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;239533;{1D903CB6-EFD5-49C3-9195-5F761;87442;2896;Gehandicaptenparkeerpl.;12454;NEHERKADE;NABIJ PERC;87442
20130412;;1129267;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;249235;{0667870C-F9AA-44B8-8406-4AA47;;2897;;;;;
20130412;;1129268;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;247209;{9CA3709D-4345-4F56-9777-FD0CA;82622;2898;Gehandicaptenparkeerpl.;17580;T V POORTVLIETSTR;NABIJ PERC;82622
20130412;;1129269;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;247209;{DACDC9D8-17AC-4281-BFA1-18A58;83288;2899;;;;;
20130412;;1129270;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;247209;{FA1A1200-D0D1-464E-8534-5A6C7;92116;2900;Gehandicaptenparkeerpl.;17580;T V POORTVLIETSTR;NABIJ PERC;92116
20130412;;1129271;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;247209;{DC4B7278-CFB2-4EB5-83AC-DB176;84926;2901;Gehandicaptenparkeerpl.;17580;T V POORTVLIETSTR;NABIJ PERC;84926
20130412;;1129272;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;247209;{34A9DA5E-22D9-41EC-9A36-D7705;84197;2902;Gehandicaptenparkeerpl.;17580;T V POORTVLIETSTR;NABIJ PERC;84197
20130412;;1129273;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;246561;{AD6E946C-DF01-49C1-9D3B-34F97;93184;2903;Gehandicaptenparkeerpl.;16520;SLACHTHUISLAAN;BORDTEKST;93184
