AreaManagerId,AreaId,Location,AreaDesc,StartDataArea,EndDataArea,UsageId
34,34_URCA,"(52.395158831, 5.280655671)",Urcagarage (Almere Buiten),20140101,29991231,GARAGEP
1674,1674_LIGA,"(51.530177023, 4.452651209)",Garage Liga (Roosendaal),20131009,29991231,GARAGEP
2448,983_MAASB,"(51.3684998, 6.1658802)",Centrum Maasboulevard (Venlo),20140101,29991231,GARAGEP
2448,363_PAUL,"(52.359131463, 4.882410767)",Garage Museumplein Bus (Amsterdam),20141215,29991231,GARAGEP
2448,518_TORE,"(52.0781784, 4.3042998)",Garage Torengarage (Den Haag),20131126,29991231,GARAGEP
2062,785_HOVE,"(51.521431, 5.0676699)",Garage De Hovel (Goirle),20131030,29991231,GARAGEP
2449,106_MERC,"(52.996208191, 6.558767796)",Garage Mercurius (Assen),20131107,29991231,GARAGEP
2062,637_ORFSCH,"(52.0647011, 4.4929299)",Garage Orfeoschouw (Zoetermeer),20131024,29991231,GARAGEP
392,392_KAMP,"(52.377112663, 4.636691687)",Garage De Kamp (Haarlem),20130926,29991231,GARAGEP
2448,599_KOOP,"(51.919229224, 4.481458474)",Garage Koopgoot (Rotterdam),20141118,29991231,GARAGEP
2453,268_CASI,"(51.8488083, 5.8678598)",Garage Holland Casino (Nijmegen),20131111,29991231,GARAGEP
193,193_EMMA,"(52.5100288, 6.0876598)",Parkeergarage Emmawijk - Dek,20131009,29991231,GARAGEP
193,193_NOORD,"(52.5157, 6.0959)",Parkeergarage Noordereiland - Dek (Zwolle),20131009,29991231,GARAGEP
361,361_VEST,"(52.6342, 4.7451)",Garage De Vest (Alkmaar),20130101,29991231,GARAGEP
361,361_SCHELP,"(52.6273117, 4.7532601)",Garage Schelphoek (Alkmaar),20130101,29991231,GARAGEP
361,361_SINGEL,"(52.6296387, 4.7422099)",Garage Singelgarage (Alkmaar),20130101,29991231,GARAGEP
361,361_KAZER,"(52.6370888, 4.7455902)",Garage De Kazerne (Alkmaar),20130101,29991231,GARAGEP
361,361_KANAAL,"(52.6349106, 4.7473898)",Garage Kanaalschiereiland (Alkmaar),20130101,29991231,GARAGEP
361,361_KARP,"(52.6322784, 4.7518201)",Garage Karperton (Alkmaar),20130101,29991231,GARAGEP
34,34_P2,"(52.3743, 5.2206)",P02 Metropolegarage (Almere Stad),20140101,29991231,GARAGEP
34,34_P3,"(52.3733, 5.2211)",P03 Regisseurgarage (Almere Stad),20140101,29991231,GARAGEP
34,34_P4,"(52.3709, 5.2235)",P04 Stadhuisgarage (Almere Stad),20140101,29991231,GARAGEP
34,34_P10,"(52.3716, 5.2168)",P10 Muntgarage (Almere Stad),20140101,29991231,GARAGEP
34,34_P8,"(52.3693, 5.2165)",P08 Flevogarage (Almere Stad),20140101,29991231,GARAGEP
715,715_SCHU,"(51.33303537, 3.827473624)",Garage Schuttershof (Terneuzen),20141211,29991231,GARAGEP
715,715_OKLK,"(51.337359951, 3.829925001)",Garage Oostkolk (Terneuzen),20131010,29991231,GARAGEP
715,715_TPL,"(51.339386672, 3.823373974)",Garage Theaterplein (Terneuzen),20131010,29991231,GARAGEP
2448,603_BOGP1,"(52.0374794, 4.3134599)",Garage Bogaardplein P1 (Rijswijk),20140101,29991231,GARAGEP
2448,402_SILVER,"(52.2264175, 5.1794024)","Garage Markt, voorheen Silverpoint (Hilversum)",20140101,29991231,GARAGEP
2448,935_MOSAE,"(50.853199, 5.6940899)",Garage Mosae Forum (Maastricht),20140101,29991231,GARAGEP
2448,439_EGG,"(52.5081482, 4.9466801)",Garage Eggert (Purmerend),20140101,29991231,GARAGEP
2448,193_MAAG,"(52.5131302, 6.08881)",Garage Maagjesbolwerk (Zwolle),20140101,29991231,GARAGEP
2448,935_PLEIN,"(50.8455811, 5.7013202)",Garage Plein 1992 (Maastricht),20140101,29991231,GARAGEP
2448,935_COLON,"(50.8482704, 5.70612)",Garage De Colonel (Maastricht),20140101,29991231,GARAGEP
2448,917_LOON,"(50.8866806, 5.96943)",Garage 't Loon (Heerlen),20140101,29991231,GARAGEP
2448,935_GRIEND,"(50.8557281, 5.6989298)",Garage De Griend (Maastricht),20140101,29991231,GARAGEP
2448,363_WEST,"(52.3846207, 4.8666201)","Garage Westergasfabriek, voorheen Westerpark (Amsterdam)",20131121,29991231,GARAGEP
2448,363_KOLK,"(52.3763618, 4.8945899)","Garage Nieuwendijk, voorheen De Kolk (Amsterdam)",20131122,29991231,GARAGEP
2448,917_CORIO,"(51.6893082, 5.1318598)",,20140101,29991231,GARAGEP
2448,826_AREND,"(51.6446609, 4.8571801)",Garage Arendshof (Oosterhout),20140101,29991231,GARAGEP
2448,597_RIDDER,"(51.8700409, 4.6010399)",Garage Ridderhof (Ridderkerk),20140101,29991231,GARAGEP
2448,917_KLOMP,"(50.8892593, 5.98177)",Garage De Klomp (Heerlen),20140101,29991231,GARAGEP
2448,957_P10,"(51.1910286, 5.9899702)",Garage P10 Oranjerie (Roermond),20140101,29991231,GARAGEP
2448,402_HILVER,"(52.2246361, 5.1772847)",Garage Hilvertshof (Hilversum),20140101,29991231,GARAGEP
2448,344_LAVIE,"(52.0935516, 5.1148601)",Garage LaVie (Utrecht),20140101,29991231,GARAGEP
2448,935_VROUW,"(50.85392, 5.6940999)",Garage O.L. Vrouweparking (Maastricht),20140101,29991231,GARAGEP
2448,917_MUZEN,"(50.8866005, 5.9716401)",Garage Theather Heerlen Parking (Heerlen),20140101,29991231,GARAGEP
2448,917_TELEP,"(50.8907738, 5.9704828)",Garage Teleparking (Heerlen),20140101,29991231,GARAGEP
2448,935_BONNEF,"(50.8421822, 5.7019453)",Garage Bonnefantenmuseum (Maastricht),20140101,29991231,GARAGEP
2448,344_GALG,"(52.0780792, 5.1470599)",Garage Galgenwaard (Utrecht),20140101,29991231,GARAGEP
2448,935_VRIJT,"(50.8495483, 5.6877899)",Garage Vrijthof (Maastricht),20140101,29991231,GARAGEP
2448,394_SPAAR,"(52.324047638, 4.655544768)",Garage Spaarne Ziekenhuis (Hoofddorp),20140101,29991231,GARAGEP
2448,917_PUT,"(50.8873482, 5.9835901)",Garage Putgraaf (Heerlen),20140101,29991231,GARAGEP
2448,193_CENTR,"(52.5140495, 6.0974302)",Garage Centrum (Zwolle),20140101,29991231,GARAGEP
988,988_STAT,"(51.249263663, 5.705462804)",Parkeergarage Stationsplein (Weert),20141027,29991231,GARAGEP
988,988_STAD,"(51.256007874, 5.70569347)",Parkeergarage Muntgarage (Weert),20131001,29991231,GARAGEP
828,828_OOST,"(51.770431301, 5.528368424)",Garage Oostwal-Oost,20141113,29991231,GARAGEP
828,828_BOSS,"(51.768434287, 5.528514882)",Garage Bergoss (Oss),20131009,29991231,GARAGEP
2449,344_P2,"(52.089612837, 5.113427639)",Garage Hoog Catharijne P2 (Utrecht),20131108,29991231,GARAGEP
2449,344_P1,"(52.089804008, 5.113255978)",Garage Hoog Catharijne P1 (utrecht),20131108,29991231,GARAGEP
2461,518_BAD,"(52.11343, 4.2933698)",Garage Strand (Den Haag),20131114,29991231,GARAGEP
2461,622_HOOG,"(51.9115601, 4.3432202)",Garage Hoogstraat (Vlaardingen),20131114,29991231,GARAGEP
2461,622_LIES,"(51.9107, 4.3382)",Garage Liesveld (Vlaardingen),20131114,29991231,GARAGEP
2461,622_STAD,"(51.9075, 4.3393)",Garage Stadhuis (Vlaardingen),20131114,29991231,GARAGEP
