"area_type","area_name","year","quarter","industry_name","standard_occupational_code","occupational_title","wage_type","number_of_employed","mean_wage","_10th_percentile_wage","_25th_percentile_wage","_50th_percentile_median_wage","_75th_percentile_wage","_90th_percentile_wage","mean_relative_standard_error_for_wage"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","292052","Pharmacy Technicians","Hourly wage","360","28.19","18.6","23.14","25.24","36.48","38.26","1.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","319097","Phlebotomists","Annual wage or salary","100","52130.15","41757.42","43026.03","50914.85","57940.16","67854.48","1.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","319097","Phlebotomists","Hourly wage","100","25.06","20.07","20.68","24.48","27.86","32.62","1.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","274021","Photographers","Annual wage or salary","40","64594.07","40963.11","49396.08","65816.54","79108.31","80755.54","4.1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","274021","Photographers","Hourly wage","40","31.06","19.69","23.74","31.64","38.03","38.83","4.1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","312022","Physical Therapist Aides","Annual wage or salary","80","48036.49","31896.4","33644.74","38228.78","50051.34","100571.75","11.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","312022","Physical Therapist Aides","Hourly wage","80","23.09","15.34","16.18","18.38","24.06","48.36","11.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","312021","Physical Therapist Assistants","Annual wage or salary","70","79655.72","48516.22","67321.45","82320.86","90582.8","109270.77","2.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","312021","Physical Therapist Assistants","Hourly wage","70","38.29","23.33","32.37","39.58","43.55","52.54","2.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291123","Physical Therapists","Annual wage or salary","280","118258.43","68572.28","99403.39","124671.22","134492.42","152497.95","2.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291123","Physical Therapists","Hourly wage","280","56.86","32.97","47.79","59.94","64.66","73.32","2.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291071","Physician Assistants","Annual wage or salary","100","163396.58","114549.58","142946.11","170544.93","176429.36","201324.23","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291071","Physician Assistants","Hourly wage","100","78.56","55.07","68.73","81.99","84.83","96.79","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291229","Physicians, All Other","Annual wage or salary","140","214470.97","66500.3","83625.24","135694.17",,,"10.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291229","Physicians, All Other","Hourly wage","140","103.11","31.97","40.21","65.24",,,"10.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","518099","Plant and System Operators, All Other","Annual wage or salary","20","77943.45","52225.85","63118.38","80128.19","80128.19","108092.95","7.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","518099","Plant and System Operators, All Other","Hourly wage","20","37.47","25.11","30.35","38.52","38.52","51.97","7.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","472161","Plasterers and Stucco Masons","Annual wage or salary","190","73249.89","40437.57","53211.67","67306.53","80008.4","85693.81","9.2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","472161","Plasterers and Stucco Masons","Hourly wage","190","35.22","19.44","25.58","32.36","38.47","41.2","9.2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","472152","Plumbers, Pipefitters, and Steamfitters","Annual wage or salary","560","74250.77","41139.22","52210.8","65903.23","82897.54","123510.52","4.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","472152","Plumbers, Pipefitters, and Steamfitters","Hourly wage","560","35.69","19.78","25.1","31.69","39.86","59.38","4.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","333051","Police and Sheriff's Patrol Officers","Annual wage or salary","860","113055.26","81958.4","103919.16","106157.88","128353.17","134877.44","0.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","333051","Police and Sheriff's Patrol Officers","Hourly wage","860","54.36","39.4","49.97","51.04","61.7","64.85","0.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435051","Postal Service Clerks","Annual wage or salary","120","55510.38","40469.6","47953.56","53345.34","66835.21","68177.95","0"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435051","Postal Service Clerks","Hourly wage","120","26.69","19.45","23.06","25.65","32.13","32.78","0"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435052","Postal Service Mail Carriers","Annual wage or salary","490","56436.77","41260.67","43925.34","52658.36","69978.68","69978.68","0"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435052","Postal Service Mail Carriers","Hourly wage","490","27.14","19.84","21.12","25.31","33.64","33.64","0"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435053","Postal Service Mail Sorters, Processors, and Processing Machine Operators","Annual wage or salary","110","56041.23","37544.71","40813.09","65388.38","66835.21","66835.21","0"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435053","Postal Service Mail Sorters, Processors, and Processing Machine Operators","Hourly wage","110","26.95","18.05","19.62","31.43","32.13","32.13","0"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","119131","Postmasters and Mail Superintendents","Annual wage or salary","20","84546.5","72796.49","73815.99","82672.27","91219.6","98829.81","0"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","119131","Postmasters and Mail Superintendents","Hourly wage","20","40.65","35","35.49","39.75","43.86","47.51","0"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","515111","Prepress Technicians and Workers","Annual wage or salary","20","52995.72","38659.62","43039.51","51872.13","61994.79","68070.47","3.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","515111","Prepress Technicians and Workers","Hourly wage","20","25.48","18.58","20.69","24.94","29.81","32.73","3.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","252011","Preschool Teachers, Except Special Education","Annual wage or salary","640","41605.42","30406.35","35410.19","37575.41","46008.38","55477.35","2.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","252011","Preschool Teachers, Except Special Education","Hourly wage","640","20","14.62","17.03","18.07","22.12","26.68","2.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","516021","Pressers, Textile, Garment, and Related Materials","Annual wage or salary","100","38878.09","30295.16","31439.55","37203.12","48979.95","48979.95","7.2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","516021","Pressers, Textile, Garment, and Related Materials","Hourly wage","100","18.68","14.56","15.12","17.88","23.54","23.55","7.2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","515112","Printing Press Operators","Annual wage or salary","130","48865.51","35226.44","38971.72","48678.24","58280.73","64845.37","2.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","515112","Printing Press Operators","Hourly wage","130","23.49","16.94","18.74","23.41","28.03","31.18","2.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","339021","Private Detectives and Investigators","Annual wage or salary","20","85156.57","39465.4","69314.98","87768.41","109675.87","109675.87","10"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","339021","Private Detectives and Investigators","Hourly wage","20","40.95","18.98","33.32","42.19","52.73","52.73","10"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","433061","Procurement Clerks","Annual wage or salary","70","49140.17","38596.01","38596.01","48099.28","55843.47","67282.79","5.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","433061","Procurement Clerks","Hourly wage","70","23.63","18.56","18.56","23.13","26.85","32.35","5.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","272012","Producers and Directors","Annual wage or salary","90","87313.37","40268.99","52493.69","80237.54","103619.87","138667.47","5.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","272012","Producers and Directors","Hourly wage","90","41.98","19.36","25.24","38.58","49.82","66.67","5.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","510000","Production Occupations","Annual wage or salary","11340","49666.58","32479.9","36682.94","43101.94","55523.78","78390.8","0.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","510000","Production Occupations","Hourly wage","11340","23.88","15.62","17.63","20.72","26.7","37.69","0.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435061","Production, Planning, and Expediting Clerks","Annual wage or salary","550","57841.96","39813.84","49546.11","51721.56","65284.29","82125.8","1.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435061","Production, Planning, and Expediting Clerks","Hourly wage","550","27.81","19.14","23.83","24.87","31.38","39.48","1.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","519199","Production Workers, All Other","Annual wage or salary","350","45962.91","35309.67","38409.93","41645.44","48979.95","61474.62","4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","519199","Production Workers, All Other","Hourly wage","350","22.1","16.98","18.47","20.02","23.54","29.56","4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","131082","Project Management Specialists","Annual wage or salary","830","96162.63","54476.37","79067.97","82723.76","108098","139084.66","3.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","131082","Project Management Specialists","Hourly wage","830","46.24","26.19","38.02","39.77","51.97","66.86","3.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","132020","Property Appraisers and Assessors","Annual wage or salary","50","93464.56","52766.9","79170.95","83681.47","103453.61","133585.53","6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","132020","Property Appraisers and Assessors","Hourly wage","50","44.93","25.36","38.06","40.23","49.74","64.23","6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","119141","Property, Real Estate, and Community Association Managers","Annual wage or salary","520","65381.94","33005.06","37577.37","49595.12","78810.52","128498.32","6.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","119141","Property, Real Estate, and Community Association Managers","Hourly wage","520","31.43","15.87","18.06","23.85","37.89","61.78","6.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","330000","Protective Service Occupations","Annual wage or salary","3830","72054.74","35638.26","39007","53420.08","103919.16","131370.11","1.1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","330000","Protective Service Occupations","Hourly wage","3830","34.64","17.13","18.75","25.68","49.97","63.16","1.1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","339099","Protective Service Workers, All Other","Annual wage or salary","320","42727.53","33026.42","36640.35","39827.86","43292.54","53441.4","2.1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","339099","Protective Service Workers, All Other","Hourly wage","320","20.54","15.87","17.62","19.15","20.82","25.69","2.1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","292053","Psychiatric Technicians","Annual wage or salary","100","62128.41","49623.99","49623.99","62967.57","65402.15","84205.39","6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","292053","Psychiatric Technicians","Hourly wage","100","29.87","23.86","23.86","30.27","31.44","40.49","6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291223","Psychiatrists","Annual wage or salary","30","335464.42","123044.71",,,,,"5.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291223","Psychiatrists","Hourly wage","30","161.28","59.16",,,,,"5.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","112032","Public Relations Managers","Annual wage or salary","70","137663.53","74711.92","102856.33","131495.04","166333.14","208750.56","4.1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","112032","Public Relations Managers","Hourly wage","70","66.19","35.92","49.45","63.22","79.96","100.36","4.1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","273031","Public Relations Specialists","Annual wage or salary","240","72664.45","35130.47","48929.88","65101.71","88245.76","109162.43","3.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","273031","Public Relations Specialists","Hourly wage","240","34.93","16.89","23.53","31.3","42.42","52.48","3.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435031","Public Safety Telecommunicators","Annual wage or salary","130","75287.19","52450.18","63202.52","79190.51","80283.44","97957.66","1.2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435031","Public Safety Telecommunicators","Hourly wage","130","36.19","25.21","30.38","38.08","38.6","47.1","1.2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","113061","Purchasing Managers","Annual wage or salary","60","137128.04","86307.46","102856.33","129991.53","166333.14","196197.31","2.2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","113061","Purchasing Managers","Hourly wage","60","65.93","41.5","49.45","62.5","79.96","94.33","2.2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","292034","Radiologic Technologists and Technicians","Annual wage or salary","210","116310.77","52141.45","85956.22","111338.01","156320.76","169757.57","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","292034","Radiologic Technologists and Technicians","Hourly wage","210","55.92","25.07","41.33","53.53","75.15","81.62","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","419021","Real Estate Brokers","Annual wage or salary","120","130288.11","53592.29","69300.19","169974.53","176120.19","176120.19","8.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","419021","Real Estate Brokers","Hourly wage","120","62.64","25.76","33.32","81.72","84.67","84.67","8.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","419022","Real Estate Sales Agents","Annual wage or salary","90","70029.34","34540.72","41186.38","56904.7","82726.91","127788.18","11.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","419022","Real Estate Sales Agents","Hourly wage","90","33.67","16.6","19.8","27.36","39.77","61.44","11.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","434171","Receptionists and Information Clerks","Annual wage or salary","1090","42488.91","32361.11","34765.55","38804.18","47932.74","62911.07","1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","434171","Receptionists and Information Clerks","Hourly wage","1090","20.43","15.56","16.72","18.65","23.05","30.25","1"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","399032","Recreation Workers","Annual wage or salary","580","38484.63","31768.48","32749.25","35105.23","38548.59","48580.18","2.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","399032","Recreation Workers","Hourly wage","580","18.51","15.28","15.75","16.88","18.54","23.36","2.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","537081","Refuse and Recyclable Material Collectors","Annual wage or salary","270","62261.42","40530.84","51611.44","65286.27","74465.84","76976.04","2.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","537081","Refuse and Recyclable Material Collectors","Hourly wage","270","29.93","19.48","24.82","31.38","35.8","37.01","2.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291141","Registered Nurses","Annual wage or salary","3510","146530.64","98647.11","111503.77","140563.33","170638.17","200112.12","0.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291141","Registered Nurses","Hourly wage","3510","70.45","47.43","53.6","67.58","82.04","96.2","0.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","211015","Rehabilitation Counselors","Annual wage or salary","180","51198.7","31680.62","31680.62","38559.6","62335.61","106064.81","0.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","211015","Rehabilitation Counselors","Hourly wage","180","24.62","15.23","15.23","18.53","29.97","50.99","0.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","434181","Reservation and Transportation Ticket Agents and Travel Clerks","Annual wage or salary","60","44830.9","33068.91","36274.83","40292.65","52304.46","63775.01","4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","434181","Reservation and Transportation Ticket Agents and Travel Clerks","Hourly wage","60","21.56","15.89","17.45","19.37","25.15","30.66","4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","399041","Residential Advisors","Annual wage or salary","110","45488.62","33442.18","36054.02","45062.2","45062.2","63632.9","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","399041","Residential Advisors","Hourly wage","110","21.86","16.08","17.33","21.66","21.66","30.6","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291126","Respiratory Therapists","Annual wage or salary","190","105349.98","69421.79","85583.26","108561.55","128628.71","132731.24","1.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","291126","Respiratory Therapists","Hourly wage","190","50.65","33.37","41.15","52.19","61.84","63.82","1.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","412031","Retail Salespersons","Annual wage or salary","4900","40165.57","31019.99","32207.45","36092.76","39384.34","50113.22","0.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","412031","Retail Salespersons","Hourly wage","4900","19.31","14.92","15.48","17.35","18.94","24.09","0.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","472181","Roofers","Annual wage or salary","340","67213.66","50590.82","62436.27","66687.43","68885.23","80338.59","2.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","472181","Roofers","Hourly wage","340","32.32","24.32","30.02","32.06","33.12","38.62","2.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","410000","Sales and Related Occupations","Annual wage or salary","20160","51988.16","31374.14","33165.76","38634.36","52623.56","86268.48","0.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","410000","Sales and Related Occupations","Hourly wage","20160","25","15.08","15.95","18.57","25.3","41.48","0.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","419099","Sales and Related Workers, All Other","Annual wage or salary","590","53831.86","33957.41","38405.2","39061.43","61842.06","88455.92","5.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","419099","Sales and Related Workers, All Other","Hourly wage","590","25.88","16.32","18.46","18.78","29.74","42.53","5.7"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","419031","Sales Engineers","Annual wage or salary","80","115736.42","78091.62","82497.75","107101.24","131454.74","158662.33","3.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","419031","Sales Engineers","Hourly wage","80","55.64","37.54","39.67","51.49","63.2","76.28","3.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","112022","Sales Managers","Annual wage or salary","1010","132071.73","61355.43","84752.46","111918.56","166333.14",,"2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","112022","Sales Managers","Hourly wage","1010","63.5","29.49","40.75","53.81","79.96",,"2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","413091","Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","Annual wage or salary","1120","78018.7","38561.45","48342.43","64404.49","101945.13","136412.94","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","413091","Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","Hourly wage","1120","37.51","18.54","23.24","30.97","49.01","65.58","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","414012","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Annual wage or salary","2020","82976.9","37915.63","51061.11","68102.31","102153.46","136204.61","2.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","414012","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Hourly wage","2020","39.89","18.23","24.55","32.75","49.11","65.48","2.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","414011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Annual wage or salary","340","113246.91","34530.31","75852.1","103143.02","154954.1","191255.19","7.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","414011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Hourly wage","340","54.45","16.6","36.47","49.59","74.5","91.96","7.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","517041","Sawing Machine Setters, Operators, and Tenders, Wood","Annual wage or salary","60","41697.46","31335.51","36526.89","39450.29","49562.54","49989.09","3.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","517041","Sawing Machine Setters, Operators, and Tenders, Wood","Hourly wage","60","20.05","15.06","17.56","18.97","23.83","24.03","3.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","193034","School Psychologists","Annual wage or salary","110","116269.33","57445.73","94699.99","134036.58","134036.58","151959.24","5.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","193034","School Psychologists","Hourly wage","110","55.9","27.62","45.53","64.44","64.44","73.06","5.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","252031","Secondary School Teachers, Except Special and Career/Technical Ed","Annual wage or salary","950","96108.93","63775.64","77430.01","88287.2","107608.44","139869.22","3.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","252031","Secondary School Teachers, Except Special and Career/Technical Ed","Hourly wage","950",,,,,,,"3.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","436014","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Annual wage or salary","2190","51659.11","35161.09","41531.3","50160.23","61464.24","65742.28","0.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","436014","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Hourly wage","2190","24.84","16.9","19.96","24.12","29.55","31.6","0.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","413031","Securities, Commodities, and Financial Services Sales Agents","Annual wage or salary","450","80997.79","43957.13","50634.03","64831.56","105653.37","138079.56","4.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","413031","Securities, Commodities, and Financial Services Sales Agents","Hourly wage","450","38.94","21.13","24.34","31.17","50.8","66.38","4.5"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","339032","Security Guards","Annual wage or salary","1250","42748.86","33921.91","36917.53","39007","46149.57","52897.71","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","339032","Security Guards","Hourly wage","1250","20.55","16.31","17.75","18.75","22.18","25.44","1.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","253021","Self-Enrichment Teachers","Annual wage or salary","350","52649.09","31069.39","35710.63","45728.67","62615.33","83159.04","3.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","253021","Self-Enrichment Teachers","Hourly wage","350","25.32","14.94","17.17","21.98","30.11","39.98","3.4"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","519012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Annual wage or salary","790","62306.9","36714.15","43798.97","51976.17","79004.61","102537.46","2.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","519012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Hourly wage","790","29.95","17.64","21.06","24.99","37.98","49.3","2.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","474071","Septic Tank Servicers and Sewer Pipe Cleaners","Annual wage or salary","60","54811.02","38487.4","46814.3","50136.81","62147.36","72950.66","2.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","474071","Septic Tank Servicers and Sewer Pipe Cleaners","Hourly wage","60","26.35","18.5","22.5","24.1","29.88","35.07","2.8"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","516031","Sewing Machine Operators","Annual wage or salary","130","36474.87","31408.34","31918.11","34352.54","37702.49","42914.67","2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","516031","Sewing Machine Operators","Hourly wage","130","17.54","15.11","15.35","16.51","18.12","20.63","2"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","472211","Sheet Metal Workers","Annual wage or salary","240","72445.06","35051.4","50198.72","66202.46","84094.46","125409.09","9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","472211","Sheet Metal Workers","Hourly wage","240","34.83","16.85","24.13","31.83","40.43","60.3","9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435071","Shipping, Receiving, and Inventory Clerks","Annual wage or salary","1000","44695.59","33089.73","37856.98","40802.68","50024.92","62161.64","1.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","435071","Shipping, Receiving, and Inventory Clerks","Hourly wage","1000","21.48","15.9","18.21","19.61","24.05","29.88","1.3"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","516041","Shoe and Leather Workers and Repairers","Annual wage or salary","30","47242.55","39439.88","39439.88","46431.07","49989.09","63617.75","5.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","516041","Shoe and Leather Workers and Repairers","Hourly wage","30","22.71","18.96","18.96","22.33","24.03","30.59","5.9"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","533053","Shuttle Drivers and Chauffeurs","Annual wage or salary","230","42631.43","33346.83","35972.57","40194.75","47221.21","54331.7","1.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","533053","Shuttle Drivers and Chauffeurs","Hourly wage","230","20.49","16.03","17.3","19.33","22.71","26.12","1.6"
"Metropolitan Area","Santa Rosa MSA","2022","1st Qrt","Total, All Industries","395094","Skincare Specialists","Annual wage or salary","60","51906.28","32557.36","33356.9","40702.03","64816.22","109185.48","7.4"
