Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140020299,03/27/2014 12:00:00 AM,17:20,03/26/2014 12:00:00 AM,5:30,03/26/2014 12:00:00 AM,12:30,702,240,Auto Theft,142,1300  E ARMOUR BL,KANSAS CITY,64109,PJ2855,CPD,U,1,VIC,B,F,22,"1300 E ARMOUR
BL KANSAS CITY 64109
(39.063197632, -94.569289768)",123,3,7,19
140086645,12/02/2014 12:00:00 AM,23:55,12/02/2014 12:00:00 AM,15:30,12/02/2014 12:00:00 AM,23:30,702,240,Auto Theft,341,E 23 ST/OAKLEY AV,KANSAS CITY,64127,PJ1900,EPD,U,1,VIC,W,M,54,"23 ST OAKLEY AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140030680,05/06/2014 12:00:00 AM,19:11,05/06/2014 12:00:00 AM,19:10,,,702,240,Auto Theft,332,E 37 ST/BELLEFONTAINE AV,KANSAS CITY,64130,PJ2951,EPD,U,2,SUS,B,M,,"37 ST BELLEFONTAINE AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140069721,09/27/2014 12:00:00 AM,17:20,09/27/2014 12:00:00 AM,5:30,09/27/2014 12:00:00 AM,11:00,702,240,Auto Theft,311,300  ASKEW AV,KANSAS CITY,64124,PJ0434,EPD,U,1,SUS,U,U,,"300 ASKEW AV
KANSAS CITY 64124
(39.111222203, -94.538848019)",202,4,7,70
140078242,10/28/2014 12:00:00 AM,21:10,10/28/2014 12:00:00 AM,7:00,10/28/2014 12:00:00 AM,12:00,702,240,Auto Theft,125,E 35 ST/E ARMOUR BL,KANSAS CITY,64109,PJ2779,CPD,U,1,VIC,B,M,29,"35 ST E
ARMOUR BL KANSAS CITY 64109
(39.066698054, -94.568728729)",123,3,7,19
140085698,11/28/2014 12:00:00 AM,23:29,11/28/2014 12:00:00 AM,23:29,,,702,240,Auto Theft,134,4600  CAMPBELL ST,KANSAS CITY,64111,PJ3705,CPD,U,1,SUS,B,M,,"4600 CAMPBELL ST
KANSAS CITY 64111
(39.043542844, -94.575219168)",196,4,7,165
140049618,07/16/2014 12:00:00 AM,12:04,07/15/2014 12:00:00 AM,21:00,07/16/2014 12:00:00 AM,10:00,702,240,Auto Theft,543,11700  HOLIDAY DR,KANSAS CITY,64134,PJ7267,SPD,U,1,SUS,U,U,,"11700 HOLIDAY DR
KANSAS CITY 64134
(38.911774557, -94.512496756)",151,1,7,143
140050411,07/19/2014 12:00:00 AM,10:59,07/17/2014 12:00:00 AM,10:00,07/19/2014 12:00:00 AM,10:00,702,240,Auto Theft,343,2800  POPLAR AV,KANSAS CITY,64128,PJ2361,EPD,N,1,VIC,W,F,53,"2800 POPLAR AV
KANSAS CITY 64128
(39.074303324, -94.526426037)",107,3,7,36
140082369,11/14/2014 12:00:00 AM,13:49,11/13/2014 12:00:00 AM,20:30,11/14/2014 12:00:00 AM,13:20,702,240,Auto Theft,224,5900  TROOST AV,KANSAS CITY,64110,PJ4694,MPD,U,1,SUS,U,U,,"5900 TROOST AV
KANSAS CITY 64110
(39.019672491, -94.574275692)",235,1,7,165
140081844,11/12/2014 12:00:00 AM,6:44,11/12/2014 12:00:00 AM,6:15,11/12/2014 12:00:00 AM,6:20,702,240,Auto Theft,233,8200  MERCIER ST,KANSAS CITY,64114,PJ5943,MPD,U,1,SUS,U,U,,"8200 MERCIER ST
KANSAS CITY 64114
(38.979952184, -94.605215611)",130,1,7,162
140006834,01/29/2014 12:00:00 AM,21:06,01/29/2014 12:00:00 AM,19:30,01/29/2014 12:00:00 AM,21:00,702,240,Auto Theft,144,1200  BRUSH CREEK BL,KANSAS CITY,64110,PJ3712,CPD,U,1,SUS,U,U,,"1200 BRUSH CREEK
BL KANSAS CITY 64110
(39.043542577, -94.571461188)",204,3,7,165
140049819,07/17/2014 12:00:00 AM,6:13,07/16/2014 12:00:00 AM,22:30,07/17/2014 12:00:00 AM,6:00,702,240,Auto Theft,423,10700  N OAK TF,KANSAS CITY,64155,PC0160,NPD,N,1,SUS,U,U,,"10700 N OAK
TF KANSAS CITY 64155
(39.287750855, -94.575525917)",104,5,4,82
140037676,06/01/2014 12:00:00 AM,21:30,06/01/2014 12:00:00 AM,14:00,06/01/2014 12:00:00 AM,21:15,702,240,Auto Theft,233,8100  CAMPBELL ST,KANSAS CITY,64131,PJ5921,MPD,U,1,SUS,U,U,,"8100 CAMPBELL ST
KANSAS CITY 64131
(38.980693371, -94.578570505)",197,2,7,163
140040157,06/11/2014 12:00:00 AM,11:38,06/11/2014 12:00:00 AM,1:30,06/11/2014 12:00:00 AM,11:00,702,240,Auto Theft,413,4300  NW 57 TE,KANSAS CITY,64150,PP0690,NPD,N,1,VIC,B,F,23,"4300 NW 57
TE KANSAS CITY 64150
(39.199011383, -94.630730916)",246,5,3,66
140013280,02/27/2014 12:00:00 AM,14:00,02/27/2014 12:00:00 AM,8:00,02/27/2014 12:00:00 AM,13:30,702,240,Auto Theft,224,1700  E 63 ST,KANSAS CITY,64130,PJ4883,MPD,U,1,SUS,U,U,,"1700 E 63 ST
KANSAS CITY 64130
(39.012954327, -94.566401016)",64,2,7,165
140088879,12/11/2014 12:00:00 AM,14:28,12/06/2014 12:00:00 AM,13:06,,,702,240,Auto Theft,233,E 82 ST/BROOKLYN AV,KANSAS CITY,64131,PJ5981,MPD,U,1,VIC,,,,"82 ST BROOKLYN AV
KANSAS CITY 64131
(38.965376871, -94.57690603)",81,2,7,163
140039357,06/08/2014 12:00:00 AM,8:22,06/07/2014 12:00:00 AM,19:40,06/08/2014 12:00:00 AM,8:15,702,240,Auto Theft,532,10300  HILLCREST RD,KANSAS CITY,64137,PJ6785,SPD,U,1,SUS,U,U,,"10300 HILLCREST RD
KANSAS CITY 64137
(38.938385012, -94.522593912)",108,2,7,149
140009129,02/09/2014 12:00:00 AM,2:29,02/09/2014 12:00:00 AM,2:28,,,702,240,Auto Theft,343,4700  E 39 ST,KANSAS CITY,64130,PJ3204,EPD,N,1,SUS,U,U,,"4700 E 39 ST
KANSAS CITY 64130
(39.055025455, -94.52914055)",208,3,7,36
140006904,01/30/2014 12:00:00 AM,9:01,01/29/2014 12:00:00 AM,20:00,01/30/2014 12:00:00 AM,8:30,702,240,Auto Theft,133,4100  OAK ST,KANSAS CITY,64111,PJ3372,CPD,U,1,VIC,W,M,21,"4100 OAK ST
KANSAS CITY 64111
(39.051483535, -94.581775894)",216,4,7,50
140080585,11/06/2014 12:00:00 AM,21:59,11/06/2014 12:00:00 AM,21:52,,,702,240,Auto Theft,544,8200  E BANNISTER RD,KANSAS CITY,64134,PJ6592,SPD,U,1,VIC,B,F,23,"8200 E BANNISTER RD
KANSAS CITY 64134
(38.951758153, -94.493640162)",27,2,7,98
140014451,03/04/2014 12:00:00 AM,15:00,03/01/2014 12:00:00 AM,13:30,03/01/2014 12:00:00 AM,13:30,702,240,Auto Theft,223,5900  INDIANA AV,KANSAS CITY,64132,PJ4736,MPD,U,1,SUS,U,U,,"5900 INDIANA AV
KANSAS CITY 64132
(39.018885474, -94.546527663)",16,2,7,157
140043902,06/24/2014 12:00:00 AM,19:37,06/24/2014 12:00:00 AM,17:20,06/24/2014 12:00:00 AM,18:30,702,240,Auto Theft,133,4000  PENNSYLVANIA AV,KANSAS CITY,64111,PJ3218,CPD,U,1,VIC,W,F,33,"4000 PENNSYLVANIA AV
KANSAS CITY 64111
(39.054955716, -94.59314501)",42,4,7,50
140017044,03/14/2014 12:00:00 AM,13:31,03/14/2014 12:00:00 AM,13:25,03/14/2014 12:00:00 AM,13:28,702,240,Auto Theft,533,10600  STATE LINE RD,KANSAS CITY,64114,PJ6776,SPD,U,1,VIC,W,F,43,"10600 STATE LINE RD
KANSAS CITY 64114
(38.958391688, -94.608130233)",,,8,97
140062014,08/29/2014 12:00:00 AM,21:34,08/29/2014 12:00:00 AM,21:00,08/29/2014 12:00:00 AM,22:00,702,240,Auto Theft,121,700  E 3 ST,KANSAS CITY,64106,PJ0339,CPD,U,1,VIC,W,F,47,"700 E 3 ST
KANSAS CITY 64106
(39.111377991, -94.575955719)",87,4,7,75
140079568,11/03/2014 12:00:00 AM,9:31,11/03/2014 12:00:00 AM,0:01,11/03/2014 12:00:00 AM,0:30,702,240,Auto Theft,322,1800  ELMWOOD AV,KANSAS CITY,64127,PJ1647,EPD,U,1,VIC,W,M,49,"1800 ELMWOOD AV
KANSAS CITY 64127
(39.089874108, -94.529095874)",17,3,7,95
140008612,02/06/2014 12:00:00 AM,17:49,02/05/2014 12:00:00 AM,10:00,02/06/2014 12:00:00 AM,9:30,702,240,Auto Theft,233,8100  WORNALL RD,KANSAS CITY,64114,PJ5953,MPD,U,1,SUS,U,U,,"8100 WORNALL RD
KANSAS CITY 64114
(38.981314578, -94.594778974)",141,1,7,162
140080374,11/06/2014 12:00:00 AM,7:59,11/05/2014 12:00:00 AM,23:30,11/06/2014 12:00:00 AM,7:00,702,240,Auto Theft,131,W ARMOUR BL/WYANDOTTE ST,KANSAS CITY,64111,PJ2751,CPD,U,1,SUS,U,U,,"W ARMOUR BL/WYANDOTTE KANSAS CITY, ST 64111
(39.05549663, -94.59306945)",42,4,7,50
140059382,08/20/2014 12:00:00 AM,14:26,08/20/2014 12:00:00 AM,10:50,08/20/2014 12:00:00 AM,13:30,702,240,Auto Theft,134,4700  PENNSYLVANIA AV,KANSAS CITY,64112,PJ3699,CPD,U,1,VIC,W,F,46,"4700 PENNSYLVANIA AV
KANSAS CITY 64112
(39.042293498, -94.593506532)",103,4,7,44
140042773,06/20/2014 12:00:00 AM,18:27,06/18/2014 12:00:00 AM,22:00,06/19/2014 12:00:00 AM,10:00,702,240,Auto Theft,131,800  W 39 TE,KANSAS CITY,64111,PJ3128,CPD,U,1,VIC,W,F,32,"800 W 39
TE KANSAS CITY 64111
(39.056011999, -94.595642333)",232,4,7,50
140064006,09/06/2014 12:00:00 AM,10:24,09/06/2014 12:00:00 AM,10:24,,,702,240,Auto Theft,234,400  E BANNISTER RD,KANSAS CITY,64131,PJ6419,MPD,U,1,VIC,B,F,28,"400 E BANNISTER RD
KANSAS CITY 64131
(38.955697242, -94.583812573)",50,1,7,163
140007608,02/02/2014 12:00:00 AM,7:25,02/01/2014 12:00:00 AM,20:00,02/02/2014 12:00:00 AM,7:00,702,240,Auto Theft,221,1300  E 49 TE,KANSAS CITY,64110,PJ3924,MPD,U,1,SUS,U,U,,"1300 E 49
TE KANSAS CITY 64110
(39.037158367, -94.570670202)",1,2,7,165
140068218,09/22/2014 12:00:00 AM,10:23,09/21/2014 12:00:00 AM,18:30,09/22/2014 12:00:00 AM,6:40,702,240,Auto Theft,222,5100  GARFIELD AV,KANSAS CITY,64130,PJ4127,MPD,N,1,VIC,B,F,35,"5100 GARFIELD AV
KANSAS CITY 64130
(39.033862841, -94.560615391)",58,2,7,157
140016406,03/12/2014 12:00:00 AM,7:35,03/12/2014 12:00:00 AM,7:35,,,799,,Auto Theft Outside S,212,4200  E 60 TE,KANSAS CITY,64130,PJ4801,MPD,U,1,VIC,,,,"4200 E 60
TE KANSAS CITY 64130
(39.016098113, -94.537159542)",170,2,7,157
140029872,05/03/2014 12:00:00 AM,20:02,05/03/2014 12:00:00 AM,18:23,,,702,240,Auto Theft,324,4200  E 24 ST,KANSAS CITY,64127,PJ2047,EPD,U,2,SUS,B,M,,"4200 E 24 ST
KANSAS CITY 64127
(39.08230723, -94.533692033)",107,3,7,95
140084552,11/23/2014 12:00:00 AM,8:33,11/22/2014 12:00:00 AM,20:30,11/23/2014 12:00:00 AM,8:15,702,240,Auto Theft,142,3700  PASEO,KANSAS CITY,64109,PJ3014,CPD,U,1,VIC,B,F,31,"3700 PASEO
KANSAS CITY 64109
(39.066698054, -94.568728729)",123,3,7,19
140040492,06/12/2014 12:00:00 AM,15:58,06/11/2014 12:00:00 AM,21:00,06/12/2014 12:00:00 AM,8:00,702,240,Auto Theft,313,3000  E 9 ST,KANSAS CITY,64124,PJ0879,EPD,U,1,SUS,U,U,,"3000 E 9 ST
KANSAS CITY 64124
(39.102341004, -94.546408151)",109,3,7,70
140072753,10/08/2014 12:00:00 AM,11:35,10/08/2014 12:00:00 AM,11:30,,,702,240,Auto Theft,123,2000  E TRUMAN RD,KANSAS CITY,64106,PJ1330,CPD,U,1,SUS,B,M,,"2000 E TRUMAN RD
KANSAS CITY 64106
(39.095014059, -94.558388403)",54,3,7,95
140063425,09/04/2014 12:00:00 AM,8:10,09/03/2014 12:00:00 AM,23:00,09/04/2014 12:00:00 AM,7:30,702,240,Auto Theft,241,2200  E 67 ST,KANSAS CITY,64132,PJ5169,MPD,U,1,SUS,U,U,,"2200 E 67 ST
KANSAS CITY 64132
(39.00458797, -94.561059019)",49,2,7,151
140078587,10/30/2014 12:00:00 AM,5:28,10/26/2014 12:00:00 AM,11:00,10/26/2014 12:00:00 AM,11:30,702,240,Auto Theft,232,2000  E GREGORY BL,KANSAS CITY,64132,PJ5409,MPD,N,1,VIC,W,F,33,"2000 E GREGORY
BL KANSAS CITY 64132
(38.99838421, -94.56391914)",49,2,7,151
140046386,07/03/2014 12:00:00 AM,23:38,07/03/2014 12:00:00 AM,23:38,,,702,240,Auto Theft,334,3900  CLEVELAND AV,KANSAS CITY,64128,PJ3208,EPD,U,1,VIC,B,M,35,"3900 CLEVELAND AV
KANSAS CITY 64128
(39.054875043, -94.539786946)",40,3,7,157
140002723,01/13/2014 12:00:00 AM,7:23,01/11/2013 12:00:00 AM,15:00,01/12/2013 12:00:00 AM,17:00,702,240,Auto Theft,123,2000  E 19 ST,KANSAS CITY,64127,PJ1584,CPD,U,1,VIC,W,M,53,"2000 E 19 ST
KANSAS CITY 64127
(39.090056657, -94.55878573)",234,3,7,95
140033587,05/17/2014 12:00:00 AM,9:41,05/16/2014 12:00:00 AM,22:30,05/17/2014 12:00:00 AM,8:30,702,240,Auto Theft,322,E 12 ST/HARDESTY AV,KANSAS CITY,64124,PJ1143,EPD,U,1,VIC,B,M,38,"12 ST HARDESTY AV
KANSAS CITY 64124
(39.10687632, -94.543605907)",202,4,7,70
140092060,12/24/2014 12:00:00 AM,13:23,12/24/2014 12:00:00 AM,1:00,,,702,240,Auto Theft,311,900  N MONROE AV,KANSAS CITY,64123,PJ0082,EPD,U,1,VIC,W,M,47,"900 N MONROE AV
KANSAS CITY 64123
(39.123952083, -94.536756855)",176,4,7,144
140050653,07/20/2014 12:00:00 AM,11:31,07/19/2014 12:00:00 AM,7:00,07/19/2014 12:00:00 AM,19:00,702,240,Auto Theft,531,4700  E BANNISTER RD,KANSAS CITY,64137,PJ6566,SPD,N,1,VIC,B,F,54,"4700 E BANNISTER RD
KANSAS CITY 64137
(38.953489505, -94.534638333)",139,2,7,151
140020258,03/27/2014 12:00:00 AM,8:07,03/26/2014 12:00:00 AM,9:00,03/27/2014 12:00:00 AM,11:54,702,240,Auto Theft,342,2900  WHEELING AV,KANSAS CITY,64127,PJ2316,EPD,U,1,SUS,U,U,,"2900 WHEELING AV
KANSAS CITY 64127
(39.072433338, -94.512761176)",222,3,7,155
140006597,01/29/2014 12:00:00 AM,7:31,01/28/2014 12:00:00 AM,21:00,01/29/2014 12:00:00 AM,7:00,702,240,Auto Theft,412,1100  NW 63 ST,KANSAS CITY,64118,PC0589,NPD,N,1,VIC,W,M,34,"1100 NW 63 ST
KANSAS CITY 64118
(39.209728514, -94.593384073)",101,5,4,154
140062903,09/02/2014 12:00:00 AM,11:02,08/29/2014 12:00:00 AM,6:00,09/02/2014 12:00:00 AM,10:00,702,240,Auto Theft,424,1900  NW COOKINGHAM DR,KANSAS CITY,64153,PP0139,NPD,N,1,SUS,U,U,,"1900 NW COOKINGHAM DR
KANSAS CITY 64153
(39.305339395, -94.600394816)",180,5,4,82
140004884,01/22/2014 12:00:00 AM,16:36,01/22/2014 12:00:00 AM,16:20,01/22/2014 12:00:00 AM,16:40,702,240,Auto Theft,211,E 49 ST/CHESTNUT AV,KANSAS CITY,64130,PJ3905,MPD,U,1,VIC,B,M,67,"49 ST CHESTNUT AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140066766,09/16/2014 12:00:00 AM,19:44,09/16/2014 12:00:00 AM,11:00,,,702,240,Auto Theft,315,400  LAWNDALE AV,KANSAS CITY,64123,PJ0546,EPD,U,3,VIC,W,M,21,"400 LAWNDALE AV
KANSAS CITY 64123
(39.108612515, -94.515456314)",192,4,7,76
140091637,12/22/2014 12:00:00 AM,15:46,12/22/2014 12:00:00 AM,15:45,,,799,,Auto Theft Outside S,342,6000  E 31 ST,KANSAS CITY,64126,PJ2564,EPD,U,1,VIC,W,F,25,"6000 E 31 ST
KANSAS CITY 64126
(39.068727673, -94.514238801)",222,3,7,155
140087607,12/06/2014 12:00:00 AM,16:51,12/06/2014 12:00:00 AM,16:51,,,702,240,Auto Theft,223,E 59 ST/PROSPECT AV,KANSAS CITY,64133,PJ4653,MPD,U,2,SUS,B,M,18,"59 ST PROSPECT AV
KANSAS CITY 64133
(39.015518235, -94.459477911)",,,7,37
140074517,10/15/2014 12:00:00 AM,11:06,10/14/2014 12:00:00 AM,14:00,10/15/2014 12:00:00 AM,9:30,702,240,Auto Theft,115,3000  CHERRY ST,KANSAS CITY,64108,PJ2360,CPD,U,1,VIC,,,,"3000 CHERRY ST
KANSAS CITY 64108
(39.072450898, -94.577696591)",158,4,7,92
140020438,03/28/2014 12:00:00 AM,9:47,03/27/2014 12:00:00 AM,23:30,03/27/2014 12:00:00 AM,23:45,702,240,Auto Theft,311,6200  ST JOHN AV,KANSAS CITY,64124,PJ0433,EPD,N,1,SUS,U,U,,"6200 ST JOHN AV
KANSAS CITY 64124
(39.112152171, -94.509259542)",53,4,7,76
140054374,08/03/2014 12:00:00 AM,2:30,08/03/2014 12:00:00 AM,0:01,08/03/2014 12:00:00 AM,1:30,702,240,Auto Theft,132,3600  WALNUT ST,KANSAS CITY,64111,PJ2905,CPD,U,1,VIC,W,M,26,"3600 WALNUT ST
KANSAS CITY 64111
(39.061632833, -94.584646228)",32,4,7,50
140030691,05/06/2014 12:00:00 AM,20:06,04/29/2014 12:00:00 AM,18:00,05/01/2014 12:00:00 AM,18:30,702,240,Auto Theft,535,E 155 ST/US 71 HWY WEST FRONT RD,KANSAS CITY,64134,PJ7460,SPD,U,1,SUS,U,U,,"71 HWY WEST FRONT RD
KANSAS CITY 64134
(38.931207748, -94.50177654)",23,1,7,143
140056805,08/11/2014 12:00:00 AM,18:35,08/11/2014 12:00:00 AM,18:35,08/11/2014 12:00:00 AM,18:35,799,,Auto Theft Outside S,315,INDEPENDENCE AV/TOPPING AV,KANSAS CITY,64123,PJ0661,EPD,U,1,VIC,U,U,,"INDEPENDENCE AV/TOPPING KANSAS CITY, AV 64123
(39.113437278, -94.525539375)",174,4,7,76
140023222,04/07/2014 12:00:00 AM,23:53,04/07/2014 12:00:00 AM,19:00,04/07/2014 12:00:00 AM,23:50,702,240,Auto Theft,134,4400  WARWICK BL,KANSAS CITY,64110,PJ3548,CPD,U,1,VIC,W,F,21,"4400 WARWICK
BL KANSAS CITY 64110
(39.047396359, -94.584340071)",216,4,7,50
140018226,03/19/2014 12:00:00 AM,5:26,03/15/2014 12:00:00 AM,22:00,03/15/2014 12:00:00 AM,22:30,702,240,Auto Theft,233,8000  TROOST AV,KANSAS CITY,64131,PJ5921,MPD,U,1,SUS,U,U,,"8000 TROOST AV
KANSAS CITY 64131
(38.982244509, -94.576175053)",197,2,7,163
140002287,01/11/2014 12:00:00 AM,7:08,01/10/2014 12:00:00 AM,23:00,01/11/2014 12:00:00 AM,6:45,702,240,Auto Theft,121,500  GARFIELD AV,KANSAS CITY,64124,PJ0544,CPD,U,1,SUS,U,U,,"500 GARFIELD AV
KANSAS CITY 64124
(39.107645174, -94.557111424)",135,3,7,70
140023510,04/09/2014 12:00:00 AM,8:40,04/08/2014 12:00:00 AM,17:00,04/09/2014 12:00:00 AM,8:35,702,240,Auto Theft,545,10700  MARSH AV,KANSAS CITY,64138,PJ6922,SPD,U,1,VIC,B,F,30,"10700 MARSH AV
KANSAS CITY 64138
(38.929883606, -94.493760296)",190,1,7,143
140043439,06/23/2014 12:00:00 AM,10:09,06/21/2014 12:00:00 AM,21:00,06/22/2014 12:00:00 AM,15:00,702,240,Auto Theft,644,W 38 ST/BROADWAY,KANSAS CITY,64111,PJ2960,CPD,U,1,SUS,U,U,,"38 ST
BROADWAY KANSAS CITY 64111
(39.05549663, -94.59306945)",42,4,7,50
140068538,09/23/2014 12:00:00 AM,11:30,09/22/2014 12:00:00 AM,22:00,09/23/2014 12:00:00 AM,8:00,702,240,Auto Theft,543,11300  HERRICK AVE,KANSAS CITY,64134,PJ7121,SPD,U,1,VIC,B,F,18,"11300 HERRICK AVE
KANSAS CITY 64134
(38.918283214, -94.496435598)",190,1,7,143
140024108,04/11/2014 12:00:00 AM,12:20,03/16/2014 12:00:00 AM,18:00,04/10/2014 12:00:00 AM,17:00,702,240,Auto Theft,544,13800  BLUE PK W,KANSAS CITY,64129,PJ6397,SPD,U,1,VIC,W,M,49,"13800 BLUE PK W
KANSAS CITY 64129
(39.039016024, -94.496019407)",19,3,7,155
140063500,09/04/2014 12:00:00 AM,12:39,09/04/2014 12:00:00 AM,0:01,09/04/2014 12:00:00 AM,8:00,702,240,Auto Theft,142,4000  GARFIELD AV,KANSAS CITY,64130,PJ3260,CPD,U,1,SUS,U,U,,"4000 GARFIELD AV
KANSAS CITY 64130
(39.053722419, -94.559525332)",13,3,7,157
140002287,01/11/2014 12:00:00 AM,7:08,01/10/2014 12:00:00 AM,23:00,01/11/2014 12:00:00 AM,6:45,702,240,Auto Theft,121,500  GARFIELD AV,KANSAS CITY,64124,PJ0544,CPD,U,1,VIC,W,M,28,"500 GARFIELD AV
KANSAS CITY 64124
(39.107645174, -94.557111424)",135,3,7,70
140000740,01/04/2014 12:00:00 AM,6:29,01/04/2014 12:00:00 AM,6:20,,,702,240,Auto Theft,312,1600  N UNIVERSAL AV,KANSAS CITY,64120,PJ0023,EPD,N,1,SUS,W,M,,"1600 N UNIVERSAL AV
KANSAS CITY 64120
(39.135396905, -94.506242397)",53,4,7,144
140063740,09/05/2014 12:00:00 AM,11:11,09/04/2014 12:00:00 AM,12:00,09/04/2014 12:00:00 AM,15:30,702,240,Auto Theft,636,3900  N SKILES AV,KANSAS CITY,64161,PC1329,SCP,U,1,VIC,,,,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",119,6,4,89
140081653,11/11/2014 12:00:00 AM,9:55,11/11/2014 12:00:00 AM,3:00,11/11/2014 12:00:00 AM,4:30,702,240,Auto Theft,632,4100  N JACKSON AV,KANSAS CITY,64117,PC1205,SCP,U,1,SUS,U,U,,"4100 N JACKSON AV
KANSAS CITY 64117
(39.168360632, -94.530726353)",127,6,4,166
140051733,07/24/2014 12:00:00 AM,8:00,07/24/2014 12:00:00 AM,8:00,07/24/2014 12:00:00 AM,15:00,799,280,Auto Theft Outside S,415,7900  N HICKORY ST,KANSAS CITY,64118,PC0431,NPD,U,1,VIC,W,F,30,"7900 N HICKORY ST
KANSAS CITY 64118
(39.237874464, -94.592339991)",59,5,4,154
140066280,09/15/2014 12:00:00 AM,10:16,09/12/2014 12:00:00 AM,13:00,09/15/2014 12:00:00 AM,9:45,702,240,Auto Theft,134,200  E 46 ST,KANSAS CITY,64106,PJ3709,CPD,U,1,VIC,W,M,37,"200 E 46 ST
KANSAS CITY 64106
(39.042874062, -94.584723718)",216,4,7,44
140052668,07/27/2014 12:00:00 AM,18:09,07/26/2014 12:00:00 AM,23:00,07/27/2014 12:00:00 AM,18:00,702,240,Auto Theft,345,4900  HEDGES AV,KANSAS CITY,64133,PJ4170,EPD,U,1,VIC,W,M,59,"4900 HEDGES AV
KANSAS CITY 64133
(39.032822331, -94.454045455)",165,3,7,37
140016130,03/11/2014 12:00:00 AM,6:26,03/10/2014 12:00:00 AM,2:20,03/11/2014 12:00:00 AM,6:00,702,240,Auto Theft,232,7200  LYDIA AV,KANSAS CITY,64131,PJ5476,MPD,U,1,VIC,B,M,52,"7200 LYDIA AV
KANSAS CITY 64131
(38.996671794, -94.570845349)",98,2,7,163
140069386,09/26/2014 12:00:00 AM,14:37,09/17/2014 12:00:00 AM,18:00,09/18/2014 12:00:00 AM,16:00,702,240,Auto Theft,415,500  NW 72 ST,KANSAS CITY,64118,PC0514,NPD,N,1,SUS,U,U,,"500 NW 72 ST
KANSAS CITY 64118
(39.224708365, -94.574410509)",,,4,154
140008977,02/08/2014 12:00:00 AM,11:41,02/08/2014 12:00:00 AM,11:38,,,702,240,Auto Theft,531,1300  E BANNISTER RD,KANSAS CITY,64131,PJ6490,SPD,U,1,SUS,W,M,27,"1300 E BANNISTER RD
KANSAS CITY 64131
(38.955247189, -94.575230111)",81,2,7,163
140009700,02/11/2014 12:00:00 AM,17:45,02/11/2014 12:00:00 AM,14:30,02/11/2014 12:00:00 AM,17:00,702,240,Auto Theft,123,1700  E 17 TE,KANSAS CITY,64110,PJ1421,CPD,U,1,VIC,B,M,63,"1700 E 17
TE KANSAS CITY 64110
(39.092065753, -94.561971321)",54,3,7,92
140082294,11/14/2014 12:00:00 AM,8:20,11/13/2014 12:00:00 AM,22:30,11/14/2014 12:00:00 AM,7:50,702,240,Auto Theft,231,7500  TERRACE ST,KANSAS CITY,64114,PJ5624,MPD,U,1,VIC,U,M,,"7500 TERRACE ST
KANSAS CITY 64114
(38.992711401, -94.605756031)",147,1,7,162
140011345,02/19/2014 12:00:00 AM,8:07,02/18/2014 12:00:00 AM,23:30,02/19/2014 12:00:00 AM,7:45,702,240,Auto Theft,233,8100  PASEO,KANSAS CITY,64131,PJ5952,MPD,U,1,SUS,U,U,,"8100 PASEO
KANSAS CITY 64131
(38.965376871, -94.57690603)",81,2,7,163
140063368,09/03/2014 12:00:00 AM,21:50,09/03/2014 12:00:00 AM,21:47,,,702,240,Auto Theft,233,8200  TROOST AV,KANSAS CITY,64131,PJ6003,MPD,U,1,VIC,W,M,46,"8200 TROOST AV
KANSAS CITY 64131
(38.979654223, -94.576305354)",197,2,7,163
140084948,11/25/2014 12:00:00 AM,4:10,11/25/2014 12:00:00 AM,4:08,,,702,240,Auto Theft,143,1200  E 44 ST,KANSAS CITY,64110,PJ3480,CPD,U,1,SUS,U,U,,"1200 E 44 ST
KANSAS CITY 64110
(39.047198199, -94.571049303)",204,3,7,165
140043410,06/23/2014 12:00:00 AM,8:14,06/22/2014 12:00:00 AM,18:00,06/23/2014 12:00:00 AM,9:00,702,240,Auto Theft,642,10200  N PARK AV,KANSAS CITY,64155,PC0189,SCP,U,1,VIC,,,,"10200 N PARK AV
KANSAS CITY 64155
(39.278795321, -94.549800074)",244,6,4,82
140027203,04/23/2014 12:00:00 AM,13:16,04/21/2014 12:00:00 AM,18:00,04/21/2014 12:00:00 AM,18:15,702,240,Auto Theft,134,300  W 47 ST,KANSAS CITY,64110,PJ3703,CPD,U,1,VIC,B,M,21,"300 W 47 ST
KANSAS CITY 64110
(39.042312643, -94.590460091)",103,4,7,44
140057971,08/15/2014 12:00:00 AM,16:05,08/12/2014 12:00:00 AM,15:00,,,702,240,Auto Theft,532,10200  BELMONT AV,KANSAS CITY,64134,PJ6749,SPD,U,1,VIC,B,F,31,"10200 BELMONT AV
KANSAS CITY 64134
(38.939942655, -94.517316097)",108,2,7,143
