"timestamp","name_of_shelter","date_of_shelter_bed","current_bed_availability_mal","current_bed_availability_fem","current_room_availability_fam","current_bed_availability_unaccyouth","current_bed_availability_lgbtq","current_bed_availability_for_transitional_youth","current_bed_availability_for_domestic_violence_survivors"
"2022-07-15T06:11:36.000","Lion House","2022-07-15T00:00:00.000",,,,,"5",,
"2022-07-15T11:31:40.000","City Union Mission","2022-07-15T00:00:00.000","87","0","0","0","0","0","0"
"2022-07-16T10:37:22.000","City Union Mission","2022-07-16T00:00:00.000","99","0","0","0","0","0","0"
"2022-07-17T10:33:16.000","City Union Mission","2022-07-17T00:00:00.000","104","0","0","0","0","0","0"
"2022-07-18T07:22:24.000","Lion House","2022-07-18T00:00:00.000",,,,,"5",,
"2022-07-18T08:47:52.000","City Union Mission","2022-01-07T00:00:00.000","111","0","0","0","0","0","0"
"2022-07-19T02:53:52.000","Synergy Services","2022-07-19T00:00:00.000",,,,,,,"0"
"2022-07-19T06:51:22.000","Lion House","2022-07-19T00:00:00.000",,,,,"5",,
"2022-07-19T11:31:02.000","City Union Mission","2022-07-19T00:00:00.000","104","0","0","0","0","0","0"
"2022-07-20T01:02:11.000","Synergy Services","2022-07-20T00:00:00.000",,,,,,,"0"
"2022-07-20T07:11:56.000","Lion House","2022-07-20T00:00:00.000",,,,,"5",,
"2022-07-20T23:08:11.000","Synergy Services","2022-07-21T00:00:00.000",,,,,,,"2"
"2022-07-21T07:00:41.000","Lion House","2022-07-21T00:00:00.000",,,,,"6",,
"2022-07-21T22:39:51.000","Synergy Services","2022-07-21T00:00:00.000",,,,,,,"0"
"2022-07-22T09:18:01.000","Lion House","2022-07-22T00:00:00.000",,,,,"6",,
"2022-07-24T23:27:53.000","Synergy Services","2022-07-25T00:00:00.000",,,,,,,"0"
"2022-07-26T06:05:23.000","Synergy Services","2022-07-26T00:00:00.000",,,,,,,"1"
"2022-07-27T23:30:09.000","Synergy Services","2022-07-28T00:00:00.000",,,,,,,"0"
"2022-07-28T22:24:52.000","Synergy Services","2022-07-28T00:00:00.000",,,,,,,"0"
"2022-08-01T06:03:28.000","Synergy Services","2022-08-01T00:00:00.000",,,,,,,"0"
"2022-08-01T22:31:46.000","Synergy Services","2022-08-02T00:00:00.000",,,,,,,"0"
"2022-08-03T01:08:17.000","Synergy Services","2022-08-03T00:00:00.000",,,,,,,"0"
"2022-08-04T00:25:56.000","Synergy Services","2022-08-04T00:00:00.000",,,,,,,"0"
"2022-08-07T22:06:55.000","Synergy Services","2022-08-08T00:00:00.000",,,,,,,"0"
"2022-08-09T02:24:17.000","Synergy Services","2022-08-09T00:00:00.000",,,,,,,"0"
"2022-08-10T03:25:05.000","Synergy Services","2022-08-10T00:00:00.000",,,,,,,"0"
"2022-08-10T23:02:21.000","Synergy Services","2022-08-11T00:00:00.000",,,,,,,"0"
"2022-08-11T23:12:54.000","Synergy Services","2022-08-11T00:00:00.000",,,,,,,"0"
"2022-08-16T01:08:34.000","Synergy Services","2022-08-16T00:00:00.000",,,,,,,"0"
"2022-08-18T02:42:12.000","Synergy Services","2022-08-18T00:00:00.000",,,,,,,"0"
"2022-08-19T01:24:54.000","Synergy Services","2022-08-18T00:00:00.000",,,,,,,"0"
"2022-08-19T12:49:07.000","Lion House","2022-08-19T00:00:00.000",,,,,"1",,
"2022-08-22T00:14:09.000","Synergy Services","2022-08-22T00:00:00.000",,,,,,,"0"
"2022-08-22T11:40:27.000","Lion House","2022-08-22T00:00:00.000",,,,,"1","1",
"2022-08-24T00:39:28.000","Synergy Services","2022-08-24T00:00:00.000",,,,,,,"0"
"2022-08-24T23:31:48.000","Synergy Services","2022-08-25T00:00:00.000",,,,,,,"0"
