Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160085328,11/12/2016 12:00:00 AM,14:46,11/12/2016 12:00:00 AM,14:03,12/11/2016 12:00:00 AM,14:24,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
160085328,11/12/2016 12:00:00 AM,14:46,11/12/2016 12:00:00 AM,14:03,12/11/2016 12:00:00 AM,14:24,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,2,SUS,B,F,18,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
160085317,11/12/2016 12:00:00 AM,14:17,11/12/2016 12:00:00 AM,13:30,12/11/2016 12:00:00 AM,13:45,650,23G,Stealing Auto Parts/,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,W,F,27,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160085328,11/12/2016 12:00:00 AM,14:46,11/12/2016 12:00:00 AM,14:03,12/11/2016 12:00:00 AM,14:24,630,23C,Stealing Shoplifting,643,8400  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,B,M,19,N,"8400 N CHURCH RD
KANSAS CITY 64157
(39.245, -94.4618)",244,6,4,152
160085317,11/12/2016 12:00:00 AM,14:17,11/12/2016 12:00:00 AM,13:30,12/11/2016 12:00:00 AM,13:45,650,23G,Stealing Auto Parts/,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160085045,11/11/2016 12:00:00 AM,12:28,11/02/2016 12:00:00 AM,16:15,,,1120,26A,Fraud/Confidence Gam,644,10800  N PALMER AV,KANSAS CITY,64157,PC0124,SCP,U,1,SUS,U,U,,N,"10800 N PALMER AV
KANSAS CITY 64157
(39.2893, -94.4886)",244,6,4,152
160085079,11/11/2016 12:00:00 AM,14:47,11/09/2016 12:00:00 AM,16:00,10/11/2016 12:00:00 AM,16:30,670,23D,Stealing from Buildi,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,F,39,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160085079,11/11/2016 12:00:00 AM,14:47,11/09/2016 12:00:00 AM,16:00,10/11/2016 12:00:00 AM,16:30,670,23D,Stealing from Buildi,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160084970,11/11/2016 12:00:00 AM,2:12,11/11/2016 12:00:00 AM,2:05,,,801,13B,Non Aggravated Assau,644,8500  NE 110 ST,KANSAS CITY,64157,PC0127,SCP,Y,1,ARR,W,M,34,N,"8500 NE 110 ST
KANSAS CITY 64157
(39.2948, -94.4798)",244,6,4,152
160084970,11/11/2016 12:00:00 AM,2:12,11/11/2016 12:00:00 AM,2:05,,,801,13B,Non Aggravated Assau,644,8500  NE 110 ST,KANSAS CITY,64157,PC0127,SCP,Y,1,VIC,W,F,35,N,"8500 NE 110 ST
KANSAS CITY 64157
(39.2948, -94.4798)",244,6,4,152
160085168,11/11/2016 12:00:00 AM,21:10,11/11/2016 12:00:00 AM,21:00,,,403,13A,Agg Assault - Domest,644,11400  N FARLEY AV,KANSAS CITY,64157,PC0078,SCP,Y,1,VIC,W,F,35,N,"11400 N FARLEY AV
KANSAS CITY 64157
(39.3004, -94.4723)",244,6,4,152
160085045,11/11/2016 12:00:00 AM,12:28,11/02/2016 12:00:00 AM,16:15,,,1120,26A,Fraud/Confidence Gam,644,10800  N PALMER AV,KANSAS CITY,64157,PC0124,SCP,N,1,VIC,W,F,36,N,"10800 N PALMER AV
KANSAS CITY 64157
(39.2893, -94.4886)",244,6,4,152
160085168,11/11/2016 12:00:00 AM,21:10,11/11/2016 12:00:00 AM,21:00,,,403,13A,Agg Assault - Domest,644,11400  N FARLEY AV,KANSAS CITY,64157,PC0078,SCP,Y,1,ARR,W,M,40,N,"11400 N FARLEY AV
KANSAS CITY 64157
(39.3004, -94.4723)",244,6,4,152
160084748,11/10/2016 12:00:00 AM,9:56,11/10/2016 12:00:00 AM,1:00,,,1750,11D,Sex Off Fondle - mol,641,8300  NE 83 ST ,KANSAS CITY,64158,PC0406,SCP,U,1,SUS,W,M,60,N,"8300 NE 83 ST
KANSAS CITY 64158
(39.2425, -94.4811)",244,6,4,122
160084748,11/10/2016 12:00:00 AM,9:56,11/10/2016 12:00:00 AM,1:00,,,1750,11D,Sex Off Fondle - mol,641,8300  NE 83 ST ,KANSAS CITY,64158,PC0406,SCP,U,1,VIC,W,F,,N,"8300 NE 83 ST
KANSAS CITY 64158
(39.2425, -94.4811)",244,6,4,122
160084404,11/09/2016 12:00:00 AM,1:47,11/09/2016 12:00:00 AM,1:40,,,501,220,Burglary - Residence,644,8000  NE 113 ST,KANSAS CITY,64157,PC0124,SCP,U,2,VIC,W,F,29,N,"8000 NE 113 ST
KANSAS CITY 64157
(39.2975, -94.4872)",244,6,4,152
160084524,11/09/2016 12:00:00 AM,13:42,11/05/2016 12:00:00 AM,11:03,,,1122,26B,Credit/Debit/ATM Car,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,F,23,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160084555,11/09/2016 12:00:00 AM,15:16,10/24/2016 12:00:00 AM,12:00,07/11/2016 12:00:00 AM,12:00,1122,26B,Credit/Debit/ATM Car,412,600  NW 68 ST,KANSAS CITY,64158,PC0599,NPD,N,1,SUS,U,U,,N,"600 NW 68 ST
KANSAS CITY 64158
(39.2174, -94.588)",225,5,4,154
160084404,11/09/2016 12:00:00 AM,1:47,11/09/2016 12:00:00 AM,1:40,,,501,220,Burglary - Residence,644,8000  NE 113 ST,KANSAS CITY,64157,PC0124,SCP,U,1,SUS,U,U,,N,"8000 NE 113 ST
KANSAS CITY 64157
(39.2975, -94.4872)",244,6,4,152
160084555,11/09/2016 12:00:00 AM,15:16,10/24/2016 12:00:00 AM,12:00,07/11/2016 12:00:00 AM,12:00,1122,26B,Credit/Debit/ATM Car,412,600  NW 68 ST,KANSAS CITY,64158,PC0599,NPD,N,1,VIC,W,F,46,N,"600 NW 68 ST
KANSAS CITY 64158
(39.2174, -94.588)",225,5,4,154
160084553,11/09/2016 12:00:00 AM,15:16,10/24/2016 12:00:00 AM,14:00,07/11/2016 12:00:00 AM,23:00,690,23H,Stealing All Other,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0430,SCP,N,1,VIC,W,F,46,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160084476,11/09/2016 12:00:00 AM,11:57,11/05/2016 12:00:00 AM,8:00,08/11/2016 12:00:00 AM,15:00,670,23D,Stealing from Buildi,641,8600  NE 75 TE,KANSAS CITY,64158,PC0472,SCP,N,1,SUS,U,U,,N,"8600 NE 75
TE KANSAS CITY 64158
(39.2304, -94.4787)",244,6,4,122
160084476,11/09/2016 12:00:00 AM,11:57,11/05/2016 12:00:00 AM,8:00,08/11/2016 12:00:00 AM,15:00,670,23D,Stealing from Buildi,641,8600  NE 75 TE,KANSAS CITY,64158,PC0472,SCP,N,1,VIC,W,F,42,N,"8600 NE 75
TE KANSAS CITY 64158
(39.2304, -94.4787)",244,6,4,122
160084404,11/09/2016 12:00:00 AM,1:47,11/09/2016 12:00:00 AM,1:40,,,501,220,Burglary - Residence,644,8000  NE 113 ST,KANSAS CITY,64157,PC0124,SCP,U,3,VIC,W,F,,N,"8000 NE 113 ST
KANSAS CITY 64157
(39.2975, -94.4872)",244,6,4,152
160084404,11/09/2016 12:00:00 AM,1:47,11/09/2016 12:00:00 AM,1:40,,,702,240,Auto Theft,644,8000  NE 113 ST,KANSAS CITY,64157,PC0124,SCP,U,3,VIC,W,F,,N,"8000 NE 113 ST
KANSAS CITY 64157
(39.2975, -94.4872)",244,6,4,152
160084553,11/09/2016 12:00:00 AM,15:16,10/24/2016 12:00:00 AM,14:00,07/11/2016 12:00:00 AM,23:00,690,23H,Stealing All Other,641,7900  N FLINTLOCK RD,KANSAS CITY,64158,PC0430,SCP,U,1,SUS,U,U,,N,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.2379, -94.469)",244,6,4,122
160084404,11/09/2016 12:00:00 AM,1:47,11/09/2016 12:00:00 AM,1:40,,,702,240,Auto Theft,644,8000  NE 113 ST,KANSAS CITY,64157,PC0124,SCP,U,2,VIC,W,F,29,N,"8000 NE 113 ST
KANSAS CITY 64157
(39.2975, -94.4872)",244,6,4,152
160084404,11/09/2016 12:00:00 AM,1:47,11/09/2016 12:00:00 AM,1:40,,,501,220,Burglary - Residence,644,8000  NE 113 ST,KANSAS CITY,64157,PC0124,SCP,U,1,VIC,W,M,29,N,"8000 NE 113 ST
KANSAS CITY 64157
(39.2975, -94.4872)",244,6,4,152
160084404,11/09/2016 12:00:00 AM,1:47,11/09/2016 12:00:00 AM,1:40,,,702,240,Auto Theft,644,8000  NE 113 ST,KANSAS CITY,64157,PC0124,SCP,U,1,VIC,W,M,29,N,"8000 NE 113 ST
KANSAS CITY 64157
(39.2975, -94.4872)",244,6,4,152
160084404,11/09/2016 12:00:00 AM,1:47,11/09/2016 12:00:00 AM,1:40,,,702,240,Auto Theft,644,8000  NE 113 ST,KANSAS CITY,64157,PC0124,SCP,U,1,SUS,U,U,,N,"8000 NE 113 ST
KANSAS CITY 64157
(39.2975, -94.4872)",244,6,4,152
160084524,11/09/2016 12:00:00 AM,13:42,11/05/2016 12:00:00 AM,11:03,,,1122,26B,Credit/Debit/ATM Car,643,9200  NE M 152 HW,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"9200 NE M
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160084221,11/08/2016 12:00:00 AM,11:21,11/07/2016 12:00:00 AM,14:30,08/11/2016 12:00:00 AM,11:20,502,220,Burglary - Non Resid,644,9800  N TOPPING AV,KANSAS CITY,64157,PC0175,SCP,U,1,VIC,W,M,73,N,"9800 N TOPPING AV
KANSAS CITY 64157
(39.2707, -94.5111)",244,6,4,126
160084248,11/08/2016 12:00:00 AM,13:59,10/27/2016 12:00:00 AM,15:15,,,1198,26F,Identity Theft,641,9100  NE BARRY RD,KANSAS CITY,64157,,,U,1,VIC,,,,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160084248,11/08/2016 12:00:00 AM,13:59,10/27/2016 12:00:00 AM,15:15,,,1120,26A,Fraud/Confidence Gam,641,9100  NE BARRY RD,KANSAS CITY,64157,,,U,2,SUS,B,F,30,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160084248,11/08/2016 12:00:00 AM,13:59,10/27/2016 12:00:00 AM,15:15,,,1120,26A,Fraud/Confidence Gam,641,9100  NE BARRY RD,KANSAS CITY,64157,,,U,2,VIC,W,F,34,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160084248,11/08/2016 12:00:00 AM,13:59,10/27/2016 12:00:00 AM,15:15,,,1198,26F,Identity Theft,641,9100  NE BARRY RD,KANSAS CITY,64157,,,U,1,SUS,B,F,20,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160084248,11/08/2016 12:00:00 AM,13:59,10/27/2016 12:00:00 AM,15:15,,,1198,26F,Identity Theft,641,9100  NE BARRY RD,KANSAS CITY,64157,,,U,2,VIC,W,F,34,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160084248,11/08/2016 12:00:00 AM,13:59,10/27/2016 12:00:00 AM,15:15,,,1120,26A,Fraud/Confidence Gam,641,9100  NE BARRY RD,KANSAS CITY,64157,,,U,1,SUS,B,F,20,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160084221,11/08/2016 12:00:00 AM,11:21,11/07/2016 12:00:00 AM,14:30,08/11/2016 12:00:00 AM,11:20,502,220,Burglary - Non Resid,644,9800  N TOPPING AV,KANSAS CITY,64157,PC0175,SCP,U,1,SUS,U,U,,N,"9800 N TOPPING AV
KANSAS CITY 64157
(39.2707, -94.5111)",244,6,4,126
160084248,11/08/2016 12:00:00 AM,13:59,10/27/2016 12:00:00 AM,15:15,,,1198,26F,Identity Theft,641,9100  NE BARRY RD,KANSAS CITY,64157,,,U,2,SUS,B,F,30,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160084248,11/08/2016 12:00:00 AM,13:59,10/27/2016 12:00:00 AM,15:15,,,1120,26A,Fraud/Confidence Gam,641,9100  NE BARRY RD,KANSAS CITY,64157,,,U,1,VIC,,,,N,"9100 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.4667)",244,6,4,152
160083806,11/07/2016 12:00:00 AM,2:14,11/06/2016 12:00:00 AM,22:30,07/11/2016 12:00:00 AM,1:00,670,23D,Stealing from Buildi,643,10700  N MCKINLEY TE,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,W,M,44,N,"10700 N MCKINLEY
TE KANSAS CITY 64157
(39.2876, -94.4751)",244,6,4,152
160083806,11/07/2016 12:00:00 AM,2:14,11/06/2016 12:00:00 AM,22:30,07/11/2016 12:00:00 AM,1:00,670,23D,Stealing from Buildi,643,10700  N MCKINLEY TE,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,M,68,N,"10700 N MCKINLEY
TE KANSAS CITY 64157
(39.2876, -94.4751)",244,6,4,152
160083632,11/06/2016 12:00:00 AM,6:45,11/06/2016 12:00:00 AM,6:40,,,802,13B,Non Agg Assault Dome,643,8800  NE 106 PL,KANSAS CITY,64157,PC0168,SCP,U,1,SUS,W,M,23,N,"8800 NE 106 PL
KANSAS CITY 64157
(39.2856, -94.4725)",244,6,4,152
160083702,11/06/2016 12:00:00 AM,14:26,01/01/2015 12:00:00 AM,0:01,06/11/2016 12:00:00 AM,11:30,670,23D,Stealing from Buildi,644,7800  NE 109 CI,KANSAS CITY,64157,PC0124,SCP,U,1,SUS,U,U,,N,"7800 NE 109
CI KANSAS CITY 64157
(39.2916, -94.4884)",244,6,4,152
160083702,11/06/2016 12:00:00 AM,14:26,01/01/2015 12:00:00 AM,0:01,06/11/2016 12:00:00 AM,11:30,670,23D,Stealing from Buildi,644,7800  NE 109 CI,KANSAS CITY,64157,PC0124,SCP,U,1,VIC,W,F,40,N,"7800 NE 109
CI KANSAS CITY 64157
(39.2916, -94.4884)",244,6,4,152
160083632,11/06/2016 12:00:00 AM,6:45,11/06/2016 12:00:00 AM,6:40,,,802,13B,Non Agg Assault Dome,643,8800  NE 106 PL,KANSAS CITY,64157,PC0168,SCP,Y,1,VIC,W,F,22,N,"8800 NE 106 PL
KANSAS CITY 64157
(39.2856, -94.4725)",244,6,4,152
160083425,11/05/2016 12:00:00 AM,10:58,11/03/2016 12:00:00 AM,18:00,05/11/2016 12:00:00 AM,9:00,670,23D,Stealing from Buildi,643,8800  N OXFORD AV,KANSAS CITY,64157,PC0282,SCP,N,2,VIC,W,M,47,N,"8800 N OXFORD AV
KANSAS CITY 64157
(39.2521, -94.4646)",244,6,4,152
160083425,11/05/2016 12:00:00 AM,10:58,11/03/2016 12:00:00 AM,18:00,05/11/2016 12:00:00 AM,9:00,670,23D,Stealing from Buildi,643,8800  N OXFORD AV,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,U,U,,N,"8800 N OXFORD AV
KANSAS CITY 64157
(39.2521, -94.4646)",244,6,4,152
160083410,11/05/2016 12:00:00 AM,8:56,11/05/2016 12:00:00 AM,0:30,05/11/2016 12:00:00 AM,7:30,1401,290,Property Damage,643,9900  N ASH AV,KANSAS CITY,64157,PC0213,SCP,U,1,SUS,U,U,,N,"9900 N ASH AV
KANSAS CITY 64157
(39.2719, -94.4513)",244,6,4,152
160083410,11/05/2016 12:00:00 AM,8:56,11/05/2016 12:00:00 AM,0:30,05/11/2016 12:00:00 AM,7:30,1401,290,Property Damage,643,9900  N ASH AV,KANSAS CITY,64157,PC0213,SCP,U,1,VIC,W,M,47,N,"9900 N ASH AV
KANSAS CITY 64157
(39.2719, -94.4513)",244,6,4,152
160083425,11/05/2016 12:00:00 AM,10:58,11/03/2016 12:00:00 AM,18:00,05/11/2016 12:00:00 AM,9:00,670,23D,Stealing from Buildi,643,8800  N OXFORD AV,KANSAS CITY,64157,PC0282,SCP,N,1,VIC,W,F,43,N,"8800 N OXFORD AV
KANSAS CITY 64157
(39.2521, -94.4646)",244,6,4,152
160083155,11/04/2016 12:00:00 AM,10:43,11/03/2016 12:00:00 AM,21:00,04/11/2016 12:00:00 AM,7:00,640,23F,Stealing From Auto,643,9000  N MANNING AV,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,,,,N,"9000 N MANNING AV
KANSAS CITY 64157
(39.2557, -94.4695)",244,6,4,152
160083337,11/04/2016 12:00:00 AM,22:08,11/04/2016 12:00:00 AM,19:36,04/11/2016 12:00:00 AM,21:00,670,23D,Stealing from Buildi,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,2,VIC,W,M,23,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160083337,11/04/2016 12:00:00 AM,22:08,11/04/2016 12:00:00 AM,19:36,04/11/2016 12:00:00 AM,21:00,670,23D,Stealing from Buildi,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160083337,11/04/2016 12:00:00 AM,22:08,11/04/2016 12:00:00 AM,19:36,04/11/2016 12:00:00 AM,21:00,670,23D,Stealing from Buildi,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,W,F,23,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160083155,11/04/2016 12:00:00 AM,10:43,11/03/2016 12:00:00 AM,21:00,04/11/2016 12:00:00 AM,7:00,640,23F,Stealing From Auto,643,9000  N MANNING AV,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"9000 N MANNING AV
KANSAS CITY 64157
(39.2557, -94.4695)",244,6,4,152
160082781,11/03/2016 12:00:00 AM,4:20,11/03/2016 12:00:00 AM,3:20,03/11/2016 12:00:00 AM,3:40,640,23F,Stealing From Auto,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,VIC,W,M,47,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160082892,11/03/2016 12:00:00 AM,12:53,11/03/2016 12:00:00 AM,12:00,,,1002,250,Forged Checks,643,8400  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,W,M,,N,"8400 N FLINTLOCK RD
KANSAS CITY 64157
(39.245, -94.4655)",244,6,4,152
160082781,11/03/2016 12:00:00 AM,4:20,11/03/2016 12:00:00 AM,3:20,03/11/2016 12:00:00 AM,3:40,640,23F,Stealing From Auto,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160082892,11/03/2016 12:00:00 AM,12:53,11/03/2016 12:00:00 AM,12:00,,,1002,250,Forged Checks,643,8400  N FLINTLOCK RD,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,W,M,55,N,"8400 N FLINTLOCK RD
KANSAS CITY 64157
(39.245, -94.4655)",244,6,4,152
160082634,11/02/2016 12:00:00 AM,16:58,10/31/2016 12:00:00 AM,8:00,,,801,13B,Non Aggravated Assau,643,8800  NE 109 ST,KANSAS CITY,64157,PC0133,SCP,N,1,SUS,W,M,40,N,"8800 NE 109 ST
KANSAS CITY 64157
(39.2913, -94.4731)",244,6,4,152
160082634,11/02/2016 12:00:00 AM,16:58,10/31/2016 12:00:00 AM,8:00,,,801,13B,Non Aggravated Assau,643,8800  NE 109 ST,KANSAS CITY,64157,PC0133,SCP,N,1,VIC,W,F,,N,"8800 NE 109 ST
KANSAS CITY 64157
(39.2913, -94.4731)",244,6,4,152
160082730,11/02/2016 12:00:00 AM,22:39,11/02/2016 12:00:00 AM,19:00,,,802,13B,Non Agg Assault Dome,644,10900  N RANDOLPH AV,KANSAS CITY,64157,PC0124,SCP,Y,1,VIC,W,M,18,N,"10900 N RANDOLPH AV
KANSAS CITY 64157
(39.2925, -94.4913)",244,6,4,152
160082730,11/02/2016 12:00:00 AM,22:39,11/02/2016 12:00:00 AM,19:00,,,802,13B,Non Agg Assault Dome,644,10900  N RANDOLPH AV,KANSAS CITY,64157,PC0124,SCP,Y,1,SUS,W,M,54,N,"10900 N RANDOLPH AV
KANSAS CITY 64157
(39.2925, -94.4913)",244,6,4,152
160082296,11/01/2016 12:00:00 AM,12:41,10/28/2016 12:00:00 AM,16:00,,12:00,501,220,Burglary - Residence,643,9600  N SMALLEY AV,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"9600 N SMALLEY AV
KANSAS CITY 64157
(39.2946, -94.4881)",244,6,4,152
160082296,11/01/2016 12:00:00 AM,12:41,10/28/2016 12:00:00 AM,16:00,,12:00,501,220,Burglary - Residence,643,9600  N SMALLEY AV,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"9600 N SMALLEY AV
KANSAS CITY 64157
(39.2946, -94.4881)",244,6,4,152
160082057,10/31/2016 12:00:00 AM,23:30,10/31/2016 12:00:00 AM,16:00,,21:00,650,23G,Stealing Auto Parts/,643,NE 98 ST and N SKILES AV,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,F,23,N,"98 ST and N SKILES AV
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160081881,10/31/2016 12:00:00 AM,11:37,10/30/2016 12:00:00 AM,21:00,,,640,23F,Stealing From Auto,643,10100  NE COOKINGHAM DR,KANSAS CITY,64158,PC0213,SCP,U,1,VIC,W,F,27,N,"10100 NE COOKINGHAM DR
KANSAS CITY 64158
(39.2685, -94.4541)",,,4,121
160082098,10/31/2016 12:00:00 AM,22:43,10/31/2016 12:00:00 AM,22:15,,,3079,,Attempt Suicide by O,644,8600  NE 112 ST,KANSAS CITY,64157,PC0057,SCP,U,1,VIC,W,F,,N,"8600 NE 112 ST
KANSAS CITY 64157
(39.2965, -94.4772)",244,6,4,152
160081929,10/31/2016 12:00:00 AM,14:02,10/31/2016 12:00:00 AM,11:15,,11:26,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,W,F,35,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160081881,10/31/2016 12:00:00 AM,11:37,10/30/2016 12:00:00 AM,21:00,,,640,23F,Stealing From Auto,643,10100  NE COOKINGHAM DR,KANSAS CITY,64158,PC0213,SCP,U,1,SUS,U,U,,N,"10100 NE COOKINGHAM DR
KANSAS CITY 64158
(39.2685, -94.4541)",,,4,121
160081929,10/31/2016 12:00:00 AM,14:02,10/31/2016 12:00:00 AM,11:15,,11:26,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160082057,10/31/2016 12:00:00 AM,23:30,10/31/2016 12:00:00 AM,16:00,,21:00,650,23G,Stealing Auto Parts/,643,NE 98 ST and N SKILES AV,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"98 ST and N SKILES AV
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160081649,10/30/2016 12:00:00 AM,13:21,10/30/2016 12:00:00 AM,13:21,,,2100,90D,Driving Under Influe,643,9700  N LEWIS AV,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,,,,N,"9700 N LEWIS AV
KANSAS CITY 64157
(39.2692, -94.4757)",244,6,4,152
160081649,10/30/2016 12:00:00 AM,13:21,10/30/2016 12:00:00 AM,13:21,,,2100,90D,Driving Under Influe,643,9700  N LEWIS AV,KANSAS CITY,64157,PC0207,SCP,U,1,ARR,W,M,32,N,"9700 N LEWIS AV
KANSAS CITY 64157
(39.2692, -94.4757)",244,6,4,152
160081399,10/29/2016 12:00:00 AM,13:44,10/28/2016 12:00:00 AM,20:50,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,SUS,W,F,35,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160081381,10/29/2016 12:00:00 AM,12:10,10/29/2016 12:00:00 AM,10:55,,,670,23D,Stealing from Buildi,,9000  NE BARRY RD,KANSAS CITY,64157,,,U,1,VIC,W,F,22,N,"9000 NE BARRY RD
KANSAS CITY 64157
(39.245, -94.468)",244,6,4,152
160081392,10/29/2016 12:00:00 AM,13:30,10/29/2016 12:00:00 AM,3:00,,12:00,670,23D,Stealing from Buildi,644,11300  N BOOTH AV,KANSAS CITY,64157,PC0057,SCP,U,1,SUS,U,U,,N,"11300 N BOOTH AV
KANSAS CITY 64157
(39.2981, -94.4778)",244,6,4,152
160081401,10/29/2016 12:00:00 AM,13:46,10/29/2016 12:00:00 AM,11:05,,,1122,26B,Credit/Debit/ATM Car,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160081364,10/29/2016 12:00:00 AM,11:46,10/28/2016 12:00:00 AM,19:00,,9:30,650,23G,Stealing Auto Parts/,643,9700  N DONNELLY AV,KANSAS CITY,64157,PC0207,SCP,N,1,VIC,W,M,32,N,"9700 N DONNELLY AV
KANSAS CITY 64157
(39.2709, -94.4774)",244,6,4,152
160081392,10/29/2016 12:00:00 AM,13:30,10/29/2016 12:00:00 AM,3:00,,12:00,702,240,Auto Theft,644,11300  N BOOTH AV,KANSAS CITY,64157,PC0057,SCP,U,2,VIC,B,F,,N,"11300 N BOOTH AV
KANSAS CITY 64157
(39.2981, -94.4778)",244,6,4,152
160081392,10/29/2016 12:00:00 AM,13:30,10/29/2016 12:00:00 AM,3:00,,12:00,670,23D,Stealing from Buildi,644,11300  N BOOTH AV,KANSAS CITY,64157,PC0057,SCP,U,2,VIC,B,F,,N,"11300 N BOOTH AV
KANSAS CITY 64157
(39.2981, -94.4778)",244,6,4,152
160081392,10/29/2016 12:00:00 AM,13:30,10/29/2016 12:00:00 AM,3:00,,12:00,702,240,Auto Theft,644,11300  N BOOTH AV,KANSAS CITY,64157,PC0057,SCP,U,1,VIC,B,F,26,N,"11300 N BOOTH AV
KANSAS CITY 64157
(39.2981, -94.4778)",244,6,4,152
