"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location_1"
"170017619","2017-03-11T00:00:00.000","16:37","2017-03-05T00:00:00.000","22:30","2017-03-11T00:00:00.000","16:00","502","220","Burglary - Non Resid","213","8300  E 57 ST","KANSAS CITY","64129","PJ4703","MPD","U","1","VIC",,,,"N","8300 E 57 ST
KANSAS CITY,  64129
(39.020332, -94.489316)"
"170021610","2017-03-27T00:00:00.000","08:36","2017-03-26T00:00:00.000","13:00","2017-03-27T00:00:00.000","08:00","502","220","Burglary - Non Resid","224","2100  E 63 ST","KANSAS CITY","64130","PJ4870","MPD","U","1","SUS","B","M","47","N","2100 E 63 ST
KANSAS CITY,  64130
(39.012725, -94.561547)"
"170066978","2017-07-30T00:00:00.000","07:07","2017-07-26T00:00:00.000","14:00","2017-07-26T00:00:00.000","23:59","403","13A","Agg Assault - Domest","233","8100  CAMPBELL ST","KANSAS CITY","64131","PJ5921","MPD","Y","1","SUS","B","M",,"Y","8100 CAMPBELL ST
KANSAS CITY,  64131
(38.980837, -94.578542)"
"170059681","2017-07-07T00:00:00.000","06:54","2017-07-07T00:00:00.000","00:01","2017-07-07T00:00:00.000","06:30","1401","290","Property Damage","543","11700  WINCHESTER AV","KANSAS CITY","64134","PJ7267","SPD","U","1","SUS","U","U",,"N","11700 WINCHESTER AV
KANSAS CITY,  64134
(38.911477, -94.511058)"
"170083182","2017-09-24T00:00:00.000","13:15","2017-09-22T00:00:00.000","20:00","2017-09-23T00:00:00.000","08:00","640","23F","Stealing From Auto","121","700  E 4 ST","KANSAS CITY","64106","PJ0378","CPD","U","1","SUS","U","U",,"N","700 E 4 ST
KANSAS CITY,  64106
(39.110641, -94.576109)"
"170048862","2017-05-29T00:00:00.000","21:10","2017-05-28T00:00:00.000","09:30",,,"401","13A","Aggravated Assault (","114","ALLEN ST and AVENIDA CESAR E. CHA","KANSAS CITY","64108","PJ1821","CPD","U","2","VIC","W","F","43","Y","ALLEN ST
CESAR E CHA KANSAS CITY,  64108"
"170079674","2017-09-12T00:00:00.000","13:49","2017-09-11T00:00:00.000","20:14",,,"831","13C","Intimidation","113","1700  GRAND BL","KANSAS CITY","64108","PJ1470","CPD","U","1","SUS","W","M",,"N","1700 GRAND
BL KANSAS CITY,  64108
(39.093177, -94.581253)"
"170100476","2017-11-28T00:00:00.000","15:55","2017-11-28T00:00:00.000","15:00",,,"403","13A","Agg Assault - Domest","133","3900  BROADWAY BL","KANSAS CITY","64111","PJ3104","CPD","Y","1","VIC","W","F","26","N","3900 BROADWAY
BL KANSAS CITY,  64111"
"170046557","2017-05-20T00:00:00.000","19:27","2017-05-20T00:00:00.000","19:27",,,"401","13A","Aggravated Assault (","312","6200  ST JOHN AV","KANSAS CITY","64124","PJ0433","EPD","U","1","VIC","W","M","33","Y","6200 ST JOHN AV
KANSAS CITY,  64124"
"170105693","2017-12-18T00:00:00.000","15:38","2017-12-17T00:00:00.000","04:00","2017-12-18T00:00:00.000","05:00","702","240","Auto Theft","121","1800  FRONT ST","KANSAS CITY","64120","PJ0069","CPD","U","1","SUS","B","F","32","N","1800 FRONT ST
KANSAS CITY,  64120
(39.120302, -94.562031)"
"170063451","2017-07-20T00:00:00.000","10:25","2017-07-19T00:00:00.000","16:11",,,"630","23C","Stealing Shoplifting","134","400  NICHOLS RD","KANSAS CITY","64111","PJ3793","CPD","U","2","SUS","B","F","20","N","400 NICHOLS RD
KANSAS CITY,  64111
(39.041257, -94.591644)"
"170102461","2017-12-06T00:00:00.000","10:49","2017-11-30T00:00:00.000","20:52",,,"301","120","Strong Arm Robbery","422","8600  N BOARDWALK AV","KANSAS CITY","64154","PP0321","NPD","N","2","SUS","B","F","25","N","8600 N BOARDWALK AV
KANSAS CITY,  64154
(39.252553, -94.65258)"
"170070449","2017-08-11T00:00:00.000","15:51","2017-07-11T00:00:00.000","12:00","2017-08-11T00:00:00.000","13:30","670","23D","Stealing from Buildi","533","00  W BRIDLESPUR TE","KANSAS CITY","64114","PJ6827","SPD","U","1","SUS","U","U",,"N","00 W BRIDLESPUR
TE KANSAS CITY,  64114"
"170078430","2017-09-07T00:00:00.000","22:39","2017-09-07T00:00:00.000","21:54",,,"640","23F","Stealing From Auto","312","5900  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","3","SUS","U","U",,"N","5900 WILSON AV
KANSAS CITY,  64123
(39.105695, -94.512192)"
"170016828","2017-03-08T00:00:00.000","15:49","2017-03-08T00:00:00.000","15:45",,,"402","13A","Agg Assault - Drive-","212","E 63 TR and I 435 HW","KANSAS CITY","64132","PJ4978","MPD","U","1","SUS","B","U",,"N","435 HW
KANSAS CITY,  64132"
"170015333","2017-03-02T00:00:00.000","17:10","2017-02-28T00:00:00.000","19:00","2017-03-01T00:00:00.000","06:30","1401","290","Property Damage","334","4700  E 45 ST","KANSAS CITY","64130","PJ3644","EPD","U","1","VIC","W","F","30","N","4700 E 45 ST
KANSAS CITY,  64130
(39.043765, -94.529939)"
"170055073","2017-06-20T00:00:00.000","16:00","2017-06-20T00:00:00.000","16:00",,,"801","13B","Non Aggravated Assau","333","E 39 ST and JACKSON AV","KANSAS CITY","64130","PJ3077","EPD","U","1","ARR","B","F","27","N","39 ST and JACKSON AV
KANSAS CITY,  64130"
"170053255","2017-06-14T00:00:00.000","13:57","2017-06-14T00:00:00.000","13:57",,,"1652","40C","Prostitution/Patroni","425","7600  NW 97 TE","KANSAS CITY","64153","PP0256","NPD","U","1","VIC",,,,"N","7600 NW 97
TE KANSAS CITY,  64153
(39.270947, -94.668393)"
"170092449","2017-10-28T00:00:00.000","16:32","2017-10-28T00:00:00.000","16:32",,,"630","23C","Stealing Shoplifting","422","9100  NW SKYVIEW AV","KANSAS CITY","64153","PP0285","NPD","U","2","SUS","B","F",,"N","9100 NW SKYVIEW AV
KANSAS CITY,  64153"
"170099808","2017-11-26T00:00:00.000","01:16","2017-11-26T00:00:00.000","01:15",,,"1850","35B","Possession of Drug E","312","INDEPENDENCE AV and WHITE AV","KANSAS CITY","64124","PJ0695","EPD","U","1","ARR","B","M","31","N","INDEPENDENCE AV
KANSAS CITY,  64124"
"170025032","2017-04-08T00:00:00.000","14:42","2017-04-07T00:00:00.000","19:45",,,"801","13B","Non Aggravated Assau","344","8306-A-B SNI-A-BAR RD","KANSAS CITY","64129","PJ4035","EPD","U","1","SUS","B","M",,"N","8306-A B SNI-A-BAR RD
KANSAS CITY,  64129
(39.031286, -94.487651)"
"170050242","2017-06-03T00:00:00.000","16:00","2017-06-03T00:00:00.000","01:00",,,"1401","290","Property Damage","222","1800  E 48 ST","KANSAS CITY","64130","PJ3848","MPD","N","1","SUS","B","M","27","N","1800 E 48 ST
KANSAS CITY,  64130
(39.039301, -94.563606)"
"170096285","2017-11-12T00:00:00.000","00:58","2017-11-12T00:00:00.000","00:58",,,"802","13B","Non Agg Assault Dome","422","9500  N AMBASSADOR DR","KANSAS CITY","64154","PP0258","NPD","Y","1","ARR","B","F",,"N","9500 N AMBASSADOR DR
KANSAS CITY,  64154
(39.263802, -94.656512)"
"170045111","2017-05-16T00:00:00.000","18:06","2017-05-05T00:00:00.000","18:37",,,"2100","90D","Driving Under Influe","412","NW ENGLEWOOD RD and N US 169 HW","KANSAS CITY","64118","PC0665","NPD","U","1","ARR","B","M","30","N","169 HW
KANSAS CITY,  64118"
"170012101","2017-02-15T00:00:00.000","15:41","2017-02-15T00:00:00.000","15:41",,,"2655","90J","Trespassing","315","INDEPENDENCE AV and TOPPING AV","KANSAS CITY","64123","PJ0661","EPD","U","1","VIC",,,,"N","INDEPENDENCE AV
KANSAS CITY,  64123"
"170069641","2017-08-09T00:00:00.000","00:48","2017-08-08T00:00:00.000","20:00","2017-08-09T00:00:00.000","00:20","640","23F","Stealing From Auto","113","100  SOUTHWEST BL","KANSAS CITY","64110","PJ1625","CPD","U","1","VIC","W","M","27","N","100 SOUTHWEST BL
KANSAS CITY,  64110
(39.090395, -94.584802)"
"170000710","2017-01-03T00:00:00.000","18:32","2016-12-30T00:00:00.000","15:30","2017-01-03T00:00:00.000","17:00","690","23H","Stealing All Other","531","8700  ELMWOOD AV","KANSAS CITY","64132","PJ6588","SPD","U","1","VIC",,,,"N","8700 ELMWOOD AV
KANSAS CITY,  64132"
"170106341","2017-12-20T00:00:00.000","19:53","2017-12-20T00:00:00.000","19:53",,,"670","23D","Stealing from Buildi","345","11000  E 51 ST","KANSAS CITY","64133","PJ4267","EPD","U","1","VIC","W","F","48","N","11000 E 51 ST
KANSAS CITY,  64133
(39.029326, -94.450745)"
"170083543","2017-09-25T00:00:00.000","18:03","2017-09-25T00:00:00.000","18:03",,,"2040","90Z","Violation Full Order","535","14500  S US 71 HWY WEST FRONT RD","KANSAS CITY","64147","PJ7443","SPD","U","1","SUS","W","M","23","N","14500 S US 71 HWY WEST FRONT RD
KANSAS CITY,  64147"
"170017437","2017-03-10T00:00:00.000","23:02","2017-03-10T00:00:00.000","23:02",,,"403","13A","Agg Assault - Domest","213","5100  SKILES AV","KANSAS CITY","64130","PJ4245","MPD","N","2","VIC","B","M",,"N","5100 SKILES AV
KANSAS CITY,  64130
(39.03038, -94.490306)"
"170006022","2017-01-24T00:00:00.000","18:15","2017-01-24T00:00:00.000","12:30","2017-01-24T00:00:00.000","17:30","702","240","Auto Theft",,"WESTPORT RD and BROADWAY","KANSAS CITY","99999",,,"U","1","VIC","W","M","23","N","WESTPORT RD
KANSAS CITY,  99999"
"170081153","2017-09-17T00:00:00.000","17:45","2017-09-17T00:00:00.000","17:45",,,"801","13B","Non Aggravated Assau","324","2400  NORTON AV","KANSAS CITY","64130","PJ2050","EPD","U","2","VIC","W","F","26","N","2400 NORTON AV
KANSAS CITY,  64130"
"170022375","2017-03-29T00:00:00.000","16:20","2017-03-29T00:00:00.000","16:00",,,"802","13B","Non Agg Assault Dome","543","11800  WINCHESTER AV","KANSAS CITY","64134","PJ7267","SPD","Y","1","VIC","B","F","23","N","11800 WINCHESTER AV
KANSAS CITY,  64134
(38.910036, -94.510638)"
"170051786","2017-06-09T00:00:00.000","08:37","2017-06-08T00:00:00.000","22:00","2017-06-09T00:00:00.000","07:30","1401","290","Property Damage","421","8000  NW MILREY DR","KANSAS CITY","64152","PP0398","NPD","U","1","VIC",,,,"N","8000 NW MILREY DR
KANSAS CITY,  64152
(39.240084, -94.662785)"
"170006848","2017-01-27T00:00:00.000","19:27","2017-01-27T00:00:00.000","19:15","2017-01-27T00:00:00.000","19:20","302","120","Armed Robbery","334","E 47 ST and CLEVELAND AV","KANSAS CITY","64130","PJ3785","EPD","U","1","VIC","B","M","23","Y","47 ST and CLEVELAND AV
KANSAS CITY,  64130"
"170092066","2017-10-27T00:00:00.000","05:28","2017-10-26T00:00:00.000","17:45","2017-10-27T00:00:00.000","04:47","640","23F","Stealing From Auto","534","11300  COLORADO AV","KANSAS CITY","64137","PJ7081","SPD","U","1","VIC","W","M","37","N","11300 COLORADO AV
KANSAS CITY,  64137
(38.919644, -94.529954)"
"170053483","2017-06-15T00:00:00.000","06:48","2017-06-14T00:00:00.000","17:00","2017-06-15T00:00:00.000","04:09","502","220","Burglary - Non Resid","311","800  N KANSAS AV","KANSAS CITY","64124","PJ0099","EPD","U","1","VIC",,,,"N","800 N KANSAS AV
KANSAS CITY,  64124
(39.122421, -94.546501)"
"170062774","2017-07-18T00:00:00.000","03:00","2017-07-18T00:00:00.000","03:00",,,"401","13A","Aggravated Assault (","542","8000  E 92 ST","KANSAS CITY","64134","PJ6443","SPD","U","1","VIC","B","F","63","Y","8000 E 92 ST
KANSAS CITY,  64134
(38.956881, -94.496038)"
"170006925","2017-01-28T00:00:00.000","05:24","2017-01-28T00:00:00.000","05:24",,,"2100","90D","Driving Under Influe","544","BRICKYARD RD and NOLAND RD","KANSAS CITY","99999","PJ6333","SPD","U","1","ARR","U","M","40","N","BRICKYARD RD
KANSAS CITY,  99999"
"170068001","2017-08-02T00:00:00.000","17:30","2017-08-02T00:00:00.000","17:00","2017-08-02T00:00:00.000","17:30","2054","90F","Interference with Cu","125","1200  E LINWOOD BL","KANSAS CITY","64109","PJ2541","CPD","U","1","VIC","B","M","40","N","1200 E LINWOOD
BL KANSAS CITY,  64109
(39.068631, -94.569897)"
"170043831","2017-05-10T00:00:00.000","17:29","2017-05-10T00:00:00.000","15:30",,,"2601","90Z","Misc Violation","331","CLEVELAND AV and E LINWOOD BL","KANSAS CITY","64130","PJ2586","EPD","U","1","VIC","W","F",,"N","E CLEVELAND AV
BL KANSAS CITY,  64130"
"170049802","2017-06-01T00:00:00.000","23:30","2017-06-01T00:00:00.000","23:29",,,"1050","250","Counterfeiting","113","100  E 13 ST","KANSAS CITY","64106","PJ1177","CPD","U","1","VIC",,,,"N","100 E 13 ST
KANSAS CITY,  64106
(39.098581, -94.58215)"
"170057059","2017-06-27T00:00:00.000","16:36","2017-06-27T00:00:00.000","12:00",,,"1120","26A","Fraud/Confidence Gam","141","800  E ARMOUR BL","KANSAS CITY","99999","PJ2847","CPD","U","1","SUS","U","U",,"N","800 E ARMOUR
BL KANSAS CITY,  99999
(39.063375, -94.575026)"
"170074784","2017-08-29T00:00:00.000","10:44",,,,,"640","280","Stealing From Auto",,,,"99999",,,"U","1","SUS","U","U",,"N","
,  99999"
"170088915","2017-10-15T00:00:00.000","14:13","2017-10-14T00:00:00.000","16:45",,,"690","23H","Stealing All Other","221","400  E 58 ST","KANSAS CITY","64113","PJ4539","MPD","U","1","VIC","W","M","34","N","400 E 58 ST
KANSAS CITY,  64113"
"170082279","2017-09-21T00:00:00.000","10:27","2017-09-21T00:00:00.000","10:27",,,"501","220","Burglary - Residence","144","4500  HANOVER CT","KANSAS CITY","64110","PJ3642","CPD","U","2","SUS","W","F",,"N","4500 HANOVER CT
KANSAS CITY,  64110
(39.043858, -94.56514)"
"170083976","2017-09-27T00:00:00.000","09:00","2017-09-27T00:00:00.000","09:00",,,"1849","35A","Possession/Sale/Dist","122","1100  TROOST AV","KANSAS CITY","99999","PJ1046","CPD","U","1","VIC",,,,"N","1100 TROOST AV
KANSAS CITY,  99999
(39.10068, -94.569846)"
"170004017","2017-01-17T00:00:00.000","08:33","2017-01-17T00:00:00.000","08:30",,,"403","13A","Agg Assault - Domest","122","1900  E 12 ST","KANSAS CITY","64106","PJ1067","CPD","Y","2","VIC","B","M","40","N","1900 E 12 ST
KANSAS CITY,  64106"
"170081840","2017-09-19T00:00:00.000","20:44","2017-09-18T00:00:00.000","22:00","2017-09-19T00:00:00.000","09:30","702","240","Auto Theft","224","6000  BELLEVIEW AV","KANSAS CITY","64113","PJ4705","MPD","U","1","VIC","W","F","34","N","6000 BELLEVIEW AV
KANSAS CITY,  64113
(39.019096, -94.599552)"
"170068698","2017-08-05T00:00:00.000","09:41","2017-08-05T00:00:00.000","01:35","2017-08-05T00:00:00.000","09:30","1401","290","Property Damage","414","8200  N REVERE CT","KANSAS CITY","64151","PP0402","NPD","U","1","SUS","U","U",,"N","8200 N REVERE CT
KANSAS CITY,  64151
(39.242804, -94.650401)"
"170067928","2017-08-02T00:00:00.000","13:33","2017-07-19T00:00:00.000","13:00","2017-08-02T00:00:00.000","13:33","501","220","Burglary - Residence","332","3500  COLLEGE AV","KANSAS CITY","64128","PJ2881","EPD","U","1","SUS","U","U",,"N","3500 COLLEGE AV
KANSAS CITY,  64128
(39.062264, -94.545159)"
"170070765","2017-08-12T00:00:00.000","19:17","2017-08-12T00:00:00.000","19:17",,,"2201","90G","Liquor Law Violaton","115","E 31 ST and MCGEE ST","KANSAS CITY","64111","PJ2447","CPD","U","1","VIC",,,,"N","31 ST and MCGEE ST
KANSAS CITY,  64111
(39.070881, -94.581248)"
"170070275","2017-08-11T00:00:00.000","01:02","2017-08-11T00:00:00.000","00:01","2017-08-11T00:00:00.000","01:00","1401","290","Property Damage","424","11400  N CONGRESS AV","KANSAS CITY","64153","PP0163","NPD","U","1","VIC","W","M","34","N","11400 N CONGRESS AV
KANSAS CITY,  64153
(39.300966, -94.667832)"
"170015511","2017-03-03T00:00:00.000","13:02","2017-02-25T00:00:00.000","20:00","2017-02-25T00:00:00.000","21:00","702","240","Auto Theft","121","500  TRACY AV","KANSAS CITY","64126","PJ0506","CPD","N","1","VIC","W","M","23","N","500 TRACY AV
KANSAS CITY,  64126
(39.110685, -94.566705)"
"170008281","2017-02-02T00:00:00.000","15:00","2017-01-30T00:00:00.000","23:00","2017-01-31T00:00:00.000","23:59","640","23F","Stealing From Auto","131","3200  BROADWAY BL","KANSAS CITY","64111","PJ2593","CPD","U","1","VIC","W","M","38","N","3200 BROADWAY
BL KANSAS CITY,  64111"
"170071898","2017-08-16T00:00:00.000","23:07","2017-08-16T00:00:00.000","23:05",,,"302","120","Armed Robbery","322","1200  COLLINS AV","KANSAS CITY","64127","PJ1296","EPD","N","10","VIC","B","F",,"Y","1200 COLLINS AV
KANSAS CITY,  64127
(39.097013, -94.521032)"
"170068704","2017-08-05T00:00:00.000","10:42","2017-08-05T00:00:00.000","10:30",,,"1401","290","Property Damage","144","1500  LEXINGTON CT","KANSAS CITY","64109","PJ3704","CPD","U","1","VIC","B","M","48","N","1500 LEXINGTON CT
KANSAS CITY,  64109
(39.043751, -94.565941)"
"170099020","2017-11-22T00:00:00.000","10:50","2017-11-18T00:00:00.000","21:00","2017-11-18T00:00:00.000","22:00","640","23F","Stealing From Auto","132","W 36 ST and CENTRAL ST","KANSAS CITY","64111","PJ2820","CPD","U","1","SUS","U","U",,"N","36 ST and CENTRAL ST
KANSAS CITY,  64111"
"170086006","2017-10-04T00:00:00.000","16:49","2017-10-03T00:00:00.000","21:00","2017-10-04T00:00:00.000","14:00","650","23G","Stealing Auto Parts/","115","W 31 ST and WYANDOTTE ST","KANSAS CITY","64109","PJ2386","CPD","U","1","VIC","W","F","19","N","31 ST and WYANDOTTE ST
KANSAS CITY,  64109
(39.071116, -94.58769)"
"170052199","2017-06-10T00:00:00.000","17:09","2017-06-09T00:00:00.000","18:00",,,"1401","290","Property Damage","122","1100  WOODLAND AV","KANSAS CITY","64106","PJ1067","CPD","U","1","SUS","B","M",,"N","1100 WOODLAND AV
KANSAS CITY,  64106
(39.100459, -94.560592)"
"170025229","2017-04-09T00:00:00.000","13:11","2017-04-08T00:00:00.000","17:30","2017-04-09T00:00:00.000","12:00","640","23F","Stealing From Auto","641","4300  NE 58 TE","KANSAS CITY","64119","PC0656","SCP","U","1","SUS","U","U",,"N","4300 NE 58
TE KANSAS CITY,  64119
(39.200525, -94.528532)"
"170026926","2017-04-15T00:00:00.000","09:22","2017-04-15T00:00:00.000","09:22",,,"301","120","Strong Arm Robbery","342","E 26 ST and LAWNDALE AV","KANSAS CITY","64127","PJ2144","EPD","U","1","VIC","A","M","43","N","26 ST and LAWNDALE AV
KANSAS CITY,  64127"
"170020269","2017-03-22T00:00:00.000","01:21","2017-03-22T00:00:00.000","01:21",,,"801","13B","Non Aggravated Assau","532","9500  DRURY AV","KANSAS CITY","64134","PJ6534","SPD","N","1","SUS","B","M","32","N","9500 DRURY AV
KANSAS CITY,  64134
(38.951543, -94.525203)"
"170079431","2017-09-11T00:00:00.000","17:33","2017-09-11T00:00:00.000","17:33",,,"799",,"Auto Theft Outside S","324","E 26 ST and POPLAR AV","KANSAS CITY","64127","PJ2089","EPD","U","1","VIC","U","U",,"N","26 ST and POPLAR AV
KANSAS CITY,  64127"
"170052671","2017-06-12T00:00:00.000","14:21","2017-03-27T00:00:00.000","08:00",,,"802","13B","Non Agg Assault Dome","323","2000  MONROE AV","KANSAS CITY","64127","PJ1763","EPD","Y","1","VIC","W","F",,"N","2000 MONROE AV
KANSAS CITY,  64127
(39.087406, -94.539398)"
"170106779","2017-12-22T00:00:00.000","16:28","2017-12-22T00:00:00.000","16:28",,,"1401","290","Property Damage","334","4700  E 45 ST","KANSAS CITY","64130","PJ3701","EPD","U","1","SUS","U","U",,"N","4700 E 45 ST
KANSAS CITY,  64130
(39.043765, -94.529939)"
"170077783","2017-09-05T00:00:00.000","17:08","2017-09-04T00:00:00.000","20:00","2017-09-05T00:00:00.000","17:08","801","13B","Non Aggravated Assau","632","4900  NE 37 ST","KANSAS CITY","64117","PC1384","SCP","N","1","VIC","W","F","58","N","4900 NE 37 ST
KANSAS CITY,  64117
(39.160885, -94.52263)"
"170060618","2017-07-12T00:00:00.000","17:27","2017-07-12T00:00:00.000","15:03",,,"702","240","Auto Theft","213","8500  BLUE PK W","KANSAS CITY","64138","PJ5085","MPD","U","3","VIC",,,,"N","8500 BLUE PK W
KANSAS CITY,  64138"
"170052689","2017-06-12T00:00:00.000","15:06","2017-06-12T00:00:00.000","15:05",,,"402","13A","Agg Assault - Drive-",,"3200  MYRTLE AV","KANSAS CITY","64128","PJ2674","EPD","U","1","SUS","B","M",,"Y","3200 MYRTLE AV
KANSAS CITY,  64128
(39.067528, -94.536966)"
"170007865","2017-01-31T00:00:00.000","22:30","2017-01-31T00:00:00.000","22:30",,,"1850","35B","Possession of Drug E","122","1100  TROOST AV","KANSAS CITY","64106","PJ1046","CPD","U","1","VIC",,,,"N","1100 TROOST AV
KANSAS CITY,  64106
(39.10068, -94.569846)"
"170026851","2017-04-15T00:00:00.000","00:59","2017-04-15T00:00:00.000","00:50",,,"401","13A","Aggravated Assault (","345","10400  E 43 ST","KANSAS CITY","64128","PJ3792","EPD","N","1","VIC","B","F","44","Y","10400 E 43 ST
KANSAS CITY,  64128
(39.044575, -94.457762)"
"170054261","2017-06-17T00:00:00.000","22:18","2017-06-17T00:00:00.000","22:15",,,"501","220","Burglary - Residence","421","7300  NW BELVIDERE PK","KANSAS CITY","64152","PP0492","NPD","U","1","SUS","B","M",,"N","7300 NW BELVIDERE PK
KANSAS CITY,  64152
(39.232482, -94.665466)"
"170061744","2017-07-14T00:00:00.000","07:00","2017-07-12T00:00:00.000","17:00","2017-07-14T00:00:00.000","06:30","1401","290","Property Damage","545","11200  MARSH AV","KANSAS CITY","64134","PJ7128","SPD","U","1","SUS","U","U",,"N","11200 MARSH AV
KANSAS CITY,  64134
(38.92012, -94.49491)"
"170020449","2017-03-22T00:00:00.000","16:58","2017-03-21T00:00:00.000","16:30",,,"1122","26B","Credit/Debit/ATM Car","341","8500  STATE LINE RD","KANSAS CITY","64114","PJ6076","MPD","U","1","VIC","W","F","80","N","8500 STATE LINE RD
KANSAS CITY,  64114"
"170105105","2017-12-16T00:00:00.000","11:11","2017-12-15T00:00:00.000","12:30","2017-12-16T00:00:00.000","11:00","501","220","Burglary - Residence","641","5800  NE 60 ST","KANSAS CITY","64119","PC0627","SCP","U","1","VIC","W","M","68","N","5800 NE 60 ST
KANSAS CITY,  64119
(39.202278, -94.511636)"
"170050076","2017-06-02T00:00:00.000","22:09","2017-06-02T00:00:00.000","22:05",,,"801","13B","Non Aggravated Assau","145","2000  E 30 ST","KANSAS CITY","64109","PJ2399","CPD","U","1","SUS","B","M","37","N","2000 E 30 ST
KANSAS CITY,  64109
(39.071901, -94.559508)"
"170010539","2017-02-11T00:00:00.000","18:15","2017-02-11T00:00:00.000","17:55",,,"630","23C","Stealing Shoplifting","134","400  NICHOLS RD","KANSAS CITY","64106","PJ3793","CPD","U","1","VIC",,,,"N","400 NICHOLS RD
KANSAS CITY,  64106
(39.041263, -94.591585)"
"170022193","2017-03-29T00:00:00.000","01:29","2017-03-29T00:00:00.000","01:25","2017-03-29T00:00:00.000","02:30","1850","35B","Possession of Drug E","141","E 39 ST and CAMPBELL ST","KANSAS CITY","64110","PJ3083","CPD","U","1","VIC",,,,"N","39 ST and CAMPBELL ST
KANSAS CITY,  64110"
"170076488","2017-09-01T00:00:00.000","17:47","2017-09-01T00:00:00.000","17:47",,,"302","120","Armed Robbery","543","6900  E 112 ST","KANSAS CITY","64134","PJ7104","SPD","U","2","SUS","B","M",,"Y","6900 E 112 ST
KANSAS CITY,  64134
(38.919493, -94.509519)"
"170070879","2017-08-13T00:00:00.000","12:30","2017-08-12T00:00:00.000","22:00","2017-08-13T00:00:00.000","09:15","702","240","Auto Theft","631","1200  NE PARVIN RD","KANSAS CITY","64116","PC1234","SCP","N","1","SUS","U","U",,"N","1200 NE PARVIN RD
KANSAS CITY,  64116
(39.170223, -94.567613)"
"170060746","2017-07-10T00:00:00.000","21:06","2017-07-10T00:00:00.000","21:06",,,"670","23D","Stealing from Buildi","123","2100  E 13 ST","KANSAS CITY","64127","PJ1135","CPD","U","1","SUS","U","U",,"N","2100 E 13 ST
KANSAS CITY,  64127
(39.097707, -94.557263)"
"170001631","2017-01-07T00:00:00.000","10:28","2017-01-07T00:00:00.000","08:50","2017-01-07T00:00:00.000","08:56","501","220","Burglary - Residence","534","3400  SOUTHERN HILLS DR","KANSAS CITY","64137","PJ6871","SPD","U","1","VIC","W","M","82","N","3400 SOUTHERN HILLS DR
KANSAS CITY,  64137
(38.926871, -94.549031)"
"170090835","2017-10-22T00:00:00.000","16:05","2017-10-22T00:00:00.000","16:05",,,"1401","290","Property Damage","212","5900  KENSINGTON AV","KANSAS CITY","64130","PJ4749","MPD","U","1","VIC","B","M","47","N","5900 KENSINGTON AV
KANSAS CITY,  64130
(39.018575, -94.535405)"
"170079173","2017-09-10T00:00:00.000","20:38","2017-09-10T00:00:00.000","20:38",,,"302","120","Armed Robbery","545","LONGVIEW RD and SPRING VALLEY RD","KANSAS CITY","64134","PJ7207","SPD","U","2","SUS","B","M",,"Y","LONGVIEW RD
KANSAS CITY,  64134"
"170087804","2017-10-11T00:00:00.000","10:21","2017-10-11T00:00:00.000","01:30",,,"401","13A","Aggravated Assault (","242","7400  BALES AV","KANSAS CITY","64132","PJ5631","MPD","U","1","SUS","U","U",,"Y","7400 BALES AV
KANSAS CITY,  64132
(38.991886, -94.546709)"
"170028018","2017-04-19T00:00:00.000","09:14","2017-04-18T00:00:00.000","19:15","2017-04-19T00:00:00.000","08:50","702","240","Auto Theft","345","4800  QUEEN RIDGE AV","KANSAS CITY","64136","PJ4339","EPD","U","1","VIC","B","M","44","N","4800 QUEEN RIDGE AV
KANSAS CITY,  64136
(39.031849, -94.390313)"
"170004947","2017-01-20T00:00:00.000","12:04","2017-01-18T00:00:00.000","18:45","2017-01-20T00:00:00.000","10:00","1401","290","Property Damage","211","3000  SWOPE PK","KANSAS CITY","64130","PJ3916","MPD","U","1","VIC",,,,"N","3000 SWOPE PK
KANSAS CITY,  64130
(39.038772, -94.549851)"
"170028960","2017-04-22T00:00:00.000","17:28","2017-04-22T00:00:00.000","17:28",,,"2001","90F","Family Offense","234","9300  BALES DR","KANSAS CITY","64114","PJ6453","MPD","Y","2","VIC","B","F","20","N","9300 BALES DR
KANSAS CITY,  64114
(38.957148, -94.547882)"
"170044558","2017-05-13T00:00:00.000","17:10","2017-05-13T00:00:00.000","17:00",,,"670","23D","Stealing from Buildi","533","11100  HOLMES RD","KANSAS CITY","64145","PJ7024","SPD","U","1","SUS","W","M","30","N","11100 HOLMES RD
KANSAS CITY,  64145"
"170008934","2017-02-05T00:00:00.000","11:07","2017-02-05T00:00:00.000","11:00",,,"802","13B","Non Agg Assault Dome","125","E LINWOOD BL and TRACY AV","KANSAS CITY","64109","PJ2543","CPD","U","1","VIC","B","M","20","N","E LINWOOD BL
KANSAS CITY,  64109"
"170083162","2017-09-24T00:00:00.000","11:22","2017-09-23T00:00:00.000","22:00","2017-09-24T00:00:00.000","11:00","702","240","Auto Theft","134","4400  TERRACE ST","KANSAS CITY","64111","PJ3512","CPD","U","1","VIC","W","M","23","N","4400 TERRACE ST
KANSAS CITY,  64111
(39.047987, -94.602716)"
