Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140081699,11/11/2014 12:00:00 AM,10:52,11/10/2014 12:00:00 AM,19:30,11/11/2014 12:00:00 AM,7:45,501,220,Burglary - Residence,134,4600  HARRISON ST,KANSAS CITY,64110,PJ3708,CPD,U,1,SUS,U,U,,"4600 HARRISON ST
KANSAS CITY 64110
(39.043511424, -94.574097202)",196,4,7,165
140030215,05/05/2014 12:00:00 AM,8:54,05/05/2014 12:00:00 AM,1:45,,,501,220,Burglary - Residence,321,1000  ASKEW AV,KANSAS CITY,64117,PJ1034,EPD,N,1,VIC,W,F,45,"1000 ASKEW AV
KANSAS CITY 64117
(39.100762145, -94.539808477)",215,3,7,95
140014658,03/05/2014 12:00:00 AM,12:24,03/05/2014 12:00:00 AM,12:24,,,501,220,Burglary - Residence,332,3200  BENTON BL,KANSAS CITY,64128,PJ2661,EPD,U,1,SUS,B,M,,"3200 BENTON
BL KANSAS CITY 64128
(39.067734931, -94.546096551)",67,3,7,36
140065090,09/10/2014 12:00:00 AM,15:01,09/01/2014 12:00:00 AM,14:00,09/10/2014 12:00:00 AM,14:55,501,220,Burglary - Residence,531,4100  E 100 TE,KANSAS CITY,64137,PJ6717,SPD,U,1,SUS,U,U,,"4100 E 100
TE KANSAS CITY 64137
(38.94390614, -94.542819438)",178,2,7,149
140066271,09/15/2014 12:00:00 AM,8:15,09/14/2014 12:00:00 AM,12:00,09/15/2014 12:00:00 AM,8:00,502,220,Burglary - Non Resid,123,1700  WABASH AV,KANSAS CITY,64127,PJ1521,CPD,U,1,SUS,U,U,,"1700 WABASH AV
KANSAS CITY 64127
(39.092041229, -94.553021727)",54,3,7,95
140025172,04/15/2014 12:00:00 AM,15:13,04/15/2014 12:00:00 AM,11:00,04/15/2014 12:00:00 AM,14:56,501,220,Burglary - Residence,543,11300  CORRINGTON AVE,KANSAS CITY,64134,PJ7178,SPD,U,1,SUS,U,U,,"11300 CORRINGTON AVE
KANSAS CITY 64134
(38.917837281, -94.506718561)",190,1,7,143
140074700,10/15/2014 12:00:00 AM,15:13,10/15/2014 12:00:00 AM,8:40,10/15/2014 12:00:00 AM,13:25,501,220,Burglary - Residence,331,2800  CLEVELAND AV,KANSAS CITY,64128,PJ2350,EPD,U,1,SUS,U,U,,"2800 CLEVELAND AV
KANSAS CITY 64128
(39.074762907, -94.538816523)",115,3,7,36
140088067,12/08/2014 12:00:00 AM,14:24,12/08/2014 12:00:00 AM,12:30,12/08/2014 12:00:00 AM,13:45,501,220,Burglary - Residence,224,600  HUNTINGTON RD,KANSAS CITY,64114,PJ4679,MPD,U,1,SUS,U,U,,"600 HUNTINGTON RD
KANSAS CITY 64114
(39.018933904, -94.595380536)",46,1,7,164
140076794,10/23/2014 12:00:00 AM,12:05,10/22/2014 12:00:00 AM,7:00,10/22/2014 12:00:00 AM,18:30,501,220,Burglary - Residence,534,11300  COLORADO AV,KANSAS CITY,64137,PJ7081,SPD,U,1,SUS,U,U,,"11300 COLORADO AV
KANSAS CITY 64137
(38.919644059, -94.529995806)",34,1,7,149
140063183,09/03/2014 12:00:00 AM,10:56,09/02/2014 12:00:00 AM,20:00,09/03/2014 12:00:00 AM,10:55,501,220,Burglary - Residence,532,10900  BENNINGTON AV,KANSAS CITY,64134,PJ6976,SPD,U,1,SUS,U,U,,"10900 BENNINGTON AV
KANSAS CITY 64134
(38.926422933, -94.513665668)",166,1,7,143
140056711,08/11/2014 12:00:00 AM,13:52,08/11/2014 12:00:00 AM,13:45,,,501,220,Burglary - Residence,221,500  E 54 ST,KANSAS CITY,64114,PJ4343,MPD,U,1,VIC,W,F,65,"500 E 54 ST
KANSAS CITY 64114
(39.028656557, -94.580973437)",124,4,7,165
140007729,02/02/2014 12:00:00 AM,17:42,01/31/2014 12:00:00 AM,14:00,02/02/2014 12:00:00 AM,17:42,501,220,Burglary - Residence,334,4300  HARDESTY AV,KANSAS CITY,64130,PJ3432,EPD,U,1,SUS,U,U,,"4300 HARDESTY AV
KANSAS CITY 64130
(39.046473582, -94.5254215)",230,3,7,157
140004104,01/18/2014 12:00:00 AM,13:01,01/17/2014 12:00:00 AM,23:30,01/18/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,241,2200  E 67 ST,KANSAS CITY,64132,PJ5169,MPD,U,1,SUS,U,U,,"2200 E 67 ST
KANSAS CITY 64132
(39.00458797, -94.561059019)",49,2,7,151
140017484,03/15/2014 12:00:00 AM,23:17,03/13/2014 12:00:00 AM,12:00,03/15/2014 12:00:00 AM,22:30,501,220,Burglary - Residence,345,11700  E 74 TE,KANSAS CITY,64133,PJ5717,EPD,U,2,VIC,W,M,20,"11700 E 74
TE KANSAS CITY 64133
(38.987077895, -94.44450917)",214,2,7,37
140063692,09/05/2014 12:00:00 AM,2:25,09/05/2014 12:00:00 AM,2:20,09/05/2014 12:00:00 AM,2:35,501,220,Burglary - Residence,231,7100  MAIN ST,KANSAS CITY,,PJ5397,MPD,N,1,ARR,W,M,26,"7100 MAIN ST
(38.999311577, -94.589185547)",146,1,7,162
140092837,12/28/2014 12:00:00 AM,17:33,12/28/2014 12:00:00 AM,17:33,,,501,220,Burglary - Residence,212,4000  E 68 ST,KANSAS CITY,64130,PJ5232,MPD,U,1,VIC,U,U,,"4000 E 68 ST
KANSAS CITY 64130
(39.002743292, -94.540298394)",111,2,7,151
140055978,08/08/2014 12:00:00 AM,17:07,08/08/2014 12:00:00 AM,8:30,08/08/2014 12:00:00 AM,16:45,501,220,Burglary - Residence,143,4000  CHARLOTTE ST,KANSAS CITY,64110,PJ3228,CPD,U,1,VIC,B,M,55,"4000 CHARLOTTE ST
KANSAS CITY 64110
(39.054292798, -94.575756374)",191,4,7,165
140028414,04/28/2014 12:00:00 AM,7:14,04/27/2014 12:00:00 AM,17:30,04/28/2014 12:00:00 AM,7:00,501,220,Burglary - Residence,111,1700  MADISON AVE,KANSAS CITY,64108,PJ1495,CPD,U,1,SUS,U,U,,"1700 MADISON AVE
KANSAS CITY 64108
(39.092981311, -94.594547763)",149,4,7,92
140049839,07/17/2014 12:00:00 AM,8:29,07/16/2014 12:00:00 AM,13:00,07/17/2014 12:00:00 AM,8:29,501,220,Burglary - Residence,142,3700  WAYNE AV,KANSAS CITY,64110,PJ3015,CPD,U,1,VIC,W,M,27,"3700 WAYNE AV
KANSAS CITY 64110
(39.059334418, -94.564988916)",78,3,7,19
140084834,11/24/2014 12:00:00 AM,13:01,11/24/2014 12:00:00 AM,12:46,,,501,220,Burglary - Residence,333,3800  AGNES AV,KANSAS CITY,64128,PJ3113,EPD,U,1,VIC,,,,"3800 AGNES AV
KANSAS CITY 64128
(39.056952264, -94.548925492)",67,3,7,36
140013102,02/26/2014 12:00:00 AM,18:41,02/26/2014 12:00:00 AM,16:00,02/26/2014 12:00:00 AM,18:00,501,220,Burglary - Residence,545,11200  DONNELLY AV,KANSAS CITY,64134,PJ7136,SPD,U,1,SUS,U,U,,"11200 DONNELLY AV
KANSAS CITY 64134
(38.919677632, -94.494216949)",200,1,7,143
140086530,12/02/2014 12:00:00 AM,13:54,12/02/2014 12:00:00 AM,13:54,,,502,220,Burglary - Non Resid,232,7900  TROOST AV,KANSAS CITY,64131,PJ5832,MPD,U,1,ARR,B,M,64,"7900 TROOST AV
KANSAS CITY 64131
(38.984241737, -94.57607767)",197,2,7,163
140068973,09/24/2014 12:00:00 AM,20:40,09/22/2014 12:00:00 AM,18:00,09/24/2014 12:00:00 AM,20:35,501,220,Burglary - Residence,635,6300  NE 44 TE,KANSAS CITY,64117,PC1128,SCP,U,1,SUS,U,U,,"6300 NE 44
TE KANSAS CITY 64117
(39.174777689, -94.506299131)",240,6,4,166
140079042,10/31/2014 12:00:00 AM,21:37,10/31/2014 12:00:00 AM,21:37,,,501,220,Burglary - Residence,224,5900  WARD PK N,KANSAS CITY,64113,PJ4666,MPD,U,1,SUS,U,U,,"5900 WARD PK N
KANSAS CITY 64113
(39.013358767, -94.59306945)",143,1,7,164
140032313,05/12/2014 12:00:00 AM,16:21,05/04/2014 12:00:00 AM,15:00,05/12/2014 12:00:00 AM,16:00,501,220,Burglary - Residence,413,5100  NW 57 PL,KANSAS CITY,64151,PP0698,NPD,N,1,VIC,W,F,45,"5100 NW 57 PL
KANSAS CITY 64151
(39.198717632, -94.638892852)",246,5,3,66
140080081,11/05/2014 12:00:00 AM,4:43,11/05/2014 12:00:00 AM,4:43,,,501,220,Burglary - Residence,231,7600  MCGEE ST,KANSAS CITY,64114,PJ5674,MPD,U,1,VIC,W,M,44,"7600 MCGEE ST
KANSAS CITY 64114
(38.990132594, -94.586205265)",146,1,7,162
140047891,07/09/2014 12:00:00 AM,22:23,07/09/2014 12:00:00 AM,22:23,,,501,220,Burglary - Residence,333,4000  AGNES AV,KANSAS CITY,64128,PJ3280,EPD,U,1,VIC,B,F,28,"4000 AGNES AV
KANSAS CITY 64128
(39.053373548, -94.54910778)",177,3,7,157
140089149,12/12/2014 12:00:00 AM,18:34,12/12/2014 12:00:00 AM,6:30,12/12/2014 12:00:00 AM,18:30,501,220,Burglary - Residence,532,10500  HICKMAN MILLS DR,KANSAS CITY,64134,PJ6833,SPD,U,1,VIC,B,M,34,"10500 HICKMAN MILLS DR
KANSAS CITY 64134
(38.935113267, -94.527939556)",108,2,7,149
140072187,10/06/2014 12:00:00 AM,14:30,10/06/2014 12:00:00 AM,13:00,,,501,220,Burglary - Residence,212,5200  OAK LEAF DR,KANSAS CITY,64130,PJ4311,MPD,U,1,SUS,W,M,,"5200 OAK LEAF DR
KANSAS CITY 64130
(39.029286895, -94.502293648)",20,2,7,155
140019930,03/26/2014 12:00:00 AM,9:00,03/26/2014 12:00:00 AM,8:55,,,501,220,Burglary - Residence,242,2200  E 72 ST,KANSAS CITY,64132,PJ5492,MPD,U,1,VIC,U,U,,"2200 E 72 ST
KANSAS CITY 64132
(38.99642751, -94.561409313)",154,2,7,151
140024523,04/12/2014 12:00:00 AM,21:42,04/12/2014 12:00:00 AM,21:42,,,501,220,Burglary - Residence,545,10300  RICHMOND AV,KANSAS CITY,64134,PJ6814,SPD,U,1,VIC,B,M,26,"10300 RICHMOND AV
KANSAS CITY 64134
(38.936902936, -94.501635846)",23,1,7,143
140025472,04/16/2014 12:00:00 AM,17:45,04/16/2014 12:00:00 AM,17:45,,,501,220,Burglary - Residence,333,3900  WABASH AV,KANSAS CITY,64130,PJ3183,EPD,U,1,SUS,U,U,,"3900 WABASH AV
KANSAS CITY 64130
(39.055362116, -94.554715708)",13,3,7,157
140083243,11/18/2014 12:00:00 AM,10:06,11/14/2014 12:00:00 AM,17:00,11/18/2014 12:00:00 AM,9:00,501,220,Burglary - Residence,635,5100  NE 44 ST,KANSAS CITY,64117,PC1131,SCP,U,1,VIC,,,,"5100 NE 44 ST
KANSAS CITY 64117
(39.173597753, -94.520355816)",128,6,4,166
140032036,05/11/2014 12:00:00 AM,16:55,05/11/2014 12:00:00 AM,15:30,05/11/2014 12:00:00 AM,16:40,501,220,Burglary - Residence,121,300  HIGHLAND AV,KANSAS CITY,64106,PJ0385,CPD,U,1,SUS,U,U,,"300 HIGHLAND AV
KANSAS CITY 64106
(39.111393572, -94.562084827)",135,3,7,75
140053816,07/31/2014 12:00:00 AM,22:46,07/31/2014 12:00:00 AM,22:46,,,501,220,Burglary - Residence,322,2000  QUINCY AV,KANSAS CITY,64127,PJ1799,EPD,U,1,VIC,W,M,59,"2000 QUINCY AV
KANSAS CITY 64127
(39.086862044, -94.523245739)",17,3,7,95
140010616,02/15/2014 12:00:00 AM,21:22,02/15/2014 12:00:00 AM,16:00,02/15/2014 12:00:00 AM,20:50,501,220,Burglary - Residence,535,1100  E 117 ST,KANSAS CITY,64134,PJ7204,SPD,U,1,VIC,W,F,46,"1100 E 117 ST
KANSAS CITY 64134
(38.914607636, -94.579430978)",95,1,7,163
140006193,01/27/2014 12:00:00 AM,10:47,01/27/2014 12:00:00 AM,10:45,,,501,220,Burglary - Residence,543,7300  E 109 TE,KANSAS CITY,64134,PJ6997,SPD,U,1,VIC,B,F,32,"7300 E 109
TE KANSAS CITY 64134
(38.924606937, -94.505199854)",190,1,7,143
140059539,08/21/2014 12:00:00 AM,3:16,08/21/2014 12:00:00 AM,3:15,,,501,220,Burglary - Residence,122,600  OLIVE ST,KANSAS CITY,64108,PJ0764,CPD,U,1,VIC,B,M,43,"600 OLIVE ST
KANSAS CITY 64108
(39.106285642, -94.553279771)",109,3,7,70
140044877,06/28/2014 12:00:00 AM,12:17,06/23/2014 12:00:00 AM,10:00,06/28/2014 12:00:00 AM,12:17,501,220,Burglary - Residence,222,5300  WOODLAND AV,KANSAS CITY,64130,PJ4283,MPD,U,1,SUS,U,U,,"5300 WOODLAND AV
KANSAS CITY 64130
(39.030403852, -94.564290279)",58,2,7,165
140050934,07/21/2014 12:00:00 AM,12:45,07/21/2014 12:00:00 AM,12:45,,,501,220,Burglary - Residence,331,2700  E LINWOOD BL,KANSAS CITY,64128,PJ2577,EPD,U,1,VIC,B,M,36,"2700 E LINWOOD
BL KANSAS CITY 64128
(39.068017627, -94.551579197)",77,3,7,36
140067622,09/19/2014 12:00:00 AM,21:53,09/19/2014 12:00:00 AM,21:53,,,501,220,Burglary - Residence,234,9400  CLEVELAND AV,KANSAS CITY,64132,PJ6439,MPD,U,8,VIC,B,M,,"9400 CLEVELAND AV
KANSAS CITY 64132
(38.956044457, -94.543920894)",113,2,7,151
140006965,01/30/2014 12:00:00 AM,12:16,01/30/2014 12:00:00 AM,7:30,01/30/2014 12:00:00 AM,12:05,501,220,Burglary - Residence,114,2900  JARBOE ST,KANSAS CITY,64108,PJ2336,CPD,U,1,VIC,W,F,40,"2900 JARBOE ST
KANSAS CITY 64108
(39.074882922, -94.597875575)",238,4,7,92
140057762,08/14/2014 12:00:00 AM,18:26,08/12/2014 12:00:00 AM,15:00,08/14/2014 12:00:00 AM,18:00,501,220,Burglary - Residence,221,5700  LYDIA AV,KANSAS CITY,64114,PJ4561,MPD,U,1,SUS,U,U,,"5700 LYDIA AV
KANSAS CITY 64114
(39.023291908, -94.569356732)",1,2,7,165
140031946,05/11/2014 12:00:00 AM,8:52,05/11/2014 12:00:00 AM,1:00,05/11/2014 12:00:00 AM,7:00,501,220,Burglary - Residence,331,2900  ASKEW AV,KANSAS CITY,,PJ2429,EPD,U,4,VIC,B,M,,"2900 ASKEW AV
(39.072981657, -94.541225945)",115,3,7,36
140070196,09/29/2014 12:00:00 AM,13:19,09/29/2014 12:00:00 AM,9:40,09/29/2014 12:00:00 AM,12:58,501,220,Burglary - Residence,322,1400  VAN BRUNT BL,KANSAS CITY,64127,PJ1295,EPD,U,1,VIC,W,M,54,"1400 VAN
BRUNT BL KANSAS CITY 64127
(39.095404259, -94.523374763)",17,3,7,95
140023810,04/10/2014 12:00:00 AM,10:00,01/01/2014 12:00:00 AM,0:01,04/07/2014 12:00:00 AM,21:00,502,220,Burglary - Non Resid,342,3900  WILLOW AV,KANSAS CITY,64133,PJ3379,EPD,U,1,VIC,,,,"3900 WILLOW AV
KANSAS CITY 64133
(39.051679339, -94.454414841)",156,3,7,37
140076746,10/23/2014 12:00:00 AM,8:57,10/22/2014 12:00:00 AM,17:00,10/23/2014 12:00:00 AM,0:01,501,220,Burglary - Residence,341,1900  PARK TOWER DR,KANSAS CITY,64127,PJ1791,EPD,N,1,SUS,U,U,,"1900 PARK TOWER DR
KANSAS CITY 64127
(39.088521937, -94.555418422)",234,3,7,95
140025934,04/18/2014 12:00:00 AM,15:27,04/18/2014 12:00:00 AM,14:30,04/18/2014 12:00:00 AM,15:30,501,220,Burglary - Residence,342,2300  STARK AV,KANSAS CITY,64129,PJ2193,EPD,N,1,VIC,W,M,45,"2300 STARK AV
KANSAS CITY 64129
(39.080312597, -94.478827924)",236,3,7,155
140035932,05/26/2014 12:00:00 AM,5:32,05/26/2014 12:00:00 AM,5:32,05/26/2014 12:00:00 AM,5:32,501,220,Burglary - Residence,243,8500  BLUE RIDGE BL,KANSAS CITY,64132,PJ6176,MPD,U,1,SUS,U,U,,"8500 BLUE RIDGE
BL KANSAS CITY 64132
(38.969346178, -94.496296643)",181,2,7,98
140056164,08/09/2014 12:00:00 AM,11:48,07/24/2014 12:00:00 AM,10:00,08/09/2014 12:00:00 AM,11:45,501,220,Burglary - Residence,221,700  E 54 ST,KANSAS CITY,64132,PJ4322,MPD,U,1,VIC,W,F,20,"700 E 54 ST
KANSAS CITY 64132
(39.029163756, -94.578219057)",235,4,7,165
140076486,10/22/2014 12:00:00 AM,12:22,10/22/2014 12:00:00 AM,8:00,10/22/2014 12:00:00 AM,12:23,501,220,Burglary - Residence,341,5600  E 16 ST,KANSAS CITY,64127,PJ1494,EPD,U,1,SUS,B,F,18,"5600 E 16 ST
KANSAS CITY 64127
(39.092837283, -94.516970058)",140,3,7,95
140063218,09/03/2014 12:00:00 AM,13:10,06/15/2014 12:00:00 AM,7:00,08/14/2014 12:00:00 AM,14:30,501,220,Burglary - Residence,334,4700  BENTON BL,KANSAS CITY,64130,PJ3871,EPD,U,1,VIC,W,M,26,"4700 BENTON
BL KANSAS CITY 64130
(39.040477182, -94.543115618)",177,3,7,157
140017041,03/14/2014 12:00:00 AM,13:29,03/07/2014 12:00:00 AM,16:00,03/13/2014 12:00:00 AM,13:00,501,220,Burglary - Residence,641,3900  NE 83 ST,KANSAS CITY,64157,PC0400,SCP,U,1,VIC,,,,"3900 NE 83 ST
KANSAS CITY 64157
(39.242979481, -94.533128742)",244,6,4,135
140013350,02/27/2014 12:00:00 AM,17:13,02/27/2014 12:00:00 AM,6:30,02/27/2014 12:00:00 AM,17:00,501,220,Burglary - Residence,533,11200  WALNUT ST,KANSAS CITY,64114,PJ7033,SPD,U,1,SUS,U,U,,"11200 WALNUT ST
KANSAS CITY 64114
(38.923555068, -94.591560759)",136,1,7,162
140026603,04/21/2014 12:00:00 AM,10:15,04/18/2014 12:00:00 AM,16:00,04/21/2014 12:00:00 AM,7:30,501,220,Burglary - Residence,422,9500  N BRADFORD,KANSAS CITY,64154,PP0422,NPD,N,1,SUS,U,U,,"9500 N BRADFORD
KANSAS CITY 64154
(39.270572053, -94.650346555)",203,5,3,81
140081490,11/10/2014 12:00:00 AM,17:04,10/25/2014 12:00:00 AM,17:04,11/10/2014 12:00:00 AM,17:04,501,220,Burglary - Residence,534,10700  CYPRESS AV,KANSAS CITY,64137,PJ6886,SPD,U,1,SUS,U,U,,"10700 CYPRESS AV
KANSAS CITY 64137
(38.931111567, -94.53562355)",198,1,7,149
140084792,11/24/2014 12:00:00 AM,10:33,11/21/2014 12:00:00 AM,13:00,11/21/2014 12:00:00 AM,17:00,501,220,Burglary - Residence,131,3500  JEFFERSON ST,KANSAS CITY,64109,PJ2817,CPD,U,1,VIC,W,M,28,"3500 JEFFERSON ST
KANSAS CITY 64109
(39.064644477, -94.593797191)",228,4,7,50
140013805,03/01/2014 12:00:00 AM,13:04,03/01/2014 12:00:00 AM,13:04,,,502,220,Burglary - Non Resid,212,6500  BLUE PK,KANSAS CITY,64130,PJ4311,MPD,U,1,VIC,,,,"6500 BLUE PK
KANSAS CITY 64130
(39.035826446, -94.539221775)",206,2,7,157
140036479,05/28/2014 12:00:00 AM,9:21,05/28/2014 12:00:00 AM,8:30,,,501,220,Burglary - Residence,314,800  BRIGHTON AV,KANSAS CITY,64124,PJ0913,EPD,U,1,VIC,W,M,77,"800 BRIGHTON AV
KANSAS CITY 64124
(39.102452416, -94.523615622)",215,3,7,70
140072394,10/07/2014 12:00:00 AM,8:29,10/06/2014 12:00:00 AM,7:00,10/06/2014 12:00:00 AM,13:00,501,220,Burglary - Residence,315,100  N WHITE AV,KANSAS CITY,64120,PJ0308,EPD,N,2,VIC,W,F,36,"100 N WHITE AV
KANSAS CITY 64120
(39.112292021, -94.511736469)",174,4,7,76
140080090,11/05/2014 12:00:00 AM,6:17,11/04/2014 12:00:00 AM,19:30,11/05/2014 12:00:00 AM,,502,220,Burglary - Non Resid,122,2300  INDEPENDENCE AV,KANSAS CITY,64124,PJ0667,CPD,U,1,VIC,,,,"2300 INDEPENDENCE AV
KANSAS CITY 64124
(39.106438159, -94.553929852)",135,3,7,70
140078129,10/28/2014 12:00:00 AM,11:26,10/27/2014 12:00:00 AM,16:00,10/28/2014 12:00:00 AM,9:00,501,220,Burglary - Residence,313,400  GLADSTONE AV,KANSAS CITY,64123,PJ0485,EPD,U,1,VIC,W,M,70,"400 GLADSTONE AV
KANSAS CITY 64123
(39.117116207, -94.533632646)",202,4,7,76
140040381,06/12/2014 12:00:00 AM,6:42,06/11/2014 12:00:00 AM,22:00,06/12/2014 12:00:00 AM,6:00,501,220,Burglary - Residence,415,7800  N LIBERTY ST,KANSAS CITY,64154,PC0431,NPD,U,1,SUS,U,U,,"7800 N LIBERTY ST
KANSAS CITY 64154
(39.23607413, -94.597874107)",59,5,4,154
140063441,09/04/2014 12:00:00 AM,8:49,08/21/2014 12:00:00 AM,12:00,09/01/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,635,5100  NE 36 ST,KANSAS CITY,64117,PC1364,SCP,N,1,VIC,W,F,48,"5100 NE 36 ST
KANSAS CITY 64117
(39.159152024, -94.520272458)",84,6,4,166
140090695,12/19/2014 12:00:00 AM,8:13,12/17/2014 12:00:00 AM,14:15,,,501,220,Burglary - Residence,115,2900  BALTIMORE AV,KANSAS CITY,64108,PJ2396,CPD,U,1,SUS,B,M,,"2900 BALTIMORE AV
KANSAS CITY 64108
(39.073092725, -94.586534539)",97,4,7,92
140035716,05/25/2014 12:00:00 AM,6:05,05/24/2014 12:00:00 AM,23:30,05/25/2014 12:00:00 AM,6:00,501,220,Burglary - Residence,632,3700  N CYPRESS DR,KANSAS CITY,64117,PC1339,SCP,U,1,VIC,W,F,52,"3700 N CYPRESS DR
KANSAS CITY 64117
(39.160848907, -94.526795919)",84,6,4,166
140079356,11/02/2014 12:00:00 AM,7:47,11/02/2014 12:00:00 AM,7:47,,,501,220,Burglary - Residence,142,3800  HIGHLAND AV,KANSAS CITY,,PJ3098,CPD,U,0,SUS,U,U,,"3800 HIGHLAND AV
(39.056853168, -94.563936267)",78,3,7,19
140005981,01/26/2014 12:00:00 AM,13:51,01/25/2014 12:00:00 AM,18:00,01/26/2014 12:00:00 AM,13:50,501,220,Burglary - Residence,341,1700  NEWTON AV,KANSAS CITY,64126,PJ1658,EPD,U,1,SUS,U,U,,"1700 NEWTON AV
KANSAS CITY 64126
(39.090005581, -94.504624931)",83,3,7,94
140033329,05/15/2014 12:00:00 AM,9:34,05/07/2014 12:00:00 AM,7:30,05/08/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,343,3500  COLLEGE AV,KANSAS CITY,64127,PJ2881,EPD,U,1,SUS,U,U,,"3500 COLLEGE AV
KANSAS CITY 64127
(39.062292671, -94.545176433)",67,3,7,36
140038462,06/04/2014 12:00:00 AM,20:26,06/04/2014 12:00:00 AM,20:26,,,501,220,Burglary - Residence,212,6800  CRABAPPLE CI,KANSAS CITY,64129,PJ4311,MPD,Y,1,VIC,B,F,26,"6800 CRABAPPLE
CI KANSAS CITY 64129
(39.02938291, -94.504334194)",20,2,7,155
140073068,10/09/2014 12:00:00 AM,14:07,10/09/2014 12:00:00 AM,14:07,,,501,220,Burglary - Residence,234,1700  E 89 ST,KANSAS CITY,64131,PJ6279,MPD,U,1,VIC,,,,"1700 E 89 ST
KANSAS CITY 64131
(38.965878214, -94.568518892)",81,2,7,163
140025627,04/17/2014 12:00:00 AM,10:56,04/17/2014 12:00:00 AM,10:30,,,501,220,Burglary - Residence,234,8900  INDIANA AV,KANSAS CITY,64128,PJ6254,MPD,U,1,VIC,W,M,54,"8900 INDIANA AV
KANSAS CITY 64128
(38.964234576, -94.549218333)",113,2,7,151
140016473,03/12/2014 12:00:00 AM,12:57,03/12/2014 12:00:00 AM,12:30,,,501,220,Burglary - Residence,233,1300  E 81 TE,KANSAS CITY,64131,PJ5914,MPD,U,1,SUS,U,U,,"1300 E 81
TE KANSAS CITY 64131
(38.980607833, -94.573660373)",205,2,7,163
140075080,10/17/2014 12:00:00 AM,7:38,10/17/2014 12:00:00 AM,7:11,10/17/2014 12:00:00 AM,7:35,501,220,Burglary - Residence,543,7700  E 118 TE,KANSAS CITY,64134,PJ7309,SPD,U,2,VIC,B,F,26,"7700 E 118
TE KANSAS CITY 64134
(38.908154821, -94.503162656)",217,1,7,143
140080207,11/05/2014 12:00:00 AM,13:22,11/03/2014 12:00:00 AM,18:00,11/05/2014 12:00:00 AM,2:00,501,220,Burglary - Residence,312,5800  E 12 ST,KANSAS CITY,64126,PJ1160,EPD,U,1,VIC,W,M,42,"5800 E 12 ST
KANSAS CITY 64126
(39.097618594, -94.514369712)",218,4,7,94
140010030,02/13/2014 12:00:00 AM,10:18,02/13/2014 12:00:00 AM,9:00,02/13/2014 12:00:00 AM,10:18,501,220,Burglary - Residence,224,1200  W 60 TE,KANSAS CITY,64110,PJ4737,MPD,U,1,VIC,W,F,53,"1200 W 60
TE KANSAS CITY 64110
(39.018563989, -94.603284665)",74,1,7,164
140011187,02/18/2014 12:00:00 AM,13:57,02/18/2014 12:00:00 AM,8:00,02/18/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,543,7000  E 113 TE,KANSAS CITY,64134,PJ7157,SPD,U,1,SUS,U,U,,"7000 E 113
TE KANSAS CITY 64134
(38.917678266, -94.509527824)",190,1,7,143
140079551,11/03/2014 12:00:00 AM,8:19,11/01/2014 12:00:00 AM,17:30,11/03/2014 12:00:00 AM,7:15,502,220,Burglary - Non Resid,312,1800  N CHOUTEAU TF,KANSAS CITY,64120,PJ0015,EPD,U,2,VIC,,,,"1800 N CHOUTEAU
TF KANSAS CITY 64120
(39.130786885, -94.52603905)",176,4,7,144
140045645,07/01/2014 12:00:00 AM,11:30,06/29/2014 12:00:00 AM,17:00,07/01/2014 12:00:00 AM,11:00,501,220,Burglary - Residence,222,5000  PARK AV,KANSAS CITY,64130,PJ4048,MPD,U,1,SUS,U,U,,"5000 PARK AV
KANSAS CITY 64130
(39.035582046, -94.55817601)",58,3,7,157
140065026,09/10/2014 12:00:00 AM,10:56,09/10/2014 12:00:00 AM,10:50,,,501,220,Burglary - Residence,243,7900  MANCHESTER AV,KANSAS CITY,64138,PJ6021,MPD,U,1,VIC,W,M,87,"7900 MANCHESTER AV
KANSAS CITY 64138
(38.980893672, -94.497326427)",181,2,7,98
140018901,03/21/2014 12:00:00 AM,16:48,03/21/2014 12:00:00 AM,16:48,,,501,220,Burglary - Residence,213,8600  E 57 TE,KANSAS CITY,64133,PJ4727,MPD,N,1,VIC,W,M,47,"8600 E 57
TE KANSAS CITY 64133
(39.01899426, -94.486189874)",116,2,7,155
140053826,07/31/2014 12:00:00 AM,23:19,07/31/2014 12:00:00 AM,23:00,,,501,220,Burglary - Residence,212,3800  E 59 ST,KANSAS CITY,64130,PJ4722,MPD,U,2,VIC,W,M,60,"3800 E 59 ST
KANSAS CITY 64130
(39.018805983, -94.541569577)",170,2,7,157
140024983,04/14/2014 12:00:00 AM,20:18,04/14/2014 12:00:00 AM,20:00,04/14/2014 12:00:00 AM,20:18,501,220,Burglary - Residence,341,6000  E 16 ST,KANSAS CITY,64127,PJ1474,EPD,U,3,VIC,W,M,,"6000 E 16 ST
KANSAS CITY 64127
(39.092124961, -94.512409013)",140,3,7,94
