"violationid","casenumber","case_status","street_address","postalcode","chapter","ordinance","description","ord_text","vio_status","correctiveaction","date_found","date_to_comply","date_resolved","full_address","pin","incident_location"
"01e96fe3-ecb3-4452-b375-b7f98874e5cc","NPD-2022-05181","In-Violation","4138 Virginia Ave","64110","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","UNATTENDED GROWTH IN FRONT PARTIALLY OBSTRUCTING SIDEWALK","2022-08-01T00:00:00.000","2022-08-11T00:00:00.000","2022-07-27","4138 Virginia Ave, Kansas City, MO 64110","135937",
"01e9bd1f-7888-40db-959b-3bc1970ecbfc","NPD-2021-11035","In-Violation","2441 Brighton Ave","64127","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior wall.","2021-07-13T00:00:00.000","2021-08-12T00:00:00.000",,"2441 Brighton Ave, Kansas City, MO 64127","20190","POINT (-94.524676 39.080453)"
"01eaa4ee-864c-4773-912d-6f4f63d0aaf5","NPD-2021-03695","In-Violation","10423 N Wyandotte St","64155","56","56-452 (b)","PEELING, CRACKED, BLISTERED PAINT","All exterior wall or surface material, once painted, must be kept in good repair free of peeling, cracked, blistered paint or paint weathered to an uneven and spotty condition.","In Compliance","Repaint or otherwise protect exterior wall.","2021-05-17T00:00:00.000","2021-06-16T00:00:00.000","2022-07-12","10423 N Wyandotte St, Kansas City, MO 64155","102259","POINT (-94.582976 39.283453)"
"01ecb53a-6254-44f3-ab39-623fed0c168e","NPD-2021-17444","In-Violation","102 E 97th St","64114","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","REMOVE RECLINER ON LEFT SIDE OF HOUSE.","2022-04-21T00:00:00.000","2022-05-01T00:00:00.000","2022-08-05","102 E 97th St, Kansas City, MO 64114","151799",
"01ecba02-b0d4-45d4-9059-621419a4fc2f","NPD-2021-04567",,"3933 Paseo","64110","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2021-06-16T00:00:00.000","2021-06-26T00:00:00.000","2021-09-10","3933 Paseo , Kansas City, MO 64110","135528","POINT (-94.567565 39.054664)"
"01ecc31d-4526-46b9-a2d6-7e8b8b53ac95","NPD-2021-02008","In-Violation","2622 E 9th St","64124","48","48-35","PARKED IN UNAPPROVED LOCATION","A RECREATIONAL VEHICLE, TRAILER, BOAT ON A TRAILER, AND/OR CAMPER SHELL IS NOT PARKED IN AN APPROVED LOCATION.  SAID VEHICLE, IF NOT IN A GARAGE, MUST BE AT LEAST 11 FT FROM THE STREET, 2 FT FROM THE PUBLIC SIDEWALK IF ONE IS PRESENT, AND MUST BEPARKED ON A PAVED PARKING SPACE IN ACCORDANCE WITH SECTION 52-35 AND SECTION 56-112.","In Compliance","Move vehicle to approved location [Large Trailer is blocking the sidewalk].","2021-10-26T00:00:00.000","2021-11-05T00:00:00.000","2022-09-08","2622 E 9th St, Kansas City, MO 64124","10483","POINT (-94.550078 39.102442)"
"01ef05f1-441f-4bc3-b5bf-ed0e310e0b78","NPD-2021-13761","Complete","4200 E 58th St","64130","56","56-135","WINDOW ALLOWS ENTRY OF WEATHER.","Window allows entry of weather.","In Compliance","Repair or replace window.","2021-09-15T00:00:00.000","2021-10-15T00:00:00.000","2022-08-17","4200 E 58th St, Kansas City, MO 64130","38037","POINT (-94.536893 39.02046)"
"01f0c656-9047-45f6-b863-c685c0eb15ce","NPD-2021-11013","In-Compliance","7328 Montgall Ave","64132","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation in the corner of the back yard to within standards (10"" or neatly pruned plants, growth, shrubbery).","2021-08-03T00:00:00.000","2021-08-13T00:00:00.000","2021-12-20","7328 Montgall Ave, Kansas City, MO 64132","3656","POINT (-94.555994 38.993195)"
"01f0d969-3f42-4107-8e46-3f836541d67b","NPD-2022-03220","In-Violation","3836 Bellefontaine Ave","64128","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery) in back","2022-05-04T00:00:00.000","2022-05-18T00:00:00.000",,"3836 Bellefontaine Ave, Kansas City, MO 64128","29228",
"01f10166-16fc-4c70-8708-c8827e932700","NPD-2022-07930","In-Violation","10508 E 40th St","64133","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-06-22T00:00:00.000","2022-07-02T00:00:00.000","2022-08-17","10508 E 40th St, Kansas City, MO 64133","48483",
"01f1d858-f17e-4064-9398-a8309da06ff1","NPD-2021-14503","In-Compliance","8610 Wilson Ave","64120","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2021-08-10T00:00:00.000","2022-07-07T00:00:00.000",,"8610 Wilson Ave, Kansas City, MO 64120","260844",
"01f24104-d962-443b-b85b-c1e1f8e04dbb","NPD-2021-02236",,"5105 Rinker Rd","64129","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","REMOVE TRASH FROM BACKYARD.","2021-05-10T00:00:00.000","2021-05-20T00:00:00.000",,"5105 Rinker Rd, Kansas City, MO 64129","51150","POINT (-94.487412 39.030589)"
"01f264b1-8d1d-4e28-a299-ab0fe24934a8","NPD-2022-09348","Complete","3240 Garner Ave","64124","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove all trash from property.","2022-07-14T00:00:00.000","2022-07-24T00:00:00.000","2022-08-26","3240 Garner Ave, Kansas City, MO 64124","41235",
"01f3d283-bfd2-4865-b626-7082bcdd90fe","NPD-2021-12066","In-Violation","7025 Agnes Ave","64132","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-05-19T00:00:00.000","2022-05-29T00:00:00.000",,"7025 Agnes Ave, Kansas City, MO 64132","3288",
"01f56c78-fff1-4d9c-b584-4693df6e9ae9","NPD-2021-01614","In-Violation","3431 Olive St","64109","56","56-133","GENERAL DISREPAIR (GUTTER)","Gutters in disrepair.","In Compliance","Repair or replace gutters","2021-07-09T00:00:00.000","2021-08-09T00:00:00.000","2022-05-09","3431 Olive St, Kansas City, MO 64109","126498","POINT (-94.555484 39.063424)"
"01f7426c-e85d-417c-b972-f1dd28ff6c38","NPD-2021-12084","Complete","8007 Highland Ave","64131","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Please remove all trash on the property.","2021-10-26T00:00:00.000","2021-11-05T00:00:00.000",,"8007 Highland Ave, Kansas City, MO 64131","116412","POINT (-94.568089 38.982297)"
"01f76db5-7da8-4796-8223-a11a6fab6dea","NPD-2021-18105","In-Violation","3724 Cleveland Ave","64128","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2021-09-17T00:00:00.000","2021-09-27T00:00:00.000","2022-04-26","3724 Cleveland Ave, Kansas City, MO 64128","28106","POINT (-94.539622 39.057709)"
"01f77caa-9cfd-4296-8ce4-a616da7d30d6","NPD-2021-18216","In-Compliance","5600 Park Ave","64130","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2021-09-21T00:00:00.000","2021-10-01T00:00:00.000","2022-05-27","5600 Park Ave, Kansas City, MO 64130","147511","POINT (-94.558788 39.024702)"
"01f950b3-8973-45de-ad15-166308f7c09e","NPD-2022-06382","In-Violation","2846 Wabash Ave","64109","48","48-36","WRECKED DAMAGED AND/OR DISABLED RV","A damaged and/or disabled recreational vehicle, boat on a trailer, trailer or camper shell is located on the property.","In Violation","Remove or repair disabled vehicle","2022-06-01T00:00:00.000","2022-06-11T00:00:00.000",,"2846 Wabash Ave, Kansas City, MO 64109","26543",
"01f97800-a5f2-49aa-b87b-1b3d407f365e","NPD-2021-08501","In-Compliance","4707 E 40th Ter","64130","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","The truck parked on the grass needs to be removed","2021-06-15T00:00:00.000","2021-06-25T00:00:00.000",,"4707 E 40th Ter, Kansas City, MO 64130","31840","POINT (-94.52879 39.050101)"
"01f9b885-47ea-4ae5-852d-822e8def4d0e","NPD-2021-13293","Complete","4151 E 75th Ter","64132","48","48-30","RANK WEEDS ADJACENT TO PROPERTY","RANK WEEDS OR UNTENDED BUSHES STAND ALONG THE SIDEWALK, STREET, OR UNPAVED ALLEY ADJACENT TO THE PROPERTY.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2021-12-07T00:00:00.000","2021-12-17T00:00:00.000","2022-08-15","4151 E 75th Ter, Kansas City, MO 64132","4595","POINT (-94.539751 38.989265)"
"01fa357d-f06a-4363-a38d-52d38f19c2b3","NPD-2021-12555","In-Compliance","3136 Troost Ave","64109","56","56-114","RETAINING WALL HAS CRACKS/MORTAR JOINTS","Retaining wall has cracks/mortar joints which need tuckpointing or a portion of it, has collapsed.","In Compliance","Repair or replace retaining wall. (Retaining wall has cracks/mortar joints which need tuckpointing)","2021-10-15T00:00:00.000","2021-11-14T00:00:00.000","2022-04-20","3136 Troost Ave, Kansas City, MO 64109","128112","POINT (-94.571393 39.069261)"
"01fb5ba3-39a0-4ff0-bd95-6f44447f870d","NPD-2021-09587","Court Case Pending","1960 E 71st Ter","64132","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","Remove trash from curb and yard. Final notice","2022-03-04T00:00:00.000","2022-03-14T00:00:00.000",,"1960 E 71st Ter, Kansas City, MO 64132","115185",
"01fdd3ec-3980-4142-9372-bbb454c97438","NPD-2021-13110","In-Violation","7028 Monroe Ave","64132","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove trash and debris","2021-11-15T00:00:00.000","2021-11-25T00:00:00.000","2022-07-15","7028 Monroe Ave, Kansas City, MO 64132","2428","POINT (-94.544001 38.99868)"
"01fe11f7-7feb-42cc-a93e-a1d7d4b74112","NPD-2021-11179","Complete","7647 Wyandotte St","64114","56","56-114","ALL FENCES AND RET. WALLS KEPT IN REPAIR","FENCE OR RETAINING WALL NOT STRUCTURALLY SOUND AND KEPT IN GOOD REPAIR.","In Compliance","Repair, replace, or remove deteriorated fence. FENCE ON SOUTH SIDE OF HOUSE.","2021-07-14T00:00:00.000","2021-10-28T00:00:00.000","2022-01-19","7647 Wyandotte St, Kansas City, MO 64114","118228","POINT (-94.591936 38.991178)"
"01fef1f8-6ebc-48b8-a911-4ed2cce7ab74","NPD-2021-10041","In-Violation","4047 Bellefontaine Ave","64130","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Violation","Paint or otherwise protect exterior wall. paint unpainted boards","2021-06-30T00:00:00.000","2021-07-30T00:00:00.000",,"4047 Bellefontaine Ave, Kansas City, MO 64130","29574","POINT (-94.548082 39.051757)"
"02005cec-97c8-44eb-894e-7d7a22fa1fad","NPD-2021-02931","In-Violation","3503 E 34th St","64128","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","REMOVE THE TIRES, BARROWS,  AND ALL OTHER ITEMS FROM UNDER THE CAR PORT","2021-05-12T00:00:00.000","2021-05-22T00:00:00.000",,"3503 E 34th St, Kansas City, MO 64128","26093","POINT (-94.542521 39.06411)"
"02008855-9eb3-4637-a0e7-c81f719f5011","NPD-2021-11774","In-Violation","8013 Brooklyn Ave","64132","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.  Please gut grass on the side of the house and back yard.","2021-10-13T00:00:00.000","2021-10-23T00:00:00.000","2022-07-01","8013 Brooklyn Ave, Kansas City, MO 64132","116906","POINT (-94.562353 38.981529)"
"0202337a-0bef-49f6-a2a9-3c8c8fb6532a","NPD-2021-19698","In-Violation","8619 Longview Rd","64134","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Violation","Remove or repair disabled vehicle [cars in the drive way].","2021-10-18T00:00:00.000","2021-10-28T00:00:00.000",,"8619 Longview Rd, Kansas City, MO 64134","73351","POINT (-94.490413 38.914583)"
"02043441-ed05-46bc-b719-1be97f9a341b","NPD-2021-06529","In-Violation","3942 Central St","64111","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","HIGH GRASS, WEEDS AND UNATTENDED GROWTH THROUGHOUT VACANT LOT","2021-07-21T00:00:00.000","2021-07-31T00:00:00.000","2022-08-08","3942 Central St, Kansas City, MO 64111","132604","POINT (-94.589566 39.055015)"
"02066d4a-124d-4f5f-a595-ef12692fcbd4","NPD-2021-08760","In-Violation","6615 E 12th Ter","64126","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","There are some tires, buckets and other miscellaneous items litter throughout the property","2022-08-30T00:00:00.000","2022-09-09T00:00:00.000",,"6615 E 12th Ter, Kansas City, MO 64126","6986",
"02070771-856e-48de-a299-a024997eb313","NPD-2021-04619","In-Compliance","2909 Jarboe St","64108","56","56-133","LOOSE, ROTTED, OR MISSING FASCIA BOARDS","Loose, rotted, or missing fascia boards and/or loose, rotted, or missing soffit boards.","In Compliance","Repair or replace fascia boards on South side. Property demolished 2/8/22","2021-11-18T00:00:00.000","2021-12-18T00:00:00.000","2022-02-10","2909 Jarboe St, Kansas City, MO 64108","128768","POINT (-94.597863 39.074603)"
"020acc65-e5c5-4fa4-962f-baa6728510cf","NPD-2022-09282","In-Violation","4000 E 31st St","64128","48","48-30","RANK WEEDS ADJACENT TO PROPERTY","RANK WEEDS OR UNTENDED BUSHES STAND ALONG THE SIDEWALK, STREET, OR UNPAVED ALLEY ADJACENT TO THE PROPERTY.","In Violation","Trim vegetation along the fence and sidewalk to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-07-14T00:00:00.000","2022-07-24T00:00:00.000",,"4000 E 31st St, Kansas City, MO 64128","24191",
"020b5605-09f2-43a6-978e-a451578082e3","NPD-2021-11226","In-Compliance","1119 E 75th St","64131","48","48-37","USING RV'S FOR UNAPPROVED STORAGE","There is one or more recreational vehicle, trailer, camper shell, or boat being used for storage of materials, goods or equipment other than those items considered to be a part of the unit or essential to it's immediate use.","In Compliance","Remove improper storage from trailer. MULTIPLE TRAILERS IN BACKYARD PARKED ON GRASS WITH LARGE PILES OF FURNITURE AND MATERIAL.","2021-10-25T00:00:00.000","2021-11-04T00:00:00.000","2022-04-29","1119 E 75th St, Kansas City, MO 64131","116015","POINT (-94.574651 38.991519)"
"020b5ea1-e3a9-4503-b387-4a918a73c842","NPD-2021-12559","In-Violation","8126 James A Reed Rd","64138","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Trash & debris on property..","2021-09-02T00:00:00.000","2021-09-12T00:00:00.000","2022-08-30","8126 James A Reed Rd, Kansas City, MO 64138","53787","POINT (-94.492865 38.976673)"
"020bae0b-7e9e-47bb-873f-e52d1b05ad04","NPD-2021-14094","In-Violation","5520 E 23rd St","64127","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-06-29T00:00:00.000","2022-07-09T00:00:00.000",,"5520 E 23rd St, Kansas City, MO 64127","18043",
"020c4b0a-8b95-4a3d-af53-3860b75b14a4","NPD-2021-05687","In-Violation","8046 Brooklyn Ave","64132","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","Please remove all open storage, mattresses, dressers.","2022-02-09T00:00:00.000","2022-02-19T00:00:00.000",,"8046 Brooklyn Ave, Kansas City, MO 64132","117418",
"020ce48b-00d1-4d26-83dc-d2df2ce69bb9","NPD-2022-01565","In-Violation","7916 Montgall Ave","64132","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Compliance","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-04-14T00:00:00.000","2022-04-24T00:00:00.000","2022-08-08","7916 Montgall Ave, Kansas City, MO 64132","4947",
"020d4f18-df46-4203-81cb-8ef5bd6a0771","NPD-2022-11398","In-Violation","3430 Wabash Ave","64109","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","remove all building debris and yard waste from on and around the property","2022-08-19T00:00:00.000","2022-08-29T00:00:00.000",,"3430 Wabash Ave, Kansas City, MO 64109","126487",
"020dae09-e57c-4855-aa07-9807cce15ffe","NPD-2021-01847","In-Compliance","333 Bellaire Ave","64123","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall trim.","2021-07-27T00:00:00.000","2021-08-26T00:00:00.000","2021-09-20","333 Bellaire Ave, Kansas City, MO 64123","46173","POINT (-94.513225 39.10924)"
"020ddc35-1b61-4677-905b-c1e941fc57a6","NPD-2022-12363","In-Violation","5022 Agnes Ave","64130","48","48-29","HAZARDOUS TREE","Tree(s) which constitute a hazard to the safety of persons and property is located on the property.","In Violation","Remove hazardous tree. NEAR THE CURB.","2022-09-01T00:00:00.000","2022-09-11T00:00:00.000",,"5022 Agnes Ave, Kansas City, MO 64130","35160",
"020df901-3bd9-47be-aa0d-c0e8d61859b6","NPD-2022-11255","In-Violation","4436 Prospect Ave","64130","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-08-10T00:00:00.000","2022-08-20T00:00:00.000",,"4436 Prospect Ave, Kansas City, MO 64130","137130",
"020ebffd-5c80-42a0-b742-b872684a5e71","NPD-2021-21815","In-Violation","2601 Lawn Ave","64127","56","56-133","LOOSE, ROTTED, OR MISSING FASCIA BOARDS","Loose, rotted, or missing fascia boards and/or loose, rotted, or missing soffit boards.","In Compliance","Repair or replace fascia boards.","2021-12-21T00:00:00.000","2022-01-20T00:00:00.000","2022-07-15","2601 Lawn Ave, Kansas City, MO 64127","19813","POINT (-94.528775 39.078048)"
"020f3155-a63c-456f-9b8e-93c29575ed1b","NPD-2021-03616","In-Violation","5109 Hardesty Ave","64130","56","56-133","LOOSE, ROTTED, OR MISSING FASCIA BOARDS","Loose, rotted, or missing fascia boards and/or loose, rotted, or missing soffit boards.","In Compliance","Repair or replace fascia boards.","2021-05-17T00:00:00.000","2021-06-16T00:00:00.000","2022-08-23","5109 Hardesty Ave, Kansas City, MO 64130","37418","POINT (-94.521807 39.032084)"
"020f4159-326c-46f3-8b11-6658682025d0","NPD-2021-03253","In-Violation","7308 Prospect Ave","64132","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less. HIGH WEEDS PRESENT ON PROPERTY.","2022-08-05T00:00:00.000","2022-08-15T00:00:00.000",,"7308 Prospect Ave, Kansas City, MO 64132","115384",
"0210b7f6-1f12-4658-aa90-56870c290b0c","NPD-2021-01543","In-Violation","4007 E 68th Ter","64132","48","48-35","PARKED IN UNAPPROVED LOCATION","A RECREATIONAL VEHICLE, TRAILER, BOAT ON A TRAILER, AND/OR CAMPER SHELL IS NOT PARKED IN AN APPROVED LOCATION.  SAID VEHICLE, IF NOT IN A GARAGE, MUST BE AT LEAST 11 FT FROM THE STREET, 2 FT FROM THE PUBLIC SIDEWALK IF ONE IS PRESENT, AND MUST BEPARKED ON A PAVED PARKING SPACE IN ACCORDANCE WITH SECTION 52-35 AND SECTION 56-112.","In Violation","Move vehicle to approved location [trailer in backyard].","2021-11-09T00:00:00.000","2021-11-19T00:00:00.000",,"4007 E 68th Ter, Kansas City, MO 64132","2141","POINT (-94.539992 39.001803)"
"02116b35-d3e8-4471-a537-e4ab8864c147","NPD-2021-02277","In-Violation","4018 Myrtle Ave","64130","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","The grass needs to be cut at the property.","2021-10-18T00:00:00.000","2021-10-28T00:00:00.000","2022-09-09","4018 Myrtle Ave, Kansas City, MO 64130","30534","POINT (-94.537596 39.052264)"
"021220c8-b89f-4f75-bcf0-c2e8eafca3c8","NPD-2021-12254","Complete","3740 South Benton Ave","64128","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Compliance","Paint or otherwise protect exterior wall.","2021-12-13T00:00:00.000","2022-01-12T00:00:00.000","2022-04-01","3740 South Benton Ave, Kansas City, MO 64128","28892","POINT (-94.550023 39.057361)"
"021398b1-4571-435d-84a7-7592ba39a973","NPD-2021-11427","In-Compliance","3741 Bales Ave","64128","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Compliance","UNLICENSED VEHICLE STORED OUTSIDE - License or remove vehicle OR store within a private garage.","2021-10-18T00:00:00.000","2021-10-28T00:00:00.000","2022-09-01","3741 Bales Ave, Kansas City, MO 64128","28114","POINT (-94.543122 39.05699)"
"0216b09d-38c8-4420-884f-e80ea50adb14","NPD-2022-03252","In-Violation","2324 NE Pence Ave","64118","48","48-35","PARKED IN UNAPPROVED LOCATION","A RECREATIONAL VEHICLE, TRAILER, BOAT ON A TRAILER, AND/OR CAMPER SHELL IS NOT PARKED IN AN APPROVED LOCATION.  SAID VEHICLE, IF NOT IN A GARAGE, MUST BE AT LEAST 11 FT FROM THE STREET, 2 FT FROM THE PUBLIC SIDEWALK IF ONE IS PRESENT, AND MUST BEPARKED ON A PAVED PARKING SPACE IN ACCORDANCE WITH SECTION 52-35 AND SECTION 56-112.","In Violation","Move trailers to approved location off grass.","2022-05-11T00:00:00.000","2022-05-21T00:00:00.000",,"2324 NE Pence Ave, Kansas City, MO 64118","87904",
