Report_No,Zip Code,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,Rep_Dist,City,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140086547,64161,12/02/2014 12:00:00 AM,15:28,01/29/2014 12:00:00 AM,9:00,12/02/2014 12:00:00 AM,11:21,690,23H,Stealing All Other,636,3900  N KIMBALL DR,PC1382,KANSAS CITY,SCP,N,1,SUS,U,U,,"3900 N KIMBALL DR
KANSAS CITY 64161
(39.162186706, -94.440175439)",N,138,6,4,89
140046052,64161,07/02/2014 12:00:00 AM,16:31,07/02/2014 12:00:00 AM,15:00,07/02/2014 12:00:00 AM,17:40,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,12,VIC,W,F,40,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140001143,64161,01/06/2014 12:00:00 AM,9:18,01/04/2014 12:00:00 AM,17:00,01/06/2014 12:00:00 AM,9:18,702,240,Auto Theft,344,3600  N KIMBALL DR,PC1346,KANSAS CITY,SCP,U,1,VIC,,,,"3600 N KIMBALL DR
KANSAS CITY 64161
(39.159323285, -94.440415113)",N,138,6,4,89
140031854,64161,05/10/2014 12:00:00 AM,23:09,05/10/2014 12:00:00 AM,20:27,05/10/2014 12:00:00 AM,20:34,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,2,VIC,W,F,35,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140060290,64161,08/23/2014 12:00:00 AM,20:30,08/23/2014 12:00:00 AM,12:00,08/23/2014 12:00:00 AM,13:30,690,23H,Stealing All Other,636,4500  WORLDS OF FUN DR,PC1118,KANSAS CITY,SCP,U,2,VIC,U,F,54,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
140048751,64161,07/13/2014 12:00:00 AM,5:02,07/12/2014 12:00:00 AM,23:00,,,670,23D,Stealing from Buildi,636,3600  N RANDOLPH RD,PC1296,KANSAS CITY,SCP,U,1,SUS,U,U,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140066836,64161,09/17/2014 12:00:00 AM,6:22,09/17/2014 12:00:00 AM,6:10,,,1401,290,Property Damage,636,3000  NE ELDON,,KANSAS CITY,,N,1,SUS,U,U,,"3000 NE ELDON
KANSAS CITY 64161
(39.150192959, -94.476649574)",N,138,6,4,89
140045325,64161,06/30/2014 12:00:00 AM,10:35,06/27/2014 12:00:00 AM,16:30,06/30/2014 12:00:00 AM,8:00,650,23G,Stealing Auto Parts/,636,3900  N SKILES AV,PC1329,KANSAS CITY,SCP,N,1,VIC,W,F,30,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
140071945,64161,10/05/2014 12:00:00 AM,17:41,10/04/2014 12:00:00 AM,20:00,10/04/2014 12:00:00 AM,23:00,690,23H,Stealing All Other,636,4500  WORLDS OF FUN DR,PC1118,KANSAS CITY,SCP,N,1,VIC,W,M,24,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
140060290,64161,08/23/2014 12:00:00 AM,20:30,08/23/2014 12:00:00 AM,12:00,08/23/2014 12:00:00 AM,13:30,690,23H,Stealing All Other,636,4500  WORLDS OF FUN DR,PC1118,KANSAS CITY,SCP,U,1,SUS,U,U,,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
140076047,64161,10/20/2014 12:00:00 AM,18:42,10/20/2014 12:00:00 AM,8:30,10/20/2014 12:00:00 AM,16:30,702,240,Auto Theft,636,3600  N BOOTH AVE,PC1329,KANSAS CITY,SCP,N,1,VIC,W,M,34,"3600 N BOOTH AVE
KANSAS CITY 64161
(39.160384033, -94.481581899)",N,119,6,4,89
140080312,64161,11/05/2014 12:00:00 AM,19:31,11/05/2014 12:00:00 AM,19:31,,,1651,40A,Prostitution/Patroni,999,3600  NE RANDOLPH RD,PC1130,KANSAS CITY,SCP,U,1,ARR,W,F,25,"3600 NE RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140046052,64161,07/02/2014 12:00:00 AM,16:31,07/02/2014 12:00:00 AM,15:00,07/02/2014 12:00:00 AM,17:40,690,23H,Stealing All Other,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,ARR,B,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140056915,64161,08/12/2014 12:00:00 AM,8:02,07/29/2014 12:00:00 AM,16:30,07/29/2014 12:00:00 AM,17:00,690,23H,Stealing All Other,636,4500  WORLDS OF FUN DR,PC1118,KANSAS CITY,SCP,N,1,SUS,W,M,,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
140077183,64161,10/24/2014 12:00:00 AM,20:00,10/24/2014 12:00:00 AM,19:55,,,1849,35A,Possession/Sale/Dist,636,4500  WORLDS OF FUN AV,PC1118,KANSAS CITY,SCP,U,1,VIC,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
140020516,64161,03/28/2014 12:00:00 AM,13:29,03/28/2014 12:00:00 AM,13:29,,,1850,35B,Possession of Drug E,636,3600  N RANDOLPH RD,PC1296,KANSAS CITY,SCP,U,1,VIC,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
140030188,64160,05/05/2014 12:00:00 AM,5:40,05/05/2014 12:00:00 AM,5:20,,,301,120,Strong Arm Robbery,636,10100  NE 28 ST,PC1455,KANSAS CITY,SCP,N,1,SUS,W,M,20,"10100 NE 28 ST
KANSAS CITY 64160
(39.143978002, -94.457129224)",N,138,6,4,89
140030188,64160,05/05/2014 12:00:00 AM,5:40,05/05/2014 12:00:00 AM,5:20,,,301,120,Strong Arm Robbery,636,10100  NE 28 ST,PC1455,KANSAS CITY,SCP,N,1,VIC,W,M,46,"10100 NE 28 ST
KANSAS CITY 64160
(39.143978002, -94.457129224)",N,138,6,4,89
140081036,64160,11/08/2014 12:00:00 AM,17:39,11/08/2014 12:00:00 AM,17:15,,,302,120,Armed Robbery,636,N ARLINGTON AV/NE VROOMAN DR,PC1441,KANSAS CITY,SCP,N,1,SUS,W,F,,"N ARLINGTON AV/NE VROOMAN KANSAS CITY, DR 64160
(39.102950303, -94.583075872)",Y,5,4,7,75
140081036,64160,11/08/2014 12:00:00 AM,17:39,11/08/2014 12:00:00 AM,17:15,,,302,120,Armed Robbery,636,N ARLINGTON AV/NE VROOMAN DR,PC1441,KANSAS CITY,SCP,N,2,SUS,W,M,42,"N ARLINGTON AV/NE VROOMAN KANSAS CITY, DR 64160
(39.102950303, -94.583075872)",Y,5,4,7,75
140081036,64160,11/08/2014 12:00:00 AM,17:39,11/08/2014 12:00:00 AM,17:15,,,302,120,Armed Robbery,636,N ARLINGTON AV/NE VROOMAN DR,PC1441,KANSAS CITY,SCP,U,1,VIC,W,F,41,"N ARLINGTON AV/NE VROOMAN KANSAS CITY, DR 64160
(39.102950303, -94.583075872)",Y,5,4,7,75
140066299,64158,09/15/2014 12:00:00 AM,11:21,09/14/2014 12:00:00 AM,17:30,09/15/2014 12:00:00 AM,6:00,640,23F,Stealing From Auto,641,7500  N PALMER AV,PC0485,KANSAS CITY,SCP,U,1,SUS,U,U,,"7500 N PALMER AV
KANSAS CITY 64158
(39.228484392, -94.489619851)",N,244,6,4,122
140057471,64158,08/13/2014 12:00:00 AM,16:49,08/13/2014 12:00:00 AM,7:15,08/13/2014 12:00:00 AM,16:49,501,220,Burglary - Residence,641,8900  NE 74 ST,PC0502,KANSAS CITY,SCP,U,1,VIC,W,M,34,"8900 NE 74 ST
KANSAS CITY 64158
(39.227517628, -94.472850694)",N,244,6,4,122
140089159,64158,12/12/2014 12:00:00 AM,20:06,12/12/2014 12:00:00 AM,19:00,12/12/2014 12:00:00 AM,19:55,1401,290,Property Damage,641,8100  N FLINTLOCK RD,PC0406,KANSAS CITY,SCP,U,1,VIC,W,F,29,"8100 N FLINTLOCK RD
KANSAS CITY 64158
(39.239712226, -94.46722295)",N,244,6,4,122
140077417,64158,10/25/2014 12:00:00 AM,17:22,10/25/2014 12:00:00 AM,11:50,,,2040,90Z,Violation Full Order,641,8200  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,1,VIC,W,F,31,"8200 N CHURCH RD
KANSAS CITY 64158
(39.240424336, -94.460849679)",N,244,6,4,122
140087559,64158,12/06/2014 12:00:00 AM,11:47,12/06/2014 12:00:00 AM,11:30,,,1401,290,Property Damage,641,9400  NE 79 ST,PC0430,KANSAS CITY,SCP,U,1,VIC,W,F,55,"9400 NE 79 ST
KANSAS CITY 64158
(39.236370717, -94.467131463)",N,244,6,4,122
140060440,64158,08/24/2014 12:00:00 AM,11:49,08/22/2014 12:00:00 AM,8:00,08/24/2014 12:00:00 AM,9:00,1198,26C,Impersonation,641,7900  N FLINTLOCK RD,PC0406,KANSAS CITY,SCP,N,1,VIC,W,F,51,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.237884689, -94.468980232)",N,244,6,4,122
140024516,64158,04/12/2014 12:00:00 AM,20:29,04/12/2014 12:00:00 AM,1:00,04/12/2014 12:00:00 AM,6:00,640,23F,Stealing From Auto,642,10600  N MICHIGAN AVE,PC0189,KANSAS CITY,SCP,U,1,VIC,W,M,46,"10600 N MICHIGAN AVE
KANSAS CITY 64158
(39.285300946, -94.55587149)",N,244,6,4,82
140009868,64158,02/12/2014 12:00:00 AM,16:22,01/22/2014 12:00:00 AM,8:00,01/25/2014 12:00:00 AM,,1001,250,Forgery,641,8100  NE 80 TER,PC0450,KANSAS CITY,SCP,N,1,SUS,U,U,,"8100 NE 80 TER
KANSAS CITY 64158
(39.238885213, -94.472764277)",N,244,6,4,122
140004927,64158,01/22/2014 12:00:00 AM,7:18,01/21/2014 12:00:00 AM,20:00,01/22/2014 12:00:00 AM,5:00,640,23F,Stealing From Auto,641,8800  NE 73 CT,PC0502,KANSAS CITY,SCP,U,1,SUS,U,U,,"8800 NE 73 CT
KANSAS CITY 64158
(39.226758158, -94.47451939)",N,244,6,4,122
140008144,64158,02/04/2014 12:00:00 AM,12:57,02/04/2014 12:00:00 AM,12:55,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,PC0282,KANSAS CITY,SCP,N,2,SUS,W,F,,"8500 N CHURCH RD
KANSAS CITY 64158
(39.246069557, -94.45922051)",N,244,6,4,152
140045343,64158,06/30/2014 12:00:00 AM,11:37,06/27/2014 12:00:00 AM,18:30,06/28/2014 12:00:00 AM,8:30,650,23G,Stealing Auto Parts/,641,9200  M 152 HW,PC0406,KANSAS CITY,SCP,U,1,SUS,U,U,,"9200 M 152
HW KANSAS CITY 64158
(39.230165851, -94.476419087)",N,244,6,4,122
140023314,64158,04/08/2014 12:00:00 AM,12:10,04/07/2014 12:00:00 AM,13:00,04/08/2014 12:00:00 AM,11:00,702,240,Auto Theft,999,7600  N CHURCH RD,PCX045,KANSAS CITY,OSPD,N,1,SUS,U,U,,"7600 N CHURCH RD
KANSAS CITY 64158
(39.23154831, -94.465496831)",N,,,4,121
140022173,64158,04/04/2014 12:00:00 AM,6:56,04/04/2014 12:00:00 AM,4:45,04/04/2014 12:00:00 AM,5:00,640,23F,Stealing From Auto,641,8200  NE 83 TER,PC0406,KANSAS CITY,SCP,U,1,SUS,U,U,,"8200 NE 83 TER
KANSAS CITY 64158
(39.243701229, -94.481128245)",N,244,6,4,122
140008144,64158,02/04/2014 12:00:00 AM,12:57,02/04/2014 12:00:00 AM,12:55,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,PC0282,KANSAS CITY,SCP,U,1,VIC,,,,"8500 N CHURCH RD
KANSAS CITY 64158
(39.246069557, -94.45922051)",N,244,6,4,152
140025458,64158,04/16/2014 12:00:00 AM,17:25,04/11/2014 12:00:00 AM,23:00,,,401,13A,Aggravated Assault (,641,8300  N BOOTH AVE,PC0406,KANSAS CITY,SCP,N,1,SUS,W,M,38,"8300 N BOOTH AVE
KANSAS CITY 64158
(38.97317565, -94.488313097)",N,,,7,98
140057471,64158,08/13/2014 12:00:00 AM,16:49,08/13/2014 12:00:00 AM,7:15,08/13/2014 12:00:00 AM,16:49,501,220,Burglary - Residence,641,8900  NE 74 ST,PC0502,KANSAS CITY,SCP,U,2,VIC,W,F,37,"8900 NE 74 ST
KANSAS CITY 64158
(39.227517628, -94.472850694)",N,244,6,4,122
140066224,64158,09/15/2014 12:00:00 AM,2:05,09/15/2014 12:00:00 AM,2:00,,,640,23F,Stealing From Auto,641,7400  N DONNELLY AV,PC0501,KANSAS CITY,SCP,U,1,VIC,W,M,45,"7400 N DONNELLY AV
KANSAS CITY 64158
(39.226638605, -94.480978135)",N,244,6,4,122
140053921,64158,08/01/2014 12:00:00 AM,11:59,07/31/2014 12:00:00 AM,7:00,07/31/2014 12:00:00 AM,7:00,702,240,Auto Theft,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,N,1,SUS,U,U,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140028205,64158,04/27/2014 12:00:00 AM,9:39,04/26/2014 12:00:00 AM,22:30,04/27/2014 12:00:00 AM,9:00,640,23F,Stealing From Auto,641,7900  N FLINTLOCK RD,PC0406,KANSAS CITY,SCP,N,1,VIC,W,F,58,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.237884689, -94.468980232)",N,244,6,4,122
140075521,64158,10/18/2014 12:00:00 AM,19:31,01/17/2014 12:00:00 AM,16:00,10/18/2014 12:00:00 AM,16:00,650,23G,Stealing Auto Parts/,641,8100  NE 83 PL,PC0406,KANSAS CITY,SCP,N,1,VIC,W,F,64,"8100 NE 83 PL
KANSAS CITY 64158
(39.243638889, -94.482455197)",N,244,6,4,122
140041422,64158,06/16/2014 12:00:00 AM,0:17,06/16/2014 12:00:00 AM,0:17,,,2655,90J,Trespassing,641,9900  NE BARRY RD,PC0387,KANSAS CITY,SCP,U,1,VIC,,,,"9900 NE BARRY RD
KANSAS CITY 64158
(39.244819003, -94.458202287)",N,244,6,4,152
140024100,64158,04/11/2014 12:00:00 AM,11:53,04/10/2014 12:00:00 AM,19:00,04/11/2014 12:00:00 AM,11:30,650,23G,Stealing Auto Parts/,641,9300  NE 79 ST,PC0430,KANSAS CITY,SCP,N,1,SUS,U,U,,"9300 NE 79 ST
KANSAS CITY 64158
(39.236009989, -94.467969868)",N,244,6,4,122
140031114,64158,05/08/2014 12:00:00 AM,9:40,05/07/2014 12:00:00 AM,16:30,05/08/2014 12:00:00 AM,8:15,650,23G,Stealing Auto Parts/,641,8200  NE 83 TER,PC0406,KANSAS CITY,SCP,N,1,VIC,W,M,28,"8200 NE 83 TER
KANSAS CITY 64158
(39.243701229, -94.481128245)",N,244,6,4,122
140082957,64158,11/17/2014 12:00:00 AM,8:34,11/16/2014 12:00:00 AM,11:45,11/16/2014 12:00:00 AM,12:00,831,13C,Intimidation,641,8100  N CHURCH RD,PC0430,KANSAS CITY,SCP,U,1,VIC,W,F,40,"8100 N CHURCH RD
KANSAS CITY 64158
(39.239154777, -94.460393691)",N,244,6,4,122
140019862,64158,03/25/2014 12:00:00 AM,21:24,03/25/2014 12:00:00 AM,0:01,03/25/2014 12:00:00 AM,18:00,650,23G,Stealing Auto Parts/,641,7900  N FLINTLOCK RD,PC0406,KANSAS CITY,SCP,U,1,SUS,U,U,,"7900 N FLINTLOCK RD
KANSAS CITY 64158
(39.237884689, -94.468980232)",N,244,6,4,122
140040458,64158,06/12/2014 12:00:00 AM,13:13,06/10/2014 12:00:00 AM,15:00,,,630,23C,Stealing Shoplifting,423,8500  N MADISON AV,PC0323,KANSAS CITY,NPD,U,1,VIC,,,,"8500 N MADISON AV
KANSAS CITY 64158
(39.249139085, -94.592850936)",N,180,5,4,82
140089169,64158,12/12/2014 12:00:00 AM,20:53,12/12/2014 12:00:00 AM,18:50,12/12/2014 12:00:00 AM,19:50,640,23F,Stealing From Auto,641,8200  N DITZLER AV,PC0406,KANSAS CITY,SCP,U,1,SUS,U,U,,"8200 N DITZLER AV
KANSAS CITY 64158
(39.242623916, -94.468399766)",N,244,6,4,122
140040458,64158,06/12/2014 12:00:00 AM,13:13,06/10/2014 12:00:00 AM,15:00,,,630,23C,Stealing Shoplifting,423,8500  N MADISON AV,PC0323,KANSAS CITY,NPD,U,2,SUS,B,M,,"8500 N MADISON AV
KANSAS CITY 64158
(39.249139085, -94.592850936)",N,180,5,4,82
140021494,64158,04/01/2014 12:00:00 AM,13:12,03/28/2014 12:00:00 AM,18:23,03/28/2014 12:00:00 AM,18:50,630,23C,Stealing Shoplifting,421,9200  M 152 HW,PP0284,KANSAS CITY,NPD,N,1,SUS,W,F,,"9200 M 152
HW KANSAS CITY 64158
(39.230165851, -94.476419087)",N,244,6,4,122
140027287,64158,04/23/2014 12:00:00 AM,18:13,04/23/2014 12:00:00 AM,18:13,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,PC0282,KANSAS CITY,SCP,U,1,ARR,B,M,20,"8500 N CHURCH RD
KANSAS CITY 64158
(39.246069557, -94.45922051)",N,244,6,4,152
140079441,64158,11/02/2014 12:00:00 AM,16:56,11/02/2014 12:00:00 AM,16:56,,,640,23F,Stealing From Auto,641,8200  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,1,VIC,W,F,34,"8200 N CHURCH RD
KANSAS CITY 64158
(39.240424336, -94.460849679)",N,244,6,4,122
140070793,64158,10/01/2014 12:00:00 AM,12:59,09/27/2014 12:00:00 AM,17:25,09/28/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,643,8800  NE 107 TE,PC0168,KANSAS CITY,SCP,U,1,SUS,U,U,,"8800 NE 107
TE KANSAS CITY 64158
(39.286759894, -94.47345156)",N,244,6,4,152
140005911,64158,01/26/2014 12:00:00 AM,4:33,01/26/2014 12:00:00 AM,1:49,,,670,23D,Stealing from Buildi,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,2,SUS,W,M,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140051064,64158,07/21/2014 12:00:00 AM,19:13,07/21/2014 12:00:00 AM,19:10,,,801,13B,Non Aggravated Assau,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,N,4,VIC,W,F,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140053693,64158,07/31/2014 12:00:00 AM,13:20,07/31/2014 12:00:00 AM,11:45,07/31/2014 12:00:00 AM,13:15,640,23F,Stealing From Auto,643,9000  NE BARRY RD,PC0303,KANSAS CITY,SCP,N,1,SUS,U,U,,"9000 NE BARRY RD
KANSAS CITY 64158
(39.245007226, -94.468015023)",N,244,6,4,152
140073766,64158,10/12/2014 12:00:00 AM,2:30,10/12/2014 12:00:00 AM,1:15,,,802,13B,Non Agg Assault Dome,643,8200  N OXFORD ST,PCX045,KANSAS CITY,OSPD,Y,1,SUS,W,M,20,"8200 N OXFORD ST
KANSAS CITY 64158
(39.242357582, -94.466467054)",N,244,6,4,122
140053544,64158,07/30/2014 12:00:00 AM,21:30,07/30/2014 12:00:00 AM,15:50,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,1,VIC,,,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140021629,64158,04/01/2014 12:00:00 AM,23:13,04/01/2014 12:00:00 AM,23:13,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,1,VIC,,,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140011968,64158,02/21/2014 12:00:00 AM,18:53,02/21/2014 12:00:00 AM,16:30,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,N,1,SUS,W,M,22,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140010739,64158,02/16/2014 12:00:00 AM,13:29,02/16/2014 12:00:00 AM,11:45,,,620,23B,Stealing Purse Snatc,641,9800  NE BARRY RD,PC0387,KANSAS CITY,SCP,U,1,SUS,W,F,,"9800 NE BARRY RD
KANSAS CITY 64158
(39.244847, -94.459192172)",N,244,6,4,152
140013002,64158,02/26/2014 12:00:00 AM,12:57,11/08/2013 12:00:00 AM,0:01,01/01/2014 12:00:00 AM,0:01,1750,11D,Sex Off Fondle - mol,641,7400  N SYCAMORE AV,PC0477,KANSAS CITY,SCP,U,1,VIC,W,F,19,"7400 N SYCAMORE AV
KANSAS CITY 64158
(39.227556622, -94.485169926)",N,244,6,4,122
140070793,64158,10/01/2014 12:00:00 AM,12:59,09/27/2014 12:00:00 AM,17:25,09/28/2014 12:00:00 AM,12:00,501,220,Burglary - Residence,643,8800  NE 107 TE,PC0168,KANSAS CITY,SCP,U,2,VIC,,,,"8800 NE 107
TE KANSAS CITY 64158
(39.286759894, -94.47345156)",N,244,6,4,152
140003146,64158,01/14/2014 12:00:00 AM,15:47,07/16/2013 12:00:00 AM,15:11,07/16/2013 12:00:00 AM,15:41,630,23C,Stealing Shoplifting,643,9200  NE M 152 HWY,PC0303,KANSAS CITY,SCP,N,1,SUS,W,F,36,"9200 NE M 152 HWY
KANSAS CITY 64158
(39.230165851, -94.476419087)",N,244,6,4,122
140057471,64158,08/13/2014 12:00:00 AM,16:49,08/13/2014 12:00:00 AM,7:15,08/13/2014 12:00:00 AM,16:49,501,220,Burglary - Residence,641,8900  NE 74 ST,PC0502,KANSAS CITY,SCP,U,2,SUS,B,M,25,"8900 NE 74 ST
KANSAS CITY 64158
(39.227517628, -94.472850694)",N,244,6,4,122
140076416,64158,10/22/2014 12:00:00 AM,7:25,10/21/2014 12:00:00 AM,22:30,10/22/2014 12:00:00 AM,2:30,702,240,Auto Theft,641,9300  NE 79 ST,PC0430,KANSAS CITY,SCP,N,1,VIC,W,M,47,"9300 NE 79 ST
KANSAS CITY 64158
(39.236009989, -94.467969868)",N,244,6,4,122
140087171,64158,12/05/2014 12:00:00 AM,6:18,12/05/2014 12:00:00 AM,0:01,12/05/2014 12:00:00 AM,5:30,650,23G,Stealing Auto Parts/,641,8300  NE 83 TER,PC0406,KANSAS CITY,SCP,N,1,VIC,W,F,44,"8300 NE 83 TER
KANSAS CITY 64158
(39.243694508, -94.480109613)",N,244,6,4,122
140039847,64158,06/10/2014 12:00:00 AM,9:30,02/15/2013 12:00:00 AM,20:00,05/28/2014 12:00:00 AM,17:00,201,36B,Rape,641,8600  NE 72 TE,PC0509,KANSAS CITY,SCP,N,1,SUS,B,M,43,"8600 NE 72
TE KANSAS CITY 64158
(39.224036584, -94.477858511)",N,244,6,4,122
140058210,64158,08/16/2014 12:00:00 AM,13:49,08/15/2014 12:00:00 AM,18:45,08/15/2014 12:00:00 AM,19:15,1188,26E,Wire Fraud,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,N,1,SUS,U,F,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140085318,64158,11/26/2014 12:00:00 AM,19:16,11/26/2014 12:00:00 AM,18:05,11/26/2014 12:00:00 AM,18:30,1401,290,Property Damage,641,8200  N DITZLER AVE,PC0406,KANSAS CITY,SCP,N,1,VIC,W,M,26,"8200 N DITZLER AVE
KANSAS CITY 64158
(39.242623916, -94.468399766)",N,244,6,4,122
140024064,64158,04/11/2014 12:00:00 AM,9:13,04/10/2014 12:00:00 AM,21:15,04/11/2014 12:00:00 AM,7:00,640,23F,Stealing From Auto,641,9300  NE 79 ST,PC0430,KANSAS CITY,SCP,N,1,VIC,W,F,31,"9300 NE 79 ST
KANSAS CITY 64158
(39.236009989, -94.467969868)",N,244,6,4,122
140072995,64158,10/09/2014 12:00:00 AM,9:05,10/09/2014 12:00:00 AM,8:00,10/09/2014 12:00:00 AM,9:00,702,240,Auto Theft,643,8400  N EVANSTON AV,PC0358,KANSAS CITY,SCP,U,1,SUS,W,M,25,"8400 N EVANSTON AV
KANSAS CITY 64158
(39.244913253, -94.459344328)",N,244,6,4,152
140036794,64158,05/29/2014 12:00:00 AM,10:04,05/29/2014 12:00:00 AM,10:04,,,630,23C,Stealing Shoplifting,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,1,VIC,,,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140072646,64158,10/08/2014 12:00:00 AM,2:46,10/07/2014 12:00:00 AM,22:00,10/08/2014 12:00:00 AM,2:00,702,240,Auto Theft,641,8200  N CHURCH RD,PC0430,KANSAS CITY,SCP,U,1,SUS,U,U,,"8200 N CHURCH RD
KANSAS CITY 64158
(39.240424336, -94.460849679)",N,244,6,4,122
140006805,64158,01/29/2014 12:00:00 AM,20:41,01/29/2014 12:00:00 AM,20:41,,,1849,35A,Possession/Sale/Dist,644,NE 103 TE/N LAWN AV,PC0175,KANSAS CITY,SCP,U,1,ARR,W,M,23,"103 TE N LAWN AV
KANSAS CITY 64158
(39.230165851, -94.476419087)",N,244,6,4,122
140054157,64158,08/02/2014 12:00:00 AM,7:25,08/01/2014 12:00:00 AM,23:00,08/02/2014 12:00:00 AM,7:20,640,23F,Stealing From Auto,641,8100  N CHURCH RD,PC0387,KANSAS CITY,SCP,N,1,SUS,U,U,,"8100 N CHURCH RD
KANSAS CITY 64158
(39.239154777, -94.460393691)",N,244,6,4,122
140090928,64158,12/19/2014 12:00:00 AM,22:57,12/19/2014 12:00:00 AM,17:05,12/19/2014 12:00:00 AM,20:42,640,23F,Stealing From Auto,641,8300  N CHURCH RD,PC0430,KANSAS CITY,SCP,N,1,VIC,W,F,25,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140077482,64158,10/25/2014 12:00:00 AM,21:51,10/25/2014 12:00:00 AM,17:00,10/25/2014 12:00:00 AM,20:30,640,23F,Stealing From Auto,641,8200  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,1,VIC,W,F,19,"8200 N CHURCH RD
KANSAS CITY 64158
(39.240424336, -94.460849679)",N,244,6,4,122
140072170,64158,10/06/2014 12:00:00 AM,12:15,10/06/2014 12:00:00 AM,12:15,10/06/2014 12:00:00 AM,14:30,2100,90D,Driving Under Influe,643,N BOOTH AVE/NE M 152 HWY,PC0303,KANSAS CITY,SCP,N,1,ARR,W,M,25,"152 HWY
KANSAS CITY 64158
(39.230165851, -94.476419087)",N,244,6,4,122
140035772,64158,05/25/2014 12:00:00 AM,10:44,05/25/2014 12:00:00 AM,10:44,,,301,120,Strong Arm Robbery,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,2,VIC,,,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
140033483,64158,05/16/2014 12:00:00 AM,20:54,05/16/2014 12:00:00 AM,20:00,05/16/2014 12:00:00 AM,20:30,640,23F,Stealing From Auto,641,8300  N CHURCH RD,PC0387,KANSAS CITY,SCP,U,1,SUS,U,U,,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242088231, -94.461742697)",N,244,6,4,122
