Reported_Date,Offense,IBRS,Description,Address,City,Zip Code,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
09/16/2014 12:00:00 AM,690,23H,Stealing All Other,8200  NE PARVIN RD,KANSAS CITY,64161,U,U,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
05/24/2014 12:00:00 AM,702,240,Auto Theft,3200  N AMERISTAR DR,KANSAS CITY,64161,W,M,59,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
04/27/2014 12:00:00 AM,1401,290,Property Damage,NE 48 ST/N CORRINGTON AVE,KANSAS CITY,64161,B,M,26,"48 ST N CORRINGTON AVE
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
07/13/2014 12:00:00 AM,670,23D,Stealing from Buildi,3600  N RANDOLPH RD,KANSAS CITY,64161,U,U,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,A,M,18,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
12/08/2014 12:00:00 AM,690,23H,Stealing All Other,4100-BLK N KIMBALL DR,KANSAS CITY,64161,U,U,,"4100 BLK N KIMBALL DR
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,M,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
09/10/2014 12:00:00 AM,1401,290,Property Damage,N KIMBALL DR/NE M 210 HW,KANSAS CITY,64161,W,M,67,"210 HW
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
08/12/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN DR,KANSAS CITY,64161,W,M,42,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
09/06/2014 12:00:00 AM,2655,90J,Trespassing,N ELDON AV/NE M 210 HW,KANSAS CITY,64161,,,,"210 HW
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
09/26/2014 12:00:00 AM,1201,270,Embezzlement,"4500  WORLDS OF FUN AVE , KC",KANSAS CITY,64161,,,,"4500 WORLDS OF FUN AVE
KC KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
10/11/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
10/02/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,10100  NE 28 ST,KANSAS CITY,64161,W,F,23,"10100 NE 28 ST
KANSAS CITY 64161
(39.143978002, -94.457129224)",N,138,6,4,89
09/06/2014 12:00:00 AM,2655,90J,Trespassing,N ELDON AV/NE M 210 HW,KANSAS CITY,64161,W,F,46,"210 HW
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
05/30/2014 12:00:00 AM,1201,270,Embezzlement,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,M,20,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
08/14/2014 12:00:00 AM,690,23H,Stealing All Other,8200  NE PARVIN RD,KANSAS CITY,64161,U,U,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
11/19/2014 12:00:00 AM,670,23D,Stealing from Buildi,3600  N RANDOLPH RD,KANSAS CITY,64161,U,U,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
05/10/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,35,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
09/17/2014 12:00:00 AM,640,23F,Stealing From Auto,3000  NE ELDON,KANSAS CITY,64161,W,F,43,"3000 NE ELDON
KANSAS CITY 64161
(39.150192959, -94.476649574)",N,138,6,4,89
04/27/2014 12:00:00 AM,301,120,Strong Arm Robbery,NE 48 ST/N CORRINGTON AVE,KANSAS CITY,64161,B,F,22,"48 ST N CORRINGTON AVE
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
05/11/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,M,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
07/13/2014 12:00:00 AM,1001,250,Forgery,3600  N RANDOLPH RD,KANSAS CITY,64161,W,M,30,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
11/10/2014 12:00:00 AM,801,13B,Non Aggravated Assau,3800  N EVANSTON AV,KANSAS CITY,64161,W,F,25,"3800 N EVANSTON AV
KANSAS CITY 64161
(39.16403576, -94.461977741)",N,94,6,4,89
04/11/2014 12:00:00 AM,1401,290,Property Damage,3200  N AMERISTAR DR,KANSAS CITY,64161,U,U,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
05/25/2014 12:00:00 AM,670,23D,Stealing from Buildi,8200  NE PARVIN RD,KANSAS CITY,64161,W,F,45,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
03/08/2014 12:00:00 AM,670,23D,Stealing from Buildi,3200  N AMERISTAR DR,KANSAS CITY,64161,W,F,66,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
09/17/2014 12:00:00 AM,1401,290,Property Damage,3000  NE ELDON,KANSAS CITY,64161,W,F,43,"3000 NE ELDON
KANSAS CITY 64161
(39.150192959, -94.476649574)",N,138,6,4,89
06/30/2014 12:00:00 AM,640,23F,Stealing From Auto,7600  NE 38 ST,KANSAS CITY,64161,,,,"7600 NE 38 ST
KANSAS CITY 64161
(39.163637158, -94.494398885)",N,119,6,4,166
10/24/2014 12:00:00 AM,1850,35B,Possession of Drug E,4500  WORLDS OF FUN AV,KANSAS CITY,64161,B,M,18,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
03/30/2014 12:00:00 AM,1122,26B,Credit/Debit/ATM Car,3900  N SKILES AV,KANSAS CITY,64161,W,F,72,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
06/27/2014 12:00:00 AM,702,240,Auto Theft,3900  GREAT MIDWEST DR,KANSAS CITY,64161,U,U,,"3900 GREAT MIDWEST DR
KANSAS CITY 64161
(39.165994336, -94.488671381)",N,119,6,4,89
03/30/2014 12:00:00 AM,1122,26B,Credit/Debit/ATM Car,3900  N SKILES AV,KANSAS CITY,64161,U,U,,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
10/24/2014 12:00:00 AM,1849,35A,Possession/Sale/Dist,4500  WORLDS OF FUN AV,KANSAS CITY,64161,B,M,18,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
11/13/2014 12:00:00 AM,401,13A,Aggravated Assault (,4800  N KIMBALL DR,KANSAS CITY,64161,W,M,43,"4800 N KIMBALL DR
KANSAS CITY 64161
(39.177378852, -94.433886695)",N,138,6,4,116
04/28/2014 12:00:00 AM,640,23F,Stealing From Auto,8200  NE 38 ST,KANSAS CITY,64161,W,M,44,"8200 NE 38 ST
KANSAS CITY 64161
(39.162330743, -94.484078702)",N,119,6,4,89
05/23/2014 12:00:00 AM,1201,270,Embezzlement,4500  WORLDS OF FUN AV,KANSAS CITY,64161,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
07/27/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
01/02/2014 12:00:00 AM,502,220,Burglary - Non Resid,4500  WORLDS OF FUN AV,KANSAS CITY,64161,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
08/27/2014 12:00:00 AM,702,240,Auto Theft,3600  NE RANDOLPH,KANSAS CITY,64161,W,F,49,"3600 NE RANDOLPH
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
05/26/2014 12:00:00 AM,702,240,Auto Theft,4500  WORLDS OF FUN DR,KANSAS CITY,64161,U,U,,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
06/02/2014 12:00:00 AM,702,240,Auto Theft,M 210 HW/SEARCY CREEK PK,KANSAS CITY,64161,U,U,,"210 HW SEARCY CREEK PK
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
09/06/2014 12:00:00 AM,2655,90J,Trespassing,N ELDON AV/NE M 210 HW,KANSAS CITY,64161,W,M,56,"210 HW
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
10/17/2014 12:00:00 AM,1401,290,Property Damage,8600  NE PARVIN RD,KANSAS CITY,64161,,,,"8600 NE PARVIN RD
KANSAS CITY 64161
(39.168397505, -94.479704466)",N,119,6,4,89
08/03/2014 12:00:00 AM,1201,270,Embezzlement,4500  WORLDS OF FUN AV,KANSAS CITY,64161,B,M,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
11/05/2014 12:00:00 AM,1651,40A,Prostitution/Patroni,3600  NE RANDOLPH RD,KANSAS CITY,64161,,,,"3600 NE RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
07/27/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
05/17/2014 12:00:00 AM,640,23F,Stealing From Auto,9300  NE UNDERGROUND DR,KANSAS CITY,64161,W,M,46,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
10/18/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
07/10/2014 12:00:00 AM,1201,270,Embezzlement,4500  WORLDS OF FUN AV,KANSAS CITY,64161,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
04/11/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,8300  NE BIRMINGHAM RD,KANSAS CITY,64161,U,U,,"8300 NE BIRMINGHAM RD
KANSAS CITY 64161
(39.157723133, -94.473676784)",N,94,6,4,89
05/15/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN DR,KANSAS CITY,64161,W,F,18,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
08/12/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN DR,KANSAS CITY,64161,W,M,,"4500 WORLDS OF FUN DR
KANSAS CITY 64161
(39.177006282, -94.484902469)",N,119,6,4,89
12/02/2014 12:00:00 AM,690,23H,Stealing All Other,3900  N KIMBALL DR,KANSAS CITY,64161,,,,"3900 N KIMBALL DR
KANSAS CITY 64161
(39.162186706, -94.440175439)",N,138,6,4,89
07/07/2014 12:00:00 AM,690,23H,Stealing All Other,4800  N KIMBALL DR,KANSAS CITY,64161,U,U,,"4800 N KIMBALL DR
KANSAS CITY 64161
(39.177378852, -94.433886695)",N,138,6,4,116
08/30/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
06/30/2014 12:00:00 AM,1401,290,Property Damage,7600  NE 38 ST,KANSAS CITY,64161,U,U,,"7600 NE 38 ST
KANSAS CITY 64161
(39.163637158, -94.494398885)",N,119,6,4,166
05/16/2014 12:00:00 AM,1401,290,Property Damage,9300  NE UNDERGROUND DR,KANSAS CITY,64161,W,F,33,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
10/18/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4500  WORLDS OF FUN AV,KANSAS CITY,64161,B,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
10/11/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
06/23/2014 12:00:00 AM,690,23H,Stealing All Other,3800  N KENTUCKY AV,KANSAS CITY,64161,,,,"3800 N KENTUCKY AV
KANSAS CITY 64161
(39.16220886, -94.475102229)",N,94,6,4,89
11/13/2014 12:00:00 AM,401,13A,Aggravated Assault (,4800  N KIMBALL DR,KANSAS CITY,64161,B,M,31,"4800 N KIMBALL DR
KANSAS CITY 64161
(39.177378852, -94.433886695)",N,138,6,4,116
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,M,17,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
06/21/2014 12:00:00 AM,690,23H,Stealing All Other,4500  OCEAN OF FUN DR,KANSAS CITY,64161,U,U,,"4500 OCEAN OF FUN DR
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
09/01/2014 12:00:00 AM,640,23F,Stealing From Auto,3600  N RANDOLPH RD,KANSAS CITY,64161,U,U,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
06/30/2014 12:00:00 AM,1401,290,Property Damage,7600  NE 38 ST,KANSAS CITY,64161,,,,"7600 NE 38 ST
KANSAS CITY 64161
(39.163637158, -94.494398885)",N,119,6,4,166
03/03/2014 12:00:00 AM,630,23C,Stealing Shoplifting,9300  NE UNDERGROUND DR,KANSAS CITY,64161,W,M,,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
09/16/2014 12:00:00 AM,690,23H,Stealing All Other,8200  NE PARVIN RD,KANSAS CITY,64161,,,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
04/03/2014 12:00:00 AM,640,23F,Stealing From Auto,9400  NE VROOMAN DR,KANSAS CITY,64161,U,U,,"9400 NE VROOMAN DR
KANSAS CITY 64161
(39.149557697, -94.465870171)",N,138,6,4,89
07/03/2014 12:00:00 AM,670,23D,Stealing from Buildi,3200  N AMERISTAR DR,KANSAS CITY,64161,W,F,27,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
07/11/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,3900  N SKILES AV,KANSAS CITY,64161,,,,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
04/26/2014 12:00:00 AM,801,13B,Non Aggravated Assau,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
06/30/2014 12:00:00 AM,640,23F,Stealing From Auto,7600  NE 38 ST,KANSAS CITY,64161,U,U,,"7600 NE 38 ST
KANSAS CITY 64161
(39.163637158, -94.494398885)",N,119,6,4,166
07/11/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,3900  N SKILES AV,KANSAS CITY,64161,W,U,,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
03/26/2014 12:00:00 AM,640,23F,Stealing From Auto,3900  N SKILES AV,KANSAS CITY,64161,W,F,72,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
07/15/2014 12:00:00 AM,702,240,Auto Theft,3900  GREAT MIDWEST DR,KANSAS CITY,64161,U,U,,"3900 GREAT MIDWEST DR
KANSAS CITY 64161
(39.165994336, -94.488671381)",N,119,6,4,89
11/10/2014 12:00:00 AM,801,13B,Non Aggravated Assau,3800  N EVANSTON AV,KANSAS CITY,64161,W,M,54,"3800 N EVANSTON AV
KANSAS CITY 64161
(39.16403576, -94.461977741)",N,94,6,4,89
08/19/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,8200  NE UNDERGROUND DR,KANSAS CITY,64161,,,,"8200 NE UNDERGROUND DR
KANSAS CITY 64161
(39.156698429, -94.481442668)",N,119,6,4,89
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
01/27/2014 12:00:00 AM,690,23H,Stealing All Other,3000  N MAYWOOD AV,KANSAS CITY,64161,U,M,,"3000 N MAYWOOD AV
KANSAS CITY 64161
(39.147130992, -94.454946539)",N,138,6,4,89
05/16/2014 12:00:00 AM,1401,290,Property Damage,9300  NE UNDERGROUND DR,KANSAS CITY,64161,U,U,,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
07/12/2014 12:00:00 AM,630,23C,Stealing Shoplifting,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,29,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,B,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
03/28/2014 12:00:00 AM,1546,520,Weapons Law Violatio,3600  N RANDOLPH RD,KANSAS CITY,64161,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",Y,,,4,166
08/31/2014 12:00:00 AM,630,23C,Stealing Shoplifting,8200  NE PARVIN RD,KANSAS CITY,64161,W,F,18,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
01/02/2014 12:00:00 AM,502,220,Burglary - Non Resid,4500  WORLDS OF FUN AV,KANSAS CITY,64161,U,U,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
06/21/2014 12:00:00 AM,690,23H,Stealing All Other,4500  OCEAN OF FUN DR,KANSAS CITY,64161,W,F,41,"4500 OCEAN OF FUN DR
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
06/30/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,3900  N SKILES AV,KANSAS CITY,64161,W,F,30,"3900 N SKILES AV
KANSAS CITY 64161
(39.165318157, -94.484686198)",N,119,6,4,89
07/13/2014 12:00:00 AM,2100,90D,Driving Under Influe,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,M,39,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
04/03/2014 12:00:00 AM,640,23F,Stealing From Auto,9400  NE VROOMAN DR,KANSAS CITY,64161,,,,"9400 NE VROOMAN DR
KANSAS CITY 64161
(39.149557697, -94.465870171)",N,138,6,4,89
03/07/2014 12:00:00 AM,201,11A,Rape,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,M,30,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
05/30/2014 12:00:00 AM,1201,270,Embezzlement,4500  WORLDS OF FUN AV,KANSAS CITY,64161,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
08/19/2014 12:00:00 AM,650,23G,Stealing Auto Parts/,8200  NE UNDERGROUND DR,KANSAS CITY,64161,U,U,,"8200 NE UNDERGROUND DR
KANSAS CITY 64161
(39.156698429, -94.481442668)",N,119,6,4,89
11/09/2014 12:00:00 AM,702,240,Auto Theft,3200  N AMERISTAR DR,KANSAS CITY,64161,B,F,55,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
11/20/2014 12:00:00 AM,1170,26A,Failure to Return,3900  N RANDOLPH RD,KANSAS CITY,64161,,,,"3900 N RANDOLPH RD
KANSAS CITY 64161
(39.165389285, -94.493929616)",N,9,6,4,166
11/19/2014 12:00:00 AM,670,23D,Stealing from Buildi,3600  N RANDOLPH RD,KANSAS CITY,64161,,,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
04/11/2014 12:00:00 AM,1401,290,Property Damage,3200  N AMERISTAR DR,KANSAS CITY,64161,W,M,53,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
06/30/2014 12:00:00 AM,702,240,Auto Theft,3900  GREAT MIDWEST DR,KANSAS CITY,64161,,,,"3900 GREAT MIDWEST DR
KANSAS CITY 64161
(39.165994336, -94.488671381)",N,119,6,4,89
10/04/2014 12:00:00 AM,2402,90C,Disorderly Conduct,4500  WORLDS OF FUN AV,KANSAS CITY,64161,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
12/16/2014 12:00:00 AM,301,120,Strong Arm Robbery,3200  N AMERISTAR DR,KANSAS CITY,64161,U,F,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
09/10/2014 12:00:00 AM,1401,290,Property Damage,N KIMBALL DR/NE M 210 HW,KANSAS CITY,64161,U,U,,"210 HW
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
05/25/2014 12:00:00 AM,670,23D,Stealing from Buildi,8200  NE PARVIN RD,KANSAS CITY,64161,U,U,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
10/02/2014 12:00:00 AM,802,13B,Non Agg Assault Dome,10100  NE 28 ST,KANSAS CITY,64161,W,M,26,"10100 NE 28 ST
KANSAS CITY 64161
(39.143978002, -94.457129224)",N,138,6,4,89
11/29/2014 12:00:00 AM,502,220,Burglary - Non Resid,8200  NE PARVIN RD,KANSAS CITY,64161,U,U,,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
01/27/2014 12:00:00 AM,690,23H,Stealing All Other,3000  N MAYWOOD AV,KANSAS CITY,64161,W,M,63,"3000 N MAYWOOD AV
KANSAS CITY 64161
(39.147130992, -94.454946539)",N,138,6,4,89
04/05/2014 12:00:00 AM,640,23F,Stealing From Auto,9300  NE UNDERGROUND DR,KANSAS CITY,64161,B,F,22,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
04/27/2014 12:00:00 AM,1401,290,Property Damage,NE 48 ST/N CORRINGTON AVE,KANSAS CITY,64161,B,F,22,"48 ST N CORRINGTON AVE
KANSAS CITY 64161
(39.159407437, -94.467807287)",N,138,6,4,89
03/27/2014 12:00:00 AM,670,23D,Stealing from Buildi,3600  N RANDOLPH RD,KANSAS CITY,64161,W,M,,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
12/02/2014 12:00:00 AM,1188,26E,Wire Fraud,3200  N AMERISTAR DR,KANSAS CITY,64161,U,U,,"3200 N AMERISTAR DR
KANSAS CITY 64161
(39.151010784, -94.477261436)",N,138,6,4,89
07/09/2014 12:00:00 AM,690,23H,Stealing All Other,8200  NE PARVIN RD,KANSAS CITY,64161,W,F,41,"8200 NE PARVIN RD
KANSAS CITY 64161
(39.168396693, -94.488509099)",N,119,6,4,89
04/28/2014 12:00:00 AM,640,23F,Stealing From Auto,8200  NE 38 ST,KANSAS CITY,64161,U,U,,"8200 NE 38 ST
KANSAS CITY 64161
(39.162330743, -94.484078702)",N,119,6,4,89
04/26/2014 12:00:00 AM,801,13B,Non Aggravated Assau,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
10/24/2014 12:00:00 AM,1849,35A,Possession/Sale/Dist,4500  WORLDS OF FUN AV,KANSAS CITY,64161,,,,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
08/09/2014 12:00:00 AM,640,23F,Stealing From Auto,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,M,45,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
09/26/2014 12:00:00 AM,702,240,Auto Theft,9000  NE BIRMINGHAM RD,KANSAS CITY,64161,U,U,,"9000 NE BIRMINGHAM RD
KANSAS CITY 64161
(39.158471212, -94.471242547)",N,94,6,4,89
07/02/2014 12:00:00 AM,690,23H,Stealing All Other,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,F,44,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
07/13/2014 12:00:00 AM,1001,250,Forgery,3600  N RANDOLPH RD,KANSAS CITY,64161,W,F,34,"3600 N RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
10/04/2014 12:00:00 AM,2402,90C,Disorderly Conduct,4500  WORLDS OF FUN AV,KANSAS CITY,64161,W,M,48,"4500 WORLDS OF FUN AV
KANSAS CITY 64161
(39.175086408, -94.492457805)",N,119,6,4,89
10/20/2014 12:00:00 AM,702,240,Auto Theft,3600  N BOOTH AVE,KANSAS CITY,64161,W,M,34,"3600 N BOOTH AVE
KANSAS CITY 64161
(39.160384033, -94.481581899)",N,119,6,4,89
03/28/2014 12:00:00 AM,2601,90Z,Misc Violation,3900  N RANDOLPH RD,KANSAS CITY,64161,,,,"3900 N RANDOLPH RD
KANSAS CITY 64161
(39.165389285, -94.493929616)",N,9,6,4,166
02/02/2014 12:00:00 AM,670,23D,Stealing from Buildi,3600  NE RANDOLPH RD,KANSAS CITY,64161,,,,"3600 NE RANDOLPH RD
KANSAS CITY 64161
(39.162331352, -94.495046111)",N,,,4,166
04/05/2014 12:00:00 AM,640,23F,Stealing From Auto,9300  NE UNDERGROUND DR,KANSAS CITY,64161,B,F,28,"9300 NE UNDERGROUND DR
KANSAS CITY 64161
(39.159827985, -94.468537703)",N,94,6,4,89
