"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","latitude","longitude","location_1"
"160000384","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","14:10",,,"801","13B","Non Aggravated Assau","122","1100  E 10 ST","KANSAS CITY","64108","PJ0894","CPD","U","2","SUS","B","M","20","N","39.1019","-94.5697","1100 E 10 ST
KANSAS CITY,  64108
(39.1019, -94.5697)"
"160000384","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","14:10",,,"801","13B","Non Aggravated Assau","122","1100  E 10 ST","KANSAS CITY","64108","PJ0894","CPD","U","2","SUS","B","M","20","N","39.1019","-94.5697","1100 E 10 ST
KANSAS CITY,  64108
(39.1019, -94.5697)"
"160000384","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","14:10",,,"801","13B","Non Aggravated Assau","122","1100  E 10 ST","KANSAS CITY","64108","PJ0894","CPD","U","1","SUS","B","M",,"N","39.1019","-94.5697","1100 E 10 ST
KANSAS CITY,  64108
(39.1019, -94.5697)"
"160000384","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","14:10",,,"801","13B","Non Aggravated Assau","122","1100  E 10 ST","KANSAS CITY","64108","PJ0894","CPD","U","1","SUS","B","M",,"N","39.1019","-94.5697","1100 E 10 ST
KANSAS CITY,  64108
(39.1019, -94.5697)"
"160000384","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","14:10",,,"801","13B","Non Aggravated Assau","122","1100  E 10 ST","KANSAS CITY","64108","PJ0894","CPD","U","2","VIC","B","M",,"N","39.1019","-94.5697","1100 E 10 ST
KANSAS CITY,  64108
(39.1019, -94.5697)"
"160000384","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","14:10",,,"801","13B","Non Aggravated Assau","122","1100  E 10 ST","KANSAS CITY","64108","PJ0894","CPD","U","2","VIC","B","M",,"N","39.1019","-94.5697","1100 E 10 ST
KANSAS CITY,  64108
(39.1019, -94.5697)"
"160000384","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","14:10",,,"801","13B","Non Aggravated Assau","122","1100  E 10 ST","KANSAS CITY","64108","PJ0894","CPD","U","1","VIC","B","M","20","N","39.1019","-94.5697","1100 E 10 ST
KANSAS CITY,  64108
(39.1019, -94.5697)"
"160000384","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","14:10",,,"801","13B","Non Aggravated Assau","122","1100  E 10 ST","KANSAS CITY","64108","PJ0894","CPD","U","1","VIC","B","M","20","N","39.1019","-94.5697","1100 E 10 ST
KANSAS CITY,  64108
(39.1019, -94.5697)"
"160000385","2016-01-02T00:00:00.000","16:53","2015-12-27T00:00:00.000","15:00",,"9:00","502","220","Burglary - Non Resid","422","3900  NW 85 TER ","KANSAS CITY","64154","PP0324","NPD","N","1","VIC","W","M","62","N","39.2534","-94.6248","3900 NW 85 TER
KANSAS CITY,  64154
(39.2534, -94.6248)"
"160000385","2016-01-02T00:00:00.000","16:53","2015-12-27T00:00:00.000","15:00",,"9:00","502","220","Burglary - Non Resid","422","3900  NW 85 TER ","KANSAS CITY","64154","PP0324","NPD","U","1","SUS","U","U",,"N","39.2534","-94.6248","3900 NW 85 TER
KANSAS CITY,  64154
(39.2534, -94.6248)"
"160000388","2016-01-02T00:00:00.000","16:16","2016-01-02T00:00:00.000","15:50",,,"630","23C","Stealing Shoplifting","643","8500  N EVANSTON AV","KANSAS CITY","64156","PC0282","SCP","U","1","SUS","U","M","20","N","39.2461","-94.4594","8500 N EVANSTON AV
KANSAS CITY,  64156
(39.2461, -94.4594)"
"160000388","2016-01-02T00:00:00.000","16:16","2016-01-02T00:00:00.000","15:50",,,"630","23C","Stealing Shoplifting","643","8500  N EVANSTON AV","KANSAS CITY","64156","PC0282","SCP","U","1","VIC",,,,"N","39.2461","-94.4594","8500 N EVANSTON AV
KANSAS CITY,  64156
(39.2461, -94.4594)"
"160000389","2016-01-02T00:00:00.000","17:01","2016-01-01T00:00:00.000","1:30","2016-01-01T00:00:00.000","2:00","670","23D","Stealing from Buildi","112","1100  MCGEE ST","KANSAS CITY","64106","PJ1022","CPD","N","1","SUS","U","U",,"N","39.101","-94.5799","1100 MCGEE ST
KANSAS CITY,  64106
(39.101, -94.5799)"
"160000389","2016-01-02T00:00:00.000","17:01","2016-01-01T00:00:00.000","1:30","2016-01-01T00:00:00.000","2:00","670","23D","Stealing from Buildi","112","1100  MCGEE ST","KANSAS CITY","64106","PJ1022","CPD","N","1","VIC","W","M","31","N","39.101","-94.5799","1100 MCGEE ST
KANSAS CITY,  64106
(39.101, -94.5799)"
"160000390","2016-01-02T00:00:00.000","17:03","2016-01-02T00:00:00.000","16:30",,,"802","13B","Non Agg Assault Dome","124","2300  E 27 ST","KANSAS CITY","64127","PJ2168","CPD","Y","1","SUS","B","M","29","N","39.0773","-94.5558","2300 E 27 ST
KANSAS CITY,  64127
(39.0773, -94.5558)"
"160000390","2016-01-02T00:00:00.000","17:03","2016-01-02T00:00:00.000","16:30",,,"802","13B","Non Agg Assault Dome","124","2300  E 27 ST","KANSAS CITY","64127","PJ2168","CPD","Y","1","VIC","B","M","30","N","39.0773","-94.5558","2300 E 27 ST
KANSAS CITY,  64127
(39.0773, -94.5558)"
"160000391","2016-01-02T00:00:00.000","16:42","2016-01-02T00:00:00.000","16:42",,,"630","23C","Stealing Shoplifting","112","900  MAIN ST","KANSAS CITY","64108","PJ0862","CPD","U","1","VIC",,,,"N","39.1035","-94.5831","900 MAIN ST
KANSAS CITY,  64108
(39.1035, -94.5831)"
"160000391","2016-01-02T00:00:00.000","16:42","2016-01-02T00:00:00.000","16:42",,,"630","23C","Stealing Shoplifting","112","900  MAIN ST","KANSAS CITY","64108","PJ0862","CPD","U","1","ARR","W","M","56","N","39.1035","-94.5831","900 MAIN ST
KANSAS CITY,  64108
(39.1035, -94.5831)"
"160000394","2016-01-02T00:00:00.000","16:56","2015-12-22T00:00:00.000","12:00","2016-02-01T00:00:00.000","14:00","501","220","Burglary - Residence","232","1800  E 68 TE","KANSAS CITY","64132","PJ5295","MPD","U","1","SUS","U","U",,"N","39.0029","-94.5646","1800 E 68
TE KANSAS CITY,  64132
(39.0029, -94.5646)"
"160000394","2016-01-02T00:00:00.000","16:56","2015-12-22T00:00:00.000","12:00","2016-02-01T00:00:00.000","14:00","501","220","Burglary - Residence","232","1800  E 68 TE","KANSAS CITY","64132","PJ5295","MPD","U","1","VIC","B","F","59","N","39.0029","-94.5646","1800 E 68
TE KANSAS CITY,  64132
(39.0029, -94.5646)"
"160000397","2016-01-02T00:00:00.000","17:35","2016-01-02T00:00:00.000","3:00","2016-02-01T00:00:00.000","10:00","702","240","Auto Theft","415","1400  NW REIGER RD","KANSAS CITY","64118","PC0494","NPD","U","1","SUS","U","U",,"N","39.229","-94.5969","1400 NW REIGER RD
KANSAS CITY,  64118
(39.229, -94.5969)"
"160000397","2016-01-02T00:00:00.000","17:35","2016-01-02T00:00:00.000","3:00","2016-02-01T00:00:00.000","10:00","702","240","Auto Theft","415","1400  NW REIGER RD","KANSAS CITY","64118","PC0494","NPD","N","1","VIC","W","F","40","N","39.229","-94.5969","1400 NW REIGER RD
KANSAS CITY,  64118
(39.229, -94.5969)"
"160000401","2016-01-02T00:00:00.000","17:16","2016-01-02T00:00:00.000","17:16",,,"802","13B","Non Agg Assault Dome","125","1400  E LINWOOD BL ","KANSAS CITY","64109","PJ2547","CPD","Y","1","VIC","W","F","58","N","39.069","-94.5664","1400 E LINWOOD
BL KANSAS CITY,  64109
(39.069, -94.5664)"
"160000401","2016-01-02T00:00:00.000","17:16","2016-01-02T00:00:00.000","17:16",,,"802","13B","Non Agg Assault Dome","125","1400  E LINWOOD BL ","KANSAS CITY","64109","PJ2547","CPD","Y","1","ARR","W","M","64","N","39.069","-94.5664","1400 E LINWOOD
BL KANSAS CITY,  64109
(39.069, -94.5664)"
"160000402","2016-01-02T00:00:00.000","17:30","2016-01-02T00:00:00.000","17:30",,,"630","23C","Stealing Shoplifting","312","5800  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","1","VIC",,,,"N","39.1053","-94.5144","5800 WILSON AV
KANSAS CITY,  64123
(39.1053, -94.5144)"
"160000402","2016-01-02T00:00:00.000","17:30","2016-01-02T00:00:00.000","17:30",,,"630","23C","Stealing Shoplifting","312","5800  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","1","ARR","B","F","35","N","39.1053","-94.5144","5800 WILSON AV
KANSAS CITY,  64123
(39.1053, -94.5144)"
"160000404","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","5:50","2016-02-01T00:00:00.000","16:30","501","220","Burglary - Residence","333","3800  CLEVELAND AV","KANSAS CITY","64128","PJ3125","EPD","U","1","SUS","U","U",,"N","39.0567","-94.54","3800 CLEVELAND AV
KANSAS CITY,  64128
(39.0567, -94.54)"
"160000404","2016-01-02T00:00:00.000","16:18","2016-01-02T00:00:00.000","5:50","2016-02-01T00:00:00.000","16:30","501","220","Burglary - Residence","333","3800  CLEVELAND AV","KANSAS CITY","64128","PJ3125","EPD","U","1","VIC","B","F","43","N","39.0567","-94.54","3800 CLEVELAND AV
KANSAS CITY,  64128
(39.0567, -94.54)"
"160000405","2016-01-02T00:00:00.000","15:43","2016-01-02T00:00:00.000","1:00",,,"210","11B","Forcible Sodomy","999","19600  E 39 ST S","INDEPENDENCE","64057","PJX007","OSPD","U","1","VIC","W","F","25","N","39.0497","-94.3482","19600 E 39 ST S
INDEPENDENCE,  64057
(39.0497, -94.3482)"
"160000405","2016-01-02T00:00:00.000","15:43","2016-01-02T00:00:00.000","1:00",,,"210","11B","Forcible Sodomy","999","19600  E 39 ST S","INDEPENDENCE","64057","PJX007","OSPD","U","1","SUS","W","M","39","N","39.0497","-94.3482","19600 E 39 ST S
INDEPENDENCE,  64057
(39.0497, -94.3482)"
"160000406","2016-01-02T00:00:00.000","17:30","2015-12-29T00:00:00.000","12:15",,,"630","23C","Stealing Shoplifting","312","5800  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","1","ARR","B","F","35","N","39.1053","-94.5144","5800 WILSON AV
KANSAS CITY,  64123
(39.1053, -94.5144)"
"160000406","2016-01-02T00:00:00.000","17:30","2015-12-29T00:00:00.000","12:15",,,"630","23C","Stealing Shoplifting","312","5800  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","1","VIC",,,,"N","39.1053","-94.5144","5800 WILSON AV
KANSAS CITY,  64123
(39.1053, -94.5144)"
"160000411","2016-01-02T00:00:00.000","17:57","2016-01-02T00:00:00.000","17:57",,,"802","13B","Non Agg Assault Dome","223","E 63 ST and SWOPE PK","KANSAS CITY","64130","PJ4922","MPD","Y","1","VIC","W","F","50","N","39.037","-94.5474","63 ST and SWOPE PK
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000411","2016-01-02T00:00:00.000","17:57","2016-01-02T00:00:00.000","17:57",,,"802","13B","Non Agg Assault Dome","223","E 63 ST and SWOPE PK","KANSAS CITY","64130","PJ4922","MPD","U","1","ARR","W","M","19","N","39.037","-94.5474","63 ST and SWOPE PK
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000412","2016-01-02T00:00:00.000","17:51","2016-01-02T00:00:00.000","15:30","2016-02-01T00:00:00.000","17:00","2601","90Z","Misc Violation","543","E 108 ST and SYCAMORE TE","KANSAS CITY","64134","PJ6904","SPD","U","1","VIC","B","F","28","N","38.9151","-94.5075","108 ST
and SYCAMORE TE KANSAS CITY,  64134
(38.9151, -94.5075)"
"160000413","2016-01-02T00:00:00.000","18:38","2016-01-02T00:00:00.000","5:00",,,"640","23F","Stealing From Auto","425","0  INTERNATIONAL SQ","KANSAS CITY","64155","PP0171","NPD","N","1","SUS","B","M","23","N","39.2979","-94.7164","0 INTERNATIONAL SQ
KANSAS CITY,  64155
(39.2979, -94.7164)"
"160000413","2016-01-02T00:00:00.000","18:38","2016-01-02T00:00:00.000","5:00",,,"640","23F","Stealing From Auto","425","0  INTERNATIONAL SQ","KANSAS CITY","64155","PP0171","NPD","N","1","VIC","W","M","48","N","39.2979","-94.7164","0 INTERNATIONAL SQ
KANSAS CITY,  64155
(39.2979, -94.7164)"
"160000414","2016-01-02T00:00:00.000","18:41","2015-12-31T00:00:00.000","21:00","2016-01-01T00:00:00.000","1:00","650","23G","Stealing Auto Parts/","232","E 75 ST and TROOST AV","KANSAS CITY","64131","PJ5604","MPD","U","1","VIC","B","M","22","N","38.9767","-94.5767","75 ST and TROOST AV
KANSAS CITY,  64131
(38.9767, -94.5767)"
"160000414","2016-01-02T00:00:00.000","18:41","2015-12-31T00:00:00.000","21:00","2016-01-01T00:00:00.000","1:00","650","23G","Stealing Auto Parts/","232","E 75 ST and TROOST AV","KANSAS CITY","64131","PJ5604","MPD","U","1","SUS","U","U",,"N","38.9767","-94.5767","75 ST and TROOST AV
KANSAS CITY,  64131
(38.9767, -94.5767)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"1401","290","Property Damage","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","1","ARR","B","F","24","N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"1850","35B","Possession of Drug E","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","1","ARR","B","F","24","N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"1401","290","Property Damage","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","1","VIC","B","M","24","N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"630","23C","Stealing Shoplifting","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","2","VIC",,,,"N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"630","23C","Stealing Shoplifting","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","1","VIC","B","M","24","N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"1850","35B","Possession of Drug E","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","1","VIC","B","M","24","N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"1401","290","Property Damage","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","2","VIC",,,,"N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"630","23C","Stealing Shoplifting","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","1","ARR","B","F","24","N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000415","2016-01-02T00:00:00.000","18:18","2016-01-02T00:00:00.000","18:18",,,"1850","35B","Possession of Drug E","332","3400  PROSPECT AV","KANSAS CITY","64127","PJ2801","EPD","U","2","VIC",,,,"N","39.0644","-94.5532","3400 PROSPECT AV
KANSAS CITY,  64127
(39.0644, -94.5532)"
"160000417","2016-01-02T00:00:00.000","18:36","2016-01-02T00:00:00.000","18:05",,,"1401","290","Property Damage","121","1214 1 and 2 INDEPENDENCE AVE","KANSAS CITY","64109","PJ0506","CPD","Y","1","SUS","B","M","40","N","39.0633","-94.573","1214 1 and 2 INDEPENDENCE AVE
KANSAS CITY,  64109
(39.0633, -94.573)"
"160000417","2016-01-02T00:00:00.000","18:36","2016-01-02T00:00:00.000","18:05",,,"802","13B","Non Agg Assault Dome","121","1214 1 and 2 INDEPENDENCE AVE","KANSAS CITY","64109","PJ0506","CPD","Y","1","VIC","B","F","35","N","39.0633","-94.573","1214 1 and 2 INDEPENDENCE AVE
KANSAS CITY,  64109
(39.0633, -94.573)"
"160000417","2016-01-02T00:00:00.000","18:36","2016-01-02T00:00:00.000","18:05",,,"1401","290","Property Damage","121","1214 1 and 2 INDEPENDENCE AVE","KANSAS CITY","64109","PJ0506","CPD","Y","1","VIC","B","F","35","N","39.0633","-94.573","1214 1 and 2 INDEPENDENCE AVE
KANSAS CITY,  64109
(39.0633, -94.573)"
"160000417","2016-01-02T00:00:00.000","18:36","2016-01-02T00:00:00.000","18:05",,,"802","13B","Non Agg Assault Dome","121","1214 1 and 2 INDEPENDENCE AVE","KANSAS CITY","64109","PJ0506","CPD","Y","1","SUS","B","M","40","N","39.0633","-94.573","1214 1 and 2 INDEPENDENCE AVE
KANSAS CITY,  64109
(39.0633, -94.573)"
"160000418","2016-01-02T00:00:00.000","19:03","2016-01-02T00:00:00.000","19:00",,,"802","13B","Non Agg Assault Dome","125","E LINWOOD BL and PASEO","KANSAS CITY","64108","PJ2544","CPD","Y","1","VIC","B","M","51","N","39.0891","-94.5855","E LINWOOD KANSAS CITY
, BL 64108
(39.0891, -94.5855)"
"160000418","2016-01-02T00:00:00.000","19:03","2016-01-02T00:00:00.000","19:00",,,"802","13B","Non Agg Assault Dome","125","E LINWOOD BL and PASEO","KANSAS CITY","64108","PJ2544","CPD","U","1","SUS","B","F","30","N","39.0891","-94.5855","E LINWOOD KANSAS CITY
, BL 64108
(39.0891, -94.5855)"
"160000419","2016-01-02T00:00:00.000","18:39","2016-01-02T00:00:00.000","18:39",,,"2402","90C","Disorderly Conduct","315","5700  INDEPENDENCE AV","KANSAS CITY","64123","PJ0661","EPD","U","1","VIC",,,,"N","39.1054","-94.5153","5700 INDEPENDENCE AV
KANSAS CITY,  64123
(39.1054, -94.5153)"
"160000419","2016-01-02T00:00:00.000","18:39","2016-01-02T00:00:00.000","18:39",,,"2402","90C","Disorderly Conduct","315","5700  INDEPENDENCE AV","KANSAS CITY","64123","PJ0661","EPD","U","1","ARR","W","M","39","N","39.1054","-94.5153","5700 INDEPENDENCE AV
KANSAS CITY,  64123
(39.1054, -94.5153)"
"160000420","2016-01-02T00:00:00.000","19:00","2016-01-02T00:00:00.000","19:00",,,"840","90Z","Resisting an Officer","131","BROADWAY and VALENTINE RD","KANSAS CITY","64111","PJ2874","CPD","U","2","ARR","B","M","40","N","39.0613","-94.5905","BROADWAY KANSAS CITY
,  64111
(39.0613, -94.5905)"
"160000420","2016-01-02T00:00:00.000","19:00","2016-01-02T00:00:00.000","19:00",,,"840","90Z","Resisting an Officer","131","BROADWAY and VALENTINE RD","KANSAS CITY","64111","PJ2874","CPD","U","1","VIC",,,,"N","39.0613","-94.5905","BROADWAY KANSAS CITY
,  64111
(39.0613, -94.5905)"
"160000420","2016-01-02T00:00:00.000","19:00","2016-01-02T00:00:00.000","19:00",,,"840","90Z","Resisting an Officer","131","BROADWAY and VALENTINE RD","KANSAS CITY","64111","PJ2874","CPD","U","1","ARR","B","F","35","N","39.0613","-94.5905","BROADWAY KANSAS CITY
,  64111
(39.0613, -94.5905)"
"160000421","2016-01-02T00:00:00.000","18:35","2015-01-02T00:00:00.000","18:35",,,"3079",,"Attempt Suicide by O","635","3500  N DRURY AV","KANSAS CITY","64117","PC1343","SCP","U","1","VIC","W","F","30","N","39.1607","-94.5155","3500 N DRURY AV
KANSAS CITY,  64117
(39.1607, -94.5155)"
"160000422","2016-01-02T00:00:00.000","18:41","2016-01-02T00:00:00.000","18:35",,,"1401","290","Property Damage","323","2100  MONROE AV","KANSAS CITY","64127","PJ1818","EPD","U","1","VIC","B","M","52","N","39.0861","-94.5397","2100 MONROE AV
KANSAS CITY,  64127
(39.0861, -94.5397)"
"160000422","2016-01-02T00:00:00.000","18:41","2016-01-02T00:00:00.000","18:35",,,"1401","290","Property Damage","323","2100  MONROE AV","KANSAS CITY","64127","PJ1818","EPD","U","1","ARR","B","F","24","N","39.0861","-94.5397","2100 MONROE AV
KANSAS CITY,  64127
(39.0861, -94.5397)"
"160000425","2016-01-02T00:00:00.000","19:02","2016-01-02T00:00:00.000","19:02",,,"802","13B","Non Agg Assault Dome","345","4800  NORTHERN AV","KANSAS CITY","64133","PJ4033","EPD","Y","2","SUS","W","M","49","N","39.035","-94.4531","4800 NORTHERN AV
KANSAS CITY,  64133
(39.035, -94.4531)"
"160000425","2016-01-02T00:00:00.000","19:02","2016-01-02T00:00:00.000","19:02",,,"802","13B","Non Agg Assault Dome","345","4800  NORTHERN AV","KANSAS CITY","64133","PJ4033","EPD","Y","1","SUS","W","F","52","N","39.035","-94.4531","4800 NORTHERN AV
KANSAS CITY,  64133
(39.035, -94.4531)"
"160000425","2016-01-02T00:00:00.000","19:02","2016-01-02T00:00:00.000","19:02",,,"802","13B","Non Agg Assault Dome","345","4800  NORTHERN AV","KANSAS CITY","64133","PJ4033","EPD","Y","1","VIC","W","F","52","N","39.035","-94.4531","4800 NORTHERN AV
KANSAS CITY,  64133
(39.035, -94.4531)"
"160000425","2016-01-02T00:00:00.000","19:02","2016-01-02T00:00:00.000","19:02",,,"802","13B","Non Agg Assault Dome","345","4800  NORTHERN AV","KANSAS CITY","64133","PJ4033","EPD","Y","2","VIC","W","M","49","N","39.035","-94.4531","4800 NORTHERN AV
KANSAS CITY,  64133
(39.035, -94.4531)"
"160000426","2016-01-02T00:00:00.000","18:55","2016-01-01T00:00:00.000","17:47",,,"1401","290","Property Damage","121","400  MAPLE BL ","KANSAS CITY","64108","PJ0544","CPD","U","1","VIC","B","M","32","N","39.1091","-94.5585","400 MAPLE
BL KANSAS CITY,  64108
(39.1091, -94.5585)"
"160000426","2016-01-02T00:00:00.000","18:55","2016-01-01T00:00:00.000","17:47",,,"1401","290","Property Damage","121","400  MAPLE BL ","KANSAS CITY","64108","PJ0544","CPD","U","1","SUS","U","U",,"N","39.1091","-94.5585","400 MAPLE
BL KANSAS CITY,  64108
(39.1091, -94.5585)"
"160000427","2016-01-02T00:00:00.000","19:17","2016-01-02T00:00:00.000","19:16","2016-02-01T00:00:00.000","19:17","1850","35B","Possession of Drug E","542","E BANNISTER RD and JAMES A REED RD","KANSAS CITY","64134","PJ6514","SPD","U","1","VIC",,,,"N","38.9517","-94.494","E BANNISTER KANSAS CITY
, RD 64134
(38.9517, -94.494)"
"160000427","2016-01-02T00:00:00.000","19:17","2016-01-02T00:00:00.000","19:16","2016-02-01T00:00:00.000","19:17","1850","35B","Possession of Drug E","542","E BANNISTER RD and JAMES A REED RD","KANSAS CITY","64134","PJ6514","SPD","U","1","VIC",,,,"N","38.9517","-94.494","E BANNISTER KANSAS CITY
, RD 64134
(38.9517, -94.494)"
"160000427","2016-01-02T00:00:00.000","19:17","2016-01-02T00:00:00.000","19:16","2016-02-01T00:00:00.000","19:17","1850","35B","Possession of Drug E","542","E BANNISTER RD and JAMES A REED RD","KANSAS CITY","64134","PJ6514","SPD","U","1","ARR","B","M","43","N","38.9517","-94.494","E BANNISTER KANSAS CITY
, RD 64134
(38.9517, -94.494)"
