Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
140077447,10/25/2014 12:00:00 AM,19:43,10/25/2014 12:00:00 AM,19:25,,,801,13B,Non Aggravated Assau,113,100  E 13 ST,KANSAS CITY,64106,PJ1177,CPD,N,1,VIC,B,M,43,"100 E 13 ST
KANSAS CITY 64106
(39.098579641, -94.582043106)",5,4,7,75
140024795,04/14/2014 12:00:00 AM,8:04,04/14/2014 12:00:00 AM,7:45,,,801,13B,Non Aggravated Assau,531,100  W 99 TE,KANSAS CITY,64114,PJ6611,SPD,U,1,SUS,W,M,29,"100 W 99
TE KANSAS CITY 64114
(38.948688474, -94.592699526)",162,1,7,162
140071794,10/05/2014 12:00:00 AM,0:37,10/05/2014 12:00:00 AM,0:30,,,801,13B,Non Aggravated Assau,231,7100  WASHINGTON ST,KANSAS CITY,64114,PJ5376,MPD,N,1,ARR,W,M,22,"7100 WASHINGTON ST
KANSAS CITY 64114
(38.999555138, -94.594995621)",147,1,7,162
140075341,10/18/2014 12:00:00 AM,1:36,10/18/2014 12:00:00 AM,1:34,,,802,13B,Non Agg Assault Dome,543,7600  E 113 ST,KANSAS CITY,64134,PJ7067,SPD,Y,1,VIC,W,M,56,"7600 E 113 ST
KANSAS CITY 64134
(38.919995505, -94.502525408)",190,1,7,143
140079454,11/02/2014 12:00:00 AM,17:12,11/02/2014 12:00:00 AM,17:00,,,802,13B,Non Agg Assault Dome,131,100  E LINWOOD BL,KANSAS CITY,64111,PJ2580,CPD,Y,1,VIC,W,F,34,"100 E LINWOOD
BL KANSAS CITY 64111
(39.068457509, -94.584387965)",2,4,7,50
140073827,10/12/2014 12:00:00 AM,11:22,10/12/2014 12:00:00 AM,11:22,,,401,13A,Aggravated Assault (,321,CLEVELAND AV/E TRUMAN RD,KANSAS CITY,64123,PJ1376,EPD,U,1,VIC,W,F,25,"CLEVELAND AV/E TRUMAN KANSAS CITY, RD 64123
(39.113437278, -94.525539375)",174,4,7,76
140064360,09/07/2014 12:00:00 AM,15:46,09/07/2014 12:00:00 AM,15:46,,,801,13B,Non Aggravated Assau,114,1200  WEST BLUFF DR,KANSAS CITY,64102,PJ1675,CPD,U,3,SUS,B,M,21,"1200 WEST BLUFF DR
KANSAS CITY 64102
(39.086136964, -94.599459451)",149,4,7,20
140070042,09/29/2014 12:00:00 AM,1:14,09/29/2014 12:00:00 AM,1:10,09/29/2014 12:00:00 AM,1:15,801,13B,Non Aggravated Assau,133,3900  WADDELL AV,KANSAS CITY,64111,PJ3133,CPD,U,1,ARR,I,M,37,"3900 WADDELL AV
KANSAS CITY 64111
(39.056873948, -94.595781219)",232,4,7,50
140057304,08/13/2014 12:00:00 AM,12:25,08/13/2014 12:00:00 AM,12:23,,,401,13A,Aggravated Assault (,543,10700  BLUE RIDGE BL,KANSAS CITY,64134,PJ6926,SPD,U,1,SUS,B,F,35,"10700 BLUE RIDGE
BL KANSAS CITY 64134
(38.930300361, -94.507795945)",166,1,7,143
140082496,11/14/2014 12:00:00 AM,23:08,11/14/2014 12:00:00 AM,23:08,,,802,13B,Non Agg Assault Dome,321,2800  E 10 ST,KANSAS CITY,64127,PJ0924,EPD,N,1,ARR,B,M,27,"2800 E 10 ST
KANSAS CITY 64127
(39.101498327, -94.54896006)",109,3,7,95
140039319,06/08/2014 12:00:00 AM,0:52,06/08/2014 12:00:00 AM,0:52,,,401,13A,Aggravated Assault (,322,E 23 ST/KENSINGTON AV,KANSAS CITY,64127,PJ1873,EPD,U,3,VIC,,,,"23 ST KENSINGTON AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140087445,12/06/2014 12:00:00 AM,0:38,12/06/2014 12:00:00 AM,0:38,,,802,13B,Non Agg Assault Dome,211,3200  E 51 ST,KANSAS CITY,64130,PJ4149,MPD,Y,1,VIC,B,F,38,"3200 E 51 ST
KANSAS CITY 64130
(39.033535383, -94.547649925)",175,3,7,157
140010666,02/15/2014 12:00:00 AM,23:42,02/15/2014 12:00:00 AM,23:20,02/15/2014 12:00:00 AM,23:42,801,13B,Non Aggravated Assau,113,E 13 ST/GRAND AV,KANSAS CITY,64106,PJ1089,CPD,U,1,VIC,W,M,27,"13 ST GRAND AV
KANSAS CITY 64106
(39.104256282, -94.574659662)",5,4,7,75
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",109,3,7,95
140062333,08/31/2014 12:00:00 AM,1:50,08/31/2014 12:00:00 AM,1:50,,,401,13A,Aggravated Assault (,115,2800  SOUTHWEST BL,KANSAS CITY,,PJ2234,CPD,N,2,VIC,B,M,29,"2800 SOUTHWEST BL
(39.102950303, -94.583075872)",5,4,7,75
140089511,12/14/2014 12:00:00 AM,8:46,12/14/2014 12:00:00 AM,2:00,12/14/2014 12:00:00 AM,7:00,401,13A,Aggravated Assault (,332,3400  JACKSON AV,KANSAS CITY,64128,PJ2784,EPD,U,1,SUS,U,U,,"3400 JACKSON AV
KANSAS CITY 64128
(39.063751879, -94.534766253)",133,3,7,36
140019080,03/22/2014 12:00:00 AM,12:52,03/22/2014 12:00:00 AM,12:30,,,401,13A,Aggravated Assault (,343,5200  E 28 ST,KANSAS CITY,64127,PJ2355,EPD,N,2,VIC,B,M,43,"5200 E 28 ST
KANSAS CITY 64127
(39.074277915, -94.522908643)",107,3,7,36
140037331,05/31/2014 12:00:00 AM,10:46,05/31/2014 12:00:00 AM,8:00,,,802,13B,Non Agg Assault Dome,533,9800  DONNELLY AV,KANSAS CITY,64157,PJ6638,SPD,Y,2,VIC,W,M,29,"9800 DONNELLY AV
KANSAS CITY 64157
(39.272279167, -94.478514159)",244,6,4,152
140007592,02/02/2014 12:00:00 AM,2:42,02/02/2014 12:00:00 AM,2:42,,,401,13A,Aggravated Assault (,412,700  NW 60 ST,KANSAS CITY,64118,PC0599,NPD,U,1,SUS,U,M,,"700 NW 60 ST
KANSAS CITY 64118
(39.20301237, -94.587831256)",225,5,4,154
140044765,06/27/2014 12:00:00 AM,23:04,06/27/2014 12:00:00 AM,22:00,,,401,13A,Aggravated Assault (,531,1300  E BANNISTER RD,KANSAS CITY,64131,PJ6490,SPD,U,2,VIC,W,M,28,"1300 E BANNISTER RD
KANSAS CITY 64131
(38.955247189, -94.575230111)",81,2,7,163
140006840,01/29/2014 12:00:00 AM,22:19,01/29/2014 12:00:00 AM,22:19,,,802,13B,Non Agg Assault Dome,543,7600  E 108 ST,KANSAS CITY,64134,PJ6900,SPD,U,1,ARR,B,F,27,"7600 E 108 ST
KANSAS CITY 64134
(38.929458043, -94.501231395)",190,1,7,143
140079119,11/01/2014 12:00:00 AM,5:16,11/01/2014 12:00:00 AM,5:00,,,802,13B,Non Agg Assault Dome,421,7100  NW 80 TE,KANSAS CITY,64152,PP0416,NPD,Y,1,VIC,W,M,26,"7100 NW 80
TE KANSAS CITY 64152
(39.240210167, -94.661715423)",69,5,3,77
140078559,10/29/2014 12:00:00 AM,0:55,10/29/2014 12:00:00 AM,0:55,,,801,13B,Non Aggravated Assau,113,1300  WALNUT ST,KANSAS CITY,64105,PJ1177,CPD,U,2,VIC,,,,"1300 WALNUT ST
KANSAS CITY 64105
(39.098489892, -94.582188531)",5,4,7,75
140057947,08/15/2014 12:00:00 AM,13:34,08/15/2014 12:00:00 AM,13:30,,,401,13A,Aggravated Assault (,322,1900  LAWN AV,KANSAS CITY,64127,PJ1727,EPD,U,2,VIC,B,F,22,"1900 LAWN AV
KANSAS CITY 64127
(39.088464393, -94.528077461)",17,3,7,95
140027990,04/26/2014 12:00:00 AM,14:03,04/26/2014 12:00:00 AM,13:30,04/26/2014 12:00:00 AM,14:03,802,13B,Non Agg Assault Dome,642,1500  NE 80 PL,KANSAS CITY,64118,PC0409,SCP,Y,1,VIC,W,F,42,"1500 NE 80 PL
KANSAS CITY 64118
(39.240776935, -94.562358793)",164,6,4,154
140054547,08/03/2014 12:00:00 AM,21:29,08/03/2014 12:00:00 AM,21:29,,,403,13A,Agg Assault - Domest,124,E 29 ST/PARK AV,KANSAS CITY,64127,PJ2321,CPD,U,1,SUS,B,M,18,"29 ST PARK AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140075538,10/18/2014 12:00:00 AM,19:57,10/18/2014 12:00:00 AM,19:45,,,403,13A,Agg Assault - Domest,341,6200  E 14 ST,KANSAS CITY,64126,PJ1346,EPD,Y,1,ARR,W,F,52,"6200 E 14 ST
KANSAS CITY 64126
(39.094809042, -94.51000011)",83,3,7,94
140022854,04/06/2014 12:00:00 AM,15:05,04/06/2014 12:00:00 AM,15:00,,,802,13B,Non Agg Assault Dome,413,5500  NW WAUKOMIS DR,KANSAS CITY,64151,PP0712,NPD,Y,1,SUS,B,M,22,"5500 NW WAUKOMIS DR
KANSAS CITY 64151
(39.195339331, -94.607354841)",153,5,3,66
140089490,12/14/2014 12:00:00 AM,3:36,12/14/2014 12:00:00 AM,2:30,,,801,13B,Non Aggravated Assau,123,1700  E 18 ST,KANSAS CITY,64108,PJ1522,CPD,U,1,SUS,B,M,,"1700 E 18 ST
KANSAS CITY 64108
(39.091194709, -94.56201163)",54,3,7,92
140060368,08/24/2014 12:00:00 AM,2:54,08/24/2014 12:00:00 AM,2:54,,,401,13A,Aggravated Assault (,543,11800  BLUE RIDGE BL,KANSAS CITY,64134,PJ7250,SPD,N,1,VIC,B,M,32,"11800 BLUE RIDGE
BL KANSAS CITY 64134
(38.909955804, -94.521322133)",34,1,7,143
140010783,02/16/2014 12:00:00 AM,16:48,02/16/2014 12:00:00 AM,16:40,,,801,13B,Non Aggravated Assau,634,5200  N BALES AV,KANSAS CITY,64117,PC0816,SCP,U,1,SUS,W,F,23,"5200 N BALES AV
KANSAS CITY 64117
(39.188172219, -94.538740135)",89,6,4,135
140048919,07/13/2014 12:00:00 AM,20:46,07/13/2014 12:00:00 AM,20:30,,,802,13B,Non Agg Assault Dome,421,6800  NW 77 ST,KANSAS CITY,64152,PP0476,NPD,Y,1,SUS,W,M,44,"6800 NW 77 ST
KANSAS CITY 64152
(39.234026868, -94.659628663)",69,5,3,77
140074647,10/15/2014 12:00:00 AM,18:45,10/15/2014 12:00:00 AM,18:45,,,401,13A,Aggravated Assault (,312,5800  E 10 ST,KANSAS CITY,64123,PJ1003,EPD,N,1,VIC,W,M,,"5800 E 10 ST
KANSAS CITY 64123
(39.100365618, -94.514290861)",218,4,7,94
140013901,03/01/2014 12:00:00 AM,22:52,03/01/2014 12:00:00 AM,22:40,03/01/2014 12:00:00 AM,22:50,801,13B,Non Aggravated Assau,133,3700  BROADWAY,KANSAS CITY,64111,PJ2960,CPD,U,1,SUS,W,F,19,"3700 BROADWAY
KANSAS CITY 64111
(39.061101631, -94.590545911)",228,4,7,50
140009960,02/12/2014 12:00:00 AM,23:32,02/12/2014 12:00:00 AM,23:30,,,802,13B,Non Agg Assault Dome,341,1600  TOPPING AV,KANSAS CITY,64126,PJ1559,EPD,Y,1,VIC,W,F,32,"1600 TOPPING AV
KANSAS CITY 64126
(39.09261193, -94.514815645)",140,3,7,95
140021607,04/01/2014 12:00:00 AM,20:42,03/29/2014 12:00:00 AM,18:00,04/01/2014 12:00:00 AM,17:00,801,13B,Non Aggravated Assau,534,10400  CHESTNUT AV,KANSAS CITY,64134,PJ6874,SPD,N,1,VIC,W,F,94,"10400 CHESTNUT AV
KANSAS CITY 64134
(38.936437667, -94.558922555)",245,1,7,163
140031872,05/10/2014 12:00:00 AM,23:57,05/10/2014 12:00:00 AM,23:57,,,802,13B,Non Agg Assault Dome,411,100  NW HARLEM RD,KANSAS CITY,64116,PC1483,NPD,Y,1,SUS,W,M,19,"100 NW HARLEM RD
KANSAS CITY 64116
(39.11747176, -94.587850206)",137,4,4,167
140029787,05/03/2014 12:00:00 AM,13:26,05/03/2014 12:00:00 AM,13:15,,,801,13B,Non Aggravated Assau,233,E 85 ST/PASEO,KANSAS CITY,64132,PJ6081,MPD,U,1,VIC,W,M,36,"85 ST
PASEO KANSAS CITY 64132
(38.986858578, -94.552169913)",93,2,7,151
140027828,04/25/2014 12:00:00 AM,22:10,04/25/2014 12:00:00 AM,22:10,,,802,13B,Non Agg Assault Dome,114,1000  W 29 ST,KANSAS CITY,64105,PJ2250,CPD,U,1,SUS,W,M,45,"1000 W 29 ST
KANSAS CITY 64105
(39.074982447, -94.596833987)",238,4,7,92
140026052,04/18/2014 12:00:00 AM,22:37,04/18/2014 12:00:00 AM,22:36,04/18/2014 12:00:00 AM,22:43,801,13B,Non Aggravated Assau,242,7600  MONROE AV,KANSAS CITY,64132,PJ5718,MPD,U,2,VIC,W,M,25,"7600 MONROE AV
KANSAS CITY 64132
(38.990122686, -94.544817503)",93,2,7,151
140024857,04/14/2014 12:00:00 AM,12:50,04/14/2014 12:00:00 AM,12:50,,,802,13B,Non Agg Assault Dome,314,4400  INDEPENDENCE AV,KANSAS CITY,64124,PJ0610,EPD,Y,1,VIC,W,F,51,"4400 INDEPENDENCE AV
KANSAS CITY 64124
(39.105647694, -94.530539683)",192,4,7,70
140024102,04/11/2014 12:00:00 AM,11:17,04/11/2014 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,542,E BANNISTER RD/JAMES A REED RD,KANSAS CITY,64134,PJ6514,SPD,Y,1,VIC,W,F,21,"E BANNISTER RD/JAMES A REED KANSAS CITY, RD 64134
(38.931207748, -94.50177654)",23,1,7,143
140089212,12/13/2014 12:00:00 AM,0:44,12/13/2014 12:00:00 AM,0:44,,,801,13B,Non Aggravated Assau,133,400  WESTPORT RD,KANSAS CITY,64112,PJ3275,CPD,U,1,SUS,W,M,,"400 WESTPORT RD
KANSAS CITY 64112
(39.053256721, -94.590644771)",42,4,7,50
140044483,06/26/2014 12:00:00 AM,21:56,06/26/2014 12:00:00 AM,21:56,,,801,13B,Non Aggravated Assau,134,E EMANUEL CLEAVER II BL/TROOST AV,KANSAS CITY,64110,PJ3708,CPD,N,1,VIC,W,M,45,"E EMANUEL CLEAVER BL/TROOST AV KANSAS CITY, II 64110
(39.035987555, -94.57321712)",1,2,7,165
140006851,01/30/2014 12:00:00 AM,1:00,01/25/2014 12:00:00 AM,21:30,,,801,13B,Non Aggravated Assau,222,E 53 ST/EUCLID AV,KANSAS CITY,64127,PJ4193,MPD,U,1,VIC,B,F,45,"53 ST EUCLID AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140043530,06/23/2014 12:00:00 AM,14:54,06/23/2014 12:00:00 AM,14:54,,,401,13A,Aggravated Assault (,344,7100  E 47 ST,KANSAS CITY,64129,PJ3946,EPD,U,1,SUS,W,M,25,"7100 E 47 ST
KANSAS CITY 64129
(39.03926968, -94.50262354)",20,3,7,155
140052710,07/27/2014 12:00:00 AM,19:30,07/27/2014 12:00:00 AM,19:30,,,802,13B,Non Agg Assault Dome,343,4900  E 39 ST,KANSAS CITY,64127,PJ3076,EPD,Y,1,VIC,B,F,43,"4900 E 39 ST
KANSAS CITY 64127
(39.055487108, -94.526878929)",208,3,7,36
140028902,04/30/2014 12:00:00 AM,3:30,04/30/2014 12:00:00 AM,3:25,,,801,13B,Non Aggravated Assau,144,4200  BROOKLYN AV,KANSAS CITY,64130,PJ3424,CPD,U,1,VIC,B,F,18,"4200 BROOKLYN AV
KANSAS CITY 64130
(39.049793138, -94.558556263)",13,3,7,157
140056592,08/11/2014 12:00:00 AM,3:40,08/11/2014 12:00:00 AM,2:43,,,801,13B,Non Aggravated Assau,133,4100  PENNSYLVANIA AV,KANSAS CITY,64110,PJ3303,CPD,N,1,SUS,W,M,,"4100 PENNSYLVANIA AV
KANSAS CITY 64110
(39.052760833, -94.591403817)",42,4,7,50
140073386,10/10/2014 12:00:00 AM,16:31,10/10/2014 12:00:00 AM,16:15,,,801,13B,Non Aggravated Assau,234,9200  CENTRAL ST,KANSAS CITY,64114,PJ6391,MPD,U,1,SUS,B,M,40,"9200 CENTRAL ST
KANSAS CITY 64114
(38.961726543, -94.593841437)",50,1,7,162
140043894,06/24/2014 12:00:00 AM,18:59,06/24/2014 12:00:00 AM,18:59,,,802,13B,Non Agg Assault Dome,311,4100  SCARRITT AV,KANSAS CITY,64123,PJ0231,EPD,Y,1,SUS,B,M,53,"4100 SCARRITT AV
KANSAS CITY 64123
(39.115054103, -94.533970534)",202,4,7,76
140063939,09/05/2014 12:00:00 AM,20:42,09/05/2014 12:00:00 AM,20:15,,,802,13B,Non Agg Assault Dome,234,8600  HIGHLAND AV,KANSAS CITY,64131,PJ6148,MPD,Y,2,SUS,B,M,29,"8600 HIGHLAND AV
KANSAS CITY 64131
(38.971182168, -94.568645643)",81,2,7,163
140011841,02/21/2014 12:00:00 AM,10:30,02/18/2014 12:00:00 AM,11:30,,,801,13B,Non Aggravated Assau,532,9700  GRANDVIEW RD,KANSAS CITY,64137,PJ6663,SPD,U,1,ARR,B,M,,"9700 GRANDVIEW RD
KANSAS CITY 64137
(38.94878757, -94.55004551)",178,2,7,149
140068622,09/23/2014 12:00:00 AM,17:05,09/20/2014 12:00:00 AM,17:00,,,401,13A,Aggravated Assault (,636,7800  NE 51 TE,KANSAS CITY,64114,PC0882,SCP,N,1,VIC,B,M,44,"7800 NE 51
TE KANSAS CITY 64114
(39.185979037, -94.48829333)",22,6,4,135
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",109,3,7,95
140077977,10/27/2014 12:00:00 AM,19:09,10/27/2014 12:00:00 AM,19:05,,,802,13B,Non Agg Assault Dome,543,11800  WINCHESTER AV,KANSAS CITY,64134,PJ7267,SPD,U,1,SUS,B,M,23,"11800 WINCHESTER AV
KANSAS CITY 64134
(38.910388638, -94.51083952)",151,1,7,143
140007410,02/01/2014 12:00:00 AM,5:20,02/01/2014 12:00:00 AM,5:20,,,801,13B,Non Aggravated Assau,535,1700  W 133 ST,KANSAS CITY,64145,PJ7404,SPD,N,1,VIC,W,F,32,"1700 W 133 ST
KANSAS CITY 64145
(38.88657818, -94.604380206)",159,1,7,129
140084508,11/23/2014 12:00:00 AM,1:05,11/23/2014 12:00:00 AM,1:05,,,401,13A,Aggravated Assault (,134,600  W 48 ST,KANSAS CITY,64111,PJ3781,CPD,N,1,VIC,W,M,36,"600 W 48 ST
KANSAS CITY 64111
(39.040593279, -94.593938843)",103,4,7,44
140000328,01/02/2014 12:00:00 AM,12:45,01/01/2014 12:00:00 AM,22:00,,,403,13A,Agg Assault - Domest,334,4300  CHESTNUT AV,KANSAS CITY,64108,PJ3515,EPD,U,1,SUS,B,F,34,"4300 CHESTNUT AV
KANSAS CITY 64108
(39.048055416, -94.551686607)",177,3,7,157
140013955,03/02/2014 12:00:00 AM,8:14,03/02/2014 12:00:00 AM,8:10,,,802,13B,Non Agg Assault Dome,234,1300  E 89 ST,KANSAS CITY,64132,PJ6288,MPD,Y,2,SUS,B,M,27,"1300 E 89 ST
KANSAS CITY 64132
(38.966115535, -94.574330757)",81,2,7,163
140076642,10/22/2014 12:00:00 AM,22:25,10/22/2014 12:00:00 AM,22:25,,,802,13B,Non Agg Assault Dome,633,1900  NE VIVION RD,KANSAS CITY,64118,PC0961,SCP,Y,2,SUS,W,F,20,"1900 NE VIVION RD
KANSAS CITY 64118
(39.181295535, -94.557310062)",82,6,4,154
140023975,04/10/2014 12:00:00 AM,20:29,04/10/2014 12:00:00 AM,20:29,,,802,13B,Non Agg Assault Dome,314,600  NORTON AV,KANSAS CITY,,PJ0731,EPD,U,1,VIC,W,F,22,"600 NORTON AV
(39.10565623, -94.534193386)",215,3,7,70
140002033,01/10/2014 12:00:00 AM,7:30,01/10/2014 12:00:00 AM,7:30,,,802,13B,Non Agg Assault Dome,122,800  BROOKLYN AV,KANSAS CITY,64124,PJ0844,CPD,Y,1,VIC,B,F,24,"800 BROOKLYN AV
KANSAS CITY 64124
(39.103572434, -94.555865685)",134,3,7,70
140014134,03/03/2014 12:00:00 AM,11:58,02/27/2014 12:00:00 AM,10:00,,,802,13B,Non Agg Assault Dome,421,7100  NW CHAPEL WOODS LN,KANSAS CITY,64151,PP0560,NPD,Y,1,SUS,B,M,19,"7100 NW CHAPEL WOODS LN
KANSAS CITY 64151
(39.223114472, -94.663333009)",199,5,3,77
140017376,03/15/2014 12:00:00 AM,19:24,03/15/2014 12:00:00 AM,18:24,,,401,13A,Aggravated Assault (,323,E 27 ST/PROSPECT AV,KANSAS CITY,64127,PJ2172,EPD,N,1,VIC,B,F,49,"27 ST PROSPECT AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",17,3,7,95
140001334,01/07/2014 12:00:00 AM,3:47,01/07/2014 12:00:00 AM,3:30,,,401,13A,Aggravated Assault (,314,700  SPRUCE AV,KANSAS CITY,64124,PJ0821,EPD,U,1,VIC,W,M,39,"700 SPRUCE AV
KANSAS CITY 64124
(39.104031588, -94.531602738)",215,3,7,70
140042933,06/21/2014 12:00:00 AM,9:37,06/21/2014 12:00:00 AM,9:37,,,801,13B,Non Aggravated Assau,311,200  N MERSINGTON AV,KANSAS CITY,64123,PJ0261,EPD,N,1,VIC,B,F,71,"200 N MERSINGTON AV
KANSAS CITY 64123
(39.114174402, -94.536237339)",202,4,7,76
140051514,07/23/2014 12:00:00 AM,12:43,06/15/2014 12:00:00 AM,23:00,,,403,13A,Agg Assault - Domest,343,2800  CHELSEA AV,KANSAS CITY,64128,PJ2361,EPD,U,1,SUS,B,M,40,"2800 CHELSEA AV
KANSAS CITY 64128
(39.074332131, -94.527415847)",107,3,7,36
140046492,07/04/2014 12:00:00 AM,10:45,07/04/2014 12:00:00 AM,10:45,,,802,13B,Non Agg Assault Dome,631,3800  N CHERRY LN,KANSAS CITY,64116,PC1298,SCP,N,1,SUS,B,F,24,"3800 N CHERRY LN
KANSAS CITY 64116
(39.164347234, -94.574725082)",242,4,4,167
140012382,02/23/2014 12:00:00 AM,17:14,02/23/2014 12:00:00 AM,17:13,,,801,13B,Non Aggravated Assau,125,2400  E LINWOOD BL,KANSAS CITY,64109,PJ2648,CPD,U,8,SUS,B,F,,"2400 E LINWOOD
BL KANSAS CITY 64109
(39.068127635, -94.555112387)",26,3,7,19
140025458,04/16/2014 12:00:00 AM,17:25,04/11/2014 12:00:00 AM,23:00,,,401,13A,Aggravated Assault (,641,8300  N BOOTH AVE,KANSAS CITY,64158,PC0406,SCP,N,1,SUS,W,M,38,"8300 N BOOTH AVE
KANSAS CITY 64158
(38.97317565, -94.488313097)",,,7,98
140074732,10/15/2014 12:00:00 AM,21:52,10/15/2014 12:00:00 AM,21:40,10/15/2014 12:00:00 AM,21:50,401,13A,Aggravated Assault (,113,100  E 13 ST,KANSAS CITY,64106,PJ1177,CPD,U,1,ARR,B,M,37,"100 E 13 ST
KANSAS CITY 64106
(39.098579641, -94.582043106)",5,4,7,75
140001559,01/08/2014 12:00:00 AM,6:02,01/08/2014 12:00:00 AM,6:00,,,801,13B,Non Aggravated Assau,332,3400  AGNES AV,KANSAS CITY,64128,PJ2807,EPD,N,1,VIC,W,M,50,"3400 AGNES AV
KANSAS CITY 64128
(39.064205625, -94.548546005)",67,3,7,36
140040266,06/11/2014 12:00:00 AM,17:13,06/10/2014 12:00:00 AM,12:54,,,401,13A,Aggravated Assault (,531,BANNISTER RD/49 FWY S,KANSAS CITY,64137,PJ6588,SPD,U,1,VIC,W,F,23,"49 FWY S
KANSAS CITY 64137
(38.929087385, -94.540016933)",198,1,7,149
140064651,09/08/2014 12:00:00 AM,21:56,09/08/2014 12:00:00 AM,21:50,,,403,13A,Agg Assault - Domest,144,4200  OLIVE ST,KANSAS CITY,64130,PJ3429,CPD,Y,1,ARR,B,M,52,"4200 OLIVE ST
KANSAS CITY 64130
(39.049992482, -94.556226349)",13,3,7,157
140040419,06/12/2014 12:00:00 AM,9:11,06/12/2014 12:00:00 AM,9:11,,,801,13B,Non Aggravated Assau,243,8500  BLUE RIDGE BL,KANSAS CITY,64133,PJ6158,MPD,N,1,SUS,B,F,21,"8500 BLUE RIDGE
BL KANSAS CITY 64133
(39.006295651, -94.485641022)",18,2,7,37
140056184,08/09/2014 12:00:00 AM,12:56,08/09/2014 12:00:00 AM,12:54,,,403,13A,Agg Assault - Domest,341,2100  WHEELING AV,KANSAS CITY,64126,PJ1791,EPD,U,1,ARR,B,F,21,"2100 WHEELING AV
KANSAS CITY 64126
(39.08466349, -94.512330174)",6,3,7,94
140069631,09/27/2014 12:00:00 AM,11:03,09/27/2014 12:00:00 AM,11:03,,,802,13B,Non Agg Assault Dome,642,10300  N CHERRY DR,KANSAS CITY,,PC0181,SCP,Y,1,SUS,W,M,18,"10300 N CHERRY DR
(39.281693919, -94.571298283)",80,5,4,82
140084160,11/21/2014 12:00:00 AM,17:20,11/21/2014 12:00:00 AM,17:20,,,403,13A,Agg Assault - Domest,123,2700  FOREST AV,KANSAS CITY,,PJ2228,CPD,U,1,VIC,B,F,,"2700 FOREST AV
(39.077462881, -94.569705742)",57,3,7,19
140028849,04/29/2014 12:00:00 AM,19:50,04/29/2014 12:00:00 AM,19:50,,,802,13B,Non Agg Assault Dome,424,7000  N WYOMING,KANSAS CITY,64118,PP0149,NPD,Y,1,VIC,B,F,22,"7000 N WYOMING
KANSAS CITY 64118
(39.221659427, -94.600282692)",101,5,4,154
140075323,10/17/2014 12:00:00 AM,22:45,10/17/2014 12:00:00 AM,22:30,,,403,13A,Agg Assault - Domest,242,7400  PROSPECT AV,KANSAS CITY,64132,PJ5636,MPD,U,3,VIC,W,M,39,"7400 PROSPECT AV
KANSAS CITY 64132
(38.992472879, -94.557235748)",154,2,7,151
140038962,06/06/2014 12:00:00 AM,17:10,06/06/2014 12:00:00 AM,17:00,,,801,13B,Non Aggravated Assau,221,E 56 ST/VIRGINIA AV,KANSAS CITY,64130,PJ4419,MPD,N,1,SUS,B,F,37,"56 ST VIRGINIA AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",175,2,7,157
140074992,10/16/2014 12:00:00 AM,20:04,10/16/2014 12:00:00 AM,20:04,,,401,13A,Aggravated Assault (,123,1300  PARK AV,KANSAS CITY,64127,PJ1225,CPD,U,6,VIC,,,,"1300 PARK AV
KANSAS CITY 64127
(39.097543135, -94.554982311)",109,3,7,95
140056023,08/08/2014 12:00:00 AM,20:03,08/08/2014 12:00:00 AM,19:00,,,401,13A,Aggravated Assault (,211,5300  MYRTLE AV,KANSAS CITY,64130,PJ4301,MPD,U,1,VIC,W,M,,"5300 MYRTLE AV
KANSAS CITY 64130
(39.029473581, -94.538847903)",170,2,7,157
140052552,07/27/2014 12:00:00 AM,3:40,07/27/2014 12:00:00 AM,3:00,,,802,13B,Non Agg Assault Dome,314,3700  ST JOHN AV,KANSAS CITY,64126,PJ0325,EPD,Y,2,SUS,W,M,22,"3700 ST JOHN AV
KANSAS CITY 64126
(39.113104891, -94.537189767)",202,4,7,76
140022854,04/06/2014 12:00:00 AM,15:05,04/06/2014 12:00:00 AM,15:00,,,802,13B,Non Agg Assault Dome,413,5500  NW WAUKOMIS DR,KANSAS CITY,64151,PP0712,NPD,Y,1,SUS,B,M,22,"5500 NW WAUKOMIS DR
KANSAS CITY 64151
(39.195339331, -94.607354841)",153,5,3,66
