"fiscal_year","county","region","gender","race_ethnicity","age","sum_child_in_dfps"
"2021","Bosque","7-Austin","Female","Anglo","14","1"
"2021","Bosque","7-Austin","Female","Anglo","15","2"
"2021","Bosque","7-Austin","Female","Anglo","16","1"
"2021","Bosque","7-Austin","Female","Anglo","2","1"
"2021","Bosque","7-Austin","Female","Anglo","3","3"
"2021","Bosque","7-Austin","Female","Anglo","4","2"
"2021","Bosque","7-Austin","Female","Anglo","5","2"
"2021","Bosque","7-Austin","Female","Anglo","8","2"
"2021","Bosque","7-Austin","Female","Hispanic","11","1"
"2021","Bosque","7-Austin","Female","Hispanic","12","1"
"2021","Bosque","7-Austin","Female","Hispanic","13","2"
"2021","Bosque","7-Austin","Female","Hispanic","16","1"
"2021","Bosque","7-Austin","Female","Hispanic","18","2"
"2021","Bosque","7-Austin","Female","Hispanic","2","1"
"2021","Bosque","7-Austin","Female","Hispanic","6","1"
"2021","Bosque","7-Austin","Female","Hispanic","8","1"
"2021","Bosque","7-Austin","Female","Hispanic","9","1"
"2021","Bosque","7-Austin","Female","Other","14","2"
"2021","Bosque","7-Austin","Female","Other","9","1"
"2021","Bosque","7-Austin","Male","African American","1","1"
"2021","Bosque","7-Austin","Male","African American","3","1"
"2021","Bosque","7-Austin","Male","Anglo","0","1"
"2021","Bosque","7-Austin","Male","Anglo","1","2"
"2021","Bosque","7-Austin","Male","Anglo","10","1"
"2021","Bosque","7-Austin","Male","Anglo","11","1"
"2021","Bosque","7-Austin","Male","Anglo","12","1"
"2021","Bosque","7-Austin","Male","Anglo","13","2"
"2021","Bosque","7-Austin","Male","Anglo","14","3"
"2021","Bosque","7-Austin","Male","Anglo","17","1"
"2021","Bosque","7-Austin","Male","Anglo","2","3"
"2021","Bosque","7-Austin","Male","Anglo","3","2"
"2021","Bosque","7-Austin","Male","Anglo","4","1"
"2021","Bosque","7-Austin","Male","Anglo","5","1"
