"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","taxpayer_county","location_number","location_name","location_address","location_city","location_state","location_zip","location_county","inside_outside_city_limits_code_y_n","tabc_permit_number","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32057393194","ZOCALO, LLC","1160 AIRWAY BLVD STE C4","EL PASO","TX","79925","71","1","ZOCALO CANTINA","1160 AIRWAY BLVD STE C4","EL PASO","TX","79925","71","Y","MB921331","2015-09-23T00:00:00.000",,"2019-02-28T00:00:00.000","31370","734","17287","0","49391"
"17426712554","D.O.C.A., INC.","PO BOX 971996","EL PASO","TX","79997","71","1","SPECIAL EDITION","3333 N YARBROUGH DR STE D","EL PASO","TX","79925","71","Y","MB238557","1993-12-01T00:00:00.000",,"2019-02-28T00:00:00.000","22917","340","25785","0","49042"
"32034390891","M&S GROUP, INC.","2021 E YANDELL DR","EL PASO","TX","79903","71","2","WING DADDY'S #2","1461 N LEE TREVINO DR SPC 101102","EL PASO","TX","79936","71","Y","MB733747","2009-10-08T00:00:00.000",,"2019-02-28T00:00:00.000","18145","49","30768","0","48962"
"32019931107","THE TAP LOUNGE, L.L.C.","408 E SAN ANTONIO AVE","EL PASO","TX","79901","71","1","THE TAP LOUNGE L L C","408 E SAN ANTONIO AVE","EL PASO","TX","79901","71","Y","MB645003","2006-11-15T00:00:00.000","2022-07-14T00:00:00.000","2019-02-28T00:00:00.000","28182","79","18453","0","46714"
"32034390891","M&S GROUP, INC.","2021 E YANDELL DR","EL PASO","TX","79903","71","13","WING DADDY'S SAUCE HOUSE","12302 MONTANA AVE","EL PASO","TX","79938","71","Y","MB925077","2015-10-28T00:00:00.000",,"2019-02-28T00:00:00.000","17396","79","28959","0","46434"
"32052119420","A DIVE BAR CORPORATION","608 E BALTIMORE DR","EL PASO","TX","79902","71","1","TIMMY'Z","1550 LOMALAND DR","EL PASO","TX","79935","71","Y","MB856779","2013-11-07T00:00:00.000",,"2019-02-28T00:00:00.000","21600","0","24549","0","46149"
"32056187456","SUDZ BAR LLC","14920 LONG SHADOW AVE","EL PASO","TX","79938","71","2","SUDZ 2","7026 ALAMEDA AVE","EL PASO","TX","79915","71","Y","MB1027845","2018-08-24T00:00:00.000",,"2019-02-28T00:00:00.000","21703","192","23936","0","45831"
"32056334843","TRAGOS AMARGOS RESTAURANT & CANTINA INC","14920 MARGARET JEAN DR","EL PASO","TX","79938","71","2","CHUCO BOSS","1781 N ZARAGOZA RD STE I-J","EL PASO","TX","79936","71","Y","MB901637","2016-08-03T00:00:00.000","2021-03-18T00:00:00.000","2019-02-28T00:00:00.000","28742","0","16690","0","45432"
"17527408888","ROADHOUSE ENTERPRISES, INC.","6040 DUTCHMANS LN ATTN: TAX DEPT","LOUISVILLE","KY","40205","0","25","TEXAS ROADHOUSE","5010 N DESERT BLVD","EL PASO","TX","79912","71","Y","MB614634","2005-11-21T00:00:00.000",,"2019-02-28T00:00:00.000","16853","2636","25864","0","45353"
"32064335683","DRY RIVER ENTERPRISES LLC","3610 BUCKNER ST","EL PASO","TX","79925","71","1","THE DRY RIVER","9910 MONTANA AVE","EL PASO","TX","79925","71","Y","MB1013682","2018-04-27T00:00:00.000","2020-01-07T00:00:00.000","2019-02-28T00:00:00.000","19321","54","24817","0","44192"
"14709306535","CHEDDAR'S TEXAS, LLC","1000 DARDEN CENTER DR","ORLANDO","FL","32837","0","9","CHEDDAR'S CASUAL CAFE","11895 GATEWAY BLVD W","EL PASO","TX","79936","71","Y","MB451933","2004-04-01T00:00:00.000","2019-06-11T00:00:00.000","2019-02-28T00:00:00.000","28231","1041","14835","0","44107"
"32046587740","WING SHACK LLC","9611 ACER AVE STE 116","EL PASO","TX","79925","71","1","THE SHACK WINGS & BREWS","3021 MCRAE BLVD","EL PASO","TX","79925","71","Y","MB773747","2012-03-29T00:00:00.000","2019-03-18T00:00:00.000","2019-02-28T00:00:00.000","13544","220","29833","0","43597"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","5","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","7956 E GATEWAY BLVD","EL PASO","TX","79915","71","Y","MB488532","2001-03-20T00:00:00.000","2019-09-16T00:00:00.000","2019-02-28T00:00:00.000","17595","906","25026","0","43527"
"32051353384","ALIVE BAR & NIGHTCLUB LIMITED LIABILITY COMPANY","9308 COSMOS AVE","EL PASO","TX","79925","71","2","DITZY DUCK","207 CINCINNATI AVE","EL PASO","TX","79902","71","Y","MB892965","2016-04-08T00:00:00.000","2022-01-01T00:00:00.000","2019-02-28T00:00:00.000","29000","400","14000","0","43400"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","4","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1766 AIRWAY BLVD","EL PASO","TX","79925","71","Y","MB488526","2001-03-19T00:00:00.000","2019-09-16T00:00:00.000","2019-02-28T00:00:00.000","19814","1553","21998","0","43365"
"32037163501","XCAPE CABARET L.L.C.","11710 DOS PALMAS DR","EL PASO","TX","79936","71","1","XCAPE CABARET L.L.C.","11701 GATEWAY BLVD W","EL PASO","TX","79936","71","Y","MB483895","2019-01-14T00:00:00.000","2021-05-24T00:00:00.000","2019-02-28T00:00:00.000","22640","0","20480","0","43120"
"17421845144","JOSIR CORPORATION","8101 BETHANY DR","EL PASO","TX","79925","71","1","ADRIAN'S LOUNGE","3400 GATEWAY BLVD E","EL PASO","TX","79905","71","Y","MB133875","1993-12-01T00:00:00.000",,"2019-02-28T00:00:00.000","19877","0","23060","0","42937"
"32057814892","BT CONCEPTS EL PASO LLC","211 E 7TH ST STE 620","AUSTIN","TX","78701","227","1","BRICKTOWN TAP HOUSE & KITCHEN","8889 GATEWAY BLVD W STE 1530","EL PASO","TX","79925","71","Y","MB940929","2016-04-12T00:00:00.000","2021-04-30T00:00:00.000","2019-02-28T00:00:00.000","11016","1141","30722","0","42879"
"32034390891","M&S GROUP, INC.","2021 E YANDELL DR","EL PASO","TX","79903","71","3","WING DADDY'S #3","7500 N MESA ST # 309-311","EL PASO","TX","79912","71","Y","MB746205","2010-04-15T00:00:00.000",,"2019-02-28T00:00:00.000","15937","49","26838","0","42824"
"17604854111","SALTGRASS, INC.","1510 WEST LOOP S ATTN: TAX DEPT","HOUSTON","TX","77027","101","67","SALTGRASS STEAKHOUSE","5030 N DESERT BLVD","EL PASO","TX","79912","71","Y","MB991332","2017-08-14T00:00:00.000",,"2019-02-28T00:00:00.000","23322","7529","11588","0","42439"
"14119571074","BLAZIN WINGS, INC.","3 GLENLAKE PKWY","ATLANTA","GA","30328","0","68","BUFFALO WILD WINGS GRILL & BAR","10497 GATEWAY BLVD W","EL PASO","TX","79925","71","Y","MB925438","2015-11-02T00:00:00.000",,"2019-02-28T00:00:00.000","10382","270","31586","0","42238"
"32065773403","RGA 2778, LLC","234 CARNES RD","EL PASO","TX","79907","71","1","CROWN AND EAGLE","1731 N LEE TREVINO DR","EL PASO","TX","79936","71","Y","MB1010813","2018-03-26T00:00:00.000",,"2019-02-28T00:00:00.000","21781","56","19714","0","41551"
"32034390891","M&S GROUP, INC.","2021 E YANDELL DR","EL PASO","TX","79903","71","7","WING DADDY'S SAUCE HOUSE #5","1201 AIRWAY BLVD STE B1","EL PASO","TX","79925","71","Y","MB832213","2013-02-20T00:00:00.000",,"2019-02-28T00:00:00.000","16060","94","25267","0","41421"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","1","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","4700 WOODROW BEAN","EL PASO","TX","79924","71","Y","MB488528","2001-03-19T00:00:00.000","2019-09-16T00:00:00.000","2019-02-28T00:00:00.000","18277","1194","21537","0","41008"
"32056187456","SUDZ BAR LLC","14920 LONG SHADOW AVE","EL PASO","TX","79938","71","1","SUDZ BAR","10406 DYER ST","EL PASO","TX","79924","71","Y","MB903201","2015-03-30T00:00:00.000",,"2019-02-28T00:00:00.000","19753","80","21167","0","41000"
"32058507487","JOHNNY & LEONA ENTERTAINMENT, LLC","PO BOX 13725","EL PASO","TX","79913","71","2","THE ROCKIN' CIGAR BAR & GRILL","6404 N MESA ST","EL PASO","TX","79912","71","Y","MB1007471","2018-02-13T00:00:00.000",,"2019-02-28T00:00:00.000","20789","78","19806","0","40673"
"32052596841","ELLIS BROS. LLC","318 E ROBINSON AVE","EL PASO","TX","79902","71","2","INTERNATIONAL","114 E MILLS AVE # A","EL PASO","TX","79901","71","Y","MB942149","2016-04-22T00:00:00.000",,"2019-02-28T00:00:00.000","28218","2031","9922","0","40171"
"17423411069","STUART ENTERPRISES, INC.","6904 VILLA HERMOSA DR","EL PASO","TX","79912","71","1","GRAHAM'S CORNER","5959 N MESA ST","EL PASO","TX","79912","71","Y","MB511569","2002-02-28T00:00:00.000",,"2019-02-28T00:00:00.000","25041","427","14070","0","39538"
"32034390891","M&S GROUP, INC.","2021 E YANDELL DR","EL PASO","TX","79903","71","5","WING DADDY'S SAUCE HOUSE #4","11100 SEAN HAGGERTY DR BLDG B STE 201-202","EL PASO","TX","79934","71","Y","MB793026","2011-12-20T00:00:00.000",,"2019-02-28T00:00:00.000","15771","38","23462","0","39271"
"32049885539","PRIDE LOUNGE LLC","2503 COPPER AVE","EL PASO","TX","79930","71","1","PRIDE LOUNGE LLC","510 N STANTON ST","EL PASO","TX","79901","71","Y","MB751611","2013-01-28T00:00:00.000",,"2019-02-28T00:00:00.000","27076","0","11814","0","38890"
"32049121844","AVIATORS BAR AND GRILL LLC","1394 OAK RDG","EL PASO","TX","79912","71","1","AVIATORS","9477 DYER ST STE H","EL PASO","TX","79924","71","Y","MB826602","2012-12-11T00:00:00.000","2022-04-06T00:00:00.000","2019-02-28T00:00:00.000","22236","116","16348","0","38700"
"32041021331","C.R.A.W. OYSTER BAR & LOUNGE, LLC","8308 HOPEWELL DR","EL PASO","TX","79925","71","1","C.R.A.W. OYSTER BAR & LOUNGE, LLC","1160 AIRWAY BLVD","EL PASO","TX","79925","71","Y","MB755132","2010-08-18T00:00:00.000","2020-08-17T00:00:00.000","2019-02-28T00:00:00.000","21918","23","16439","0","38380"
"17519330587","CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX","75019","57","163","CHILI'S GRILL & BAR","4525 WOODROW BEAN","EL PASO","TX","79924","71","Y","MB528693","2003-01-06T00:00:00.000",,"2019-02-28T00:00:00.000","21073","794","16513","0","38380"
"32041797831","RESTAURANT ADMINISTRATION INTERNATIONAL, LLC","700 N STANTON ST STE 350","EL PASO","TX","79902","71","2","CORRALITO STEAK HOUSE","1501 N ZARAGOZA RD","EL PASO","TX","79936","71","Y","MB1024848","2019-04-02T00:00:00.000","2019-04-24T00:00:00.000","2019-02-28T00:00:00.000","20273","4372","13609","0","38254"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","9","APPLEBEES NEIGHBORHOOD GRILL AND BAR","3460 JOE BATTLE BLVD","EL PASO","TX","79938","71","Y","MB861715","2014-01-16T00:00:00.000","2019-09-16T00:00:00.000","2019-02-28T00:00:00.000","15166","697","22320","0","38183"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","8","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1350B GEORGE DIETER DR","EL PASO","TX","79936","71","Y","MB713713","2009-04-13T00:00:00.000","2019-09-16T00:00:00.000","2019-02-28T00:00:00.000","14005","589","23527","0","38121"
"32065988522","FLIPBAUERGESKE LLC","PO BOX 962967","EL PASO","TX","79996","71","1","FLIP'S","1071 COUNTRY CLUB RD STE A","EL PASO","TX","79932","71","Y","MB1010369","2018-03-21T00:00:00.000",,"2019-02-28T00:00:00.000","19610","1375","17107","0","38092"
"12057184488","CHUY'S OPCO, INC.","1623 TOOMEY RD","AUSTIN","TX","78704","227","32","CHUY'S EL PASO","8889 GATEWAY BLVD W STE 1500","EL PASO","TX","79925","71","Y","MB905915","2015-04-28T00:00:00.000",,"2019-02-28T00:00:00.000","29204","330","8267","0","37801"
"32066161608","STANTON HOSPITALITY, LLC","500 W OVERLAND AVE STE 310","EL PASO","TX","79901","71","1","STANTON HOSPITALITY, LLC","209 N STANTON ST","EL PASO","TX","79901","71","Y","MB1018830","2018-06-14T00:00:00.000",,"2019-02-28T00:00:00.000","16054","19952","1538","0","37544"
"17406078208","EL PASO COUNTRY CLUB","5000 COUNTRY CLUB PL STE B","EL PASO","TX","79922","71","2","EL PASO COUNTRY CLUB","5000 COUNTRY CLUB PLACE","EL PASO","TX","79922","71","Y","MB209317","1993-12-01T00:00:00.000",,"2019-02-28T00:00:00.000","17302","15283","4946","0","37531"
"32062636702","ROCKY'S BORDERTOWN CANTINA & GRILL, LLC","1604 RADFORD ST","EL PASO","TX","79903","71","1","ROCKY'S BORDERTOWN CANTINA & GRILL, LLC","6999 MONTANA AVE STE G-H","EL PASO","TX","79925","71","Y","MB974932","2017-03-07T00:00:00.000",,"2019-02-28T00:00:00.000","18357","158","18828","0","37343"
"32063229325","LATIN GROOVE, INC.","4506 MONTANA AVE","EL PASO","TX","79903","71","1","LQ NEW YORK","4506 MONTANA AVE","EL PASO","TX","79903","71","Y","MB990015","2017-08-02T00:00:00.000",,"2019-02-28T00:00:00.000","22182","84","11430","3543","37239"
"32062119022","KIM & CYNTHIA OF EL PASO LLC","317 ROSE LN","EL PASO","TX","79915","71","2","TWO FIVE DIVE BAR","3350 WEDGEWOOD DR STE 6","EL PASO","TX","79925","71","Y","MB972474","2017-02-10T00:00:00.000",,"2019-02-28T00:00:00.000","20178","52","16964","0","37194"
"17524719477","GOB, INC.","PO BOX 1654","ROSWELL","NM","88202","0","2","CATTLE BARON STEAK & SEAFOOD RESTAURANT","1700 AIRWAY BLVD","EL PASO","TX","79925","71","Y","MB259627","1995-11-14T00:00:00.000",,"2019-02-28T00:00:00.000","11787","10629","14693","0","37109"
"32028043316","THE FIRE HIDRANT, INC.","3112 FORNEY LN","EL PASO","TX","79935","71","1","THE FIRE HYDRANT INC","3112 FORNEY LN","EL PASO","TX","79935","71","Y","MB663451","2007-06-19T00:00:00.000",,"2019-02-28T00:00:00.000","19691","484","16900","0","37075"
"32059960271","2712 N MESA, LLC","4012 TIERRA MORENA DR","EL PASO","TX","79938","71","1","SPIRIT 66","2712 N MESA ST","EL PASO","TX","79902","71","Y","MB944146","2016-05-13T00:00:00.000","2022-03-01T00:00:00.000","2019-02-28T00:00:00.000","26408","521","10075","0","37004"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","2","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1985 GEORGE DIETER DR","EL PASO","TX","79936","71","Y","MB488534","2001-03-15T00:00:00.000","2019-09-16T00:00:00.000","2019-02-28T00:00:00.000","13711","949","21574","0","36234"
"32066427207","THE HOLY GRAIL, LLC","6305 FRANKLIN TRAIL DR","EL PASO","TX","79912","71","1","THE HOLY GRAIL, LLC","140 MONTECILLO BLVD STE C","EL PASO","TX","79912","71","Y","MB1020045","2018-06-22T00:00:00.000","2020-11-30T00:00:00.000","2019-02-28T00:00:00.000","12953","20591","2686","0","36230"
"17604358154","LANDRY'S CRAB SHACK, LLC","1510 WEST LOOP S ATTN:TAX DEPT","HOUSTON","TX","77027","101","60","LANDRY'S SEAFFOD HOUSE","6801 GATEWAY BLVD W","EL PASO","TX","79925","71","Y","MB254251","2007-02-01T00:00:00.000",,"2019-02-28T00:00:00.000","15505","12048","8600","0","36153"
"17521332019","OLIVE GARDEN OF TEXAS, LLC","PO BOX 695011","ORLANDO","FL","32869","0","67","OLIVE GARDEN OF TEXAS #1749","1870 JOE BATTLE BLVD","EL PASO","TX","79936","71","Y","MB675662","2007-11-01T00:00:00.000",,"2019-02-28T00:00:00.000","11826","15629","8685","0","36140"
"32048945458","CHUNG & VOLDAHL OF EL PASO LLC","9665 STONEHAVEN DR","EL PASO","TX","79925","71","1","WING ATTACK","9100 VISCOUNT BLVD STE C","EL PASO","TX","79925","71","Y","MB824097","2012-11-07T00:00:00.000",,"2019-02-28T00:00:00.000","12823","29","22132","0","34984"
"17429605813","EL APPLE TEXAS, INC.","5835 ONIX DR STE 300","EL PASO","TX","79912","71","7","APPLEBEES NEIGHBORHOOD GRILL & BAR","440 E REDD RD","EL PASO","TX","79912","71","Y","MB550001","2004-01-07T00:00:00.000","2019-09-16T00:00:00.000","2019-02-28T00:00:00.000","12650","1183","21066","0","34899"
"32059437890","MCSEG, LLC","5218 DONIPHAN DR","EL PASO","TX","79932","71","1","RIVIERA COCINA & CANTINA","5218 DONIPHAN DR","EL PASO","TX","79932","71","Y","MB183529","2016-08-17T00:00:00.000",,"2019-02-28T00:00:00.000","20169","1730","12832","0","34731"
"32061059989","SUMERIAN ENTERPRISE, LLC","11851 TAFFY BAGLEY DR","EL PASO","TX","79936","71","1","SUMERIAN ENTERPRISE LLC","1441 N ZARAGOZA RD","EL PASO","TX","79936","71","Y","MB958305","2016-09-20T00:00:00.000",,"2019-02-28T00:00:00.000","29914","0","4706","0","34620"
"32040791397","THE DRAG-IN, LLC","1011 KELLY WAY","EL PASO","TX","79902","71","2","LOVE BUZZ","3011 PERSHING DR","EL PASO","TX","79903","71","Y","MB760581","2015-08-01T00:00:00.000",,"2019-02-28T00:00:00.000","17754","0","16173","0","33927"
"32060438440","AVIATORS CENTRAL LLC","3002 PERSHING SUITE A","EL PASO","TX","79903","71","1","AVIATORS CENTRAL LLC","3002 PERSHING DR SPC ABC","EL PASO","TX","79903","71","Y","MB968543","2017-01-09T00:00:00.000",,"2019-02-28T00:00:00.000","16434","15","17125","0","33574"
"32052094706","STONEWOOD MODERN AMERICAN STEAK LLC","110 MONTECILLO BLVD STE 3B","EL PASO","TX","79912","71","1","ELECTRIC CACTUS","4935 N MESA ST STE 1A","EL PASO","TX","79912","71","Y","MB871538","2014-05-07T00:00:00.000",,"2019-02-28T00:00:00.000","24753","1288","7390","0","33431"
"17521332019","OLIVE GARDEN OF TEXAS, LLC","PO BOX 695011","ORLANDO","FL","32869","0","28","OLIVE GARDEN OF TEXAS #1232","8401 GATEWAY BLVD W","EL PASO","TX","79925","71","Y","MB218035","1993-12-01T00:00:00.000",,"2019-02-28T00:00:00.000","11118","14806","7382","0","33306"
"13310124386","SMG F&B TEXAS, INC.","500 LAS COLINAS BLVD W","IRVING","TX","75039","57","32","EL PASO CONVENTION AND PERFORMING ART CENTER","1 CIVIC CENTER PLZ","EL PASO","TX","79901","71","Y","MB620765","2006-02-24T00:00:00.000",,"2019-02-28T00:00:00.000","16681","4375","11942","0","32998"
"32058899967","204 MILLS, LLC","150 E SUNSET RD","EL PASO","TX","79922","71","1","PARK TAVERN","204 E MILLS AVE STE A","EL PASO","TX","79901","71","Y","MB975990","2017-03-16T00:00:00.000",,"2019-02-28T00:00:00.000","13315","13412","5962","0","32689"
"17605167117","P.F.C.C.B. TEXAS, INC.","7676 E PINNACLE PEAK RD","SCOTTSDALE","AZ","85255","0","25","P.F. CHANG'S CHINA BISTRO (#9891)","8889 GATEWAY BLVD W STE 2300","EL PASO","TX","79925","71","Y","MB950814","2016-07-13T00:00:00.000",,"2019-02-28T00:00:00.000","18688","7231","6488","0","32407"
"32059566763","MULLIGAN'S #3, INC.","1810 TRAWOOD DR STE K","EL PASO","TX","79935","71","1","MULLIGAN'S #3","1810 GEORGE DIETER DR STE 101&102","EL PASO","TX","79936","71","Y","MB963735","2016-11-09T00:00:00.000","2020-12-01T00:00:00.000","2019-02-28T00:00:00.000","16479","236","15500","0","32215"
"17429844081","MONTRAE LOUNGE, INC.","9606 MONTANA AVE","EL PASO","TX","79925","71","1","MONTRAE LOUNGE","9606 MONTANA AVE","EL PASO","TX","79925","71","Y","MB162469","2001-01-01T00:00:00.000",,"2019-02-28T00:00:00.000","18417","47","13619","0","32083"
"32034390891","M&S GROUP, INC.","2021 E YANDELL DR","EL PASO","TX","79903","71","1","WING DADDY'S #1","12115 MONTWOOD DR STE 101-102","EL PASO","TX","79936","71","Y","MB693595","2008-05-23T00:00:00.000",,"2019-02-28T00:00:00.000","12099","26","19361","0","31486"
"32046654581","SUMATRA HOOKA LOUNGE, LLC","6068 POCKET PL","EL PASO","TX","79932","71","1","PRICKLY ELDER","916 N MESA ST","EL PASO","TX","79902","71","Y","MB892107","2014-12-04T00:00:00.000",,"2019-02-28T00:00:00.000","19640","0","11810","0","31450"
"12715089459","COLUMBIA SUSSEX MANAGEMENT, LLC","740 CENTRE VIEW BLVD","CRESTVIEW HLS","KY","41017","0","1","EL PASO MARRIOTT","1600 AIRWAY BLVD","EL PASO","TX","79925","71","Y","MB772559","2011-04-11T00:00:00.000","2021-05-27T00:00:00.000","2019-02-28T00:00:00.000","11936","9710","9657","0","31303"
"32053009752","FOUNTAINS EL PASO PIZZERIA, INC.","15005 N NORTHSIGHT BLVD","SCOTTSDALE","AZ","85260","0","1","GRIMALDI'S COAL BRICK PIZZERIA","8889 GATEWAY BLVD W STE 1200","EL PASO","TX","79925","71","Y","MB991370","2017-08-14T00:00:00.000",,"2019-02-28T00:00:00.000","6437","15296","9446","0","31179"
"32033938609","ROSA'S CANTINA, LLC","508 LINDBERGH AVE","EL PASO","TX","79932","71","1","ROSA'S CANTINA","3454 DONIPHAN DR","EL PASO","TX","79922","71","Y","MB749847","2010-06-09T00:00:00.000",,"2019-02-28T00:00:00.000","13182","137","17199","0","30518"
"17514214240","RED LOBSTER OF TEXAS, INC.","PO BOX 695011","ORLANDO","FL","32869","0","60","RED LOBSTER OF TEXAS INC 6214","8401 GATEWAY BLVD W","EL PASO","TX","79925","71","Y","MB097549","1997-10-01T00:00:00.000",,"2019-02-28T00:00:00.000","17691","4903","7917","0","30511"
"17514214240","RED LOBSTER OF TEXAS, INC.","PO BOX 695011","ORLANDO","FL","32869","0","87","RED LOBSTER #6337","1860 JOE BATTLE BLVD","EL PASO","TX","79936","71","Y","MB682673","2008-02-01T00:00:00.000",,"2019-02-28T00:00:00.000","17261","4647","8228","0","30136"
"14119571074","BLAZIN WINGS, INC.","3 GLENLAKE PKWY","ATLANTA","GA","30328","0","74","BUFFALO WILD WINGS GRILL & BAR","655 SUNLAND PARK DR STE K1","EL PASO","TX","79912","71","Y","MB926061","2015-11-05T00:00:00.000",,"2019-02-28T00:00:00.000","6946","171","22820","0","29937"
"13522495434","GALCC PALMAS, LTD.","600 VALLEY CHILI RD","ANTHONY","TX","79821","71","1","GREAT AMERICAN LAND AND CATTLE COMPANY","1345 GEORGE DIETER DR","EL PASO","TX","79936","71","Y","MB602535","2005-07-01T00:00:00.000",,"2019-02-28T00:00:00.000","11623","2122","15919","0","29664"
"32052809350","INSPIRED FOODS, INC.","4863 LOS REALES DR","EL PASO","TX","79912","71","2","DRAGONFLY WINE & SUSHI BISTRO","5860 N MESA ST # 133-135","EL PASO","TX","79912","71","Y","MB1032892","2018-10-05T00:00:00.000",,"2019-02-28T00:00:00.000","13545","12527","3421","0","29493"
"32066973242","SHOTATORIUM LLC","1011 KELLY WAY","EL PASO","TX","79902","71","1","THE CITY COFFEE BAR","3737 N MESA ST STE B","EL PASO","TX","79902","71","Y","MB1034302","2018-10-18T00:00:00.000",,"2019-02-28T00:00:00.000","23876","696","4879","0","29451"
"12016391315","HOTEL DON QUIXOTE, LTD.","14185 DALLAS PKWY STE 1150 ATTN: TAX","DALLAS","TX","75254","57","2","HOTEL DON QUIXOTE, LTD.","600 N EL PASO ST","EL PASO","TX","79901","71","Y","MB706390","2008-10-22T00:00:00.000",,"2019-02-28T00:00:00.000","14030","7247","8106","0","29383"
"32056961611","THIRTY FIVE TAVERN AND GRILL, LLC","10420 MONTWOOD DR STE ABC","EL PASO","TX","79935","71","1","THIRTY FIVE TAVERN AND GRILL, LLC","10420 MONTWOOD DR SPC ABC","EL PASO","TX","79935","71","Y","MB912214","2015-06-25T00:00:00.000",,"2019-02-28T00:00:00.000","17231","6914","5187","0","29332"
"32063707635","LGK ENDEAVORS, INC.","6269 AIRPORT RD","EL PASO","TX","79925","71","1","MOBIOUS BAR 915","6269 AIRPORT RD","EL PASO","TX","79925","71","Y","MB989564","2017-07-27T00:00:00.000",,"2019-02-28T00:00:00.000","15638","0","13628","0","29266"
"32055477882","LOS TRES GUZANOS, LLC","PO BOX 962054","EL PASO","TX","79996","71","2","B-17 BOMBERS OYSTER PUB","201 S EL PASO ST","EL PASO","TX","79901","71","Y","MB1004426","2018-03-01T00:00:00.000",,"2019-02-28T00:00:00.000","16268","94","12709","0","29071"
"13310124386","SMG F&B TEXAS, INC.","500 LAS COLINAS BLVD W","IRVING","TX","75039","57","14","PLAZA THEATRE PERFORMING ARTS CENTER","125 PIONEER PLZ","EL PASO","TX","79901","71","Y","MB625019","2006-04-13T00:00:00.000",,"2019-02-28T00:00:00.000","14633","6661","7663","0","28957"
"17428349579","IRON HORSE SALOON, INC.","11060 ROCKDALE ST","EL PASO","TX","79934","71","1","IRON HORSE SALOON","4930 HONDO PASS DR STE A","EL PASO","TX","79924","71","Y","MB416882","1997-08-01T00:00:00.000",,"2019-02-28T00:00:00.000","11994","0","16931","0","28925"
"32051485087","RABBIT RABBIT, LLC","300 S FLORENCE ST STE 11","EL PASO","TX","79901","71","1","BLACKBIRD CANTINA DELUXE","533 W FRANKLIN AVE","EL PASO","TX","79901","71","Y","MB869540","2014-04-15T00:00:00.000","2020-02-05T00:00:00.000","2019-02-28T00:00:00.000","17580","62","10767","0","28409"
"17520710785","HUDSON'S GRILL OF EL PASO, INC.","1770 N LEE TREVINO DR","EL PASO","TX","79936","71","1","HUDSON'S GRILL","1770 N LEE TREVINO DR","EL PASO","TX","79936","71","Y","MB179082","1993-12-01T00:00:00.000",,"2019-02-28T00:00:00.000","9881","541","17960","0","28382"
"32066109607","COUNT TIME, LLC","12209 SARAH LISA LN","EL PASO","TX","79936","71","1","COUNT TIME, LLC","3998 DONIPHAN DR","EL PASO","TX","79922","71","Y","MB1012218","2018-04-11T00:00:00.000","2022-03-01T00:00:00.000","2019-02-28T00:00:00.000","12810","24","15327","0","28161"
"14812814243","MEGALOMANIACS, INC.","914 N MESA ST STE C","EL PASO","TX","79902","71","1","MONARCH BAR","914 N MESA ST STE C&D","EL PASO","TX","79902","71","Y","MB536061","2003-05-22T00:00:00.000",,"2019-02-28T00:00:00.000","13766","0","13922","0","27688"
"32064465258","ERETZ RESTAURANT GROUP, LLC","5825 N MESA ST","EL PASO","TX","79912","71","1","ENTRECOTE & CO","5825 N MESA ST","EL PASO","TX","79912","71","Y","MB1014953","2018-05-10T00:00:00.000",,"2019-02-28T00:00:00.000","10474","15456","1611","0","27541"
"32039372985","FIGO, INC.","8030 GATEWAY BLVD E","EL PASO","TX","79907","71","2","CUNADO'S RESTAURANT","8030 GATEWAY BLVD E","EL PASO","TX","79907","71","Y","MB726473","2016-06-01T00:00:00.000",,"2019-02-28T00:00:00.000","15032","1049","11093","0","27174"
"32062864197","EL PASO DUETS LLC","200 GRANADA AVE","EL PASO","TX","79912","71","1","DUETS","2720 MONTANA AVE","EL PASO","TX","79903","71","Y","MB983986","2017-05-31T00:00:00.000",,"2019-02-28T00:00:00.000","19097","166","7829","0","27092"
