"taxpayer_number","taxpayer_name","taxpayer_city","location_name","location_address","location_city","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32058174205","SMOKE THE RESTAURANT EAST COMMERCE LLC","SAN ANTONIO","SMOKE THE RESTAURANT DOWNTOWN","1170 E COMMERCE ST","SAN ANTONIO","2017-12-31T00:00:00.000","65262","2690","19152","0","87104"
"17426523514","W. BEEN, INC.","SAN ANTONIO","RUTH'S CHRIS STEAK HOUSE","7720 JONES MALTSBERGER RD STE 118","SAN ANTONIO","2017-10-31T00:00:00.000","29191","54051","3379","0","86621"
"12029575367","RIVERTON BEVERAGES, LLC","SAN ANTONIO","RIVERTON BEVERAGES, LLC","306 W MARKET ST","SAN ANTONIO","2017-11-30T00:00:00.000","44297","25353","16074","895","86619"
"17429632734","CYMRU LIMITED COMPANY","SAN ANTONIO","MIDNIGHT RODEO","12260 NACOGDOCHES RD # 101","SAN ANTONIO","2017-11-30T00:00:00.000","49589","476","36533","0","86598"
"17431208424","SANTIKOS RESTAURANTS, LTD.","SAN ANTONIO","SANTIKOS PALLADIUM","17703 W INTERSTATE 10","SAN ANTONIO","2017-11-30T00:00:00.000","37602","11988","36373","0","85963"
"17427202563","KHG OF SAN ANTONIO, L.L.C.","SAN ANTONIO","TIFFANY'S CABARET OF SAN ANTONIO","8736 WURZBACH RD","SAN ANTONIO","2017-10-31T00:00:00.000","50419","320","35173","0","85912"
"17427202563","KHG OF SAN ANTONIO, L.L.C.","SAN ANTONIO","TIFFANY'S CABARET OF SAN ANTONIO","8736 WURZBACH RD","SAN ANTONIO","2017-12-31T00:00:00.000","49442","655","35750","0","85847"
"32049084620","205 EAST HOUSTON STREET BEVERAGE, LLC","SAN ANTONIO","SHERATON GUNTER HOTEL","205 E HOUSTON ST","SAN ANTONIO","2017-12-31T00:00:00.000","47531","18833","19379","0","85743"
"32062844132","INGRAM SPORTS, LLC","SAN ANTONIO","PERFECT SCORE","6420 NW LOOP 410 STE 108","SAN ANTONIO","2017-11-30T00:00:00.000","39790","68","45269","0","85127"
"32046718675","LEFTY'S DRAFT HOUSE LLC","SAN ANTONIO","LEFTY'S DRAFT HOUSE","15179 JUDSON RD STE 101","SAN ANTONIO","2017-12-31T00:00:00.000","46071","445","38166","0","84682"
"32056583332","NEW HD BAR, LLC","SAN ANTONIO","THE HANGAR BAR & GRILL","8203 BROADWAY ST","SAN ANTONIO","2017-11-30T00:00:00.000","47463","651","36508","0","84622"
"17426974758","FIESTA TEXAS HOSPITALITY, L.L.C.","SAN ANTONIO","SIX FLAGS FIESTA TEXAS","17000 W IH 10","SAN ANTONIO","2017-10-31T00:00:00.000","12870","0","71665","0","84535"
"32044634668","RECTOR BAR, LLC","SAN ANTONIO","SLACKERS","126 W RECTOR ST STE 136","SAN ANTONIO","2017-10-31T00:00:00.000","54676","126","29646","0","84448"
"32059684384","210 SPORTS CANTINA INC.","SAN ANTONIO","210 SPORTS CANTINA","1946 SW MILITARY DR","SAN ANTONIO","2017-10-31T00:00:00.000","29704","0","54338","0","84042"
"17426796037","CAPPY'S, INC.","SAN ANTONIO","CAPPY'S AND CAPPYCCINOS","5011 BROADWAY ST","SAN ANTONIO","2017-10-31T00:00:00.000","24623","54997","4326","0","83946"
"32059684384","210 SPORTS CANTINA INC.","SAN ANTONIO","210 SPORTS CANTINA","1946 SW MILITARY DR","SAN ANTONIO","2017-11-30T00:00:00.000","31137","0","52420","0","83557"
"32047854834","GARDEN BISTRO BAR, L.L.C.","SAN ANTONIO","GARDEN BISTRO BAR","18360 BLANCO RD STE 100","SAN ANTONIO","2017-11-30T00:00:00.000","65147","0","17831","0","82978"
"17419197508","THE REPUBLIC OF TEXAS RESTAURANTS, INC.","SAN ANTONIO","THE REPUBLIC OF TEXAS","526 RIVERWALK","SAN ANTONIO","2017-11-30T00:00:00.000","50410","3925","28633","0","82968"
"12005121699","RAMSEY-WHITE BARS, LLC","SAN ANTONIO","KENNEDY'S","19179 BLANCO RD STE 113","SAN ANTONIO","2017-11-30T00:00:00.000","51873","1638","29414","0","82925"
"32052765719","SIG GROUP ENT LLC","SAN ANTONIO","LIVE ULTRA LOUNGE","19314 US HIGHWAY 281 N STE 101","SAN ANTONIO","2017-11-30T00:00:00.000","72479","0","9913","0","82392"
"12043707210","THE GRILL AT LEON SPRINGS, LTD.","SAN ANTONIO","THE GRILL AT LEON SPRINGS, LTD","24116 IH 10 W","SAN ANTONIO","2017-11-30T00:00:00.000","29606","43762","8778","0","82146"
"12032479417","BASEMENT BAR & LOUNGE, INC.","SAN ANTONIO","BASEMENT BAR & LOUNGE","244 LOSOYA B","SAN ANTONIO","2017-12-31T00:00:00.000","52087","0","30015","0","82102"
"16511846129","BROADWAY 5050, LLC","SAN ANTONIO","BROADWAY 50/50","5050 BROADWAY ST","SAN ANTONIO","2017-12-31T00:00:00.000","44513","2625","34817","0","81955"
"32059684384","210 SPORTS CANTINA INC.","SAN ANTONIO","210 SPORTS CANTINA","1946 SW MILITARY DR","SAN ANTONIO","2017-12-31T00:00:00.000","32934","0","48785","0","81719"
"17427202563","KHG OF SAN ANTONIO, L.L.C.","SAN ANTONIO","TIFFANY'S CABARET OF SAN ANTONIO","8736 WURZBACH RD","SAN ANTONIO","2017-11-30T00:00:00.000","45230","559","35921","0","81710"
"17316564255","URBAN, LLC","SAN ANTONIO","REBAR","8134 BROADWAY ST","SAN ANTONIO","2017-12-31T00:00:00.000","53906","371","27246","0","81523"
"17418020636","LAFONDA, INCORPORATED","SAN ANTONIO","LA FONDA","2415 N MAIN AVE","SAN ANTONIO","2017-10-31T00:00:00.000","58822","13891","8782","0","81495"
"17426523514","W. BEEN, INC.","SAN ANTONIO","RUTH'S CHRIS STEAK HOUSE","7720 JONES MALTSBERGER RD STE 118","SAN ANTONIO","2017-11-30T00:00:00.000","26530","51724","3089","0","81343"
"17109270375","ABSOLUTELY DELICIOUS, LLC","SAN ANTONIO","OLD SAN FRANCISCO","10223 SAHARA ST","SAN ANTONIO","2017-12-31T00:00:00.000","20554","19180","23201","18363","81298"
"17426048207","ZUNI, INC.","SAN ANTONIO","CHARLIE WANTS A BURGERS","511 RIVER WALK ST","SAN ANTONIO","2017-11-30T00:00:00.000","42874","37037","1199","0","81110"
"17426796037","CAPPY'S, INC.","SAN ANTONIO","CAPPY'S AND CAPPYCCINOS","5011 BROADWAY ST","SAN ANTONIO","2017-11-30T00:00:00.000","22365","53818","4922","0","81105"
"32046718675","LEFTY'S DRAFT HOUSE LLC","SAN ANTONIO","LEFTY'S DRAFT HOUSE","15179 JUDSON RD STE 101","SAN ANTONIO","2017-11-30T00:00:00.000","42184","403","38408","0","80995"
"32049084620","205 EAST HOUSTON STREET BEVERAGE, LLC","SAN ANTONIO","SHERATON GUNTER HOTEL","205 E HOUSTON ST","SAN ANTONIO","2017-10-31T00:00:00.000","40817","22615","17368","0","80800"
"32046718675","LEFTY'S DRAFT HOUSE LLC","SAN ANTONIO","LEFTY'S DRAFT HOUSE","15179 JUDSON RD STE 101","SAN ANTONIO","2017-10-31T00:00:00.000","40381","207","39361","0","79949"
"32044634668","RECTOR BAR, LLC","SAN ANTONIO","SLACKERS","126 W RECTOR ST STE 136","SAN ANTONIO","2017-11-30T00:00:00.000","52446","60","27195","0","79701"
"17429632734","CYMRU LIMITED COMPANY","SAN ANTONIO","MIDNIGHT RODEO","12260 NACOGDOCHES RD # 101","SAN ANTONIO","2017-10-31T00:00:00.000","43354","421","35713","0","79488"
"32056329090","JAZZ IN THE BASEMENT, LP","SAN ANTONIO","JAZZ, TX","312 PEARL PKWY","SAN ANTONIO","2017-11-30T00:00:00.000","51957","18731","8526","0","79214"
"17418020636","LAFONDA, INCORPORATED","SAN ANTONIO","LA FONDA","2415 N MAIN AVE","SAN ANTONIO","2017-11-30T00:00:00.000","55351","14214","9179","0","78744"
"17429627056","BONEHEADZ, INC.","SAN ANTONIO","BONEHEADZ SPORTS PUB","9503 CONSOLE DR","SAN ANTONIO","2017-10-31T00:00:00.000","51343","38","27069","0","78450"
"12005121699","RAMSEY-WHITE BARS, LLC","SAN ANTONIO","KENNEDY'S","19179 BLANCO RD STE 113","SAN ANTONIO","2017-10-31T00:00:00.000","48145","1554","28711","0","78410"
"32052173443","SANCHOS CANTINA LLC","SAN ANTONIO","SANCHO'S CANTINA","628 JACKSON ST","SAN ANTONIO","2017-10-31T00:00:00.000","44326","639","33221","0","78186"
"32050114878","ROSARIO'S SAN PEDRO, INC.","SAN ANTONIO","ROSARIO'S MEXICAN CAFE & CANTINA NORTH","9715 SAN PEDRO AVE","SAN ANTONIO","2017-12-31T00:00:00.000","59413","3394","15350","0","78157"
"32056329090","JAZZ IN THE BASEMENT, LP","SAN ANTONIO","JAZZ, TX","312 PEARL PKWY","SAN ANTONIO","2017-10-31T00:00:00.000","53444","17220","7428","0","78092"
"17426196733","QUINONEZ FOODSERVICE, LTD","SAN ANTONIO","CHACHO'S","7870 CALLAGHAN RD","SAN ANTONIO","2017-10-31T00:00:00.000","67283","0","10661","0","77944"
"17429627056","BONEHEADZ, INC.","SAN ANTONIO","BONEHEADZ SPORTS PUB","9503 CONSOLE DR","SAN ANTONIO","2017-12-31T00:00:00.000","49830","50","28012","0","77892"
"17316564255","URBAN, LLC","SAN ANTONIO","REBAR","8134 BROADWAY ST","SAN ANTONIO","2017-10-31T00:00:00.000","50617","651","26102","0","77370"
"17426955443","RIVER ENTERPRISES LIMITED","SAN ANTONIO","ZINC","209 N PRESA ST","SAN ANTONIO","2017-11-30T00:00:00.000","33187","37220","6960","0","77367"
"12646771498","STONE OAK GROTTO, LLC","SAN ANTONIO","THE SOCIAL HOUSE","19160 STONE OAK PKWY STE 104","SAN ANTONIO","2017-12-31T00:00:00.000","66595","1762","8907","0","77264"
"17431208424","SANTIKOS RESTAURANTS, LTD.","SAN ANTONIO","SANTIKOS EMBASSY THEATER","13707 EMBASSY ROW","SAN ANTONIO","2017-11-30T00:00:00.000","25509","20185","31475","0","77169"
"17426196733","QUINONEZ FOODSERVICE, LTD","SAN ANTONIO","CHACHO'S","7870 CALLAGHAN RD","SAN ANTONIO","2017-12-31T00:00:00.000","67172","0","9899","0","77071"
"12043707210","THE GRILL AT LEON SPRINGS, LTD.","SAN ANTONIO","THE GRILL AT LEON SPRINGS, LTD","24116 IH 10 W","SAN ANTONIO","2017-10-31T00:00:00.000","28314","40016","8588","0","76918"
"17426295568","HILL COUNTRY BEVERAGES, INC.","SAN ANTONIO","HILL COUNTRY BEVERAGES INC","318 E HOUSTON ST","SAN ANTONIO","2017-12-31T00:00:00.000","29521","14611","32052","0","76184"
"32044258229","R & J LOUNGE, LLC","SAN ANTONIO","R & J SALOON","4910 S FLORES ST","SAN ANTONIO","2017-11-30T00:00:00.000","20799","0","55128","0","75927"
"13310545192","REEL DINNER PARTNERS I, LLC","SAN ANTONIO","ALAMO DRAFTHOUSE CINEMA-WESTLAKES","1255 SW LOOP 410","SAN ANTONIO","2017-12-31T00:00:00.000","24087","5211","46545","0","75843"
"32050383515","SPARTAN MOTOR COURT LIMITED LIABILITY COMPANY","SAN ANTONIO","BURLESON YARD BEER GARDEN","430 AUSTIN ST","SAN ANTONIO","2017-10-31T00:00:00.000","26862","1104","47585","0","75551"
"32035716490","BOHANANS TOO, L.P.","SAN ANTONIO","BOHANANS RESTAURANT AND BAR","221 E HOUSTON ST","SAN ANTONIO","2017-12-31T00:00:00.000","49699","21350","4341","0","75390"
"32061841154","SPORTSBOOK SA, LLC","SAN ANTONIO","THE HOLLOW","14532 BROOK HOLLOW BLVD","SAN ANTONIO","2017-12-31T00:00:00.000","54555","256","20094","0","74905"
"17429627056","BONEHEADZ, INC.","SAN ANTONIO","BONEHEADZ SPORTS PUB","9503 CONSOLE DR","SAN ANTONIO","2017-11-30T00:00:00.000","46845","27","27618","0","74490"
"32052173443","SANCHOS CANTINA LLC","SAN ANTONIO","SANCHO'S CANTINA","628 JACKSON ST","SAN ANTONIO","2017-11-30T00:00:00.000","42143","644","31509","0","74296"
"32049084620","205 EAST HOUSTON STREET BEVERAGE, LLC","SAN ANTONIO","SHERATON GUNTER HOTEL","205 E HOUSTON ST","SAN ANTONIO","2017-11-30T00:00:00.000","38531","18958","16761","0","74250"
"17421930219","SEPULVEDA ENTERPRISES, INC.","SAN ANTONIO","DON PEDRO MEXICAN RESTAURANT","1526 SW MILITARY DR","SAN ANTONIO","2017-12-31T00:00:00.000","54328","149","19680","0","74157"
"17428927077","POLLY ESTHER'S OF SAN ANTONIO, LLC","SAN ANTONIO","POLLY ESTHER'S AND ACAPULCO SAM'S","212 COLLEGE ST","SAN ANTONIO","2017-12-31T00:00:00.000","53688","388","19891","0","73967"
"17428574747","TAURO, INC.","SAN ANTONIO","EL MIRASOL","13489 BLANCO RD","SAN ANTONIO","2017-12-31T00:00:00.000","66252","2614","5048","0","73914"
"10106755944","M. GARZA ENTERPRISES, INC.","SAN ANTONIO","PEGASUS","1402 N MAIN AVE","SAN ANTONIO","2017-10-31T00:00:00.000","33901","200","39388","0","73489"
"10106755944","M. GARZA ENTERPRISES, INC.","SAN ANTONIO","PEGASUS","1402 N MAIN AVE","SAN ANTONIO","2017-11-30T00:00:00.000","31480","150","41600","0","73230"
"32044890252","HARDSHOE BARS, LLC","SAN ANTONIO","SILVER FOX","24802 IMA RUTH PKWY","SAN ANTONIO","2017-10-31T00:00:00.000","44180","199","28806","0","73185"
"32055516754","KW-BAR INVESTMENTS, LLC","SAN ANTONIO","FRANCIS BOGSIDE","803 S SAINT MARYS ST","SAN ANTONIO","2017-12-31T00:00:00.000","47660","5692","19724","0","73076"
"32047051316","C & P FOODS, LLC","SAN ANTONIO","SILO","22211 W INTERSTATE 10 STE 1210","SAN ANTONIO","2017-12-31T00:00:00.000","20431","50125","2277","0","72833"
"17426196733","QUINONEZ FOODSERVICE, LTD","SAN ANTONIO","CHACHO'S","7870 CALLAGHAN RD","SAN ANTONIO","2017-11-30T00:00:00.000","63681","0","8952","0","72633"
"17316564255","URBAN, LLC","SAN ANTONIO","REBAR","8134 BROADWAY ST","SAN ANTONIO","2017-11-30T00:00:00.000","46879","307","25438","0","72624"
"10437598153","LA HACIENDA DE LOS BARRIOS, LTD.","SAN ANTONIO","LA HACIENDA DE LOS BARRIOS","18747 REDLAND RD","SAN ANTONIO","2017-12-31T00:00:00.000","55194","3957","13136","0","72287"
"10437047177","ALDINO AT THE VINEYARDS, LTD.","SAN ANTONIO","ALDINOS AT THE VINEYARD","1203 N W LOOP 1604 #101","SAN ANTONIO","2017-12-31T00:00:00.000","18895","48383","4367","0","71645"
"12053397985","TEXAS HEAT INVESTMENTS, INC.","SAN ANTONIO","HEAT","1500 N MAIN AVE","SAN ANTONIO","2017-12-31T00:00:00.000","56584","777","14136","0","71497"
"17428574747","TAURO, INC.","SAN ANTONIO","EL MIRASOL","13489 BLANCO RD","SAN ANTONIO","2017-11-30T00:00:00.000","63577","2547","5187","0","71311"
"17423025422","LIBERTY BAR, INC.","SAN ANTONIO","LIBERTY BAR","1111 S ALAMO ST","SAN ANTONIO","2017-12-31T00:00:00.000","27247","33189","10777","0","71213"
"17428574747","TAURO, INC.","SAN ANTONIO","EL MIRASOL","13489 BLANCO RD","SAN ANTONIO","2017-10-31T00:00:00.000","62715","2977","5193","0","70885"
"12053397985","TEXAS HEAT INVESTMENTS, INC.","SAN ANTONIO","HEAT","1500 N MAIN AVE","SAN ANTONIO","2017-10-31T00:00:00.000","57072","342","13438","0","70852"
"10437598153","LA HACIENDA DE LOS BARRIOS, LTD.","SAN ANTONIO","LA HACIENDA DE LOS BARRIOS","18747 REDLAND RD","SAN ANTONIO","2017-11-30T00:00:00.000","54375","3680","12608","0","70663"
"32055516754","KW-BAR INVESTMENTS, LLC","SAN ANTONIO","FRANCIS BOGSIDE","803 S SAINT MARYS ST","SAN ANTONIO","2017-11-30T00:00:00.000","47475","5645","17270","0","70390"
"13310545192","REEL DINNER PARTNERS I, LLC","SAN ANTONIO","ALAMO DRAFTHOUSE CINEMA-WESTLAKES","1255 SW LOOP 410","SAN ANTONIO","2017-11-30T00:00:00.000","20997","5360","43921","0","70278"
"12054938142","ELEVATED RESTAURANT GROUP, L.P.","SAN ANTONIO","SILO ELEVATED CUISINE AND BAR","434 N LOOP 1604 W BLDG 1","SAN ANTONIO","2017-11-30T00:00:00.000","21469","45394","2957","0","69820"
"12057554268","KEELAN, INC.","SAN ANTONIO","ALDACO'S MEXICAN CUISINE","20079 STONE OAK PKWY # 300","SAN ANTONIO","2017-12-31T00:00:00.000","55338","5390","8951","0","69679"
"17422006076","CLUB GIRAUD","SAN ANTONIO","CLUB GIRAUD","707 N SAINT MARYS ST","SAN ANTONIO","2017-10-31T00:00:00.000","26437","38930","4266","0","69633"
"12057554268","KEELAN, INC.","SAN ANTONIO","ALDACO'S MEXICAN CUISINE","20079 STONE OAK PKWY # 300","SAN ANTONIO","2017-10-31T00:00:00.000","54554","6373","8673","0","69600"
"32044785726","LUCKY DOG SALOON, LLC","SAN ANTONIO","DADS","2615 MOSSROCK","SAN ANTONIO","2017-12-31T00:00:00.000","43419","664","25516","0","69599"
"32053703701","LESLIE ROAD SAN ANTONIO ENTERTAINMENT, L.L.C.","SAN ANTONIO","BREW BROTHERS","7403 LESLIE RD STE 214-216","SAN ANTONIO","2017-11-30T00:00:00.000","31797","0","37417","0","69214"
"32044890252","HARDSHOE BARS, LLC","SAN ANTONIO","SILVER FOX","24802 IMA RUTH PKWY","SAN ANTONIO","2017-11-30T00:00:00.000","41159","151","27898","0","69208"
"12032479417","BASEMENT BAR & LOUNGE, INC.","SAN ANTONIO","BASEMENT BAR & LOUNGE","244 LOSOYA B","SAN ANTONIO","2017-11-30T00:00:00.000","41782","0","27151","0","68933"
"32049270989","SEAWORLD OF TEXAS BEVERAGE, LLC","SAN ANTONIO","SEAWORLD SAN ANTONIO","10500 SEA WORLD DR","SAN ANTONIO","2017-12-31T00:00:00.000","17279","3070","48551","0","68900"
"17431208424","SANTIKOS RESTAURANTS, LTD.","SAN ANTONIO","SANTIKOS EMBASSY THEATER","13707 EMBASSY ROW","SAN ANTONIO","2017-12-31T00:00:00.000","23802","15118","29890","0","68810"
"32061640259","BATTALION RESTO, LLC","SAN ANTONIO","BATTALION","604 S ALAMO ST","SAN ANTONIO","2017-10-31T00:00:00.000","29632","35340","2831","0","67803"
"12054938142","ELEVATED RESTAURANT GROUP, L.P.","SAN ANTONIO","SILO ELEVATED CUISINE AND BAR","434 N LOOP 1604 W BLDG 1","SAN ANTONIO","2017-10-31T00:00:00.000","20543","43772","3291","0","67606"
"32061640259","BATTALION RESTO, LLC","SAN ANTONIO","BATTALION","604 S ALAMO ST","SAN ANTONIO","2017-12-31T00:00:00.000","29385","35112","2911","0","67408"
"17425778705","H & W ENTERTAINMENT, INC. II","SAN ANTONIO","WHISKEY SMITH","6310 CALLAGHAN RD","SAN ANTONIO","2017-12-31T00:00:00.000","38603","155","28602","0","67360"
"32053272244","OLDE ENGLAND'S LION & ROSE RIM, LLC","SAN ANTONIO","LION & ROSE","17627 LA CANTERA PKWY STE 103","SAN ANTONIO","2017-12-31T00:00:00.000","27715","3280","36308","0","67303"
"17427565639","HEATHER JOY, INC.","SAN ANTONIO","ARJON'S","8736 TESORO DR","SAN ANTONIO","2017-12-31T00:00:00.000","42335","952","23781","0","67068"
"17425778705","H & W ENTERTAINMENT, INC. II","SAN ANTONIO","WHISKEY SMITH","6310 CALLAGHAN RD","SAN ANTONIO","2017-10-31T00:00:00.000","38264","76","28645","0","66985"
"12018219613","TRUE FLAVORS, L.L.C.","SAN ANTONIO","TRUE FLAVORS CATERING","1715 N TRINITY ST","SAN ANTONIO","2017-11-30T00:00:00.000","33453","26762","6691","0","66906"
"17426132118","JOEY'S, INC.","SAN ANTONIO","JOEY'S","2417 N SAINT MARYS ST","SAN ANTONIO","2017-12-31T00:00:00.000","31651","338","34845","0","66834"
"12622996648","DOMINION BEVERAGES CORP.","SAN ANTONIO","THE DOMINION COUNTRY CLUB","1 DOMINION DR","SAN ANTONIO","2017-10-31T00:00:00.000","26120","26537","13955","0","66612"
"17422006076","CLUB GIRAUD","SAN ANTONIO","CLUB GIRAUD","707 N SAINT MARYS ST","SAN ANTONIO","2017-12-31T00:00:00.000","24305","42175","0","0","66480"
"12057554268","KEELAN, INC.","SAN ANTONIO","ALDACO'S MEXICAN CUISINE","20079 STONE OAK PKWY # 300","SAN ANTONIO","2017-11-30T00:00:00.000","50856","6641","8981","0","66478"
"12704069157","VP TIMES, INC.","SAN ANTONIO","VANITY FACTORY","2831 NW LOOP 410","SAN ANTONIO","2017-10-31T00:00:00.000","0","0","0","0","66371"
"12704069157","VP TIMES, INC.","SAN ANTONIO","VANITY FACTORY","2831 NW LOOP 410","SAN ANTONIO","2017-11-30T00:00:00.000","0","0","0","66371","66371"
"12704069157","VP TIMES, INC.","SAN ANTONIO","VANITY FACTORY","2831 NW LOOP 410","SAN ANTONIO","2017-12-31T00:00:00.000","0","0","0","0","66371"
"17108642665","CINEMA RESTAURANTS LLC","SAN ANTONIO","SANTIKOS CASA BLANCA","11210 ALAMO RANCH PKWY","SAN ANTONIO","2017-10-31T00:00:00.000","28271","2766","35123","0","66160"
"16511846129","BROADWAY 5050, LLC","SAN ANTONIO","BROADWAY 50/50","5050 BROADWAY ST","SAN ANTONIO","2017-11-30T00:00:00.000","35984","1595","28510","0","66089"
"32057977574","CONGER GROUP BAR LLC","SAN ANTONIO","PIGPEN'S","106 PERSHING AVE","SAN ANTONIO","2017-10-31T00:00:00.000","31577","3660","30702","0","65939"
"12084249957","TICKET SPORTS PUBS INC.","SAN ANTONIO","MADDY MCMURPHY'S IRISH SPORTS BAR","420 E HOUSTON ST","SAN ANTONIO","2017-12-31T00:00:00.000","33230","520","32138","0","65888"
"32051224734","TACOLAND, LLC","SAN ANTONIO","TACOLAND","103 W GRAYSON ST","SAN ANTONIO","2017-10-31T00:00:00.000","29746","0","35974","0","65720"
"32045311936","OLIVE JUICE, LLC","SAN ANTONIO","BARN DOOR RESTAURANT","8400 N NEW BRAUNFELS AVE","SAN ANTONIO","2017-12-31T00:00:00.000","23411","32190","10045","0","65646"
"32057832134","HARD SALE DUECE, LLC","SAN ANTONIO","SLACKER'S","12234 NACOGDOCHES RD","SAN ANTONIO","2017-10-31T00:00:00.000","41021","90","24528","0","65639"
"32049318234","NNY INGRAM PARK, LLC","SAN ANTONIO","NATIVE GRILL & WINGS","3238 WURZBACH RD","SAN ANTONIO","2017-10-31T00:00:00.000","21116","394","44079","0","65589"
"17416113326","CATERING BY ROSEMARY, INC.","SAN ANTONIO","CATERING BY ROSEMARY INC.","1174 E COMMERCE ST","SAN ANTONIO","2017-10-31T00:00:00.000","24869","20014","20669","0","65552"
"17421930219","SEPULVEDA ENTERPRISES, INC.","SAN ANTONIO","DON PEDRO MEXICAN RESTAURANT","1526 SW MILITARY DR","SAN ANTONIO","2017-11-30T00:00:00.000","48013","124","17342","0","65479"
"32051224734","TACOLAND, LLC","SAN ANTONIO","TACOLAND","103 W GRAYSON ST","SAN ANTONIO","2017-11-30T00:00:00.000","32234","280","32854","0","65368"
"10437266421","SILO RESTAURANT, INC.","SAN ANTONIO","SILO RESTAURANT & BAR","1133 AUSTIN HWY","SAN ANTONIO","2017-12-31T00:00:00.000","22847","36457","5940","0","65244"
"32057832134","HARD SALE DUECE, LLC","SAN ANTONIO","SLACKER'S","12234 NACOGDOCHES RD","SAN ANTONIO","2017-12-31T00:00:00.000","42887","204","21998","0","65089"
"12618107796","THE SPEEDWAY SPORTS BAR II, INC.","SAN ANTONIO","THE SPEEDWAY SPORTS BAR II, INC.","9055 MARBACH RD STE 112","SAN ANTONIO","2017-11-30T00:00:00.000","32875","285","31695","0","64855"
"32056547147","BURNHOUSE CIGAR & MARTINI, LLC","SAN ANTONIO","BURNHOUSE","4553 N LOOP 1604 W STE 1229","SAN ANTONIO","2017-11-30T00:00:00.000","51218","181","13403","0","64802"
"32061841154","SPORTSBOOK SA, LLC","SAN ANTONIO","THE HOLLOW","14532 BROOK HOLLOW BLVD","SAN ANTONIO","2017-10-31T00:00:00.000","47313","127","17332","0","64772"
"17425778705","H & W ENTERTAINMENT, INC. II","SAN ANTONIO","WHISKEY SMITH","6310 CALLAGHAN RD","SAN ANTONIO","2017-11-30T00:00:00.000","37493","105","26995","0","64593"
"12000423496","AROUND THE BEND, LLC","SAN ANTONIO","THE BEND SPORTS BAR","7730 BANDERA RD","SAN ANTONIO","2017-11-30T00:00:00.000","31794","200","32457","0","64451"
"17429494192","DLG/JVD ENTERPRISES, INC.","SAN ANTONIO","BOX 903","903 E BITTERS RD STE 313","SAN ANTONIO","2017-12-31T00:00:00.000","47204","222","17016","0","64442"
"32056242327","C & P BARS, LLC","SAN ANTONIO","CANTINA SPORTS BAR & GRILL","6565 BABCOCK RD STE 9&10","SAN ANTONIO","2017-10-31T00:00:00.000","45384","0","18956","0","64340"
"17429910700","CHACHO'S 8614 PERRIN BEITEL, LTD.","SAN ANTONIO","CHACHO'S & CHALUCCI'S","8614 PERRIN BEITEL RD","SAN ANTONIO","2017-10-31T00:00:00.000","58233","0","5902","0","64135"
"12019965685","EAGLE GULCH SALOON, LLC","SAN ANTONIO","DILLO","214 LOSOYA ST","SAN ANTONIO","2017-12-31T00:00:00.000","40339","38","23747","0","64124"
"12639975098","AJWAD ENTERPRISES, LLC","SAN ANTONIO","DIVE","6422 BABCOCK RD STE 100","SAN ANTONIO","2017-12-31T00:00:00.000","38549","617","24777","0","63943"
"17421441639","ALAMO RESTAURANTS, INC.","SAN ANTONIO","ALAMO CAFE","14250 N US HIGHWAY 281","SAN ANTONIO","2017-10-31T00:00:00.000","42887","3329","17605","0","63821"
"18304197579","MCVE INC","SAN ANTONIO","THE INDUSTRY","8021 PINEBROOK DR","SAN ANTONIO","2017-12-31T00:00:00.000","40557","304","22939","0","63800"
"12625115899","RUMI, INC.","SAN ANTONIO","THE LOST BAR & GRILL","12730 NW MILITARY HWY","SAN ANTONIO","2017-12-31T00:00:00.000","34612","2489","26503","0","63604"
"32061841154","SPORTSBOOK SA, LLC","SAN ANTONIO","THE HOLLOW","14532 BROOK HOLLOW BLVD","SAN ANTONIO","2017-11-30T00:00:00.000","44818","190","18472","0","63480"
"17429910700","CHACHO'S 8614 PERRIN BEITEL, LTD.","SAN ANTONIO","CHACHO'S & CHALUCCI'S","8614 PERRIN BEITEL RD","SAN ANTONIO","2017-12-31T00:00:00.000","57317","0","6080","0","63397"
"32053703701","LESLIE ROAD SAN ANTONIO ENTERTAINMENT, L.L.C.","SAN ANTONIO","BREW BROTHERS","7403 LESLIE RD STE 214-216","SAN ANTONIO","2017-10-31T00:00:00.000","27206","28","35855","0","63089"
"12000423496","AROUND THE BEND, LLC","SAN ANTONIO","THE BEND SPORTS BAR","7730 BANDERA RD","SAN ANTONIO","2017-10-31T00:00:00.000","29714","330","33023","0","63067"
"32061640259","BATTALION RESTO, LLC","SAN ANTONIO","BATTALION","604 S ALAMO ST","SAN ANTONIO","2017-11-30T00:00:00.000","27682","32221","2791","0","62694"
"12618107796","THE SPEEDWAY SPORTS BAR II, INC.","SAN ANTONIO","THE SPEEDWAY SPORTS BAR II, INC.","9055 MARBACH RD STE 112","SAN ANTONIO","2017-12-31T00:00:00.000","32855","330","29373","0","62558"
"32043321440","PINK ENTERTAINMENT, LLC","SAN ANTONIO","PK'S BAR","602 NW LOOP 410","SAN ANTONIO","2017-12-31T00:00:00.000","47449","0","14958","0","62407"
