"entityid","fein","name","stateabbreviation","authorizedsoliciting","registranttypeabbr","registranttype"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","NV",,"CO","Charitable Organization"
"20113026989","570756987","COMMUNITY FOUNDATION OF THE LOWCOUNTRY","VA",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","OR",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","NJ",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","OR",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","CT",,"CO","Charitable Organization"
"20033005085","592891462","THE FOUNDATION FOR THE MALCOLM BALDRIGE NATIONAL QUALITY AWARD, INC.","OH",,"CO","Charitable Organization"
"20103000025","205350994","THE JOSHUA FUND","SC",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","AL",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","KS",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","MN",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","NH",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","DE",,"CO","Charitable Organization"
"20113026989","570756987","COMMUNITY FOUNDATION OF THE LOWCOUNTRY","MO",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","UT",,"CO","Charitable Organization"
"20193029877","271273887","COMMUNITY CAT COALITION OF CLARK COUNTY","NC",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","MN",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","AL",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","MI",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","MS",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","ND",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","NC",,"CO","Charitable Organization"
"20203014535","560818833","JAARS, INC","WV",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","OK",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","UT",,"CO","Charitable Organization"
"20183023379","462407872","PAX CHRISTI FUND FOR PEACE","IA",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","NM",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","NY",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","CA",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","MS",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","NY",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","ME",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","MO",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","NM",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","PA",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","AK",,"CO","Charitable Organization"
"20193022658","136192346","ROUNDABOUT THEATRE COMPANY, INC.","NC",,"CO","Charitable Organization"
"20183018764","455261907","HEAD STRONG PROJECT INC","CT",,"CO","Charitable Organization"
"20113026989","570756987","COMMUNITY FOUNDATION OF THE LOWCOUNTRY","ND",,"CO","Charitable Organization"
"20073006275","270074973","HUMANE SOCIETY OF MOFFAT COUNTY, INC.","CO",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","MA",,"CO","Charitable Organization"
"20063004149","742918904","ADOPTAPLATOON SOLDIER SUPPORT EFFORT","TN",,"CO","Charitable Organization"
"20033001993","431138252","VITAE FOUNDATION","RI",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","MI",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","WI",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","KS",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","PA",,"CO","Charitable Organization"
"20183023379","462407872","PAX CHRISTI FUND FOR PEACE","CT",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","AR",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","NM",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","NC",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","WY",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","AK",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","WI",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","CA",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","GA",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","NC",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","ND",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","RI",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","NH",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","LA",,"CO","Charitable Organization"
"20043007835","841527790","LIFE AND LIBERTY FOR WOMEN","CO",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","HI",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","DC",,"CO","Charitable Organization"
"20113026989","570756987","COMMUNITY FOUNDATION OF THE LOWCOUNTRY","ME",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","WV",,"CO","Charitable Organization"
"20033002301","010631470","GUNNISON VALLEY OBSERVATORY, INC.","CO",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","MS",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","WV",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","WI",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","NC",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","MD",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","UT",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","IL",,"CO","Charitable Organization"
"20063004149","742918904","ADOPTAPLATOON SOLDIER SUPPORT EFFORT","WA",,"CO","Charitable Organization"
"20123041021","275083595","BIG GREEN","CA",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","NH",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","TX",,"CO","Charitable Organization"
"20113026989","570756987","COMMUNITY FOUNDATION OF THE LOWCOUNTRY","MD",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","PR",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","NC",,"CO","Charitable Organization"
"20103000025","205350994","THE JOSHUA FUND","TN",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","AZ",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","MN",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","NY",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","FL",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","CT",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","WV",,"CO","Charitable Organization"
"20033002002","943363675","TOMPKINS CONSERVATION","PA",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","AK",,"CO","Charitable Organization"
"20063010931","133720473","DO SOMETHING, INC.","NV",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","AK",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","ND",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","MD",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","KS",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","PA",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","MB",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","AZ",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","AL",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","UT",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","NM",,"CO","Charitable Organization"
"20083005411","204866575","HUDSON REED ENSEMBLE","CO",,"CO","Charitable Organization"
"20183024125","822826256","NEHI RESEARCH FOUNDATION","GA",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","MD",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","CA",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","UT",,"CO","Charitable Organization"
"20193001372","363406438","THE HIKE FUND, INC.","HI",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","CA",,"CO","Charitable Organization"
"20043007137","840378270","TREAD OF PIONEERS MUSEUM","CO",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","KS",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","CA",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","DC",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","VA",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","MN",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","CO",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","CO",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","MS",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","TN",,"CO","Charitable Organization"
"20033002002","943363675","TOMPKINS CONSERVATION","OR",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","OH",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","WV",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","ME",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","OK",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","PA",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","MI",,"CO","Charitable Organization"
"20033001993","431138252","VITAE FOUNDATION","DC",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","PA",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","IL",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","SC",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","KS",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","TN",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","AK",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","KY",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","DC",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","CA",,"CO","Charitable Organization"
"20193029877","271273887","COMMUNITY CAT COALITION OF CLARK COUNTY","ID",,"CO","Charitable Organization"
"20113039989","264431001","GLOBAL DOWN SYNDROME FOUNDATION","CT",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","AL",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","RI",,"CO","Charitable Organization"
"20023005172","362884730","THE NATIONAL WHEELCHAIR BASKETBALL ASSOCIATION","AK",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","CT",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","NH",,"CO","Charitable Organization"
"20103002633","760700153","APFED","HI",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","MD",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","MN",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","NC",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","RI",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","AL",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","AL",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","RI",,"CO","Charitable Organization"
"20203014535","560818833","JAARS, INC","WA",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","IL",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","ME",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","AR",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","RI",,"CO","Charitable Organization"
"20183017930","474428490","VETERANS PATH INC","DE",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","VA",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","RI",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","NJ",,"CO","Charitable Organization"
"20193022658","136192346","ROUNDABOUT THEATRE COMPANY, INC.","VA",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","SC",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","MN",,"CO","Charitable Organization"
"20103002633","760700153","APFED","TN",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","HI",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","OR",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","HI",,"CO","Charitable Organization"
"20083005673","841205096","TELECOMMUNICATIONS HISTORY GROUP, INC.","CO",,"CO","Charitable Organization"
"20203000141","141442493","MARIST COLLEGE","NY",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","PA",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","KS",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","NJ",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","KS",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","WA",,"CO","Charitable Organization"
"20103002633","760700153","APFED","VA",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","MI",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","WI",,"CO","Charitable Organization"
"20103000025","205350994","THE JOSHUA FUND","GA",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","UT",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","WI",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","ME",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","UT",,"CO","Charitable Organization"
"20143020643","237090658","CALIFORNIA NURSES FOUNDATION","GA",,"CO","Charitable Organization"
"20033005085","592891462","THE FOUNDATION FOR THE MALCOLM BALDRIGE NATIONAL QUALITY AWARD, INC.","IL",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","NJ",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","CO",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","OH",,"CO","Charitable Organization"
"20193001372","363406438","THE HIKE FUND, INC.","WI",,"CO","Charitable Organization"
"20193001372","363406438","THE HIKE FUND, INC.","NC",,"CO","Charitable Organization"
"20193001372","363406438","THE HIKE FUND, INC.","MI",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","AK",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","NV",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","SC",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","WA",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","WI",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","TN",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","ND",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","CO",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","NY",,"CO","Charitable Organization"
"20183024125","822826256","NEHI RESEARCH FOUNDATION","NC",,"CO","Charitable Organization"
"20033002002","943363675","TOMPKINS CONSERVATION","RI",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","NY",,"CO","Charitable Organization"
"20023005172","362884730","THE NATIONAL WHEELCHAIR BASKETBALL ASSOCIATION","OK",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","CA",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","NH",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","UT",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","ME",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","DC",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","OR",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","SC",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","NY",,"CO","Charitable Organization"
"20133020010","311023437","PARENTS OF MURDERED CHILDREN, INC","NV",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","VT",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","WV",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","OK",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","GA",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","OH",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","CA",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","MD",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","ND",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","DC",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","MI",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","KS",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","VA",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","NV",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","HI",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","IA",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","NJ",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","ND",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","AK",,"CO","Charitable Organization"
"20083007329","841591547","YOU CAN LIVE HISTORY","CO",,"CO","Charitable Organization"
"20083014039","841151068","CHRISTLIKE DIALOGUE","CO",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","MA",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","KS",,"CO","Charitable Organization"
"20193002822","952630437","LUTHERAN BIBLE TRANSLATORS, INC.","ND",,"CO","Charitable Organization"
"20143020355","042104021","BOSTON FOUNDATION, INC.","OR",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","NM",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","FL",,"CO","Charitable Organization"
"20193022658","136192346","ROUNDABOUT THEATRE COMPANY, INC.","CA",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","NM",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","PA",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","TN",,"CO","Charitable Organization"
"20193001372","363406438","THE HIKE FUND, INC.","MD",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","OR",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","MA",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","MA",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","VA",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","TN",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","SC",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","MD",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","MI",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","OR",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","ME",,"CO","Charitable Organization"
"20103002633","760700153","APFED","MD",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","NY",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","MI",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","PA",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","TN",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","KS",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","ND",,"CO","Charitable Organization"
"20093006502","421143702","IOWA STATE UNIVERSITY FOUNDATION","CO",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","NM",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","AR",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","TX",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","MO",,"CO","Charitable Organization"
"20203014443","825192442","LITTLETON TRANSPORTATION NETWORK","CO",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","CA",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","IL",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","AK",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","WV",,"CO","Charitable Organization"
"20183027854","133366846","GOD'S LOVE WE DELIVER, INC.","NC",,"CO","Charitable Organization"
"20133017293","451276754","MAJESTIC CANINE RESCUE","CO",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","UT",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","KS",,"CO","Charitable Organization"
"20103002633","760700153","APFED","OR",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","CT",,"CO","Charitable Organization"
"20203014535","560818833","JAARS, INC","OH",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","NH",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","NJ",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","LA",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","CT",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","NC",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","NY",,"CO","Charitable Organization"
