"the_geom","objectid","zone_","link","city_name","minx","miny","maxx","maxy","centerx","centery","area","refcd","globalid","shape__are","shape__len"
"MULTIPOLYGON (((-104.904760533173 39.916700973455406, -104.90475633077001 39.9163569347024, -104.903231874956 39.9163617131084, -104.903219499707 39.9163617184217, -104.90320514072701 39.9163616457865, -104.903192763737 39.9163615831757, -104.903193211752 39.916239428831105, -104.903198103662 39.9157705002376, -104.903195339551 39.9142837891746, -104.903207714722 39.91428374990901, -104.90472207936202 39.914272567729, -104.904734455199 39.9142724496711, -104.907791686913 39.9142399900427, -104.907804058445 39.9142398305363, -104.907815752315 39.914239667627, -104.907797586792 39.9143849877752, -104.907797730923 39.9151048892091, -104.90779650124601 39.9152501441955, -104.907795372263 39.9153835042776, -104.907794305244 39.9155095444169, -104.907793259523 39.9156330683219, -104.90779219636902 39.915758650952, -104.90779110029 39.9158881222904, -104.907790147512 39.916000666275, -104.907789043679 39.9161310525919, -104.907788003749 39.9162538902207, -104.907786988991 39.9163737541205, -104.90778589483 39.9165029966774, -104.907784461763 39.9166722701041, -104.907771386576 39.9166727013022, -104.906443285984 39.9166784924519, -104.906430912272 39.9166785838942, -104.904772907134 39.9167008535949, -104.904760533173 39.916700973455406)))","1023","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3166123","1758436","3167419","1759338","3166771","1758891",,,"8410e8e7-5872-4722-8fda-40d0ba6c4a0e","1085232.58935547","4351.88840013044"
"MULTIPOLYGON (((-104.884380650368 39.9358909022993, -104.884379340501 39.9355333496377, -104.884376228076 39.934772947849, -104.884372171063 39.9340523444797, -104.884384551388 39.9340523840454, -104.884447646797 39.9340525219562, -104.884460027043 39.9340525704493, -104.885575598491 39.9340579319804, -104.885587978628 39.9340579928648, -104.886613514487 39.9340631027424, -104.886612519165 39.9341427029558, -104.886606025642 39.9347136447179, -104.886610031269 39.9354088554903, -104.886610365406 39.9358789510062, -104.886622745898 39.9358790082077, -104.886876018478 39.935880106326, -104.88687654062001 39.9367017971207, -104.884407237347 39.936707401707, -104.884394858481 39.93670740683281, -104.884390084818 39.9364395086038, -104.884380650368 39.9358909022993)))","1024","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3171936","1765697","3172657","1768980","3172297","1766182",,,"be4ac4f5-1ec6-42ea-a069-a1882a2a8bfa","625313.57421875","3327.15620989451"
"MULTIPOLYGON (((-104.865502522405 39.9863588007232, -104.865667858337 39.9863594601447, -104.86668932538 39.9863621972432, -104.866674819884 39.9849768006271, -104.866671257405 39.984812080416, -104.865714306153 39.984813349592, -104.865642842148 39.984758294116, -104.86549256130301 39.9848030083389, -104.865488382312 39.9829990985647, -104.865584524411 39.9829949113907, -104.865638051615 39.9829949666114, -104.865689786143 39.9829957020084, -104.866433376632 39.9830104307562, -104.86736864760302 39.9830005955886, -104.870216684701 39.9830674341079, -104.870223370722 39.9834365909171, -104.870224866748 39.9835015643549, -104.870227181834 39.9835738693586, -104.87022354106301 39.9839794139976, -104.87022966275 39.9843880040532, -104.870229513325 39.9844380980528, -104.870228690872 39.9844968792325, -104.870227226739 39.9849228084915, -104.87022365921702 39.9853519253991, -104.870223308774 39.9853908112727, -104.870222671791 39.9854614920647, -104.870221110359 39.9858858372345, -104.870223903554 39.9864998207333, -104.87022347270802 39.9865476274593, -104.870220778376 39.9867146015391, -104.867929755169 39.9867163159272, -104.867902988215 39.9867166301688, -104.867789686086 39.9867167099445, -104.867512226267 39.9867172830734, -104.867171427781 39.9867175161693, -104.867128605206 39.9867175154495, -104.865769867556 39.9867189189392, -104.865664594264 39.9867190397934, -104.86559767685 39.9867198241027, -104.865504882485 39.9867211556049, -104.865502522405 39.9863588007232)))","1025","P-U-D(P)","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3176486","1783562","3177822","1784921","3177154","1784240",,,"09b2ca0a-f930-4196-a627-de6423623eea","1596322.09423828","6004.08146822712"
"MULTIPOLYGON (((-104.60808500072501 39.7434871358813, -104.612493338786 39.7428049014268, -104.612500738919 39.7428037561471, -104.612507865156 39.742802665996, -104.612533401075 39.7427987405545, -104.613921539812 39.7425854551018, -104.613920159752 39.7427181367265, -104.61391887355701 39.742819933843, -104.613894609855 39.7446698889098, -104.61249307228 39.7447677684296, -104.612492001106 39.744852408652, -104.608409310142 39.7451111814452, -104.608402192333 39.7451115850755, -104.608347331036 39.7450443658559, -104.608351661913 39.7447037463102, -104.608214751038 39.7447031664117, -104.608058709562 39.7446921462858, -104.608075687511 39.7439164842153, -104.60808500072501 39.7434871358813)))","1026","P-U-D","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3249174","1696579","3250817","1697524","3249996","1697100",,,"8947d346-66d4-4d68-91a6-f8d1c19b0415","1116671.84667969","4688.25788011286"
"MULTIPOLYGON (((-103.835534660953 39.8808787259157, -103.830820198042 39.8809422610467, -103.830876825868 39.8843827605082, -103.829095396489 39.8843993986409, -103.826036413723 39.8844495869732, -103.821635014747 39.8844883743154, -103.816680868087 39.8845413006574, -103.816576937503 39.8703062050125, -103.835537962081 39.8700517334072, -103.835510038482 39.8722747733099, -103.835502842452 39.8728395673499, -103.835493828007 39.8735182756135, -103.835486540791 39.8740494351907, -103.835479360707 39.8746135426647, -103.835476444354 39.8748859964709, -103.835475661848 39.8750312703084, -103.835481065049 39.8755532281363, -103.835484553511 39.8758934955887, -103.835490063341 39.8765108622313, -103.835500637106 39.8775021510334, -103.83550829605001 39.8782913724927, -103.835524903688 39.8798156085154, -103.835534660953 39.8808787259157)))","1027","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3467121","1746077","3472512","1751452","3469816","1748772",,,"aaee0879-d45d-475d-8448-b13b4518eb5c","25881940.7919922","21014.4533781987"
"MULTIPOLYGON (((-104.795848832691 39.9540962670341, -104.795849026213 39.9540770526898, -104.795868937922 39.954077400223, -104.79691224509801 39.9540785864267, -104.79691158857102 39.9549419071876, -104.796911187935 39.95595712296, -104.795788199144 39.9559550040793, -104.795815549072 39.9558956907392, -104.795832283864 39.9558278501066, -104.79583887585 39.9557045900688, -104.795839488107 39.9549355166699, -104.795848832691 39.9540962670341)))","1029","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3197116","1773171","3197431","1773857","3197274","1773514",,,"905273b8-20e3-4924-a137-39c6608c326f","205653.479980469","1983.22845688787"
"MULTIPOLYGON (((-104.799502532152 39.9577154177268, -104.799501058984 39.9577437746676, -104.797759430469 39.957743492202006, -104.796912878058 39.9577398257495, -104.794661098791 39.9577451507517, -104.794662267924 39.9576881975928, -104.794656921069 39.957186962064, -104.794657141309 39.9559571726608, -104.794656287488 39.9558944884757, -104.794641760642 39.9550068290697, -104.794646644221 39.9540808543045, -104.79464033703701 39.9506108148254, -104.794640378575 39.9506066974602, -104.795641785038 39.9506019258978, -104.79645654163 39.9505962622289, -104.799398921916 39.9505833388575, -104.799399537725 39.9506405315658, -104.799502532152 39.9577154177268), (-104.795788199144 39.9559550040793, -104.796911187935 39.95595712296, -104.79691158857102 39.9549419071876, -104.79691224509801 39.9540785864267, -104.795868937922 39.954077400223, -104.795849026213 39.9540770526898, -104.795848832691 39.9540962670341, -104.795839488107 39.9549355166699, -104.79583887585 39.9557045900688, -104.795832283864 39.9558278501066, -104.795815549072 39.9558956907392, -104.795788199144 39.9559550040793)))","1030","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3196385","1771892","3197768","1774511","3197076","1773203",,,"1df3b62f-1016-4bc5-bb62-4fa9bf81070b","3300968.41845703","9883.62929433996"
"MULTIPOLYGON (((-104.840878131814 39.9215697398387, -104.840795253154 39.9215683617769, -104.839686524452 39.9215621619034, -104.83859294738 39.9215560365487, -104.838519935383 39.9215480782077, -104.838440691069 39.9215393986012, -104.837353353285 39.9215332967389, -104.837292756247 39.9215320413557, -104.83722948543 39.9215307709216, -104.835969243409 39.9215236849028, -104.835859661846 39.92151849295, -104.835750075955 39.92151375838781, -104.834435196572 39.9215036032622, -104.834310719463 39.9215026722516, -104.832997917921 39.9214927415881, -104.832893679822 39.921488034604, -104.8327894461 39.9214828700355, -104.832486398254 39.9214832147243, -104.831566563959 39.9214837260367, -104.829541767751 39.9214571393085, -104.828871492833 39.9214583612074, -104.828060388016 39.9214599211314, -104.827982678082 39.9213844457414, -104.82801933634 39.9194241931276, -104.828014861188 39.9184983809228, -104.82802008457 39.9179546509244, -104.828014677788 39.9171258266309, -104.828009930472 39.917063348399, -104.828004318333 39.9169981201318, -104.828013619147 39.9161227124331, -104.828013687267 39.9161156212909, -104.829053689353 39.916123370599, -104.829203988195 39.9161258265889, -104.830338399886 39.9161400490678, -104.830346037868 39.9153421809223, -104.830347275082 39.9152129390672, -104.830362577176 39.9145143955865, -104.830362651626 39.914506618198, -104.830362421933 39.9144731519324, -104.830615237655 39.9144738986289, -104.831574929818 39.9144784214597, -104.831643724024 39.9144788058605, -104.831776148758 39.9144795452937, -104.83228556880502 39.9144828889629, -104.832561217946 39.9144850349811, -104.832561088344 39.9144964293111, -104.832560717082 39.9145042050204, -104.832560031304 39.9145138090231, -104.83255938528401 39.91458151806341, -104.832550042559 39.9156541163931, -104.832542756956 39.9166979022559, -104.83253221254 39.9178029765799, -104.832530726123 39.9179587529024, -104.833241849933 39.9179696367241, -104.834693621446 39.9179796625453, -104.835829937966 39.9179842349097, -104.83722650682 39.9179884285718, -104.837283531592 39.9179901214594, -104.837344127728 39.9179911481028, -104.83919286821 39.9179948834812, -104.840166695593 39.9179975888173, -104.841453641134 39.9180015768042, -104.84193669297102 39.9180028996057, -104.841991059284 39.9180029740787, -104.84200438326 39.9192394882907, -104.842014078166 39.920482844364, -104.842034926451 39.9215828305603, -104.840965466783 39.921571142734, -104.840878131814 39.9215697398387)))","1031","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3184556","1758676","3188504","1761238","3186530","1760583",,,"6bee6e09-eb95-4614-9491-fdf29eefbaf0","6276269.04003906","12975.0790758161"
"MULTIPOLYGON (((-104.603099481991 39.7400067949657, -104.603150743842 39.7400071856819, -104.605558215307 39.7400300857909, -104.60556110872 39.7406164702613, -104.605563813814 39.7411943883256, -104.605566022214 39.7417183105006, -104.605569688663 39.7425693984357, -104.60557563921401 39.7438920179315, -104.605544158445 39.7438972693577, -104.60542685217601 39.7439165102481, -104.604959116857 39.7439927976363, -104.60494218819501 39.7439956430095, -104.60489764261202 39.7440028539055, -104.604330160128 39.744090451727, -104.604322762086 39.7440915929357, -104.60431563267 39.7440929113479, -104.60418765206 39.7441125273184, -104.603969397458 39.7441463264735, -104.60350348671 39.7442187327353, -104.603096074766 39.7442819742974, -104.603087460735 39.7442835100995, -104.6030785533 39.7442848148851, -104.603079802299 39.7437700705506, -104.603099481991 39.7400067949657)))","1033","P-U-D","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3251517","1695670","3252227","1697228","3251872","1696413",,,"1c5ef795-15eb-4e3a-b06f-8356228db9eb","1033887.48046875","4373.29159162871"
"MULTIPOLYGON (((-104.968680753595 39.8089540074219, -104.96867926933601 39.8083674430283, -104.96867782891002 39.8073057301536, -104.968676000356 39.8069702300482, -104.968675968084 39.8069644017109, -104.968798760334 39.8069651843137, -104.96891562224401 39.8069657112828, -104.968968417726 39.8069659493172, -104.968934931886 39.8085662503805, -104.970472540696 39.8085759179551, -104.970472301586 39.8090785171267, -104.970472089893 39.809145773551506, -104.968680245199 39.8091383910235, -104.96868021060702 39.80913256268061, -104.968679854978 39.8090725044786, -104.968680753595 39.8089540074219)))","1034","I-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3148770","1719252","3149279","1720044","3149025","1719940",,,"a1cc1b4d-a931-47c4-8a0e-947e1669be23","149646.3984375","2600.14167900052"
"MULTIPOLYGON (((-104.321388967725 39.7510836362005, -104.321389021267 39.7510628171198, -104.321390504086 39.7506571925892, -104.321391846353 39.7503657313348, -104.32139196554401 39.7503586401297, -104.32139200313 39.7503035028242, -104.321401770888 39.7477297449541, -104.321401863161 39.7477242549835, -104.321481280512 39.7477250503416, -104.32153788788 39.7477251596524, -104.322920410188 39.747731446265, -104.324081929281 39.7477318478771, -104.324727150968 39.7477321162168, -104.326041620358 39.7477315092429, -104.326149504943 39.7477314414953, -104.326256796861 39.7477313677375, -104.326577783613 39.7477311370127, -104.327474349811 39.747730693226, -104.327603878226 39.7477301534334, -104.328673317775 39.747724787820005, -104.329314151692 39.747721555533, -104.330485256342 39.7477158120565, -104.330683845727 39.7477150400385, -104.330690358936 39.7525322103365, -104.330668464712 39.7526187029115, -104.330646827021 39.7526187167085, -104.329695669131 39.7526186424339, -104.321383365807 39.7526159949754, -104.321388967725 39.7510836362005)))","1035","R-1-C","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3328771","1699349","3331405","1701168","3330088","1700262",,,"7273d797-2bda-40e0-afd9-537a4dfaf58d","4654848.48974609","8789.52284619535"
"MULTIPOLYGON (((-104.882818972425 39.9249577841209, -104.882884443768 39.9246090430493, -104.882871317971 39.9243793021217, -104.882649614834 39.9239480786404, -104.882603258905 39.923645876424, -104.882726751426 39.9229844987414, -104.882522016667 39.9223481680757, -104.88253780768 39.9221748525541, -104.882549670851 39.9221435748627, -104.882580242623 39.9221133101027, -104.882616063059 39.9220942819159, -104.882656319639 39.9220775645045, -104.882848740012 39.9219882119471, -104.882924608277 39.9217740342323, -104.882948209013 39.921725661071, -104.882979179962 39.9216501043031, -104.883014419517 39.9215958442969, -104.88304587606 39.9215662703109, -104.88308456154202 39.92152552499571, -104.883140386741 39.921461536011, -104.88323341893 39.9214233623483, -104.883592007451 39.9214247788053, -104.883959807711 39.9214260135128, -104.884318990435 39.9214274308627, -104.884460701141 39.9214281702646, -104.88726835434801 39.9214226539637, -104.887396696139 39.9214233204098, -104.887369763929 39.9214453700436, -104.887306057491 39.9214937645754, -104.88722535082 39.9215496197766, -104.886702020645 39.9218699061483, -104.88576115931302 39.9224378203416, -104.88558633186 39.9225540338491, -104.885498413997 39.9226187718432, -104.885428341637 39.9226813151519, -104.885377078476 39.9227334335614, -104.88533656687801 39.9227792027529, -104.885263577114 39.9228694104038, -104.885174300793 39.9229872127804, -104.884979426549 39.9232543007539, -104.884694226621 39.9236567992128, -104.884597661015 39.9237924061791, -104.884301329115 39.9242101722935, -104.884284492206 39.9242327314013, -104.884236651284 39.9243008801568, -104.88410296248802 39.9245019462725, -104.88395192311 39.9247500456195, -104.883930235621 39.9247835596928, -104.883908546097 39.9248173025084, -104.883809214774 39.9249629596539, -104.88373615828202 39.9250602574226, -104.882808009047 39.9250554060978, -104.882818972425 39.9249577841209)))","1037","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3171834","1761091","3173198","1762388","3172516","1761438",,,"0f2c332e-61e3-45ec-835b-b9c31409fd11","908755.55859375","4563.03608690982"
"MULTIPOLYGON (((-104.640677564513 39.9620792106158, -104.64067762356102 39.962074407117, -104.640673747546 39.96030996387, -104.640719529084 39.9603098395996, -104.640784928871 39.960309858101, -104.642484554878 39.9603245038735, -104.642474575024 39.9595143969027, -104.64247000673501 39.9576572996947, -104.64247040271 39.9575765506771, -104.643193229726 39.9575856882225, -104.643276747068 39.9575867518972, -104.645799216504 39.9576182997837, -104.645795991767 39.9576875903728, -104.645799793201 39.9591281117241, -104.64580360836 39.96034856655051, -104.645806170644 39.9612336517728, -104.645809425329 39.9621107351198, -104.645809373202 39.96213932954001, -104.644195415146 39.9621168889674, -104.642508336487 39.9620936664734, -104.642293421968 39.9620921052396, -104.640764959919 39.9620796179796, -104.640677564513 39.9620792106158)))","1038","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3239456","1774817","3240902","1776470","3240179","1775641",,,"2ddc0c80-36ed-429c-a381-ebb3833fcba1","1860820.12402344","6172.48251841542"
"MULTIPOLYGON (((-104.593758705069 39.9714719019573, -104.593784536401 39.973148672211, -104.593728337935 39.9731489271484, -104.591676128902 39.9731523732947, -104.59168114967 39.9727660386157, -104.591695967729 39.9715342870233, -104.591695741653 39.971460167445, -104.593758705069 39.9714719019573)))","1039","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3253999","1780011","3254591","1780629","3254295","1780319",,,"fcb7da1c-680c-4867-8048-2c8b39819d03","358645.135253906","2396.61089551242"
"MULTIPOLYGON (((-104.591676128902 39.9731523732947, -104.593728337935 39.9731489271484, -104.593784536401 39.973148672211, -104.593785638802 39.9732241709903, -104.593816271915 39.9755167942307, -104.59384837369102 39.9782008314353, -104.593858141066 39.9790299253525, -104.593805517627 39.9790292927643, -104.591699370774 39.979028437805, -104.591698933643 39.9789934344675, -104.591676128902 39.9731523732947)))","1040","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3253957","1780622","3254590","1782770","3254274","1781696",,,"2fdb3305-0ec1-4138-98c5-29e7956ec0e4","1281344.79492188","5479.33222972552"
"MULTIPOLYGON (((-104.631223055839 39.9939483970179, -104.631628997527 39.9939509247834, -104.632311579238 39.9939499936693, -104.633010109249 39.9939580971443, -104.633238572181 39.9939542838334, -104.633243031886 39.9933789964842, -104.633244380937 39.9928386857642, -104.63324789046 39.9916926457604, -104.633247969906 39.9916862411838, -104.634939747618 39.9916757690709, -104.635815085336 39.99167005314371, -104.636686851531 39.9916645333793, -104.637558620411 39.9916587784454, -104.63844019985 39.9916533174002, -104.639319105553 39.9916476015357, -104.640565617157 39.9916408946158, -104.640653647108 39.9916410776497, -104.640652505233 39.9923142967563, -104.640649841635 39.9936916135691, -104.64064977726 39.9939386688307, -104.640649672912 39.9947935264384, -104.640649569581 39.9949470204243, -104.640649728539 39.995562830468, -104.640649920068 39.9961276281995, -104.640650138569 40.0005835453528, -104.640587972677 40.0005835505802, -104.640550792672 40.0005835088196, -104.63588424066 40.0005794297549, -104.634093051844 40.0005777504875, -104.631245943841 40.0005753741468, -104.631245023995 40.0005058259091, -104.631232340619 39.9994447673911, -104.631225793985 39.9987991726609, -104.63122985606 39.9983529014452, -104.63123218039 39.99787893799051, -104.631232288813 39.9973678998, -104.631229925905 39.9972708902268, -104.631228526935 39.996881081079, -104.631226346832 39.9963148958067, -104.63122398487401 39.9955959004851, -104.631224323326 39.9955686810878, -104.631221187083 39.994816281538604, -104.631223055839 39.9939483970179)))","1041","P-U-D","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3240770","1787231","3243434","1790511","3242102","1788877",,,"88429b31-0937-46bf-bc38-24a227a44258","8104186.42431641","11773.2403377257"
"MULTIPOLYGON (((-104.884217200958 39.8924920997581, -104.884254974553 39.8924913819408, -104.884277545874 39.8924912710244, -104.88448127163 39.8924914194308, -104.884566207526 39.8924914051713, -104.88513846836601 39.8924932462742, -104.885145593507 39.8924935121816, -104.885222085632 39.8923728967585, -104.885335222928 39.892374172754, -104.885379479418 39.892374717951405, -104.88539134713601 39.8923746940146, -104.885387420301 39.8923822226396, -104.885327331025 39.8924891980436, -104.885321663384 39.8924978613943, -104.884971703514 39.893074005026, -104.884281124861 39.8942108802249, -104.88426242678001 39.8942432665448, -104.884254842742 39.8942555799963, -104.884254380145 39.8942364314307, -104.884217429483 39.8924998788013, -104.884217200958 39.8924920997581)))","1042","R-1-C","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3172468","1750512","3172797","1751200","3172632","1750715",,,"0edffb02-c9fc-4e10-ba13-5674b844723a","101914.699707031","1755.22954868143"
"MULTIPOLYGON (((-104.940273308803 39.9848530870059, -104.940273339949 39.9848491983981, -104.940282073337 39.9843528515332, -104.940288322367 39.983684014958, -104.940286892886 39.982860048941404, -104.940286568357 39.982640675639, -104.940287117974 39.9826039584195, -104.940287206462 39.9825981310612, -104.940287246767 39.9825930987401, -104.940286263271 39.9824931300851, -104.94028611319601 39.9824004853942, -104.940285499925 39.9821429093291, -104.940280899137 39.9818262966733, -104.940284777353 39.9814534514977, -104.940283610428 39.9811164962085, -104.940282276718 39.9804290939245, -104.940281324506 39.9800357470649, -104.940281310782 39.9800299192155, -104.943032900137 39.9800397268047, -104.943525284303 39.9800429631414, -104.943289324605 39.9803245868973, -104.94297398309 39.9807911238053, -104.942605602569 39.9813827648112, -104.942345594831 39.9817704133253, -104.942021833722 39.9823215453998, -104.942019409283 39.9823272527082, -104.942017595976 39.9823309041492, -104.94201499221 39.9823363764982, -104.941814358246 39.9827581646746, -104.941543924002 39.9832958222575, -104.941263802344 39.9839288221991, -104.94104677192 39.9844806848316, -104.940701318409 39.9855100268841, -104.94070068707201 39.9855145988992, -104.940597210913 39.9855134225473, -104.940477077045 39.9855128534354, -104.94034057732802 39.9855135791465, -104.940257024367 39.9855124969105, -104.94026235433202 39.9854782096339, -104.940273270328 39.9848578905804, -104.940273308803 39.9848530870059)))","1044","I-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3155959","1782344","3156868","1784343","3156414","1782814",,,"4c45c6f8-12b2-4852-b178-6b551ad1e38c","906962.555664063","5184.83377061506"
"MULTIPOLYGON (((-104.966204263025 39.8287305931298, -104.966515805972 39.8287304027808, -104.966514223176 39.8290161229412, -104.966202384004 39.829016083185, -104.966204263025 39.8287305931298)))","1045","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3149840","1727185","3149927","1727289","3149883","1727237",,,"e13a1073-3f25-4daa-840c-802ceb11f8cc","9108.04833984375","383.170205121742"
"MULTIPOLYGON (((-104.640673747546 39.96030996387, -104.64067262241801 39.9598210983252, -104.640667790299 39.9575540630141, -104.640753388207 39.957555143620205, -104.641421232004 39.957563434272, -104.64247040271 39.9575765506771, -104.64247000673501 39.9576572996947, -104.642474575024 39.9595143969027, -104.642484554878 39.9603245038735, -104.640784928871 39.960309858101, -104.640719529084 39.9603098395996, -104.640673747546 39.96030996387)))","1046","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3240394","1774813","3240913","1775818","3240653","1775316",,,"eab28b85-9a82-4e14-bad3-4f6beaaedb97","506810.548828125","3018.17295170607"
"MULTIPOLYGON (((-104.657176669069 39.9941275298969, -104.65661284696502 39.9941209888689, -104.655761464971 39.9941110175243, -104.654943382642 39.9941019645635, -104.654817294654 39.9941006048505, -104.654113418759 39.994091677067, -104.653371463234 39.9940836159091, -104.652510860287 39.9940737837847, -104.652418972268 39.9940726669046, -104.652385367177 39.9940724257433, -104.651620223958 39.9940635009084, -104.650702822786 39.9940530188588, -104.650114759983 39.9940460794802, -104.650107183943 39.9940459892221, -104.650100046583 39.9940459378631, -104.649626924171 39.9940404736124, -104.648675326551 39.9940295008417, -104.647761067563 39.9940052932782, -104.646781796716 39.993995478094, -104.645851003448 39.99398577662421, -104.644844970884 39.9939755230839, -104.643940348425 39.9939659960357, -104.643335191739 39.9939590920073, -104.64265359487901 39.9939525450527, -104.640881822443 39.9939337230267, -104.64064977726 39.9939386688307, -104.640649841635 39.9936916135691, -104.640652505233 39.9923142967563, -104.640653647108 39.9916410776497, -104.640665762883 39.9866899757364, -104.640667174025 39.9852262847113, -104.64066718064 39.9852204568383, -104.64066725096 39.9852147384455, -104.640667257575 39.9852089105725, -104.640668657001 39.98384289745211, -104.640668438411 39.9838364906846, -104.640669341317 39.9830859476475, -104.640698570646 39.9721236698997, -104.640698742189 39.9721097169407, -104.64069120226502 39.9684666959515, -104.64080140068802 39.96847504696, -104.641810913444 39.9684867355747, -104.64181115785 39.9696291537073, -104.641811799982 39.9703033072856, -104.641812007672 39.970794908944306, -104.641811753772 39.9720505572543, -104.64181060830002 39.9721196336866, -104.644089944335 39.9721391525776, -104.646583185387 39.972160849294, -104.646590759356 39.972160914761, -104.646596705291 39.9721609577373, -104.650123479833 39.9721911998658, -104.650124671192 39.972239933739, -104.65012208393401 39.9725016134118, -104.650112856237 39.9736272610834, -104.650114557545 39.9740008336842, -104.650115514369 39.9743622767412, -104.650115735959 39.9744174087849, -104.650115581141 39.9750169798087, -104.650116553758 39.9756705454229, -104.650116601995 39.9762534183267, -104.65011703964801 39.9768042679313, -104.650116721648 39.9773439028826, -104.65011734567501 39.9778794268651, -104.65011760254 39.9784451439553, -104.65011837957202 39.9789680871668, -104.65011854836 39.9794676927131, -104.650118295259 39.9799286352664, -104.65011730315202 39.9803769908027, -104.650117272577 39.9808196342606, -104.650116553059 39.98124557345961, -104.650115989309 39.9816587033459, -104.650115955943 39.9821015752893, -104.650098076549 39.9825447762209, -104.650097403031 39.9826246072951, -104.650093407667 39.9830020262691, -104.650104972453 39.9835181833839, -104.650113749082 39.9841169012545, -104.650112713299 39.9849356116152, -104.650107339264 39.9857687020802, -104.650098914833 39.9867303310501, -104.65009845024 39.9867685299253, -104.651453496084 39.9867798751822, -104.653696148605 39.9867984839659, -104.654912034202 39.9868085634525, -104.659534129548 39.9868465806234, -104.659536731986 39.9869021867468, -104.659529183897 39.9884940424365, -104.659525612294 39.9893102161466, -104.659522936347 39.9899282938917, -104.659519990022 39.9904946708686, -104.659517255268 39.9910187295072, -104.659514705047 39.9915521682958, -104.65951182714 39.9920881209315, -104.65950967327402 39.992613327107904, -104.659504613833 39.9936767727712, -104.659502751295 39.9941530271171, -104.659359998237 39.9941524686809, -104.65887735788 39.9941469737513, -104.65832275457 39.9941405065391, -104.657781233792 39.9941343587664, -104.657473153679 39.9941307889836, -104.657198378581 39.9941276848118, -104.657176669069 39.9941275298969)))","1047","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3235509","1778789","3240869","1788097","3238189","1785414",,,"64fe7b20-91eb-472c-a0e6-e957b16346d6","28462398.5742188","29147.5046503328"
