"id","county","fipscode","year","age","malepopulation","femalepopulation","totalpopulation","datatype"
"986","Adams","1","2000","75","503","750","1253","Estimate"
"987","Adams","1","2000","76","506","673","1179","Estimate"
"988","Adams","1","2000","77","447","621","1068","Estimate"
"989","Adams","1","2000","78","448","583","1031","Estimate"
"990","Adams","1","2000","79","376","546","922","Estimate"
"991","Adams","1","2000","80","307","463","770","Estimate"
"992","Adams","1","2000","81","268","402","670","Estimate"
"993","Adams","1","2000","82","214","405","619","Estimate"
"994","Adams","1","2000","83","201","340","541","Estimate"
"995","Adams","1","2000","84","174","314","488","Estimate"
"996","Adams","1","2000","85","155","275","430","Estimate"
"997","Adams","1","2000","86","124","273","397","Estimate"
"998","Adams","1","2000","87","81","219","300","Estimate"
"999","Adams","1","2000","88","90","188","278","Estimate"
"1000","Adams","1","2000","89","60","194","254","Estimate"
