"year","month","state","utilitynumber","utilityname","datastatus","type","residentialcapacityphotovoltaic","commercialcapacityphotovoltaic","industrialcapacityphotovoltaic","transportationcapacityphotovoltaic","totalcapacityphotovoltaic","residentialcustomerphotovoltaic","commercialcustomerphotovoltaic","industrialcustomerphotovoltaic","transportationcustomerphotovoltaic","totalcustomerphotovoltaic","residentialstoragecapacityphotovoltaic","commercialstoragecapacityphotovoltaic","industrialstoragecapacityphotovoltaic","transportationstoragecapacityphotovoltaic","totalstoragecapacityphotovoltaic","residentialstoragecustomerphotovoltaic","commercialstoragecustomerphotovoltaic","industrialstoragecustomerphotovoltaic","transportationstoragecustomerphotovoltaic","totalstoragecustomerphotovoltaic","residentialvirtualcapacityphotovoltaic","commercialvirtualcapacityphotovoltaic","industrialvirtualcapacityphotovoltaic","transportationvirtualcapacityphotovoltaic","totalvirtualcapacityphotovoltaic","residentialvirtualcustomerphotovoltaic","commercialvirtualcustomerphotovoltaic","industrialvirtualcustomerphotovoltaic","transportationvirtualcustomerphotovoltaic","totalvirtualcustomerphotovoltaic","residentialsoldbackphotovoltaic","commercialsoldbackphotovoltaic","industrialsoldbackphotovoltaic","transportationsoldbackphotovoltaic","totalsoldbackphotovoltaic","residentialcapacitywind","commercialcapacitywind","industrialcapacitywind","transportationcapacitywind","totalcapacitywind","residentialcustomerwind","commercialcustomerwind","industrialcustomerwind","transportationcustomerwind","totalcustomerwind","residentialsoldbackwind","commercialsoldbackwind","industrialsoldbackwind","transportationsoldbackwind","totalsoldbackwind","residentialcapacityother","commercialcapacityother","industrialcapacityother","transportationcapacityother","totalcapacityother","residentialcustomerother","commercialcustomerother","industrialcustomerother","transportationcustomerother","totalcustomerother","residentialsoldbackother","commercialsoldbackother","industrialsoldbackother","transportationsoldbackother","totalsoldbackother","residentialcapacityall","commercialcapacityall","industrialcapacityall","transportationcapacityall","totalcapacityall","residentialcustomerall","commercialcustomerall","industrialcustomerall","transportationcustomerall","totalcustomerall","residentialsoldbackall","commercialsoldbackall","industrialsoldbackall","transportationsoldbackall","totalsoldbackall"
"2011","5","NV","13073","Mt Wheeler Power, Inc","Final",,,,,,"0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0.011","0","0","0.011","0","1","0","0","1","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","6","MD","5027","Delmarva Power","Final",,"0.701","2.181","0","0","2.88","115","14","0","0","129",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.044","0.024","0","0","0.068","12","4","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","6","MA","13206","Nantucket Electric Co","Final",,"0.007","0.01","0","0","0.02","3","1","0","0","4",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.001","0.1","0","0","0.101","1","1","0","0","2",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VT","2548","City of Burlington Electric - (VT)","Final",,"0.037","0.128","0","0","0.17","13","6","0","0","19",,,,,,,,,,,,,,,,,,,,,"2.218","0.822","0","0","3.04","0","0.01","0","0","0.01","0","1","0","0","1","0","0.256","0","0","0.256",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VA","40228","Rappahannock Electric Coop","Final",,"0.428","0.076","0","0","0.5","60","8","0","0","68",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.042","0","0","0","0.042","9","0","0","0","9",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VA","19882","Virginia Tech Electric Service","Final",,"0.008","0.006","0","0","0.01","2","2","0","0","4",,,,,,,,,,,,,,,,,,,,,"0","0.115","0","0","0.115",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VA","19876","Virginia Electric & Power Co","Final",,"1.92","0.614","0.019","0","2.55","448","46","1","0","495",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.028","0.003","0","0","0.031","12","2","0","0","14",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VA","17066","Shenandoah Valley Elec Coop","Final",,"0.276","0.047","0","0","0.32","38","3","0","0","41",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.019","0","0","0","0.019","4","0","0","0","4",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VA","733","Appalachian Power Co","Final",,"0.421","0.08","0","0","0.5","97","11","0","0","108",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.055","0.019","0.01","0","0.084","17","4","1","0","22",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","UT","17874","City of St George","Final",,"0.12","0.049","0","0","0.17","33","4","0","0","37",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VT","3292","Central Vermont Pub Serv Corp","Final",,"1.322","0.199","0","0","1.52","303","1","0","0","304",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.012","0","0","0","0.012","2","0","0","0","2",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0.329","0","0","0","0.329","50","0","0","0","50",,,,,"0"
"2011","5","UT","17845","City of Springville","Final",,"0.003","0","0","0","0","2","0","0","0","2",,,,,,,,,,,,,,,,,,,,,"0.049","0","0","0","0.049",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","UT","14354","PacifiCorp","Final",,"0.279","0.355","0","0","0.63","85","28","0","0","113",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.012","0.001","0","0","0.013","4","1","0","0","5",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0","0.075","0","0","0.075","0","1","0","0","1",,,,,"0"
"2011","5","UT","11135","City of Logan - (UT)","Final",,"0.017","0.06",,,"0.08","14","1",,,"15",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","UT","2010","City of Bountiful","Final",,"0.021","0","0","0","0.02","6","0","0","0","6",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","TX","55937","Entergy Texas Inc.","Final",,"0.21","0.122","0","0","0.33","28","9","0","0","37",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.067","0","0","0","0.067","4","0","0","0","4",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","TX","17698","Southwestern Electric Power Co","Final",,"0.099","0.187",,,"0.29","14","14",,,"28",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","TX","17008","Sharyland Utilities LP","Final",,"0.043","0","0","0","0.04","5","0","0","0","5",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.036","0.085","0","0","0.121","16","4","0","0","20",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","TX","5701","El Paso Electric Co","Final",,"0.168","0.024","0","0","0.19","47","4","0","0","51",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.007","0.004","0","0","0.011","2","1","0","0","3","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","UT","15444","Provo City Corp","Final",,"0.06",,,,"0.06","13",,,,"13",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VT","7601","Green Mountain Power Corp","Final",,"1.647","1.467","0.165","0","3.28","332","56","2","0","390",,,,,,,,,,,,,,,,,,,,,"43.974","84.666","0","0","128.64",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","VT","19791","Vermont Electric Cooperative, Inc","Final",,"0.263","0.142","0","0","0.41","71","7","0","0","78",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.101","0.059","0","0","0.16","14","3","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.072","0.016","0","0","0.088","12","1","0","0","13","0","0","0","0","0"
"2011","5","WA","3660","PUD No 1 of Clark County - (WA)","Final",,"0.048","0.161","0","0","0.21","18","9","0","0","27",,,,,,,,,,,,,,,,,,,,,"2.53","2","0","0","4.53","0.068","0.002","0","0","0.07","4","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.016","0","0","0","0.016","1","0","0","0","1","1.96","0","0","0","1.96"
"2011","5","WV","20521","Wheeling Power Co","Final",,"0.073","0.001",,,"0.07","8","1",,,"9",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.004",,,,"0.004","2",,,,"2",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WV","15263","The Potomac Edison Company","Final",,"0.177","0.033","0","0","0.21","48","4","0","0","52",,,,,,,,,,,,,,,,,,,,,"0.718","0.411","0","0","1.129","0.016","0.002","0","0","0.018","7","1","0","0","8","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WV","12796","Monongahela Power Co","Final",,"0.081","0.036","0","0","0.12","20","5","0","0","25",,,,,,,,,,,,,,,,,,,,,"0.581","0","0","0","0.581","0.035","0","0","0","0.035","11","0","0","0","11","0.317","0","0","0","0.317",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WV","733","Appalachian Power Co","Final",,"0.076","0.181",,,"0.26","23","10",,,"33",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.025","0.01",,,"0.035","6","2",,,"8",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,"0.001",,,"0.001",,"1",,,"1",,,,,"0"
"2011","5","WI","20860","Wisconsin Public Service Corp","Final",,"0.827","0.646",,,"1.47","178","62",,,"240",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.421","0.504",,,"0.925","38","15",,,"53",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0.01","0.025",,,"0.035","1","2",,,"3",,,,,"0"
"2011","5","WI","20856","Wisconsin Power & Light Co","Final",,"0.357","0.501","0","0","0.86","81","56","0","0","137",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.193","0.488","0","0","0.681","27","24","0","0","51",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0.042","8.388","0","0","8.43","1","33","0","0","34",,,,,"0"
"2011","5","WI","20847","Wisconsin Electric Power Co","Final",,"0.568","0.446","0.019","0","1.03","110","41","1","0","152",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.134","0.473","0","0","0.607","16","33","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0","0","0.007","0","3","0","0","3","0","0","0","0","0"
"2011","5","WI","13815","Northwestern Wisconsin Elec Co","Final",,"0.009","0.013","0","0","0.02","4","2","0","0","6",,,,,,,,,,,,,,,,,,,,,"0.211","0.067","0","0","0.278","0.02","0.04","0","0","0.06","1","2","0","0","3","0.927","3.163","0","0","4.09",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WI","13697","North Central Power Co Inc","Final",,"0.006","0","0","0","0.01","2","0","0","0","2",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WI","11479","Madison Gas & Electric Co","Final",,"0.154","0.116","0","0","0.27","32","14","0","0","46",,,,,,,,,,,,,,,,,,,,,"5.608","3.945","0","0","9.553","0.03","0","0","0","0.03","3","0","0","0","3","1.044","0","0","0","1.044",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WI","4715","Dahlberg Light & Power Co","Final",,"0.048","0","0","0","0.05","1","0","0","0","1",,,,,,,,,,,,,,,,,,,,,"0.035","0","0","0","0.035",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WA","20169","Avista Corp","Final",,"0.225","0.114","0","0","0.34","61","15","0","0","76",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.83","0","0","0","0.83","13","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.016","0.002","0","0","0.018","5","1","0","0","6","0","0","0","0","0"
"2011","6","HI","11843","Maui Electric Co Ltd","Final",,"4.086","3.452","0","0","7.54","1025","142","0","0","1167",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.004","0.007","0","0","0.011","3","2","0","0","5",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WA","18429","City of Tacoma  - (WA)","Final",,"0.105","0.051","0","0","0.16","47","3","0","0","50",,,,,,,,,,,,,,,,,,,,,"11.221","6.032","0","0","17.253",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WA","17470","Snohomish County PUD No 1","Final",,"0.547","0.264","0","0","0.81","131","26","0","0","157",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.01","0","0","0","0.01","4","0","0","0","4",,,,,"0","0.001","0","0","0","0.001","1","0","0","0","1",,,,,"0","0.112","0","0","0","0.112","2","0","0","0","2",,,,,"0"
"2011","5","WA","15500","Puget Sound Energy Inc","Final",,"3.077","0.626","0.024","0","3.73","755","81","1","0","837",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.093","0.005","0","0","0.098","35","2","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.038","0","0","0","0.038","8","0","0","0","8","0","0","0","0","0"
"2011","5","WA","14354","PacifiCorp","Final",,"0.015","0.075","0","0","0.09","4","1","0","0","5",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.015","0","0","0","0.015","1","0","0","0","1",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0"
"2011","5","TN","12293","City of Memphis - (TN)","Final",,"0.01","0.074","0.18","0","0.26","4","5","1","0","10",,,,,,,,,,,,,,,,,,,,,"1.104","9.253","0","0","10.357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","WY","3461","Cheyenne Light Fuel & Power Co","Final",,"0.036","0.007","0","0","0.04","12","2","0","0","14",,,,,,,,,,,,,,,,,,,,,"2.41","0.34","0","0","2.75","0.166","0.019","0","0","0.185","65","3","0","0","68","12.07","0.167","0","0","12.237",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","TN","10331","Kingsport Power Co","Final",,"0.004","0.069","0","0","0.07","1","3","0","0","4",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","SD","14232","Otter Tail Power Co","Final",,"0","0.04","0","0","0.04","0","2","0","0","2",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.003","0.02","0","0","0.023","1","1","0","0","2","0","1.368","0","0","1.368",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","OR","9191","Idaho Power Co","Final",,"0.003","0.104","0.013","0","0.12","2","2","1","0","5",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.002","0","0","0","0.002","1","0","0","0","1",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","OR","6022","City of Eugene - (OR)","Final",,"0.057","0.065","0","0","0.12","16","2","0","0","18",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","OK","15474","Public Service Co of Oklahoma","Final",,"0.072","0.011","0","0","0.08","28","3","0","0","31",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.021","0.014","0","0","0.035","4","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","5","OK","14063","Oklahoma Gas & Electric Co","Final",,"0.15","0.071","0","0","0.22","47","3","0","0","50",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.074","0.137","0","0","0.211","10","5","0","0","15","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","OK","13734","Northeast Oklahoma Electric Co","Final",,"0.011","0","0","0","0.01","3","0","0","0","3",,,,,,,,,,,,,,,,,,,,,"1","0","0","0","1","0.005","0","0","0","0.005","1","0","0","0","1","0.268","0","0","0","0.268",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","OH","18997","The Toledo Edison Co","Final",,"0.061","4.187","0","0","4.25","13","27","0","0","40",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.25","0.598","0","0","0.848","39","12","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.26","0","0","0.26","0","1","0","0","1","0","0","0","0","0"
"2011","5","OH","14006","Ohio Power Co","Final",,"0.73","3.337","0.228","0","4.3","142","92","4","0","238",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.268","2.235","0","0","2.503","54","20","0","0","74",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0.001","1.27","0","0","1.271","1","3","0","0","4",,,,,"0"
"2011","5","OR","14354","PacifiCorp","Final",,"0.486","0.878","0.095","0","1.46","103","37","5","0","145",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.01","0","0","0","0.01","2","0","0","0","2",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0",,,,,"0"
"2011","5","OH","4922","Dayton Power & Light Co","Final",,"0.183","0.708","0","0","0.89","47","13","0","0","60",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.104","0.094","0","0","0.198","18","6","0","0","24",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","OH","3755","Cleveland Electric Illum Co","Final",,"0.132","1.034","0.038","0","1.2","32","32","3","0","67",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.016","1.172","0","0","1.188","4","7","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0.5","0","0","1","0","1","0","0","0","0","0"
"2011","5","OH","3542","Duke Energy Ohio Inc","Final",,"0.513","3.499","0","0","4.01","129","62","0","0","191",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.008","0.025","0","0","0.033","4","3","0","0","7",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","NY","14154","Orange & Rockland Utils Inc","Final",,"0.985","0.766","0","0","1.75","167","47","0","0","214",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0.011","0","0","0.011","0","2","0","0","2","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","NY","13511","New York State Elec & Gas Corp","Final",,"4.759","3.611",,,"8.37","925","146",,,"1071",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.304","0.164",,,"0.468","49","8",,,"57",,,,,"0",,,,,"0",,,,,"0",,,,,"0","0.108","2.685",,,"2.793","11","6",,,"17",,,,,"0"
"2011","5","NY","3249","Central Hudson Gas & Elec Corp","Final",,"4","2.1","0","0","6.1","641","112","0","0","753",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.049","0","0","0","0.049","7","0","0","0","7","0","0","0","0","0","0.002","0","0","0","0.002","1","0","0","0","1","0","0","0","0","0","0.003","0","0","0","0.003","1","0","0","0","1","0","0","0","0","0"
"2011","5","NV","19840","Valley Electric Assn, Inc","Final",,"0.094","0.023","0","0","0.12","20","4","0","0","24",,,,,,,,,,,,,,,,,,,,,"6.42","0.374","0","0","6.794","0.025","0.004","0","0","0.029","10","2","0","0","12","2.726","1.629","0","0","4.355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.027","0","0","0","0.027","4","0","0","0","4","1.768","0","0","0","1.768"
"2011","5","NV","17166","Sierra Pacific Power Co","Final",,"2.287","6.408","0","0","8.7","564","136","0","0","700",,,,,,,,,,,,,,,,,,,,,"273.757","465.338","0","0","739.095","0.21","0.167","0","0","0.377","42","7","0","0","49","9.633","4.335","0","0","13.968",,,,,"0",,,,,"0",,,,,"0","0","0.093","0.05","0","0.143","0","1","1","0","2","0","85","0","0","85"
"2011","5","OH","4062","Columbus Southern Power Co","Final",,"0.335","1.079","0","0","1.41","82","44","0","0","126",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.033","0.115","0","0","0.148","10","2","0","0","12","0","0","0","0","0","0.001","0","0","0","0.001","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","5","OR","15248","Portland General Electric Co","Final",,"4.348","8.166","0","0","12.51","1299","177","0","0","1476",,,,,,,,,,,,,,,,,,,,,"234.136","314.707","0","0","548.843","0.166","0.247","0","0","0.413","18","6","0","0","24","2.745","7.789","0","0","10.534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.008","0.533","0","0","0.541","1","5","0","0","6","0.798","0","0","0","0.798"
"2011","5","OR","40437","Emerald People's Utility Dist","Final",,"0.053","0.05","0","0","0.1","18","7","0","0","25",,,,,,,,,,,,,,,,,,,,,"2.639","2.518","0","0","5.157",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","PA","3597","Citizens Electric Co - (PA)","Final",,"0.045","0.206","0.003","0","0.25","9","3","1","0","13",,,,,,,,,,,,,,,,,,,,,"0.821","0","0","0","0.821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","5","SD","1769","Black Hills Electric Coop, Inc","Final",,"0.006","0","0","0","0.01","2","0","0","0","2",,,,,,,,,,,,,,,,,,,,,"0.2","0","0","0","0.2","0.005","0","0","0","0.005","1","0","0","0","1","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","SC","17543","South Carolina Pub Serv Auth","Final",,"0.044","0","0","0","0.04","12","0","0","0","12",,,,,,,,,,,,,,,,,,,,,"2.687","0","0","0","2.687",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","SC","17539","South Carolina Electric&Gas Co","Final",,"0.176","0","0","0","0.18","60","0","0","0","60",,,,,,,,,,,,,,,,,,,,,"8.5","0","0","0","8.5","0.002","0","0","0","0.002","1","0","0","0","1","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","SC","5416","Duke Energy Carolinas, LLC","Final",,"0.118","0.03","0","0","0.15","30","7","0","0","37",,,,,,,,,,,,,,,,,,,,,"5.638","1.795","0","0","7.433",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","SC","3046","Progress Energy Carolinas Inc","Final",,"0.003","0.003","0","0","0.01","1","1","0","0","2",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","RI","13214","The Narragansett Electric Co","Final",,"0.554","0.738","0","0","1.29","129","43","0","0","172",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.023","2.272","0","0","2.295","7","5","0","0","12","0","0","0","0","0","0.002","0.001","0","0","0.003","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","5","RI","1857","Block Island Power Co","Final",,,,,,"0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0.01","0","0","0","0.01","2","0","0","0","2","0.387","0","0","0","0.387",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","PA","20387","West Penn Power Company","Final",,"1.217","1.014","0.508","0","2.74","189","23","3","0","215",,,,,,,,,,,,,,,,,,,,,"11.017","2.137","0","0","13.154","0.076","0.017","0.003","0","0.096","26","8","1","0","35","0","0.215","0","0","0.215","0.005","0","0","0","0.005","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","5","PA","20334","Wellsborough Electric Co","Final",,"0.014","0.003","0","0","0.02","2","1","0","0","3",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0.018","0.002","0","0","0.02","5","1","0","0","6","0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","PA","19390","UGI Utilities, Inc","Final",,"0.204","0.085","0.16","0","0.45","31","5","3","0","39",,,,,,,,,,,,,,,,,,,,,"9.649","0","0","0","9.649","0.019","0","0","0","0.019","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011","5","PA","15045","Pike County Light & Power Co","Final",,"0.015","0.021","0","0","0.04","2","1","0","0","3",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","PA","14940","PECO Energy Co","Final",,"12","8","2","0","22","1432","141","7","0","1580",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0",,,,,"0"
"2011","5","PA","14716","Pennsylvania Power Co","Final",,"0.037","0","0.027","0","0.06","4","0","3","0","7",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
