deviceNetType,deviceNetworkType,deviceSignalStrength,deviceNetOp,deviceSimOp,addressZip,latitude,longitude,location,Counties
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80016,39.58,-104.71,"(39.58, -104.71)",1395
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80002,39.799999999999997,-105.11,"(39.8, -105.11)",1008
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.97,"(39.8, -104.97)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80401,39.729999999999997,-105.16,"(39.73, -105.16)",1008
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80030,39.83,-105.01,"(39.83, -105.01)",82
CDMA1xEVDORevA,CDMA,-46,Verizon Wireless,Verizon Wireless,80104,39.369999999999997,-104.82,"(39.37, -104.82)",3133
CDMA1xRTT,,-46,Verizon Wireless,Verizon Wireless,80022,39.840000000000003,-104.92,"(39.84, -104.92)",82
CDMA1xEVDORevA,CDMA,-46,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80204,39.74,-105,"(39.74, -105.0)",1444
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80204,39.74,-105.04,"(39.74, -105.04)",1444
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80221,39.82,-104.98,"(39.82, -104.98)",82
CDMA - EvDo rev. A,CDMA,-46,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
NO DATA,CDMA,-46,Verizon Wireless,Verizon Wireless,80262,39.71,-104.95,"(39.71, -104.95)",1444
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80601,39.97,-104.76,"(39.97, -104.76)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80601,39.909999999999997,-104.82,"(39.91, -104.82)",82
CDMA1xEVDORevA,CDMA,-46,Verizon Wireless,Verizon Wireless,81506,39.11,-108.53,"(39.11, -108.53)",1015
CDMA - eHRPD,CDMA,-46,Sprint,Sprint,80542,40.22,-104.98,"(40.22, -104.98)",1072
CDMA1xRTT,,-46,Verizon Wireless,Verizon Wireless,80022,39.840000000000003,-104.92,"(39.84, -104.92)",82
CDMA - EvDo rev. A,CDMA,-46,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-46,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - eHRPD,CDMA,-46,Verizon Wireless,Verizon Wireless,80612,40.97,-104.91,"(40.97, -104.91)",1072
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80603,39.909999999999997,-104.81,"(39.91, -104.81)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80601,39.97,-104.77,"(39.97, -104.77)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80649,40.19,-104.26,"(40.19, -104.26)",1072
CDMA1xRTT,,-46,Verizon Wireless,Verizon Wireless,80229,39.83,-104.98,"(39.83, -104.98)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80221,39.83,-105.01,"(39.83, -105.01)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80221,39.83,-105,"(39.83, -105.0)",82
CDMA - EvDo rev. A,CDMA,-46,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80204,39.729999999999997,-105,"(39.73, -105.0)",1444
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80110,39.64,-105,"(39.64, -105.0)",1395
CDMA - EvDo rev. A,CDMA,-46,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,CDMA,-46,Verizon Wireless,Verizon Wireless,80104,39.369999999999997,-104.82,"(39.37, -104.82)",3133
,,-46,Verizon Wireless,Verizon Wireless,80206,39.71,-104.95,"(39.71, -104.95)",1444
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81143,38.11,-106.02,"(38.11, -106.02)",1067
CDMA - eHRPD,CDMA,-46,Verizon Wireless,Verizon Wireless,80525,40.479999999999997,-105.06,"(40.48, -105.06)",1012
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40.08,-105.95,"(40.08, -105.95)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80018,39.69,-104.72,"(39.69, -104.72)",1395
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80018,39.65,-104.71,"(39.65, -104.71)",1395
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80022,39.9,-104.77,"(39.9, -104.77)",82
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80112,39.57,-104.88,"(39.57, -104.88)",1395
3G,CDMA,-46,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.95,"(39.7, -104.95)",1444
CDMA - eHRPD,CDMA,-46,Verizon Wireless,Verizon Wireless,80435,39.68,-105.9,"(39.68, -105.9)",1439
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80239,39.770000000000003,-104.84,"(39.77, -104.84)",1444
CDMA - eHRPD,CDMA,-46,Verizon Wireless,Verizon Wireless,80435,39.69,-105.81,"(39.69, -105.81)",1439
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80305,40,-105.26,"(40.0, -105.26)",85
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40.08,-105.94,"(40.08, -105.94)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81003,38.270000000000003,-104.66,"(38.27, -104.66)",34
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81143,38.14,-105.96,"(38.14, -105.96)",1067
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80305,40,-105.26,"(40.0, -105.26)",85
,,-46,AT&T Wireless,AT&T Wireless,81433,37.799999999999997,-107.67,"(37.8, -107.67)",1068
CDMA - eHRPD,CDMA,-46,Sprint,Sprint,80249,39.840000000000003,-104.67,"(39.84, -104.67)",1444
NO DATA,CDMA,-46,Verizon Wireless,Verizon Wireless,80203,39.72,-104.98,"(39.72, -104.98)",1444
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80019,39.75,-104.71,"(39.75, -104.71)",82
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80452,39.82,-105.75,"(39.82, -105.75)",1450
CDMA1xRTT,,-46,Verizon Wireless,Verizon Wireless,81147,37.21,-107.26,"(37.21, -107.26)",1396
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40.049999999999997,-105.92,"(40.05, -105.92)",1450
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80033,39.76,-105.08,"(39.76, -105.08)",1008
,,-46,Verizon Wireless,Verizon Wireless,80120,39.619999999999997,-105.01,"(39.62, -105.01)",1395
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40,-105.9,"(40.0, -105.9)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,39.92,-105.78,"(39.92, -105.78)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40.01,-105.93,"(40.01, -105.93)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80513,40.299999999999997,-104.98,"(40.3, -104.98)",1072
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80863,38.99,-105.05,"(38.99, -105.05)",1071
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80863,39.01,-105.06,"(39.01, -105.06)",1071
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.9,-106.14,"(37.9, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80919,38.92,-104.81,"(38.92, -104.81)",1447
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81089,37.65,-104.79,"(37.65, -104.79)",1006
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.909999999999997,-106.14,"(37.91, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.85,-106.14,"(37.85, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.85,-106.14,"(37.85, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.16,"(37.98, -106.16)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.96,-106.14,"(37.96, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.96,-106.14,"(37.96, -106.14)",1067
CDMA1xEVDORevA,CDMA,-46,Verizon Wireless,Verizon Wireless,81501,39.07,-108.56,"(39.07, -108.56)",1015
CDMA1xEVDORevA,CDMA,-46,Verizon Wireless,Verizon Wireless,81501,39.07,-108.55,"(39.07, -108.55)",1015
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80863,38.99,-105.05,"(38.99, -105.05)",1071
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80863,39.01,-105.06,"(39.01, -105.06)",1071
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.83,-106.14,"(37.83, -106.14)",1067
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,81601,39.51,-107.31,"(39.51, -107.31)",1449
CDMA - 1xRTT,CDMA,-46,Sprint,Sprint,80304,40.020000000000003,-105.28,"(40.02, -105.28)",85
CDMA - eHRPD,CDMA,-46,Sprint,Sprint,80222,39.659999999999997,-104.93,"(39.66, -104.93)",1444
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.950000000000003,-106.14,"(37.95, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.14,"(37.98, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.14,"(37.98, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.909999999999997,-106.14,"(37.91, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.880000000000003,-106.14,"(37.88, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.9,-106.14,"(37.9, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.840000000000003,-106.14,"(37.84, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81052,38.11,-102.61,"(38.11, -102.61)",1064
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81125,37.799999999999997,-106.14,"(37.8, -106.14)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.97,"(40.09, -105.97)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.16,"(37.98, -106.16)",1067
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.97,-106.14,"(37.97, -106.14)",1067
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80033,39.78,-105.06,"(39.78, -105.06)",1008
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40.06,-105.92,"(40.06, -105.92)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.89,"(40.09, -105.89)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,39.92,-105.78,"(39.92, -105.78)",1450
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,81149,37.94,-106.14,"(37.94, -106.14)",1067
CDMA1xEVDORevA,CDMA,-46,Verizon Wireless,Verizon Wireless,81505,39.090000000000003,-108.58,"(39.09, -108.58)",1015
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80222,39.68,-104.94,"(39.68, -104.94)",1444
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80202,39.75,-104.99,"(39.75, -104.99)",1444
CDMA1xEVDORevA,CDMA,-46,Verizon Wireless,Verizon Wireless,80108,39.4,-104.85,"(39.4, -104.85)",3133
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80033,39.78,-105.11,"(39.78, -105.11)",1008
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80033,39.78,-105.11,"(39.78, -105.11)",1008
LTE,CDMA,-46,Verizon Wireless,Verizon Wireless,80020,39.909999999999997,-105.1,"(39.91, -105.1)",86
CDMA1xEVDORevA,,-46,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.89,"(40.09, -105.89)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.14,"(37.98, -106.14)",1067
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80202,39.74,-104.99,"(39.74, -104.99)",1444
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80301,40.03,-105.25,"(40.03, -105.25)",85
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80468,40.06,-106.17,"(40.06, -106.17)",1450
CDMA1xRTT,,-47,Verizon Wireless,Verizon Wireless,80603,39.909999999999997,-104.81,"(39.91, -104.81)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81089,37.65,-104.78,"(37.65, -104.78)",1006
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81401,38.44,-107.86,"(38.44, -107.86)",32
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,81501,39.090000000000003,-108.55,"(39.09, -108.55)",1015
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,81505,39.090000000000003,-108.58,"(39.09, -108.58)",1015
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80304,40.020000000000003,-105.28,"(40.02, -105.28)",85
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,81501,39.06,-108.56,"(39.06, -108.56)",1015
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81149,38,-106.14,"(38.0, -106.14)",1067
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81149,37.979999999999997,-106.14,"(37.98, -106.14)",1067
Unknown,CDMA,-47,Verizon Wireless,Verizon Wireless,81123,37.47,-105.58,"(37.47, -105.58)",1441
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80723,40.25,-103.64,"(40.25, -103.64)",1059
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81149,37.93,-106.14,"(37.93, -106.14)",1067
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80468,40.06,-106.21,"(40.06, -106.21)",1450
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80303,40.01,-105.25,"(40.01, -105.25)",85
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,81501,39.08,-108.55,"(39.08, -108.55)",1015
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,81501,39.07,-108.56,"(39.07, -108.56)",1015
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80229,39.82,-104.97,"(39.82, -104.97)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80229,39.81,-104.98,"(39.81, -104.98)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80229,39.82,-104.97,"(39.82, -104.97)",82
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.06,-105.2,"(40.06, -105.2)",85
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.06,-105.2,"(40.06, -105.2)",85
CDMA - EvDo rev. A,CDMA,-47,Verizon Wireless,Verizon Wireless,80123,39.630000000000003,-105.08,"(39.63, -105.08)",1008
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80033,39.78,-105.11,"(39.78, -105.11)",1008
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.03,-105.25,"(40.03, -105.25)",85
,,-47,AT&T Wireless,AT&T Wireless,80211,39.76,-105,"(39.76, -105.0)",1444
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80903,38.83,-104.82,"(38.83, -104.82)",1447
,,-47,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.94,"(39.7, -104.94)",1444
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80022,39.880000000000003,-104.76,"(39.88, -104.76)",82
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
,,-47,Verizon Wireless,Verizon Wireless,80209,39.700000000000003,-104.95,"(39.7, -104.95)",1444
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80451,40.090000000000003,-106.06,"(40.09, -106.06)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80603,39.9,-104.81,"(39.9, -104.81)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80603,39.909999999999997,-104.81,"(39.91, -104.81)",82
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.81,"(38.83, -104.81)",1447
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.82,"(38.83, -104.82)",1447
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.82,"(38.83, -104.82)",1447
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.82,"(38.83, -104.82)",1447
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80022,39.840000000000003,-104.92,"(39.84, -104.92)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80022,39.909999999999997,-104.8,"(39.91, -104.8)",82
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.06,-105.2,"(40.06, -105.2)",85
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.82,"(38.83, -104.82)",1447
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.81,"(38.83, -104.81)",1447
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.82,"(38.83, -104.82)",1447
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.8,"(38.83, -104.8)",1447
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80903,38.83,-104.82,"(38.83, -104.82)",1447
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80447,40.020000000000003,-105.94,"(40.02, -105.94)",1450
CDMA1xRTT,,-47,Verizon Wireless,Verizon Wireless,80819,38.93,-105.01,"(38.93, -105.01)",1447
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80401,39.74,-105.22,"(39.74, -105.22)",1008
1xEVDO REVA,CDMA,-47,Verizon Wireless,Verizon Wireless,81501,39.06,-108.56,"(39.06, -108.56)",1015
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80221,39.83,-105,"(39.83, -105.0)",82
CDMA1xRTT,,-47,Verizon Wireless,Verizon Wireless,80022,39.880000000000003,-104.76,"(39.88, -104.76)",82
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.06,-105.2,"(40.06, -105.2)",85
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.06,-105.2,"(40.06, -105.2)",85
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80022,39.9,-104.76,"(39.9, -104.76)",82
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.06,-105.2,"(40.06, -105.2)",85
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
,,-47,Verizon Wireless,Verizon Wireless,80202,39.74,-104.98,"(39.74, -104.98)",1444
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80110,39.630000000000003,-105,"(39.63, -105.0)",1395
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.06,-105.2,"(40.06, -105.2)",85
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80301,40.06,-105.2,"(40.06, -105.2)",85
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80002,39.799999999999997,-105.13,"(39.8, -105.13)",1008
CDMA1xEVDORevA,CDMA,-47,Sprint,Sprint,80207,39.76,-104.91,"(39.76, -104.91)",1444
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,80108,39.4,-104.85,"(39.4, -104.85)",3133
3G,,-47,Verizon Wireless,Verizon Wireless,80206,39.71,-104.95,"(39.71, -104.95)",1444
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80209,39.71,-104.98,"(39.71, -104.98)",1444
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80478,39.99,-105.84,"(39.99, -105.84)",1450
CDMA1xRTT,,-47,Verizon Wireless,Verizon Wireless,80640,39.83,-104.94,"(39.83, -104.94)",82
CDMA1xRTT,,-47,Verizon Wireless,Verizon Wireless,80601,39.92,-104.8,"(39.92, -104.8)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80601,39.99,-104.79,"(39.99, -104.79)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80640,39.86,-104.9,"(39.86, -104.9)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80640,39.86,-104.9,"(39.86, -104.9)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80640,39.880000000000003,-104.87,"(39.88, -104.87)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80701,40.29,-103.8,"(40.29, -103.8)",1059
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80701,40.24,-103.89,"(40.24, -103.89)",1059
EDGE,GSM,-47,T-Mobile,T-Mobile,80202,39.74,-104.99,"(39.74, -104.99)",1444
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81055,37.6,-105.18,"(37.6, -105.18)",1006
Unknown,CDMA,-47,Verizon Wireless,Verizon Wireless,81055,37.590000000000003,-105.18,"(37.59, -105.18)",1006
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81144,37.53,-106.04,"(37.53, -106.04)",35
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
EDGE,GSM,-47,T-Mobile,T-Mobile,80202,39.75,-104.99,"(39.75, -104.99)",1444
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81101,37.47,-105.86,"(37.47, -105.86)",83
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80814,38.869999999999997,-105.15,"(38.87, -105.15)",1071
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80814,38.950000000000003,-105.22,"(38.95, -105.22)",1071
CDMA - EvDo rev. A,CDMA,-47,Verizon Wireless,Verizon Wireless,80612,40.79,-104.98,"(40.79, -104.98)",1012
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80640,39.880000000000003,-104.88,"(39.88, -104.88)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80640,39.880000000000003,-104.87,"(39.88, -104.87)",82
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80459,40.380000000000003,-106.58,"(40.38, -106.58)",1450
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80439,39.74,-105.4,"(39.74, -105.4)",1439
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80260,39.840000000000003,-104.99,"(39.84, -104.99)",82
,,-47,Verizon Wireless,Verizon Wireless,80234,39.880000000000003,-104.98,"(39.88, -104.98)",82
