"stateabbrv","statename","stfips","areaname","areatype","area","periodyear","periodtype","pertypdesc","period","indcodty","indcode","indcodetitle","occodetype","occodetydesc","codetitle","wagesource","wagesrdesc","ratetype","ratetydesc","empcount","response","mean","entrywg","experience","pct10","pct25","median","pct75","pct90","udpct","udpctwage","udrnglopct","udrnghipct","udrngmean","wpctrelerr","epctrelerr","panelcode"
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Network Systems and Data Communications Analysts","3","Occupational Employment Statistics Survey","1","Hourly wage","30","70","23.58","15.34","27.70","13.86","16.46","19.19","29.35","41.11","0","0.00","0","0","0.00","12.34","28.58",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Network Systems and Data Communications Analysts","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","70","49045.00","31912.00","57612.00","28829.00","34239.00","39909.00","61056.00","85504.00","0","0.00","0","0","0.00","12.34","28.58",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Network Systems and Data Communications Analysts","3","Occupational Employment Statistics Survey","1","Hourly wage","40","64","26.30","18.26","30.32","12.52","21.42","24.67","31.14","39.73","0","0.00","0","0","0.00","7.09","33.61",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Network Systems and Data Communications Analysts","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","64","54705.00","37980.00","63067.00","26036.00","44556.00","51322.00","64777.00","82629.00","0","0.00","0","0","0.00","7.09","33.61",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","90","94","23.93","11.25","30.27","8.91","13.90","24.13","31.86","36.54","0","0.00","0","0","0.00","5.62","19.43",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","90","94","49767.00","23398.00","62951.00","18541.00","28920.00","50193.00","66260.00","75996.00","0","0.00","0","0","0.00","5.62","19.43",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","30","87","31.81","22.01","36.71","19.85","23.41","32.34","36.13","46.62",,,,,,"2.58","18.66",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","87","66157.00","45774.00","76349.00","41291.00","48695.00","67260.00","75157.00","96964.00",,,,,,"2.58","18.66",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","30","50","34.35","27.97","37.54","26.19","29.85","34.33","37.41","43.93","0","0.00","0","0","0.00","2.77","3.99",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","50","71450.00","58182.00","78084.00","54465.00","62095.00","71409.00","77810.00","91376.00","0","0.00","0","0","0.00","2.77","3.99",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","10","67","33.14","23.12","38.15","21.09","25.79","33.83","40.36","44.09",,,,,,"10.65","29.15",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","67","68939.00","48094.00","79361.00","43863.00","53642.00","70373.00","83955.00","91700.00",,,,,,"10.65","29.15",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","1","Hourly wage","30","63","35.65","27.08","39.93","25.97","30.41","34.06","40.80","52.43",,,,,,"5.04","46.26",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Computer Specialists, All Other","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","63","74154.00","56336.00","83063.00","54028.00","63256.00","70853.00","84857.00","109045.00",,,,,,"5.04","46.26",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Network and Computer Systems Administrators*","3","Occupational Employment Statistics Survey","1","Hourly wage","140","75","27.33","16.73","32.63","14.57","19.45","24.88","33.84","41.35",,,,,,"6.06","16.09",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Network and Computer Systems Administrators*","3","Occupational Employment Statistics Survey","4","Annual wage or salary","140","75","56848.00","34808.00","67867.00","30309.00","40464.00","51749.00","70396.00","86000.00",,,,,,"6.06","16.09",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Network and Computer Systems Administrators*","3","Occupational Employment Statistics Survey","1","Hourly wage","190","67","38.40","23.81","45.70","21.88","26.32","34.44","46.95","64.86",,,,,,"8.46","17.57",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Network and Computer Systems Administrators*","3","Occupational Employment Statistics Survey","4","Annual wage or salary","190","67","79874.00","49526.00","95047.00","45521.00","54745.00","71627.00","97665.00","134901.00",,,,,,"8.46","17.57",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Network and Computer Systems Administrators*","3","Occupational Employment Statistics Survey","1","Hourly wage","150","75","28.85","17.70","34.43","16.05","20.16","27.47","34.60","42.78",,,,,,"5.98","9.32",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Network and Computer Systems Administrators*","3","Occupational Employment Statistics Survey","4","Annual wage or salary","150","75","60007.00","36812.00","71605.00","33375.00","41930.00","57148.00","71968.00","88977.00",,,,,,"5.98","9.32",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Network and Computer Systems Administrators*","3","Occupational Employment Statistics Survey","1","Hourly wage","20","83","24.65","16.39","28.78","15.67","17.25","22.09","31.99","35.39",,,,,,"5.94","17.15",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Network and Computer Systems Administrators*","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","83","51267.00","34086.00","59857.00","32604.00","35888.00","45938.00","66542.00","73609.00",,,,,,"5.94","17.15",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Information Security Analysts, Web Developers, and Computer Network Archite","3","Occupational Employment Statistics Survey","1","Hourly wage","80","67","35.49","20.89","42.79","16.82","25.01","37.97","43.54","50.57",,,,,,"7.14","32.36",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Information Security Analysts, Web Developers, and Computer Network Archite","3","Occupational Employment Statistics Survey","4","Annual wage or salary","80","67","73816.00","43455.00","88997.00","34979.00","52021.00","78983.00","90563.00","105185.00",,,,,,"7.14","32.36",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Information Security Analysts, Web Developers, and Computer Network Archite","3","Occupational Employment Statistics Survey","1","Hourly wage","100","72","36.36","23.94","42.57","18.16","29.93","38.33","43.12","46.01",,,,,,"7.13","32.36",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Information Security Analysts, Web Developers, and Computer Network Archite","3","Occupational Employment Statistics Survey","4","Annual wage or salary","100","72","75627.00","49794.00","88543.00","37773.00","62250.00","79731.00","89698.00","95701.00",,,,,,"7.13","32.36",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","330","74","32.41","18.44","39.40","16.18","22.01","28.94","39.07","53.01",,,,,,"6.35","19.12",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","330","74","67414.00","38347.00","81948.00","33660.00","45787.00","60205.00","81267.00","110269.00",,,,,,"6.35","19.12",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","310","75","30.90","16.69","38.00","13.03","20.93","28.52","38.02","49.04","0","0.00","0","0","0.00","4.84","10.66",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","310","75","64272.00","34715.00","79050.00","27112.00","43531.00","59329.00","79074.00","102008.00","0","0.00","0","0","0.00","4.84","10.66",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","810","78","34.82","22.39","41.03","19.85","25.02","30.22","40.62","53.18",,,,,,"4.88","6.25",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","810","78","72416.00","46563.00","85342.00","41289.00","52032.00","62850.00","84491.00","110609.00",,,,,,"4.88","6.25",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","190","86","27.22","17.93","31.87","16.34","20.14","25.25","33.43","42.26","0","0.00","0","0","0.00","3.93","9.40",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","190","86","56619.00","37293.00","66282.00","33979.00","41883.00","52524.00","69545.00","87894.00","0","0.00","0","0","0.00","3.93","9.40",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","1410","85","35.45","21.34","42.51","19.49","25.13","33.06","42.94","55.69",,,,,,"3.05","9.80",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","1410","85","73741.00","44388.00","88417.00","40546.00","52263.00","68775.00","89316.00","115830.00",,,,,,"3.05","9.80",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","1640","83","31.36","17.66","38.21","16.16","21.18","29.13","38.00","49.44","0","0.00","0","0","0.00","5.24","6.39",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","1640","83","65225.00","36736.00","79470.00","33615.00","44054.00","60588.00","79047.00","102839.00","0","0.00","0","0","0.00","5.24","6.39",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","1","Hourly wage","140","85","30.73","19.30","36.45","18.21","22.27","30.56","37.27","47.11",,,,,,"3.96","14.98",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architecture and Engineering Occupations","3","Occupational Employment Statistics Survey","4","Annual wage or salary","140","85","63924.00","40153.00","75810.00","37876.00","46320.00","63561.00","77528.00","97994.00",,,,,,"3.96","14.98",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architects, Except Landscape and Naval","3","Occupational Employment Statistics Survey","1","Hourly wage","230","77","39.61","25.31","46.77","24.39","27.70","33.12","43.77","55.26",,,,,,"14.76","18.56",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Architects, Except Landscape and Naval","3","Occupational Employment Statistics Survey","4","Annual wage or salary","230","77","82396.00","52641.00","97274.00","50741.00","57612.00","68885.00","91038.00","114934.00",,,,,,"14.76","18.56",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Landscape Architects","3","Occupational Employment Statistics Survey","1","Hourly wage","20","75","23.54","16.90","26.86","15.96","17.87","24.24","28.11","32.05",,,,,,"8.19","44.53",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Landscape Architects","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","75","48957.00","35149.00","55862.00","33198.00","37177.00","50429.00","58476.00","66673.00",,,,,,"8.19","44.53",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Cartographers and Photogrammetrists","3","Occupational Employment Statistics Survey","1","Hourly wage","40","83","31.38","21.81","36.17","20.39","23.95","30.09","40.26","45.16","0","0.00","0","0","0.00","10.40","18.24",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Cartographers and Photogrammetrists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","83","65270.00","45355.00","75227.00","42416.00","49817.00","62579.00","83751.00","93930.00","0","0.00","0","0","0.00","10.40","18.24",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cartographers and Photogrammetrists","3","Occupational Employment Statistics Survey","1","Hourly wage","20","67","31.89","24.48","35.60","23.31","25.68","30.76","39.30","43.51",,,,,,"10.36","44.48",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Cartographers and Photogrammetrists","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","67","66338.00","50925.00","74045.00","48494.00","53406.00","63974.00","81751.00","90499.00",,,,,,"10.36","44.48",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","1","Hourly wage","160","91","27.50","19.39","31.55","17.83","22.65","26.61","32.43","39.70",,,,,,"5.11","15.94",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","4","Annual wage or salary","160","91","57193.00","40321.00","65628.00","37094.00","47102.00","55354.00","67456.00","82569.00",,,,,,"5.11","15.94",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","1","Hourly wage","130","93","27.32","19.22","31.37","19.01","21.85","26.88","31.89","39.01","0","0.00","0","0","0.00","6.34","16.79",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","4","Annual wage or salary","130","93","56829.00","39987.00","65249.00","39542.00","45448.00","55905.00","66329.00","81136.00","0","0.00","0","0","0.00","6.34","16.79",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","1","Hourly wage","40","86","29.31","19.18","34.37","14.48","22.59","26.79","32.02","37.39",,,,,,"8.53","33.65",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","86","60963.00","39896.00","71496.00","30109.00","46997.00","55733.00","66610.00","77769.00",,,,,,"8.53","33.65",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","1","Hourly wage","10","50","25.21","18.97","28.33","17.49","19.90","23.71","27.13","36.84","0","0.00","0","0","0.00","11.47","37.13",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","50","52434.00","39466.00","58919.00","36386.00","41397.00","49313.00","56430.00","76626.00","0","0.00","0","0","0.00","11.47","37.13",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","1","Hourly wage","20","86","25.25","18.82","28.46","18.32","21.49","25.96","28.81","31.62","0","0.00","0","0","0.00","6.38","23.32",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","86","52512.00","39150.00","59193.00","38096.00","44704.00","53990.00","59934.00","65774.00","0","0.00","0","0","0.00","6.38","23.32",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","1","Hourly wage","10","67","22.69","16.01","26.03","15.13","19.67","23.72","27.28","29.57",,,,,,"6.42","34.45",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Surveyors","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","67","47193.00","33310.00","54135.00","31461.00","40922.00","49329.00","56745.00","61508.00",,,,,,"6.42","34.45",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","70","88","37.68","22.40","45.33","20.85","24.31","35.43","43.76","64.95",,,,,,"13.73","6.28",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","70","88","78380.00","46588.00","94276.00","43364.00","50567.00","73701.00","91018.00","135087.00",,,,,,"13.73","6.28",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","70","82","35.01","21.89","41.57","20.68","24.20","34.22","42.46","54.91","0","0.00","0","0","0.00","7.56","24.56",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","70","82","72822.00","45526.00","86470.00","43017.00","50342.00","71180.00","88312.00","114213.00","0","0.00","0","0","0.00","7.56","24.56",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","30","73","28.29","19.74","32.56","19.03","21.69","28.81","33.27","38.78","0","0.00","0","0","0.00","7.65","21.11",
"CO","Colorado","8","Central  Colorado","30","80004","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","73","58833.00","41058.00","67721.00","39593.00","45113.00","59923.00","69206.00","80666.00","0","0.00","0","0","0.00","7.65","21.11",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","130","73","37.75","26.57","43.34","25.19","28.20","37.11","43.41","53.17",,,,,,"4.47","18.30",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","130","73","78510.00","55257.00","90137.00","52387.00","58648.00","77193.00","90290.00","110590.00",,,,,,"4.47","18.30",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","320","86","33.95","25.59","38.14","23.48","27.66","32.57","40.60","47.85","0","0.00","0","0","0.00","2.77","16.91",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","320","86","70626.00","53222.00","79328.00","48848.00","57536.00","67746.00","84445.00","99537.00","0","0.00","0","0","0.00","2.77","16.91",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","270","84","37.04","27.35","41.88","25.08","29.93","35.28","43.99","52.42",,,,,,"2.70","20.00",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","270","84","77035.00","56878.00","87113.00","52174.00","62255.00","73386.00","91506.00","109028.00",,,,,,"2.70","20.00",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","50","67","33.22","24.46","37.60","23.19","26.32","31.90","38.41","48.76",,,,,,"6.05","31.06",
"CO","Colorado","8","Central  Colorado","30","80004","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Civil Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","50","67","69097.00","50866.00","78213.00","48234.00","54742.00","66358.00","79889.00","101424.00",,,,,,"6.05","31.06",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","20","86","34.29","24.84","39.01","23.69","26.98","33.98","42.37","45.55",,,,,,"5.36","21.91",
"CO","Colorado","8","North Central  Colorado","30","80003","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","86","71314.00","51658.00","81143.00","49282.00","56116.00","70683.00","88127.00","94738.00",,,,,,"5.36","21.91",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","30","89","44.69","31.17","51.44","29.49","32.97","40.32","47.98","56.52","0","0.00","0","0","0.00","11.21","16.43",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","89","92945.00","64842.00","106996.00","61348.00","68582.00","83870.00","99800.00","117558.00","0","0.00","0","0","0.00","11.21","16.43",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","10","75","39.31","33.11","42.41","31.74","34.62","39.06","43.97","48.53",,,,,,"5.65","48.50",
"CO","Colorado","8","Eastern and Southern Colorado","30","80001","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electrical Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","75","81769.00","68876.00","88215.00","66012.00","72005.00","81238.00","91465.00","100953.00",,,,,,"5.65","48.50",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electronics Engineers, Except Computer","3","Occupational Employment Statistics Survey","1","Hourly wage","10","100","33.80","24.39","38.50","23.14","25.56","32.03","40.22","51.13",,,,,,"10.79","37.43",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Electronics Engineers, Except Computer","3","Occupational Employment Statistics Survey","4","Annual wage or salary","10","100","70296.00","50740.00","80075.00","48135.00","53165.00","66626.00","83656.00","106360.00",,,,,,"10.79","37.43",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Environmental Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","40","91","38.44","29.69","42.81","28.41","31.35","36.97","44.81","51.72","0","0.00","0","0","0.00","12.45","46.50",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Environmental Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","40","91","79947.00","61758.00","89042.00","59096.00","65212.00","76890.00","93196.00","107588.00","0","0.00","0","0","0.00","12.45","46.50",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","3","Occupational Employment Statistics Survey","1","Hourly wage","20","88","27.70","20.66","31.22","19.54","21.15","24.83","32.79","41.41","0","0.00","0","0","0.00","4.93","9.92",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","88","57610.00","42971.00","64930.00","40650.00","43997.00","51641.00","68203.00","86143.00","0","0.00","0","0","0.00","4.93","9.92",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","3","Occupational Employment Statistics Survey","1","Hourly wage","20","100","31.31","21.79","36.08","20.49","22.98","28.83","35.72","48.21",,,,,,"2.49","9.74",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","3","Occupational Employment Statistics Survey","4","Annual wage or salary","20","100","65132.00","45313.00","75041.00","42613.00","47796.00","59963.00","74302.00","100275.00",,,,,,"2.49","9.74",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","30","67","46.78","33.82","53.25","31.22","38.40","46.73","56.88","67.02",,,,,,"3.32","22.78",
"CO","Colorado","8","Western Colorado","30","80002","2011","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Engineers","3","Occupational Employment Statistics Survey","4","Annual wage or salary","30","67","97292.00","70352.00","110763.00","64948.00","79862.00","97200.00","118318.00","139412.00",,,,,,"3.32","22.78",
"CO","Colorado","8","Western Colorado","30","80002","2009","1","Annual","0","10","0","Total All","8","SOC 2000","Industrial Engineers","3","Occupational Employment Statistics Survey","1","Hourly wage","20","80","43.88","20.92","55.36","20.01","22.19","49.61","60.81","67.22","0","0.00","0","0","0.00","6.05","22.42",
