"devicenettype","devicenetworktype","deviceroaming","devicesignalstrength","latencyaverage","latencystatus","downloadspeed","downloadstatus","islatency","uploadspeed","uploadstatus","devicenetop","devicesimop","addresszip","latitude","longitude","location"
"1xEVDO REVA","GSM","false","-57","296.60000000000002","success","5037.82","success","false","536.47","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-55","117","success","13311.11","success","false","952.03","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-55","218.2","success","7005","success","false","682.84","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-55","234.2","success","6326.17","success","false","590.67999999999995","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-55","281.2","success","5765.8","success","false","556.79999999999995","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-55","304.39999999999998","success","4540.79","success","false","521.51","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-55","318.8","success","1328.83","success","false","354.82","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-55","381.6","success","1629.97","success","false","396.67","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-55","483","success","186.38","success","false","168.71","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-53","235.8","success","6281.12","success","false","621.82000000000005","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-53","284","success","5998.92","success","false","563.47","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-51",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-51","137.19999999999999","success","13366.96","success","false","947.37","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-51","147.19999999999999","success","13669.25","success","false","920.74","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-51","147.4","success","13672.43","success","false","879.85","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","149.4","success","8294.65","success","false","959.63","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-51","150.4","success","10158.200000000001","success","false","843.92","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-51","151","success","7562.07","success","false","1091.25","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","151.4","success","13353.3","success","false","883.38","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-51","185.6","success","3678.82","success","false","769.73","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","190.2","success","2414.4899999999998","success","false","450.39","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-51","228.6","success","8358.33","success","false","672.29","success","Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-51","233.6","success","6661.27","success","false","706.63","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-51","243.4","success","1827.27","success","false","443.38","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-51","251.2","success","8023.33","success","false","693.16","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-51","282.8","success","5147.4399999999996","success","false","550.72","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","287.8","success","5949.05","success","false","529.97","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-51","288.8","success","5483.9","success","false","516.54999999999995","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.86","(38.83, -104.86)"
"1xEVDO REVA","GSM","false","-51","293.39999999999998","success","5785.21","success","false","547.66999999999996","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-51","304","success","5766.13","success","false","535.41","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-51","304.39999999999998","success","3733.78","success","false","549.36","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-51","305.8","success","5305.04","success","false","540.74","success","Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-51","329","success","4471.84","success","false","525.80999999999995","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-51","386","success","2993.71","success","false","454.78","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-51","386.4","success","2713.3","success","false","466.75","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-51","392.4","success","4656.6400000000003","success","false","440.18","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-51","400.8","success","4106.4399999999996","success","false","384.88","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-51","441.2","success","953.71","success","false","277.61","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.87","(38.85, -104.87)"
"1xEVDO REVA","GSM","false","-51","457.8","success","909.63","success","false","293.58","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-51","470.8","success","2354.31","success","false","344.84","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-51","480","success","3388.91","success","false","355.67","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-113","194","success","1732.56","success","false","8.77","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-113","233.2","success","396.67","success","false","255.94","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.84","(38.79, -104.84)"
"1xEVDO REVA","GSM","false","-113","366.4","success","15.17","success","false","371.33","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.89","(38.79, -104.89)"
"1xEVDO REVA","GSM","false","-113","683.4","success","159.35","success","false","43.5","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.83","(38.79, -104.83)"
"1xEVDO REVA","GSM","false","-113","1072.8","success","504.98","success","false","180.96","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-107",,"error","134.49","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80906","38.79","-104.83","(38.79, -104.83)"
"1xEVDO REVA","GSM","false","-107","653.6","success","131.46","success","false","20.37","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.83","(38.79, -104.83)"
"1xEVDO REVA","GSM","false","-105","516.4","success","539.27","success","false","170.8","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.86","(38.79, -104.86)"
"1xEVDO REVA","GSM","false","-105","558.79999999999995","success","209.4","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80906","38.79","-104.88","(38.79, -104.88)"
"1xEVDO REVA","GSM","false","-103",,"error","216.17","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80906","38.79","-104.89","(38.79, -104.89)"
"1xEVDO REVA","GSM","false","-103","685","success","290.16000000000003","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80906","38.79","-104.87","(38.79, -104.87)"
"1xEVDO REVA","GSM","false","-97","243","success","548.16","success","false","71.48","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-97","2417","success","162.07","success","false","120.87","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.86","(38.79, -104.86)"
"1xEVDO REVA","GSM","false","-95","373.4","success","597.04999999999995","success","false","101.55","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.86","(38.79, -104.86)"
"1xEVDO REVA","GSM","false","-95","386.6","success","439.33","success","false","102.1","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-95","2411.1999999999998","success","21.38","success","false","0","error","Verizon Wireless","Verizon Wireless","80906","38.79","-104.86","(38.79, -104.86)"
"1xEVDO REVA","GSM","false","-93","282","success","1048.8499999999999","success","false","375.41","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.84","(38.78, -104.84)"
"1xEVDO REVA","GSM","false","-93","516.20000000000005","success","150","success","false","24.33","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.83","(38.79, -104.83)"
"1xEVDO REVA","GSM","false","-93","1536.8","success","167.24","success","false","39.479999999999997","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.85","(38.76, -104.85)"
"1xEVDO REVA","GSM","false","-91","247.2","success","683.81","success","false","166.47","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.84","(38.79, -104.84)"
"1xEVDO REVA","GSM","false","-91","249.4","success","976.18","success","false","361.98","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-91","320.39999999999998","success","360.03","success","false","93.1","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-91","509.8","success","953.94","success","false","278.08999999999997","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-91","540.20000000000005","success","355.19","success","false","79.099999999999994","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.83","(38.78, -104.83)"
"1xEVDO REVA","GSM","false","-91","1476.2","success","131.6","success","false","0","error","Verizon Wireless","Verizon Wireless","80906","38.79","-104.86","(38.79, -104.86)"
"1xEVDO REVA","GSM","false","-89","216.4","success","741.31","success","false","400.2","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-89","276.39999999999998","success","338.8","success","false","259.01","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.82","(38.78, -104.82)"
"1xEVDO REVA","GSM","false","-89","282","success","423.76","success","false","159.04","success","Verizon Wireless","Verizon Wireless","80906","38.81","-104.86","(38.81, -104.86)"
"1xEVDO REVA","GSM","false","-89","374.8","success","944.2","success","false","195.71","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-89","546.4","success","246.94","success","false","0","error","Verizon Wireless","Verizon Wireless","80906","38.79","-104.87","(38.79, -104.87)"
"1xEVDO REVA","GSM","false","-87","229.6","success","447.13","success","false","229.97","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-87","387.6","success","660.68","success","false","163.59","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-87","464.8","success","228.51","success","false","232.43","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.8","(38.78, -104.8)"
"1xEVDO REVA","GSM","false","-87","565.20000000000005","success","341.37","success","false","336.8","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-85","205","success","392.46","success","false","29.65","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.84","(38.79, -104.84)"
"1xEVDO REVA","GSM","false","-85","606.6","success","723.07","success","false","238.82","success","Verizon Wireless","Verizon Wireless","80906","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-85","1076.5999999999999","success","165.95","success","false","142.41","success","Verizon Wireless","Verizon Wireless","80906","38.81","-104.85","(38.81, -104.85)"
"1xEVDO REVA","GSM","false","-83","213","success","1493.18","success","false","413.12","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-83","235.8","success","2145.7199999999998","success","false","411.21","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-83","305.8","success","488.04","success","false","379.1","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-83","378.6","success","662.27","success","false","273.36","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-83","379.4","success","719.02","success","false","264.89","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.81","(38.79, -104.81)"
"1xEVDO REVA","GSM","false","-83","409.6","success","1396.8","success","false","329.29","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-83","440","success","105.05","success","false","24.2","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.82","(38.78, -104.82)"
"1xEVDO REVA","GSM","false","-83","475.4","success","271.3","success","false","222.44","success","Verizon Wireless","Verizon Wireless","80906","38.75","-104.84","(38.75, -104.84)"
"1xEVDO REVA","GSM","false","-83","498.6","success","220.98","success","false","299.22000000000003","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.77","(38.79, -104.77)"
"1xEVDO REVA","GSM","false","-83","524.6","success","346.18","success","false","283.79000000000002","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-83","580","success","1385.03","success","false","251.42","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-83","1233.8","success","486.46","success","false","198.27","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.78","(38.77, -104.78)"
"1xEVDO REVA","GSM","false","-81",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.78","(38.77, -104.78)"
"1xEVDO REVA","GSM","false","-81","241.4","success","1266.1500000000001","success","false","440.81","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.85","(38.8, -104.85)"
"1xEVDO REVA","GSM","false","-81","347.8","success","937.62","success","false","313.86","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-81","353.4","success","772.82","success","false","333.67","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.77","(38.79, -104.77)"
"1xEVDO REVA","GSM","false","-81","424.6","success","522.89","success","false","134.74","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.86","(38.8, -104.86)"
"1xEVDO REVA","GSM","false","-81","445.8","success","252.92","success","false","57.12","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.8","(38.78, -104.8)"
"1xEVDO REVA","GSM","false","-81","461.6","success","708.24","success","false","311.41000000000003","success","Verizon Wireless","Verizon Wireless","80906","38.82","-104.87","(38.82, -104.87)"
"1xEVDO REVA","GSM","false","-81","484.4","success","436.98","success","false","259.89999999999998","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-79","399","success","664.99","success","false","350.84","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-77","246.6","success","1145.28","success","false","378.14","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.8","(38.77, -104.8)"
"1xEVDO REVA","GSM","false","-77","246.8","success","1894.94","success","false","457.76","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-77","255.6","success","897.01","success","false","126.63","success","Verizon Wireless","Verizon Wireless","80906","38.83","-104.88","(38.83, -104.88)"
"1xEVDO REVA","GSM","false","-77","264.60000000000002","success","1078.3699999999999","success","false","149.22","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.81","(38.79, -104.81)"
"1xEVDO REVA","GSM","false","-77","360.6","success","978.45","success","false","269.10000000000002","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-77","374","success","724.84","success","false","337.53","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.81","(38.79, -104.81)"
"1xEVDO REVA","GSM","false","-77","518.4","success","2107.1799999999998","success","false","343.54","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.86","(38.79, -104.86)"
"1xEVDO REVA","GSM","false","-77","777.4","success","111.88","success","false","23.86","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.81","(38.76, -104.81)"
"1xEVDO REVA","GSM","false","-77","1023","success","201.18","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80906","38.79","-104.86","(38.79, -104.86)"
"1xEVDO REVA","GSM","false","-75","138.19999999999999","success","4739.97","success","false","818.71","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-75","180","success","1954.17","success","false","969.37","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-75","186.4","success","1724.67","success","false","162.91","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-75","190.2","success","1595.58","success","false","441.27","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-75","212.2","success","723.87","success","false","387.44","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.79","(38.8, -104.79)"
"1xEVDO REVA","GSM","false","-75","232.6","success","525.23","success","false","222.52","success","Verizon Wireless","Verizon Wireless","80906","38.81","-104.86","(38.81, -104.86)"
"1xEVDO REVA","GSM","false","-75","244.2","success","1328.88","success","false","498.85","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-75","244.8","success","1567.9","success","false","379.48","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.77","(38.79, -104.77)"
"1xEVDO REVA","GSM","false","-75","292","success","669.34","success","false","377.32","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-75","310.39999999999998","success","1166.8499999999999","success","false","333.48","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-75","365.4","success","1534.04","success","false","235.78","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-75","389.2","success","311.99","success","false","106.12","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.8","(38.76, -104.8)"
"1xEVDO REVA","GSM","false","-75","419.8","success","990.55","success","false","401.39","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-75","434.8","success","252.16","success","false","116.11","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.79","(38.78, -104.79)"
"1xEVDO REVA","GSM","false","-75","467.8","success","797.51","success","false","319.63","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.77","(38.79, -104.77)"
"1xEVDO REVA","GSM","false","-75","536.79999999999995","success","405.6","success","false","296.52","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-75","584.79999999999995","success","267.45999999999998","success","false","0","error","Verizon Wireless","Verizon Wireless","80906","38.78","-104.81","(38.78, -104.81)"
"1xEVDO REVA","GSM","false","-75","643.79999999999995","success","714.91","success","false","167.39","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-75","1379.6","success","100.98","success","false","48.94","success","Verizon Wireless","Verizon Wireless","80906","38.74","-104.84","(38.74, -104.84)"
"1xEVDO REVA","GSM","false","-73","134.4","success","10424.620000000001","success","false","866.6","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-73","246.6","success","1262.25","success","false","405.98","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-73","256.60000000000002","success","753.81","success","false","370.11","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-73","268.2","success","858.23","success","false","345.01","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.79","(38.8, -104.79)"
"1xEVDO REVA","GSM","false","-73","277.2","success","1539.7","success","false","669.88","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.86","(38.79, -104.86)"
"1xEVDO REVA","GSM","false","-73","285","success","5257.91","success","false","538.41","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.82","(38.77, -104.82)"
"1xEVDO REVA","GSM","false","-73","296.39999999999998","success","4556.87","success","false","533.41","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-73","322.60000000000002","success","1496.97","success","false","52.66","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.81","(38.78, -104.81)"
"1xEVDO REVA","GSM","false","-73","387.6","success","996.41","success","false","276.91000000000003","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-73","392.4","success","658.27","success","false","297.41000000000003","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-73","465","success","1228.3599999999999","success","false","249.8","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-73","756","success","3606.56","success","false","543.01","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-71","133.4","success","11448.59","success","false","853.43","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-71","140.80000000000001","success","3403.98","success","false","630.26","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-71","142.6","success","11060.04","success","false","868.72","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.84","(38.79, -104.84)"
"1xEVDO REVA","GSM","false","-71","278.2","success","2135.9899999999998","success","false","396.04","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.81","(38.77, -104.81)"
"1xEVDO REVA","GSM","false","-71","283.60000000000002","success","4136.93","success","false","564.29999999999995","success","Verizon Wireless","Verizon Wireless","80906","38.770000000000003","-104.82","(38.77, -104.82)"
"1xEVDO REVA","GSM","false","-71","309","success","700.95","success","false","293.61","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.79","(38.79, -104.79)"
"1xEVDO REVA","GSM","false","-71","361.8","success","1376.65","success","false","300.04000000000002","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-71","380.8","success","1284.33","success","false","216.53","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.81","(38.76, -104.81)"
"1xEVDO REVA","GSM","false","-71","402.6","success","1246.3900000000001","success","false","299.27","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-71","674.4","success","202.71","success","false","56.8","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.81","(38.79, -104.81)"
"1xEVDO REVA","GSM","false","-69","109.4","success","12828.85","success","false","978.01","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-69","148.80000000000001","success","8703.84","success","false","803","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-69","166","success","3827.87","success","false","855.56","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-69","266.2","success","242.75","success","false","154.63999999999999","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.81","(38.79, -104.81)"
"1xEVDO REVA","GSM","false","-69","312.2","success","898.4","success","false","496.86","success","Verizon Wireless","Verizon Wireless","80906","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-69","350","success","1085.98","success","false","374.44","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-69","363.2","success","3322.28","success","false","459.72","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-69","376","success","2384.08","success","false","336.12","success","Verizon Wireless","Verizon Wireless","80906","38.78","-104.79","(38.78, -104.79)"
"1xEVDO REVA","GSM","false","-69","404.2","success","2783.59","success","false","506.28","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.82","(38.79, -104.82)"
"1xEVDO REVA","GSM","false","-69","410.4","success","312.08999999999997","success","false","136.4","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.78","(38.79, -104.78)"
"1xEVDO REVA","GSM","false","-69","519.4","success","475.31","success","false","195.26","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-69","580","success","974.54","success","false","289.45999999999998","success","Verizon Wireless","Verizon Wireless","80906","38.76","-104.78","(38.76, -104.78)"
"1xEVDO REVA","GSM","false","-69","673","success","244.41","success","false","514.91999999999996","success","Verizon Wireless","Verizon Wireless","80906","38.79","-104.85","(38.79, -104.85)"
"1xEVDO REVA","GSM","false","-69","2027","success","127.14","success","false","27.34","success","Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.85","(38.8, -104.85)"
"1xEVDO REVA","GSM","false","-67",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80906","38.78","-104.77","(38.78, -104.77)"
"1xEVDO REVA","GSM","false","-67",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80906","38.799999999999997","-104.82","(38.8, -104.82)"
