"the_geom","irisyear","dvmt","fips","route","segmid","length_","hpmsid","fipscounty","funcclassi","govlevel","adminclass","population","urban","uabname","naaqsid","nhsdesig","specialsys","access_","trkrestric","priiri","priiridate","pripsi","prirutting","prifaultin","prifatigue","pritranscr","prislabcra","hutf_projy","builtyr","hutf_inspy","priyrrehab","pritreatme","prisurf","prisurfwd","thrulnqty","prithrulnw","operation","rrxid","strid","region","tprid","terrain","forestrout","routesign","routesignq","jursplit","routename","fromfeatur","segmdir","tofeature","segmprefix","countstati","aadt","countyear","volumegrou","aadtyr","aadtderiv","dhv","dd","aadtsingle","aadtcomb","pctpksu","pctpkcomb","pctoffpksu","pctoffpkco","yr20factor","hovtype","hovlnqty","tollid","tolltype","tollcharge","hpms_yradd","hpms_yrins","rigidthick","flexthick","basetype","basethick","median","medianwd","priinshldw","prioutshld","prioutsh_1","secinshldw","curves_a","curves_b","curves_c","curves_d","curves_e","curves_f","grades_a","grades_b","grades_c","grades_d","grades_e","grades_f","pkpark","widenobsta","widenfeas","sightdist","speedlim","intersecti","ltturnln","rtturnln","signaltype","greentime","signalqty","stopqty","nonctrlqty","roadterrai","lrsroute","frommeas","tomeas","gisid","fundid","shape_leng"
"MULTILINESTRING ((-105.0149868247902 40.008920724700296, -105.01495354942544 40.00892042942301, -105.01475619998456 40.0089274057706, -105.0145597986566 40.00894395118512, -105.01436515819304 40.00897001601672, -105.01417305031988 40.009005452644516, -105.0139842277383 40.009050160756196, -105.0137994636388 40.009103938681484, -105.01361945213219 40.00916658701648, -105.0134449546932 40.00923782751742, -105.01327666544337 40.00931742362247, -105.01311526824078 40.00940502727785, -105.01296133124988 40.00950027918317, -105.01281554713762 40.00960282227833, -105.01248282849404 40.00989808230646, -105.01231926284703 40.01004320581269, -105.01219845370645 40.01018498533969))","2015","198","24950","SKYLINE  DR","200.0","0.18",,"123","5","4","2","3","46126",,"0","0","0","3","0","0.0",,"4.0",,,,,,"2003","2003","2003",,"0.0","1","32.0","2.0","12.0","2",,,"4","13","1",,"0","0","0","SKYLINE DR","AZALEA WY","E","HOLLY DR",,"107465","1100","2015","2","2015","0","11.0","57.0","10.0","0.0","0.0","0.0","1.3","0.0","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","123-0-2013-2608","0.46","0.64","24950SKYLINE  DR  200","FedAid","288.6775777541307"
"MULTILINESTRING ((-102.80521965907788 40.860901818630126, -102.8053068816816 40.86497209714504, -102.80541290518943 40.87234053174738, -102.80541326888208 40.872369528112614))","2015","166","75","81.0","900.0","0.79",,"75","5","2","1","1","99999",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1996",,"0.0","1","22.0","2.0","11.0","2",,,"4","6","2",,"0","0","0","81.0","NCL","N","CR 60.5",,"200802","210.0","2013","1","2015","2","11.5","62.0","10.0","10.0","0.5","0.4","5.0","5.2","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","075-0-2013-0815","0.0","0.79","075  81.0         900","FedAid","1273.639984552619"
"MULTILINESTRING ((-105.02746375359754 39.76558081807924, -105.02759121856279 39.765580403790665, -105.02975850169601 39.76559257382697))","2015","110","20000","W35TH    AV","3101.0","0.12","031-9548-000","31","5","4","1","4","23527",,"24","0","0","3","0","145.0","2014-04-22T00:00:00.000","2.5","0.0",,"71.0",,,"1998","1995","1997",,"0.0","1","34.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","W 35TH AVE","N GROVE ST","W","N IRVING ST","W","106009","920.0","2015","2","2015","0","17.0","63.0","10.0","2.0","0.1","0.1","1.2","0.2","1.15",,,,,,,"2002",,,"0.0",,"1","0.0","0.0","7","0.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0",,"2.0",,"25.0","FEDERAL BD (SH287)","5.0","5.0","2.0","11.0","1.0","0.0","1.0","0","031-0-2013-4092","1.38","1.5","20000W35TH    AV 3101","FedAid","196.55218911060567"
"MULTILINESTRING ((-108.6639229957098 39.128040967840796, -108.66392953105033 39.1299239023127))","2015","129","31660","21       RD","850.0","0.13",,"77","5","4","1","1","99999",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1997",,"0.0","1","20.0","2.0","10.0","2",,,"3","5","2",,"0","0","2","21 RD","CL-GJ (849 21.00 RD)","N","CL-GJ (857 21.00 RD)",,"200048","990.0","2015","2","2015","0","11.0","57.0","40.0","40.0","0.4","0.3","4.0","3.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","077-0-2013-2535","0.0","0.13","3166021       RD  850","FedAid","209.2149205053587"
"MULTILINESTRING ((-104.73500325075042 40.30467929271316, -104.73494810174783 40.304680110106524, -104.73493842384819 40.304680247849554, -104.73493237939314 40.3046803331036, -104.73471362354768 40.304683596468216, -104.73456244948474 40.30469084007144, -104.73446048793251 40.304695696355886, -104.73431713171722 40.30470261184937, -104.73424004856712 40.3047062660171, -104.7341554139879 40.30470943654996, -104.73407082641364 40.304712621769056, -104.73394415116337 40.30471716289822, -104.73383430030988 40.304720653595695, -104.73373286421848 40.30472390228554, -104.73359859846697 40.304728162044306, -104.7335308396382 40.304730306752894, -104.73338048253648 40.30473547292063, -104.733006381902 40.30474748787426, -104.73273455193545 40.30475610829374, -104.7322988614599 40.30477172541062, -104.73201476486159 40.30478114123266, -104.73167365598594 40.30479158859688, -104.7315473979655 40.30479544110911, -104.7313902388766 40.30480024204811, -104.73118039000262 40.30480698461676, -104.73104149418677 40.30481141196164, -104.73094006372308 40.3048146582156, -104.7308076001082 40.30481877365081, -104.73072537578997 40.30482128622398, -104.7305609947993 40.30482631135255, -104.73042777824976 40.30483036716495, -104.7302001341413 40.30483883006272, -104.73006094950131 40.30484409454873, -104.7298214033734 40.30485304358736, -104.72947474853397 40.30486933770316, -104.72927858425132 40.30487552884514, -104.72897599316707 40.30488515519577, -104.72877382849636 40.30489215352468, -104.72865740901082 40.30489608450763, -104.72856861347977 40.30489903961058, -104.7283542069423 40.30490616839981, -104.7282215331556 40.304910524757716, -104.72796260208462 40.30491880614389, -104.7278044772602 40.30492403801817, -104.72752770282976 40.30493320215554, -104.72735758772511 40.30494001672011, -104.72708682319252 40.304951446292826, -104.72691578558367 40.304958657819675, -104.72664830956954 40.30497018309505, -104.72656537345331 40.30497367191809, -104.72637555547486 40.304981395709405, -104.72632929627333 40.30498410958594, -104.72625414921043 40.30498896012377, -104.7261847036609 40.304993419814075, -104.72613349041369 40.3049968268658, -104.7260321844783 40.305003713376905, -104.72595669091172 40.305009122604304, -104.72588671433819 40.305014666479686, -104.72576754753496 40.305024219989676, -104.72573020365525 40.30502731738328, -104.7256297201249 40.30503560193451, -104.72555443416019 40.305042036200625, -104.7254789890828 40.30504852860072, -104.72542163097599 40.30505353792743, -104.72537625813362 40.30505783803875, -104.72532155126059 40.305063791703446))","2015","714","123","44","725.0","0.51",,"123","5","2","1","1","99999",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","2004",,"0.0","1","22.0","2.0","11.0","2",,,"4","13","2",,"0","0","0","44","CR 35","E","CR 35.5",,"203512","1400","2013","2","2015","2","11.0","61.0","30.0","8.0","0.1","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","123-0-2013-1503","4.0","4.51","123  44           725","FedAid","824.0136701456813"
"MULTILINESTRING ((-105.07220477755892 39.957788166369994, -105.07196049219313 39.95778718864819, -105.07158334215885 39.9577873782164, -105.07055047720527 39.95778801137576, -105.06609012107626 39.95779963293076, -105.0654919283981 39.95779997240732, -105.06489922672375 39.95780030572346, -105.0647455589853 39.9577959047324, -105.06419454372192 39.95778718552201, -105.06369987317431 39.95777395596877, -105.06327508978097 39.95776968253426, -105.06258053879085 39.95776581364047, -105.06254223172671 39.95776557640522, -105.06236113749928 39.95776660986052, -105.06222102516085 39.957767407060444))","2015","5830","9280","DILLON   RD","2000","0.53",,"14","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"1.0",,,,,,,"1995","1997",,"0.0","1","23.0","2.0","11.0","2",,,"4","2","2",,"0","0","0","DILLON RD","120TH ST","E","URBDRY",,"201484","11000","2014","5","2015","1","16.5","59.0","190.0","80.0","0.1","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","014-0-2013-0358-C07","0.84","1.37","09280DILLON   RD 2000","FedAid","852.7875452075857"
"MULTILINESTRING ((-104.90305334033164 39.77170700542464, -104.90299203134578 39.77169830557434, -104.90287098666825 39.77168100395237))","2015","53","20000","SMITH    RD","7305.0","0.01",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2005",,"2005",,"0.0","1","20.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","E SMITH RD","N QUEBEC ST/STR","E","N QUEBEC ST/STR","E","202044","5300","2013","4","2015","2","11.0","61.0","250.0","40.0","0.4","0.0","4.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-3217","2.19","2.2","20000SMITH    RD 7305","FedAid","15.881768113415253"
"MULTILINESTRING ((-104.98738992185369 39.740026301371145, -104.98738951717083 39.74006147267392, -104.9873894063624 39.7400771188879, -104.98738381602372 39.74085280139505, -104.9873847157829 39.74089487352655))","2015","1440","20000","BROADWAY","1501.0","0.06",,"31","3","4","1","4","23527",,"24","1","0","2","1","174.0","2015-01-30T00:00:00.000","2.5","0.08",,"340.0",,,,"1995","1977",,"0.0","1","72.0","4.0","10.0","1",,,"1","2","1",,"0","0","0","N BROADWAY","E COLFAX AVE/W COLFAX AVE/TRAF","N","CHEYENNE PL/TRAFFIC SIGNAL",,"900067","24000","2012","6","2015","3","9.0","100.0","530.0","340.0","0.1","0.0","2.2","1.4","1.04",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0905","1.62","1.68","20000BROADWAY    1501","FedAid","96.40083701654584"
"MULTILINESTRING ((-105.14073613233563 39.55125353088588, -105.14085686459289 39.55184461621819, -105.14102700776286 39.55223769999742, -105.14136961483891 39.55253288996323, -105.14162224242611 39.55265853448637, -105.14230675122235 39.55289419572328, -105.14260587054336 39.5530249239058, -105.14313124876163 39.55337644423019, -105.14414199635316 39.55400497111661, -105.14476029447134 39.554322961212144, -105.14553807153769 39.55467157893098, -105.1457408640664 39.55478627615611, -105.14585035602788 39.55489047691107, -105.14577774271909 39.555009007526216, -105.14551996300644 39.55541539279786, -105.14543663056564 39.55563262962721, -105.14543009180194 39.555993576601836, -105.14559103243185 39.55630074540154, -105.14588304047945 39.55658518726197, -105.14620755532538 39.556722947433144, -105.14677973022255 39.55683783868922, -105.15013233235882 39.55738625287905, -105.15057710045029 39.55753514119632, -105.15104764874114 39.55781651376996, -105.15137635248878 39.55820523320446, -105.15154120527082 39.55863081670761, -105.15157115594403 39.5590029996171, -105.15150277586676 39.55938940536301, -105.1513038655955 39.560060796757895, -105.15127547620376 39.56040485390642, -105.15136730125721 39.56074594663267, -105.15160116786042 39.56107273802885, -105.15262730849312 39.56218525019554, -105.15300349924192 39.562613380628044, -105.15315713997559 39.56289798707112, -105.15332966941999 39.563495564183285, -105.15358638695486 39.56425940705358, -105.15389363772205 39.564806065961164, -105.15417508761905 39.56522302430572, -105.15421365098102 39.56530339049315))","2015","2178","59","KW34","150.0","1.21",,"59","5","2","2","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2002",,"2002",,"0.0","1","26.0","2.0","12.0","2",,,"1","2","1",,"0","0","0","VALLEY RD","DEER CREEK CANYON RD","N","WIDCH","S","106963","1800","2015","2","2015","0","11.5","64.0","30.0","10.0","0.1","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","059-0-2013-6971","0.0","1.21","059  KW34         150","FedAid","2208.6602472365694"
"MULTILINESTRING ((-104.9213473147969 39.92846679667997, -104.91861189625324 39.92849283175743, -104.91494207619135 39.92851819833273, -104.91247483471034 39.92853516588612, -104.90772652775107 39.928567724548714, -104.90306813134997 39.92859943303008))","2015","12120","77290","128TH    AV","1400","1.01",,"1","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1990",,"0.0","1","24.0","2.0","10.0","2",,,"1","2","1",,"0","0","2","128TH AV","HOLLY ST","E","QUEBEC ST","E","201626","12000","2014","5","2015","1","12.0","54.0","220.0","70.0","0.1","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","001-0-2013-0263","3.762","4.772","77290128TH    AV 1400","FedAid","1562.0025962887873"
"MULTILINESTRING ((-104.97357265122685 39.65135192222625, -104.97356757522522 39.65148143915989, -104.97355320500448 39.65308287593547))","2015","516","24785","DOWNING  ST","100.0","0.12",,"5","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"1.0",,,,,,,"1995","2007",,"0.0","1","44.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","DOWNING ST","SH 285","N","HAMPDEN AV","S","201161","4300","2013","3","2015","2","10.5","59.0","70.0","30.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","005-0-2013-6661","0.0","0.12","24785DOWNING  ST  100","FedAid","192.11826295273733"
"MULTILINESTRING ((-104.63325682721795 38.317893052497716, -104.63327479359853 38.31853442084974, -104.63329719760014 38.319296959616906, -104.63332107088011 38.32015596108563, -104.63332512185397 38.32030644756391))","2015","510","62000","RIDGE    DR","200.0","0.17","101-0064-000","101","5","4","2","3","72613",,"0","0","0","3","0","347.0","2015-05-12T00:00:00.000","4.0","0.16",,"1945.0",,,,"1995","1999",,"0.0","1","44.0","2.0","15.0","2",,,"2","4","1",,"0","0","0","RIDGE DR","PIONEER RD","N","WILDFIRE DR",,"105794","3000","2015","3","2015","0","10.0","58.0","20.0","3.0","0.0","0.0","0.5","0.1","1.29",,,,,,"2000","2000",,,"0.0",,"12","9.0","0.0","1","0.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0",,"3.0",,"30.0",,"3.0","5.0","5.0",,"0.0","0.0","8.0","0","101-0-2013-3575","0.56","0.73","62000RIDGE    DR  200","FedAid","267.85576594173324"
"MULTILINESTRING ((-104.87526683424372 39.67965835506157, -104.8752645809837 39.6800471706386, -104.87526067958574 39.68079951834678, -104.8752542023756 39.681982087868214))","2015","1200","4000","DAYTON   ST","200.0","0.16",,"5","5","4","2","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1997",,"0.0","1","24.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","DAYTON ST","WIDCH","N","JEWELL AV","S","203236","7500","2013","4","2015","2","11.0","61.0","160.0","20.0","0.1","0.0","2.1","0.2","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","005-0-2013-0744","0.08","0.24","04000DAYTON   ST  200","FedAid","257.9000216390422"
"MULTILINESTRING ((-104.90346330825484 39.738432891682265, -104.90346461712794 39.73870141273464, -104.90345849678107 39.73989789102412))","2015","2300","20000","QUEBEC   ST","1401.0","0.1",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2003","1995","1997",,"0.0","1","32.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","N QUEBEC ST","E 14TH AVE/TRAFFIC SIGNAL","N","E COLFAX AVE/TRAFFIC SIGNAL",,"202079","23000","2013","6","2015","2","11.0","61.0","390.0","160.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-2343","1.46","1.56","20000QUEBEC   ST 1401","FedAid","162.59464675418522"
"MULTILINESTRING ((-105.22750541817723 39.98590909127577, -105.22748577881474 39.98590906675304, -105.2273668958869 39.98590894074586, -105.22694738954614 39.98593559739196))","2015","480","7850","BOULDER  RD","700.0","0.03",,"13","3","4","1","3","9298",,"24","1","0","2","0","197.0","2015-04-19T00:00:00.000","4.0","0.19",,"92.0",,,"2007","1995","2007",,"0.0","1","20.0","2.0","10.0","2",,,"4","2","1",,"0","0","0","BOULDER RD","MANHATTAN DR","E","ECL","S","900405","16000","2011","5","2015","3","8.5","56.0","350.0","220.0","0.1","0.0","2.2","1.4","1.33",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","013-0-2013-0491","0.41","0.44","07850BOULDER  RD  700","FedAid","47.76516336128449"
"MULTILINESTRING ((-105.02288956968872 39.66049705772648, -105.02293160407832 39.66049702803546, -105.02516463608768 39.66051132010748))","2015","2280","20000","WDARTMOUTAV","2801.0","0.12",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"1.0",,,,,,,"1995","1977",,"0.0","1","44.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","W DARTMOUTH AVE","S DECATUR ST/COLI","W","S FEDERAL BLVD/TEIKYO LORETTO","W","201348","19000","2013","5","2015","2","10.5","59.0","320.0","130.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-4417","0.13","0.25","20000WDARTMOUTAV 2801","FedAid","195.16387484583768"
"MULTILINESTRING ((-104.87253729888164 39.088752143688865, -104.87254463655867 39.08903425905603, -104.87257255639895 39.08988908882724, -104.87263130424955 39.091498583658016, -104.87263149482273 39.09150593926705, -104.87263347541575 39.091590913769046))","2015","52","51800","WASHINGTOST","200.0","0.2","041-2015-266","41","5","4","2","4","18856",,"0","0","0","3","0","0.0",,"2.5",,,,,,"1997","1995","2010",,"0.0","1","24.0","2.0","10.0","2",,,"2","14","1",,"0","0","0","WASHINGTON ST","LINCOLN AV","N","2ND ST",,"201403","260.0","2013","1","2015","2","10.5","59.0","5.0","2.0","0.3","0.3","1.8","0.6","1.17",,,,,,"2015",,,,"0.0",,"0",,,"0",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-9755","0.11","0.31","51800WASHINGTOST  200","FedAid","315.13784408061315"
"MULTILINESTRING ((-106.94915239296822 39.616350736371345, -106.9491347839946 39.61323292767645, -106.94913304909807 39.61291194890896, -106.94913228578406 39.61105712681373, -106.9491138601492 39.609437567541875, -106.9490921077101 39.60879953147001, -106.94908862433495 39.60874510767763))","2015","2496","33695","GYPSUMCRERD","150.0","0.52",,"37","5","4","1","1","99999",,"0","0","0","3","0","0.0",,"1.0",,,,,,"2007","1995","2013",,"0.0","1","20.0","2.0","10.0","2",,,"3","11","1",,"0","0","0","GYPSUM CREEK RD","COTTONWOOD PASS RD","S","DAGGET LN",,"200150","4800","2015","3","2015","0","11.0","57.0","100.0","40.0","0.1","0.0","2.0","0.9","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","037-0-2013-0808","0.0","0.52","33695GYPSUMCRERD  150","FedAid","844.4275339373391"
"MULTILINESTRING ((-104.89626340454828 39.74745102341908, -104.8950165874198 39.747454956102075, -104.89491072115078 39.74745528942018))","2015","700","20000","MONTVIEW BD","7901.0","0.07",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2004","1995","1977",,"0.0","1","56.0","4.0","10.0","2",,,"1","2","1",,"0","0","0","E MONTVIEW BLVD","N TRENTON ST","E","N TAMARAC ST",,"202093","10000","2013","5","2015","2","11.0","61.0","130.0","40.0","0.0","0.0","1.3","0.4","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-2132","2.3","2.37","20000MONTVIEW BD 7901","FedAid","115.88997252745042"
"MULTILINESTRING ((-108.60711822836667 37.312387091968034, -108.60669773707768 37.31239701978398, -108.60590017002595 37.312409041634155, -108.60517067916588 37.31240089662265, -108.60503858979052 37.31239497528374))","2015","138","83","G","1100","0.115",,"83","4","2","1","2","20368",,"0","0","0","3","0","0.0",,"2.5",,,,,,,"1995","2004",,"0.0","1","24.0","2.0","12.0","2",,,"5","10","3",,"0","0","0","G.00","CR 24.20","E","CR 24.30",,"107376","1200","2015","2","2015","0","10.5","62.0","60.0","20.0","0.8","0.0","5.2","1.3","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","083-0-2013-0330","0.0","0.115","083  G           1100","FedAid","184.5639427995581"
"MULTILINESTRING ((-104.56127458544172 38.24548407488634, -104.56125503159224 38.24572419623812, -104.56124926670016 38.24597268424711, -104.56123282466442 38.24726254778542, -104.56123211898083 38.24759071237018, -104.56122971700259 38.24777948844848, -104.56121094173366 38.24856954252412, -104.56120431604276 38.24908919505868, -104.56119165677833 38.24960537547034, -104.56118322831746 38.25001020364503, -104.56117590697819 38.25036180049977, -104.56117045543616 38.250909425154866, -104.56115813739757 38.251482781666994, -104.56114207355606 38.25228247967857, -104.56114083597654 38.25263602330286, -104.56113620533756 38.2526579479201, -104.56113260994432 38.252665467755534, -104.56111935206698 38.252681162923466, -104.56111146827871 38.252686243498275))","2015","500","101","21","200.0","0.5",,"101","5","2","2","3","72613",,"0","0","0","3","0","0.0",,"4.0",,,,,,"2006","1995","1989",,"0.0","1","24.0","2.0","9.0","2",,,"2","4","2",,"0","0","0","21ST LN","SH 50","N","EVERETT RD",,"203493","1000","2014","2","2015","1","10.0","59.0","20.0","6.0","0.1","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","101-0-2013-0151","0.95","1.45","101  21           200","FedAid","800.0434550128923"
