"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","material","pathway_wam_id","longitude","latitude","location","point"
,"RSN025",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51370858","-113.96728095933375","51.17416678241642","
,  
(51.17416678241642, -113.96728095933375)",
,"DRN567",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004200","-114.01079679897379","50.93473510977997","
,  
(50.93473510977997, -114.01079679897379)",
,"GPK704","7305 CROWCHILD TR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16003483","-114.12448914756558","50.98678589395788","
,  
(50.98678589395788, -114.12448914756558)",
,"SCE015",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","FIXED","METAL","R-16000920","-114.21177876666863","51.10499556082832","
,  
(51.10499556082832, -114.21177876666863)",
,"RUN276","40 RUNDLESON WY NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51047157","-113.97008677668113","51.078220816995405","
,  
(51.078220816995405, -113.97008677668113)",
,"GAG558","3031 DALLAIRE AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50785975","-114.12721254429329","51.0025828730318","
,  
(51.0025828730318, -114.12721254429329)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SDC620","45 SUN HARBOUR WY SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-114.0323564541257","50.89589939944097","
,  
(50.89589939944097, -114.0323564541257)",
,"CRA009","250 CRANSTON GA SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51016957","-113.97144680569211","50.87014135298951","
,  
(50.87014135298951, -113.97144680569211)",
"FL ACR 3","ING999","2410 9 AV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004084","-114.01139121023091","51.03157137897616","
,  
(51.03157137897616, -114.01139121023091)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90411106905756","50.937404860632746","
,  
(50.937404860632746, -113.90411106905756)",
"2016/11/23: DOCUMENTATION POOR; PROJECT MANAGER D BINNS, WHO HAS RETIRED; USING SAME DATES AS NOSE CREEK PATHWAY LIFECYCLE REPAIRS","SKW764",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51003667","-114.05185253687358","51.09622185751042","
,  
(51.09622185751042, -114.05185253687358)",
,"HSD001",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51408538","-113.91524712362039","51.11479569034196","
,  
(51.11479569034196, -113.91524712362039)",
"2017/10/12: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","TUX853","202 29 AV NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51091758","-114.06005176403683","51.07874611421166","
,  
(51.07874611421166, -114.06005176403683)",
,"WSP006","8615 8 AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.21222702160172","51.06289032078176","
,  
(51.06289032078176, -114.21222702160172)",
,"MAC801","82 MACEWAN RIDGE PL NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004525","-114.11457751560424","51.14369014958254","
,  
(51.14369014958254, -114.11457751560424)",
"2021/02/04: J ROZEMA-STINSON  SENT EMAIL TO M NELSON, BUSINESS&POLICY PLANNER, PARKS TO FIND OUT WHEN THE TRANSER IS GOING TO TAKE PLACE, NO RESPONSE YET; 2016/11/30:OWNERSHIP BEING TAKEN OVER BY WATER","ESH911",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51178604","-113.93552721653715","50.96265497591586","
,  
(50.96265497591586, -113.93552721653715)",
"DECORTIVE","SHS003",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2025/12/01-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","REMOVABLE","METAL",,"-114.08618806967495","50.92452434594573","
,  
(50.92452434594573, -114.08618806967495)",
,"SIG757",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003286","-114.16871451453748","51.03619774086768","
,  
(51.03619774086768, -114.16871451453748)",
,"COU009",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006113","-114.06708251361977","51.148495661507944","
,  
(51.148495661507944, -114.06708251361977)",
,"CUR005",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51408314","-114.1256875361545","51.01944810852622","
,  
(51.01944810852622, -114.1256875361545)",
"2017/10/03: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","CAP321","1531 21 AV NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL",,"-114.09499918258732","51.070611071995025","
,  
(51.070611071995025, -114.09499918258732)",
"PARKS FOUNDATION SE CALGARY PH2A GREENWAY","ESH004","PARKS FOUNDATION SE CALGARY PH2A GREENWAY","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51097815","-113.92426180905777","50.94744243703164","
,  
(50.94744243703164, -113.92426180905777)",
,"VAR456",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001325","-114.16424673227611","51.08839376062602","
,  
(51.08839376062602, -114.16424673227611)",
,"COU747",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006111","-114.06420285029947","51.14689621083807","
,  
(51.14689621083807, -114.06420285029947)",
,"WAL200",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL",,"-114.02782609170305","50.869524784645904","
,  
(50.869524784645904, -114.02782609170305)",
,"ABB556",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002572","-113.93478174744719","51.06292181760079","
,  
(51.06292181760079, -113.93478174744719)",
,"ALT701",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51368270","-114.09484907680526","51.020048960633545","
,  
(51.020048960633545, -114.09484907680526)",
,"COU013",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006105","-114.07395181767565","51.14644221706911","
,  
(51.14644221706911, -114.07395181767565)",
,"TUS645","81 TUSCANY MEADOWS CM NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006726","-114.24046173226938","51.11680088799661","
,  
(51.11680088799661, -114.24046173226938)",
,"WBN419",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002966","-114.13548794718622","50.93949310371409","
,  
(50.93949310371409, -114.13548794718622)",
,"BOW220",,"CALGARY PARKS","CALGARY PARKS","NOT PATHWAY RELATED","ACTIVE","REMOVABLE","METAL",,"-114.21646307192306","51.098216521582394","
,  
(51.098216521582394, -114.21646307192306)",
,"COU440",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006115","-114.06698948256643","51.150573432417325","
,  
(51.150573432417325, -114.06698948256643)",
,"ROY387","222 ROYAL BA NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007363","-114.22807014339382","51.136742646914406","
,  
(51.136742646914406, -114.22807014339382)",
,"CUR005",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51408314","-114.1257742922368","51.01945610238488","
,  
(51.01945610238488, -114.1257742922368)",
,"SHN627","123 SHAWBROOKE CR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004624","-114.09209131016038","50.90684237735348","
,  
(50.90684237735348, -114.09209131016038)",
,"THO569","203 NORTHMOUNT DR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001775","-114.074816364033","51.10167708890405","
,  
(51.10167708890405, -114.074816364033)",
,"SAD319","61 SADDLELAKE GD NE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.93189141214069","51.130968485152366","
,  
(51.130968485152366, -113.93189141214069)",
,"EVE805","179 EVERWOODS PA SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001129","-114.12526322516746","50.91724173363041","
,  
(50.91724173363041, -114.12526322516746)",
,"PIN371",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50778003","-113.95008982295957","51.075239173338815","
,  
(51.075239173338815, -113.95008982295957)",
,"DAL205","231 DALCASTLE CL NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51075394","-114.16899637761303","51.11505339187125","
,  
(51.11505339187125, -114.16899637761303)",
,"PAN509",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005678","-114.08201672336659","51.15082021416685","
,  
(51.15082021416685, -114.08201672336659)",
,"CRA023",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007296","-113.98023710439115","50.89220514703246","
,  
(50.89220514703246, -113.98023710439115)",
,"MCT831","201 ELGIN ESTATES PA SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000293","-113.96212499259134","50.909888503101485","
,  
(50.909888503101485, -113.96212499259134)",
,"EVE109","235 EVERSTONE DR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005890","-114.10627311735092","50.91401475925052","
,  
(50.91401475925052, -114.10627311735092)",
,"BOW220",,"CALGARY PARKS","CALGARY PARKS","NOT PATHWAY RELATED","ACTIVE","REMOVABLE","METAL",,"-114.21647314774113","51.09772896197591","
,  
(51.09772896197591, -114.21647314774113)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","TUS601",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000722","-114.2496450554654","51.11134190393008","
,  
(51.11134190393008, -114.2496450554654)",
,"MAH020",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51284488","-113.91576637949557","50.89435182832532","
,  
(50.89435182832532, -113.91576637949557)",
,"MAH021",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51188599","-113.93679534592246","50.89180346198858","
,  
(50.89180346198858, -113.93679534592246)",
"NEED CONFIRMATION THAT BOLLARDS EXIST","BOW009",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51269292","-114.18891849496629","51.08462781260777","
,  
(51.08462781260777, -114.18891849496629)",
,"SPH900","500 ST MORITZ DR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005329","-114.21112714576799","51.03080526325218","
,  
(51.03080526325218, -114.21112714576799)",
,"CHW428",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001885","-114.11742018281292","51.09649587630794","
,  
(51.09649587630794, -114.11742018281292)",
,"MID384","50 MIDPARK RI SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16003797","-114.05697709048228","50.91320585603967","
,  
(50.91320585603967, -114.05697709048228)",
,"OGD804",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004236","-114.00582746248371","50.980506155686136","
,  
(50.980506155686136, -114.00582746248371)",
,"PKH200","OP 3824 2 ST SW - TRAIL ENTRANCE","CALGARY PARKS","CALGARY PARKS","GAP IN FENCE - NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","TIMBER","R-16003442","-114.06874989218777","51.02086197699564","
,  
(51.02086197699564, -114.06874989218777)",
"X ACR 2","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL",,"-114.07109973316584","51.02962864974159","
,  
(51.02962864974159, -114.07109973316584)",
,"DAL040",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51098172","-114.14690723896614","51.10041568647045","
,  
(51.10041568647045, -114.14690723896614)",
,"EVE103",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006007","-114.10259923614927","50.91317273565963","
,  
(50.91317273565963, -114.10259923614927)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","OGD795",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000142","-114.01347968036198","50.98792460260062","
,  
(50.98792460260062, -114.01347968036198)",
,"HAR778","123 HARVEST OAK RI NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006212","-114.06166550309314","51.15011390344658","
,  
(51.15011390344658, -114.06166550309314)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","SPH906","535 ST MORITZ DR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50740772","-114.22243222123822","51.03083636539115","
,  
(51.03083636539115, -114.22243222123822)",
,"CGR206","7914 COUGAR RIDGE AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007545","-114.20211288880574","51.068904970733215","
,  
(51.068904970733215, -114.20211288880574)",
,"12B001","12350 84 ST SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.9042007876951","50.93783295515495","
,  
(50.93783295515495, -113.9042007876951)",
,"TUS601",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000724","-114.24712349125187","51.11177204501226","
,  
(51.11177204501226, -114.24712349125187)",
,"SIG745",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002755","-114.18356168473018","51.01889911999002","
,  
(51.01889911999002, -114.18356168473018)",
,"KCA847","226 KINCORA GLEN RD NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51038436","-114.14126486260946","51.16497163628921","
,  
(51.16497163628921, -114.14126486260946)",
,"SOM689","95 SOMERGLEN WY SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007119","-114.08908505394709","50.895908097918145","
,  
(50.895908097918145, -114.08908505394709)",
,"ASP504",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51057356","-114.20279231577965","51.04843205378442","
,  
(51.04843205378442, -114.20279231577965)",
,"OAK064","235 OAKSIDE CI SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16003087","-114.1269325135749","50.97311408424861","
,  
(50.97311408424861, -114.1269325135749)",
,"LEG002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL",,"-114.00949162232686","50.85843487475347","
,  
(50.85843487475347, -114.00949162232686)",
"2018/01/23: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"ACTIVE","REMOVABLE","METAL","R-51248718","-113.97001338735862","51.10492949412047","
,  
(51.10492949412047, -113.97001338735862)",
,"AUB011","269 AUBURN BAY DR SE","CALGARY PARKS","DEVELOPER CONSTRUCTION","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.94925921069935","50.899200056010265","
,  
(50.899200056010265, -113.94925921069935)",
"NO DAS AT CCC","SAD318",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51050427","-113.92928509549918","51.13087352919581","
,  
(51.13087352919581, -113.92928509549918)",
,"PAT924",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51075115","-114.18957619939023","51.066951823960174","
,  
(51.066951823960174, -114.18957619939023)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","ASP001","9082 14 AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50767664","-114.21818326229659","51.04528002979599","
,  
(51.04528002979599, -114.21818326229659)",
,"CRA014","11 CRANARCH TC SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51035891","-113.97122386832686","50.86749132778708","
,  
(50.86749132778708, -113.97122386832686)",
,"TUS615",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005987","-114.25255969330689","51.11821143047995","
,  
(51.11821143047995, -114.25255969330689)",
,"CGR224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000776","-114.21073982541827","51.07151713690737","
,  
(51.07151713690737, -114.21073982541827)",
,"HOR678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007933","-113.9853956438455","51.08896398620956","
,  
(51.08896398620956, -113.9853956438455)",
,"LIV001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.06326405374504","51.18781728226615","
,  
(51.18781728226615, -114.06326405374504)",
,"SAD021",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51340350","-113.92585951825669","51.126835190455516","
,  
(51.126835190455516, -113.92585951825669)",
,"EVN013","33 EVANSBOROUGH CM NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51037765","-114.12127833250169","51.18116230453107","
,  
(51.18116230453107, -114.12127833250169)",
,"COV879",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007025","-114.05142443343645","51.16308745153858","
,  
(51.16308745153858, -114.05142443343645)",
,"12B001","RALPH KLEIN PARK PLAZA","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90387706361977","50.937552419093485","
,  
(50.937552419093485, -113.90387706361977)",
,"STR829",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002788","-114.18412221881815","51.04781527464887","
,  
(51.04781527464887, -114.18412221881815)",
,"TUS633",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51188553","-114.25089197065388","51.13219657517655","
,  
(51.13219657517655, -114.25089197065388)",
,"APP902",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004545","-113.93227607196677","51.0487700763371","
,  
(51.0487700763371, -113.93227607196677)",
,"CRA030","110 CRANRIDGE HT SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000236","-113.9836582457279","50.880954687236894","
,  
(50.880954687236894, -113.9836582457279)",
,"12B001","RALPH KLEIN PARK PLAZA","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90358163212778","50.93762430333445","
,  
(50.93762430333445, -113.90358163212778)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIV844","221 RIVERBEND DR SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004265","-114.02509884769472","50.977247351714134","
,  
(50.977247351714134, -114.02509884769472)",
,"CHW402",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001906","-114.1064296336306","51.079016137629374","
,  
(51.079016137629374, -114.1064296336306)",
,"SAD339",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002142","-113.94984101773721","51.13065666419414","
,  
(51.13065666419414, -113.94984101773721)",
,"BLM001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51319832","-114.05927289430038","50.872358678459626","
,  
(50.872358678459626, -114.05927289430038)",
"UNRETIRE","PAN043","123 PANATELLA BV NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005348","-114.07409579934239","51.15997149966697","
,  
(51.15997149966697, -114.07409579934239)",
"NOT ASSOCIATED WITH PATHWAY","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL","R-16003223","-114.06927781161369","51.02957615962404","
,  
(51.02957615962404, -114.06927781161369)",
,"DDG051",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-50766116","-114.01725297558166","50.96099368744408","
,  
(50.96099368744408, -114.01725297558166)",
,"CRA061","69 CRANARCH PL SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50764316","-113.97203266842493","50.87570470500962","
,  
(50.87570470500962, -113.97203266842493)",
"NO DAS AVAILABLE AT FAC","MAH002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51108947","-113.9157480662224","50.89626816576799","
,  
(50.89626816576799, -113.9157480662224)",
"DECORATIVE","LEG001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51090888","-114.02139359414473","50.86029501451648","
,  
(50.86029501451648, -114.02139359414473)",
,"PKL535",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50787245","-114.02726473710968","50.91412931176996","
,  
(50.91412931176996, -114.02726473710968)",
"NO DAS OR VISIBLE VERIFICATION","EVN011","1110 EVANSTON DR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50894465","-114.10851331985333","51.17750517947716","
,  
(51.17750517947716, -114.10851331985333)",
,"REN890",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51043718","-114.02674711153523","51.05537129461567","
,  
(51.05537129461567, -114.02674711153523)",
,"BED612",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50878356","-114.06162383938553","51.13026010978702","
,  
(51.13026010978702, -114.06162383938553)",
,"MID365",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51038135","-114.06045679945919","50.92133829135347","
,  
(50.92133829135347, -114.06045679945919)",
,"CHN008",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.0662927729147","51.051332093142","
,  
(51.051332093142, -114.0662927729147)",
,"SAN816",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004880","-114.08784492295648","51.13966328948538","
,  
(51.13966328948538, -114.08784492295648)",
,"CPF852",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007698","-113.93880839000592","50.91115435620333","
,  
(50.91115435620333, -113.93880839000592)",
,"MCK579","3 MT ROBSON CI SE","CALGARY PARKS","CALGARY PARKS",,"INSTALLED","FIXED","METAL","R-16004426","-113.98889821274001","50.91084327894298","
,  
(50.91084327894298, -113.98889821274001)",
"2021/03/31: AS PER J ROZEMA-STINSON THIS IS A TI PROJECT; DATES ARE FROM TCA TRACKER HEADER PORTION IN EMAIL SEE R:\Subdivision_Development\TI PROJECTS\ST1\ST1938","ST1938","920 COUNTRY HILLS BV NE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-114.0385791344946","51.156106738435085","
,  
(51.156106738435085, -114.0385791344946)",
,"WSP021",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007457","-114.2056892940125","51.05335485628567","
,  
(51.05335485628567, -114.2056892940125)",
,"SHN443",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004638","-114.08403010978361","50.91051156876644","
,  
(50.91051156876644, -114.08403010978361)",
,"FHT618","3862 FONDA WY SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003981","-113.97915904219872","51.04815473335712","
,  
(51.04815473335712, -113.97915904219872)",
,"SVO857",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50742335","-114.07821110060269","50.88565609296216","
,  
(50.88565609296216, -114.07821110060269)",
,"ALB624",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002589","-113.99797096962072","51.04512092353154","
,  
(51.04512092353154, -113.99797096962072)",
,"HIL494",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50898639","-114.09502205602067","51.050111479965175","
,  
(51.050111479965175, -114.09502205602067)",
,"DNW134",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL",,"-114.09129190582024","51.046267083970065","
,  
(51.046267083970065, -114.09129190582024)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","MRT312","2 MARTHA'S CL NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005092","-113.96318095008542","51.11944113948179","
,  
(51.11944113948179, -113.96318095008542)",
"NOT ASSOCIATED WITH PATHWAY","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL","R-16003223","-114.06959120924611","51.02958467550793","
,  
(51.02958467550793, -114.06959120924611)",
,"HSD001",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51408509","-113.91731097589926","51.11717024366452","
,  
(51.11717024366452, -113.91731097589926)",
"CONFIRM PRESENCE AT FAC","CRA002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51057144","-113.98703327447208","50.8739103158184","
,  
(50.8739103158184, -113.98703327447208)",
,"GPK704","7305 CROWCHILD TR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50867008","-114.12457359359935","50.98681358250924","
,  
(50.98681358250924, -114.12457359359935)",
"DISCOVERED ASSET","BLN005",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-114.07612476821573","51.04058265340808","
,  
(51.04058265340808, -114.07612476821573)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","09H862","5305 OGDEN RD SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL","R-16005824","-114.01668846206394","51.00610901071984","
,  
(51.00610901071984, -114.01668846206394)",
