"confirmation_code","barcode","event","performance","performance_year","performance_month","ticket_type","venue_name","venue_street","venue_city","venue_region","venue_postal_code","venue_country","currency","face_value","ticketleap_fees_paid_by_buyer","ticketleap_fees_paid_by_seller","ticket_order_total","ticket_net_proceeds","refunded","buyer_city","buyer_region","buyer_postal_code","buyer_country","date_of_purchase","year_of_purchase","month_of_purchase","purchase_point","order_method","card_type","payment_type","tickets_in_order","order_total","order_id","payment_processor_id","referrer","redeemed","redeemed_date","redeemed_year","redeemed_month","redemption_method","billing_postal_code","billing_country"
"AX-6904-8691-398","AQGLSWG","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-04T20:16:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","2","20","8298a6ec-f472-45de-a7e7-62c4d01d5925","'5151221673346474603015'",,"false",,,,,,
"BA-0017-3254-7A4","X4QFVPQ","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-01T16:19:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","6","55","9ee3d88e-5ad6-4d54-8f3e-e695a9420af8","'5148487458766245204061'",,"true","2018-01-01T16:19:07.000","2018","Jan","iOS",,
"BA-0267-4472-C2C","EQPE11N","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-02T18:38:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","4","40","1cc344a3-c6c8-48fc-99c7-73bd99c401f0","'5149435289106743804020'",,"true","2018-01-02T18:38:52.000","2018","Jan","iOS",,
"BA-0310-8735-A05","IJZ0UQT","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-29T20:31:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","2","20","7e894ac5-d1f0-4e22-b2de-6d88c043f3ed","'5146047100546482204015'",,"true","2017-12-29T20:31:54.000","2017","Dec","iOS",,
"BA-0362-8700-699","7DXQ69J","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-30T17:23:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","9","90","5a90e31c-0088-4d34-9107-cd1e0920a539","'5146798326836149704015'",,"false",,,,,,
"BA-0365-6115-527","5GWQD5Z","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-09T17:47:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","1","10","5246fc14-db1d-46d9-b6ef-243f7bfc1e3e","'5128668518776421803086'",,"false",,,,,,
"BA-0384-1243-3CC","NZQBGMW","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-29T17:03:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","7","70","c238d369-8bae-4489-9b36-bf8731776dd3","'5145921867456369704078'",,"true","2017-12-29T17:03:08.000","2017","Dec","iOS",,
"BA-0420-9992-05A","HJ5U6F0","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-16T20:30:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","6","60","a69c696b-0b91-4021-a913-0d223de518e3","'5134814522076156004075'",,"false",,,,,,
"BA-0487-1019-54D","CDZLIQT","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-01T16:19:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","6","55","9ee3d88e-5ad6-4d54-8f3e-e695a9420af8","'5148487458766245204061'",,"true","2018-01-01T16:19:07.000","2018","Jan","iOS",,
"BA-0559-3616-1C5","CWSSHLP","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-24T13:19:00.000","2017","Dec","Onsite","iOS-iPad","MasterCard","Ticketleap","2","20","3e809512-ecfe-445d-9a95-0cb466aed412","'5141467612536798004065'",,"false",,,,,,
"BA-0760-5866-FC1","I4TAVOW","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-16T18:14:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","3","30","968b6761-7e73-4de2-8cf8-822271b02fbc","'5134732814606168504077'",,"false",,,,,,
"BA-0764-9365-1DD","T7I0TBO","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-01T16:19:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","6","55","9ee3d88e-5ad6-4d54-8f3e-e695a9420af8","'5148487458766245204061'",,"true","2018-01-01T16:19:07.000","2018","Jan","iOS",,
"BA-0771-6322-2B0","ZSP8X0C","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-26T20:37:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","5","50","a6cf356d-6e4a-4a55-93d3-b774a60cde75","'5143458704656541604083'",,"false",,,,,,
"BA-0794-5373-665","RN6FTJS","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-02T17:31:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","2","20","80e406bb-ccb8-43cf-a725-d4642dc5dbb2","'5122611153006531704052'",,"false",,,,,,
"BA-1003-7629-0FD","GFD9CAM","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-13T17:43:00.000","2017","Dec","Onsite","iOS-iPad","MasterCard","Ticketleap","2","20","2318ae12-33ab-49c0-8714-614c0bf42a69","'5132122271026972804084'",,"false",,,,,,
"BA-1156-8119-C59","ZID2XL1","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-29T17:03:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","7","70","c238d369-8bae-4489-9b36-bf8731776dd3","'5145921867456369704078'",,"true","2017-12-29T17:03:08.000","2017","Dec","iOS",,
"BA-1228-2628-B79","GYJWEWE","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-26T20:37:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","5","50","a6cf356d-6e4a-4a55-93d3-b774a60cde75","'5143458704656541604083'",,"false",,,,,,
"BA-1264-7147-FFF","E127OKU","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-14T18:57:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","4","40","30eb77ab-e52e-4681-939b-51ffd9a724dd","'5133030710476472204080'",,"true","2017-12-14T18:57:52.000","2017","Dec","iOS",,
"BA-1322-0074-2A1","FJ9CYOH","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-03T18:48:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","3","22","4d60246d-5e7a-412e-93df-dbbf4c890d5d","'5150305172866989604058'",,"true","2018-01-03T18:48:49.000","2018","Jan","iOS",,
"BA-1342-0261-12D","V5ZD1JO","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-16T18:14:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","3","30","968b6761-7e73-4de2-8cf8-822271b02fbc","'5134732814606168504077'",,"false",,,,,,
"BA-1376-6741-A2C","4NOOSOA","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-04T17:40:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","4","40","96a5b932-9e21-40b9-9209-bc2ca594e33f","'5151128545466925704014'",,"true","2018-01-04T17:40:59.000","2018","Jan","iOS",,
"BA-1599-3102-95F","MNA2QSA","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-09T18:46:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","2","20","29e4fe9b-010c-475e-9498-a53f4fe77367","'5128704179276450304052'",,"true","2017-12-09T18:47:00.000","2017","Dec","iOS",,
"BA-1700-2414-022","2E3K8D7","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-02T18:38:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","4","40","1cc344a3-c6c8-48fc-99c7-73bd99c401f0","'5149435289106743804020'",,"true","2018-01-02T18:38:52.000","2018","Jan","iOS",,
"BA-2122-3316-2B3","1XU1V8M","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-30T17:23:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","9","90","5a90e31c-0088-4d34-9107-cd1e0920a539","'5146798326836149704015'",,"false",,,,,,
"BA-2270-8721-B9D","ITK5I4A","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-10T20:32:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","4","40","11ca09ac-ff49-407f-bbe2-174e603b410a","'5129631765436580604072'",,"false",,,,,,
"BA-2315-4737-5EA","25LBLG5","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-16T20:30:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","6","60","a69c696b-0b91-4021-a913-0d223de518e3","'5134814522076156004075'",,"false",,,,,,
"BA-2490-7112-E5E","1NKXC3G","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-30T19:39:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","1","10","3545bae1-a493-44e4-8931-81f311fd2ee5","'5146879672536523304076'",,"false",,,,,,
"BA-2526-1370-882","M0YDOR5","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-16T20:30:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","6","60","a69c696b-0b91-4021-a913-0d223de518e3","'5134814522076156004075'",,"false",,,,,,
"BA-2861-8768-D88","G4BV55E","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-29T20:31:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","2","20","7e894ac5-d1f0-4e22-b2de-6d88c043f3ed","'5146047100546482204015'",,"true","2017-12-29T20:31:54.000","2017","Dec","iOS",,
"BA-3304-6044-2BC","35G2RZ5","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-26T20:37:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","5","50","a6cf356d-6e4a-4a55-93d3-b774a60cde75","'5143458704656541604083'",,"false",,,,,,
"BA-3311-1928-E68","P6JNROQ","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-29T17:03:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","7","70","c238d369-8bae-4489-9b36-bf8731776dd3","'5145921867456369704078'",,"true","2017-12-29T17:03:08.000","2017","Dec","iOS",,
"BA-3471-9353-E57","L7ONDK2","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-30T17:23:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","9","90","5a90e31c-0088-4d34-9107-cd1e0920a539","'5146798326836149704015'",,"false",,,,,,
"BA-3650-6986-D87","93PZN1G","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-20T20:02:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","1","10","7e556203-d9f8-43ae-bb69-eb58cfbe2ef3","'5138253629616580004062'",,"false",,,,,,
"BA-3814-6547-AF9","Y417Q1Y","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-05T18:26:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","3","30","394414b0-22b8-4918-84b1-cb830389868d","'5152019733276225504014'",,"false",,,,,,
"BA-4069-0751-366","AYPPBZ2","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-21T19:58:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","2","20","a99ea7df-5302-4ee4-9997-ee79071bff34","'5139115131516944904023'",,"false",,,,,,
"BA-4083-6934-C65","MZ4FMG5","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-15T19:31:00.000","2017","Dec","Onsite","iOS-iPad","MasterCard","Ticketleap","4","40","c001c829-244c-4e64-8545-018e0fea52e5","'5133914922406970804059'",,"false",,,,,,
"BA-4171-2855-06A","5LHDSI9","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-16T20:30:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","6","60","a69c696b-0b91-4021-a913-0d223de518e3","'5134814522076156004075'",,"false",,,,,,
"BA-4206-9403-2F6","SX770HV","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-15T19:31:00.000","2017","Dec","Onsite","iOS-iPad","MasterCard","Ticketleap","4","40","c001c829-244c-4e64-8545-018e0fea52e5","'5133914922406970804059'",,"false",,,,,,
"BA-4214-9966-449","07B5LAI","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-02T17:52:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","1","10","d46c26c7-c2f1-4b3f-81ca-ba947f3c50ac","'5122623773076434004061'",,"false",,,,,,
"BA-4222-6150-A8D","D7WEQRN","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-03T19:44:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","1","10","d449f2d1-53bd-4b8e-87ff-051a9cd0e20f","'5150338418366360204062'",,"false",,,,,,
"BU-6472-6510-80F","815CLHL","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","VIP Pass","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-23T12:16:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","00b9f62d-1a07-4414-a5ac-f986875e4fc5","'020c09c2-559c-40f0-99bc-bad8eb1ccd53'",,"false",,,,,,
"BA-4286-6503-449","2TVVS6C","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-30T17:23:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","9","90","5a90e31c-0088-4d34-9107-cd1e0920a539","'5146798326836149704015'",,"false",,,,,,
"BA-4306-4066-B1A","G35QVIU","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-04T17:40:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","4","40","96a5b932-9e21-40b9-9209-bc2ca594e33f","'5151128545466925704014'",,"true","2018-01-04T17:40:59.000","2018","Jan","iOS",,
"BA-4409-9418-B6E","0CJJ2I2","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-23T20:15:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","1","10","a660c8d2-ea8c-48f5-a8ad-7bd428be08c5","'5140853101366613804064'",,"false",,,,,,
"BA-4458-5535-219","U70OF1G","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-13T17:43:00.000","2017","Dec","Onsite","iOS-iPad","MasterCard","Ticketleap","2","20","2318ae12-33ab-49c0-8714-614c0bf42a69","'5132122271026972804084'",,"false",,,,,,
"BA-4497-3861-509","RENUIOH","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-21T19:58:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","2","20","a99ea7df-5302-4ee4-9997-ee79071bff34","'5139115131516944904023'",,"false",,,,,,
"BA-4504-7702-B9D","F8LY326","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-07T20:39:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","2","20","38839781-283e-4c4a-a9b8-fea23240457d","'5127043889716509304052'",,"true","2017-12-07T20:39:55.000","2017","Dec","iOS",,
"BA-4565-5878-B43","OEMVYC7","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-24T13:19:00.000","2017","Dec","Onsite","iOS-iPad","MasterCard","Ticketleap","2","20","3e809512-ecfe-445d-9a95-0cb466aed412","'5141467612536798004065'",,"false",,,,,,
"BA-4603-7670-F0A","CKI5EJE","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-05T18:26:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","3","30","394414b0-22b8-4918-84b1-cb830389868d","'5152019733276225504014'",,"false",,,,,,
"BA-4667-7431-AD0","LICCMAQ","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-15T19:31:00.000","2017","Dec","Onsite","iOS-iPad","MasterCard","Ticketleap","4","40","c001c829-244c-4e64-8545-018e0fea52e5","'5133914922406970804059'",,"false",,,,,,
"BA-4704-5794-85E","YYG4YE7","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-30T17:23:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","9","90","5a90e31c-0088-4d34-9107-cd1e0920a539","'5146798326836149704015'",,"false",,,,,,
"BA-4983-1515-659","L6KGVJV","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-02T17:31:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","2","20","80e406bb-ccb8-43cf-a725-d4642dc5dbb2","'5122611153006531704052'",,"false",,,,,,
"BA-5028-0837-1D4","BO3AN2K","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-05T18:26:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","3","30","394414b0-22b8-4918-84b1-cb830389868d","'5152019733276225504014'",,"false",,,,,,
"BA-5043-5022-CDF","K3GSEBV","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-03T18:48:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","3","22","4d60246d-5e7a-412e-93df-dbbf4c890d5d","'5150305172866989604058'",,"true","2018-01-03T18:48:49.000","2018","Jan","iOS",,
"BA-5115-4227-23A","YK9TTE3","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-23T18:04:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","1","10","100db27e-4358-4660-a7f2-e224f29bd6ed","'5140774955556530104086'",,"false",,,,,,
"BA-5227-8309-EBD","7G74SIP","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2018-01-02T18:38:00.000","2018","Jan","Onsite","iOS-iPad","Visa","Ticketleap","4","40","1cc344a3-c6c8-48fc-99c7-73bd99c401f0","'5149435289106743804020'",,"true","2018-01-02T18:38:52.000","2018","Jan","iOS",,
"BA-5285-8562-870","JODKLWG","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","General Admission","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","10","0","0.3","10","9.7","false",,,,,"2017-12-29T17:03:00.000","2017","Dec","Onsite","iOS-iPad","Visa","Ticketleap","7","70","c238d369-8bae-4489-9b36-bf8731776dd3","'5145921867456369704078'",,"true","2017-12-29T17:03:08.000","2017","Dec","iOS",,
