"intersection_number","intersection_name","target_completion","date_complete","longitude","latitude","target_completion_year","target_completion_month","year_complete","month_complete","met_target","geocoded_column"
"2850","University & Mesa Drive","2019-12-31T00:00:00.000","2019-12-18T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2900","University & Horne","2019-12-31T00:00:00.000","2019-12-18T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2950","University & Stapley","2019-12-31T00:00:00.000","2019-12-18T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3000","University & Lazona","2019-12-31T00:00:00.000","2019-12-18T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3050","University & Harris","2019-12-31T00:00:00.000","2019-12-18T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3775","Main & Park-N-Ride","2019-12-31T00:00:00.000","2019-12-18T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3800","Main & Sycamore","2019-12-31T00:00:00.000","2019-12-18T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2650","University & Westwood","2019-12-31T00:00:00.000","2019-12-17T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2700","University & Extension","2019-12-31T00:00:00.000","2019-12-17T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2750","University & Country Club","2019-12-31T00:00:00.000","2019-12-17T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2770","University & Grand (HAWK)","2019-12-31T00:00:00.000","2019-12-17T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2800","University & Center","2019-12-31T00:00:00.000","2019-12-17T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2820","University & Sirrine","2019-12-31T00:00:00.000","2019-12-17T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3725","Main & Roosevelt","2019-12-31T00:00:00.000","2019-12-17T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3750","Main & Dobson","2019-12-31T00:00:00.000","2019-12-17T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3412","University & Fire Station #213","2019-12-31T00:00:00.000","2019-12-16T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3700","1st. Street & Mesa Drive","2019-12-31T00:00:00.000","2019-12-12T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3720","Pepper & Center","2019-12-31T00:00:00.000","2019-12-12T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3722","Orchards Crosswalk @ Greenfield","2019-12-31T00:00:00.000","2019-12-12T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2391","7th Street & Alma School (HAWK)","2019-12-31T00:00:00.000","2019-12-11T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2395","6th. Street & Country Club","2019-12-31T00:00:00.000","2019-12-11T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2400","6th. Street & Mesa Drive","2019-12-31T00:00:00.000","2019-12-11T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2430","Decatur & Power Road","2019-12-31T00:00:00.000","2019-12-11T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2450","University & Dobson","2019-12-31T00:00:00.000","2019-12-11T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2500","University & Longmore","2019-12-31T00:00:00.000","2019-12-11T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2550","University & Standage (#203)","2019-12-31T00:00:00.000","2019-12-11T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2600","University & Alma School","2019-12-31T00:00:00.000","2019-12-11T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2350","Adobe & Lindsay","2019-12-31T00:00:00.000","2019-12-10T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2360","Adobe & Val Vista","2019-12-31T00:00:00.000","2019-12-10T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2370","Adobe & Greenfield","2019-12-31T00:00:00.000","2019-12-10T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2380","Adobe & Higley","2019-12-31T00:00:00.000","2019-12-10T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2385","Adobe & Recker","2019-12-31T00:00:00.000","2019-12-10T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"2390","Adobe & Power Road","2019-12-31T00:00:00.000","2019-12-10T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3400","University & Power Road","2019-12-31T00:00:00.000","2019-12-05T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3410","University & Sossaman","2019-12-31T00:00:00.000","2019-12-05T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3550","1st. Street & MacDonald","2019-12-31T00:00:00.000","2019-12-05T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3600","1st. Street & Center","2019-12-31T00:00:00.000","2019-12-05T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3625","1st. Street & East 50 X-Walk","2019-12-31T00:00:00.000","2019-12-05T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3650","1st. Street & Centennial Way","2019-12-31T00:00:00.000","2019-12-05T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3250","University & Val Vista","2019-12-31T00:00:00.000","2019-12-04T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3300","University & Greenfield","2019-12-31T00:00:00.000","2019-12-04T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3350","University & Higley","2019-12-31T00:00:00.000","2019-12-04T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3475","1st. Street & Dobson","2019-12-31T00:00:00.000","2019-12-04T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3525","1st. Street & Robson","2019-12-31T00:00:00.000","2019-12-04T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3070","University & Consolidated Canal X-Walk","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3100","University & Gilbert","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3150","University & 25th. Street","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3200","University & Lindsay","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3414","University & 80th Street","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3419","University & Ellsworth","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3448","University & Red Mountain Freeway","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3470","Consolidated Canal X-Walk & Gilbert","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3500","1st. Street & Country Club","2019-12-31T00:00:00.000","2019-12-03T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"1960","Brown & Sterling","2019-09-26T00:00:00.000","2019-09-26T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1962","Brown & 80th. Street","2019-09-26T00:00:00.000","2019-09-26T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1965","Brown & Ellsworth","2019-09-26T00:00:00.000","2019-09-26T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1925","Brown & 72nd. Street","2019-09-26T00:00:00.000","2019-09-25T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1950","Brown & Sun Valley Blvd.","2019-09-26T00:00:00.000","2019-09-25T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1350","Brown & Stapley","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1400","Brown & Harris","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1450","Brown & Gilbert","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1750","Brown & Higley","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1800","Brown & Alta Mesa","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1850","Brown & Recker","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1880","Brown & 64th. Street","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1900","Brown & Power Road","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"2200","8th. Street & Mesa Drive","2019-09-26T00:00:00.000","2019-09-24T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1079","Red Mountain Freeway & Dobson","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1091","Tempe Cross Cut Canal & Center","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1150","Brown & Country Club","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1300","Brown & Horne","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1325","Brown & Consolidated Canal X-Walk","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"2080","Rio Salado Pkwy & Revere (HAWK)","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"2100","Rio Salado & Date","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"2150","Rio Salado & Country Club","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"2250","8th. Street & Stapley","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"2300","8th. Street/Adobe & Gilbert","2019-09-26T00:00:00.000","2019-09-23T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"2000","Rio Salado & Alma School","2019-09-26T00:00:00.000","2019-09-19T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"2050","Rio Salado & Westwood","2019-09-26T00:00:00.000","2019-09-19T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"991","McLellan & Power Road","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"995","Huber & Lindsay","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1000","Seminary & Lindsay","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1090","Tempe Cross Cut Canal & Country Club","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1978","Rio Salado & Sheffield/ May","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1979","Rio Salado & Riverview Rd","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1980","Rio Salado & Dobson","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1985","Rio Salado & Decatur","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1990","Rio Salado & Longmore","2019-09-26T00:00:00.000","2019-09-18T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1250","Brown & Mesa Drive","2019-09-26T00:00:00.000","2019-09-17T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1290","Brown & Porter Park Pathway","2019-09-26T00:00:00.000","2019-09-17T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1973","Riverview Park Dr & Dobson","2019-09-26T00:00:00.000","2019-09-17T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1974","Consolidated Canal X-Walk & Stapley","2019-09-26T00:00:00.000","2019-09-17T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1975","Ensenada & Power Road","2019-09-26T00:00:00.000","2019-09-17T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1977","Rio Salado & Evergreen","2019-09-26T00:00:00.000","2019-09-17T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"950","McLellan & Country Club","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"975","McLellan & Center","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"990","McLellan & Recker","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1200","Brown & Center","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1235","Brown & 262 E (Pasadena Hawk)","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1970","Bass Pro Dr & Alma School","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1971","Bass Pro Dr & Dobson","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1972","Bass Pro Dr & Riverview Park Drive","2019-09-26T00:00:00.000","2019-09-16T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"900","McLellan & Alma School","2019-09-26T00:00:00.000","2019-09-12T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1180","Brown & Grand (Hawk)","2019-09-26T00:00:00.000","2019-09-12T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1500","Brown & Yale","2019-09-26T00:00:00.000","2019-09-12T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1550","Brown & Lindsay","2019-09-26T00:00:00.000","2019-09-12T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1600","Brown & Val Vista","2019-09-26T00:00:00.000","2019-09-12T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1650","Brown & Greenfield","2019-09-26T00:00:00.000","2019-09-12T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"1700","Brown & 48th. Street","2019-09-26T00:00:00.000","2019-09-12T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"899","Red Mountain Freeway & Alma School","2019-09-26T00:00:00.000","2019-09-10T00:00:00.000",,,"2019","Sep","2019","Sep","true",
"880","Ivy & Greenfield","2019-09-26T00:00:00.000","2019-08-21T00:00:00.000",,,"2019","Sep","2019","Aug","true",
"870","Jensen & Power Road","2019-09-26T00:00:00.000","2019-08-19T00:00:00.000",,,"2019","Sep","2019","Aug","true",
"865","1853 N. Greenfield","2019-09-26T00:00:00.000","2019-08-14T00:00:00.000",,,"2019","Sep","2019","Aug","true",
"28","Boeing Entrance & Higley","2019-06-27T00:00:00.000","2019-06-27T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"29","McDowell & Gilbert","2019-06-27T00:00:00.000","2019-06-27T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"30","Red Mountain Freeway & McDowell (West)","2019-06-27T00:00:00.000","2019-06-27T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"20","Virginia & Greenfield","2019-06-27T00:00:00.000","2019-06-26T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"22","Virginia & Recker","2019-06-27T00:00:00.000","2019-06-26T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"24","Red Mountain Freeway & Recker","2019-06-27T00:00:00.000","2019-06-26T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"27","Preston & Recker","2019-06-27T00:00:00.000","2019-06-26T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"5","Thomas & Val Vista","2019-06-27T00:00:00.000","2019-06-25T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"7","Thomas & Higley","2019-06-27T00:00:00.000","2019-06-25T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"9","Thomas & Recker","2019-06-27T00:00:00.000","2019-06-25T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"186","McDowell & Ridgecrest","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"187","Hermosa Vista & Lindsay","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"188","Old Gilbert & Gilbert","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"650","McKellips & Falcon Drive","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"700","McKellips & Higley","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"750","McKellips & 56th. Street","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"800","McKellips & Recker","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"857","McKellips & Hawes","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"858","McKellips & Mountain Bridge","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"860","McKellips & Ellsworth","2019-06-27T00:00:00.000","2019-06-20T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"150","McDowell & Higley","2019-06-27T00:00:00.000","2019-06-19T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"175","McDowell & Recker","2019-06-27T00:00:00.000","2019-06-19T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"184","Red Mountain Freeway & Gilbert","2019-06-27T00:00:00.000","2019-06-19T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"185","McDowell & Power Road","2019-06-27T00:00:00.000","2019-06-19T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"850","McKellips & Power Road","2019-06-27T00:00:00.000","2019-06-19T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"852","McKellips & M.C.C.","2019-06-27T00:00:00.000","2019-06-19T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"853","McKellips & Terripin","2019-06-27T00:00:00.000","2019-06-19T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"33","Hermosa Vista & Gilbert","2019-06-27T00:00:00.000","2019-06-18T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"35","Hermosa Vista & Val Vista","2019-06-27T00:00:00.000","2019-06-18T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"39","Hermosa Vista & Power Road","2019-06-27T00:00:00.000","2019-06-18T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"40","McDowell & Lindsay","2019-06-27T00:00:00.000","2019-06-18T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"50","McDowell & Val Vista","2019-06-27T00:00:00.000","2019-06-18T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"100","McDowell & Greenfield","2019-06-27T00:00:00.000","2019-06-18T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"10","Thomas/ Eagle Crest & Power Road","2019-06-27T00:00:00.000","2019-06-17T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"11","Thomas & Raftriver","2019-06-27T00:00:00.000","2019-06-17T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"25","Red Mountain Freeway & Power Road","2019-06-27T00:00:00.000","2019-06-17T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"26","Preston & Power Road","2019-06-27T00:00:00.000","2019-06-17T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"31","McDowell & Lehi","2019-06-27T00:00:00.000","2019-06-17T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"600","McKellips & Greenfield","2019-06-27T00:00:00.000","2019-06-17T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"625","McKellips & Fire Station #208","2019-06-27T00:00:00.000","2019-06-17T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"825","McKellips & 64th Street","2019-06-27T00:00:00.000","2019-06-17T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"2","Red Mountain Freeway & Val Vista","2019-06-27T00:00:00.000","2019-06-13T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"3","Red Mountain Freeway & Greenfield","2019-06-27T00:00:00.000","2019-06-13T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"4","Red Mountain Freeway & Higley","2019-06-27T00:00:00.000","2019-06-13T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"500","McKellips & Lindsay","2019-06-27T00:00:00.000","2019-06-13T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"530","McKellips & 32nd Street","2019-06-27T00:00:00.000","2019-06-13T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"550","McKellips & Val Vista","2019-06-27T00:00:00.000","2019-06-13T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"350","McKellips & Horne","2019-06-27T00:00:00.000","2019-06-12T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"400","McKellips & Stapley","2019-06-27T00:00:00.000","2019-06-12T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"420","McKellips & Harris","2019-06-27T00:00:00.000","2019-06-12T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"450","McKellips & Gilbert","2019-06-27T00:00:00.000","2019-06-12T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"200","McKellips & Country Club","2019-06-27T00:00:00.000","2019-06-11T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"250","McKellips & Center","2019-06-27T00:00:00.000","2019-06-11T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"300","McKellips & Mesa Drive","2019-06-27T00:00:00.000","2019-06-11T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"197","2125 N. Power Road","2019-06-27T00:00:00.000","2019-06-10T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"199","Red Mountain Freeway & McKellips","2019-06-27T00:00:00.000","2019-06-10T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"192","McDowell & Boulder Canyon","2019-06-27T00:00:00.000","2019-06-06T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"189","McDowell & Red Mountain Freeway (East)","2019-06-27T00:00:00.000","2019-06-05T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"190","Eagle & Higley","2019-06-27T00:00:00.000","2019-06-05T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"191","Red Mountain Freeway & Country Club","2019-06-27T00:00:00.000","2019-06-05T00:00:00.000",,,"2019","Jun","2019","Jun","true",
"6905","10th Avenue & Country Club","2019-03-28T00:00:00.000","2019-03-28T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3500","1st. Street & Country Club","2019-03-28T00:00:00.000","2019-03-27T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3525","1st. Street & Robson","2019-03-28T00:00:00.000","2019-03-27T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3550","1st. Street & MacDonald","2019-03-28T00:00:00.000","2019-03-27T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3600","1st. Street & Center","2019-03-28T00:00:00.000","2019-03-27T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3625","1st. Street & East 50 X-Walk","2019-03-28T00:00:00.000","2019-03-27T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3650","1st. Street & Centennial Way","2019-03-28T00:00:00.000","2019-03-27T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3700","1st. Street & Mesa Drive","2019-03-28T00:00:00.000","2019-03-27T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3470","Consolidated Canal X-Walk & Gilbert","2019-03-28T00:00:00.000","2019-03-26T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"3475","1st. Street & Dobson","2019-03-28T00:00:00.000","2019-03-26T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4150","Main & Hobson","2019-03-28T00:00:00.000","2019-03-25T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4200","Main & Horne","2019-03-28T00:00:00.000","2019-03-25T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4250","Main & Stapley","2019-03-28T00:00:00.000","2019-03-20T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4300","Main & Lazona","2019-03-28T00:00:00.000","2019-03-19T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4340","Main & Williams","2019-03-28T00:00:00.000","2019-03-18T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4350","Main & Gilbert","2019-03-28T00:00:00.000","2019-03-18T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4370","Main & Consolidated Canal X-Walk","2019-03-28T00:00:00.000","2019-03-14T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4400","Main & Lindsay","2019-03-28T00:00:00.000","2019-03-14T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4450","Main & Val Vista","2019-03-28T00:00:00.000","2019-03-14T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4500","Main & Greenfield","2019-03-28T00:00:00.000","2019-03-14T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4530","Main & 48th. Street","2019-03-28T00:00:00.000","2019-03-13T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4550","Main & Higley","2019-03-28T00:00:00.000","2019-03-13T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4100","Main & Mesa Drive","2019-03-28T00:00:00.000","2019-03-11T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4110","Main & Udall (435 E. Main)","2019-03-28T00:00:00.000","2019-03-11T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4050","Main & Center","2019-03-28T00:00:00.000","2019-03-07T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4055","Main & Lewis","2019-03-28T00:00:00.000","2019-03-07T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4060","Main & Sirrine","2019-03-28T00:00:00.000","2019-03-07T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4070","Main & Hibbert","2019-03-28T00:00:00.000","2019-03-07T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4600","Main & 56th. Street","2019-03-28T00:00:00.000","2019-03-07T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4630","Main & 58th Street","2019-03-28T00:00:00.000","2019-03-07T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4010","Main & Robson","2019-03-28T00:00:00.000","2019-03-06T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4020","Main & West 150 X-Walk","2019-03-28T00:00:00.000","2019-03-06T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4030","Main & Macdonald","2019-03-28T00:00:00.000","2019-03-06T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4040","Main & West 50 X-Walk","2019-03-28T00:00:00.000","2019-03-06T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4650","Main & Recker","2019-03-28T00:00:00.000","2019-03-06T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4700","Main & 63rd. Street","2019-03-28T00:00:00.000","2019-03-06T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4850","South Macdonald X-Walk","2019-03-28T00:00:00.000","2019-03-06T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4875","1st. Avenue & Dobson","2019-03-28T00:00:00.000","2019-03-06T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4900","1st. Avenue & Country Club","2019-03-28T00:00:00.000","2019-03-05T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"4950","1st. Avenue & Macdonald","2019-03-28T00:00:00.000","2019-03-05T00:00:00.000",,,"2019","Mar","2019","Mar","true",
"5000","1st. Avenue & Center","2019-03-28T00:00:00.000","2019-03-05T00:00:00.000",,,"2019","Mar","2019","Mar","true",
