"incident_number","call_time","call_type","race","age","gender","stop_location","veh_state","prior_bpd_involvements","count_tickets","count_warnings","stop_type","stop_outcome","search","contraband","viol_dls","viol_dui","viol_ls","viol_miss","viol_moving","viol_other","viol_vehicle","viol_muni","viol_civil"
"18BU002022","2018-01-27T21:58:00.000","Traffic","White","25","Male - M","S Union St At Beech St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002030","2018-01-28T00:02:00.000","Traffic","White","24","Male - M","N Winooski Ave At Grant St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002034","2018-01-28T00:38:00.000","Traffic","White","29","Female - F","N Winooski Ave At North St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002048","2018-01-28T10:38:00.000","Traffic","White","24","Female - F","Rt 127 At Manhattan Dr, Burlington, Vt","VT","12","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002049","2018-01-28T10:49:00.000","Traffic","White","46","Female - F","King St At Pine St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002050","2018-01-28T10:53:00.000","Traffic","White","27","Male - M","Rte 127 At Ethan Allen Bridge, Burlington, Vt","VT","6","1","1","M = Moving violation","Ticket","0","NA","0","0","0","1","1","0","0","0","0"
"18BU002051","2018-01-28T10:57:00.000","Traffic","White","61","Female - F","Pine St At Marble Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002054","2018-01-28T11:09:00.000","Traffic","White","70","Female - F","Pine St At Flynn Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002055","2018-01-28T11:24:00.000","Traffic","White","35","Female - F","Pine St At Pine Pl, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002058","2018-01-28T12:12:00.000","Traffic","White","17","Female - F","St Paul St At College St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002063","2018-01-28T13:07:00.000","Traffic","White","36","Male - M","Main St At Battery St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002064","2018-01-28T13:19:00.000","Traffic","White","66","Female - F","Pearl St At Pine St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002067","2018-01-28T13:58:00.000","Traffic","White","22","Female - F","Elmwood Ave At Spring St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002072","2018-01-28T14:55:00.000","Traffic","White","28","Male - M","Flynn Ave At Foster St, Burlington, Vt","VT","62","2","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","1","0","0","0"
"18BU002073","2018-01-28T14:57:00.000","Traffic","White","38","Male - M","North Ave At 127, Burlington, Vt","VT","25","1","1","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","1","0","0","0"
"18BU002103","2018-01-29T08:05:00.000","Traffic","White","42","Male - M","Dorset Street At Market, South Burlington, Vt","VT","3","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002105","2018-01-29T08:24:00.000","Traffic","White","39","Male - M","Dorset St At San Remo Dr, South Burlington, Vt","VT","1","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002108","2018-01-29T08:43:00.000","Traffic","White","44","Female - F","Dorset St At Market St, South Burlington, Vt","VT","5","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002110","2018-01-29T09:07:00.000","Traffic","White","51","Male - M","Dorset St At Brookside, South Burlington, Vt","VT","4","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002111","2018-01-29T09:23:00.000","Traffic","White","34","Male - M","St Paul St At King St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002113","2018-01-29T09:48:00.000","Traffic","White","35","Male - M","Dorset St At Williston Rd, S Burlington, Vt","VT","5","0","1","O = Other","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002114","2018-01-29T09:49:00.000","Traffic","White","55","Male - M","Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002118","2018-01-29T10:02:00.000","Traffic","Asian","48","Male - M","Willison Rd At Heath, South Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002119","2018-01-29T10:15:00.000","Traffic","White","54","Female - F","Riverside Ave At Colchester Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002120","2018-01-29T10:16:00.000","Traffic","White","33","Male - M","Pearl St At Elmwood Ave, Burlington, Vt","NY","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002125","2018-01-29T10:21:00.000","Traffic","White","32","Male - M","Pine St At Locust St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002126","2018-01-29T10:46:00.000","Traffic","White","20","Male - M","S Prospect At College St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002127","2018-01-29T10:47:00.000","Traffic","White","30","Female - F","Market St At Dorset St, South Burlington, Vt","VT","3","1","0","O = Other","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002131","2018-01-29T11:55:00.000","Traffic","White","35","Male - M","Monroe St At N Champlain St, Burlington, Vt","VT","11","1","1","M = Moving violation","Ticket","0","NA","0","0","0","1","0","1","0","0","0"
"18BU002132","2018-01-29T11:57:00.000","Traffic","White","26","Male - M","Pine St At Lyman Ave, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002134","2018-01-29T12:13:00.000","Traffic","White","34","Female - F","Dorset St At San Remo Dr, South Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002136","2018-01-29T12:25:00.000","Traffic","White","33","Male - M","Dorset St At Blue Mall, South Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002137","2018-01-29T12:47:00.000","Traffic","White","25","Female - F","N Prospect St At Colonial Sq, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002154","2018-01-29T15:20:00.000","Traffic","White","59","Female - F","S Willard St At S Union St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002157","2018-01-29T15:44:00.000","Traffic","White","27","Female - F","Elmwood Ave At Pearl St, Burlington, Vt","PA","6","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002186","2018-01-30T07:30:00.000","Traffic","White","67","Female - F","Riverside Ave At Bright St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002187","2018-01-30T07:46:00.000","Traffic","White","46","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002190","2018-01-30T08:09:00.000","Traffic","White","51","Male - M","Shelburne Rd At Adams St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002192","2018-01-30T08:21:00.000","Traffic","White","46","Male - M","St Paul St At Adams St, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002194","2018-01-30T08:38:00.000","Traffic","White","28","Male - M","St Paul St At Adams St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002198","2018-01-30T09:05:00.000","Traffic","White","59","Male - M","Beech St At S Willard St, Burlington, Vt","VT","7","1","0","M = Moving violation","Ticket","0","NA","1","0","0","0","0","0","0","0","0"
"18BU002201","2018-01-30T09:23:00.000","Traffic","White","21","Male - M","Shelburne Rd At I189, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002202","2018-01-30T09:41:00.000","Traffic","White","22","Male - M","N Winooski Ave At Archibald St, Burlington, Vt","MA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002206","2018-01-30T10:22:00.000","Traffic","White","44","Male - M","Rt 127 At Manhattan Dr, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002209","2018-01-30T10:57:00.000","Traffic","White","62","Male - M","East Ave At Colchester Ave, Burlington, Vt","VT","1","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002211","2018-01-30T11:20:00.000","Traffic","White","26","Female - F","N Champlain St At North St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002213","2018-01-30T11:32:00.000","Traffic","White","18","Male - M","N Champlain St At North St, Burlington, Vt","VT","2","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002228","2018-01-30T14:54:00.000","Traffic","White","41","Male - M","N Union St At N Winooski Ave, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002235","2018-01-30T17:24:00.000","Traffic","White","53","Male - M","Pearl St At St Paul St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002241","2018-01-30T18:25:00.000","Traffic","White","47","Male - M","N Union St At Hickok Pl, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002245","2018-01-30T20:01:00.000","Traffic","White","24","Male - M","N Union St At Hickok Pl, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002247","2018-01-30T20:09:00.000","Traffic","White","21","Female - F","Archibald St At Intervale Ave, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002252","2018-01-30T20:57:00.000","Traffic","White","56","Female - F","N Willard St At North St, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002256","2018-01-30T22:40:00.000","Traffic","White","34","Male - M","North Ave At North St, Burlington, Vt","MA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002260","2018-01-30T23:48:00.000","Traffic","White","25","Female - F","North St At Champlain St, Burlington, Vt","NY","67","1","1","V = Vehicle Equipment","Ticket","1","0","1","0","1","0","0","0","0","0","0"
"18BU002262","2018-01-31T01:42:00.000","Traffic","White","24","Male - M","North St At N Prospect St, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002302","2018-01-31T15:49:00.000","Traffic","White","30","Male - M","Loomis St At School St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002304","2018-01-31T16:44:00.000","Traffic","White","57","Male - M","Pearl St At Pine St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002311","2018-01-31T19:52:00.000","Traffic","White","35","Male - M","Intervale Ave At Archibald St, Burlington, Vt","VT","6","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002313","2018-01-31T20:52:00.000","Traffic","White","25","Male - M","N Prospect St At Pearl St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002320","2018-02-01T00:36:00.000","Traffic","Black","31","Male - M","S Willard St At Bradley St, Burlington, Vt","VT","10","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002342","2018-02-01T13:23:00.000","Traffic","White","65","Male - M","Riverside Ave At Salmon Run, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002349","2018-02-01T14:24:00.000","Traffic","White","34","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","3","0","1","O = Other","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002352","2018-02-01T14:47:00.000","Traffic","White","31","Female - F","Riverside Ave At Hyde St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU008646","2018-04-27T18:04:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002365","2018-02-01T15:48:00.000","Traffic","Black","19","Male - M","Pearl St At Orchard Ter, Burlington, Vt","VT","1","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002374","2018-02-01T18:08:00.000","Traffic","Asian","23","Male - M","East Ave At Case Pkwy, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002376","2018-02-01T18:28:00.000","Traffic","Asian","16","Female - F","North St At Hyde St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002379","2018-02-01T18:56:00.000","Traffic","White","22","Male - M","N Willard St At Pomeroy St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002381","2018-02-01T19:27:00.000","Traffic","White","67","Male - M","Main St At University Hgts, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002386","2018-02-01T20:14:00.000","Traffic","White","68","Male - M","S Prospect St At Main St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002395","2018-02-02T00:13:00.000","Traffic","White","61","Male - M","Pearl St At Clark St, Burlington, Vt","VT","20","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002397","2018-02-02T00:30:00.000","Traffic","White","33","Male - M","North Ave At North St, Burlington, Vt","VT","10","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002400","2018-02-02T00:46:00.000","Traffic","Black","28","Male - M","S Winooski Ave At Cherry St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002401","2018-02-02T00:57:00.000","Traffic","White","23","Male - M","North Ave At Convent Sq, Burlington, Vt","VT","10","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002404","2018-02-02T01:32:00.000","Traffic","White","21","Male - M","North Ave At North St, Burlington, Vt","PA","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002426","2018-02-02T09:39:00.000","Traffic","White","31","Male - M","Locust St At Pine St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002435","2018-02-02T12:46:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002471","2018-02-02T22:35:00.000","Traffic","White","58","Male - M","N Winooski Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002472","2018-02-02T22:53:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002474","2018-02-02T22:54:00.000","Traffic","Black","32","Male - M","N Winooski Ave At Grant St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002476","2018-02-02T23:26:00.000","Traffic","White","20","Male - M","N Prospect St At North St, Burlington, Vt","IL","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002482","2018-02-03T00:59:00.000","Traffic","White","24","Male - M","Riverside Ave At N Willard St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002484","2018-02-03T01:17:00.000","Traffic","White","30","Female - F","North Ave At North St, Burlington, Vt","OR","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
