"corridor","corridor_description","corridor_num_and_description","fy","clean_corridor","type","detailed_type","midpoint_times","side_of_street","supdistrict","dpw_zone","representative_street_segment","cnn_route_id","evaluation_date","evaluator_name","inspector","_11_score_10_20_or_30_score","_21_litter_10_20_or_30_score","_22_grime_leaks_spills_of_sidewalk_w_out","_24_illegal_dumping_y_n_where_y_none","_251_feces_needles_condoms_y_n_where_y_none","_252_broken_glass_y_n_where_y_none","_26_odors_dpw","_27_odors_nondpw","_31_public_dpw","_32_public_nondpw","_33_private_please_indicate_nearest_address_on_attached_work_s","_34_sidewalk_on_sidewalk_preiously_23","total_trash_receptacles","_41_fullness","_42_cleanliness_of_trash_receptacles","_43_cleanliness_around_trash_receptacles","_44_painting","_45_structural_integrity_function","_46_doors","total_trees","_51_cleanliness","_52_tree_appearance","_53_weediness","_54_clearance","_11_pass","_21_pass","_22_pass","_31_pass","_32_pass","_33_pass","_34_pass","_41_pass","_42_pass","_43_pass","_44_pass","_45_pass","_46_pass","_51_pass","_52_pass","_53_pass","_54_pass","longitude","latitude","location","priority"
"41","Mission D: Silver - Harrington","#41 Mission D: Silver - Harrington","2013-14","Clean Corridor","Commercial","Residential/Commercial","Fri 12PM to 5PM","R","11","E","Mission St  :  Silver Ave  -  Tingley St","9155000",,,"JBR","2","1.25","0.98","1","0","0","1","1","0","0.75","2.66666666666667","0",,"1","1","1","1","1","1",,"0.95","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","-122.4312938","37.72872955",,"Regular"
,"Noe St -- Hancock to 21st St",,"2014-15",,"Residential","Residential","Mon 12PM to 5PM","R","8","D","Noe St  :  20th St  -  Liberty St","9620000","2015-01-26T00:00:00.000","Rheka","JBR","2","2","0.795","1","1","1","1","1","0","0.2","0","0","0",,,,,,,"47","0.9555555555555555","1","1","1","0","0","0","1","0","1","1",,,,,,,"1","1","1","1","-122.4324322","37.75727913",,"Regular"
"101","Fillmore G: Golden Gate, Steiner - Laguna","#101 Fillmore G: Golden Gate, Steiner - Laguna","2013-14",,"Commercial","Residential","Mon 8AM to 12PM","R","5","C","Golden Gate Ave  :  Laguna St  -  Webster St","6269000",,,"JBR","2","1.25","0.879166666666667","1","0","0","1","0","0.375","1.04166666666667","0","0.75",,"1","1","1","1","1","1",,"0.55959595959596","0.85","0.838383838383838","0.811111111111111","0","1","0","0","0","1","0","1","1","1","1","1","1","0","0","0","0","-122.4270168","37.78019303",,"Regular"
,"Missouri St -- Mariposa to 22nd St",,"2013-14",,"Residential","Residential","Thurs 12PM to 5pm","L","10","E","Missouri St  :  Mariposa St  -  18th St","9209000",,,"JBR","1.57333333333333","1.09","0.935333333333333","1","1","1","1","1","0","0.55","0","0",,,,,,,,,"0.836247086247086","0.980769230769231","0.827117327117327","1","1","1","1","1","0","1","1",,,,,,,"0","1","0","1","-122.3966445","37.76385062",,"Regular"
"72","Van Ness 3: 18th to Mission","#72 Van Ness 3: 18th to Mission","2014-15","Clean Corridor","Commercial","Commercial","Fri 12PM to 5PM","L","6","B","South Van Ness Ave  :  Mission St  -  12th St","12016101","2014-12-05T00:00:00.000","Emilia","JBR","2.685185185185185","2.6481481481481484","0.7944444444444444","0","1","1","1","1","0","3.6481481481481484","0.25","0.2222222222222222","0",,,,,,,"35","0","1","1","1",,,,,,,,,,,,,,,,,,"-122.4186182","37.77305345",,"Regular"
"24","Divisadero A: Haight - McAllister","#24 Divisadero A: Haight - McAllister","2013-14","Clean Corridor","Commercial","Commercial","Fri 12PM to 5PM","R","5","C","Divisadero St  :  Haight St  -  Page St","4799101",,,"JBR","1.07142857142857","1.07142857142857","0.892857142857143","1","0","0","1","1","0.714285714285714","1.21428571428571","1.07142857142857","1.78571428571429",,"0.75","1","0.75","0.75","1","1",,"0.453968253968254","0.964285714285714","0.982142857142857","0.966269841269841","1","1","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","-122.4370456","37.77126742",,"Regular"
"91","Market/Steuart","#91 Market/Steuart","2014-15","Clean Corridor","Commercial","Commercial","Wed 12PM to 5PM","L","6","B","Market St  :  Steuart St  -  Spear St","8737101","2015-04-01T00:00:00.000","Albert","JBR","1.4166666666666667","1.6666666666666665","0.9","1","1","1","0","1","0","0.08333333333333333","0","0","11","1","1","0.7916666666666666","1","1","1","47","0.5278679653679653","1","1","1",,,,,,,,,,,,,,,,,,"-122.3947476","37.79447972",,"Regular"
"79","Market 1: 3rd - 6th","#79 Market 1: 3rd - 6th","2014-15","Clean Corridor","Commercial","Commercial","Wed 12PM to 5PM","L","6","B","Market St  :  02nd St  -  Montgomery St","8743101","2014-09-10T00:00:00.000","Rudy","JBR","3","3","0.5416666666666666","1","1","1","1","1","0","0","0","0",,"1","0.9375","0.825","1","1","0.9375",,"0.08695652173913043","0.9782608695652174","1","1","0","0","0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","-122.4013755","37.78926432",,"Regular"
"51","Noriega B: 30th - 33rd","#51 Noriega B: 30th - 33rd","2013-14","Clean Corridor","Commercial","Commercial","Thu 12PM to 5PM","R","4","F","Noriega St  :  30th Ave  -  31st Ave","9664000",,,"JBR","2.33333333333333","2","0.833333333333333","1","1","0","1","1","0","1.5","0","0",,"1","1","0.5","1","1","0.33333333333",,"0.4","1","1","1","0","0","0","1","0","1","1","1","1","0","1","1","0","0","1","1","1","-122.4882641","37.7537209",,"Regular"
"4","24th A: Potrero - Folsom","#4 24th A: Potrero - Folsom","2014-15","Clean Corridor","Commercial","Residential/Commercial","Mon 8AM to 12PM","R","9","D","24th St  :  Potrero Ave  -  Hampshire St","1330000","2015-03-02T00:00:00.000","Rheka","JBR","2.15","2.2","0.7775","0","1","1","1","0","0.45","2.7","6.55","0.05","3","1","1","0","1","1","0.3333333333333333","54","0.39107142857142857","0.9833333333333332","1","1",,,,,,,,,,,,,,,,,,"-122.4063362","37.75300403",,"Regular"
,"Kirkham St -- 44th Ave to Great Hwy",,"2013-14",,"Residential","Residential","Fri 2nd, 4th 12PM to 2PM","R","4","F","Kirkham St  :  44th Ave  -  45th Ave","7884000",,,"JBR","2.5","1.8","1","0","0","0","1","1","0.1","2.4","0.2","0",,,,,,,,,"0.8","0.6","1","1","0","1","1","0","0","0","1",,,,,,,"0","0","1","1","-122.5036525","37.75865333",,"Regular"
,"Farallones St -- San Jose to Orizaba",,"2013-14",,"Residential","Residential","Wed 2nd, 4th  9AM to 11AM","L","11","E","Farallones St  :  Capitol Ave  -  Orizaba Ave","5408000",,,"JBR","2.85714285714286","2.04761904761905","0.888095238095238","0","0","1","1","1","0","0","0","0",,,,,,,,,"0.153846153846154","1","0.115384615384615","1","0","0","0","1","1","1","1",,,,,,,"0","1","0","1","-122.4590354","37.7140553",,"Regular"
,"25th Ave -- Lincoln Way to Lawton",,"2013-14",,"Residential","Residential","Tues 2nd, 4th  8AM to 10AM","L","4","F","25th Ave  :  Judah St  -  Kirkham St","1383000",,,"JBR","1.58928571428571","1.07738095238095","0.970833333333333","1","1","1","1","1","0","0.261904761904762","0","0",,,,,,,,,"0.380357142857143","0.982142857142857","0.425","0.950892857142857","1","1","1","1","0","1","1",,,,,,,"0","1","0","1","-122.4834231","37.76141728",,"Regular"
"104","Fillmore J: Lombard - Union","#104 Fillmore J: Lombard - Union","2014-15",,"Commercial","Commercial","Thu 12PM to 5PM","R","2","A","Fillmore St  :  Union St  -  Filbert St","5562000","2015-02-19T00:00:00.000","Rheka","JBR","2.2","2","0.85","0","1","1","1","1","0","0","0","0","4","1","1","1","1","1","1","14","0.7208333333333333","1","1","1",,,,,,,,,,,,,,,,,,"-122.4354898","37.797089",,"Regular"
"60","Mission EE: Rolph to Foote","#60 Mission EE: Rolph to Foote","2014-15","Clean Corridor","Commercial","Commercial","Fri 12PM to 5PM","R","11","E","Mission St  :  Rolph St  -  Niagara Ave","9179000","2014-11-07T00:00:00.000","Rheka","JBR","2.888888888888889","2.6666666666666665","0.7166666666666667","0","1","0","1","1","0","2.222222222222222","13.444444444444445","0.3333333333333333","1","1","1","1","1","1","1","22","0","0.9629629629629629","0.9629629629629629","0.9629629629629629","0","0","0","1","0","0","0","1","1","1","1","1","1","0","1","1","1","-122.4415543","37.71575344",,"Regular"
,"Holloway Ave -- Bright to Monticello",,"2014-15",,"Residential","Residential","Wed 2nd, 4th 1PM to 3PM","R","11","E","Holloway Ave  :  Bright St  -  Head St","6975000","2014-07-09T00:00:00.000","Rudy","JBR","1","1","0.96","1","1","1","1","1","0","0","0","0",,,,,,,,,,,,,"1","1","1","1","1","1","1",,,,,,,,,,,"-122.4635816","37.7216861",,"Regular"
,"Moncada Way -- Urbano Dr to Junipero Serra",,"2014-15",,"Residential","Residential","Wed 2nd, 4th 10AM to 12PM","R","7","F","Moncada Way  :  Moncada Way  -  Moncada Way","9236000","2014-11-26T00:00:00.000","Rheka","JBR","1.65","1.6","0.92125","1","1","1","1","1","0","0","0","0","0",,,,,,,"3","1","1","1","1","1","1","1","1","1","1","1",,,,,,,"1","1","1","1","-122.4689574","37.72746415",,"Regular"
"95","Fillmore A: along Sutter","#95 Fillmore A: along Sutter","2014-15",,"Commercial","Residential","Thu 12PM to 5PM","L","5","C","Sutter St  :  Laguna St  -  Buchanan St","12335000","2015-03-12T00:00:00.000","Rheka","JBR","2.291666666666667","2.0833333333333335","0.8208333333333333","1","1","0","1","1","0.08333333333333333","0","0","0","4","1","1","1","1","1","1","42","0.11212121212121212","0.9722222222222222","1","1",,,,,,,,,,,,,,,,,,"-122.4283356","37.78671266",,"Regular"
,"Silliman St -- Brussels to Bowdoin",,"2013-14",,"Residential","Residential","Fri 12PM to 5PM","L","9","D","Silliman St  :  Hamilton St  -  Bowdoin St","11879000",,,"JBR","1.5","1","0.984","1","0","1","1","1","0.2","0.2","0","0.4",,,,,,,,,"0.653333333333333","0.96","0.96","0.96","1","1","1","0","0","1","0",,,,,,,"0","1","1","1","-122.4110145","37.72968772",,"Regular"
,"Eucalyptus Dr -- 19th to 23rd Ave",,"2014-15",,"Residential","Residential","Tue 1st, 3rd 10AM to 12PM","R","7","F","Eucalyptus Dr  :  19th Ave  -  20th Ave","5269000","2014-07-01T00:00:00.000","Albert","JBR","1.5","1","1","1","1","1","1","1","0","0.1","0","0",,,,,,,,,,,,,"1","1","1","1","0","1","1",,,,,,,,,,,"-122.4748566","37.73106575",,"Regular"
,"Brunswick St -- Newton to Florentine",,"2014-15",,"Residential","Residential","Fri 12PM to 5PM","R","11","E","Brunswick St  :  Unnamed 070  -  Pope St","3250000","2015-01-16T00:00:00.000","Rheka","JBR","2.433333333333333","2.2","0.8250000000000002","1","1","1","1","1","0","0","0","0","0",,,,,,,"0",,,,,"0","0","0","1","1","1","1",,,,,,,,,,,"-122.4395887","37.71161517",,"Regular"
"40","Geneva: Alemany - Naples","#40 Geneva: Alemany - Naples","2014-15","Clean Corridor","Commercial","Residential","Thu 12PM to 5PM","R","11","E","Geneva Ave  :  Alemany Blvd  -  Gloria Ct","6136101","2015-01-08T00:00:00.000","Rheka","JBR","3","2.592592592592593","0.836111111111111","0","0","1","1","1","0.1111111111111111","4.055555555555555","1.037037037037037","0","5","1","1","1","1","1","1","13","0","1","1","1",,,,,,,,,,,,,,,,,,"-122.4423282","37.71783345",,"Regular"
"54","Minna Street: 2nd - Fremont","#54 Minna Street: 2nd - Fremont","2013-14","Clean Corridor","Commercial","Public/Commercial","Thu 12PM to 5PM","R","6","B","Minna St  :  01st St  -  Shaw Aly","9038000",,,"JBR","1.44285714285714","1.27142857142857","0.903571428571429","1","1","1","1","1","0","0","0.285714285714286","0",,,,,,,,,"0","1","1","1","1","1","1","1","1","0","1",,,,,,,"0","1","1","1","-122.3970348","37.78933265",,"Regular"
"43","24th Bart","#43 24th Bart","2014-15","Clean Corridor","Commercial","Public/Commercial","Thu 12PM to 5PM","L","9","D","24th St  :  Capp St  -  Lilac St","1344000","2015-02-26T00:00:00.000","Rheka","JBR","2.6666666666666665","2.6666666666666665","0.7875","0","0","0","1","0","1","14.5","0","0.75","6","0.8888888888888888","1","0.6666666666666666","1","1","0.8333333333333334","13","0.6166666666666667","0.9333333333333332","1","1",,,,,,,,,,,,,,,,,,"-122.4173578","37.75230598",,"Regular"
,"Montecito Ave -- Monterey to Eastwood",,"2013-14",,"Residential","Residential","Thur 1st, 3rd 1PM to 3PM","L","7","F","Montecito Ave  :  Northwood Dr  -  Eastwood Dr","9271000",,,"JBR","1","1","0.98","1","1","1","1","1","0","0","0","0.0333333333333333",,,,,,,,,"1","1","0.583333333333333","1","1","1","1","1","1","1","0",,,,,,,"1","1","0","1","-122.4568253","37.72956803",,"Regular"
,"Lane St -- Palou to Underwood",,"2014-15",,"Residential","Residential","Thurs 12PM to 5pm","L","10","E","Lane St  :  Palou Ave  -  Quesada Ave","8089000","2015-02-13T00:00:00.000","Rheka","JBR","2.7","2.3","0.845","1","1","1","1","1","0","0","0","0","0",,,,,,,"23","0.55","1","1","1","0","0","0","1","1","1","1",,,,,,,"0","1","1","1","-122.3890351","37.7329189",,"Regular"
"76","Van Ness 7: Bush -Broadway","#76 Van Ness 7: Bush -Broadway","2013-14","Clean Corridor","Commercial","Residential","Fri 12PM to 5PM","L","2","A","Van Ness Ave  :  Bush St  -  Austin St","13156101",,,"JBR","1.88095238095238","1.83333333333333","0.892857142857143","0","1","0","1","1","0.0476190476190476","0.309523809523809","0","0.119047619047619",,"1","1","0.66666666667","0.66666666667","1","1",,"0.535034013605442","0.979591836734694","0.943877551020408","0.979591836734694","1","1","0","0","0","1","0","1","1","0","0","1","1","0","1","1","1","-122.4219486","37.78848964",,"Regular"
,"26th Ave -- Clement to Fulton",,"2013-14",,"Residential","Residential","Wed 1st, 3rd 8AM to 10AM","R","1","C","26th Ave  :  Balboa St  -  Cabrillo St","1475000",,,"JBR","2.13333333333333","1.17333333333333","0.991466666666667","0","0","0","1","1","0.3","1.11","0.0666666666666667","0.173333333333333",,,,,,,,,"0.734523809523809","0.958928571428571","1","1","0","1","1","0","0","0","0",,,,,,,"0","1","1","1","-122.4855323","37.77625246",,"Regular"
"92","Drumm: Market - Washington","#92 Drumm: Market - Washington","2014-15","Clean Corridor","Commercial","Commercial","Fri 12PM to 5PM","R","3","A","Drumm St  :  Market St  -  California St","4969000","2015-06-19T00:00:00.000","Saul","JBR","1.5","2.2083333333333335","0.854375","1","1","1","1","1","0.08333333333333333","2.1875","0","0","4","1","0.6666666666666666","1","1","1","1","17","0.15","1","1","1",,,,,,,,,,,,,,,,,,"-122.396302","37.79325635",,"Regular"
,"Cortland Ave -- Folsom to Bradford",,"2014-15",,"Residential","Residential","Thur 1st, 3rd 8AM to 10AM","L","9","D","Cortland Ave  :  Prentiss St  -  Nevada St","4433000","2015-03-05T00:00:00.000","Saul","JBR","1.7","1.2","0.9480000000000001","1","0","0","1","1","0","2.5","0.4","0.8","0",,,,,,,"12","0.5833333333333334","1","1","1","1","1","1","1","0","0","0",,,,,,,"0","1","1","1","-122.4119916","37.73971001",,"Regular"
"49","3rd St F: Williams to Key","#49 3rd St F: Williams to Key","2013-14","Clean Corridor","Commercial","Commercial","Wed 12PM to 5PM","L","10","E","03rd St  :  Williams Ave  -  Lane St","220101",,,"JBR","1.07142857142857","1","0.985714285714286","1","0","1","1","1","0","0.5","0","0.142857142857143",,"1","1","1","1","1","1",,"0.786507936507936","0.933333333333333","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","1","-122.3926245","37.72927845",,"Regular"
"49","3rd St F: Williams to Key","#49 3rd St F: Williams to Key","2014-15","Clean Corridor","Commercial","Commercial","Wed 12PM to 5PM","L","10","E","03rd St  :  Williams Ave  -  Lane St","220101","2014-11-12T00:00:00.000","Albert","JBR","1.3333333333333333","1.1458333333333333","0.9041666666666667","1","0","0","1","1","0.041666666666666664","0.08333333333333333","0.2916666666666667","0.4375","5","0.8","1","1","1","1","1","80","0.7086309523809523","0.932142857142857","1","1","1","1","1","0","0","0","0","0","1","1","1","1","1","0","1","1","1","-122.3926245","37.72927845",,"Regular"
,"Kirkham St -- 44th Ave to Great Hwy",,"2014-15",,"Residential","Residential","Fri 2nd, 4th 12PM to 2PM","R","4","F","Kirkham St  :  44th Ave  -  45th Ave","7884000","2015-05-22T00:00:00.000","Saul","JBR","1.35","1.45","0.9095000000000001","1","0","0","1","1","0","1.45","0","0.25","0",,,,,,,"13","0.21904761904761902","0.8","0.7714285714285715","1","1","1","1","1","0","1","0",,,,,,,"0","0","0","1","-122.5036525","37.75865333",,"Regular"
,"38th Ave -- Clement to Cabrillo",,"2014-15",,"Residential","Residential","Wed 1st, 3rd 11AM to 1PM","R","1","C","38th Ave  :  Balboa St  -  Cabrillo St","1849000","2014-12-17T00:00:00.000","Rheka","JBR","2.125","2.0625","0.8416666666666667","0","1","1","1","1","0","0.125","0","0.0625","1","1","1","1","1","1","1","32","0.3508771929824561","0.9473684210526316","1","1","0","0","0","1","0","1","0","1","1","1","1","1","1","0","1","1","1","-122.4983856","37.7756667",,"Regular"
"37","Geary C: Mason - Van Ness","#37 Geary C: Mason - Van Ness","2013-14","Clean Corridor","Commercial","Commercial","Tue 12PM to 5PM","R","3","A","Geary St  :  Mason St  -  Taylor St","6111000",,,"JBR","2.95238095238095","2.54285714285714","0.700238095238095","0","0","0","0","1","0.1","0.39047619047619","0.104761904761905","0.238095238095238",,"0.6","1","0","0.8","1","1",,"0.422222222222222","0.666666666666667","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","-122.409874","37.78714914",,"Regular"
,"Broderick St -- Bush to Washington",,"2013-14",,"Residential","Residential","Wed 2nd, 4th  12PM to 2PM","L","2","A","Broderick St  :  Sacramento St  -  Clay St","3207000",,,"JBR","2","1.4","0.997","1","0","0","1","1","0.5","0.4","0","0",,,,,,,,,"0.829090909090909","1","0.96","1","0","1","1","0","0","1","1",,,,,,,"0","1","1","1","-122.4422973","37.78878075",,"Regular"
,"Central Ave -- Buena Vista West to Oak St",,"2013-14",,"Residential","Residential","Mon 8AM to 12PM","R","5","C","Central Ave  :  Waller St  -  Haight St","3860000",,,"JBR","1.625","1.625","0.8625","0","0","1","1","0","0.625","1.125","0","2.375",,,,,,,,,"0.40952380952381","1","0.294642857142857","1","1","1","0","0","0","1","0",,,,,,,"0","1","0","1","-122.4434614","37.769497",,"Regular"
"82","Mission H: 5th-11th","#82 Mission H: 5th-11th","2014-15","Clean Corridor","Commercial","Public/Commercial","Mon 12PM to 5PM","L","6","B","Mission St  :  05th St  -  Mint St","9097000","2015-03-09T00:00:00.000","Rheka","JBR","2.138888888888889","2.25","0.8458333333333332","0","1","0","1","0","0.2777777777777778","0.5055555555555555","0","0.23333333333333334","7","1","1","0.5","1","1","0.75","48","0","1","1","1",,,,,,,,,,,,,,,,,,"-122.4064794","37.78273164",,"Regular"
,"Sloat Blvd -- 20th to 25th Ave",,"2014-15",,"Residential","Residential","Mon 8AM to 12PM","L","7","F","Sloat Blvd  :  20th Ave  -  21st Ave","11951102","2015-04-13T00:00:00.000","Saul","JBR","1","1","0.883","1","1","1","1","1","0","0.2333333333333333","0","0.08333333333333333","0",,,,,,,"1","1","1","1","1","1","1","0","1","0","1","0",,,,,,,"1","1","1","1","-122.4761598","37.73455352",,"Regular"
"82","Mission H: 5th-11th","#82 Mission H: 5th-11th","2013-14","Clean Corridor","Commercial","Public/Commercial","Mon 12PM to 5PM","L","6","B","Mission St  :  05th St  -  Mint St","9097000",,,"JBR","1.8469387755102","1.69387755102041","0.88656462585034","1","0","0","0","0","0.0714285714285714","0.0204081632653061","0","0.387755102040816",,"1","1","0.6","1","1","0.8",,"0.32468671679198","1","0.991228070175439","0.991228070175439","1","1","0","0","0","1","0","1","1","0","1","1","0","0","1","1","1","-122.4064794","37.78273164",,"Regular"
,"10th Ave -- Moraga to Mendosa Ave",,"2013-14",,"Residential","Residential","Tue 2nd, 4th 8AM to 10AM","R","7","F","10th Ave  :  Quintara St  -  Mendosa Ave","479000",,,"JBR","2.05","1.86666666666667",,"0","1","1","1","1","0.35","0","0","0",,,,,,,,,"1","0.972222222222222","0.984375","1","0","1","0","0","1","1","1",,,,,,,"1","1","1","1","-122.4663364","37.74907463",,"Regular"
"56","Fremont","#56 Fremont","2013-14",,"Commercial","Commercial","Tue 12PM to 5PM","R","6","B","Fremont St  :  Mission St  -  Transbay Hump","5861001",,,"JBR","1.25","1.25","1","1","1","1","1","1","0","0","0","0",,,,,,,,,"0","1","1","1","1","1","1","1","1","1","1",,,,,,,"0","1","1","1","-122.3966897","37.79046107",,"Regular"
,"Rivera St -- 19th to 22nd Ave",,"2013-14",,"Residential","Residential","Thur 1st, 3rd 8AM to 10AM","R","4","F","Rivera St  :  19th Ave  -  20th Ave","11054000",,,"JBR","1.44444444444444","1","0.983333333333333","1","1","1","1","1","0","0","0","0.222222222222222",,,,,,,,,"0","1","0","1","1","1","1","1","1","1","0",,,,,,,"0","1","0","1","-122.475902","37.74678204",,"Regular"
,"Kirkham St -- 30th to 35th Ave",,"2014-15",,"Residential","Residential","Fri 2nd, 4th 9AM to 11AM","R","4","F","Kirkham St  :  34th Ave  -  35th Ave","7872000","2014-10-10T00:00:00.000","Albert","JBR","1.8666666666666667","1.0666666666666667","0.9800000000000001","0","1","1","1","1","0","0.9333333333333332","0","0",,,,,,,,,"0.8333333333333333","0.8333333333333333","0.8333333333333333","1","1","1","1","1","0","1","1",,,,,,,"0","0","0","1","-122.4929369","37.75912292",,"Regular"
"5","24th B: Folsom - Valencia","#5 24th B: Folsom - Valencia","2014-15","Clean Corridor","Commercial","Commercial","Thu 12PM to 5PM","L","9","D","24th St  :  Folsom St  -  Shotwell St","1340000","2015-05-07T00:00:00.000","Saul","JBR","2.6203703703703707","2.75","0.8500000000000001","0","0","0","1","1","0.25","8.694444444444445","2.6944444444444446","0.898148148148148","8","1","0.5833333333333333","0.6666666666666666","0.9166666666666666","0.9166666666666666","0.9166666666666666","35","0.30357142857142855","0.9613095238095238","1","1",,,,,,,,,,,,,,,,,,"-122.414086","37.75250607",,"Regular"
"66","Broadway: Powell - Kearny","#66 Broadway: Powell - Kearny","2014-15","Clean Corridor","Commercial","Commercial","Wed 12PM to 5PM","L","3","A","Broadway  :  Kearny St  -  Romolo St","3151000","2014-12-17T00:00:00.000","Rheka","JBR","2.7333333333333334","2.8","0.7866666666666666","0","1","1","1","0","0.4","0.8333333333333333","1.2","0.13333333333333333","2","1","1","1","1","1","1","11","0.3333333333333333","0.9444444444444445","1","1",,,,,,,,,,,,,,,,,,"-122.4054731","37.79801696",,"Regular"
"70","Van Ness 1: Cesar Chavez - 22nd","#70 Van Ness 1: Cesar Chavez - 22nd","2013-14","Clean Corridor","Commercial","Residential","Fri 12PM to 5PM","L","9","D","South Van Ness Ave  :  22nd St  -  23rd St","12029000",,,"JBR","1.53333333333333","1.73333333333333","0.888333333333333","1","0","0","1","1","0.0333333333333333","1.30666666666667","0","0.273333333333333",,"1","1","0.5","1","1","1",,"0.592467532467532","0.981818181818182","0.985714285714286","1","1","1","0","0","0","1","0","1","1","0","1","1","1","0","1","1","1","-122.4165666","37.75556828",,"Regular"
"100","Fillmore F: McAllister, Steiner - Laguna","#100 Fillmore F: McAllister, Steiner - Laguna","2014-15",,"Commercial","Residential/Commercial","Mon 8AM to 12PM","L","5","C","McAllister St  :  Laguna St  -  Webster St","8898000","2014-08-04T00:00:00.000","Albert","JBR","2.888888888888889","1","0.9333333333333335","0","1","1","1","1","0.27777777777777773","0.888888888888889","0","0.8333333333333335",,"1","1","1","0.5","1","1",,"0.6605339105339105","0.9570707070707071","0.9696969696969697","1","0","1","1","0","0","1","0","1","1","1","0","1","1","0","1","1","1","-122.4268286","37.77925797",,"Regular"
,"Cabrillo St -- 27th to 32nd Ave",,"2014-15",,"Residential","Residential","Thur 1st, 3rd 12PM to 2PM","R","1","C","Cabrillo St  :  27th Ave  -  28th Ave","3494000","2015-03-19T00:00:00.000","Saul","JBR","2.2","1.4","0.9799999999999999","1","0","1","1","1","0","1.2","0","0.3","0",,,,,,,"38","0.3711111111111111","1","1","1","0","1","1","1","0","1","0",,,,,,,"0","1","1","1","-122.4864686","37.77433877",,"Regular"
"74","Van Ness 5: Mission - Golden Gate","#74 Van Ness 5: Mission - Golden Gate","2014-15",,"Commercial","Commercial","Fri 12PM to 5PM","L","6","B","South Van Ness Ave  :  Market St  -  Mission St","12015101","2015-05-15T00:00:00.000","Saul","JBR","2.135416666666667","2.5520833333333335","0.8885416666666668","1","0","0","1","1","0.09375","0.90625","0.3125","0.375","11","0.9666666666666666","1","0.8","1","1","1","38","0.3541666666666667","1","1","1",,,,,,,,,,,,,,,,,,"-122.4192556","37.77514707",,"Regular"
,"Grafton Ave -- Harold to Miramar",,"2013-14",,"Residential","Residential","Wed 2nd, 4th  12PM to 2PM","L","11","E","Grafton Ave  :  Harold Ave  -  Lee Ave","6356000",,,"JBR","2.6","1.6","0.989","0","0","0","1","1","0.3","0.4","0","0",,,,,,,,,"0.666666666666667","0.666666666666667","1","1","0","1","1","0","0","1","1",,,,,,,"0","0","1","1","-122.453092","37.72004059",,"Regular"
,"26th Ave -- Clement to Fulton",,"2014-15",,"Residential","Residential","Wed 1st, 3rd 8AM to 10AM","R","1","C","26th Ave  :  Balboa St  -  Cabrillo St","1475000","2014-10-01T00:00:00.000","Albert","JBR","1.8799999999999997","1.1857142857142855","0.9920476190476191","1","1","1","1","1","0","0.5771428571428572","0","0.2257142857142857",,,,,,,,,"0.7742296918767507","1","0.9047619047619048","1","1","1","1","1","0","1","0",,,,,,,"0","1","1","1","-122.4855323","37.77625246",,"Regular"
,"28th Ave -- Quintara to Taraval",,"2013-14",,"Residential","Residential","Mon 1st, 3rd 8AM to 10AM","L","4","F","28th Ave  :  Quintara St  -  Rivera St","1592000",,,"JBR","1.1031746031746","1","0.993333333333333","0","1","1","1","1","0","0","0.0666666666666667","0",,,,,,,,,"0.951851851851852","0.848148148148148","0.977777777777778","1","1","1","1","1","1","0","1",,,,,,,"1","0","1","1","-122.4857272","37.74821978",,"Regular"
"53","Potrero B: 20th - Cesar Chavez","#53 Potrero B: 20th - Cesar Chavez","2014-15","Clean Corridor","Commercial","Residential/Commercial","Thu 12PM to 5PM","R","10","E","Potrero Ave  :  23rd St  -  24th St","10671000","2015-02-26T00:00:00.000","Emilia","JBR","2.5555555555555554","2.3333333333333335","0.8333333333333334","0","1","1","1","1","0","0.8888888888888888","0","0","2","0.5","1","0","1","1","1","16","0.125","1","1","1",,,,,,,,,,,,,,,,,,"-122.4064526","37.75427693",,"Regular"
"12","Clement B: 5th - 10th Ave","#12 Clement B: 5th - 10th Ave","2014-15","Clean Corridor","Commercial","Commercial","Tue 12PM to 5PM","R","1","C","Clement St  :  05th Ave  -  06th Ave","4154000","2014-07-22T00:00:00.000","Albert","JBR","1.2666666666666666","1","0.8633333333333333","1","1","1","1","1","0","0.13333333333333333","0.6","0.13333333333333333",,"1","1","0.6666666666666666","1","1","1",,"1","1","1","1","1","1","0","1","0","0","0","1","1","0","1","1","1","1","1","1","1","-122.4633505","37.7829892",,"Regular"
,"Lane St -- Palou to Underwood",,"2013-14",,"Residential","Residential","Thurs 12PM to 5pm","L","10","E","Lane St  :  Palou Ave  -  Quesada Ave","8089000",,,"JBR","2.2","2.1","0.97","1","0","0","1","1","0","0.2","0.3","0.3",,,,,,,,,"0.9375","0.9375","1","1","0","0","1","1","0","0","0",,,,,,,"1","1","1","1","-122.3890351","37.7329189",,"Regular"
