"organization_group_code","job_family_code","job_code","year_type","year","organization_group","department_code","department","union_code","union","job_family","job","employee_identifier","salaries","overtime","other_salaries","total_salary","retirement","health_and_dental","other_benefits","total_benefits","total_compensation"
"01","SCRT","370C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Administrative Analyst I","10936","55646.54","0.00","0.00","55646.54","4992.72","0.00","4529.21","9521.93","65168.47"
"01","SCRT","374C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Admin Analyst 3","39220","45789.50","0.00","0.00","45789.50","9754.51","5980.67","3610.99","19346.17","65135.67"
"01","SCRT","374C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Admin Analyst 3","42764","57097.34","0.00","0.00","57097.34","11788.17","7547.61","4696.49","24032.27","81129.61"
"01","SCRT","374C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Admin Analyst 3","6399","101142.02","0.00","0.00","101142.02","19834.21","12918.24","8363.47","41115.92","142257.94"
"01","SCRT","376C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Sr Human Resources Analyst","23315","97433.83","0.00","0.00","97433.83","19120.36","12903.30","7675.51","39699.17","137133.00"
"01","SCRT","376C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Sr Human Resources Analyst","30858","65135.76","0.00","0.00","65135.76","11535.56","6937.57","5362.29","23835.42","88971.18"
"01","SCRT","376C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Sr Human Resources Analyst","44142","32900.40","0.00","0.00","32900.40","6849.88","3731.94","2629.89","13211.71","46112.11"
"01","SCRT","377C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Principal Mgmt Analyst","11320","123538.68","0.00","0.00","123538.68","23600.06","12918.24","9579.44","46097.74","169636.42"
"01","SCRT","377C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Principal Mgmt Analyst","12803","29497.65","0.00","8923.65","38421.30","5224.04","2631.49","3108.62","10964.15","49385.45"
"01","SCRT","377C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Principal Mgmt Analyst","29189","31539.92","0.00","0.00","31539.92","5585.72","2870.73","2597.24","11053.69","42593.61"
"01","SCRT","377C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Principal Mgmt Analyst","30858","55699.40","0.00","0.00","55699.40","11596.61","5980.67","4175.27","21752.55","77451.95"
"01","SCRT","377C","Calendar","2013","Public Protection","CRT","CRT Superior Court","195","Court Unrepresented Professionals","SF Superior Court","Principal Mgmt Analyst","9567","74535.37","0.00","0.00","74535.37","13746.27","7655.25","6153.52","27555.04","102090.41"
"01","SCRT","131C","Calendar","2013","Public Protection","CRT","CRT Superior Court","196","Court Unrepresented Managers","SF Superior Court","Managing Attorney","45090","99682.10","0.00","0.00","99682.10","20095.34","7655.25","6947.27","34697.86","134379.96"
"01","SCRT","147C","Calendar","2013","Public Protection","CRT","CRT Superior Court","196","Court Unrepresented Managers","SF Superior Court","Mental Health Hearing Officer","53415","102025.11","0.00","0.00","102025.11","20004.17","12918.24","12746.77","45669.18","147694.29"
"01","SCRT","149C","Calendar","2013","Public Protection","CRT","CRT Superior Court","196","Court Unrepresented Managers","SF Superior Court","Communications Director","10455","131136.08","0.00","0.00","131136.08","25069.52","12918.24","14343.92","52331.68","183467.76"
"01","SCRT","185C","Calendar","2013","Public Protection","CRT","CRT Superior Court","196","Court Unrepresented Managers","SF Superior Court","Director, Info Tech Group","26174","183970.40","0.00","0.00","183970.40","35190.37","12918.24","14754.89","62863.50","246833.90"
"01","SCRT","876C","Calendar","2013","Public Protection","CRT","CRT Superior Court","196","Court Unrepresented Managers","SF Superior Court","Director, Human Resources","56212","135247.41","0.00","0.00","135247.41","25771.87","12397.21","16273.82","54442.90","189690.31"
"01","SCRT","879C","Calendar","2013","Public Protection","CRT","CRT Superior Court","196","Court Unrepresented Managers","SF Superior Court","Director, Fiscal Services","704","150056.84","0.00","0.00","150056.84","28695.25","12918.24","16381.85","57995.34","208052.18"
"01","SCRT","899C","Calendar","2013","Public Protection","CRT","CRT Superior Court","196","Court Unrepresented Managers","SF Superior Court","Court Executive Officer","35327","218464.09","0.00","0.00","218464.09","41850.63","12918.24","11734.27","66503.14","284967.23"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","10777","110688.26","0.00","5895.46","116583.72","22440.04","11717.39","9449.49","43606.92","160190.64"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","12170","7582.40","0.00","23288.82","30871.22","1411.70","502.38","2418.14","4332.22","35203.44"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","13953","34221.12","0.00","0.00","34221.12","0.00","0.00","2720.58","2720.58","36941.70"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","14488","122042.91","0.00","11854.30","133897.21","25582.79","12918.24","9783.56","48284.59","182181.80"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","15619","22799.39","0.00","2279.94","25079.33","5218.23","2631.49","2058.97","9908.69","34988.02"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","16030","121791.15","0.00","11829.12","133620.27","25526.26","12894.32","9778.71","48199.29","181819.56"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","1614","119822.23","0.00","11812.72","131634.95","25148.37","12918.24","9743.97","47810.58","179445.53"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","16225","115037.97","0.00","6134.09","121172.06","23063.28","12393.98","9560.87","45018.13","166190.19"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","17280","0.00","0.00","15154.47","15154.47","0.00","7.59","1159.32","1166.91","16321.38"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","19482","122042.90","0.00","6519.80","128562.70","24561.53","12870.40","9690.21","47122.14","175684.84"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","19531","121625.00","0.00","2946.50","124571.50","23823.16","12918.24","9620.36","46361.76","170933.26"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","2050","0.00","0.00","10143.74","10143.74","0.00","0.00","776.26","776.26","10920.00"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","20880","122042.90","0.00","3005.91","125048.81","23939.25","12918.24","9628.72","46486.21","171535.02"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","20987","92353.50","0.00","5070.96","97424.46","18912.36","10429.09","8091.38","37432.83","134857.29"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","20993","67392.51","0.00","29334.55","96727.06","11935.24","6937.57","7750.78","26623.59","123350.65"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","21362","117500.80","0.00","6269.53","123770.33","23644.74","12918.24","9606.34","46169.32","169939.65"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","2166","67392.90","0.00","31505.50","98898.40","12557.57","6937.57","8006.51","27501.65","126400.05"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","2387","117500.80","0.00","11400.08","128900.88","24626.91","12918.24","9692.02","47237.17","176138.05"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","25515","116003.88","0.00","6187.19","122191.07","23353.52","12918.24","9578.44","45850.20","168041.27"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","26297","119734.35","0.00","6434.02","126168.37","24102.21","12918.24","9648.31","46668.76","172837.13"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","27095","122245.09","0.00","11855.35","134100.44","25618.78","12942.17","9757.54","48318.49","182418.93"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","28431","119734.35","0.00","6392.36","126126.71","24094.84","12918.24","9771.98","46785.06","172911.77"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","29556","35637.59","0.00","17901.11","53538.70","6880.56","3359.29","4342.58","14582.43","68121.13"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","30016","400.60","0.00","8518.86","8919.46","78.04","47.85","683.66","809.55","9729.01"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","30653","122042.90","0.00","6672.23","128715.13","24561.53","12918.24","9660.54","47140.31","175855.44"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","31513","6852.48","0.00","376.82","7229.30","0.00","0.00","574.73","574.73","7804.03"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","31867","112499.89","0.00","6083.02","118582.91","22586.24","12103.44","9515.56","44205.24","162788.15"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","32371","10974.80","0.00","603.52","11578.32","0.00","0.00","920.48","920.48","12498.80"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","34485","57609.93","0.00","3168.21","60778.14","11996.32","6736.63","5141.74","23874.69","84652.83"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","34570","4094.48","0.00","225.17","4319.65","0.00","0.00","343.41","343.41","4663.06"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","35881","117500.80","0.00","6269.54","123770.34","23644.74","12918.24","9606.34","46169.32","169939.66"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","36396","121387.10","0.00","6483.74","127870.84","24417.48","12846.48","9678.10","46942.06","174812.90"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","36774","11121.20","0.00","0.00","11121.20","0.00","0.00","884.13","884.13","12005.33"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","36940","119734.35","0.00","6392.36","126126.71","24094.84","12918.24","9647.58","46660.66","172787.37"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","37632","122211.69","0.00","6529.65","128741.34","24578.83","12945.82","9693.33","47217.98","175959.32"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","38127","4246.00","0.00","0.00","4246.00","751.97","478.45","370.14","1600.56","5846.56"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","38830","120043.95","0.00","11654.40","131698.35","25167.20","12918.24","9745.09","47830.53","179528.88"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","41917","116995.61","0.00","11365.80","128361.41","24531.38","12918.24","9654.35","47103.97","175465.38"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","41968","8695.40","0.00","0.00","8695.40","0.00","0.00","691.28","691.28","9386.68"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","42317","5722.50","0.00","2083.95","7806.45","1069.19","717.68","644.39","2431.26","10237.71"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","43777","20446.33","0.00","1124.37","21570.70","0.00","0.00","1714.87","1714.87","23285.57"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","44299","122042.90","0.00","3006.38","125049.28","23939.35","12918.24","9628.72","46486.31","171535.59"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","44769","121876.04","0.00","6638.25","128514.29","24524.34","12900.30","9667.74","47092.38","175606.67"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","45749","38905.71","0.00","2139.65","41045.36","8212.43","4489.10","3472.52","16174.05","57219.41"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","46957","122042.90","0.00","11854.29","133897.19","25582.78","12918.24","9751.23","48252.25","182149.44"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","50417","32986.30","0.00","3298.63","36284.93","7456.93","3827.63","2967.74","14252.30","50537.23"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","50719","74242.28","0.00","7518.21","81760.49","16332.75","8181.56","6728.02","31242.33","113002.82"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","51155","72415.82","0.00","3982.41","76398.23","15113.11","8421.98","6280.82","29815.91","106214.14"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","53012","122042.91","0.00","11854.29","133897.20","25582.78","12918.24","9783.56","48284.58","182181.78"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","53016","119520.05","0.00","11602.01","131122.06","25047.21","12894.32","9735.00","47676.53","178798.59"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","5335","122042.90","0.00","6519.80","128562.70","24561.53","12918.24","9690.21","47169.98","175732.68"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","6079","16082.92","0.00","0.00","16082.92","0.00","0.00","1278.59","1278.59","17361.51"
"01","SCRT","500C","Calendar","2013","Public Protection","CRT","CRT Superior Court","197","Prof & Tech Engineers - Court Reporters, Local 21","SF Superior Court","Court Reporter","8854","24768.00","0.00","1362.15","26130.15","5440.30","2870.73","2175.09","10486.12","36616.27"
"01","SCRT","0590","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Asst-Sr, Superior Court","17526","94862.84","0.00","0.00","94862.84","18584.21","12918.24","28442.98","59945.43","154808.27"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","15529","130201.69","0.00","0.00","130201.69","24874.98","12918.24","22687.46","60480.68","190682.37"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","16740","131136.09","0.00","0.00","131136.09","25069.52","12918.24","21512.00","59499.76","190635.85"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","25230","129650.63","0.00","0.00","129650.63","24777.40","12918.24","22695.12","60390.76","190041.39"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","37562","130201.68","0.00","0.00","130201.68","24874.98","12918.24","21475.63","59268.85","189470.53"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","49199","117459.28","0.00","0.00","117459.28","22618.31","11961.34","19617.34","54196.99","171656.27"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","52814","85984.73","0.00","0.00","85984.73","16960.86","9329.85","21806.36","48097.07","134081.80"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","53849","131136.08","0.00","0.00","131136.08","25069.52","12918.25","13773.34","51761.11","182897.19"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","55978","130201.68","0.00","0.00","130201.68","24874.98","12918.24","21527.56","59320.78","189522.46"
"01","SCRT","148C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Manager","6174","130201.68","0.00","0.00","130201.68","24874.98","12918.24","22704.77","60497.99","190699.67"
"01","SCRT","155C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Reporter Coordinator","56164","144228.56","0.00","0.00","144228.56","27577.44","12918.24","22941.17","63436.85","207665.41"
"01","SCRT","165C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Director, Probate","45977","136593.45","0.00","0.00","136593.45","26105.15","12918.24","13948.93","52972.32","189565.77"
"01","SCRT","168C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Mgr, Unified Family Court Svcs","20353","4441.84","0.00","209.70","4651.54","786.65","99.28","369.18","1255.11","5906.65"
"01","SCRT","168C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Mgr, Unified Family Court Svcs","36361","92291.51","0.00","0.00","92291.51","18251.64","9090.62","14954.61","42296.87","134588.38"
"01","SCRT","192C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Administrator","20332","151190.13","0.00","0.00","151190.13","28909.72","12918.24","10509.36","52337.32","203527.45"
"01","SCRT","192C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Administrator","34403","98332.63","0.00","0.00","98332.63","18684.55","7744.97","15051.29","41480.81","139813.44"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","15975","1034.25","0.00","0.00","1034.25","0.00","0.00","82.22","82.22","1116.47"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","2077","108060.14","0.00","0.00","108060.14","21221.70","12918.24","13334.71","47474.65","155534.79"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","22074","116437.07","0.00","0.00","116437.07","22242.09","12966.09","10581.62","45789.80","162226.87"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","2352","114667.60","0.00","0.00","114667.60","21905.80","12880.93","21248.59","56035.32","170702.92"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","24517","116487.27","0.00","0.00","116487.27","22263.86","12918.24","21239.37","56421.47","172908.74"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","26993","116487.26","0.00","0.00","116487.26","22583.62","12918.24","13151.90","48653.76","165141.02"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","2744","115659.87","0.00","0.00","115659.87","22091.58","12918.24","21246.11","56255.93","171915.80"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","33163","116487.26","0.00","0.00","116487.26","22263.84","12918.24","28999.41","64181.49","180668.75"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","35198","115659.86","0.00","0.00","115659.86","22091.57","12918.25","13026.63","48036.45","163696.31"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","39438","115659.87","0.00","0.00","115659.87","22091.57","12918.24","28949.81","63959.62","179619.49"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","39856","115659.86","0.00","0.00","115659.86","22091.57","12918.24","22432.11","57441.92","173101.78"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","400","115724.52","0.00","0.00","115724.52","22105.04","12918.24","21244.35","56267.63","171992.15"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","41670","116487.27","0.00","0.00","116487.27","22263.83","12918.24","21260.86","56442.93","172930.20"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","48763","116487.26","0.00","0.00","116487.26","22263.83","12918.24","22439.71","57621.78","174109.04"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","49199","11152.00","0.00","0.00","11152.00","1975.01","956.91","1882.38","4814.30","15966.30"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","49260","115659.93","0.00","0.00","115659.93","22091.60","12918.24","9957.83","44967.67","160627.60"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","49471","11850.35","0.00","0.00","11850.35","0.00","0.00","942.10","942.10","12792.45"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","52011","115659.85","0.00","0.00","115659.85","22091.56","12918.24","22439.75","57449.55","173109.40"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","53573","94289.00","0.00","0.00","94289.00","18273.64","10390.04","20519.54","49183.22","143472.22"
"01","SCRT","202C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Supervisor II","8798","14597.34","0.00","8046.05","22643.39","2511.91","1199.85","6194.23","9905.99","32549.38"
"01","SCRT","206C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Court Interpreter Supervisor","38819","100285.68","0.00","0.00","100285.68","19302.46","11094.44","12693.91","43090.81","143376.49"
"01","SCRT","265C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Assistant Director, Probate","35453","117744.74","0.00","0.00","117744.74","22733.67","12262.59","21309.56","56305.82","174050.56"
"01","SCRT","268C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Supervising Mediator, UFCS","36361","44163.65","0.00","0.00","44163.65","7821.39","3827.63","7820.21","19469.23","63632.88"
"01","SCRT","272C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Fiscal Services Supervisor","46279","55085.03","0.00","0.00","55085.03","11420.41","7416.03","11805.44","30641.88","85726.91"
"01","SCRT","272C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Fiscal Services Supervisor","46429","63947.39","0.00","69017.08","132964.47","11325.07","6937.57","13124.15","31386.79","164351.26"
"01","SCRT","272C","Calendar","2013","Public Protection","CRT","CRT Superior Court","356","Municipal Executive Association - Court","SF Superior Court","Fiscal Services Supervisor","56332","116487.25","0.00","0.00","116487.25","22263.83","12918.24","29002.56","64184.63","180671.88"
