"activity_period","operating_airline","operating_airline_iata_code","published_airline","published_airline_iata_code","geo_summary","geo_region","activity_type_code","cargo_type_code","cargo_aircraft_type","cargo_weight_lbs","cargo_metric_tons"
"202107","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Mail","Passenger","6867","3.115"
"202107","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Cargo","Passenger","702312","318.569"
"202107","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Freighter","1102263","499.986"
"202107","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Passenger","317936","144.216"
"202107","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","3889","1.764"
"202107","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Mail","Passenger","32185","14.599"
"202107","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Express","Passenger","37995","17.235"
"202107","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Express","Passenger","16073","7.291"
"202107","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Cargo","Passenger","14794","6.711"
"202107","Air France","AF","Air France","AF","International","Europe","Enplaned","Cargo","Passenger","378012","171.466"
"202107","Philippine Airline, Inc. (INACTIVE - DO NOT USE)",,"Philippine Airline, Inc. (INACTIVE - DO NOT USE)",,"International","Asia","Deplaned","Cargo","Passenger","590106","267.672"
"202107","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Mail","Passenger","89551","40.62"
"202107","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Cargo","Passenger","3145472","1426.786"
"202107","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Mail","Freighter","812","0.368"
"202107","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Deplaned","Cargo","Freighter","341463","154.888"
"202107","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Express","Passenger","1823","0.827"
"202107","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Mail","Passenger","19229","8.722"
"202107","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Cargo","Freighter","1655310","750.849"
"202107","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Mail","Passenger","174318","79.071"
"202107","ABX Air","GB","ABX Air","GB","Domestic","US","Deplaned","Cargo","Freighter","1821041","826.024"
"202107","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Passenger","34545","15.67"
"202107","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Cargo","Passenger","1948155","883.683"
"202107","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Freighter","1705","0.773"
"202107","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Cargo","Passenger","1789692","811.804"
"202107","ABX Air","GB","ABX Air","GB","Domestic","US","Enplaned","Cargo","Freighter","1742616","790.451"
"202107","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Cargo","Passenger","1154164","523.529"
"202107","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Cargo","Passenger","1617948","733.901"
"202107","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Mail","Passenger","201795","91.534"
"202107","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Express","Passenger","66","0.03"
"202107","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Cargo","Passenger","4253904","1929.571"
"202107","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Mail","Passenger","109881","49.842"
"202107","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Cargo","Passenger","5779105","2621.402"
"202107","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Express","Passenger","3222","1.461"
"202107","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Mail","Passenger","124033","56.261"
"202107","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Express","Passenger","10199","4.626"
"202107","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Express","Passenger","63642","28.868"
"202107","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Cargo","Passenger","3464028","1571.283"
"202107","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Mail","Passenger","944392","428.376"
"202107","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Cargo","Passenger","6670550","3025.761"
"202107","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Cargo","Passenger","413823","187.71"
"202107","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Express","Passenger","77448","35.13"
"202107","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","62574","28.384"
"202107","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Mail","Passenger","1322551","599.909"
"202107","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Cargo","Passenger","1200142","544.384"
"202107","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Express","Passenger","3170","1.438"
"202107","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Cargo","Passenger","8916","4.044"
"202107","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Cargo","Passenger","375070","170.132"
"202107","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Cargo","Freighter","1527884","693.048"
"202107","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Mail","Passenger","28576","12.962"
"202106","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Cargo","Passenger","796273","361.189"
"202106","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Cargo","Passenger","2994309","1358.219"
"202106","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Mail","Passenger","796643","361.357"
"202106","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Express","Passenger","55615","25.227"
"202106","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Mail","Passenger","5302","2.405"
"202106","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Cargo","Passenger","13825","6.271"
"202106","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Cargo","Passenger","436539","198.014"
"202106","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Cargo","Passenger","14630","6.636"
"202106","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Mail","Passenger","12279","5.57"
"202106","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Mail","Passenger","3481","1.579"
"202106","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Cargo","Passenger","284315","128.965"
"202106","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Cargo","Passenger","260820","118.308"
"202106","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","1679","0.762"
"202106","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","175","0.079"
"202106","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","27339","12.401"
"202106","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Cargo","Passenger","4483","2.033"
"202106","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Cargo","Passenger","1378","0.625"
"202106","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Cargo","Passenger","5586159","2533.882"
"202106","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","5912","2.682"
"202106","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Passenger","289276","131.216"
"202106","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Cargo","Passenger","168092","76.247"
"202106","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Mail","Passenger","4252","1.929"
"202106","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Express","Passenger","3067","1.391"
"202106","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Mail","Passenger","155408","70.493"
"202106","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Cargo","Passenger","385859","175.026"
"202106","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Mail","Passenger","40551","18.394"
"202106","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Cargo","Passenger","300542","136.326"
"202106","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Mail","Passenger","2887","1.31"
"202106","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Cargo","Passenger","393353","178.425"
"202106","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Cargo","Passenger","67916","30.807"
"202106","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Mail","Freighter","13509","6.128"
"202106","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Cargo","Freighter","648689","294.245"
"202106","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Cargo","Passenger","583093","264.491"
"202106","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Cargo","Passenger","581697","263.858"
"202106","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Mail","Passenger","17275","7.836"
"202106","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Cargo","Passenger","240153","108.933"
"202106","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Cargo","Passenger","661074","299.863"
"202106","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Deplaned","Cargo","Freighter","293088","132.945"
"202106","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Mail","Passenger","2","0.001"
"202106","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Express","Passenger","32870","14.91"
"202106","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Freighter","3568","1.618"
"202106","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Passenger","51998","23.586"
"202106","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Express","Passenger","79476","36.05"
"202106","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","21152","9.595"
"202106","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Cargo","Freighter","2681695","1216.417"
"202106","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Cargo","Passenger","413311","187.478"
"202106","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Cargo","Passenger","682807","309.721"
"202106","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Mail","Passenger","37046","16.804"
"202106","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Cargo","Passenger","328395","148.96"
"202106","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Cargo","Passenger","1547735","702.053"
"202106","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Mail","Passenger","241958","109.752"
"202106","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","804","0.365"
"202106","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Cargo","Passenger","634759","287.927"
"202106","Iberia","IB","Iberia","IB","International","Europe","Deplaned","Cargo","Passenger","1139","0.517"
"202106","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Mail","Passenger","115515","52.398"
"202106","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Deplaned","Cargo","Freighter","3967057","1799.457"
"202106","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","17394","7.89"
"202106","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","3637","1.65"
"202106","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","118","0.054"
"202106","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","26966","12.232"
"202106","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","2208","1.002"
"202106","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Express","Passenger","113486","51.477"
"202106","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Enplaned","Cargo","Freighter","2225958","1009.695"
"202106","TAP Air Portugal","TP","TAP Air Portugal","TP","International","Europe","Deplaned","Cargo","Passenger","147617","66.959"
"202106","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Cargo","Passenger","411491","186.652"
"202106","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","1753","0.795"
"202106","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Mail","Passenger","17800","8.074"
"202106","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Express","Passenger","38016","17.244"
"202106","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Cargo","Passenger","247636","112.328"
"202106","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Mail","Passenger","11713","5.313"
"202106","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Mail","Passenger","1223926","555.173"
"202106","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Freighter","1066159","483.61"
"202106","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Express","Passenger","1715","0.778"
"202106","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Cargo","Passenger","1986094","900.892"
"202106","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Express","Passenger","42455","19.258"
"202106","China Southern","CZ","China Southern","CZ","International","Asia","Deplaned","Mail","Passenger","56209","25.496"
"202106","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Mail","Passenger","18858","8.554"
"202106","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Express","Passenger","20399","9.253"
"202106","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Mail","Passenger","30945","14.037"
"202106","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Cargo","Freighter","1683082","763.446"
"202106","China Eastern","MU","China Eastern","MU","International","Asia","Deplaned","Cargo","Passenger","336936","152.834"
"202106","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Cargo","Freighter","1494413","677.866"
"202106","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Cargo","Passenger","377477","171.224"
"202106","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Cargo","Passenger","1164639","528.28"
"202106","China Eastern","MU","China Eastern","MU","International","Asia","Enplaned","Cargo","Passenger","228140","103.484"
"202106","Emirates","EK","Emirates","EK","International","Middle East","Deplaned","Cargo","Passenger","610876","277.093"
"202106","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","International","Asia","Enplaned","Cargo","Freighter","1386651","628.985"
"202106","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Freighter","2704257","1226.651"
"202106","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Cargo","Passenger","1705616","773.667"
"202106","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Freighter","1025353","465.1"
"202106","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Mail","Passenger","415044","188.264"
"202106","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Passenger","345228","156.595"
"202106","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Mail","Passenger","147972","67.12"
"202106","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Mail","Passenger","316597","143.608"
"202106","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Cargo","Passenger","143645","65.157"
"202106","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Passenger","117056","53.097"
"202106","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Cargo","Passenger","8101","3.675"
"202106","Emirates","EK","Emirates","EK","International","Middle East","Enplaned","Cargo","Passenger","326425","148.066"
"202106","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Mail","Passenger","40926","18.564"
"202106","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Passenger","607830","275.712"
"202106","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Mail","Passenger","65674","29.79"
"202106","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Cargo","Passenger","94259","42.756"
"202106","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Freighter","28137","12.763"
"202106","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Cargo","Passenger","1537018","697.191"
"202106","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Mail","Passenger","21966","9.964"
"202106","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Enplaned","Cargo","Passenger","395460","179.381"
"202106","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","Domestic","US","Deplaned","Cargo","Freighter","1324527","600.805"
"202106","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Cargo","Passenger","2273384","1031.207"
"202106","China Southern","CZ","China Southern","CZ","International","Asia","Enplaned","Cargo","Passenger","402088","182.387"
"202106","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Cargo","Passenger","2200739","998.255"
"202106","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Mail","Freighter","2088","0.947"
"202106","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Cargo","Passenger","1601030","726.227"
"202106","TAP Air Portugal","TP","TAP Air Portugal","TP","International","Europe","Enplaned","Cargo","Passenger","86972","39.45"
"202106","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","26224","11.895"
"202106","Federal Express","FX","Federal Express","FX","Domestic","US","Deplaned","Cargo","Freighter","2248382","1019.866"
"202106","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Cargo","Passenger","706340","320.396"
"202106","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","5940","2.694"
"202106","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Cargo","Passenger","662556","300.535"
"202106","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Mail","Freighter","50110","22.73"
"202106","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Enplaned","Cargo","Freighter","2666039","1209.315"
"202106","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","168491","76.428"
"202106","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Deplaned","Cargo","Freighter","4511060","2046.217"
"202106","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","8881","4.028"
"202106","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","18579","8.427"
"202106","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Cargo","Passenger","267881","121.511"
"202106","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Cargo","Passenger","120976","54.875"
"202106","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Express","Passenger","2972","1.348"
"202106","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Mail","Passenger","27597","12.518"
"202106","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Cargo","Passenger","104347","47.332"
"202106","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Express","Passenger","2535","1.15"
"202106","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Cargo","Passenger","2044","0.927"
"202106","Air France","AF","Air France","AF","International","Europe","Deplaned","Cargo","Passenger","722874","327.896"
"202106","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Cargo","Passenger","1299","0.589"
"202106","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Express","Passenger","1605","0.728"
"202106","Air France","AF","Air France","AF","International","Europe","Deplaned","Mail","Passenger","19117","8.671"
"202106","ABX Air","GB","ABX Air","GB","Domestic","US","Deplaned","Cargo","Freighter","1856211","841.977"
"202106","ABX Air","GB","ABX Air","GB","Domestic","US","Enplaned","Cargo","Freighter","1677735","761.021"
"202106","Air France","AF","Air France","AF","International","Europe","Enplaned","Cargo","Passenger","322283","146.188"
"202106","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Cargo","Passenger","285095","129.319"
"202106","Federal Express","FX","Federal Express","FX","Domestic","US","Enplaned","Cargo","Freighter","2378182","1078.743"
"202106","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","243004","110.227"
"202106","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Mail","Passenger","5536","2.511"
"202106","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Mail","Passenger","121993","55.336"
"202106","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Express","Passenger","18358","8.327"
"202106","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Mail","Passenger","11592","5.258"
"202106","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Mail","Passenger","16055","7.283"
"202106","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Cargo","Passenger","260804","118.301"
"202106","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Cargo","Passenger","568","0.258"
"202106","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Mail","Passenger","9351","4.242"
"202106","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Cargo","Passenger","641752","291.099"
"202106","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Mail","Passenger","14612","6.628"
"202106","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Express","Passenger","24794","11.247"
"202106","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Express","Passenger","358","0.162"
"202106","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Cargo","Passenger","529953","240.387"
"202106","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Mail","Passenger","78674","35.687"
"202106","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Cargo","Passenger","1204939","546.56"
"202106","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Express","Passenger","2934","1.331"
"202106","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Express","Passenger","663","0.301"
"202106","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Express","Passenger","1158","0.525"
"202106","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Mail","Passenger","162386","73.658"
"202106","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Mail","Passenger","32219","14.615"
"202106","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Cargo","Passenger","2020916","916.687"
"202106","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Mail","Passenger","89190","40.457"
"202106","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Express","Passenger","6983","3.167"
"202106","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Cargo","Passenger","1348793","611.813"
"202106","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Mail","Passenger","87176","39.543"
"202106","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Cargo","Passenger","10756","4.879"
"202106","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Cargo","Passenger","860742","390.433"
"202106","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Mail","Passenger","98947","44.882"
"202106","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Cargo","Passenger","5731117","2599.635"
"202106","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Express","Passenger","3296","1.495"
"202106","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Cargo","Passenger","4746365","2152.951"
"202106","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Cargo","Passenger","228887","103.823"
"202106","China Southern","CZ","China Southern","CZ","International","Asia","Deplaned","Cargo","Passenger","1547982","702.165"
"202105","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Cargo","Passenger","5956782","2701.996"
"202105","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Express","Passenger","63086","28.616"
"202105","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Mail","Passenger","994542","451.124"
"202105","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Cargo","Passenger","4507591","2044.643"
"202105","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Cargo","Passenger","2418","1.097"
"202105","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Mail","Passenger","11949","5.42"
"202105","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Cargo","Passenger","418238","189.713"
"202105","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Mail","Passenger","5485","2.488"
"202105","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Cargo","Passenger","19998","9.071"
"202105","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Cargo","Passenger","525910","238.553"
"202105","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Cargo","Passenger","3792888","1720.454"
"202105","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Express","Passenger","61367","27.836"
"202105","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Cargo","Passenger","273480","124.051"
"202105","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Mail","Passenger","765429","347.199"
"202105","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Express","Passenger","1620","0.735"
"202105","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Cargo","Passenger","530821","240.78"
"202105","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","4108","1.863"
"202105","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","8367","3.795"
"202105","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","1586","0.719"
"202105","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Express","Passenger","4500","2.041"
"202105","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Cargo","Passenger","295732","134.144"
"202105","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Cargo","Passenger","529979","240.398"
"202105","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Cargo","Passenger","264630","120.036"
"202105","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Cargo","Passenger","376236","170.661"
"202105","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Mail","Passenger","213686","96.928"
