"id_no","start_date","start_date_month","start_date_day","start_date_year","end_date","end_date_month","end_date_day","end_date_year","exhibition_type","title","gallery_site","gallery_terminal","gallery_area","gallery_level","gallery_name"
"868","2006-07-18T00:00:00.000","7","18","2006","2006-10-10T00:00:00.000","10","10","2006","Photography","The Fabulous Fox: San Francisco’s Preeminent Movie Palace","B03","T1","B","D","B-03 Gate 36"
"1522","2017-05-16T00:00:00.000","5","16","2017","2017-08-07T00:00:00.000","8","7","2017","Photography","Mike Kelley: Airportraits","C04","T1","C","D","C-04 Entrance Lobby C Meet and Greet"
"375","1996-05-16T00:00:00.000","5","16","1996","1996-06-27T00:00:00.000","6","27","1996","Student Art","Children's Art: Creativity Explored 3","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1540","2017-12-05T00:00:00.000","12","5","2017","2018-03-13T00:00:00.000","3","13","2018","Photography","Nick Albertson: One Hundred Count","C04","T1","C","D","C-04 Entrance Lobby C Meet and Greet"
"1571","2018-03-01T00:00:00.000","3","1","2018","2018-03-28T00:00:00.000","3","28","2018","Video Art","Seed In Sky","G03","IT","G","D","G-03 Video Arts Gallery"
"795","2005-03-15T00:00:00.000","3","15","2005","2005-07-11T00:00:00.000","7","11","2005","Photography","Edward S. Curtis","F03","T3","F","D","F-03 Gate 76"
"266","1995-11-01T00:00:00.000","11","1","1995","1995-12-01T00:00:00.000","12","1","1995","Aviation","Aviation in the Pacific","G03","T2","D","D","D-03 Central Concourse"
"615","2002-02-08T00:00:00.000","2","8","2002","2002-03-30T00:00:00.000","3","30","2002","Student Art","Children's Art: Lick Wilmerding High School, PAX for Peace","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1236","2012-09-05T00:00:00.000","9","5","2012","2012-12-05T00:00:00.000","12","5","2012","Photography","From Art Nouveau to Pop Day-Glo: Levi Strauss Advertising as Art Tradition","F03","T3","F","D","F-03 Gate 76"
"1580","2018-04-27T00:00:00.000","4","27","2018","2018-05-24T00:00:00.000","5","24","2018","Video Art","Dry Lights","G03","IT","G","D","G-03 Video Arts Gallery"
"459","2002-08-16T00:00:00.000","8","16","2002","2002-11-15T00:00:00.000","11","15","2002","Photography","Island at the Center of the World: Michael Kenna's Easter Island","B03","T1","B","D","B-03 Gate 36"
"1249","2013-05-31T00:00:00.000","5","31","2013","2013-08-30T00:00:00.000","8","30","2013","Photography","Exploring the Edge: Seascapes by Katherine Westerman","F03","T3","F","D","F-03 Gate 76"
"614","2002-11-08T00:00:00.000","11","8","2002","2003-02-05T00:00:00.000","2","5","2003","Photography","Oceans: Photographs by Wayne Levin","F03","T3","F","D","F-03 Gate 76"
"905","2007-02-02T00:00:00.000","2","2","2007","2007-04-05T00:00:00.000","4","5","2007","Student Art","Children's Art: Red Poppy Art House","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"16","1996-07-16T00:00:00.000","7","16","1996","1996-09-15T00:00:00.000","9","15","1996","General","6th Street Photography Workshop","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"1308","2013-12-02T00:00:00.000","12","2","2013","2014-01-31T00:00:00.000","1","31","2014","Student Art","Children’s Art: San Francisco Friends School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1432","2016-02-01T00:00:00.000","2","1","2016","2016-04-29T00:00:00.000","4","29","2016","Photography","Kevin J. Carpenter, Microbe Worlds","C04","T1","C","D","C-04 Entrance Lobby C Meet and Greet"
"398","1992-09-01T00:00:00.000","9","1","1992","1992-10-31T00:00:00.000","10","31","1992","Photography","Endangered Species of Northern California and the Bay Area","F03","T3","F","D","F-03 Gate 76"
"668","1996-07-02T00:00:00.000","7","2","1996","1996-12-30T00:00:00.000","12","30","1996","Aviation","SFO - Preserving the Past and Preparing for the Future","G03","T2","D","D","D-03 Central Concourse"
"845","2007-05-01T00:00:00.000","5","1","2007","2007-07-23T00:00:00.000","7","23","2007","Photography","Albrecht Tubke: Portraits","F03","T3","F","D","F-03 Gate 76"
"156","2001-11-01T00:00:00.000","11","1","2001","2002-06-01T00:00:00.000","6","1","2002","Student Art","Children's Art: Children's Art Show V","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"357","1994-04-16T00:00:00.000","4","16","1994","1994-05-15T00:00:00.000","5","15","1994","Student Art","Children's Art:Town School for Boys","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1267","2013-06-03T00:00:00.000","6","3","2013","2013-09-30T00:00:00.000","9","30","2013","Student Art","Children’s Art: Star Light Christian Preschool","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1338","2014-04-11T00:00:00.000","4","11","2014","2014-05-30T00:00:00.000","5","30","2014","Student Art","Student Art: Pomeroy Recreation and Rehabilitation Center","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"370","1995-10-16T00:00:00.000","10","16","1995","1995-11-30T00:00:00.000","11","30","1995","Student Art","Children's Art: Berkeley Child Art Institute","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"557","1990-02-01T00:00:00.000","2","1","1990","1990-03-14T00:00:00.000","3","14","1990","Photography","In the Realm of Ideas","F03","T3","F","D","F-03 Gate 76"
"252","1991-03-01T00:00:00.000","3","1","1991","1991-05-01T00:00:00.000","5","1","1991","General","Historic San Francisco Waterfront Photographs","G03","T2","D","D","D-03 Central Concourse"
"1553","2017-10-26T00:00:00.000","10","26","2017","2017-11-22T00:00:00.000","11","22","2017","Video Art","The Tale of the Plump Bird","G03","IT","G","D","G-03 Video Arts Gallery"
"1619","2018-04-06T00:00:00.000","4","6","2018","2019-01-14T00:00:00.000","1","14","2019","General","A Legacy of Pride: Gilbert Baker and the 40th Anniversary of the Rainbow Flag","A07","IT","A","D","A-07 International Central Case"
"1377","2016-02-03T00:00:00.000","2","3","2016","2016-05-04T00:00:00.000","5","4","2016","Photography","Vanessa Marsh","F11","T3","F","D","F-11 Photographs"
"897","2006-12-01T00:00:00.000","12","1","2006","2007-02-01T00:00:00.000","2","1","2007","Student Art","Children's Art: Alice Fong Yu","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1663","2018-01-25T00:00:00.000","1","25","2018","2018-02-14T00:00:00.000","2","14","2018",,"Through You","G03","IT","G","D","G-03 Video Arts Gallery"
"1247","2012-12-03T00:00:00.000","12","3","2012","2013-02-28T00:00:00.000","2","28","2013","Photography","Licensed to Race: Cycling in Golden Gate Park’s Polo Field","F03","T3","F","D","F-03 Gate 76"
"1108","2011-12-01T00:00:00.000","12","1","2011","2012-02-29T00:00:00.000","2","29","2012","Photography","Michael Ross: The Road to Timbuktu","F03","T3","F","D","F-03 Gate 76"
"817","2005-08-01T00:00:00.000","8","1","2005","2005-09-30T00:00:00.000","9","30","2005","Student Art","Children's Art: Glide Memorial Methodist Church","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1094","2010-08-02T00:00:00.000","8","2","2010","2010-09-30T00:00:00.000","9","30","2010","Student Art","Children’s Art: Valley Christian School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1081","2011-03-07T00:00:00.000","3","7","2011","2011-05-30T00:00:00.000","5","30","2011","Photography","Noah Beil","F03","T3","F","D","F-03 Gate 76"
"851","2006-04-01T00:00:00.000","4","1","2006","2006-05-31T00:00:00.000","5","31","2006","Student Art","Children's Art: Oasis for Girls","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"749","2003-03-30T00:00:00.000","3","30","2003","2003-05-30T00:00:00.000","5","30","2003","Student Art","Children's Art: Music of San Francisco, Music of the World","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"255","1991-09-01T00:00:00.000","9","1","1991","1991-10-31T00:00:00.000","10","31","1991","General","The Traditions of the Artisans","G03","T2","D","D","D-03 Central Concourse"
"762","2003-06-12T00:00:00.000","6","12","2003","2003-07-31T00:00:00.000","7","31","2003","Student Art","Children's Art: Faces of First Grade","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1446","2016-06-01T00:00:00.000","6","1","2016","2016-07-31T00:00:00.000","7","31","2016","Student Art","Student Art: Ruth Asawa San Francisco School of the Arts","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"400","1993-02-01T00:00:00.000","2","1","1993","1993-04-01T00:00:00.000","4","1","1993","Photography","Black Ink Drawings from African American Artists","F03","T3","F","D","F-03 Gate 76"
"871","2007-01-24T00:00:00.000","1","24","2007","2007-03-31T00:00:00.000","3","31","2007","Photography","For Business and Pleasure: The Nineteenth Century Mechanics' Institute's Industrial Fairs","B03","T1","B","D","B-03 Gate 36"
"1399","2016-03-07T00:00:00.000","3","7","2016","2016-05-31T00:00:00.000","5","31","2016","Photography","Janet Delaney","D01","T2","D","D","D-01 Central North Connector"
"1083","2009-08-03T00:00:00.000","8","3","2009","2010-01-29T00:00:00.000","1","29","2010","Photography","Blake Tucker: Into the West II","D05","T2","D","D","D-05 Central South Connector"
"675","2003-01-16T00:00:00.000","1","16","2003","2003-02-06T00:00:00.000","2","6","2003","Student Art","Children's Art: McKinley Elementary School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1509","2017-03-03T00:00:00.000","3","3","2017","2017-06-23T00:00:00.000","6","23","2017","Aviation","Aviation Calendar Poster","K04B","IT","A","D","AML Aviation Museum Gallery 04b Special Collections Room"
"1234","2012-08-01T00:00:00.000","8","1","2012","2012-09-28T00:00:00.000","9","28","2012","Student Art","Children’s Art: Coach Art","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1340","2014-06-02T00:00:00.000","6","2","2014","2014-08-29T00:00:00.000","8","29","2014","Photography","Hong Kong Yesterday: Photographs from 1950s–60s by Fan Ho","D01","T2","D","D","D-01 Central North Connector"
"1028","2010-03-01T00:00:00.000","3","1","2010","2010-05-31T00:00:00.000","5","31","2010","Photography","A Cultural Aesthetic: Works by Imogen Cunningham 1920-1970","F03","T3","F","D","F-03 Gate 76"
"1283","2013-12-02T00:00:00.000","12","2","2013","2014-02-28T00:00:00.000","2","28","2014","Photography","Ruins on the Coastal Edge: Views from San Francisco’s Sutro Baths by Kenneth Leaf","F03","T3","F","D","F-03 Gate 76"
"820","2005-08-16T00:00:00.000","8","16","2005","2005-12-12T00:00:00.000","12","12","2005","Photography","Women of Clay","D01","T2","D","D","D-01 Central North Connector"
"468","1987-05-01T00:00:00.000","5","1","1987","1987-06-17T00:00:00.000","6","17","1987","Photography","Images of Mexico","F03","T3","F","D","F-03 Gate 76"
"552","2002-03-16T00:00:00.000","3","16","2002","2002-05-15T00:00:00.000","5","15","2002","Student Art","Children's Art: San Francisco Symphony","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1230","2014-02-28T00:00:00.000","2","28","2014","2014-09-14T00:00:00.000","9","14","2014","General","Doors: Entryways to World Culture","G01","IT","G","D","G-01 International North Wall"
"1338","2014-04-11T00:00:00.000","4","11","2014","2014-05-30T00:00:00.000","5","30","2014","Student Art","Student Art: Pomeroy Recreation and Rehabilitation Center","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1230","2014-03-07T00:00:00.000","3","7","2014","2014-09-22T00:00:00.000","9","22","2014","General","Doors: Entryways to World Culture","A01","IT","A","D","A-01 International South Wall"
"1071","2010-08-13T00:00:00.000","8","13","2010","2011-05-31T00:00:00.000","5","31","2011","Aviation","China Clipper 75th Anniversary","K01","IT","A","D","AML Aviation Museum Gallery 01"
"361","1994-09-16T00:00:00.000","9","16","1994","1994-10-15T00:00:00.000","10","15","1994","Student Art","Children's Art: Art for Recovery UCSF/Mount Zion Hospital","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1497","2017-10-19T00:00:00.000","10","19","2017","2018-06-18T00:00:00.000","6","18","2018","Aviation","When You Got It - Flaunt It: Advertising Braniff Airlines","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"358","1994-05-16T00:00:00.000","5","16","1994","1994-06-15T00:00:00.000","6","15","1994","Student Art","Children's Art: Berkeley Child Art Studio","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"918","2007-04-06T00:00:00.000","4","6","2007","2007-06-05T00:00:00.000","6","5","2007","Student Art","Children's Art: Materials, Techniques, and Media: The Jewish Community Center of San Francisco","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1123","2010-10-04T00:00:00.000","10","4","2010","2010-11-30T00:00:00.000","11","30","2010","Student Art","Children’s Art: Marin School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1173","2012-06-04T00:00:00.000","6","4","2012","2012-07-30T00:00:00.000","7","30","2012","Student Art","Children’s Art: Ruth Asawa San Francisco School of the Arts","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"609","1992-10-14T00:00:00.000","10","14","1992","1992-12-01T00:00:00.000","12","1","1992","General","San Francisco 1906 Earthquake","G03","T2","D","D","D-03 Central Concourse"
"264","1995-05-19T00:00:00.000","5","19","1995","1995-07-31T00:00:00.000","7","31","1995","General","Trades of Asia","G03","T2","D","D","D-03 Central Concourse"
"1163","2012-02-01T00:00:00.000","2","1","2012","2012-04-30T00:00:00.000","4","30","2012","Photography","Seza Bali","D05","T2","D","D","D-05 Central South Connector"
"24","1997-01-22T00:00:00.000","1","22","1997","1997-04-10T00:00:00.000","4","10","1997","General","Sweet Dreams","D02","T2","D","D","D-02 Central Fountain Gallery"
"1443","2016-06-29T00:00:00.000","6","29","2016","2017-03-01T00:00:00.000","3","1","2017","Aviation","Terra Cognito: Flights of Discovery by Aerial Explorers","K05","IT","A","D","AML Aviation Museum Gallery 05a-d"
"551","1990-02-20T00:00:00.000","2","20","1990","1990-04-02T00:00:00.000","4","2","1990","Student Art","Children's Art: James Denman Middle School of the Arts","F07","T3","F","D","F-07 Gate 74"
"1465","2017-06-13T00:00:00.000","6","13","2017","2017-09-26T00:00:00.000","9","26","2017","Photography","Edna Bullock: Flea Markets","D01","T2","D","D","D-01 Central North Connector"
"683","2003-03-03T00:00:00.000","3","3","2003","2003-04-01T00:00:00.000","4","1","2003","Student Art","Children's Art: Watercolors from Raphael House","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1586","2018-02-16T00:00:00.000","2","16","2018","2018-05-10T00:00:00.000","5","10","2018","Photography","Antoine Bruy: Scrublands","F03","T3","F","D","F-03 Gate 76"
"1460","2016-09-14T00:00:00.000","9","14","2016","2017-10-15T00:00:00.000","10","15","2017","Aviation","Fashion In Flight: A Photo Album","K06","IT","A","D","AML Aviation Museum Gallery 06a-e"
"801","2006-01-06T00:00:00.000","1","6","2006","2006-04-04T00:00:00.000","4","4","2006","Photography","Birdmen","F03","T3","F","D","F-03 Gate 76"
"621","2001-06-16T00:00:00.000","6","16","2001","2001-08-15T00:00:00.000","8","15","2001","Student Art","Children's Art: Pal Care","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1562","2017-12-28T00:00:00.000","12","28","2017","2018-01-24T00:00:00.000","1","24","2018","Video Art","MTL Rush","G03","IT","G","D","G-03 Video Arts Gallery"
"903","2006-10-06T00:00:00.000","10","6","2006","2007-01-09T00:00:00.000","1","9","2007","Aviation","Gone But Not Forgotten: San Francisco Airline Posters","K04A","IT","A","D","AML Aviation Museum Gallery 04a"
"1238","2012-10-01T00:00:00.000","10","1","2012","2012-11-30T00:00:00.000","11","30","2012","Student Art","Children’s Art: Root Division","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"169","2002-05-17T00:00:00.000","5","17","2002","2002-08-15T00:00:00.000","8","15","2002","Photography","Science and Technology in California","B03","T1","B","D","B-03 Gate 36"
"1593","2017-10-19T00:00:00.000","10","19","2017",,,,,"Aviation","Poster, Special Collections, Braniff","K04B","IT","A","D","AML Aviation Museum Gallery 04b Special Collections Room"
"1521","2017-10-26T00:00:00.000","10","26","2017","2018-01-25T00:00:00.000","1","25","2018","Student Art","Art with Elders","F12","T3","F","A","F-12 Student Art"
"814","2004-12-01T00:00:00.000","12","1","2004","2005-01-30T00:00:00.000","1","30","2005","Student Art","Children's Art: Celebrate with Me San Francisco","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1515","2017-05-02T00:00:00.000","5","2","2017","2017-08-04T00:00:00.000","8","4","2017","Photography","Peter Steinhauer: Cocoons","B03","T1","B","D","B-03 Gate 36"
"1446","2016-06-01T00:00:00.000","6","1","2016","2016-07-31T00:00:00.000","7","31","2016","Student Art","Student Art: Ruth Asawa San Francisco School of the Arts","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1268","2014-02-03T00:00:00.000","2","3","2014","2014-03-28T00:00:00.000","3","28","2014","Student Art","Children’s Art: Artwork from Leap","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1020","2009-08-03T00:00:00.000","8","3","2009","2009-09-30T00:00:00.000","9","30","2009","Student Art","Children's Art: Artwork From Parkside Intermediate","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"257","1992-04-02T00:00:00.000","4","2","1992","1992-04-30T00:00:00.000","4","30","1992","General","Frontera sin Sonrisa","G03","T2","D","D","D-03 Central Concourse"
"1254","2013-12-02T00:00:00.000","12","2","2013","2014-02-28T00:00:00.000","2","28","2014","Photography","John Sexton: Reflection on Nature in Black and White","D01","T2","D","D","D-01 Central North Connector"
"936","2007-10-24T00:00:00.000","10","24","2007","2008-01-07T00:00:00.000","1","7","2008","Photography","Natural Landscapes: Don Whitebread","F03","T3","F","D","F-03 Gate 76"
"973","2008-10-01T00:00:00.000","10","1","2008","2008-11-30T00:00:00.000","11","30","2008","Student Art","Children's Art: Peralta Elementary School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1435","2016-05-02T00:00:00.000","5","2","2016","2016-07-29T00:00:00.000","7","29","2016","Photography","Harry Smith’s Paper Airplane Collection, photographed by Jason Fulford","E05","T3","E","D","E-05 E Plaza Meet and Greet"
"1087","2011-08-01T00:00:00.000","8","1","2011","2011-10-31T00:00:00.000","10","31","2011","Photography","The Local Nine: San Francisco Seals Baseball, 1903-1957","D05","T2","D","D","D-05 Central South Connector"
"1136","2011-10-03T00:00:00.000","10","3","2011","2011-11-30T00:00:00.000","11","30","2011","Student Art","Children’s Art: Urban School, Place as Memories and Feelings - A Photographic Essay","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"859","2006-04-05T00:00:00.000","4","5","2006","2006-07-19T00:00:00.000","7","19","2006","Photography","Pre-Earthquake Images of San Francisco from ""The Illustrated Dictionary""","F03","T3","F","D","F-03 Gate 76"
"413","1995-12-01T00:00:00.000","12","1","1995","1996-01-15T00:00:00.000","1","15","1996","Photography","Roald Amundsen: The Spirit of Exploration","F03","T3","F","D","F-03 Gate 76"
"512","1988-07-01T00:00:00.000","7","1","1988","1988-12-31T00:00:00.000","12","31","1988","Student Art","Children's Art: Home for Jewish Parents, Paintbrush Dipolmacy","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1095","2009-08-24T00:00:00.000","8","24","2009","2009-12-07T00:00:00.000","12","7","2009","Aviation","Air France and Predecessor Airlines","K04A","IT","A","D","AML Aviation Museum Gallery 04a"
"1479","2017-01-05T00:00:00.000","1","5","2017","2017-04-06T00:00:00.000","4","6","2017","Student Art","Student Art: Parkside Middle School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"965","2008-06-03T00:00:00.000","6","3","2008","2008-07-31T00:00:00.000","7","31","2008","Student Art","Children's Art: Alvarado Elementary School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"254","1991-07-01T00:00:00.000","7","1","1991","1991-08-31T00:00:00.000","8","31","1991","General","Visions of Venice","G03","T2","D","D","D-03 Central Concourse"
"1474","2017-09-22T00:00:00.000","9","22","2017","2019-03-08T00:00:00.000","3","8","2019","Aviation","Aviation Evolutions: The Jim Lund 1:72 Scale Model Airplane Collection","K02","IT","A","D","AML Aviation Museum Gallery 02"
"364","1995-01-16T00:00:00.000","1","16","1995","1995-03-15T00:00:00.000","3","15","1995","Student Art","Children's Art: San Francisco Symphony Education Program","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"1265","2013-10-01T00:00:00.000","10","1","2013","2012-11-29T00:00:00.000","11","29","2012","Student Art","Children’s Art: San Francisco University High School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"367","1995-06-01T00:00:00.000","6","1","1995","1995-07-15T00:00:00.000","7","15","1995","Student Art","Children's Art: Pacific Primary","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"973","2008-10-01T00:00:00.000","10","1","2008","2008-11-30T00:00:00.000","11","30","2008","Student Art","Children's Art: Peralta Elementary School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"355","1993-11-16T00:00:00.000","11","16","1993","1994-02-27T00:00:00.000","2","27","1994","Student Art","Children's Art: Fruitvale Elementary School","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"371","1995-12-01T00:00:00.000","12","1","1995","1996-01-15T00:00:00.000","1","15","1996","Student Art","Children's Art: French American School","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"896","2006-05-20T00:00:00.000","5","20","2006","2006-08-31T00:00:00.000","8","31","2006","Aviation","Aviation Posters: Far Out Destinations","K04A","IT","A","D","AML Aviation Museum Gallery 04a"
"1419","2017-08-18T00:00:00.000","8","18","2017","2018-04-02T00:00:00.000","4","2","2018","General","Empowering Threads: Textiles of Jolom Mayaetik","G01","IT","G","D","G-01 International North Wall"
"419","1996-11-01T00:00:00.000","11","1","1996","1997-11-20T00:00:00.000","11","20","1997","Photography","Toys in Situ","F03","T3","F","D","F-03 Gate 76"
"1530","2017-09-28T00:00:00.000","9","28","2017","2018-01-11T00:00:00.000","1","11","2018","Photography","Jamey Stillings","E05","T3","E","D","E-05 E Plaza Meet and Greet"
"959","2008-02-04T00:00:00.000","2","4","2008","2008-03-28T00:00:00.000","3","28","2008","Student Art","Children's Art: Starr King Elementry School","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1172","2012-06-01T00:00:00.000","6","1","2012","2012-08-31T00:00:00.000","8","31","2012","Photography","J Henry Fair: Abstractions of Destruction","D01","T2","D","D","D-01 Central North Connector"
"1591","2018-03-09T00:00:00.000","3","9","2018","2018-11-26T00:00:00.000","11","26","2018","General","On the Radio","F02","T3","F","D","F-02 North Connector"
"974","2008-12-01T00:00:00.000","12","1","2008","2009-01-30T00:00:00.000","1","30","2009","Student Art","SOTA","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1628","2018-04-26T00:00:00.000","4","26","2018","2018-07-26T00:00:00.000","7","26","2018","Student Art","Student Art: Gunn High School","F12","T3","F","A","F-12 Student Art"
"1004","2009-02-06T00:00:00.000","2","6","2009","2009-04-27T00:00:00.000","4","27","2009","Photography","Mathew Tekulsky: Portraits","D01","T2","D","D","D-01 Central North Connector"
"959","2008-02-04T00:00:00.000","2","4","2008","2008-03-28T00:00:00.000","3","28","2008","Student Art","Children's Art: Starr King Elementry School","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"556","1989-03-01T00:00:00.000","3","1","1989","1989-05-15T00:00:00.000","5","15","1989","Photography","John Gutmann Photographs","F03","T3","F","D","F-03 Gate 76"
"548","1989-10-03T00:00:00.000","10","3","1989","1989-11-20T00:00:00.000","11","20","1989","Student Art","Children's Art: FAMSF Education Program","F08","T3","F","D","F-08 Gate 81"
"520","1989-01-01T00:00:00.000","1","1","1989","1989-02-25T00:00:00.000","2","25","1989","Photography","At Work","F03","T3","F","D","F-03 Gate 76"
"953","2007-10-09T00:00:00.000","10","9","2007","2007-12-15T00:00:00.000","12","15","2007","Student Art","Children's Art: Images Speak Words","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1101","2011-06-06T00:00:00.000","6","6","2011","2011-08-29T00:00:00.000","8","29","2011","Photography","Clownfish, Tangs and Wrasse","F03","T3","F","D","F-03 Gate 76"
"1548","2017-09-07T00:00:00.000","9","7","2017","2017-10-11T00:00:00.000","10","11","2017","Video Art","Waste Generation","G03","IT","G","D","G-03 Video Arts Gallery"
"1200","2012-01-04T00:00:00.000","1","4","2012","2012-06-29T00:00:00.000","6","29","2012","Aviation","Pan American Airways Poster, Special Collections","K04B","IT","A","D","AML Aviation Museum Gallery 04b Special Collections Room"
"184","2003-03-21T00:00:00.000","3","21","2003","2004-01-15T00:00:00.000","1","15","2004","Aviation","Flight of the Crane: Japan Air Lines Travel Posters","K04A","IT","A","D","AML Aviation Museum Gallery 04a"
"870","2005-12-13T00:00:00.000","12","13","2005","2005-03-21T00:00:00.000","3","21","2005","Photography","Sub:Urban-Photographs by Bruce Damonte","B03","T1","B","D","B-03 Gate 36"
"1578","2018-04-19T00:00:00.000","4","19","2018","2018-05-16T00:00:00.000","5","16","2018","Video Art","Follow Your Fears","G03","IT","G","D","G-03 Video Arts Gallery"
"814","2004-12-01T00:00:00.000","12","1","2004","2005-01-30T00:00:00.000","1","30","2005","Student Art","Children's Art: Celebrate with Me San Francisco","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1484","2017-02-22T00:00:00.000","2","22","2017","2017-05-17T00:00:00.000","5","17","2017","Photography","Jeff Devine: 1970s Surf Photography","F11","T3","F","D","F-11 Photographs"
"1146","2012-02-01T00:00:00.000","2","1","2012","2012-04-30T00:00:00.000","4","30","2012","Photography","Heather Meader-McCausland: Arctic Winter","B03","T1","B","D","B-03 Gate 36"
"143","2000-02-01T00:00:00.000","2","1","2000","2000-07-07T00:00:00.000","7","7","2000","Student Art","Children's Art: Children's Aviation Art","F02","T3","F","D","F-02 North Connector"
"760","2005-10-01T00:00:00.000","10","1","2005","2006-01-05T00:00:00.000","1","5","2006","Photography","Moments of Serenity","F03","T3","F","D","F-03 Gate 76"
"620","2002-05-15T00:00:00.000","5","15","2002","2002-08-07T00:00:00.000","8","7","2002","Photography","Designed in Blue: San Francisco Historic Police Uniforms","F03","T3","F","D","F-03 Gate 76"
"1410","2015-08-03T00:00:00.000","8","3","2015","2015-09-30T00:00:00.000","9","30","2015","Student Art","Student Art: ArtSpan","A05","T1","A","A","A-05 Terminal One Lower Gallery"
"1474","2017-09-15T00:00:00.000","9","15","2017","2019-03-15T00:00:00.000","3","15","2019","Aviation","Aviation Evolutions: The Jim Lund 1:72 Scale Model Airplane Collection","K01","IT","A","D","AML Aviation Museum Gallery 01"
"867","2006-03-22T00:00:00.000","3","22","2006","2006-07-17T00:00:00.000","7","17","2006","Photography","Sculpted Gardens: Rice Fields of Southeast Asia","B03","T1","B","D","B-03 Gate 36"
"651","2002-10-21T00:00:00.000","10","21","2002","2002-12-30T00:00:00.000","12","30","2002","Student Art","Children's Art: Desserts","C05","T1","C","A","C-05 Terminal One Lower Gallery"
"1332","2014-08-22T00:00:00.000","8","22","2014","2015-06-08T00:00:00.000","6","8","2015","Aviation","The Legend of CNAC: China National Aviation Corporation, 1929-1949","K02","IT","A","D","AML Aviation Museum Gallery 02"
"553","1990-06-25T00:00:00.000","6","25","1990","1990-08-06T00:00:00.000","8","6","1990","Student Art","Children's Art: San Francisco School District Children's Festival","F08","T3","F","D","F-08 Gate 81"
"592","1992-06-01T00:00:00.000","6","1","1992","1992-06-30T00:00:00.000","6","30","1992","Photography","Radio Scenes","F03","T3","F","D","F-03 Gate 76"
"625","2003-02-25T00:00:00.000","2","25","2003","2003-06-30T00:00:00.000","6","30","2003","Photography","Six Degrees of Fabrication II","B03","T1","B","D","B-03 Gate 36"
"1403","2017-11-17T00:00:00.000","11","17","2017","2018-07-09T00:00:00.000","7","9","2018","General","American Folk Art: An Enduring Legacy","A02","IT","A","D","A-02 International South Cases"
"171","2001-08-07T00:00:00.000","8","7","2001","2001-11-12T00:00:00.000","11","12","2001","Photography","Setting Sail","B03","T1","B","D","B-03 Gate 36"
"377","1996-08-08T00:00:00.000","8","8","1996","1996-09-19T00:00:00.000","9","19","1996","Student Art","Children's Art: The Potrero Hill Neighborhood House","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
