"districtna","shape_area","shape_len","url","zoning_sim","geometry","multigeom"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","114346.232365","1379.79364482","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.4166023502165 37.788299061571834, -122.41673047502753 37.78828270717739, -122.41677809742326 37.788520021289514, -122.41679170321271 37.788587824683226, -122.41680531018535 37.788655628956974, -122.41683368046272 37.78879700900339, -122.41688130462987 37.78903432213239, -122.41649406476851 37.78908326336621, -122.41640862676716 37.789094060729354, -122.41627192434738 37.78911133730826, -122.41612667816814 37.78912969343987, -122.41603269636128 37.789141570241185, -122.41593871338927 37.78915344698601, -122.41583618670603 37.78916640424697, -122.41573365996379 37.7891793605179, -122.41546879928308 37.78921283227034, -122.41542879949718 37.78901140280716, -122.41539392380766 37.788835774763, -122.41538198194529 37.78877563876857, -122.41536178112605 37.788673906208395, -122.41531985165469 37.78846275600483, -122.41562906134833 37.78842329010869, -122.4157896463233 37.78840279459178, -122.41599293881748 37.788376847355046, -122.4162594402333 37.788342831306466, -122.41634485764548 37.788331928928784, -122.41643151667664 37.78832086752083, -122.4166023502165 37.788299061571834))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","5175.0187285","290.600646322","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.4157456647901 37.782251635087675, -122.41595920799433 37.78222446842055, -122.41600417788923 37.78244904687264, -122.41579063519086 37.782476213601655, -122.4157456647901 37.782251635087675))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","113181.698326","1373.8348637","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41491690495133 37.78851957151338, -122.41508618150507 37.78849821392998, -122.41512329836574 37.78868512941619, -122.41516030602989 37.78887150232767, -122.41523371341404 37.78924117312482, -122.41491597604937 37.78928182002082, -122.41478956489306 37.78929799137092, -122.4146187377467 37.789319844106856, -122.41449642498239 37.78933549077358, -122.41438231259482 37.789350087636144, -122.41419782006717 37.78937368828623, -122.4140953240365 37.78938679943564, -122.41382788840336 37.78942100952132, -122.41378391609149 37.78921076800236, -122.41376691654062 37.7891294885705, -122.41375016946317 37.78904941176316, -122.41373033616439 37.7889545853093, -122.41367219763899 37.78867660771536, -122.41395108644505 37.78864142345927, -122.41410830297524 37.78862158873995, -122.41422143014175 37.788607316333504, -122.4144563061389 37.7885776831268, -122.41461591074768 37.78855754669775, -122.41471844074289 37.78854461116028, -122.41491690495133 37.78851957151338))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","125200.127001","1652.00146734","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39580018455052 37.74987606068691, -122.39614515093139 37.749856125447245, -122.39617076826556 37.75013000575705, -122.39618140070479 37.75024366734982, -122.39619420948185 37.75038060749408, -122.39620381665715 37.75048331236491, -122.39621662551683 37.75062025250115, -122.39622943558129 37.75075719351539, -122.39630552304438 37.75157061934564, -122.39561557542217 37.751610490624905, -122.39553949433635 37.75079706437304, -122.39552668669405 37.75066012416734, -122.39551387907599 37.75052318305622, -122.39550427284912 37.75042047812985, -122.3954914641791 37.75028353702896, -122.39548083397 37.750169877158136, -122.39545521800753 37.74989599581764, -122.39580018455052 37.74987606068691))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","74075.1980356","1088.95498065","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.39032448337223 37.78939901180415, -122.390986529337 37.78884724408962, -122.39164705401627 37.78937567408122, -122.39096780350727 37.78991218542323, -122.39032448337223 37.78939901180415))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","31180.7561442","768.884139983","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.42151059831313 37.78907227276296, -122.42183893012455 37.78903039263429, -122.4219027750062 37.78934595889906, -122.42157445574817 37.789387630795595, -122.42148902604177 37.789398474067205, -122.42132898858884 37.78941878636481, -122.42115727442884 37.789440581042044, -122.4210718446006 37.789451424011325, -122.42098641472415 37.78946226601788, -122.42095008526574 37.78928284645228, -122.42092263268019 37.789147269672256, -122.42100805288281 37.78913637469144, -122.42109347076676 37.78912547878493, -122.42126516332797 37.789103579097485, -122.42142518055157 37.78908316897175, -122.42151059831313 37.78907227276296))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","105322.918041","1377.21646295","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.4132016208542 37.78873604521336, -122.41343707191096 37.788706179416074, -122.41346823638736 37.788855192263306, -122.41349090194399 37.78896356490113, -122.41351487169455 37.78907816898979, -122.41353374001736 37.78916838880856, -122.41359297150035 37.78945159106651, -122.41343917933948 37.7894710333415, -122.41321156643329 37.789499809420604, -122.41302496523325 37.78952339918039, -122.41283836391473 37.78954698864481, -122.412652104338 37.78957053531867, -122.41257097802884 37.78958079130959, -122.41249237361627 37.78959072786414, -122.41241376918266 37.789600664366304, -122.4121793220177 37.78963030179967, -122.41214045535 37.7894436076692, -122.41212353336644 37.789362317762155, -122.41210186348478 37.789258228442954, -122.41208212054313 37.78916339127128, -122.41236237546516 37.78912784530131, -122.4123042431057 37.78884986882492, -122.41249629431934 37.7888255095599, -122.41296617074319 37.78876591052194, -122.4132016208542 37.78873604521336))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","61213.605117","1201.40597562","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41060817306496 37.78944403295222, -122.410755427444 37.789425359114205, -122.41075668054032 37.78943138144227, -122.41092760101003 37.7894099735048, -122.41109852024606 37.78938856533792, -122.41124294814858 37.789370475624914, -122.4113292623151 37.78935966421461, -122.41139485026861 37.78935144807202, -122.41141557645655 37.78934885274107, -122.41156940397194 37.78932958466784, -122.41155562382899 37.78926338594007, -122.41154269766771 37.78920128920733, -122.41154611375823 37.7892008553158, -122.41169889452318 37.78918147876894, -122.41177115678433 37.78917231336818, -122.41184170984901 37.7891633648916, -122.4118546373889 37.78922546157356, -122.41186851248459 37.789292118350296, -122.41190094823786 37.7894479250105, -122.41194607491158 37.789664698439324, -122.41164696493753 37.78970216495101, -122.41149313667054 37.789721433124114, -122.41140682210741 37.7897322446537, -122.41132050638404 37.78974305613848, -122.41117607891093 37.789761145926846, -122.41100515770468 37.78978255422307, -122.41083423753506 37.78980396225311, -122.41074877740168 37.78981466572477, -122.41053118831054 37.78984191873205, -122.41048303942107 37.78960467047521, -122.41046928297297 37.789536885119546, -122.41045439654073 37.78946353505496, -122.41060817306496 37.78944403295222))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","63384.7218261","1253.45615203","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.40880538845217 37.78967632531408, -122.40879167139194 37.78960912944495, -122.40905649994816 37.78957442780732, -122.40906942308202 37.78964187442452, -122.40907050958978 37.789642703071785, -122.40908731532635 37.78964057537205, -122.40914711817375 37.78963299217938, -122.40918129088305 37.7896286582746, -122.40927526643276 37.78961674200306, -122.40942562630438 37.789597674386165, -122.40943246197523 37.789596807571456, -122.40951347920596 37.78958653388439, -122.4095896563213 37.78957687384946, -122.40974514252427 37.78955715683758, -122.40991529603566 37.789535578951984, -122.40988762238871 37.78940002965094, -122.41005941224736 37.789378243900906, -122.41019308361645 37.78936129222227, -122.41022059708041 37.7894968620807, -122.41025031881324 37.78964331254952, -122.41029653986642 37.78987107080521, -122.41005895759012 37.78990082688406, -122.40998204361085 37.7899104595, -122.40990684004122 37.78991987871035, -122.40982138077598 37.78993058149134, -122.40966584453675 37.78995006057906, -122.4095086000776 37.789969753675294, -122.40935135439989 37.78998944658017, -122.40925734859977 37.79000122010106, -122.40916334388181 37.79001299262779, -122.4090607927304 37.790025835307084, -122.4088813284371 37.79004831067741, -122.40881922488286 37.7897440996298, -122.40880538845217 37.78967632531408))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","87341.3457514","1239.85093765","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41722742016343 37.78956372595045, -122.41715371867191 37.78919027502928, -122.41767187340263 37.78912342313101, -122.41778929225362 37.78910827362067, -122.41790671105667 37.78909312399336, -122.41798499212402 37.78908302414603, -122.41806327203494 37.78907292426524, -122.41814155192452 37.789062824332454, -122.4182151839203 37.78943590275129, -122.41840305443564 37.78941166225775, -122.41841661082549 37.78948034677036, -122.41845061626867 37.78965263836537, -122.418477392187 37.78978830144867, -122.41816980041519 37.78982713198445, -122.41805445031365 37.78984169395487, -122.41764281579358 37.78989365735949, -122.41730104678902 37.789936799519516, -122.41727962841773 37.789828269372315, -122.41726356325563 37.789746871555785, -122.41724749926388 37.78966547371745, -122.41722742016343 37.78956372595045))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","16079.9956372","508.000192764","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41987421839058 37.78119844531288, -122.4202466215545 37.78115101989605, -122.42031240466096 37.7814764185938, -122.41994000101928 37.781523843296355, -122.41985458670214 37.78153472043954, -122.41978880554971 37.78120932148972, -122.41987421839058 37.78119844531288))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","95346.3062757","1379.03796068","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41335675629614 37.78106504132588, -122.41357228712465 37.78103755738681, -122.41362082847616 37.781274753388246, -122.41363747067382 37.781356077477305, -122.4136485658786 37.78141029382886, -122.41366936900269 37.781511949378086, -122.41372593398964 37.781788348620935, -122.41344406123324 37.78182421749072, -122.41329031295287 37.78184378170706, -122.41293669023881 37.78188877866571, -122.41278635741587 37.78190790739142, -122.41231774560984 37.78196753374017, -122.41226574829683 37.781718746046884, -122.41223885160187 37.78159005264009, -122.41258092678383 37.78154643469024, -122.41270861902603 37.781530151869845, -122.4126307569949 37.78115761722605, -122.41286563928777 37.781127666742385, -122.41335675629614 37.78106504132588))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","105806.19909","1319.499658","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.42067368815 37.781096633075364, -122.4219881961321 37.78092921896866, -122.42213896787798 37.78167492048379, -122.42082444817366 37.781842336230454, -122.42067368815 37.781096633075364))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","46812.7749765","1281.91474577","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41665349793537 37.78198399528734, -122.41657801838409 37.78161124487719, -122.41704847777785 37.78155305846478, -122.41712363033372 37.781924180929444, -122.41715652058097 37.78208660122068, -122.41719912990575 37.78229701630897, -122.41700779598884 37.782321360182266, -122.41696518719213 37.78211094502574, -122.4169322973292 37.781948523781026, -122.41684483109935 37.78195965198744, -122.41692032933125 37.78233248844396, -122.41682466286463 37.782344660183945, -122.41664548181703 37.782367456758976, -122.41641702603614 37.78239652260199, -122.4163423451566 37.78202358246043, -122.41657079981962 37.78199451676016, -122.41665349793537 37.78198399528734))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","26369.9916541","679.499984608","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.42086213809668 37.78202876243312, -122.42161292902817 37.781933143465245, -122.42167871881298 37.78225854135505, -122.42130289529422 37.782306405460226, -122.42092792465378 37.7823541598354, -122.42090599610017 37.782245693434106, -122.42086213809668 37.78202876243312))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","64965.4251631","1313.01732341","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.40318944231545 37.782713922521836, -122.40281372608356 37.78241307983808, -122.40269648688273 37.782505712374416, -122.40257412770906 37.78260239004366, -122.40228181285244 37.782368326067896, -122.40235053676885 37.782314026710246, -122.40215566159002 37.782157983457346, -122.40216104393757 37.78215373121332, -122.40282784909745 37.78162687528255, -122.40321526095671 37.78193660160986, -122.40290391570838 37.78218260346668, -122.40300143022812 37.78226056335444, -122.4033800890796 37.782563287438634, -122.40319665657519 37.78270822214971, -122.40318944231545 37.782713922521836))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","61065.4949197","1372.34295236","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41528820175155 37.7817780439287, -122.41540608847153 37.78176310978751, -122.41545708702027 37.78201780103337, -122.41548139119124 37.7821391765853, -122.41550039868415 37.78223410730788, -122.41555606786413 37.78251211726439, -122.41539375906143 37.78253268846097, -122.41518873917948 37.78255867202121, -122.41508622807295 37.78257166458687, -122.41489901016877 37.782595391117965, -122.4146163886402 37.7826312091173, -122.41444553754634 37.78265286129474, -122.41427468635294 37.78267451322458, -122.41415531885995 37.782689640575924, -122.41410723437518 37.78245238602542, -122.41422716854375 37.782437187331496, -122.41439801920517 37.782415535469596, -122.41456886974369 37.78239388245925, -122.41454171654252 37.78225826695025, -122.4146751153618 37.782241361233744, -122.41482361914935 37.78222254098953, -122.41501155367604 37.782198722713375, -122.41519948808221 37.782174904137605, -122.41517518551845 37.78205352941075, -122.41516215187502 37.78198843456528, -122.41512418524688 37.78179882276722, -122.41528820175155 37.7817780439287))","false"
