"eas_baseid","address","address_number","address_number_suffix","street_name","street_type","zip_code","cnn","longitude","latitude","point","supdist","supervisor","supdistpad","numbertext","supname","nhood",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"380459","8 PROSPECT AVE","8",,"PROSPECT","AVE","94110","10784000","-122.41761228","37.74552094","POINT (-122.41761 37.74552)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Mission","83","9","2","2"
"429962","1612 HYDE ST","1612",,"HYDE","ST","94109","7133000","-122.41809199","37.79582838","POINT (-122.41809 37.79583)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","16","6","3","32"
"416314","180 SADOWA ST","180",,"SADOWA","ST","94112","11277000","-122.4584414","37.71255197","POINT (-122.45844 37.71255)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","81","10","1","24"
"490034","706 MISSION ST","706",,"MISSION","ST","94103","9095201","-122.40244788","37.78613979","POINT (-122.40245 37.78614)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","South of Market","32","5","10","8"
"281221","180 POST ST","180",,"POST","ST","94108","10626000","-122.40493925","37.78893874","POINT (-122.40494 37.78894)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Nob Hill","19","6","3","8"
"441005","2842 BALBOA ST","2842",,"BALBOA","ST","94121","2674000","-122.48945999","37.7763089","POINT (-122.489456 37.77631)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"447165","2728 HYDE ST","2728",,"HYDE","ST","94109","7151000","-122.42011774","37.8062654","POINT (-122.42012 37.806267)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","North Beach","99","6","6","32"
"385991","223 MAYNARD ST","223",,"MAYNARD","ST","94112","8882000","-122.42548177","37.72964671","POINT (-122.42548 37.72965)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Bernal Heights","94","9","1","7"
"485520","208 PENNSYLVANIA AVE","208",,"PENNSYLVANIA","AVE","94107","10332000","-122.39394999","37.76358035","POINT (-122.39395 37.76358)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Potrero Hill","54","2","9","26"
"306326","515 32ND AVE","515",,"32ND","AVE","94121","1703000","-122.49242555","37.77933132","POINT (-122.492424 37.77933)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Outer Richmond","8","8","4","29"
"450878","1229 46TH AVE","1229",,"46TH","AVE","94122","2020000","-122.50647937","37.76357971","POINT (-122.50648 37.76358)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","39","10","7","35"
"441140","52 CARL ST","52",,"CARL","ST","94117","3694000","-122.44896234","37.76612509","POINT (-122.44896 37.766125)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Inner Sunset","29","7","11","3"
"418592","160 BROADMOOR DR","160",,"BROADMOOR","DR","94132","3141000","-122.47354733","37.7259032","POINT (-122.47355 37.725903)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","West of Twin Peaks","41","10","8","41"
"329081","1978 32ND AVE","1978",,"32ND","AVE","94116","1714000","-122.48983995","37.75032968","POINT (-122.48984 37.750328)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Sunset","39","10","7","35"
"366992","185 MISSISSIPPI ST","185",,"MISSISSIPPI","ST","94107","9200000","-122.39451638","37.7642869","POINT (-122.394516 37.764286)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Potrero Hill","54","1","9","26"
"285964","1824 JACKSON ST","1824",,"JACKSON","ST","94109","7398000","-122.42521","37.79395015","POINT (-122.42521 37.79395)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","Russian Hill","102","4","6","30"
"287171","1812 SCOTT ST","1812",,"SCOTT","ST","94115","11701000","-122.43826558","37.78685213","POINT (-122.43826 37.786854)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Japantown","103","4","11","30"
"310711","738 29TH AVE","738",,"29TH","AVE","94121","1612000","-122.4883561","37.77533567","POINT (-122.48836 37.775337)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"404673","90 WHITNEY ST","90",,"WHITNEY","ST","94131","13608000","-122.4278667","37.73990665","POINT (-122.427864 37.739906)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","59","9","5","10"
"408727","1 ESTERO AVE","1",,"ESTERO","AVE","94127","5262000","-122.46962392","37.72276837","POINT (-122.46963 37.722767)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","67","10","8","41"
"396546","711 EDINBURGH ST","711",,"EDINBURGH","ST","94112","5092000","-122.43430624","37.71780434","POINT (-122.4343 37.717804)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Outer Mission","90","9","1","7"
"377398","2049 REVERE AVE","2049",,"REVERE","AVE","94124","10982000","-122.3986717","37.73623154","POINT (-122.398674 37.736233)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","87","2","9","1"
"396387","766 MOSCOW ST","766",,"MOSCOW","ST","94112","9403000","-122.43216803","37.7157012","POINT (-122.43217 37.715702)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","McLaren Park","90","9","1","7"
"330000","1918 09TH AVE","1918",,"09TH","AVE","94116","438000","-122.46517477","37.75245175","POINT (-122.46517 37.752453)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","West of Twin Peaks","45","10","8","14"
"470837","1590 43RD AVE","1590",,"43RD","AVE","94122","1957000","-122.50229359","37.75716817","POINT (-122.5023 37.757168)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"328720","1931 42ND AVE","1931",,"42ND","AVE","94116","1939000","-122.50127269","37.75065118","POINT (-122.501274 37.750652)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"424103","54 VARENNES ST","54",,"VARENNES","ST","94133","13178000","-122.4066116","37.80047229","POINT (-122.40661 37.800472)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","106","6","3","23"
"317432","2420 JUDAH ST","2420",,"JUDAH","ST","94122","7664000","-122.48817202","37.76142026","POINT (-122.488174 37.76142)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"415674","76 FARRAGUT AVE","76",,"FARRAGUT","AVE","94112","5416000","-122.45020597","37.71098507","POINT (-122.4502 37.710983)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Outer Mission","66","9","1","28"
"431441","662 LYON ST","662",,"LYON","ST","94117","8559000","-122.44307314","37.77696129","POINT (-122.44307 37.776962)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Western Addition","97","7","11","18"
"302675","315 24TH AVE","315",,"24TH","AVE","94121","1292000","-122.484134","37.78357397","POINT (-122.48413 37.783573)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Outer Richmond","8","8","4","29"
"491088","2505 BUSH ST","2505",,"BUSH","ST","94115","3456000","-122.43863669","37.78625504","POINT (-122.43864 37.786255)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Japantown","103","4","6","30"
"333126","133 QUINTARA ST","133",,"QUINTARA","ST","94116","10846000","-122.46694299","37.7488003","POINT (-122.46694 37.748802)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","West of Twin Peaks","44","10","8","41"
"292575","2908 SACRAMENTO ST","2908",,"SACRAMENTO","ST","94115","11261000","-122.44124589","37.78919061","POINT (-122.441246 37.789192)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Presidio Heights","102","8","6","30"
"387595","77 ATHENS ST","77",,"ATHENS","ST","94112","2531000","-122.42426247","37.7267033","POINT (-122.42426 37.726704)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","McLaren Park","90","9","1","7"
"423492","1750 GENEVA AVE","1750",,"GENEVA","AVE","94134","6148204","-122.42626453","37.71022979","POINT (-122.42626 37.710228)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","McLaren Park","58","9","1","7"
"325428","2329 MORAGA ST","2329",,"MORAGA","ST","94122","9354000","-122.48781582","37.75536671","POINT (-122.487816 37.755367)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","39","10","7","35"
"286283","2209 WEBSTER ST","2209",,"WEBSTER","ST","94115","13547000","-122.43287555","37.79109644","POINT (-122.43288 37.791096)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Marina","102","4","6","30"
"324364","1671 09TH AVE","1671",,"09TH","AVE","94122","435000","-122.46615709","37.75712707","POINT (-122.466156 37.757126)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","West of Twin Peaks","44","10","8","14"
"285802","2504 JACKSON ST","2504",,"JACKSON","ST","94115","7405000","-122.43670034","37.79247285","POINT (-122.4367 37.792473)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Marina","102","4","6","30"
"446767","221 CLARA ST","221",,"CLARA","ST","94107","4059000","-122.40282794","37.77900551","POINT (-122.402824 37.779007)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","South of Market","32","1","10","34"
"356328","1266 PLYMOUTH AVE","1266",,"PLYMOUTH","AVE","94112","10523000","-122.45624333","37.72538161","POINT (-122.456245 37.72538)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","71","9","8","41"
"275876","834 NORTH POINT ST","834",,"NORTH POINT","ST","94109","9695000","-122.42106075","37.80591942","POINT (-122.42106 37.80592)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Russian Hill","98","6","6","32"
"419761","351 LAKESHORE DR","351",,"LAKESHORE","DR","94132","8058000","-122.49729977","37.73257968","POINT (-122.4973 37.73258)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","43","10","8","35"
"468690","1412 48TH AVE","1412",,"48TH","AVE","94122","2068000","-122.50782758","37.76005849","POINT (-122.50783 37.76006)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Golden Gate Park","39","10","7","35"
"278457","300 BROADWAY","300",,"BROADWAY",,"94133","3146000","-122.4026397","37.79868326","POINT (-122.40264 37.798683)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","106","6","3","23"
"446450","536 A EDNA ST","536","A","EDNA","ST","94112","5101000","-122.44631581","37.73124173","POINT (-122.44632 37.731243)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","95","9","8","41"
"293037","3425 SACRAMENTO ST","3425",,"SACRAMENTO","ST","94118","11266000","-122.44905609","37.78768749","POINT (-122.44906 37.78769)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Pacific Heights","10","8","6","31"
"475170","937 NORTH POINT ST","937",,"NORTH POINT","ST","94109","9696000","-122.42258374","37.80513643","POINT (-122.422585 37.805138)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Russian Hill","98","6","6","32"
"302695","2350 CLEMENT ST","2350",,"CLEMENT","ST","94121","4174000","-122.48471819","37.7822747","POINT (-122.48472 37.782276)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Seacliff","8","8","4","29"
"317322","1387 27TH AVE","1387",,"27TH","AVE","94122","1552000","-122.48580844","37.76159091","POINT (-122.48581 37.76159)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"287437","1346 POLK ST","1346",,"POLK","ST","94109","10568000","-122.42022781","37.78944451","POINT (-122.42023 37.789444)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Western Addition","50","4","3","21"
"391338","522 VIENNA ST","522",,"VIENNA","ST","94112","13302000","-122.43095572","37.72019959","POINT (-122.430954 37.7202)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","McLaren Park","90","9","1","7"
"432620","463 MISSISSIPPI ST","463",,"MISSISSIPPI","ST","94107","9203000","-122.39423187","37.76064123","POINT (-122.39423 37.760643)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Potrero Hill","54","2","9","26"
"453715","38 ORSI CIR","38",,"ORSI","CIR","94124","14009000","-122.39722632","37.72849723","POINT (-122.397224 37.728497)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","86","2","9","1"
"486316","268 CHURCH ST","268",,"CHURCH","ST","94114","4010000","-122.42907022","37.76633963","POINT (-122.42907 37.76634)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Mission","37","3","5","5"
"374298","237 NUEVA AVE","237",,"NUEVA","AVE","94134","9719000","-122.39726986","37.71062778","POINT (-122.39727 37.71063)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","89","2","9","1"
"312448","707 14TH AVE","707",,"14TH","AVE","94118","559000","-122.47272122","37.77475295","POINT (-122.472725 37.774754)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Richmond","5","8","4","29"
"403843","323 28TH ST","323",,"28TH","ST","94131","1602000","-122.43016405","37.74485072","POINT (-122.43016 37.74485)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Noe Valley","84","9","5","22"
"450503","390 MAIN ST","390",,"MAIN","ST","94105","8630000","-122.39093381","37.78833036","POINT (-122.39093 37.78833)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Financial District/South Beach","30","1","10","8"
"321612","1595 28TH AVE","1595",,"28TH","AVE","94122","1586000","-122.48667397","37.75767618","POINT (-122.48667 37.757675)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","39","10","7","35"
"386014","266 NEY ST","266",,"NEY","ST","94112","9590000","-122.424557","37.72999485","POINT (-122.42456 37.729996)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Bernal Heights","94","9","1","7"
"435594","341 WILLARD ST NORTH","341",,"WILLARD","ST","94118","13650000","-122.45664417","37.77491474","POINT (-122.45664 37.774914)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","12","8","4","18"
"316256","431 HUGO ST","431",,"HUGO","ST","94122","7086000","-122.46265856","37.764903","POINT (-122.46266 37.764904)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Inner Sunset","109","7","11","14"
"357545","160 DORADO TER","160",,"DORADO","TER","94112","4915000","-122.46176066","37.72698682","POINT (-122.46176 37.726986)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","68","10","8","41"
"275898","2940 LARKIN ST","2940",,"LARKIN","ST","94109","8156000","-122.42168176","37.80518646","POINT (-122.421684 37.805187)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Russian Hill","98","6","6","32"
"453103","556 SUTTER ST","556",,"SUTTER","ST","94108","12323000","-122.40959126","37.78938546","POINT (-122.40959 37.789387)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Financial District/South Beach","19","6","3","21"
"387912","115 MADRID ST","115",,"MADRID","ST","94112","8604000","-122.42806502","37.7274399","POINT (-122.42806 37.72744)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Outer Mission","90","9","1","7"
"371547","105 CLEO RAND AVE","105",,"CLEO RAND","AVE","94124","4204000","-122.37065827","37.72864568","POINT (-122.37066 37.728645)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","78","2","9","1"
"310404","774 35TH AVE","774",,"35TH","AVE","94121","1767000","-122.4947458","37.77444167","POINT (-122.49474 37.77444)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"478902","79 FORTUNA AVE","79",,"FORTUNA","AVE","94115","5738000","-122.44309093","37.78101743","POINT (-122.44309 37.781017)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Western Addition","13","7","6","18"
"456512","294 ARLETA AVE","294",,"ARLETA","AVE","94134","2445000","-122.40860102","37.71463116","POINT (-122.4086 37.71463)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","McLaren Park","75","9","9","40"
"451433","554 GIRARD ST","554",,"GIRARD","ST","94134","6200000","-122.40410529","37.72539855","POINT (-122.404106 37.7254)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","91","2","2","25"
"314784","1210 36TH AVE","1210",,"36TH","AVE","94122","1801000","-122.49523465","37.76435869","POINT (-122.49523 37.76436)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"320319","1424 10TH AVE","1424",,"10TH","AVE","94122","472000","-122.46688504","37.76158827","POINT (-122.46689 37.76159)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Inner Sunset","109","10","8","14"
"405132","228 LAIDLEY ST","228",,"LAIDLEY","ST","94131","8005201","-122.42829577","37.73818994","POINT (-122.4283 37.73819)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Glen Park","59","9","5","10"
"298141","710 WALLER ST","710",,"WALLER","ST","94117","13367000","-122.43582982","37.77075562","POINT (-122.43583 37.770756)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Castro/Upper Market","26","4","11","3"
"447180","836 A NORTH POINT ST","836","A","NORTH POINT","ST","94109","9695000","-122.42106075","37.80591942","POINT (-122.42106 37.80592)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Russian Hill","98","6","6","32"
"460461","5351 GEARY BLVD","5351",,"GEARY","BLVD","94121","6074101","-122.47696056","37.78023988","POINT (-122.47696 37.78024)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Inner Richmond","5","8","4","29"
"386740","988 SILLIMAN ST","988",,"SILLIMAN","ST","94134","11882000","-122.41475864","37.72890666","POINT (-122.41476 37.72891)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Excelsior","91","2","2","25"
"296303","310 STANYAN ST","310",,"STANYAN","ST","94118","12083000","-122.45447291","37.77535311","POINT (-122.454475 37.775352)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","12","7","4","18"
"317832","1323 38TH AVE","1323",,"38TH","AVE","94122","1852000","-122.4977782","37.76216287","POINT (-122.49778 37.76216)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"277420","1731 POWELL ST","1731",,"POWELL","ST","94133","10696000","-122.4112875","37.80068262","POINT (-122.411285 37.800682)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","107","6","3","6"
"324837","1743 41ST AVE","1743",,"41ST","AVE","94122","1915000","-122.50044668","37.75422454","POINT (-122.50045 37.754223)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Golden Gate Park","39","10","7","35"
"308936","655 32ND AVE","655",,"32ND","AVE","94121","1704000","-122.49234766","37.77677098","POINT (-122.49235 37.77677)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"470559","200 KING ST","200",,"KING","ST","94107","7833201","-122.39254375","37.7780323","POINT (-122.39254 37.77803)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","South of Market","34","1","10","4"
"456506","28 CYRIL MAGNIN ST","28",,"CYRIL MAGNIN","ST","94102","4570000","-122.40814882","37.784885","POINT (-122.40815 37.784885)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Tenderloin","19","5","3","36"
"398476","1275 ATHENS ST","1275",,"ATHENS","ST","94112","2544000","-122.43707894","37.71201154","POINT (-122.43708 37.712013)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Excelsior","58","9","1","7"
"456401","3815 NORIEGA ST","3815",,"NORIEGA","ST","94122","9680000","-122.50458281","37.75277809","POINT (-122.504585 37.752777)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"335232","2350 21ST AVE","2350",,"21ST","AVE","94116","1090000","-122.47757068","37.74386804","POINT (-122.47757 37.74387)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","40","10","7","35"
"408366","198 LUNADO WAY","198",,"LUNADO","WAY","94127","8539000","-122.47095093","37.72647823","POINT (-122.47095 37.72648)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Lakeshore","67","10","8","41"
"365859","953 FOLSOM ST","953",,"FOLSOM","ST","94107","5666000","-122.40432891","37.77904946","POINT (-122.40433 37.77905)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","South of Market","32","1","10","34"
"386289","633 SILVER AVE","633",,"SILVER","AVE","94134","11902000","-122.42326175","37.72898327","POINT (-122.42326 37.728985)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","94","9","1","7"
"434419","698 CORBETT AVE","698",,"CORBETT","AVE","94114","4388000","-122.44339043","37.75541782","POINT (-122.44339 37.755417)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Castro/Upper Market","47","7","5","38"
"335777","2408 TARAVAL ST","2408",,"TARAVAL","ST","94116","12410000","-122.49205966","37.74257758","POINT (-122.49206 37.742577)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Lakeshore","40","10","7","35"
"447150","2550 TAYLOR ST","2550",,"TAYLOR","ST","94133","12463000","-122.41475599","37.80573442","POINT (-122.41476 37.805733)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","99","6","3","23"
"447311","432 CHESTNUT ST","432",,"CHESTNUT","ST","94133","3956000","-122.41047681","37.80438862","POINT (-122.41048 37.80439)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","Chinatown","106","6","3","23"
"433485","1328 SOUTH VAN NESS AVE","1328",,"SOUTH VAN NESS","AVE","94110","12031000","-122.41639912","37.75185617","POINT (-122.4164 37.751858)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Bernal Heights","53","3","2","20"
"301337","178 09TH AVE","178",,"09TH","AVE","94118","423000","-122.46746419","37.785097","POINT (-122.46746 37.785095)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Inner Richmond","5","8","4","11"
"314802","1251 34TH AVE","1251",,"34TH","AVE","94122","1746000","-122.49359046","37.76373708","POINT (-122.49359 37.763737)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","39","10","7","35"
"402520","1416 CHURCH ST","1416",,"CHURCH","ST","94131","4031000","-122.42726334","37.74806206","POINT (-122.42726 37.748062)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Mission","84","3","5","22"
"343130","177 SATURN ST","177",,"SATURN","ST","94114","11660000","-122.44452383","37.76234354","POINT (-122.44453 37.762344)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","112","7","5","5"
"331284","4035 PACHECO ST","4035",,"PACHECO","ST","94116","10113000","-122.50357878","37.74905524","POINT (-122.50358 37.749054)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"415490","96 MONETA WAY","96",,"MONETA","WAY","94112","9243000","-122.45021896","37.71288355","POINT (-122.45022 37.712883)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Oceanview/Merced/Ingleside","66","9","1","28"
"415012","100 RALSTON ST","100",,"RALSTON","ST","94132","10894000","-122.46866475","37.71440529","POINT (-122.468666 37.714405)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Lakeshore","65","10","1","24"
"429953","888 LOMBARD ST","888",,"LOMBARD","ST","94133","8446000","-122.4161096","37.80267542","POINT (-122.41611 37.802677)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","North Beach","107","6","3","32"
"278013","1907 LEAVENWORTH ST","1907",,"LEAVENWORTH","ST","94109","8262000","-122.41749238","37.79864571","POINT (-122.417496 37.798645)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","3","32"
"439260","3422 26TH ST","3422",,"26TH","ST","94110","1527000","-122.41911164","37.74919407","POINT (-122.41911 37.749195)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Mission","53","3","2","20"
"356906","364 SANTA ANA AVE","364",,"SANTA ANA","AVE","94127","11566000","-122.46839089","37.73037604","POINT (-122.46839 37.730377)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Lakeshore","63","10","8","41"
"379209","21 MIRABEL AVE","21",,"MIRABEL","AVE","94110","9065000","-122.41726601","37.74644491","POINT (-122.41727 37.746445)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Mission","83","9","2","2"
"415424","49 MINERVA ST","49",,"MINERVA","ST","94112","9036101","-122.45429103","37.71553646","POINT (-122.45429 37.715538)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Oceanview/Merced/Ingleside","81","10","1","24"
"381887","201 GATES ST","201",,"GATES","ST","94110","6023000","-122.41374323","37.74022006","POINT (-122.41374 37.74022)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","83","9","2","2"
"348848","285 ULLOA ST","285",,"ULLOA","ST","94127","12778000","-122.45635591","37.74219993","POINT (-122.45635 37.7422)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","49","10","8","41"
"447857","18 IRIS AVE","18",,"IRIS","AVE","94118","7274000","-122.45178353","37.78557248","POINT (-122.45178 37.785572)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Lone Mountain/USF","11","8","6","31"
"452224","355 07TH ST","355",,"07TH","ST","94103","373000","-122.40666147","37.77626167","POINT (-122.40666 37.77626)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Mission Bay","32","1","10","34"
"290821","2375 CHESTNUT ST","2375",,"CHESTNUT","ST","94123","3982000","-122.44240938","37.7998168","POINT (-122.442406 37.799816)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Pacific Heights","17","4","6","13"
"410389","16 HAROLD AVE","16",,"HAROLD","AVE","94112","6693000","-122.45294075","37.71922411","POINT (-122.45294 37.719223)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","64","10","1","24"
"290210","3719 SCOTT ST","3719",,"SCOTT","ST","94123","11722000","-122.44228047","37.80421308","POINT (-122.44228 37.804214)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Marina","17","4","6","13"
