"activity_period","operating_airline","operating_airline_iata_code","published_airline","published_airline_iata_code","geo_summary","geo_region","activity_type_code","price_category_code","terminal","boarding_area","passenger_count"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","International","A","74"
"202101","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Other","International","G","775"
"202101","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Other","International","A","971"
"202101","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","F","1467"
"202101","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","E","22354"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","Terminal 1","B","9796"
"202101","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","E","227"
"202101","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Other","International","A","2169"
"202101","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","40639"
"202101","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Other","International","A","2169"
"202101","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Other","International","G","897"
"202101","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Deplaned","Low Fare","International","A","6135"
"202101","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","20663"
"202101","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","14822"
"202101","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 2","D","6876"
"202101","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Enplaned","Low Fare","International","A","4167"
"202101","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Other","International","A","4717"
"202101","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Other","International","A","624"
"202101","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Deplaned","Other","International","G","1409"
"202101","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Enplaned","Other","International","A","470"
"202101","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Other","International","A","900"
"202101","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Other","International","A","798"
"202101","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Other","International","A","495"
"202101","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","30192"
"202101","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Other","International","A","876"
"202101","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Other","International","A","729"
"202101","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Other","International","A","734"
"202101","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Other","International","A","3243"
"202101","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Other","International","G","1460"
"202101","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Other","International","G","695"
"202101","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","34130"
"202101","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","5315"
"202101","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Other","International","G","139"
"202101","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Other","International","G","426"
"202101","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Other","International","A","1736"
"202101","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Other","International","G","289"
"202101","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Other","International","G","312"
"202101","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Other","International","A","2173"
"202101","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Other","International","G","590"
"202101","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Other","International","A","891"
"202101","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Other","International","A","2635"
"202101","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Other","International","G","1330"
"202101","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","1430"
"202101","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Other","International","A","971"
"202101","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Other","International","A","553"
"202101","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Other","International","A","1428"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Enplaned","Low Fare","International","A","55"
"202101","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Other","International","A","1060"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","Terminal 1","B","10043"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","International","G","54"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","Terminal 1","B","9796"
"202101","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","1422"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Deplaned","Low Fare","International","A","289"
"202101","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","5363"
"202101","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","F","4325"
"202101","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","5315"
"202101","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","5197"
"202101","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Other","International","A","901"
"202101","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Other","International","A","3243"
"202101","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Deplaned","Low Fare","International","A","6135"
"202101","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Enplaned","Low Fare","International","A","4167"
"202101","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Other","International","A","372"
"202101","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Other","International","G","6092"
"202101","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Other","International","A","4717"
"202101","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","13284"
"202101","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 2","D","6876"
"202101","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 2","D","9884"
"202101","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","International","A","1594"
"202101","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Enplaned","Other","International","G","1161"
"202101","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","14822"
"202101","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","20663"
"202101","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Other","International","G","1199"
"202101","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","International","A","566"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","International","A","107"
"202101","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Other","International","A","495"
"202101","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 2","D","9884"
"202101","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Other","International","G","1199"
"202101","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Other","International","G","2119"
"202101","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Other","International","A","734"
"202101","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Other","International","G","897"
"202101","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Other","International","G","1402"
"202101","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Other","International","G","6654"
"202101","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","12755"
"202101","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Other","International","A","798"
"202101","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Other","International","A","900"
"202101","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Deplaned","Other","International","G","1409"
"202101","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Enplaned","Other","International","G","1161"
"202101","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Other","International","A","729"
"202101","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Other","International","A","876"
"202101","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","30192"
"202101","Aeromexico","AM","Aeromexico","AM","International","Mexico","Deplaned","Other","International","A","7002"
"202101","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Other","International","A","624"
"202101","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","4808"
"202101","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Enplaned","Other","International","A","470"
"202101","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","Terminal 2","D","3404"
"202101","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Other","International","A","901"
"202101","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Other","International","A","372"
"202101","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","International","A","74"
"202101","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","5197"
"202101","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","19668"
"202101","Aeromexico","AM","Aeromexico","AM","International","Mexico","Enplaned","Other","International","A","4071"
"202101","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","International","A","4954"
"202101","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Other","International","G","1107"
"202101","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","International","G","1108"
"202101","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Other","International","A","1428"
"202101","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","Terminal 2","D","3404"
"202101","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Other","International","G","1460"
"202101","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","International","A","566"
"202101","United Airlines","UA","United Airlines","UA","International","Central America","Deplaned","Other","International","G","172"
"202101","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Other","International","G","6654"
"202101","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Other","International","G","6092"
"202101","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","International","A","1594"
"202101","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Other","International","G","2119"
"202101","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","13284"
"202101","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Other","International","G","1402"
"202101","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","12755"
"202101","Aeromexico","AM","Aeromexico","AM","International","Mexico","Enplaned","Other","International","A","4071"
"202101","Aeromexico","AM","Aeromexico","AM","International","Mexico","Deplaned","Other","International","A","7002"
"202101","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","International","A","4954"
"202101","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Other","International","G","695"
"202101","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","34130"
"202101","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Other","International","A","553"
"202101","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Other","International","A","1736"
"202012","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","International","A","4157"
"202012","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","11896"
"202012","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","Terminal 2","D","4993"
"202012","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Other","International","G","4830"
"202012","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Other","International","G","922"
"202012","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Other","International","G","4544"
"202012","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","10830"
"202012","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Other","International","G","2099"
"202012","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Other","International","G","327"
"202012","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Other","International","G","510"
"202012","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Other","International","G","167"
"202012","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Other","International","A","1366"
"202012","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Other","International","A","2717"
"202012","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Other","International","G","133"
"202012","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Other","International","A","1013"
"202012","Aeromexico","AM","Aeromexico","AM","International","Mexico","Enplaned","Other","International","A","7701"
"202012","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Other","International","A","951"
"202012","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Other","International","G","1173"
"202012","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Other","International","G","1542"
"202012","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","1754"
"202012","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","2044"
"202012","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Other","International","G","2602"
"202012","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Other","International","A","1595"
"202012","Aeromexico","AM","Aeromexico","AM","International","Mexico","Deplaned","Other","International","A","4743"
"202012","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","International","A","759"
"202012","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","Terminal 1","B","12288"
"202012","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Deplaned","Low Fare","International","A","154"
"202012","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Enplaned","Low Fare","International","A","256"
"202012","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","Terminal 1","B","12166"
"202012","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Other","International","A","857"
"202012","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","International","A","147"
"202012","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Other","International","A","956"
"202012","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","International","A","72"
"202012","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Other","International","A","4952"
"202012","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Other","International","A","3548"
"202012","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","4371"
"202012","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","4604"
"202012","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Enplaned","Low Fare","International","A","7851"
"202012","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Deplaned","Low Fare","International","A","7111"
"202012","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Other","International","A","1332"
"202012","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Other","International","A","772"
"202012","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Other","International","A","937"
"202012","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","5848"
"202012","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","6916"
"202012","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","International","A","1214"
"202012","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Other","International","G","1542"
"202012","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Other","International","A","615"
"202012","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","19178"
"202012","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","24772"
"202012","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Other","International","A","386"
"202012","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Enplaned","Other","International","G","1782"
"202012","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Other","International","A","639"
"202012","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 2","D","7024"
"202012","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Enplaned","Other","International","A","583"
"202012","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 2","D","9198"
"202012","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Other","International","A","722"
"202012","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Other","International","A","818"
"202012","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","40876"
"202012","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","36961"
"202012","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Other","International","A","758"
"202012","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Other","International","A","940"
"202012","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Other","International","G","1097"
"202012","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","24703"
"202012","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Other","International","G","1322"
"202012","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","International","G","585"
"202012","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","E","1237"
"202012","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Deplaned","Other","International","G","1245"
"202012","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Other","International","G","11735"
