"id","year","mode","language","finweigh","general","stpvnbrd","swcndnbrd","cityligh","wtrswr","water","sewer","swclnbrd","stclnbrd","stswc","recparsy","parkvis","athfield","recpart","parkfa","recpract","parkgr","parklp","parkcl","libsystm","libmai","libbra","libonlin","libbo","onlibsvc","netlibsvc","libsta","conmalib","connelib","trspwlk","trsppub","trspbike","trsptaxi","trspdaln","trspcpl","trspptns","trspuber","munovr","mun12mth","muntim","muncle","munsaf","munmgmtcro","muncou","safdnb","safnnb","hrd311","cont311","use311sv","info311","infowebm","svc311","svcwebmo","phone311","web311","kids","k0to5","k6to18","kprisch","kpubsch","knosch","kqschl","dhouse","ownrenhm","dlivedsf","movesf","dincome","dage","gender","dsexornt","dethnic","primlang_1","primlang_2","primlang_3","primlang_4","deduc","disablephys","disablement","zipcode","district","mixed_1","mixed_2","mixed_3","mixed_4","issue1","issue2","issue3"
"199610222","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","2",,"4","5","4",,,,,,,,,,,,,,,,,"1",,"5",,,"4","2","2",,,,,,"4",,,"94116",,,,,,,,
"199610223","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"3",,,,"2","2",,"4",,,"4",,,,,,,,,,,,,"3","3","3",,"3","4","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94110",,,,,,,,
"199610224","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","2","2",,"3","3","2",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1","3","2",,,,,"3",,,"94133",,,,,,,,
"199610061","1996",,,"1","2",,,,,,,,,,,,,"1","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"5","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94109",,,,,,,,
"199610225","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"4",,,,"3","2",,"4",,,"3",,,,,,,,,,,,,"3","2","3",,"4","3","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94133",,,,,,,,
"199610226","1996",,,"1","4",,,,,,,,,,,,,"2","1",,"2",,,,"1","1",,,,,,,,,,,,,,,,,,"1","1","2",,"1","1","1",,,,,,,,,,,,,,,,,"2",,"4",,,"4","2",,,,,,,"3",,,"94117",,,,,,,,
"199610227","1996",,,"1","5",,,,,,,,,,,,,"2","2",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"2","3","3",,"2","4","2",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1",,,,,,,"2",,,"94115",,,,,,,,
"199610228","1996",,,"1","2",,,,,,,,,,,,,"2","2",,"5",,,,,"5",,"5",,,"5",,,,,,,,,,,,,"4","2","4",,"5","5","3",,,,,,,,,,,,,,,,,,,"5",,,"4","1",,"2",,,,,"4",,,"94116",,,,,,,,
"199610233","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","1","2",,"3","3","3",,,,,,,,,,,,,,,,,"1",,"4",,,"4","2","3","4",,,,,"4",,,"94114",,,,,,,,
"199610234","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","1","1",,"3","4","2",,,,,,,,,,,,,,,,,"1",,"5",,,"4","1","3","4",,,,,"3",,,"94131",,,,,,,,
"199610235","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"2","1",,,,,,,,,,,,,,,,,,"2","1","4",,"4","5","4",,,,,,,,,,,,,,,,,"1",,"5",,,"4","1","3","4",,,,,"3",,,"94118",,,,,,,,
"199610237","1996",,,"1","3",,,,,,,,,,,,,"2","2",,"2",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","1",,,,,,,,,,,,,,,,,,,"4",,,"4","1","3","4",,,,,"4",,,"94117",,,,,,,,
"201313597","2013",,,"1.0964423418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,"94105","10",,,,,,,
"199610238","1996",,,"1","3",,,,,,,,,,,,,"2","1",,"1",,,,"1","1",,,,,,,,,,,,,,,,,,"2","1","2",,"1","3","1",,,,,,,,,,,,,,,,,,,"5",,,"4","1","3","4",,,,,"3",,,"94134",,,,,,,,
"199610239","1996",,,"1","2",,,,,,,,,,,,,"2",,,"2",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","2",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1","3","10",,,,,"3",,,"94132",,,,,,,,
"199610240","1996",,,"1","3",,,,,,,,,,,,,"2","3",,,,,,"1","1",,,,,"5",,,,,,,,,,,,,"1","1","5",,"3","1","2",,,,,,,,,,,,,,,,,,,"5",,,"4","2",,"10",,,,,"1",,,"94133",,,,,,,,
"199610241","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"4",,,,"4",,,"4",,,"4",,,,,,,,,,,,,"1","4","3",,,"5","3",,,,,,,,,,,,,,,,,,,"5",,,"4","2","3","10",,,,,"4",,,"94103",,,,,,,,
"199610242","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"2","1","2",,"2","4","3",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2","2","1",,,,,"3",,,"94112",,,,,,,,
"199610243","1996",,,"1","5",,,,,,,,,,,,,"2",,,"4",,,,"4",,,"5",,,,,,,,,,,,,,,,,,,,,"4","1",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","1",,,,,"2",,,"94127",,,,,,,,
"199610244","1996",,,"1","4",,,,,,,,,,,,,"2",,,"3",,,,"2","1",,,,,,,,,,,,,,,,,,,,,,,"4","3",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1","3","2",,,,,"4",,,"94131",,,,,,,,
"199610245","1996",,,"1","4",,,,,,,,,,,,,"1","3",,"4",,,,"3","2",,"5",,,"5",,,,,,,,,,,,,"1","1","3",,"2","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94115",,,,,,,,
"199610246","1996",,,"1","3",,,,,,,,,,,,,"1","4",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","4","3",,,,,,,,,,,,,,,,,,,"5",,,"5","2","3","2",,,,,"4",,,"94127",,,,,,,,
"199610247","1996",,,"1","3",,,,,,,,,,,,,"2","5",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"4","5",,,,,,,,,,,,,,,,,,,,"5",,,"5","1",,"2",,,,,"2",,,"94108",,,,,,,,
"199610248","1996",,,"1","1",,,,,,,,,,,,,"1",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"2","1",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2","3","5",,,,,"3",,,"94107",,,,,,,,
"199610249","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"1","2","3",,"3","4","2",,,,,,,,,,,,,,,,,"3",,"5",,,"5","2","3","5",,,,,"3",,,"94121",,,,,,,,
"199610250","1996",,,"1","4",,,,,,,,,,,,,"1","3",,"4",,,,"3","3",,"5",,,"5",,,,,,,,,,,,,"2","2","2",,"3","4","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94122",,,,,,,,
"199610251","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"4",,,,"3","3",,"5",,,"5",,,,,,,,,,,,,"2","3","1",,"3","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94110",,,,,,,,
"201313624","2013",,,"1.0964423418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,"94126","9",,,,,,,
"199610252","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"5","4",,,,,,,,,,,,,,,,,"1",,"2",,,"5","1","4","4",,,,,"2",,,"94122",,,,,,,,
"199610253","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"3","2","3",,"4","4","3",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1","3","4",,,,,"2",,,"94123",,,,,,,,
"199610254","1996",,,"1","3",,,,,,,,,,,,,"1",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","1","5",,"5","5","3",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1","3","4",,,,,"3",,,"94133",,,,,,,,
"199610255","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"4","3","3",,"5","5","5",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1","3","4",,,,,"3",,,"94116",,,,,,,,
"199610256","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","4",,"4","4","2",,,,,,,,,,,,,,,,,"2",,"4",,,"5","1","3","4",,,,,,,,"94116",,,,,,,,
"199610257","1996",,,"1","4",,,,,,,,,,,,,"1",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"2","2","3",,"3","5","4",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","4",,,,,"4",,,"94131",,,,,,,,
"199610258","1996",,,"1","4",,,,,,,,,,,,,"1",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","1",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","4",,,,,"2",,,"94134",,,,,,,,
"199610259","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"5","1","1",,"3","2","1",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","4",,,,,"2",,,"94112",,,,,,,,
"199610260","1996",,,"1","4",,,,,,,,,,,,,"2",,,"5",,,,,"4",,"5",,,"5",,,,,,,,,,,,,"3","3","1",,"3",,"1",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","4","4",,,,,"2",,,"94110",,,,,,,,
"199610261","1996",,,"1","5",,,,,,,,,,,,,"2","5",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"4",,,,,"2","1",,,,,,,,,,,,,,,,,,,"5",,,"5","1","3","4",,,,,"2",,,"94127",,,,,,,,
"199610262","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"4","3",,"4",,,"4",,,,,,,,,,,,,"4","1","2",,"3","3","2",,,,,,,,,,,,,,,,,,,"5",,,"5","2","3","4",,,,,"3",,,"94110",,,,,,,,
"199610263","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"4",,,,,,,"4",,,"4",,,,,,,,,,,,,"4","3","4",,"4","4","4",,,,,,,,,,,,,,,,,"2",,"5",,,"5","2","4","10",,,,,"2",,,"94110",,,,,,,,
"199610264","1996",,,"1","3",,,,,,,,,,,,,"1",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"4","4","3",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","1",,,,,"3",,,"94114",,,,,,,,
"199610265","1996",,,"1","4",,,,,,,,,,,,,"2","3",,"3",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,"2",,"5",,,"6","2",,"1",,,,,,,,"94109",,,,,,,,
"199610266","1996",,,"1","1",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","3",,"4","5","4",,,,,,,,,,,,,,,,,"2",,"5",,,"6","1","3","2",,,,,"1",,,"94109",,,,,,,,
"199610267","1996",,,"1","4",,,,,,,,,,,,,"2","2",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"2","1","3",,"3","4","2",,,,,,,,,,,,,,,,,,,"5",,,"6","2","3","2",,,,,"3",,,"94109",,,,,,,,
"199610268","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","2",,"3","4","1",,,,,,,,,,,,,,,,,"2",,"5",,,"6","2",,,,,,,"2",,,"94121",,,,,,,,
"199610270","1996",,,"1","2",,,,,,,,,,,,,"1",,,"4",,,,"2",,,,,,"1",,,,,,,,,,,,,,"1","1",,"3","2","3",,,,,,,,,,,,,,,,,"2",,"5",,,"6","1",,"5",,,,,"2",,,"94103",,,,,,,,
"199610271","1996",,,"1","5",,,,,,,,,,,,,"1","3",,"4",,,,"1",,,,,,,,,,,,,,,,,,,"3","5","2",,"5","4","2",,,,,,,,,,,,,,,,,"1",,"4",,,"6","1","3","4",,,,,"3",,,"94122",,,,,,,,
"199610272","1996",,,"1","4",,,,,,,,,,,,,"1",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","2",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","4",,,,,"3",,,"94131",,,,,,,,
"199610273","1996",,,"1","4",,,,,,,,,,,,,"2",,,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"1","3","4",,"3","3","2",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","4",,,,,"4",,,"94122",,,,,,,,
"199610274","1996",,,"1","1",,,,,,,,,,,,,"2",,,,,,,"2","1",,,,,,,,,,,,,,,,,,"2","2","2",,"2","3","1",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","4",,,,,"2",,,"94127",,,,,,,,
"199610275","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"1",,,"4",,,,,,,,,,,,,,,,,,,,,"3","2",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","4",,,,,"3",,,"94116",,,,,,,,
"199610276","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","2",,"4",,,,,,,,,,,,,,,,"2","1","2",,"4","2","1",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1",,"4",,,,,"3",,,"94112",,,,,,,,
"199610277","1996",,,"1","3",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"4","5","3",,,,,,,,,,,,,,,,,"2",,"4",,,"6","1",,"4",,,,,"4",,,"94127",,,,,,,,
"199610278","1996",,,"1","3",,,,,,,,,,,,,"2","1",,,,,,"1","1",,,,,,,,,,,,,,,,,,"1","1","1",,"1","1","1",,,,,,,,,,,,,,,,,"2",,"5",,,"6","1","4","4",,,,,"2",,,"94112",,,,,,,,
"199610279","1996",,,"1","3",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,"5",,,"6",,"3","4",,,,,"2",,,"94112",,,,,,,,
"199610280","1996",,,"1","3",,,,,,,,,,,,,"2",,,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"4","3","2",,,,,,,,,,,,,,,,,"2",,"5",,,"6","1","3","4",,,,,"3",,,"94131",,,,,,,,
"199610281","1996",,,"1","3",,,,,,,,,,,,,"1","3",,"4",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,"3","3",,,,,,,,,,,,,,,,,"2",,"5",,,"6","2","3","4",,,,,"4",,,"94131",,,,,,,,
"199610282","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","3",,,,,"4",,,,,,,,,,,,,,,,,,"4","4",,,,,,,,,,,,,,,,,"2",,"5",,,"6","2","3","4",,,,,"3",,,"94112",,,,,,,,
"199610283","1996",,,"1","2",,,,,,,,,,,,,"2","3",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","1",,,,,,,,,,,,,,,,,,,"5",,,"6","1",,"4",,,,,"3",,,"94116",,,,,,,,
"199610284","1996",,,"1","4",,,,,,,,,,,,,"2","2",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","4","4",,,,,,,,,,,,,,,,,"4",,"2",,,"1","2",,"2",,,,,"2",,,"94108",,,,,,,,
"199610285","1996",,,"1","3",,,,,,,,,,,,,"2","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"2","3","4",,"4","5","5",,,,,,,,,,,,,,,,,"1",,"1",,,"2","2","3","2",,,,,"4",,,"94122",,,,,,,,
"199610286","1996",,,"1","2",,,,,,,,,,,,,"2","3",,"2",,,,"1","1",,,,,,,,,,,,,,,,,,"4","2","3",,"4","4","3",,,,,,,,,,,,,,,,,"1",,"2",,,"2","1","3","2",,,,,"3",,,"94118",,,,,,,,
"199610287","1996",,,"1","5",,,,,,,,,,,,,"2",,,,,,,"3","1",,"3",,,"3",,,,,,,,,,,,,"2","2","2",,"3","3","1",,,,,,,,,,,,,,,,,"1",,"2",,,"2","2",,"2",,,,,"4",,,"94132",,,,,,,,
"199610288","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"3","1",,"4",,,"4",,,,,,,,,,,,,"1","2","2",,"3","2","1",,,,,,,,,,,,,,,,,"1",,"2",,,"2","1","3","2",,,,,"4",,,"94102",,,,,,,,
"199610289","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","2",,,,,,,,,,,,,,,,,"2",,"1",,,"2","1","3","2",,,,,"4",,,"94103",,,,,,,,
"199610290","1996",,,"1","3",,,,,,,,,,,,,"2","5",,"5",,,,"5",,,"5",,,"5",,,,,,,,,,,,,"4","4","5",,"5","5","3",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1",,,,,,,"4",,,"94110",,,,,,,,
"199610291","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"1","1","3",,"3","4","3",,,,,,,,,,,,,,,,,"3",,"2",,,"2","1","3","2",,,,,"4",,,"94122",,,,,,,,
"199610292","1996",,,"1","3",,,,,,,,,,,,,"2","2",,"4",,,,"2","1",,,,,,,,,,,,,,,,,,"3","1","2",,"2","4","3",,,,,,,,,,,,,,,,,"3",,"5",,,"2","2","3","2",,,,,"4",,,"94122",,,,,,,,
"199610293","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"4","4","3",,,,,,,,,,,,,,,,,"5",,"4",,,"2","2",,"2",,,,,"3",,,"94112",,,,,,,,
"199610294","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","5",,"3",,,"3",,,,,,,,,,,,,"3","2","3",,"3","2","1",,,,,,,,,,,,,,,,,"5",,"4",,,"2","1",,"2",,,,,"3",,,"94110",,,,,,,,
"199610295","1996",,,"1","2",,,,,,,,,,,,,"2","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","4","2",,,,,,,,,,,,,,,,,"1",,"2",,,"2","1","3","5",,,,,"4",,,"94118",,,,,,,,
"199610034","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"5",,,"6","1","3","1",,,,,"2",,,"94124",,,,,,,,
"199610296","1996",,,"1","4",,,,,,,,,,,,,"2","3",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"2","1","1",,"2","1","1",,,,,,,,,,,,,,,,,"1",,"3",,,"2","2","3","5",,,,,"2",,,"94110",,,,,,,,
"199610297","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","1","2",,"3","4","2",,,,,,,,,,,,,,,,,"2",,"2",,,"2","2","2","5",,,,,"4",,,"94133",,,,,,,,
"199610298","1996",,,"1","3",,,,,,,,,,,,,"2","2",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"1","2","1",,"3","2","1",,,,,,,,,,,,,,,,,"2",,"3",,,"2","2","3","5",,,,,"2",,,"94110",,,,,,,,
"199610299","1996",,,"1","4",,,,,,,,,,,,,"1","5",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"3","2","2",,"3","5","4",,,,,,,,,,,,,,,,,"4",,"3",,,"2","1","3",,,,,,"4",,,"94117",,,,,,,,
"199610300","1996",,,"1","4",,,,,,,,,,,,,"2","5",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"5","4",,,,,,,,,,,,,,,,,"1",,"1",,,"2","2","3","4",,,,,"3",,,"94118",,,,,,,,
"199610302","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","4",,"4","4","4",,,,,,,,,,,,,,,,,"1",,"2",,,"2","2","3","4",,,,,"4",,,"94117",,,,,,,,
"199610303","1996",,,"1","3",,,,,,,,,,,,,"2","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","1",,"1","5","3",,,,,,,,,,,,,,,,,"1",,"2",,,"2","1","3","4",,,,,"4",,,"94123",,,,,,,,
"199610304","1996",,,"1","2",,,,,,,,,,,,,"2","3",,"4",,,,"1","2",,,,,,,,,,,,,,,,,,"4","4","4",,"2","4","4",,,,,,,,,,,,,,,,,"1",,"2",,,"2","2","3","4",,,,,"4",,,"94122",,,,,,,,
"199610305","1996",,,"1","3",,,,,,,,,,,,,"2","4",,"4",,,,"1","3",,,,,,,,,,,,,,,,,,"3","3","4",,"4","4","2",,,,,,,,,,,,,,,,,"1",,"2",,,"2","2","3","4",,,,,"4",,,"94103",,,,,,,,
"199610306","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","5","4",,,,,,,,,,,,,,,,,"1",,"3",,,"2","1","2","4",,,,,"4",,,"94114",,,,,,,,
"199610307","1996",,,"1","2",,,,,,,,,,,,,"2","3",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"5","4",,,,,,,,,,,,,,,,,"2",,"1",,,"2","1","3","4",,,,,"4",,,"94115",,,,,,,,
"199610308","1996",,,"1","4",,,,,,,,,,,,,"2","2",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"2","2","2",,"2","3","1",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1","3","4",,,,,"4",,,"94117",,,,,,,,
"199610309","1996",,,"1","4",,,,,,,,,,,,,"2","3",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"2","3","4",,"3","5","5",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1","3","4",,,,,"4",,,"94109",,,,,,,,
"199610310","1996",,,"1","4",,,,,,,,,,,,,"2","3",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"1","4","4",,"5","5","5",,,,,,,,,,,,,,,,,"2",,"2",,,"2","2","3","4",,,,,"4",,,"94111",,,,,,,,
"199610311","1996",,,"1","4",,,,,,,,,,,,,"2","3",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","4","2",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1","3","4",,,,,"4",,,"94121",,,,,,,,
"199610312","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"5","5",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1","3","4",,,,,"4",,,"94115",,,,,,,,
"199610313","1996",,,"1","2",,,,,,,,,,,,,"2","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","4",,"3","5","5",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1","3","4",,,,,"4",,,"94123",,,,,,,,
"199610314","1996",,,"1","3",,,,,,,,,,,,,"2","5",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"4","3","3",,"3","4","4",,,,,,,,,,,,,,,,,"2",,"2",,,"2","2","3","4",,,,,"4",,,"94115",,,,,,,,
"199610315","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","4",,,,,,,,,,,,,,,,,"2",,"3",,,"2","1","1","4",,,,,"4",,,"94121",,,,,,,,
"199610316","1996",,,"1","4",,,,,,,,,,,,,"2","3",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"3","5","2",,,,,,,,,,,,,,,,,"2",,"3",,,"2","1","3","4",,,,,"4",,,"94133",,,,,,,,
"199610317","1996",,,"1","3",,,,,,,,,,,,,"2","4",,"4",,,,"2","1",,,,,,,,,,,,,,,,,,"1","2","3",,"1","4","3",,,,,,,,,,,,,,,,,"2",,"3",,,"2","2","3","4",,,,,"4",,,"94123",,,,,,,,
"199710008","1997",,,"1.0761122704","4",,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,"5",,,"6","1",,"4",,,,,"2",,,"94112",,,,,,,,
"199610318","1996",,,"1","5",,,,,,,,,,,,,"2","2",,"4",,,,"2","2",,,,,,,,,,,,,,,,,,"1","2","2",,"2","5","4",,,,,,,,,,,,,,,,,"2",,"3",,,"2","2","2","4",,,,,"4",,,"94109",,,,,,,,
"199610319","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"4",,,,"2","2",,,,,,,,,,,,,,,,,,"3","3","1",,"2","5","3",,,,,,,,,,,,,,,,,"2",,"3",,,"2","1","3","4",,,,,"4",,,"94123",,,,,,,,
"199610320","1996",,,"1","4",,,,,,,,,,,,,"2","3",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"3","2",,,"4","5","3",,,,,,,,,,,,,,,,,"3",,"1",,,"2","1","3","4",,,,,"4",,,"94123",,,,,,,,
"199610321","1996",,,"1","4",,,,,,,,,,,,,"2","2",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"4","5","4",,,,,,,,,,,,,,,,,"3",,"2",,,"2","2","2","4",,,,,"4",,,"94117",,,,,,,,
"199610322","1996",,,"1","3",,,,,,,,,,,,,"2","1",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"1","3","2",,"1","4","4",,,,,,,,,,,,,,,,,"3",,"3",,,"2","2","3","4",,,,,"4",,,"94107",,,,,,,,
"199610323","1996",,,"1","4",,,,,,,,,,,,,"1","3",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"2","3","3",,"3","4","3",,,,,,,,,,,,,,,,,"4",,"4",,,"2","1","3","4",,,,,"4",,,"94118",,,,,,,,
"199610324","1996",,,"1","3",,,,,,,,,,,,,"2","2",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","3",,,,,,,,,,,,,,,,,"4",,"5",,,"2","2","3","4",,,,,"3",,,"94110",,,,,,,,
"199610325","1996",,,"1","2",,,,,,,,,,,,,"2","5",,"5",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"2","2",,,,,,,,,,,,,,,,,"5",,"3",,,"2","1","3","4",,,,,"4",,,"94118",,,,,,,,
"199610326","1996",,,"1","2",,,,,,,,,,,,,"1","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"5","3","3",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1","3","8",,,,,"4",,,"94110",,,,,,,,
"199610327","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"2","3","4",,"4","4","3",,,,,,,,,,,,,,,,,"2",,"1",,,"2","1","3","10",,,,,"4",,,"94117",,,,,,,,
"199610328","1996",,,"1","2",,,,,,,,,,,,,"1","2",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"4","1","2",,"3","4","4",,,,,,,,,,,,,,,,,"2",,"2",,,"2","2","3","10",,,,,"3",,,"94118",,,,,,,,
