"address","city","scheduled_completion_date","qty","description","state","zip","location"
"555 KEY BLVD","RICHMOND","2020-10-08T00:00:00.000","3",,"CA","94804","POINT (-122.32382 37.936858)"
"137 EDDY ST","RICHMOND","2019-09-27T00:00:00.000","1",,"CA","94804","POINT (-122.389021 37.928432)"
"832 30TH ST","RICHMOND","2019-08-30T00:00:00.000","3",,"CA","94804","POINT (-122.338118 37.944293)"
"1695 BUTTE ST","RICHMOND","2016-04-28T00:00:00.000","1",,"CA","94804","POINT (-122.312487 37.911055)"
"617 32ND ST","RICHMOND","2020-01-02T00:00:00.000","2",,"CA","94804","POINT (-122.337548 37.939371)"
"910 28TH ST","RICHMOND","2020-08-05T00:00:00.000","2",,"CA","94804","POINT (-122.340945 37.945385)"
"804 POPPY CT","RICHMOND","2019-01-05T00:00:00.000","3",,"CA","94804","POINT (-122.335937 37.991762)"
"2137 RHEEM AVE","RICHMOND","2018-02-08T00:00:00.000","1",,"CA","94804","POINT (-122.348414 37.949578)"
"3518 GARVIN AVE","RICHMOND","2017-01-06T00:00:00.000","2",,"CA","94804","POINT (-122.333301 37.943646)"
"614 25TH ST","RICHMOND","2019-11-07T00:00:00.000","3",,"CA","94804","POINT (-122.344372 37.940217)"
"5906 SANTA CRUZ AVE","RICHMOND","2016-09-15T00:00:00.000","1",,"CA","94804","POINT (-122.309688 37.908068)"
"5357 BROOKWOOD CT","RICHMOND","2017-10-26T00:00:00.000","3",,"CA","94804","POINT (-122.247912 37.959847)"
"76 SCENIC AVE","RICHMOND","2021-02-04T00:00:00.000","2",,"CA","94804","POINT (-122.386448 37.924757)"
"5361 HEAVENLY RIDGE","RICHMOND","2019-06-27T00:00:00.000","3",,"CA","94804","POINT (-122.272505 37.969253)"
"886 9TH ST","RICHMOND","2017-08-24T00:00:00.000","3",,"CA","94804","POINT (-122.360846 37.945988)"
"627 16TH ST","RICHMOND","2017-11-25T00:00:00.000","2",,"CA","94804","POINT (-122.35445 37.940967)"
"4824 RENO LN","RICHMOND","2016-10-20T00:00:00.000","1",,"CA","94804","POINT (-122.252734 37.96717)"
"1526 HELLINGS AVE","RICHMOND","2018-05-17T00:00:00.000","1",,"CA","94804","POINT (-122.354887 37.94812)"
"140 S 16TH ST","RICHMOND","2018-04-12T00:00:00.000","3",,"CA","94804","POINT (-122.354017 37.929982)"
"1308 PARK CENTRAL CT","RICHMOND","2017-09-29T00:00:00.000","3",,"CA","94804","POINT (-122.314038 37.984367)"
"2746 MARICOPA AVE","RICHMOND","2018-12-13T00:00:00.000","3",,"CA","94804","POINT (-122.341226 37.950596)"
"919 S 46TH ST","RICHMOND","2020-02-26T00:00:00.000","2",,"CA","94804","POINT (-122.327944 37.919165)"
"641 5TH ST","RICHMOND","2017-11-03T00:00:00.000","0",,"CA","94804","POINT (-122.364689 37.941138)"
"3656 BLACK FEATHER D","EL SOBRANTE","2019-01-05T00:00:00.000","1",,"CA","94804","POINT (-122.277034 37.973354)"
"2361 LOWELL AVE","RICHMOND","2017-04-07T00:00:00.000","3",,"CA","94804","POINT (-122.345938 37.949206)"
"3304 JETTY DR","RICHMOND","2016-09-29T00:00:00.000","1",,"CA","94804","POINT (-122.345261 37.917751)"
"1415 HELLINGS AVE","RICHMOND","2017-03-24T00:00:00.000","0",,"CA","94804","POINT (-122.355992 37.948118)"
"18 CLEAR WATER CT","RICHMOND","2019-12-26T00:00:00.000","1",,"CA","94804","POINT (-122.277536 37.975475)"
"1719 BISSELL AVE","RICHMOND","2015-01-16T00:00:00.000","2",,"CA","94804","POINT (-122.352808 37.934081)"
"3105 HENDERSON DR","RICHMOND","2020-03-18T00:00:00.000","3",,"CA","94804","POINT (-122.326243 37.975979)"
"537 TEWKSBURY AVE","RICHMOND","2020-01-08T00:00:00.000","2",,"CA","94804","POINT (-122.390272 37.92941)"
"3409 MAYWOOD DR","RICHMOND","2020-10-08T00:00:00.000","2",,"CA","94804","POINT (-122.284762 37.972696)"
"677 HUMBOLDT ST","RICHMOND","2020-02-13T00:00:00.000","2",,"CA","94804","POINT (-122.323161 37.940827)"
"924 34TH ST","RICHMOND","2020-07-30T00:00:00.000","3",,"CA","94804","POINT (-122.334563 37.94567)"
"516 S 15TH ST","RICHMOND","2015-01-23T00:00:00.000","3",,"CA","94804","POINT (-122.35491 37.924704)"
"80 SEAGULL DR","RICHMOND","2016-08-25T00:00:00.000","3",,"CA","94804","POINT (-122.34081 37.910731)"
"1108 CHANSLOR AVE","RICHMOND","2015-05-19T00:00:00.000","1",,"CA","94804","POINT (-122.358726 37.932466)"
"4644 OVEREND AVE","RICHMOND","2015-09-11T00:00:00.000","1",,"CA","94804","POINT (-122.32553 37.926319)"
"3622 CLINTON AVE","RICHMOND","2014-12-09T00:00:00.000","2",,"CA","94804","POINT (-122.333156 37.941017)"
"1717 BUTTE ST","RICHMOND","2019-03-07T00:00:00.000","2",,"CA","94804","POINT (-122.312121 37.910485)"
"867 6TH ST","RICHMOND","2020-07-09T00:00:00.000","3",,"CA","94804","POINT (-122.363653 37.945667)"
"1919 SANTA CLARA ST","RICHMOND","2014-12-12T00:00:00.000","3",,"CA","94804","POINT (-122.311761 37.909011)"
"1328 MALLARD DR","RICHMOND","2021-02-25T00:00:00.000","1",,"CA","94804","POINT (-122.382231 37.910458)"
"1525 ROOSEVELT AVE","RICHMOND","2017-08-18T00:00:00.000","2",,"CA","94804","POINT (-122.354764 37.939967)"
"1415 GARVIN AVE","RICHMOND","2018-07-12T00:00:00.000","2",,"CA","94804","POINT (-122.355992 37.943829)"
"5 QUAIL HILL LN","RICHMOND","2020-08-20T00:00:00.000","3",,"CA","94804","POINT (-122.31524 37.960783)"
"1375 MONTEREY ST","RICHMOND","2015-11-05T00:00:00.000","2",,"CA","94804","POINT (-122.321423 37.911638)"
"543 18TH ST","RICHMOND","2015-12-26T00:00:00.000","0",,"CA","94804","POINT (-122.352493 37.939218)"
"247 8TH ST","RICHMOND","2018-08-03T00:00:00.000","3",,"CA","94804","POINT (-122.361848 37.935006)"
"535 42ND ST","RICHMOND","2017-05-18T00:00:00.000","1",,"CA","94804","POINT (-122.329142 37.936589)"
"2629 SAN MATEO ST","RICHMOND","2018-08-02T00:00:00.000","3",,"CA","94804","POINT (-122.310559 37.903898)"
"853 MEADOW VIEW DR","RICHMOND","2019-04-05T00:00:00.000","3",,"CA","94804","POINT (-122.345002 37.992541)"
"6125 SANTA CRUZ AVE","RICHMOND","2019-08-01T00:00:00.000","3",,"CA","94804","POINT (-122.308017 37.908784)"
"404 19TH ST","RICHMOND","2020-09-24T00:00:00.000","3",,"CA","94804","POINT (-122.351492 37.937115)"
"2600 CLINTON AVE","RICHMOND","2017-06-30T00:00:00.000","3",,"CA","94804","POINT (-122.342269 37.942257)"
"765 LASSEN ST","RICHMOND","2019-04-12T00:00:00.000","2",,"CA","94804","POINT (-122.326531 37.943248)"
"2029 MAINE AVE","RICHMOND","2015-04-10T00:00:00.000","3",,"CA","94804","POINT (-122.349628 37.928019)"
"542 8TH ST","RICHMOND","2016-07-22T00:00:00.000","3",,"CA","94804","POINT (-122.361815 37.939277)"
"314 SEAVIEW DR","RICHMOND","2020-09-10T00:00:00.000","2",,"CA","94804","POINT (-122.374152 37.910896)"
"3733 BLACK FEATHER D","RICHMOND","2017-10-27T00:00:00.000","1",,"CA","94804","POINT (-122.275987 37.974855)"
"387 BECK ST","RICHMOND","2020-01-08T00:00:00.000","3",,"CA","94804","POINT (-122.336512 37.926787)"
"4516 BELL CT","RICHMOND","2021-03-24T00:00:00.000","2",,"CA","94804","POINT (-122.326745 37.921932)"
"99 WINDJAMMER CT","RICHMOND","2017-09-01T00:00:00.000","0",,"CA","94804","POINT (-122.339066 37.911182)"
"2877 TULARE AVE","RICHMOND","2018-07-20T00:00:00.000","3",,"CA","94804","POINT (-122.339213 37.951316)"
"2707 CENTER AVE","RICHMOND","2016-09-23T00:00:00.000","3",,"CA","94804","POINT (-122.343452 37.93021)"
"3630 RIDGEWOOD WAY","RICHMOND","2016-01-28T00:00:00.000","1",,"CA","94804","POINT (-122.336429 37.982137)"
"3138 FAIRMEDE DR","RICHMOND","2016-07-29T00:00:00.000","2",,"CA","94804","POINT (-122.32445 37.975419)"
"754 WESTERN DR","RICHMOND","2015-07-02T00:00:00.000","1",,"CA","94804","POINT (-122.394712 37.929396)"
"3148 BOULDERS CT","RICHMOND","2020-09-10T00:00:00.000","1",,"CA","94804","POINT (-122.327611 37.984002)"
"6 PARKRIDGE PL","RICHMOND","2017-05-11T00:00:00.000","3",,"CA","94804","POINT (-122.308638 37.980715)"
"3612 NATALIE CT","RICHMOND","2017-03-24T00:00:00.000","3",,"CA","94804","POINT (-122.332352 37.948386)"
"836 VENTURA ST","RICHMOND","2020-10-08T00:00:00.000","2",,"CA","94804","POINT (-122.326419 37.945344)"
"5919 VAN FLEET AVE","RICHMOND","2018-10-18T00:00:00.000","3",,"CA","94804","POINT (-122.306995 37.904446)"
"1527 26TH ST","RICHMOND","2018-05-25T00:00:00.000","2",,"CA","94804","POINT (-122.343611 37.954764)"
"301 S 15TH ST","RICHMOND","2016-07-09T00:00:00.000","1",,"CA","94804","POINT (-122.354918 37.927865)"
"3076 KEITH DR","RICHMOND","2019-03-21T00:00:00.000","3",,"CA","94804","POINT (-122.294388 37.972992)"
"217 BISSELL AVE","RICHMOND","2020-01-15T00:00:00.000","2",,"CA","94804","POINT (-122.367232 37.934065)"
"722 MAPLE AVE","RICHMOND","2015-12-31T00:00:00.000","0",,"CA","94804","POINT (-122.362315 37.939659)"
"5846 SACRAMENTO AVE","RICHMOND","2020-06-25T00:00:00.000","1",,"CA","94804","POINT (-122.308556 37.906165)"
"5911 SACRAMENTO AVE","RICHMOND","2017-07-27T00:00:00.000","2",,"CA","94804","POINT (-122.308354 37.906252)"
"850 29TH ST","RICHMOND","2016-10-20T00:00:00.000","0",,"CA","94804","POINT (-122.338817 37.944524)"
"36 PARK LN","RICHMOND","2018-08-31T00:00:00.000","1",,"CA","94804","POINT (-122.308347 37.982922)"
"546 DIMM ST","RICHMOND","2016-07-15T00:00:00.000","3",,"CA","94804","POINT (-122.32274 37.936777)"
"236 S 17TH ST","RICHMOND","2015-12-10T00:00:00.000","1",,"CA","94804","POINT (-122.353053 37.92866)"
"4953 BUCKBOARD WAY","RICHMOND","2019-11-08T00:00:00.000","3",,"CA","94804","POINT (-122.249628 37.964598)"
"727 39TH ST","RICHMOND","2016-04-14T00:00:00.000","3",,"CA","94804","POINT (-122.330515 37.941864)"
"713 HARRISON DR","RICHMOND","2015-11-27T00:00:00.000","3",,"CA","94804","POINT (-122.35439 37.982717)"
"3743 ESMOND AVE","RICHMOND","2020-01-30T00:00:00.000","2",,"CA","94804","POINT (-122.331051 37.94517)"
"3918 CENTER AVE","RICHMOND","2020-01-22T00:00:00.000","3",,"CA","94804","POINT (-122.332313 37.93018)"
"2701 GRANT AVE","RICHMOND","2021-02-18T00:00:00.000","3",,"CA","94804","POINT (-122.341287 37.94149)"
"1520 27TH ST","RICHMOND","2018-02-15T00:00:00.000","1",,"CA","94804","POINT (-122.342698 37.954368)"
"3763 PAINTED PONY RD","RICHMOND","2020-12-24T00:00:00.000","3",,"CA","94804","POINT (-122.278296 37.97554)"
"2518 CUTTING BLVD","RICHMOND","2021-07-29T00:00:00.000","3",,"CA","94804","POINT (-122.345101 37.925141)"
"526 SEACLIFF PL","RICHMOND","2021-06-30T00:00:00.000","3",,"CA","94804","POINT (-122.372905 37.910482)"
"3033 RHEEM AVE","RICHMOND","2017-01-26T00:00:00.000","3",,"CA","94804","POINT (-122.337182 37.949863)"
"929 YUBA ST","RICHMOND","2019-01-18T00:00:00.000","3",,"CA","94804","POINT (-122.323225 37.948264)"
"859 33RD ST","RICHMOND","2020-11-12T00:00:00.000","3",,"CA","94804","POINT (-122.335461 37.944711)"
"4920 SWEETWOOD DR","RICHMOND","2017-08-18T00:00:00.000","3",,"CA","94804","POINT (-122.286508 37.969688)"
"1831 MAINE AVE","RICHMOND","2017-12-14T00:00:00.000","1",,"CA","94804","POINT (-122.351618 37.928008)"
"5424 SUTTER AVE","RICHMOND","2021-06-24T00:00:00.000","2",,"CA","94804","POINT (-122.314291 37.906879)"
"3330 CLINTON AVE","RICHMOND","2017-08-03T00:00:00.000","1",,"CA","94804","POINT (-122.335416 37.941788)"
"1904 RHEEM AVE","RICHMOND","2020-01-30T00:00:00.000","2",,"CA","94804","POINT (-122.350951 37.949578)"
"5506 COLUSA AVE","RICHMOND","2019-06-27T00:00:00.000","3",,"CA","94804","POINT (-122.314888 37.908969)"
"3001 ESMOND AVE","RICHMOND","2019-08-23T00:00:00.000","1",,"CA","94804","POINT (-122.337668 37.945161)"
"1433 SANDPIPER SPIT","RICHMOND","2016-12-29T00:00:00.000","1",,"CA","94804","POINT (-122.378951 37.907366)"
"483 WESTERN DR","RICHMOND","2017-03-17T00:00:00.000","3",,"CA","94804","POINT (-122.391669 37.926951)"
"107 COACH CT","RICHMOND","2019-08-29T00:00:00.000","3",,"CA","94804","POINT (-122.259606 37.968024)"
"333 TEWKSBURY AVE","RICHMOND","2021-07-08T00:00:00.000","3",,"CA","94804","POINT (-122.388073 37.92893)"
"4803 FALL AVE","RICHMOND","2018-01-25T00:00:00.000","3",,"CA","94804","POINT (-122.324358 37.924024)"
"339 S 50TH ST","RICHMOND","2021-04-28T00:00:00.000","2",,"CA","94804","POINT (-122.322656 37.927107)"
"3445 STEWARTON DR","RICHMOND","2015-11-27T00:00:00.000","1",,"CA","94804","POINT (-122.287282 37.975815)"
"762 MCLAUGHLIN ST","RICHMOND","2019-06-21T00:00:00.000","2",,"CA","94804","POINT (-122.327382 37.942689)"
"927 24TH ST","RICHMOND","2018-08-31T00:00:00.000","3",,"CA","94804","POINT (-122.34543 37.945711)"
"1510 BURBECK AVE","RICHMOND","2016-02-12T00:00:00.000","2",,"CA","94804","POINT (-122.35515 37.943119)"
"623 KERN ST","RICHMOND","2017-04-07T00:00:00.000","3",,"CA","94804","POINT (-122.319674 37.938519)"
"4 POWDER BOWL CT","RICHMOND","2021-04-14T00:00:00.000","3",,"CA","94804","POINT (-122.274149 37.969144)"
"4640 SETTING SUN DR","RICHMOND","2019-02-07T00:00:00.000","3",,"CA","94804","POINT (-122.280395 37.975793)"
"5225 NEVIN AVE","RICHMOND","2021-05-05T00:00:00.000","3",,"CA","94804","POINT (-122.321059 37.933731)"
"2901 CINDY CT","RICHMOND","2015-10-09T00:00:00.000","2",,"CA","94804","POINT (-122.292636 37.966499)"
"550 17TH ST","RICHMOND","2016-06-02T00:00:00.000","0",,"CA","94804","POINT (-122.353473 37.939434)"
"1311 25TH ST","RICHMOND","2017-06-29T00:00:00.000","1",,"CA","94804","POINT (-122.344556 37.953177)"
"723 30TH ST","RICHMOND","2019-09-07T00:00:00.000","3",,"CA","94804","POINT (-122.338457 37.942827)"
"3947 SELMI GRV","RICHMOND","2020-11-19T00:00:00.000","2",,"CA","94804","POINT (-122.339131 37.990673)"
"447 SPRING ST","RICHMOND","2015-06-18T00:00:00.000","3",,"CA","94804","POINT (-122.340743 37.925942)"
"4527 ROBERT WAY","RICHMOND","2016-12-16T00:00:00.000","3",,"CA","94804","POINT (-122.290053 37.972633)"
"5118 CARRIAGE DR","RICHMOND","2018-05-11T00:00:00.000","1",,"CA","94804","POINT (-122.255706 37.967667)"
"3093 DESERET DR","RICHMOND","2019-10-03T00:00:00.000","2",,"CA","94804","POINT (-122.294939 37.973534)"
"2205 OHIO AVE","RICHMOND","2019-02-08T00:00:00.000","2",,"CA","94804","POINT (-122.348341 37.930767)"
"4104 MCGLOTHEN WAY","RICHMOND","2020-01-23T00:00:00.000","3",,"CA","94804","POINT (-122.352643 37.984998)"
"5636 VISTA DR","RICHMOND","2019-09-20T00:00:00.000","3",,"CA","94804","POINT (-122.345281 37.993974)"
"920 37TH ST","RICHMOND","2016-01-21T00:00:00.000","3",,"CA","94804","POINT (-122.331924 37.945625)"
"5307 IMPERIAL AVE","RICHMOND","2015-08-27T00:00:00.000","2",,"CA","94804","POINT (-122.319508 37.910567)"
"2940 GOMER DR","RICHMOND","2020-06-11T00:00:00.000","3",,"CA","94804","POINT (-122.331666 37.97378)"
"54 IDAHO ST","RICHMOND","2016-01-02T00:00:00.000","1",,"CA","94804","POINT (-122.383631 37.923215)"
"4614 WINSOR WAY","RICHMOND","2016-05-12T00:00:00.000","3",,"CA","94804","POINT (-122.295705 37.968558)"
"542 S 19TH ST","RICHMOND","2018-08-03T00:00:00.000","1",,"CA","94804","POINT (-122.351277 37.924308)"
"500 36TH ST","RICHMOND","2017-05-25T00:00:00.000","3",,"CA","94804","POINT (-122.334518 37.936879)"
"1900 MENDOCINO ST","RICHMOND","2019-01-11T00:00:00.000","1",,"CA","94804","POINT (-122.309896 37.910106)"
"2598 DUKE AVE","RICHMOND","2016-05-27T00:00:00.000","3",,"CA","94804","POINT (-122.330952 37.969163)"
"2496 FORDHAM ST","RICHMOND","2020-12-30T00:00:00.000","1",,"CA","94804","POINT (-122.332541 37.966508)"
"2513 DUKE AVE","RICHMOND","2017-01-19T00:00:00.000","2",,"CA","94804","POINT (-122.332072 37.967236)"
"3401 OHIO AVE","RICHMOND","2018-08-16T00:00:00.000","3",,"CA","94804","POINT (-122.337585 37.930874)"
"4476 WHITECLIFF WAY","RICHMOND","2021-06-02T00:00:00.000","1",,"CA","94804","POINT (-122.292173 37.973172)"
"809 POPPY CT","RICHMOND","2021-03-04T00:00:00.000","3",,"CA","94804","POINT (-122.336102 37.992088)"
"4732 ARNO CT","RICHMOND","2019-05-09T00:00:00.000","3",,"CA","94804","POINT (-122.324702 37.920478)"
"1408 JETTY DR","RICHMOND","2018-12-19T00:00:00.000","3",,"CA","94804","POINT (-122.347539 37.918367)"
"3116 NEVIN AVE","RICHMOND","2020-12-31T00:00:00.000","2",,"CA","94804","POINT (-122.338849 37.935668)"
"543 MOUNT ST","RICHMOND","2018-04-05T00:00:00.000","2",,"CA","94804","POINT (-122.322304 37.937177)"
"4310 ROOSEVELT AVE","RICHMOND","2020-10-29T00:00:00.000","3",,"CA","94804","POINT (-122.327796 37.937272)"
"2915 FLORIDA AVE","RICHMOND","2015-07-17T00:00:00.000","3",,"CA","94804","POINT (-122.341553 37.929499)"
"461 39TH ST","RICHMOND","2019-05-30T00:00:00.000","3",,"CA","94804","POINT (-122.331962 37.935822)"
"805 JOHNSON DR","RICHMOND","2017-09-22T00:00:00.000","3",,"CA","94804","POINT (-122.353784 37.984061)"
"634 22ND ST","RICHMOND","2017-07-14T00:00:00.000","3",,"CA","94804","POINT (-122.348521 37.941255)"
"942 S 46TH ST","RICHMOND","2019-02-22T00:00:00.000","3",,"CA","94804","POINT (-122.328147 37.918909)"
"1918 BURBECK AVE","RICHMOND","2019-01-25T00:00:00.000","3",,"CA","94804","POINT (-122.350727 37.943118)"
"3420 MARICOPA AVE","RICHMOND","2018-10-12T00:00:00.000","2",,"CA","94804","POINT (-122.334036 37.950616)"
"516 MCLAUGHLIN ST","RICHMOND","2021-04-07T00:00:00.000","3",,"CA","94804","POINT (-122.324314 37.935938)"
"209 1ST ST","RICHMOND","2016-04-21T00:00:00.000","0",,"CA","94804","POINT (-122.368674 37.934331)"
"1206 PARKWAY DR","RICHMOND","2017-05-25T00:00:00.000","1",,"CA","94804","POINT (-122.311929 37.980856)"
"2931 CINDY CT","RICHMOND","2017-08-11T00:00:00.000","2",,"CA","94804","POINT (-122.291898 37.966677)"
"2592 DUKE AVE","RICHMOND","2016-05-06T00:00:00.000","3",,"CA","94804","POINT (-122.330826 37.969012)"
"3219 MARICOPA AVE","RICHMOND","2019-04-12T00:00:00.000","1",,"CA","94804","POINT (-122.33612 37.950607)"
"103 SEAPOINT CT","RICHMOND","2015-03-26T00:00:00.000","1",,"CA","94804","POINT (-122.377571 37.911296)"
"4614 TAFT AVE","RICHMOND","2021-08-26T00:00:00.000","3",,"CA","94804","POINT (-122.32585 37.927074)"
"428 S 16TH ST","RICHMOND","2020-01-02T00:00:00.000","1",,"CA","94804","POINT (-122.353994 37.926016)"
"202 SEAPOINT PL","RICHMOND","2015-12-17T00:00:00.000","3",,"CA","94804","POINT (-122.376823 37.911046)"
"1650 SHASTA ST","RICHMOND","2016-03-10T00:00:00.000","2",,"CA","94804","POINT (-122.312068 37.911871)"
"5209 SOLANO AVE","RICHMOND","2019-03-15T00:00:00.000","3",,"CA","94804","POINT (-122.324908 37.943078)"
"2785 FOOTHILL AVE","RICHMOND","2018-07-27T00:00:00.000","3",,"CA","94804","POINT (-122.342884 37.924145)"
"364 S 42ND ST","RICHMOND","2021-04-21T00:00:00.000","3",,"CA","94804","POINT (-122.329749 37.926465)"
"2117 OHIO AVE","RICHMOND","2016-10-06T00:00:00.000","3",,"CA","94804","POINT (-122.348905 37.930767)"
"27 FARALLON CT","RICHMOND","2018-09-27T00:00:00.000","3",,"CA","94804","POINT (-122.339879 37.910234)"
"2414 MCBRYDE AVE","RICHMOND","2016-04-01T00:00:00.000","3",,"CA","94804","POINT (-122.344883 37.947056)"
"3136 MOYERS RD","RICHMOND","2017-10-20T00:00:00.000","2",,"CA","94804","POINT (-122.322712 37.976244)"
"577 3RD ST","RICHMOND","2018-05-25T00:00:00.000","2",,"CA","94804","POINT (-122.366677 37.939946)"
"1513 SOLITUDE LN","RICHMOND","2019-08-29T00:00:00.000","3",,"CA","94804","POINT (-122.270854 37.963986)"
"214 OHIO AVE","RICHMOND","2018-09-17T00:00:00.000","0",,"CA","94804","POINT (-122.367401 37.930843)"
"2830 LOWELL AVE","RICHMOND","2018-07-06T00:00:00.000","3",,"CA","94804","POINT (-122.34024 37.949223)"
"249 S 23RD ST","RICHMOND","2021-08-19T00:00:00.000","2",,"CA","94804","POINT (-122.347647 37.928487)"
"5501 PANAMA AVE","RICHMOND","2018-12-24T00:00:00.000","1",,"CA","94804","POINT (-122.312568 37.90523)"
"3531 WALL AVE","RICHMOND","2016-02-19T00:00:00.000","3",,"CA","94804","POINT (-122.33589 37.928011)"
"517 33RD ST","RICHMOND","2015-12-24T00:00:00.000","3",,"CA","94804","POINT (-122.337107 37.937436)"
"789 VENTURA ST","RICHMOND","2017-06-23T00:00:00.000","2",,"CA","94804","POINT (-122.325964 37.944392)"
"2580 DUKE AVE","RICHMOND","2018-06-22T00:00:00.000","1",,"CA","94804","POINT (-122.33056 37.96869)"
"2839 GAYNOR AVE","RICHMOND","2020-08-19T00:00:00.000","3",,"CA","94804","POINT (-122.339997 37.944373)"
"3659 PARK RIDGE DR","RICHMOND","2017-01-26T00:00:00.000","3",,"CA","94804","POINT (-122.343095 37.992489)"
"2563 MOYERS RD","RICHMOND","2021-01-06T00:00:00.000","2",,"CA","94804","POINT (-122.329518 37.967622)"
"3200 CLINTON AVE","RICHMOND","2015-06-11T00:00:00.000","3",,"CA","94804","POINT (-122.336759 37.942008)"
"2511 LINCOLN AVE","RICHMOND","2019-10-03T00:00:00.000","2",,"CA","94804","POINT (-122.344158 37.946357)"
"3430 GRASSWOOD DR","RICHMOND","2021-06-17T00:00:00.000","2",,"CA","94804","POINT (-122.285311 37.974138)"
"5411 CARL AVE","RICHMOND","2018-05-10T00:00:00.000","3",,"CA","94804","POINT (-122.320743 37.911968)"
"14 PARK LN","RICHMOND","2016-05-19T00:00:00.000","2",,"CA","94804","POINT (-122.308688 37.982469)"
"1101 S 57TH ST","RICHMOND","2018-10-11T00:00:00.000","3",,"CA","94804","POINT (-122.315313 37.916122)"
"604 27TH ST","RICHMOND","2020-01-15T00:00:00.000","2",,"CA","94804","POINT (-122.341909 37.939437)"
"1305 FASCINATION CIR","RICHMOND","2015-06-12T00:00:00.000","2",,"CA","94804","POINT (-122.276474 37.963258)"
"2761 JO ANN DR","RICHMOND","2019-05-17T00:00:00.000","3",,"CA","94804","POINT (-122.327857 37.969996)"
"626 39TH ST","RICHMOND","2020-09-11T00:00:00.000","1",,"CA","94804","POINT (-122.331291 37.938775)"
"5517 COLUSA AVE","RICHMOND","2014-12-16T00:00:00.000","2",,"CA","94804","POINT (-122.314783 37.909013)"
"1314 MARIPOSA ST","RICHMOND","2017-08-24T00:00:00.000","1",,"CA","94804","POINT (-122.321668 37.914087)"
"501 SEA VIEW DR","RICHMOND","2018-04-12T00:00:00.000","1",,"CA","94804","POINT (-122.373792 37.91057)"
"6000 HUNTINGTON AVE","RICHMOND","2016-02-19T00:00:00.000","1",,"CA","94804","POINT (-122.308213 37.907896)"
"2831 TULARE AVE","RICHMOND","2015-07-09T00:00:00.000","2",,"CA","94804","POINT (-122.340223 37.95131)"
"873 MCLAUGHLIN ST","RICHMOND","2015-09-18T00:00:00.000","3",,"CA","94804","POINT (-122.328708 37.945476)"
"447 S 16TH ST","RICHMOND","2016-11-11T00:00:00.000","2",,"CA","94804","POINT (-122.353993 37.925688)"
"2358 PINE AVE","RICHMOND","2016-08-11T00:00:00.000","3",,"CA","94804","POINT (-122.345893 37.954718)"
"5480 CABRILLO SUR","RICHMOND","2017-08-10T00:00:00.000","3",,"CA","94804","POINT (-122.251882 37.961863)"
"4650 CUTTING CIR","RICHMOND","2015-11-06T00:00:00.000","2",,"CA","94804","POINT (-122.32551 37.925175)"
"455 34TH ST","RICHMOND","2019-10-24T00:00:00.000","3",,"CA","94804","POINT (-122.33647 37.936362)"
"125 S 22ND ST","RICHMOND","2020-10-01T00:00:00.000","3",,"CA","94804","POINT (-122.348586 37.930193)"
"336 HAWK RIDGE DR","RICHMOND","2021-02-17T00:00:00.000","3",,"CA","94804","POINT (-122.341626 37.986203)"
"5434 SOLANO AVE","RICHMOND","2018-02-16T00:00:00.000","3",,"CA","94804","POINT (-122.322398 37.943835)"
"3101 LOWELL AVE","RICHMOND","2016-11-26T00:00:00.000","3",,"CA","94804","POINT (-122.337103 37.949231)"
"5441 AMEND RD","RICHMOND","2019-02-14T00:00:00.000","3",,"CA","94804","POINT (-122.280094 37.96681)"
"542 27TH ST","RICHMOND","2020-02-26T00:00:00.000","3",,"CA","94804","POINT (-122.342093 37.938631)"
"2039 HELLINGS AVE","RICHMOND","2020-12-26T00:00:00.000","2",,"CA","94804","POINT (-122.349184 37.948123)"
"3760 PAINTED PONY RD","RICHMOND","2020-02-26T00:00:00.000","1",,"CA","94804","POINT (-122.278507 37.975313)"
"210 CASTRO ST","RICHMOND","2019-12-27T00:00:00.000","3",,"CA","94804","POINT (-122.388438 37.927971)"
"1330 26TH ST","RICHMOND","2017-04-14T00:00:00.000","3",,"CA","94804","POINT (-122.343627 37.9533)"
"600 HUMBOLDT ST","RICHMOND","2017-08-10T00:00:00.000","3",,"CA","94804","POINT (-122.322536 37.937619)"
"3430 GRASSWOOD DR","RICHMOND","2016-07-29T00:00:00.000","1",,"CA","94804","POINT (-122.285311 37.974138)"
"1007 REDHAWK CT","RICHMOND","2020-03-11T00:00:00.000","3",,"CA","94804","POINT (-122.33549 37.988289)"
"3410 ROOSEVELT AVE","RICHMOND","2016-03-24T00:00:00.000","3",,"CA","94804","POINT (-122.335688 37.938396)"
"633 34TH ST","RICHMOND","2020-08-27T00:00:00.000","3",,"CA","94804","POINT (-122.335745 37.939581)"
"2909 JO ANN DR","RICHMOND","2018-11-08T00:00:00.000","2",,"CA","94804","POINT (-122.324707 37.97225)"
"5137 RAIN CLOUD DR","RICHMOND","2021-02-10T00:00:00.000","3",,"CA","94804","POINT (-122.27102 37.96471)"
"37 SANDPOINT DR","RICHMOND","2019-02-14T00:00:00.000","3",,"CA","94804","POINT (-122.3478 37.908717)"
"3013 SHELDON DR","RICHMOND","2021-04-21T00:00:00.000","3",,"CA","94804","POINT (-122.291865 37.970259)"
