"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","patrolzone","patrolzone_xy","last_30_days"
"APD*0307F5BFW4","22025568","2022-02-23T00:00:00.000","09:23am","33","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0306F5BRN5","22025626","2022-02-23T00:00:00.000","11:49am","17","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0301F5BL9G","22025598","2022-02-23T00:00:00.000","10:34am","25","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0306F5BSS8","22025646","2022-02-23T00:00:00.000","12:12pm","24","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0370F2CNDZ","22012244","2022-01-26T00:00:00.000","03:33pm","52","M","116300D0I0","ILL SIGNAL:PARKED","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0305DJL8CL","21114863","2021-08-31T00:00:00.000","05:05pm","66","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0303FKPS6L","22084551","2022-06-19T00:00:00.000","10:33am","24","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5",,,"false"
"APD*0307F3ZF36","22019311","2022-02-10T00:00:00.000","01:39pm","41","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","206","POINT (-73.753308488287 42.659852974374)","false"
"APD*0307F5BGH3","22025568","2022-02-23T00:00:00.000","09:23am","33","F","050900800I","FAIL TO NOTIFY CHANGE OF HOME","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302F0VN8B","22005422","2022-01-12T00:00:00.000","02:04pm","40","M","117200A0I0","FAIL TO STOP-STOP SIGN","WEDNESDAY","STOPSIGN","3","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0302FN63Z3","22097346","2022-07-12T00:00:00.000","03:59pm","21","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0305DJLCXR","21114890","2021-08-31T00:00:00.000","05:59pm","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0999DR13WS","21147492","2021-10-30T00:00:00.000","10:13pm","65","M","114300000I","RT OF WAY VIOL/MV ENTERING RD","SATURDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*SS01DVQP3Z","21164684","2021-12-04T00:00:00.000","08:16pm","46","M","051101AUM3","AGGRAVATED UNLICENSED OPERATION OF A MOTOR VEHICLE-3RD","SATURDAY","All Other","5",,,"false"
"APD*CB03DVNWN9","21164376","2021-12-04T00:00:00.000","04:24am","29","M","11940010I0","REFUSAL TO TAKE BREATH TEST","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*CS09DQX8CJ","21147111","2021-10-30T00:00:00.000","01:59am","19","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","SATURDAY","REDLIGHT","1","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0104DNWKXF","21136907","2021-10-11T00:00:00.000","02:59am","43","M","037502A00I","FAILURE TO TURN HEAD LAMPS ON","MONDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*CB02DVNL46","21164353","2021-12-04T00:00:00.000","02:44am","33","M","119200100I","OPER MV IMPAIRED BY ALCOHOL","SATURDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0172DR2T08","21147479","2021-10-30T00:00:00.000","09:45pm","32","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0302FCBGPL","22052833","2022-04-20T00:00:00.000","03:40pm","50","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2",,,"false"
"APD*0108F3ZBXS","22019275","2022-02-10T00:00:00.000","01:09pm","34","F","121300A0I0","DRIVING WITH OBSTRUCTED VIEW","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307DT6ZBG",,"2021-11-20T00:00:00.000","01:07pm","23","F","03750T30I0","EQUIP VIOL-REAR SIDE WINDOWS NON/TRANSPARENT","SATURDAY","All Other","5",,,"false"
"APD*0302FCB8ZJ","22052789","2022-04-20T00:00:00.000","02:14pm","23","F","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0215DT8BQF",,"2021-11-20T00:00:00.000","11:41pm","67","F","112600A0I0","DRIVING LFT IN NO PASSING ZONE","SATURDAY","All Other","5",,,"false"
"APD*0302DJL7TN","21114849","2021-08-31T00:00:00.000","04:53pm","24","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","TUESDAY","All Other","5",,,"false"
"APD*0302FCBK04","22052840","2022-04-20T00:00:00.000","04:06pm","57","M","037502200I","OPERATE MV WITH BROKEN GLASS","WEDNESDAY","All Other","5",,,"false"
"APD*BE9480752","22019346","2022-02-10T00:00:00.000","02:24pm","27","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","THURSDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0170DT5BFL","21157890","2021-11-20T00:00:00.000","12:56am","31","M","1144A0A0I0","CORP-AID FRAUD RTRN-DIFF GREATER THAN $1500","SATURDAY","All Other","5",,,"false"
"APD*0307DT6Z4F",,"2021-11-20T00:00:00.000","01:07pm","23","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SATURDAY","All Other","5",,,"false"
"APD*0304F3Z889","22019238","2022-02-10T00:00:00.000","12:26pm","53","F","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","THURSDAY","All Other","5",,,"false"
"APD*0304F3Z7Q4","22019238","2022-02-10T00:00:00.000","12:26pm","53","F","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0302F0R5LD","22004880","2022-01-11T00:00:00.000","11:51am","61","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302FRWQJN","22116497","2022-08-16T00:00:00.000","01:01pm","33","M","03750TA0I0","EQUIP VIOLATION:NO LEFT-SIDE VIEW MIRROR","TUESDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","true"
"APD*0307DT74LN","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","040200100I","REGIS PLATE DISPLAY VIOLATION","SATURDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0307DT74PX","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","040200400I","OPER MV WITH IMPROPER PLATES","SATURDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0307F0QLSM","22004763","2022-01-11T00:00:00.000","07:42am","30","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0301F5BJB5","22025583","2022-02-23T00:00:00.000","10:05am","69","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0307DT74RQ","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","SATURDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0307DT749N","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","SATURDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0307DT6Z92",,"2021-11-20T00:00:00.000","01:07pm","23","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SATURDAY","All Other","5",,,"false"
"APD*0307DT74TR","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","050900800I","FAIL TO NOTIFY CHANGE OF HOME","SATURDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0301F5C329","22025707","2022-02-23T00:00:00.000","02:16pm","25","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0108F3ZBLK","22019275","2022-02-10T00:00:00.000","01:09pm","34","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0301FC9K3G","22052658","2022-04-20T00:00:00.000","08:46am","60","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0302DLF708","21124038","2021-09-17T00:00:00.000","09:15pm","28","M","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307F0QQMB","22004789","2022-01-11T00:00:00.000","08:35am","36","F","117200A0I0","FAIL TO STOP-STOP SIGN","TUESDAY","STOPSIGN","3","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0304F3Z8DG","22019238","2022-02-10T00:00:00.000","12:26pm","53","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5",,,"false"
"APD*0108F3ZC11","22019275","2022-02-10T00:00:00.000","01:09pm","34","F","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302F3Z5HN","22019217","2022-02-10T00:00:00.000","11:52am","34","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301FN5N9X",,"2022-07-12T00:00:00.000","12:34pm","18","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0302F3Z9T4","22019266","2022-02-10T00:00:00.000","12:57pm","41","F","116000C0I0","IMPROPER LEFT TURN:1 WAY ROAD","THURSDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0307F0R7GB","22004890","2022-01-11T00:00:00.000","12:22pm","20","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5",,,"false"
"APD*0305DJL97J","21114866","2021-08-31T00:00:00.000","05:18pm","41","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302FN5S9C","22097260","2022-07-12T00:00:00.000","01:30pm","41","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5",,,"false"
"APD*0307F0R06N","22004839","2022-01-11T00:00:00.000","10:30am","49","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5",,,"false"
"APD*0301F0QPZM","22004786","2022-01-11T00:00:00.000","08:29am","48","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0302F4LTMS","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","WEDNESDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","false"
"APD*0305DJLLLJ","21114940","2021-08-31T00:00:00.000","07:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0307F5BG97","22025568","2022-02-23T00:00:00.000","09:23am","33","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0303FQX966","22111394","2022-08-07T00:00:00.000","08:18am","65","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","true"
"APD*0308F40H0T","22019557","2022-02-10T00:00:00.000","09:42pm","25","F","03750400I0","OPER M/V W/O STOP LIGHTS","THURSDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0303FQXB08","22111397","2022-08-07T00:00:00.000","08:30am","31","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","true"
"APD*0308F43Z0D","22020166","2022-02-11T00:00:00.000","11:45pm","23","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0305DLBDP6","21123513","2021-09-17T00:00:00.000","12:08am","60","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0307F0QQV8","22004789","2022-01-11T00:00:00.000","08:35am","36","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0302DLFG39","21124095","2021-09-17T00:00:00.000","11:01pm","19","M","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0102FR02ND","22111687","2022-08-07T00:00:00.000","09:40pm","16","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","true"
"APD*0301F5BH71","22025578","2022-02-23T00:00:00.000","09:48am","43","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0302FN65C3","22097358","2022-07-12T00:00:00.000","04:16pm","24","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307DT74JR","21158101","2021-11-20T00:00:00.000","02:26pm","22","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","SATURDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0170DT59TD","21157890","2021-11-20T00:00:00.000","12:45am","48","M","1144A0A0I0","CORP-AID FRAUD RTRN-DIFF GREATER THAN $1500","SATURDAY","All Other","5",,,"false"
"APD*0172F5CRN0","22025862","2022-02-23T00:00:00.000","07:24pm","19","F","112000C0I0","FAIL TO KEEP RIGHT CROSS CNTR","WEDNESDAY","All Other","5",,,"false"
"APD*0302F4LTQ1","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","WEDNESDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","false"
"APD*0307F2BS9S","22012054","2022-01-26T00:00:00.000","09:04am","20","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301F0QV31","22004821","2022-01-11T00:00:00.000","09:31am","29","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5",,,"false"
"APD*0306F80JW3","22037584","2022-03-20T00:00:00.000","10:13am","43","M","117200A0I0","FAIL TO STOP-STOP SIGN","SUNDAY","STOPSIGN","3",,,"false"
"APD*0304FQLML6","22109690","2022-08-04T00:00:00.000","07:52am","65","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","true"
"APD*0301FQLSH1","22109760","2022-08-04T00:00:00.000","09:07am","31","F","115100A0I0","RT OF WAY VIOL:PERSON IN XWALK","THURSDAY","All Other","5",,,"true"
"APD*0308FMTJG6","22095614","2022-07-09T00:00:00.000","08:00am","36","M","037501A0I0","EQUIPMENT VIOLATION: INADEQUATE BRAKES/STEERING/HORN","SATURDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*0302FN5MW8","22097225","2022-07-12T00:00:00.000","12:28pm","63","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0171F4MLT3","22022582","2022-02-16T00:00:00.000","08:40pm","35","F","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","WEDNESDAY","All Other","5",,,"false"
"APD*CB03F59JFP","22025455","2022-02-23T00:00:00.000","02:05am","30","M","051101AUM3","AGGRAVATED UNLICENSED OPERATION OF A MOTOR VEHICLE-3RD","WEDNESDAY","All Other","5",,,"false"
"APD*0303FKPGZT","22084515","2022-06-19T00:00:00.000","08:14am","30","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5",,,"false"
"APD*0306FBG9PG","22048771","2022-04-12T00:00:00.000","11:22am","29","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5",,,"false"
"APD*0307F0R01M","22004839","2022-01-11T00:00:00.000","10:30am","49","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1",,,"false"
"APD*0307DVPP3X","21164510","2021-12-04T00:00:00.000","12:42pm","17","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5",,,"false"
"APD*0302F0VHH8","22005392","2022-01-12T00:00:00.000","12:52pm","50","F","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0307F0V5W8","22005338","2022-01-12T00:00:00.000","10:22am","48","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","203","POINT (-73.781746725049 42.636101731163)","false"
"APD*CB02DVNLC1","21164353","2021-12-04T00:00:00.000","02:44am","33","M","11940010I0","REFUSAL TO TAKE BREATH TEST","SATURDAY","All Other","5","202","POINT (-73.757813044036 42.644585953194)","false"
"APD*0307F0V901","22005354","2022-01-12T00:00:00.000","11:08am","27","M","116300D0I0","ILL SIGNAL:PARKED","WEDNESDAY","All Other","5","105","POINT (-73.817050656525 42.64607074564)","false"
"APD*CB03DVNRKT","21164376","2021-12-04T00:00:00.000","04:24am","29","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0307F2BQ48","22012042","2022-01-26T00:00:00.000","08:29am","35","F","117400A0I0","FAIL TO STOP FOR SCHOOL BUS","WEDNESDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0308F617HF","22028736","2022-03-01T00:00:00.000","09:22pm","38","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0301FBG78R","22048758","2022-04-12T00:00:00.000","10:49am","20","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0306F5BH39","22025576","2022-02-23T00:00:00.000","09:46am","31","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307FBGLT9","22048837","2022-04-12T00:00:00.000","01:28pm","31","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","TUESDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0307F5BMZ2","22025603","2022-02-23T00:00:00.000","10:39am","37","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","202","POINT (-73.757813044036 42.644585953194)","false"
"APD*0302F0R7Q9","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","0501B1A0I0","DJ/MJ PERMIT-FRONT SEAT OCCUPANT OTHR THAN SUPERVISING DRIVR","TUESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302F0R70X","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302F0R7GQ","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302FFBT5V","22062053","2022-05-09T00:00:00.000","12:17pm","25","M","118000D0I0","SPEED VIOL  POSTED LIMIT","MONDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0999F5CDF9","22025765","2022-02-23T00:00:00.000","04:14pm","37","F","112900A0I0","FOLLOWING TOO CLOSE","WEDNESDAY","All Other","5",,,"false"
"APD*0307F0QXLK","22004831","2022-01-11T00:00:00.000","10:09am","58","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1",,,"false"
"APD*0307F0R85V","22004890","2022-01-11T00:00:00.000","12:22pm","20","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","TUESDAY","All Other","5",,,"false"
"APD*0307F0QT50","22004810","2022-01-11T00:00:00.000","09:17am","52","F","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2",,,"false"
"APD*0302F0R7Q9","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","0501B1A0I0","DJ/MJ PERMIT-FRONT SEAT OCCUPANT OTHR THAN SUPERVISING DRIVR","TUESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307F0QMR5","22004772","2022-01-11T00:00:00.000","07:56am","34","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0103FC9LZ2",,"2022-04-20T00:00:00.000","08:46am","24","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5",,,"false"
"APD*0307DLCPVR","21123711","2021-09-17T00:00:00.000","09:55am","38","M","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2",,,"false"
"APD*CB02FC8ZC5","22052588","2022-04-20T00:00:00.000","04:16am","25","M","060001A0I0","OPER LEAVES SCENE OF PROPERTY DAMAGE ACC","WEDNESDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0215F3ZPFB","22019393","2022-02-10T00:00:00.000","03:46pm","18","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","THURSDAY","All Other","5",,,"false"
"APD*0307F2BRDR","22012049","2022-01-26T00:00:00.000","08:47am","50","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0304F2C7WF","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","WEDNESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0308F443L1","22020200","2022-02-12T00:00:00.000","12:53am","18","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0308F4416V","22020183","2022-02-12T00:00:00.000","12:18am","20","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SATURDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0301FD231H","22056036","2022-04-27T00:00:00.000","09:45am","19","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2",,,"false"
"APD*0307FRWCHT","22116407","2022-08-16T00:00:00.000","09:54am","34","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5",,,"true"
"APD*0306F77Z3D","22034156","2022-03-13T00:00:00.000","08:46am","35","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0301DJKGBJ","21114653","2021-08-31T00:00:00.000","11:05am","22","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0305DJLB5M","21114876","2021-08-31T00:00:00.000","05:32pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0306F80FRW","22037566","2022-03-20T00:00:00.000","09:26am","30","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2",,,"false"
"APD*CB02DKKJ56","21119661","2021-09-09T00:00:00.000","08:12pm","26","M","1192002U0M","OPER MV 10 OF 1 PCT ALCOHOL 1ST","THURSDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0302F0R4BH","22004875","2022-01-11T00:00:00.000","11:35am","47","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0308F40H3N","22019557","2022-02-10T00:00:00.000","09:42pm","25","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0301FC9J9Q","22052653","2022-04-20T00:00:00.000","08:34am","28","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"false"
"APD*0302F0R7KN","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","050900200I","DRIVE MV W/O PROPER LICENSE","TUESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302FN646V","22097346","2022-07-12T00:00:00.000","03:59pm","21","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302F0R7GQ","22004886","2022-01-11T00:00:00.000","12:15pm","27","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0308F61959","22028746","2022-03-01T00:00:00.000","09:47pm","20","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0307F0QR6L","22004795","2022-01-11T00:00:00.000","08:48am","62","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5",,,"false"
"APD*0308F61B32","22028748","2022-03-01T00:00:00.000","10:01pm","22","M","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","TUESDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0301FBG3M9","22048730","2022-04-12T00:00:00.000","09:54am","54","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*TS03DT9CDV","21158396","2021-11-21T00:00:00.000","07:21am","32","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0304F2C7K4","22012140","2022-01-26T00:00:00.000","12:23pm","23","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
