"incident_number","date","time","age","sex","race","last_30_days","neighborhoodassociation","neighborhoodxy"
"21017055","02/10/2021","11:11","59","F","W","Yes","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20119838","09/17/2020","13:53","32","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20063302","05/23/2020","15:27","37","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
,"01/16/2021","13:00","19","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20063302","05/23/2020","15:27","19","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20063150","05/23/2020","08:32","26","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"21005162","01/13/2021","16:28","42","F","W","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20048496","04/15/2020","18:34","39","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20063308","05/23/2020","15:56","23","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21004455","01/11/2021","23:09","18","M","W","No","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"20063302","05/23/2020","15:27","19","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20063260","05/23/2020","13:28","53","F","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"21017055","02/10/2021","11:11","59","F","W","Yes","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20063378","05/23/2020","18:11","20","F","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20063028","05/23/2020","00:09","53","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21005253","01/13/2021","19:58","22","M","B","No","Melrose","POINT (-73.7990796239 42.6727006271)"
"20063977","05/25/2020","01:20","57","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"21005988","01/15/2021","11:34","23","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"21006087","01/15/2021","15:53","59","F","W","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"21004925","01/13/2021","03:41","28","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21005988","01/15/2021","11:34","17","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"21006891","01/17/2021","17:19","54","M","W","No","Normanskill Area","POINT (-73.8219262184 42.6453640853)"
"20048677","04/16/2020","11:15","43","M","B","No",,
"20049238","04/17/2020","23:49","42","M","B","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"20049370","04/18/2020","14:22","52","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20049567","04/19/2020","02:17","52","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20049588","04/19/2020","05:25","57","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20049790","04/19/2020","19:56","25","M","B","No","Normanskill Area","POINT (-73.8219262184 42.6453640853)"
"20064695","05/26/2020","16:33","21","M","H","No","West End","POINT (-73.7781040852 42.6749695802)"
"20064672","05/26/2020","15:20","26","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20064672","05/26/2020","15:40","28","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20064656","05/26/2020","14:58","17","M","B","No",,
"20064960","05/27/2020","06:07","51","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20050048","04/20/2020","15:22","81","F","B","No",,
"20064935","05/27/2020","02:48","69","M","W","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20065156","05/27/2020","15:24","27","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20065547","05/28/2020","10:32","21","M","B","No",,
"20065676","05/28/2020","15:29","26","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20065791","05/28/2020","19:17","53","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20066152","05/29/2020","14:42","21","F","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20065918","05/29/2020","02:05","51","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20064695","05/26/2020","16:27","23","M","O","No","West End","POINT (-73.7781040852 42.6749695802)"
"20064769","05/26/2020","18:34","36","M","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20064711","05/26/2020","16:52","27","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20064648","05/26/2020","14:24","64","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20064652","05/26/2020","14:40","33","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20064648","05/26/2020","14:19","38","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20049567","04/19/2020","02:17","54","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20106078","08/21/2020","19:22","29","M","W","No","West End","POINT (-73.7781040852 42.6749695802)"
"20119828","09/17/2020","13:42","21","M","H","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20064598","05/26/2020","12:43","54","M","W","No",,
"20106010","08/21/2020","17:26","42","F","W","No",,
"20105630","08/21/2020","00:41","54","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20105630","08/21/2020","00:41","52","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20106147","08/21/2020","21:38","20","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20056265","05/06/2020","20:43","22","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20050468","04/21/2020","20:11","69","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20106147","08/21/2020","21:38","18","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20064656","05/26/2020","14:47","17","M","B","No",,
"20106192","08/21/2020","23:30","19","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20054555","05/02/2020","16:36","27","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20106137","08/21/2020","21:19","20","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20106119","08/21/2020","20:53","50","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20105630","08/21/2020","00:41","34","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20105963","08/21/2020","16:04","49","M","B","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20119828","09/17/2020","13:42","18","M","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20066318","05/29/2020","19:42","39","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20119914","09/17/2020","16:42","36","F","W","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"21007073","01/18/2021","08:13","59","F","W","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"21019658","02/16/2021","18:25","60","F","W","Yes","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"21007290","01/18/2021","18:24","32","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"21001179","01/04/2021","00:50","70","M","W","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20071979","06/10/2020","16:44","54","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20064025","05/25/2020","07:18","44","F","W","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20066643","05/30/2020","16:32","47","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"21007435","01/19/2021","03:33","43","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21007435","01/19/2021","03:33","50","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21007456","01/19/2021","06:40","22","F","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"21007435","01/19/2021","03:33","27","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21007518","01/19/2021","10:00","22","F","W","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"21007419","01/19/2021","01:28","32","M","B","No",,
"21008033","01/20/2021","11:26","60","M","W","No","Melrose","POINT (-73.7990796239 42.6727006271)"
"21017677","02/11/2021","18:30","50","F","A","Yes","Helderberg","POINT (-73.7942911217 42.6514058554)"
"21008322","01/21/2021","01:50","31","M",,"No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"21008708","01/21/2021","20:57","31","M","H","No","New Scotland / Woodlawn","POINT (-73.7953552245 42.6572094368)"
"20030019","03/02/2020","01:03","17","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20032897","03/07/2020","10:30","45","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20064177","05/25/2020","15:50","25","M","B","No",,
"20039777","03/21/2020","23:28","42","M","B","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20038122","03/17/2020","17:54","27","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20030630","03/03/2020","02:43","25","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20032897","03/07/2020","10:30","45","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20077253","06/22/2020","08:00","20","M","H","No","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)"
"20056852","05/08/2020","10:05","25","M","H","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20056272","05/06/2020","21:29","51","F","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20034795","03/10/2020","23:03","31","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"21000710","01/02/2021","16:22","25","F","W","No","Helderberg","POINT (-73.7942911217 42.6514058554)"
"20120260","09/18/2020","09:57","65","M","W","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"21000041","01/01/2021","01:27","30","F","W","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20032721","03/06/2020","22:18","28","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20046265","04/09/2020","16:08","38","M","B","No","New Scotland / Woodlawn","POINT (-73.7953552245 42.6572094368)"
"20041037","03/25/2020","14:45","19","M","H","No","Second Avenue","POINT (-73.7709999112 42.6382298663)"
"20056997","05/08/2020","17:01","52","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20036799","03/14/2020","17:57","71","M","B","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20068847","06/03/2020","16:53","24","M","B","No",,
"20054928","05/03/2020","15:09","46","M","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20055763","05/05/2020","17:04","23","M","B","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20055831","05/05/2020","20:04","60","M","B","No","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)"
"20056244","05/06/2020","20:02","25","M","W","No","West End","POINT (-73.7781040852 42.6749695802)"
"20056252","05/06/2020","20:25","22","F","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20056087","05/06/2020","13:05","38","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20055922","05/06/2020","00:25","33","F","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20056177","05/06/2020","17:17","41","M","B","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"20056244","05/06/2020","19:53","25","F","W","No","West End","POINT (-73.7781040852 42.6749695802)"
"20056177","05/06/2020","17:17","57","F","W","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"20056244","05/06/2020","19:53","27","F","W","No","West End","POINT (-73.7781040852 42.6749695802)"
"20056247","05/06/2020","20:07","19","M","B","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20056282","05/06/2020","21:47","27","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20056247","05/06/2020","20:07","19","M","B","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"21008672","01/21/2021","18:53","38","M","B","No","Campus Area","POINT (-73.8190201566 42.6848032061)"
"20051164","04/23/2020","17:31","25","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20073706","06/14/2020","22:57","28","F","W","No",,
"20080955","06/29/2020","21:16","49","M","B","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"20050924","04/22/2020","22:43","69","F","W","No","New Scotland / Woodlawn","POINT (-73.7953552245 42.6572094368)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20056632","05/07/2020","20:16","37","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20056551","05/07/2020","16:58","60","M","W","No",,
"20056513","05/07/2020","15:18","25","F","B","No",,
"20167512","12/29/2020","11:02","35","F","W","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20056603","05/07/2020","19:00","49","F","B","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"20056310","05/07/2020","00:04","54","M","W","No",,
"20056432","05/07/2020","10:42","45","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20056530","05/07/2020","15:46","17","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20056497","05/07/2020","14:31","55","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20056603","05/07/2020","19:00","33","F","B","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"20056499","05/07/2020","14:40","62","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"21010008","01/25/2021","03:09","43","M","B","Yes","West Hill","POINT (-73.764844247 42.6666911887)"
"21000404","01/01/2021","20:08","31","M","B","No",,
"20042818","03/30/2020","17:52","30","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21000041","01/01/2021","01:27","26","F","W","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20121042","09/19/2020","21:43","31","F","H","No","Second Avenue","POINT (-73.7709999112 42.6382298663)"
"20072679","06/12/2020","09:52","58","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20057091","05/08/2020","22:29","20","M","B","No",,
"20056987","05/08/2020","16:40","21","M","B","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20057091","05/08/2020","22:29","21","M","B","No",,
"20056721","05/08/2020","01:21","22","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057102","05/08/2020","23:07","42","F","B","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20056997","05/08/2020","17:01","32","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057091","05/08/2020","22:29","16","F","B","No",,
"20057369","05/09/2020","18:24","23","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057307","05/09/2020","15:48","32","F","B","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20057375","05/09/2020","18:44","21","M","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057404","05/09/2020","20:40","52","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057369","05/09/2020","18:24","23","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057319","05/09/2020","16:19","29","M","A","No","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)"
"20057386","05/09/2020","19:23","27","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057386","05/09/2020","19:46","29","F","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057369","05/09/2020","18:24","23","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057386","05/09/2020","19:23","41","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057361","05/09/2020","18:07","37","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057369","05/09/2020","18:24","23","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057286","05/09/2020","14:23","22","M","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20057367","05/09/2020","18:19","25","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057371","05/09/2020","18:25","24","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057365","05/09/2020","18:14","41","M","W","No","West End","POINT (-73.7781040852 42.6749695802)"
"20057372","05/09/2020","18:27","40","F","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057505","05/10/2020","04:40","33","M","W","No","New Scotland / Woodlawn","POINT (-73.7953552245 42.6572094368)"
"21001610","01/04/2021","22:40","25","F","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20058098","05/11/2020","21:04","19","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20057894","05/11/2020","11:13","48","M","H","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20028939","02/28/2020","17:23","50","F","B","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20080841","06/29/2020","16:15","19","M","B","No","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"20035693","03/12/2020","16:37","50","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20080741","06/29/2020","13:01","58","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20058370","05/12/2020","14:30","27","M","W","No",,
"20058462","05/12/2020","17:07","36","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20058524","05/12/2020","20:16","31","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20058541","05/12/2020","21:21","24","M","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20058536","05/12/2020",,"23","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20058554","05/12/2020","22:12","24","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20058499","05/12/2020","19:18","26","M","B","No",,
"20058384","05/12/2020","18:11","46","M","B","No",,
"21000158","01/01/2021","07:50","44","M","B","No",,
"20058896","05/13/2020","18:48","28","M","B","No",,
"20059293","05/14/2020","17:28","34","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20059243","05/14/2020","16:09","30","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20058550","05/12/2020","21:39","36","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20058505","05/12/2020","19:35","53","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20058536","05/12/2020","21:00","42","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20058445","05/12/2020","16:37","19","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20058506","05/12/2020","19:39","46","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20058886","05/13/2020","18:08","38","M","B","No","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)"
"21010453","01/26/2021","02:43","25","M","B","Yes","West Hill","POINT (-73.764844247 42.6666911887)"
"20058886","05/13/2020","21:28","56","M","B","No","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)"
"21010351","01/25/2021","20:05","32","M","B","Yes","Mansion","POINT (-73.7586477974 42.645152019)"
"20058911","05/13/2020","19:30","27","F","W","No","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)"
"20059360","05/14/2020","20:19","47","M","B","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20059217","05/14/2020","15:55","42","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20059254","05/14/2020","16:51","19","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20059243","05/14/2020","16:09","26","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20059254","05/14/2020","16:30","34","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20059338","05/14/2020","19:11","21","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20106629","08/22/2020","20:31","19","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20120937","09/19/2020","17:02","38","M","B","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20081155","06/30/2020","10:10","30","M","B","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"20071610","06/09/2020","19:36","41","F","W","No","New Scotland / Woodlawn","POINT (-73.7953552245 42.6572094368)"
"20038939","03/19/2020","19:21","60","F","W","No","Melrose","POINT (-73.7990796239 42.6727006271)"
"20061531","05/19/2020","21:30","38","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20039989","03/22/2020","16:30","53","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20061836","05/20/2020","17:10","42","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20041080","03/25/2020","16:36","23","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20120701","09/19/2020","03:14","33","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20064035","05/25/2020","08:21","37","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20120931","09/19/2020","16:59","60","M","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"21000830","01/02/2021","21:52","33","M","H","No",,
"20059661","05/15/2020","13:57","57","M","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20051446","04/24/2020","15:07","39","M","W","No","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"20121042","09/19/2020","21:43","35","F","B","No","Second Avenue","POINT (-73.7709999112 42.6382298663)"
"21011115","01/27/2021","12:14","30","M","W","Yes","Mansion","POINT (-73.7586477974 42.645152019)"
"20070386","06/07/2020","00:07","22","F","W","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20082091","07/02/2020","10:27","41","F","B","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20082281","07/02/2020","17:43","27","M","W","No",,
"20082419","07/02/2020","22:48","33","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20082635","07/03/2020","12:25","45","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20082446","07/03/2020","00:05","38","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20082873","07/03/2020","22:58","19","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20082873","07/03/2020","22:58","21","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20083772","07/05/2020","13:46","43","F","W","No",,
"20059696","05/15/2020","15:16","58","M","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20059694","05/15/2020","15:03","31","M","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20059696","05/15/2020","15:37","57","F","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20059754","05/15/2020","17:39","30","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20059652","05/15/2020","13:42","29","M","B","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20059682","05/15/2020","14:44","21","M","H","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20059682","05/15/2020","14:51","21","M","H","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20059682","05/15/2020","14:44","24","M","H","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20084652","07/07/2020","12:03","31","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20084702","07/07/2020","13:43","51","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21008359","01/21/2021","06:14","46","M","B","No","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"20085098","07/08/2020","12:27","45","M","W","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20121241","09/20/2020","10:23","75","F","B","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"20085098","07/08/2020","12:27","45","M","W","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20060306","05/16/2020","23:08","21","F","W","No","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"20059909","05/16/2020","00:23","34","M","W","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"20085303","07/08/2020","17:59","47","M","B","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"21008544","01/21/2021","13:50","53","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21008672","01/21/2021","18:53","60","M","B","No","Campus Area","POINT (-73.8190201566 42.6848032061)"
"21021313","02/20/2021","17:21",,"M","B","Yes",,
"21008709","01/21/2021","21:02","32","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20106575","08/22/2020","18:46","22","M","W","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20121591","09/21/2020","02:46","20","M","B","No",,
"20122265","09/22/2020","11:44","37","F","B","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20122077","09/22/2020","02:07","36","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20123909","09/25/2020","12:07","58","F","W","No",,
"20123765","09/25/2020","08:03","36","F","B","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20124208","09/26/2020","00:13","17","M","I","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20085477","07/09/2020","07:36","20","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20085543","07/09/2020","09:52",,"M","B","No",,
"20086079","07/10/2020","10:49","60","F","W","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20086768","07/11/2020","19:42","25","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20086430","07/11/2020","01:24","19","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20086562","07/11/2020","11:32","65","M","W","No",,
"20086443","07/11/2020","02:05","21","M",,"No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20107043","08/23/2020","17:13","24","M","W","No","West End","POINT (-73.7781040852 42.6749695802)"
,"08/23/2020","00:00","18","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20087121","07/12/2020","17:25","41","M","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20086926","07/12/2020","05:15","53","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20106811","08/23/2020","06:04","41","F","W","No",,
,"07/13/2020","12:13","31","F","W","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20108263","08/26/2020","03:49","24","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20108581","08/26/2020","17:15","33","F","W","No","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"20108507","08/26/2020","15:11","43","F","H","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20108439","08/26/2020","12:47","28","M","B","No",,
"20108502","08/26/2020","15:05","27","M","W","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20054357","05/02/2020","02:06","24","F","H","No",,
"20088954","07/16/2020","18:15","24","M","H","No","Port of Albany","POINT (-73.7603626972 42.6261665879)"
"20089807","07/18/2020","16:07","46","M","W","No","Hudson Park","POINT (-73.7660255299 42.6510030671)"
"20091161","07/21/2020","15:05","31","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
