"arrestid","incident","arrestdate","arresttime","age","sex","race","ethnicity","law","crimelongid","codedescription","attempt","arresttype","last_30_days","city","state","patrolzone","patrolzonexy"
"APD*210001985","21137366","2021-10-20T00:00:00.000","13:30","43","M","B","N","PL","PL 265.03   03    CF2","CPW-2ND: LOADED FIREARM","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000953","22059579","2022-05-31T00:00:00.000","13:50","34","F","W","N","PL","PL 220.39   01    BF3","CRIM SALE NARCO DRUG","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000818","22063022","2022-05-11T00:00:00.000","01:04","45","M","W","N","PL","PL 220.06   05    DF5","CRIM POSS CONTL SUB COCAINE","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000951","22074157","2022-05-31T00:00:00.000","12:38","37","M","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220001508","22116184","2022-08-15T00:00:00.000","21:11","61","M","O","H","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","true","Albany","NY","203","POINT (-73.781746725049 42.636101731163)"
"APD*220001505","22116014","2022-08-15T00:00:00.000","16:11","60","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","true","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220000824","22063283","2022-05-11T00:00:00.000","14:46","23","F","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220000825","22061181","2022-05-11T00:00:00.000","17:55","26","M","B","N","PL","PL 125.25   01    AF2","MURDER  INTENTION","A","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000593","22047209","2022-04-09T00:00:00.000","11:13","27","F","W","N","PL","PL 155.35         DF3","GRAND LARCENY 3 VALUE GREATER THAN $3000","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220000885","21159504","2022-05-23T00:00:00.000","10:09","52","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220001502","22115684","2022-08-15T00:00:00.000","05:59","23","M","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Complaint","true","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220000591","22047153","2022-04-09T00:00:00.000","04:58","63","M","B","N","PL","PL 215.50   03    AM2","DISOBEY MANDATE EXC  JL 753A-2","C","Crime in Progress","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*210001596","21101901","2021-09-09T00:00:00.000","11:22","25","M","B","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Complaint","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*210001590","21114029","2021-09-09T00:00:00.000","10:20","50","M","B","N","PL","PL 240.30   02    AM2","AGG/HAR PHONE W/O LEGIT COMMUNICATIONS","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001594","21119445","2021-09-09T00:00:00.000","11:22","25","M","B","N","PL","PL 240.50   01    AM3","FALSE FIRE/EMERGENCY ALARM 3RD","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220001057","21159998","2022-06-15T00:00:00.000","09:54","58","M","U","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000578","22045759","2022-04-06T00:00:00.000","14:25","47","M","W","N","PL","PL 145.60   02    AM0","MAKING GRAFFITI","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*210001601","20018541","2021-09-09T00:00:00.000","15:10","38","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001396","22108371","2022-08-01T00:00:00.000","21:28","42","M","H","N","PL","PL 135.05         AM2","UNLAWFUL IMPRISONMENT 2ND","C","Crime in Progress","true","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*220000592","22047228","2022-04-09T00:00:00.000","11:13","27","F","W","N","PL","PL 165.50         DF3","CRIM POSS STLN PROP GREATER THAN $3000","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220001399","22067999","2022-08-02T00:00:00.000","05:15","24","M","W","N","PL","PL 145.10         DF2","CRIMINAL MISCHIEF - 2ND","C","Arrest Warrant","true","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000584","22046213","2022-04-07T00:00:00.000","11:32","22","M","B","N","PL","PL 220.16   01    BF3","CRIM POSS NARCO DRUG INT/SELL","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220000587","22040802","2022-04-08T00:00:00.000","09:30","20","M","W","N","PL","PL 120.10   01    BF1","ASLT W/INT CAUS SER INJ W/WEAP","A","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000785","22060594","2022-05-06T00:00:00.000","10:15","41","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Complaint","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000786","22026207","2022-05-06T00:00:00.000","11:15","54","F","B","N","PL","PL 155.30   01    EF4","GR LAR 4-VALUE PROPERTY GREATER THAN $1000","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001561","22120804","2022-08-24T00:00:00.000","03:30","49","F","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Complaint","true","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210001853","21133658","2021-10-04T00:00:00.000","23:39","44","M","B","N","PL","PL 220.16   12    BF3","CRIM POSS CONTR SUB/NARCO","C","Crime in Progress","false","Albany","NY","104","POINT (-73.794458968403 42.658301503618)"
"APD*220001029","22079265","2022-06-09T00:00:00.000","12:00","34","M","B","N","PL","PL 260.10   01    AM0","ACT IN MANNER INJUR CHILD LESS THAN 16","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001027","22031510","2022-06-09T00:00:00.000","11:20","50","M","W","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001026","22079183","2022-06-09T00:00:00.000","10:00","40","F","W","N","PL","PL 130.25   01    EF3","RAPE  INTRCRS W/FEM INCAP-CNSNT","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002055","21119820","2021-10-28T00:00:00.000","10:15","24","M","B","N","PL","PL 240.30   01A   AM2","AGG/HAR INTENT HARASS ANNOY/ COMM. ANNON","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000136","22004882","2022-01-26T00:00:00.000","08:45","22","M","W","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001539","21100966","2021-09-03T00:00:00.000","12:00","24","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001024","22004492","2022-06-09T00:00:00.000","10:40","54","F","W","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000322","20165708","2022-02-22T00:00:00.000","10:50","31","F","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000606","22047929","2022-04-10T00:00:00.000","22:26","51","M","B","N","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*210002057","21146199","2021-10-28T00:00:00.000","11:44","18","M","O","N","PL","PL 140.05         0V0","TRESPASS","C","Complaint","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000719","22055423","2022-04-26T00:00:00.000","05:43","43","M","W","N","PL","PL 121.12         DF2","STRANGULATION 2ND-OBSTRUCT BREATH/BLOOD CIRC-CAUSE PHYS INJ","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*210002047","21145928","2021-10-28T00:00:00.000","00:52","56","M","W","N","PL","PL 165.50         DF3","CRIM POSS STLN PROP GREATER THAN $3000","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*220001532","22114812","2022-08-19T00:00:00.000","22:57","53","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD",,"Complaint","true","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*220001410","22109086","2022-08-03T00:00:00.000","05:33","25","F","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","true","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220000715","22055358","2022-04-25T00:00:00.000","22:03","25","M","B","N","PL","PL 220.16   01    BF3","CRIM POSS NARCO DRUG INT/SELL","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001194","22093370","2022-07-05T00:00:00.000","15:45","27","M","O","H","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY",,
"APD*220000722","21125800","2022-04-26T00:00:00.000","20:45","27","M","W","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000898","22068987","2022-05-24T00:00:00.000","17:00","34","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*220000717","22055389","2022-04-26T00:00:00.000","00:54","23","M","B","N","PL","PL 140.25   02    CF2","BURG:W/CRI INT - DWELLING","C","Crime in Progress","false","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*220000886","21136355","2022-05-23T00:00:00.000","10:09","52","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*220000881","22069579","2022-05-23T00:00:00.000","07:25","25","M","B","N","PL","PL 145.10         DF2","CRIMINAL MISCHIEF - 2ND","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*220001025","22079188","2022-06-09T00:00:00.000","10:00","40","F","W","N","PL","PL 175.05   01    AM2","FALS BUS REC  MAKE FALSE ENTRY","C","Other","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001028","22076764","2022-06-09T00:00:00.000","02:31","33","M","B","N","PL","PL 265.03   03S   CF2","CRIMINAL POSSESSION WEAPON-2ND:LOADED FIREARM-SCHOOL GROUNDS","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001164","22049570","2022-04-13T00:00:00.000","18:23","42","M","W","N","PL","PL 120.15         BM3","MENACING 3RD",,"Arrest Warrant","false","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*210002052","21145930","2021-10-28T00:00:00.000","01:07","38","M","B","N","PL","PL 120.05   03    DF2","ASLT W/INT CAUS PH INJ TO OFF","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210002332","21142494","2021-12-14T00:00:00.000","11:00","30","M","W","N","PL","PL 145.10         DF2","CRIMINAL MISCHIEF - 2ND","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002062","21129084","2021-10-28T00:00:00.000","13:30","32","M","B","N","PL","PL 140.30   02    BF1","BURG/ILL NIGHT ENTRY CAUS INJ","C","Arrest Warrant","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*220001031","22079586","2022-06-09T00:00:00.000","22:06","23","M","B","N","PL","PL 220.09   01    CF4","CRIM POSS NARCO DRUG","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220000720","22055612","2022-04-26T00:00:00.000","13:06","22","F","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210001918","21138203","2021-10-13T00:00:00.000","13:30","63","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*210001787","21129308","2021-09-27T00:00:00.000","10:30","24","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*210001546","21116621","2021-09-03T00:00:00.000","23:48","26","M","B","N","PL","PL 120.05   02    DF2","ASLT W/INT CAUSE PH INJ W/WEAP","C","Complaint","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210001540","21101635","2021-09-03T00:00:00.000","12:00","24","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001022","22079153","2022-06-09T00:00:00.000","10:00","40","F","W","N","PL","PL 130.40   01    EF3","CRIM SEX ACT-3:INCAPBL CONSENT","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000955","22074355","2022-05-31T00:00:00.000","18:09","20","M","B","N","PL","PL 220.06   05    DF5","CRIM POSS CONTL SUB COCAINE","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001211","22094752","2022-07-07T00:00:00.000","20:31","59","M","W","U","PL","PL 240.20   05    0V0","DIS/CON  OBSTRUCTING TRAFFIC","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220001178","22091940","2022-07-02T00:00:00.000","20:18","36","M","H","H","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220001405","22108713","2022-08-02T00:00:00.000","13:07","32","M","B","N","PL","PL 220.39   01    BF3","CRIM SALE NARCO DRUG","C","Crime in Progress","true","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001023","22079177","2022-06-09T00:00:00.000","10:00","40","F","W","N","PL","PL 130.40   01    EF3","CRIM SEX ACT-3:INCAPBL CONSENT","C","Other","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000138","21167524","2022-01-26T00:00:00.000","09:25","47","M","B","N","PL","PL 145.10         DF2","CRIMINAL MISCHIEF - 2ND","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002048","21142390","2021-10-28T00:00:00.000","01:30","38","M","B","N","PL","PL 120.05   11    DF2","ASSAULT 2:INJURE TRANSIT EMPLOYEE","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220001110","22087363","2022-06-24T00:00:00.000","17:59","22","M","B","N","PL","PL 145.00   01    AM4","CRIM MIS INTENT DAMAGE PROPRTY","C","Complaint","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*210001920","21138481","2021-10-13T00:00:00.000","21:15","26","M","W","N","PL","PL 120.20         AM2","RECKLESS ENDANGERMENT 2ND","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*210001536","21116266","2021-09-03T00:00:00.000","11:42","24","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*210001533","21115499","2021-09-03T00:00:00.000","01:11","42","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","C","Complaint","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*210001541","21091605","2021-09-03T00:00:00.000","12:00","24","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001917","21138132","2021-10-13T00:00:00.000","10:25","22","F","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*210001535","21100981","2021-09-03T00:00:00.000","12:00","24","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000141","22012120","2022-01-26T00:00:00.000","11:20","26","M","H","H","PL","PL 155.25         AM0","PETIT LARCENY","C","Crime in Progress","false","Albany","NY","110","POINT (-73.848687575844 42.696827302738)"
"APD*210002046","21145928","2021-10-28T00:00:00.000","00:52","30","F","B","N","PL","PL 165.05         AM3","UNAUTHORIZED USE OF VEHICLE-3","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*210001543","21116466","2021-09-03T00:00:00.000","17:42","48","F","B","N","PL","PL 155.25         AM0","PETIT LARCENY",,"Crime in Progress","false","Albany","NY","110","POINT (-73.848687575844 42.696827302738)"
"APD*220001111","22087402","2022-06-24T00:00:00.000","19:20","32","F","B","N","PL","PL 155.30   05    EF4","GR LAR 4 PROPERTY FROM PERSON",,"Arrest Warrant","false","Albany","NY",,
"APD*210001537","21100918","2021-09-03T00:00:00.000","12:00","24","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000806","22062367","2022-05-09T00:00:00.000","21:40","38","F","B","N","PL","PL 220.16   12    BF3","CRIM POSS CONTR SUB/NARCO","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*220001109","22087221","2022-06-24T00:00:00.000","14:40","18","M","W","N","PL","PL 165.05   03    AM3","USE VEH BY TEMP CUSTD-NO CNSNT","C","Crime in Progress","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*210002111","20068077","2021-11-06T00:00:00.000","17:15","29","M","B","H","PL","PL 240.10         BM0","UNLAWFUL ASSEMBLY","C","Arrest Warrant","false","Albany","NY",,
"APD*220000896","22068440","2022-05-24T00:00:00.000","17:00","34","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Complaint","false","Albany","NY","107","POINT (-73.797970248884 42.678839726372)"
"APD*210001702","21124250","2021-09-18T00:00:00.000","06:07","53","M","B","N","PL","PL 145.00   01    AM4","CRIM MIS INTENT DAMAGE PROPRTY",,"Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*210001534","21045799","2021-09-03T00:00:00.000","09:15","34","M","B","N","PL","PL 120.00   01    AM3","ASLT W/INT CAUSES PHYS INJURY","A","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001538","21100970","2021-09-03T00:00:00.000","12:00","24","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001545","21116571","2021-09-03T00:00:00.000","21:36","28","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","103","POINT (-73.776430210341 42.676455086247)"
"APD*220001422","22097490","2022-08-05T00:00:00.000","09:06","29","M","B","N","PL","PL 140.25         CF2","BURGLARY-2ND","C","Complaint","true","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220001393","22060242","2022-08-01T00:00:00.000","09:50","31","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Complaint","true","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001914","21137975","2021-10-13T00:00:00.000","00:43","49","F","W","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*210001990","21142312","2021-10-21T00:00:00.000","00:46","25","M","B","N","PL","PL 121.11   A     AM0","OBSTRUCTION BREATHING/BLOOD CIRCULATION-APPLY PRESSURE","C","Complaint","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*210001992","21127378","2021-10-21T00:00:00.000","13:00","39","M","B","N","PL","PL 130.52         AM0","FORCIBLE TOUCHING","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000146","21156173","2022-01-26T00:00:00.000","21:15","31","F","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001995","21130130","2021-10-21T00:00:00.000","18:14","59","M","B","N","PL","PL 220.39   01    BF3","CRIM SALE NARCO DRUG","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210001626","21120338","2021-09-10T00:00:00.000","23:32","53","F","B","N","PL","PL 205.30         AM0","RESISTING ARREST","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220001108","22087204","2022-06-24T00:00:00.000","12:23","40","M","B","N","PL","PL 215.51   D     EF1","CRIM CONTEMPT 1/ORDER PRO PROP","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000137","22005000","2022-01-26T00:00:00.000","08:40","22","M","W","N","PL","PL 240.30   01A   AM2","AGG/HAR INTENT HARASS ANNOY/ COMM. ANNON","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000143","22012180","2022-01-26T00:00:00.000","13:23","26","M","H","H","PL","PL 165.40         AM5","CRIM POSSESSION STOLN PROP 5TH","C","Bench Warrant","false","Albany","NY","110","POINT (-73.848687575844 42.696827302738)"
"APD*210001993","21127771","2021-10-21T00:00:00.000","17:45","41","F","B","N","PL","PL 220.39   01    BF3","CRIM SALE NARCO DRUG","C","Crime in Progress","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002366","21172455","2021-12-20T00:00:00.000","20:43","47","F","B","N","PL","PL 205.30         AM0","RESISTING ARREST","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*220000884","21159175","2022-05-23T00:00:00.000","10:00","52","M","B","N","PL","PL 155.25         AM0","PETIT LARCENY","C","Arrest Warrant","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*210002049","21135594","2021-10-28T00:00:00.000","01:30","38","M","B","N","PL","PL 120.05   11    DF2","ASSAULT 2:INJURE TRANSIT EMPLOYEE","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000382","22029775","2022-03-03T00:00:00.000","23:15","29","M","B","N","PL","PL 205.30         AM0","RESISTING ARREST","C","Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*220000673","22051370","2022-04-17T00:00:00.000","11:15","20","M","A","N","PL","PL 145.05   02    EF3","CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250","C","Crime in Progress","false","Albany","NY","101","POINT (-73.779431578042 42.666832835593)"
"APD*220000532","22042070","2022-03-29T00:00:00.000","20:42","40","M","B","N","PL","PL 140.15   01    AM2","CRIMINAL TRESPASS 2ND","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*210001436","21037316","2021-08-26T00:00:00.000","08:20","32","M","B","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Arrest Warrant","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*220000370","22015896","2022-03-02T00:00:00.000","12:18","52","M","B","N","PL","PL 140.20         DF3","BURGLARY 3RD","C","Crime in Progress","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
"APD*210001439","21112107","2021-08-26T00:00:00.000","17:18","25","M","B","N","PL","PL 240.26   01    0V2","HARRASSMENT 2ND- PHY CONTACT","C","Crime in Progress","false","Albany","NY","201","POINT (-73.763909085255 42.628714605775)"
"APD*210001440","21112197","2021-08-26T00:00:00.000","20:49","44","M","W","N","PL","PL 121.12         DF2","STRANGULATION 2ND-OBSTRUCT BREATH/BLOOD CIRC-CAUSE PHYS INJ","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*210001438","21111911","2021-08-26T00:00:00.000","10:29","43","M","B","N","PL","PL 140.05         0V0","TRESPASS","C","Crime in Progress","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*210001786","21111319","2021-09-27T00:00:00.000","09:55","42","F","W","N","PL","PL 165.45   01    EF4","CPSP-4 PROPERTY VALUE GREATER THAN $1000","C","Complaint","false","Albany","NY","202","POINT (-73.757813044036 42.644585953194)"
"APD*210002175","21156457","2021-11-17T00:00:00.000","07:37","49","M","W","N","PL","PL 220.16   12    BF3","CRIM POSS CONTR SUB/NARCO",,"Crime in Progress","false","Albany","NY","209","POINT (-73.740415174498 42.666432008146)"
"APD*210002179","21155311","2021-11-17T00:00:00.000","14:25","50","M","B","N","PL","PL 215.51   BV    EF1","CRIM CONTEMPT-1ST-PHY CONTACT","C","Arrest Warrant","false","Albany","NY","109","POINT (-73.785056205674 42.655440005232)"
"APD*220000268","22020808","2022-02-13T00:00:00.000","09:10","45","M","W","N","PL","PL 121.11   A     AM0","OBSTRUCTION BREATHING/BLOOD CIRCULATION-APPLY PRESSURE","C","Crime in Progress","false","Albany","NY","205","POINT (-73.751921403635 42.650620372849)"
"APD*210001441","21112110","2021-08-26T00:00:00.000","16:53","44","M","W","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","207","POINT (-73.761586992056 42.663792095488)"
"APD*210001919","21138342","2021-10-13T00:00:00.000","16:50","38","M","B","N","PL","PL 130.52         AM0","FORCIBLE TOUCHING",,"Complaint","false","Albany","NY","204","POINT (-73.764880997752 42.650626996415)"
"APD*210001437","21111843","2021-08-26T00:00:00.000","08:13","42","F","W","N","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","C","Crime in Progress","false","Albany","NY","102","POINT (-73.775051594881 42.652317943495)"
"APD*210002396","21174777","2021-12-26T00:00:00.000","12:58","23","M","B","N","PL","PL 120.14   01    AM2","MENACING-2ND - WEAPON","C","Crime in Progress","false","Albany","NY","108","POINT (-73.769417826333 42.666456988125)"
"APD*210001624","21066801","2021-09-10T00:00:00.000","23:32","53","F","B","N","PL","PL 140.05         0V0","TRESPASS","C","Arrest Warrant","false","Albany","NY","206","POINT (-73.753308488287 42.659852974374)"
