"country","id","year","debtccgov","debtcb","totaldebt","gdp","debt_gdp","exchangeratencperusd","domestogdp","exttogdp","officialdebt","totalnonofficialdebt","foreignbanks","dombanks","totalbank","ext_resholders","ext_nonresholders","ext_marketinstrument","int_resholders","int_nonresholders","dom_market","total_mkt","ext_oth","int_oth","tot_oth","offdom","bankdom","mardom","othdom","credtype_int_sumshares","offext","bankext","marext","othext","credtype_ext_sumshares","credtype_total","officialexternaldebt","nonofficialexternaldebt","external","totaldomestic","legandcred_total","legandcred_ext_tot","legandcred_int_tot","for_ext","for_int","dom_ext","dom_int","currandleg_total","totaldebt_short_term_ext","totaldebt_short_term_int","totaldebt_short_term","totaldebt_med_term_ext","totaldebt_med_term_int","totaldebt_med_term","totaldebt_long_term_ext","totaldebt_long_term_int","totaldebt_long_term","avgmat_ext","avgmat_int","avgmat_totaldebt","matandleg_total","short_extcurr","short_intcurr","matandcurr_short_tot","med_extcurr","med_intcurr","matandcurr_med_tot","long_extcurr","long_intcurr","matandcurr_long_tot","matandcurr_tot","avgmat_extcurr","avgmat_intcurr","for_n_i_fr","for_n_i_flr","for_i_fr","for_i_flr","tot_debt_for","dom_n_i_fr","dom_n_i_flr","dom_i_fr","dom_i_flr","tot_debt_dom","debt_index","debt_nonindex","currandrate_tot","heldby_cb","heldby_others","heldby_tot","liqassetscg","net_debt_1","crossholding","net_debt_2","reserves","net_debt_3","ppfassets","net_debt_4","pay_ppcal_ext","pay_ppal_int","pay_ppal_tot","pay_int_ext","pay_int_int","pay_int_tot","pay_tot_kind","pay_ppal_cb","pay_int_cb","pay_cb_tot","pay_ppal_oth","pay_int_oth","pay_oth_tot","pay_tot_holders","bycurr_debt_for","bycurr_debt_dom","bycurr_debt_index","due_1y_ppal_ext","due_1y_ppal_int","due_1y_ppal_tot","due_1y_int_ext","due_1y_int_int","due_1y_int_tot","due_1y_tot_kind","due_2y_ppal_ext","due_2y_ppal_int","due_2y_ppal_tot","due_2y_int_ext","due_2y_int_int","due_2y_int_tot","due_2y_tot_kind","due_3y_ppal_ext","due_3y_ppal_int","due_3y_ppal_tot","due_3y_int_ext","due_3y_int_int","due_3y_int_tot","due_3y_tot_kind","due_4y_ppal_ext","due_4y_ppal_int","due_4y_ppal_tot","due_4y_int_ext","due_4y_int_int","due_4y_tot_kind","due_5y_ppal_ext","due_5y_ppal_int","due_5y_ppal_tot","due_5y_int_ext","due_5y_int_int","due_5y_int_tot","due_5y_tot_kind","due_6y_10y_ppal_ext","due_6y_10y_ppal_int","due_6y_10y_ppal_tot","due_6y_10y_int_ext","due_6y_10y_int_int","due_6y_10y_int_tot","due_6y_10y_tot_kind","due_11y_ppal_ext","due_11y_ppal_int","due_11y_ppal_tot","due_11y_int_ext","due_11y_int_int","due_11y_int_tot","due_11y_tot_kind","due_1y_ppal_cb","due_1y_int_cb","due_1y_tot_cb","due_1y_ppal_oth","due_1y_int_oth","due_1y_tot_oth","due_2y_ppal_cb","due_2y_int_cb","due_2y_tot_cb","due_2y_ppal_oth","due_2y_int_oth","due_2y_tot_oth","due_3y_ppal_cb","due_3y_int_cb","due_3y_tot_cb","due_3y_ppal_oth","due_3y_int_oth","due_3y_tot_oth","due_4y_ppal_cb","due_4y_int_cb","due_4y_tot_cb","due_4y_ppal_oth","due_4y_int_oth","due_4y_int_tot","due_4y_tot_oth","due_5y_ppal_cb","due_5y_int_cb","due_5y_tot_cb","due_5y_ppal_oth","due_5y_int_oth","due_5y_tot_oth","due_6y_10y_ppal_cb","due_6y_10y_int_cb","due_6y_10y_tot_cb","due_6y_10y_ppal_oth","due_6y_10y_int_oth","due_6y_10y_tot_oth","due_11y_ppal_cb","due_11y_int_cb","due_11y_tot_cb","due_11y_ppal_oth","due_int_oth","due_11y_tot_oth"
"Guatemala","2014Guatemala","2014","14598.90","0","14598.90","59775.40","24","7.6","13","12","5309","9290","0","0","0","0","1730","1730","7560","0","7560","9290","0","0","0","0","0","100","0","100","75","0","25","0","100","14599","5309","1730","7039","7560","14599","48","52","7039","869","0","6690","14599","332","548","880","1814","2693","4507","4893","4319","9212","7.64","6.68","7.14","14599","332","548","880","2042","2465","4507","5534","3678","9212","14599",,,"3592","4317","0","0","7909","6690","0","0","0","6690","0.00","100.00","14599","453.7","14145.20","14598.90",,,"453.7","14145","7333.40","6811.80",,,"171","1","172","141","298","439","611","0","9","9","172","430","602","610","54.00","46.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","2015-IGuatemala","2015-I","15558.90","0","15558.90","64119.50","24","7.6","13","12","5756","9803","0","0","0","0","1730","1730","8073","0","8073","9803","0","0","0","0","0","100","0","100","77","0","23","0","100","15559","5756","1730","7486","8073","15559","48","52","7486","869","0","7204","15559","161","61","221","1856","2684","4540","5469","5328","10797","7.95","7.44","7.68","15559","161","61","221","2084","2456","4540","6110","4687","10797","15559",,,"3572","4783","0","0","8355","7204","0","0","0","7204","0.00","100.00","15559","452","15106.90","15558.90",,,"452","15107","7717.70","7389.10",,,"170","0","170","177","329","506","676","0","9","9","170","496","667","676","54.00","46.00","0.00","161","61","221","163","322","484","706","348","726","1074","320","613","933","2006","379","298","678","305","561","866","1543","390","377","766","290","542","1598","369","551","920","274","493","767","1687","2395","2073","4468","1046","1866","2912","7380","3444","3989","7433","862","1122","1983","9416","0","9","9","221","475","696","0","18","18","1074","914","1988","0","18","18","678","848","1525","0","18","18","766","813","832","1580","0","18","18","920","749","1669","0","91","91","4468","2821","7289","452","231","683","6981","1752","8733"
"Guatemala","2015Guatemala","2015","15542.50","0","15542.50","63981.80","24","7.6","13","12","5760","9783","0","0","0","0","1730","1730","8053","0","8053","9783","0","0","0","0","0","100","0","100","77","0","23","0","100","15542","5760","1730","7490","8053","15542","48","52","7490","869","0","7183","15542","335","725","1060","1887","2594","4481","5268","4733","10001","7.71","6.77","7.22","15542","335","725","1060","2366","2116","4481","5658","4343","10001","15542",,,"3561","4799","0","0","8359","7183","0","0","0","7183","0.00","100.00","15542","451.6","15090.90","15542.50",,,"451.6","15091","7751.20","7339.70",,,"171","1","172","163","329","492","664","0","9","9","171","483","655","664","54.00","46.00","0.00","335","725","1060","317","615","932","1992","381","298","679","307","564","871","1550","392","376","769","292","545","837","1605","370","550","920","276","496","1692","380","732","1112","260","451","711","1823","2389","1904","4293","938","1726","2664","6958","3242","3467","6709","725","846","1571","8280","0","18","18","1060","914","1974","0","18","18","679","852","1532","0","18","18","769","818","1587","0","18","18","920","754","772","1674","0","18","18","1112","693","1805","0","91","91","4293","2573","6867","452","213","664","6258","1358","7616"
"Guatemala","2016-IGuatemala","2016-I","16372.10","0","16372.10","68166.10","24","7.6","12","12","5635","10737","0","0","0","0","2430","2430","8307","0","8307","10737","0","0","0","0","0","100","0","100","70","0","30","0","100","16372","5635","2430","8065","8307","16372","49","51","8065","869","0","7438","16372","164","273","437","1903","2623","4526","5998","5411","11409","8.05","7.34","7.69","16372","164","273","437","2382","2144","4526","6389","5020","11409","16372",,,"4124","4810","0","0","8934","7438","0","0","0","7438","0.00","100.00","16372","451.3","15920.80","16372.10",,,"451.3","15921","8620.00","7300.80",,,"171","0","172","167","328","495","667","0","9","9","172","486","658","667","55.00","45.00","0.00","164","273","437","178","323","501","938","385","298","683","352","616","967","1650","395","376","771","335","597","932","1704","373","550","923","319","548","1790","383","732","1115","302","503","805","1920","2402","1991","4393","1136","1974","3110","7503","3963","4087","8050","778","1125","1903","9953","0","9","9","437","492","929","0","18","18","683","949","1632","0","18","18","771","914","1686","0","18","18","923","849","867","1772","0","18","18","1115","787","1901","0","91","91","4393","3019","7412","451","212","664","7599","1691","9290"
"Guatemala","2016Guatemala","2016","16707.50","0","16707.50","69373.60","24","7.5","13","12","5586","11122","0","0","0","0","2430","2430","8692","0","8692","11122","0","0","0","0","0","100","0","100","70","0","30","0","100","16708","5586","2430","8016","8692","16708","48","52","8016","869","0","7823","16708","376","302","678","2603","2432","5034","5038","5957","10996","9.11","8.72","8.9","16707","415","262","678","3042","1993","5034","5429","5568","10997","16709","8.88","8.98","4075","4810","0","0","8885","7823","0","0","0","7823","0.00","100.00","16708","458.2","16249.30","16707.50",,,"458.2","16249","9087.00","7162.40",,,"175","1","177","182","350","532","708","0","9","9","176","522","699","708","53.00","47.00","0.00","376","302","678","353","660","1013","1691","402","382","783","341","642","982","1766","379","558","937","323","593","916","1853","390","97526","97916","307","546","98769","374","711","1085","289","497","786","1871","3081","2635","5716","1020","1925","2945","8661","3015","3365","6380","628","853","1480","7860","0","18","18","678","995","1672","0","18","18","783","964","1747","0","18","18","937","898","1835","0","18","18","97916","834","853","98750","0","18","18","1085","768","1853","0","92","92","5716","2853","8569","458","197","655","5921","1283","7205"
"Guatemala","2017-IGuatemala","2017-I","17801.90","0","17801.90","76019.90","23","7.3","12","11","5414","12387","0","0","0","0","2930","2930","9457","0","9457","12387","0","0","0","0","0","100","0","100","65","0","35","0","100","17802","5414","2930","8344","9457","17802","47","53","8344","869","0","8588","17802","182","114","297","2610","2489","5099","5552","6854","12406","8.83","8.82","8.82","17802","222","75","297","3049","2050","5099","5943","6463","12406","17802","8.56","9.13","4556","4658","0","0","9214","8588","0","0","0","8588","0.00","100.00","17802","469.9","17332.00","17801.90",,,"469.9","17332","10718.00","6614.00",,,"192","2","194","178","352","530","724","0","9","9","194","521","715","724","52.00","48.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","2017Guatemala","2017","18033.20","0","18033.20","71642.90","25","7.3","14","11","5253","12780","0","0","0","0","2930","2930","9850","0","9850","12780","0","0","0","0","0","100","0","100","64","0","36","0","100","18033","5253","2930","8183","9850","18033","45","55","8183","830","0","9020","18033","285","392","676","2513","2487","5000","5644","6712","12357","8.76","8.86","8.81","18033","302","374","676","2952","2048","5000","6035","6322","12356","18033","8.48","9.17","4491","4522","0","0","9013","9020","0","0","0","9020","0.00","100.00","18033","557.2","17476.00","18033.20",,,"557","17476","11691.90","5784.00",,,"253","114","367","188","360","549","916","88","9","97","279","539","818","916","50.00","50.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","2018-IGuatemala","2018-I","18351.60","0","18351.60","73371.30","25","7.5","14","11","5155","13196","0","0","0","0","2930","2930","10266","0","10266","13196","0","0","0","0","0","100","0","100","64","0","36","0","100","18352","5155","2930","8085","10266","18352","44","56","8085","813","0","9454","18352","167","261","428","2584","2490","5074","5335","7515","12850","8.38","8.76","8.59","18352","167","261","428","3070","2004","5074","5661","7189","12850","18352","8.1","9.07","4446","4452","0","0","8898","9454","0","0","0","9454","0.00","100.00","18352","546.2","17805.40","18352",,,"546","17805","11902.50","5903",,,"161","123","284","175","362","537","821","0","11","11","284","526","810","821","48.00","52.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","2018Guatemala","2018","18873.20","0","18873.20","71060.30","27","7.7","15","12","5295","13579","0","0","0","0","2930","2930","10649","0","10649","13579","0","0","0","0","0","100","0","100","64","0","36","0","100","18873","5295","2930","8225","10649","18873","44","56","8225","825","0","9824","18873","315","544","859","2577","2690","5267","5333","7415","12747","8.27","8.91","8.63","18873","315","544","859","3076","2191","5267","5659","7089","12747","18873","7.96","9.25","4445","4605","0","0","9050","9824","0","0","0","9824","0.00","100.00","18873","529","18344.20","18873",,,"529","18344","12679.70","5664",,,"169","253","422","181","376","557","979","0","11","11","422","546","968","979","48.00","52.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","2019-IGuatemala","2019-I","20603.60","0","20603.60","76595.60","27","7.7","15","12","5121","15483","0","0","0","0","4130","4130","11353","0","11353","15483","0","0","0","0","0","100","0","100","55","0","45","0","100","20604","5121","4130","9251","11353","20604","45","55","9251","825","0","10528","20604","194","155","349","2547","2699","5246","6510","8499","15008","9.77","9.4","9.57","20604","194","155","349","3046","2200","5246","6836","8173","15008","20604","9.33","9.85","5625","4450","0","0","10076","10528","0","0","0","10528","0.00","100.00","20604","530.9","20072.70","20604",,,"531","20073","14203.90","5869",,,"188","391","579","189","401","590","1169","0","11","11","579","579","1158","1169","49.00","51.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","2019Guatemala","2019","20435.00","0","20435.00","76689.10","27","7.7","15","12","4976","15459","0","0","0","0","4130","4130","11329","0","11329","15459","0","0","0","0","0","100","0","100","55","0","45","0","100","20435","4976","4130","9106","11329","20435","45","55","9106","825","0","10504","20435","392","729","1121","2570","2725","5295","6143","7875","14019","9.39","9.15","9.26","20435","564","557","1121","2898","2398","5295","6469","7549","14019","20435","8.92","9.29","5613","4318","0","0","9931","10504","0","0","0","10504","0.00","100.00","20435","531.6","19903.40","20435","726","19709","532","19903","14713.40","5190",,,"199","156","354","220","438","657","1012","0","11","11","354","646","1001","1012","49.00","51.00","0.00","401","729","1130","427","825","1253","2382","400","701","1101","411","777","1189","2290","1077","48","1125","372","731","1103","2228","348","430","777","335","715","1828","372","796","1168","319","686","1006","2174","3800","3398","7198","1125","2560","3685","10883","2717","5227","7944","1216","1348","2564","10508","0","22","22","1130","1231","2360","0","22","22","1101","1167","2268","0","22","22","1125","1081","2206","0","777","777","22","1028","1051","1051","0","22","22","1168","983","2152","0","111","111","7198","3574","10772","532","210","742","7413","2354","9767"
"Guatemala","2020-IGuatemala","2020-I","23547.00","0","23547.00","75538.30","31","7.7","17","14","5120","18427","0","0","0","0","5330","5330","13097","0","13097","18427","0","0","0","0","0","100","0","100","49","0","51","0","100","23547","5120","5330","10450","13097","23547","44","56","10450","1023","0","12074","23547","161","403","565","2582","2727","5309","7707","9967","17673","10.79","10.01","10.35","23547","333","232","565","2909","2400","5309","8231","9443","17673","23547","10.28","10.39","6917","4556","0","0","11473","12074","0","0","0","12074","0.00","100.00","23547","531.5","23015.50","23547","2717","20830","531","23016","16916.50","6099",,,"201","325","527","212","406","618","1145","0","11","11","527","607","1134","1145","49.00","51.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","2020Guatemala","2020","24274.10","0","24274.10","76714.40","32","7.8","18","14","5120","19154","0","0","0","0","5330","5330","13824","0","13824","19154","0","0","0","0","0","100","0","100","49","0","51","0","100","24274","5120","5330","10450","13824","24274","43","57","10450","855","0","12970","24274","385","698","1083","3271","2762","6033","6794","10365","17158","10.49","10.18","10.32","24274","636","448","1083","3469","2563","6033","7200","9959","17158","24274","10.44","10.78","6756","4548","0","0","11304","12970","0","0","0","12970","0.00","100.00","24274","1890.90","22383.10","24274","1257","23017","1891","22383","18389.60","3994",,,"196","75","271","243","447","690","961","0","11","11","271","679","951","961","47.00","53.00","0.00","385","698","1083","477","962","1439","2522","1079","49","1127","442","916","1358","2485","353","428","781","405","900","1305","2087","378","786","1165","389","871","2425","388","741","1129","372","814","1187","2315","4088","3583","7671","1313","3208","4521","12192","3780","7539","11318","1960","2149","4108","15427","0","86","86","1083","1353","2437","0","86","86","1127","1272","2399","0","86","86","781","1220","2001","0","86","86","1165","1175","1261","2340","0","86","86","1129","1101","2230","0","429","429","7671","4092","11762","1891","824","2715","9428","3284","12712"
"Guatemala","2021-IGuatemala","2021-I","25724.70","0","25724.70","82202.60","31","7.7","19","12","4944","20780","0","0","0","0","5330","5330","15450","0","15450","20780","0","0","0","0","0","100","0","100","48","0","52","0","100","25725","4944","5330","10274","15450","25725","40","60","10274","917","0","14533","25725","186","626","812","3276","2786","6062","6813","12039","18851","10.19","10.67","10.48","25725","406","405","812","3474","2587","6062","7311","11541","18851","25725","10.14","10.32","6787","4404","0","0","11191","14533","0","0","0","14533","0.00","100.00","25725","1903.10","23821.70","25725","2658","23066","1903","23822","18670.90","5151",,,"195","75","269","231","480","711","980","0","11","11","269","700","969","980","44.00","56.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guatemala","2021Guatemala","2021","26514.20","0","26514.20","86156.40","31","7.7","18","13","4767","21747","0","0","0","0","6330","6330","15417","0","15417","21747","0","0","0","0","0","100","0","100","43","0","57","0","100","26514","4767","6330","11097","15417","26514","42","58","11097","725","0","14692","26514","1073","53","1127","3026","3531","6557","6999","11832","18831","10.35","10.92","10.68","26514","1073","53","1127","3412","3145","6557","7337","11494","18831","26514","10.34","11.03","7570","4252","0","0","11822","14692","0","0","0","14692","0.00","100.00","26514","1909.20","24604.90","26514","2835","23679","1909","24605","20863.10","3742",,,"186","627","813","230","535","765","1579","0","48","48","813","718","1531","1579","45.00","55.00","0.00","1073","53","1127","474","1069","1543","2669","353","434","787","439","1053","1492","2279","380","801","1180","424","1024","1448","2628","390","748","1138","407","966","2511",,,,,,,,,,,,,,,,,,,,,,"0","87","87","1127","1457","2583","0","87","87","787","1405","2192","0","87","87","1180","1361","2541","0","87","87","1138","1287","1373","2425",,,,,,,,,,,,,,,,,,
"Guyana","2006Guyana","2006","1017.10","107.9","1125.00",,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2007Guyana","2007","693.6","105.8","799.4",,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2008Guyana","2008","788.8","107.4","1402.70","1923.00","73","202.2","30","43","830","572","4","266","270","0","0","0",,,"302","302","0","0","0","0","47","53","0","100","100","0","0","0","100","1403","830","4","834","568","1403","59","41","834","3","0","566","1403","0","44","44","6","257","263","828","268","1096","9.94","5.91","8.31","1403",,,,,,,,,,,,,"717","121","0","0","837","0","522","0","43","566","3.00","97.00","1403","652.3","750.5","1402.70",,,"652.3","750.5","298.8","451.7",,,"10","15","25","11","14","25","50",,,"13",,,"37","50","60.00","37.00","3.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2009-IGuyana","2009-I","817.1","104.8","1474.30","1976.60","75",,"31","44","841","634","8","38","46","0","0","0",,,"349","349","13","226","239","0","6","57","37","100","98","1","0","2","100","1474","841","21","861","613","1474","58","42",,,,,,"0","0","0","385","0","385","862","228","1089","7.68","10","8.65","1474",,,,,,,,,,,,,"828","33","0","0","861","0","349","0","264","613","18.00","82.00","1474","676.3","798","1474.30",,,"676.3","798",,"798",,,"3","0","3","4","5","9","12",,,"1",,,"11","12","58.00","24.00","18.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2009Guyana","2009","886.8","105.4","1578.40","2030.10","78","203.3","32","46","924","654","7","281","288","0","0","0",,,"366","366","0","0","0","0","43","57","0","100","99","1","0","0","100","1578","924","7","931","647","1578","59","41","932","3","0","644","1578","0","59","59","5","309","314","987","219","1205","9.96","5.15","7.99","1578",,,,,,,,,,,,,"815","121","0","0","936","0","605","0","39","644","2.00","98.00","1580","710.8","867.6","1578.40",,,"710.8","867.6","569.4","298.2",,,"5","5","10","6","12","17","27",,,"14",,,"14","27","59.00","38.00","2.00","20","5","25","11","19","30","55","23","5","28","11","19","30","58","26","5","30","11","20","31","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2010-IGuyana","2010-I","899.8","102.1","1648.80","2144.70","77",,"32","45","962","687","3","254","258","0","0","0",,,"429","429","0","0","0","0","37","63","0","100","100","0","0","0","100","1649","962","3","966","683","1649","59","41","966","3","0","681","1649","0","113","113","5","316","320","961","254","1215","9.96","5.04","7.93","1649",,,,,,,,,,,,,"843","125","0","0","968","0","666","0","14","680","1.00","99.00","1649","768","880.8","1648.80",,,"768","880.8","622","258.8",,,"6","24","31","6","14","20","50",,,"12",,,"38","50","59.00","40.00","1.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2010Guyana","2010","973.5","102.9","1733.30","2259.20","77","205.7","31","46","1033","700","7","236","243","0","0","0",,,"457","457","0","0","0","0","34","66","0","100","99","1","0","0","100","1733","1033","7","1040","693","1733","60","40","1040","3","0","690","1733","0","462","462","5","10","14","1036","221","1257","9.97","3.89","7.54","1733",,,,,,,,,,,,,"906","139","0","0","1045","0","676","0","14","691","1.00","99.00","1736","798.2","935.1","1733.30",,,"798.2","935.1","724.4","210.7",,,"10","0","11","6","6","12","22",,,"7",,,"15","22","60.00","39.00","1.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2011-IGuyana","2011-I","1027.70","102.1","1823.00","2417.90","75",,"30","45","1092","731","7","249","256","0","0","0",,,"476","476","0","0","0","0","34","66","0","100","99","1","0","0","100","1823","1092","7","1099","725","1823","60","40","1099","2","0","722","1823","0","75","75","5","401","406","1094","249","1343","9.97","4.92","7.96","1823",,,,,,,,,,,,,"953","148","0","0","1101","0","712","0","10","722","1.00","99.00","1823","814.8","1008.60","1823.50",,,"814.8","1008.20","724","284.2",,,"12","5","17","6","12","18","35",,,"14",,,"21","35","60.00","39.00","1.00","26","5","31","14","19","33","65","32","5","37","15","19","34","72","32","5","37","20","19","38","75","35","0","36","21","19","75",,,,,,,,,,,,,,,,,,,,,,,,"25",,,"39",,,"30",,,"42",,,"24",,,"51",,,"25",,,"40","51",,,,,,,,,,,,,,,,,,
"Guyana","2011Guyana","2011","1141.10","95.6","1917.90","2576.60","74","204.5","28","47","1199","719","7","228","235","0","0","0",,,"484","484","0","0","0","0","32","68","0","100","99","1","0","0","100","1918","1199","7","1206","712","1918","63","37","1206","2","0","710","1918","0","489","489","4","5","8","1202","219","1421","9.98","3.78","7.67","1918",,,,,,,,,,,,,"1048","29","0","131","1208","0","700","0","10","710","7.00","93.00","1918","811.9","1106.10","1917.90",,,"811.9","1106.10","400.9","705.1",,,"15","0","15","7","8","15","30",,,"13",,,"17","30","56.00","37.00","7.00","29","5","34","13","13","26","61","26","5","31","16","17","32","63","29","0","30","15","16","32","61","42","0","42","16","15","74","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"25",,,"36",,,"23",,,"41",,,"22",,,"39",,,"20",,,"32","54",,,,,,,,,,,,,,,,,,
"Guyana","2012-IGuyana","2012-I","1234.60","89.4","1953.90","2712.70","72",,"24","48","1291","662","6","223","229","0","0","0",,,"433","433","0","0","0","0","34","66","0","100","100","0","0","0","100","1954","1291","6","1298","656","1954","66","34","1298","2","0","654","1954","0","433","433","4","5","9","1294","218","1512","9.98","4.01","7.97","1954",,,,,,,,,,,,,"1165","29","0","106","1300","0","649","0","5","654","6.00","94.00","1954","738.4","1215.50","1953.90",,,"738.4","1215.50","413.9","801.6",,,,,,,,,,,,,,,,,"61.00","33.00","6.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2012Guyana","2012","1296.00","84.2","1815.60","2848.80","64","203.9","16","48","1352","463","6","26","32","0","0","0",,,"431","431","0","0","0","0","6","94","0","100","100","0","0","0","100","1816","1352","6","1359","457","1816","75","25","1359","2","0","455","1816","0","436","436","40","0","40","1318","21","1339","9.78","1.42","7.67","1816","0","436","436","40","0","40","1320","19","1339","1816",,,"1275","30","0","56","1361","450","0","0","5","455","3.00","97.00","1816","534.3","1281.30","1815.60",,,"534.3","1281.30","825.2","456.1",,,"29","5","34","13","13","26","60","11","12","24","23","13","36","60","72.00","25.00","3.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2013-IGuyana","2013-I","1191.60","77.8","1718.80","2957.10","58",,"16","42","1243","476","6","21","27","0","0","0",,,"449","449","0","0","0","0","4","96","0","100","100","0","0","0","100","1719","1243","6","1248","470","1719","73","27","1248","2","0","468","1719","0","449","449","34","0","34","1215","21","1236","9.8","1.4","7.5","1719","0","449","449","34","0","34","1217","19","1236","1719",,,"1167","29","0","54","1250","468","0","0","0","468","3.00","97.00","1719","546.2","1172.60","1718.80",,,"546.2","1172.60","751.2","421.4",,,"15","5","20","7","4","11","31","6","4","10","14","7","21","31","70.00","27.00","3.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guyana","2013Guyana","2013","1194.10","72.9","1725.60","3065.40","56","205","16","41","1241","485","6","21","27","0","0","0",,,"458","458","0","0","0","0","4","96","0","100","100","0","0","0","100","1726","1241","6","1247","479","1726","72","28","1247","2","0","477","1726","0","458","458","27","0","27","1219","21","1240","9.83","1.39","7.49","1726","0","458","458","27","0","27","1221","19","1240","1726",,,"1171","18","0","59","1249","477","0","0","0","477","3.00","97.00","1726","549.9","1175.70","1725.60",,,"549.9","1175.70","751.2","424.5",,,"16","0","16","7","4","12","28","6","4","10","11","7","18","28","69.00","28.00","3.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
