"pais","ano","fuente_general","fuente_especifica","categoria","nombre_indicador","nivel_educativo","valor"
"_OECD","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","8379.1"
"_OECD","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","9086.5"
"ARG","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2932.5"
"ARG","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4347.5"
"BHS","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BHS","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRB","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRB","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3354.8"
"BLZ","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1358.0"
"BLZ","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1977.5"
"BOL","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1601.7"
"BOL","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1234.7"
"BRA","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3248.1"
"BRA","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3434.6"
"CHL","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3240.7"
"CHL","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3450.7"
"COL","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2396.1"
"COL","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2374.6"
"CRI","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3866.2"
"CRI","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3681.1"
"ECU","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1207.8"
"ECU","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","579.4"
"SLV","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","972.2"
"SLV","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","874.6"
"GTM","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","733.8"
"GTM","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","428.4"
"GUY","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"GUY","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HTI","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HTI","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HND","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"JAM","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1962.3"
"JAM","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2036.6"
"MEX","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2518.0"
"MEX","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2723.1"
"NIC","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"NIC","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PAN","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PAN","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PRY","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PRY","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PER","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1566.7"
"PER","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1637.3"
"DOM","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1940.5"
"DOM","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1776.1"
"SUR","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"TTO","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2007.4"
"_LAC","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1916.0"
"_OECD","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","8344.6"
"_OECD","2014","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","9244.7"
"ARG","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3238.4"
"ARG","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4744.5"
"BHS","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BHS","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRB","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRB","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BLZ","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1272.6"
"BLZ","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2190.5"
"BOL","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BOL","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRA","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3203.1"
"BRA","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3438.1"
"CHL","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3508.1"
"CHL","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3842.9"
"COL","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2492.1"
"COL","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2244.9"
"CRI","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","4211.4"
"CRI","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3960.8"
"ECU","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1088.8"
"ECU","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","586.4"
"SLV","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1026.7"
"SLV","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","989.4"
"GTM","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","791.6"
"GTM","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","398.7"
"GUY","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"GUY","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HTI","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HTI","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HND","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"JAM","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1855.3"
"JAM","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2430.0"
"MEX","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2607.0"
"MEX","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2735.9"
"NIC","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"NIC","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PAN","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PAN","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PRY","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PRY","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PER","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1640.8"
"PER","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1813.4"
"DOM","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2045.6"
"DOM","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1934.1"
"SUR","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"TTO","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2054.6"
"_LAC","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2010.7"
"_OECD","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","8475.7"
"_OECD","2015","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","9279.8"
"ARG","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3083.7"
"ARG","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4374.0"
"BHS","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BHS","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRB","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3622.8"
"BRB","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4895.0"
"BLZ","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1385.8"
"BLZ","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2229.2"
"BOL","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BOL","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRA","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRA","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"CHL","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","4229.6"
"CHL","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4273.9"
"COL","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2520.3"
"COL","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2258.9"
"CRI","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","4052.4"
"CRI","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3917.0"
"ECU","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1076.6"
"ECU","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","598.3"
"SLV","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1237.0"
"SLV","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1144.1"
"GTM","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","880.7"
"GTM","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","407.2"
"GUY","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"GUY","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HTI","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HTI","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HND","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"JAM","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1826.8"
"JAM","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2341.3"
"MEX","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"MEX","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"NIC","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"NIC","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PAN","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PAN","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PRY","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1444.2"
"PRY","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1481.3"
"PER","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1538.8"
"PER","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1867.2"
"DOM","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2440.4"
"DOM","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2299.7"
"SUR","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"TTO","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2094.2"
"_LAC","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2120.5"
"_OECD","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","8526.9"
"_OECD","2016","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","9256.2"
"ARG","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"ARG","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BHS","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BHS","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRB","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRB","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BLZ","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1352.4"
"BLZ","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2261.1"
"BOL","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BOL","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRA","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRA","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"CHL","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"CHL","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"COL","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2581.3"
"COL","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2497.7"
"CRI","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"CRI","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"ECU","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"ECU","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"SLV","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1232.7"
"SLV","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1188.1"
"GTM","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","910.1"
"GTM","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","407.7"
"GUY","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"GUY","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HTI","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HTI","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HND","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"JAM","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2002.8"
"JAM","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2327.6"
"MEX","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"MEX","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"NIC","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"NIC","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PAN","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PAN","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PRY","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PRY","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PER","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1562.0"
"PER","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2016.2"
"DOM","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2348.4"
"DOM","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3005.5"
"SUR","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"TTO","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2101.4"
"_LAC","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2175.6"
"_OECD","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"_OECD","2017","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"ARG","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","10.4"
"ARG","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","16.1"
"ARG","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","11.8"
"BHS","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BHS","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BHS","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BRB","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","19.0"
"BRB","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","22.5"
"BRB","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BLZ","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","13.7"
"BLZ","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","20.5"
"BLZ","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BOL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"BOL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"BOL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
"BRA","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","15.3"
"BRA","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","13.1"
"BRA","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","34.8"
"CHL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","11.5"
"CHL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","12.6"
"CHL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","11.1"
"COL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria","15.5"
"COL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria","14.5"
"COL","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria","19.5"
"CRI","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Primaria",
"CRI","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Secundaria",
"CRI","2005","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Alumno_PIBpc","Terciaria",
