"a_o","pa_s","iso","instituci_n","acronimo","n_mero_de_instituciones","ciudad","tipo_de_instituci_n_en_el","tipo_de_instituci_n_bid","tipo_de_regulaci_n","propiedad","fuente","tasa_de_cambio","patrimonio","activos","obligaciones_con_instituciones","instrumentos_de_deuda_emitidos","dep_sitos_totales","otras_fuentes_de_financiaci","utilidad_neta","gastos_operativos","costos_derivados_de_fuentes","saldo_de_cartera_bruta","provisiones","saldo_de_cartera_comercial","saldo_de_cartera_a_mediana","saldo_de_cartera_a_peque","saldo_de_cartera_de_microcr","saldo_de_cartera_de_consumo","saldo_de_cartera_de_vivienda","saldo_otro_tipo_de_cartera","saldo_de_cartera_agropecuaria","saldo_de_cartera_a_mujeres","saldo_de_cartera_a_personas","n_mero_total_de_pr_stamos","n_mero_de_pr_stamos_de_cartera","n_mero_de_pr_stamos_de_cartera_1","n_mero_de_pr_stamos_de_cartera_2","n_mero_de_pr_stamos_de_cartera_3","n_mero_de_pr_stamos_de_cartera_4","n_mero_de_pr_stamos_de_cartera_5","n_mero_de_pr_stamos_otra","n_mero_de_pr_stamos_cartera","n_mero_de_pr_stamos_cartera_1","n_mero_de_pr_stamos_cartera_2","n_mero_total_de_prestatarios","n_mero_total_de_prestatarios_1","n_mero_de_prestatarios_cartera","n_mero_de_prestatarios_cartera_1","n_mero_de_prestatarios_cartera_2","n_mero_de_prestatarios_cartera_3","n_mero_de_prestatarios_cartera_4","n_mero_de_prestatarios_otra","n_mero_de_prestatarios_cartera_5","n_mero_de_prestatarios_cartera_6","n_mero_de_prestatarios_cartera_7","total_ingresos_por_intereses","ingresos_por_intereses_cartera","ingresos_por_intereses_cartera_1","ingresos_por_intereses_cartera_2","ingresos_por_intereses_cartera_3","ingresos_por_intereses_cartera_4","ingresos_por_intereses_cartera_5","ingresos_por_intereses_otra","ingresos_por_intereses_cartera_6","ingresos_por_intereses_cartera_7","ingresos_por_intereses_cartera_8","tasa_de_inter_s","tasa_de_inter_s_cartera","tasa_de_inter_s_cartera_a","tasa_de_inter_s_cartera_a_1","tasa_de_inter_s_cartera_de","tasa_de_inter_s_cartera_de_1","tasa_de_inter_s_cartera_de_2","tasa_de_inter_s_otra_cartera","tasa_de_inter_s_cartera_1","tasa_de_inter_s_cartera_2","tasa_de_inter_s_cartera_a_2","cartera_en_riesgo","cartera_en_riesgo_comercial","cartera_en_riesgo_a_mediana","cartera_en_riesgo_a_peque","cartera_en_riesgo_de_microcr","cartera_en_riesgo_de_consumo","cartera_en_riesgo_de_vivienda","cartera_en_riesgo_otra_cartera","cartera_en_riesgo_agropecuaria","cartera_en_riesgo_mujeres","cartera_en_riesgo_a_personas","dep_sitos_del_p_blico","dep_sitos_en_cuentas_simples","dep_sitos_en_cuentas_de_ahorro","dep_sitos_en_cuentas","dep_sitos_en_cuentas_a_plazo","otros_dep_sitos","dep_sitos_en_cuentas_con","n_mero_total_de_cuentas","n_mero_de_cuentas_simples","n_mero_de_cuentas_de_ahorro","n_mero_de_cuentas_corrientes","n_mero_de_cuentas_a_plazo","n_mero_de_otras_cuentas","n_mero_de_cuentas_con_saldo","n_mero_total_de_depositantes","n_mero_de_depositantes_cuentas","n_mero_de_depositantes_cuentas_1","n_mero_de_depositantes_cuentas_2","n_mero_de_depositantes_cuentas_3","n_mero_de_depositantes_otras","n_mero_de_depositantes_cuentas_4","n_mero_total_de_puntos_de","n_mero_de_oficinas","n_mero_de_cajeros_autom_ticos","n_mero_de_agentes","n_mero_de_otros_puntos_de","n_mero_de_tarjetas_d_bito","monto_de_las_transacciones","n_mero_de_tarjetas_de_cr","monto_de_las_transacciones_1"
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Centro Oeste Paulista","SICOOB CREDIPAULI","1","Sao Paulo","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","623028","3484155","435430",,"2349989",,,"201375","195602","3042282","277923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"517645","20098","1812246",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Centro Sul do Paraná - Sicredi Centro Sul","CCR CENTRO SUL PR","1","Prudentopolis","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2662782","15037278","4062222",,"8080932",,,"1027337","656915","8937046","479627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1596545","60343","6424044",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Extremo Oeste de São Paulo","SICOOB SP - CREDLIDER","1","Votuporanga","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","415363","1626246","44220",,"1095319",,,"109921","83615","1290588","103046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"303595","428554","363171",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Leste de Minas Ltda. - Sicoob Leste","SICOOB LESTE","1","Resplendor","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1751578","6678748","1529730",,"2734363",,,"429012","234183","4713455","138718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"826704",,"1907660",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Norte do Tocantins - Sicredi Norte To","CCR NORTE TOCANTINS","1","Araguatins","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","58078","133914","1131",,"35932",,,"45915","2698","90293","20952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22996","12937","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Oeste Ltda.","CCR DO OESTE","1","Luis Eduardo Magalhaes","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","-1209637","117352","124929",,"111630",,,"206250","34942","18334","366265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111630",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Planalto Paulista - Credisolo","CCR PLANALTO PTA-CREDISOLO","1","Garca","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","436632","1346548","54619",,"1707536",,,"72002","178927","1087473","17302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43870","1358997","304670",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Planalto Sul - Sicoob/Sc - Credisserrana","CREDISSERRANA","1","Lages","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","157744","1284727","438333",,"623546",,,"100214","43094","844560","21864",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178832","6134","438580",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Recôncavo Sul - Sicoob Cocresul","CCR SICOOB RECÔNCAVO","1","Nazare","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","131309","518437","9805",,"370044",,,"99636","19240","283734","21603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101838","22468","245739",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Semi-Árido da Bahia Ltda. - Sicoob Coopere","SICOOB COOPERE","1","Valente","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","957954","6785272","1073014",,"4361582",,,"600827","271335","3640083","92240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1139545",,"3222038",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Semi-Árido do Norte da Bahia","CCR SEMI-ARIDO NORTE DA BAHIA","1","Bahia","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","45623","237796","16343",,"170885",,,"38375","10579","67424","17080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30210",,"140675",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Seridó","CCR DO SERIDO","1","Currais Novos","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","280880","1152857","71142",,"729746",,,"221367","36805","536687","43501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"330402","28401","370943",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Sertão Alagoano - Cocreal","CCR SERTÃO ALAGOANO - COCREAL","1","Pao De Acucar","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2650","2710","0",,"1",,,"36","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Sudoeste Paulista","CCR SUDOESTE PAULISTA","1","Itapetininga","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","127335","569259","44638",,"354427",,,"65326","23276","229387","24080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184769","132411","37247",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Sul de Minas Ltda. - Sicoob Rivercred","CCR SUL MINAS-SICOOB RIVERCRED","1","Carmo De Minas","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","963839","4864709","2476209",,"1041864",,,"196770","198495","4117949","451618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"371755",,"670109",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Araguaia Ltda.","CCLA VALE DO ARAGUAIA","1","Mineiros","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","3156557","5998089","111127",,"1664184",,,"250613","46328","3017249","140076",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1307751",,"356433",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Guaporé Ltda.","CCR DO VALE DO GUAPORE","1","Sao Miguel Do Guapore","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","719215","1372547","0",,"380127",,,"87666","37923","995838","42586",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195655","184473","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Itanhém Ltda.","SICOOB ITANHÉM","1","Itanhem","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","324880","726859","40963",,"301658",,,"103478","13005","419615","52773",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188734",,"112924",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Ivaí - Sicredi Vale do Ivaí","SICREDI VALE DO IVAI","1","Jandaia Do Sul","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2731974","9264459","1212535",,"4969717",,,"521915","321010","4607903","525647",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1168086","151154","3650477",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Jequitinhonha Ltda. - Sicoob Nossacredial","SICOOB NOSSACREDIAL","1","Almenara","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","774348","3420972","525719",,"1726304",,,"380714","106313","2163050","56578",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"976492",,"749811",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Paraguassu - Credi Paraguassu","CCR VALE DO PARAGUASSU","1","Itatim","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","-93525","344685","4198",,"431817",,,"50417","15237","81971","7669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206352",,"225465",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Paranapanema","CCR VALE PARANAPANEMA","1","Presidente Prudente","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1247837","7823089","667275",,"5404347",,,"482522","512278","5046004","496788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"610232",,"4794114",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Subaé","CCR SUBAÉ","1","Serra Preta","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","240946","5397436","660",,"5252370",,,"433709","199590","1628217","266801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3154146",,"2098224",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural do Vale do Urupa Ltda.","CCR DO VALE DO URUPA","1","Ouro Preto Do Oeste","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1279066","2124985","0",,"394110",,,"92077","18411","1577718","50499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"258416","135693","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Agropecuaristas da Região de Porto Feliz","CCR AGROPS PORTO FELIZ","1","Porto Feliz","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","310294","329050","0",,,,,"22066","0","238402","4320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Agropecuaristas de Goiânia Ltda.","CCR AGROPECUARISTA GOIANIA","1","Goiania","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1224421","3664149","61438",,"2278893",,,"183590","149773","1654143","693570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360379","1061435","857080",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Empreendedores Rurais de Rio Verde e Região - Goiás - Sicredi Verde Go","CCR EMPREEND RURAIS RIO VERDE","1","Rio Verde","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","58217","246997","51805",,"172622",,,"26745","5547","127979","5822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55349",,"117273",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Fornecedores de Cana da Paraíba Ltda.","CCR FORNEC CANA DA PARAIBA","1","Paraiba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","121309","120043","0",,,,,"21145","0","42166","483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Fornecedores de Cana da Região de Catanduva-Cofocred","COFOCRED","1","Catanduva","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","7297628","8168080","0",,,,,"138826","0","6823837","506971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Fornecedores de Cana e Agropecuaristas da Região de Piracicaba","CCR FORN CANA AGROP PIRACICABA","1","Piracicaba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","7163601","36281668","8365527",,"18899310",,,"482724","1346338","10409590","630688",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3888332","74637","14936341",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Plantadores de Cana da Região de Capivari","CCR PLANT CANA REG CAPIVARI","1","Capivari","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1517407","9429669","867950",,"7091180",,,"296673","480879","7155112","870933",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1523292","5567320","568",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Plantadores de Cana da Região de Igarapava","CCR PLANT CANA REG IGARAPAVA","1","Igarapava","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1064443","1080349","0",,,,,"68255","0","736210","257183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Plantadores de Cana da Zona da Mata Ltda., - Copercredi","CCR PLANT CANA ZONA DA MATA","1","Ponte Nova","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","517603","2648022","53445",,"1997116",,,"286008","113946","998486","82305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"687005","3181","1306929",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Plantadores de Cana da Zona de Guariba","CCR PLANT CANA ZONA DE GUARIBA","1","Guariba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","12340612","92258536","36093168",,"34615152",,,"696545","4291457","24124040","162409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9874748",,"24740406",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Plantadores de Cana de Alagoas","CCR PLANTADORES DE CANA AL","1","Maceio","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","285105","3058441","1800125",,"305917",,,"297529","43822","423280","194705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"305917",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Plantadores de Cana do Rio Grande do Norte","CCR PLANTADORES DE CANA DO RN","1","Natal","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","272710","385441","0",,"37836",,,"26525","0","293840","390663",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37836",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Plantadores de Cana e Produtores Rurais do Nordeste de Minas e Sul da Bahia Ltda. - Credinorte","CREDINORTE","1","Nanuque","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","751030","4219290","163752",,"2883472",,,"422803","116191","2694872","110808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1502147",,"1381325",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Crédito Rural dos Produtores Agrícolas e Pecuários da Média Sorocabana","CCR PROD AGR PEC MD SOROCABANA","1","Assis","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1417938","5248973","812763",,"2912197",,,"179897","207461","2486870","25958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"583424",,"2328773",,,,,,,,,,,,,,,,,,,,,,,,
